millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2
7194,-37.07221,51.45876,21.056519,138.6831,-13.8265915,-49.39797,-20.722439,3.5411444,11.228537,-179.78664,15.143958,-19.81876,99.16564,1.9416267,1.0929946,-20.176714,1.1824696,-3.799426,-8.242441,-14.804873,2.876284
7206,-36.550674,51.788544,19.501112,139.05174,-14.549995,-49.87412,-20.696726,3.5207736,11.246488,-179.78079,15.138431,-19.81797,99.166245,1.9470851,1.0884324,-20.176311,1.1962293,-3.8018734,-8.214483,-14.840976,2.8681004
7218,-36.402466,52.160477,17.820992,139.73094,-15.402483,-50.39652,-20.713861,3.5292318,11.245144,-179.77026,15.1270075,-19.80839,99.15705,1.9525166,1.0837356,-20.175959,1.2181021,-3.7986631,-8.195216,-14.933551,2.857757
7231,-36.850437,52.532642,16.22794,140.51134,-16.208649,-50.819656,-20.705795,3.548814,11.240961,-179.75832,15.1232395,-19.799814,99.14724,1.9524895,1.0836021,-20.17515,1.2456214,-3.8035567,-8.176857,-14.970837,2.843743
7244,-37.685356,52.797813,14.824292,141.28534,-16.907719,-51.139652,-20.713018,3.531658,11.258813,-179.74796,15.130361,-19.812307,99.14712,1.9623468,1.0843865,-20.17495,1.2525011,-3.8047807,-8.148157,-14.957647,2.8320925
7256,-38.741318,52.903805,13.5879345,142.05092,-17.503378,-51.446503,-20.714354,3.5453596,11.256221,-179.74338,15.118025,-19.811708,99.14712,1.96688,1.0897075,-20.185066,1.2604074,-3.7993994,-8.120756,-14.95917,2.8215852
7268,-39.78441,52.891216,12.247378,142.752,-17.992558,-51.846767,-20.721176,3.5447843,11.249043,-179.73044,15.113774,-19.80996,99.14772,1.9723389,1.0851431,-20.191128,1.2739253,-3.8018835,-8.093996,-14.981964,2.8055093
7280,-40.558064,52.69794,10.621943,143.30682,-18.37533,-52.442043,-20.720263,3.529869,11.244803,-179.72108,15.121379,-19.81563,99.13792,1.9723115,1.0850086,-20.19739,1.2805629,-3.803144,-8.066479,-14.990389,2.795443
7292,-41.218754,52.419304,8.785059,143.71822,-18.70001,-53.172344,-20.725996,3.523656,11.24576,-179.7059,15.123454,-19.820515,99.12882,1.9769527,1.0901666,-20.20391,1.2884355,-3.797524,-8.038958,-14.998805,2.7853732
7304,-42.02125,52.30916,7.3504767,144.41818,-18.943333,-53.729755,-20.732399,3.5242932,11.2454195,-179.7013,15.111117,-19.81992,99.11962,1.982383,1.0854657,-20.21017,1.2950728,-3.798786,-8.011434,-15.007219,2.7752995
7317,-42.549133,51.819527,5.7288437,144.79056,-19.194878,-54.495758,-20.73282,3.523079,11.238584,-179.6932,15.1119175,-19.825773,99.11962,1.982383,1.0854657,-20.21623,1.3085891,-3.8012745,-7.982308,-15.021644,2.7654374
7330,-42.93521,51.345387,4.3505297,145.30544,-19.335281,-55.06035,-20.739222,3.5237157,11.238245,-179.67802,15.113994,-19.83066,99.110535,1.9870254,1.0906223,-20.220093,1.309863,-3.7946362,-7.955868,-15.023665,2.7479935
7341,-43.058674,50.816986,3.0856647,145.82845,-19.4852,-55.73586,-20.74562,3.5243526,11.237905,-179.66992,15.114797,-19.836514,99.10145,1.9871327,1.0904585,-20.232819,1.3162582,-3.7959392,-7.92834,-15.032061,2.737908
7354,-43.23973,50.18604,1.988424,146.37761,-19.560572,-56.42183,-20.735706,3.4987445,11.257109,-179.657,15.110547,-19.834766,99.09153,1.9924265,1.0857838,-20.238876,1.329774,-3.7984312,-7.8996143,-15.053746,2.7356148
7366,-43.99704,49.54079,1.34482,147.01254,-19.583805,-57.011536,-20.71371,3.496048,11.293598,-179.65115,15.1050205,-19.833988,99.082436,1.9925337,1.0856198,-20.245337,1.3295317,-3.798471,-7.8794804,-15.13883,2.7314646
7378,-45.295177,48.7332,1.0091999,147.81711,-19.532303,-57.51542,-20.723175,3.5075123,11.313103,-179.64064,15.093587,-19.824423,99.08316,1.9926692,1.0855913,-20.252062,1.3305275,-3.7916288,-7.855325,-15.281777,2.723388
7391,-46.68867,47.660095,0.6602944,148.75568,-19.419456,-58.00586,-20.713287,3.4972613,11.300433,-179.6181,15.104225,-19.82133,99.07324,1.997962,1.0809156,-20.252323,1.3317659,-3.7847483,-7.836088,-15.374288,2.7126746
7403,-47.943306,46.38283,0.23067488,149.73828,-19.333626,-58.503895,-20.6911,3.4000733,11.319254,-179.5968,15.108059,-19.818426,99.06405,1.9943149,1.0655746,-20.259644,1.3121268,-3.7742224,-7.8074694,-15.41709,2.7187161
7415,-49.196148,44.9669,-0.17639716,150.75328,-19.256506,-59.030357,-20.67518,3.3474872,11.3859215,-179.60504,15.05553,-19.782515,99.08284,1.9904872,1.0506964,-20.269575,1.3269211,-3.7700777,-7.7802386,-15.530441,2.7223513
7428,-50.549526,43.323536,-0.22371861,151.84097,-19.048046,-59.52442,-20.659142,3.3890703,11.392824,-179.61198,15.009792,-19.746405,99.09107,2.0001068,1.0516702,-20.27556,1.3635544,-3.762502,-7.764712,-15.73679,2.7121499
7439,-51.7325,41.45273,-0.19488664,153.00739,-18.685163,-60.005867,-20.649845,3.370295,11.410708,-179.59045,15.020882,-19.736507,99.10087,2.004673,1.0571241,-20.2753,1.3623145,-3.7693825,-7.74726,-15.8790865,2.697571
7453,-52.344353,39.616413,-1.0605271,154.13069,-18.297262,-60.609608,-20.635685,3.3552964,11.413958,-179.56554,15.038693,-19.74124,99.0918,2.0002413,1.0516398,-20.281757,1.3620733,-3.769424,-7.7280545,-15.90199,2.6892986
7464,-51.857147,37.878143,-2.9824715,155.11458,-17.907507,-61.488396,-20.641214,3.3583686,11.427296,-179.55624,15.020423,-19.731888,99.08186,2.0055325,1.0469656,-20.288418,1.3549536,-3.7682352,-7.7053275,-15.894842,2.6857817
7477,-50.840164,36.18254,-4.5147223,156.04755,-17.433685,-62.59063,-20.642326,3.3640077,11.419168,-179.55191,15.000798,-19.738327,99.08259,2.005667,1.0469347,-20.294678,1.361591,-3.769507,-7.6785803,-15.91754,2.6694055
7490,-50.40223,34.6263,-5.34037,157.02504,-16.856377,-63.62131,-20.647818,3.349745,11.414586,-179.54385,15.001607,-19.74419,99.073494,2.0057707,1.0467693,-20.298294,1.361632,-3.7697477,-7.650695,-15.946618,2.660352
7502,-50.332233,33.070847,-6.0021863,157.9795,-16.254625,-64.50192,-20.648493,3.3565953,11.413293,-179.5345,15.009226,-19.749857,99.063576,2.0110605,1.0420939,-20.304554,1.3682694,-3.77102,-7.623111,-15.954978,2.6500254
7513,-50.04121,31.403358,-6.8442855,158.87274,-15.692028,-65.356895,-20.655134,3.3653066,11.418505,-179.5206,15.004496,-19.75495,99.05448,2.011164,1.041928,-20.310616,1.3817849,-3.773524,-7.5955257,-15.963329,2.6396945
7526,-49.63342,29.87913,-8.034501,159.73793,-15.154866,-66.243355,-20.655575,3.3640943,11.411669,-179.51251,15.005306,-19.760813,99.04538,2.0158057,1.0470792,-20.316874,1.3884215,-3.7747984,-7.5689764,-15.972185,2.6224475
7538,-49.187405,28.616465,-8.348563,160.58813,-14.645144,-67.094025,-20.664522,3.3594306,11.420112,-179.49721,15.008232,-19.766895,99.035576,2.0157745,1.046944,-20.323332,1.3881798,-3.7748408,-7.5411863,-15.994339,2.6129396
7551,-50.063503,27.356718,-6.8340187,161.56956,-14.06372,-67.76785,-20.670927,3.3600802,11.419781,-179.49011,15.009502,-19.765934,99.036285,2.0159097,1.0469128,-20.329458,1.4098151,-3.7717009,-7.513494,-16.00958,2.6030076
7563,-51.70435,26.03576,-4.7516966,162.65976,-13.3969965,-68.194016,-20.67184,3.3749933,11.424026,-179.47493,15.011587,-19.770828,99.02708,2.0213327,1.0422038,-20.33914,1.4233733,-3.774452,-7.479706,-16.025549,2.585192
7575,-53.563633,24.638443,-2.7273748,163.88936,-12.587974,-68.4542,-20.679398,3.398619,11.433477,-179.4646,15.018753,-19.78331,99.017975,2.0259757,1.0473529,-20.3452,1.436887,-3.7769635,-7.4521065,-16.033875,2.5748343
7587,-55.451183,23.223898,-0.7064302,165.22154,-11.663036,-68.583405,-20.678482,3.3837063,11.429233,-179.4554,15.01995,-19.797178,99.00818,2.0259442,1.0472172,-20.351526,1.4516451,-3.7725956,-7.424505,-16.042189,2.564472
7600,-56.938877,21.7782,1.2713459,166.62682,-10.688542,-68.65689,-20.684885,3.3843563,11.4289,-179.44023,15.0220375,-19.802069,98.99906,2.0305884,1.0523653,-20.357586,1.4651576,-3.7751098,-7.3968024,-16.05741,2.5545135
7612,-57.98292,20.336288,2.7484796,168.00107,-9.704292,-68.764465,-20.695189,3.3933957,11.434751,-179.42606,15.024584,-19.80014,98.98998,2.0306926,1.0521977,-20.363844,1.4717927,-3.7763917,-7.369196,-16.065718,2.5441418
7625,-58.585285,18.955568,3.5290453,169.25098,-8.761956,-68.9729,-20.695866,3.4002454,11.433454,-179.41672,15.032209,-19.805794,98.98087,2.035338,1.0573444,-20.373999,1.4797213,-3.7710376,-7.3415856,-16.07402,2.5337663
7637,-58.79871,17.61907,3.713892,170.36415,-7.8830533,-69.3317,-20.70135,3.3859818,11.428878,-179.40282,15.027492,-19.81089,98.97178,2.0354428,1.0571765,-20.380259,1.4863561,-3.7723207,-7.313973,-16.082317,2.5233867
7649,-58.75791,16.343729,3.2320113,171.3019,-7.1020937,-69.836136,-20.70819,3.385416,11.421708,-179.39474,15.028308,-19.816746,98.97178,2.0354428,1.0571765,-20.386515,1.4929906,-3.7736042,-7.279025,-16.104649,2.512836
7661,-58.56277,15.101279,2.493908,172.10359,-6.3947654,-70.44103,-20.70843,3.393481,11.427247,-179.38057,15.030857,-19.814817,98.96255,2.0408642,1.0524627,-20.39277,1.499625,-3.7748897,-7.251312,-16.11984,2.5028439
7674,-58.44471,13.895281,1.9998126,172.84921,-5.7285886,-71.03017,-20.709782,3.4071803,11.424652,-179.37349,15.032132,-19.81385,98.95345,2.040969,1.0522941,-20.399027,1.5062588,-3.776175,-7.223502,-16.141935,2.493242
7687,-58.393738,12.855094,2.2902715,173.66252,-5.027896,-71.46459,-20.71618,3.4078295,11.424318,-179.35957,15.027416,-19.818947,98.94366,2.0409367,1.0521579,-20.408918,1.5129423,-3.7777047,-7.1956925,-16.164026,2.4836297
7698,-58.748474,11.898395,3.7057076,174.56099,-4.3003154,-71.63946,-20.716618,3.4066145,11.417483,-179.35152,15.028236,-19.824802,98.93454,2.0455842,1.0573018,-20.415249,1.5277021,-3.7733495,-7.1679745,-16.179205,2.4736133
7710,-59.267467,10.988346,5.4280133,175.53479,-3.518521,-71.51309,-20.722582,3.4084785,11.423984,-179.33733,15.030786,-19.822872,98.92544,2.0456889,1.0571328,-20.421505,1.5343356,-3.7746377,-7.1403475,-16.18747,2.4631968
7723,-59.751076,10.104124,7.0525293,176.5017,-2.7218852,-71.25123,-20.733328,3.416305,11.422994,-179.32216,15.032879,-19.82776,98.92615,2.045826,1.0571007,-20.427761,1.5409691,-3.7759264,-7.112717,-16.19573,2.4527767
7736,-60.108585,9.227877,8.230193,177.42944,-1.9280584,-70.97155,-20.733328,3.416305,11.422994,-179.31535,15.026892,-19.833824,98.91633,2.0503378,1.0622756,-20.427761,1.5409691,-3.7759264,-7.0850844,-16.203987,2.442352
7747,-60.235924,8.314875,8.742648,178.24802,-1.1841493,-70.806335,-20.739729,3.416954,11.422657,-179.3002,15.028991,-19.838713,98.90711,2.0557578,1.0575582,-20.434017,1.5476018,-3.7772164,-7.048976,-16.211483,2.4307423
7759,-60.118427,7.3918138,8.697991,178.98431,-0.4767526,-70.81529,-20.739729,3.416954,11.422657,-179.29297,15.031114,-19.838934,98.897995,2.0558622,1.0573883,-20.443913,1.5542867,-3.7787514,-7.0212507,-16.226633,2.4206963
7772,-59.869408,6.3699203,8.686647,179.7337,0.25645128,-70.93082,-20.746368,3.425669,11.427857,-179.27782,15.033212,-19.84382,98.88832,2.0505161,1.0617996,-20.44997,1.567796,-3.781282,-6.9936137,-16.234877,2.4102588
7784,-59.632446,5.2503166,9.17932,-179.45131,1.0513159,-70.983475,-20.747044,3.4325182,11.426557,-179.26973,15.034037,-19.849672,98.87921,2.0551667,1.0669407,-20.462479,1.5810602,-3.7838676,-6.9659758,-16.243107,2.3998175
7796,-59.553265,4.148347,10.324052,-178.55652,1.8928472,-70.8197,-20.753683,3.441233,11.431752,-179.2533,15.042948,-19.854347,98.88003,2.054537,1.0767685,-20.468258,1.5933151,-3.79328,-6.938244,-16.258244,2.3897533
7809,-59.71271,3.2606952,11.661614,-177.58757,2.7753644,-70.4092,-20.763756,3.442212,11.43206,-179.23715,15.044603,-19.866053,98.8709,2.0637367,1.087219,-20.478159,1.6000003,-3.7948205,-6.9106007,-16.266466,2.3793023
7822,-59.951283,2.4554808,12.964525,-176.58171,3.6767714,-69.84686,-20.764433,3.4490614,11.430761,-179.22768,15.053085,-19.872877,98.86122,2.0583923,1.0916305,-20.484215,1.6135069,-3.797357,-6.8768544,-16.275356,2.3609545
7833,-60.08877,1.6120294,14.148446,-175.60689,4.5488787,-69.27202,-20.77107,3.457777,11.435955,-179.21252,15.055194,-19.877762,98.85223,2.0622816,1.1066296,-20.49019,1.6188829,-3.8055325,-6.849205,-16.283566,2.350495
7846,-60.127655,0.68627757,14.994727,-174.72403,5.3470263,-68.77761,-20.77771,3.4664931,11.441147,-179.20444,15.056023,-19.883614,98.8431,2.066938,1.1117682,-20.496243,1.632388,-3.8080716,-6.821553,-16.29177,2.3400316
7858,-60.105274,-0.31688422,15.478822,-173.95258,6.063563,-68.42824,-20.77771,3.4664931,11.441147,-179.18703,15.064493,-19.895096,98.84323,2.061626,1.1163193,-20.50297,1.6333966,-3.8012502,-6.793898,-16.299974,2.3295646
7871,-60.05356,-1.3392797,15.762933,-173.28592,6.701827,-68.18618,-20.784105,3.4671426,11.440807,-179.17896,15.065324,-19.900944,98.83411,2.0662837,1.1214578,-20.512875,1.6400827,-3.8027961,-6.766154,-16.315073,2.319465
7883,-59.968132,-2.2886293,16.037464,-172.64746,7.320395,-67.95893,-20.790503,3.4677916,11.440468,-179.16368,15.068284,-19.907013,98.825,2.066394,1.1212873,-20.519123,1.646712,-3.8040965,-6.7300725,-16.32249,2.3078089
7907,-59.779865,-3.9665916,16.957094,-171.25896,8.678026,-67.30245,-20.801739,3.491757,11.450532,-178.84956,15.127774,-20.013363,98.80619,2.0702615,1.1361438,-20.531233,1.67372,-3.8091857,-6.6747546,-16.338852,2.286844
7918,-59.65992,-4.774042,17.68963,-170.51985,9.397691,-66.857475,-20.808811,3.499255,11.448885,-178.84148,15.128628,-20.019203,98.79707,2.0749226,1.14128,-20.54094,1.6872822,-3.8119798,-6.647092,-16.347023,2.276356
7942,-59.49499,-6.146457,18.890324,-157.94794,22.547775,-55.999214,-20.816128,3.5148203,11.452768,-178.81926,15.132048,-20.02308,98.60341,2.1041937,1.1695681,-20.553242,1.7074126,-3.815834,-6.5856547,-16.363998,2.2474685
7988,-53.86599,-12.146063,32.813137,-156.67464,24.016293,-54.50128,-20.833525,3.5313706,11.45695,-178.77611,15.132089,-20.031082,98.57603,2.1045365,1.1690472,-20.58162,1.7327205,-3.828189,-5.76123,-16.615828,1.9676498
8011,-53.332417,-12.145287,33.788834,-156.15086,24.65302,-53.859413,-20.846552,3.5407386,11.461788,-178.7444,15.144037,-20.041746,98.55775,2.1138864,1.1792942,-20.759066,1.8186918,-3.833573,-5.7057014,-16.638739,1.9467274
8034,-52.942715,-12.130356,34.663548,-155.77898,25.133049,-53.388668,-20.96723,3.5947886,11.457792,-178.71648,15.160663,-20.066763,98.53891,2.113233,1.1888367,-20.772032,1.8263359,-3.82809,-5.643124,-16.647984,1.9241579
8047,-52.795013,-11.987377,35.065815,-155.61546,25.339506,-53.169136,-20.973618,3.595437,11.457443,-178.70132,15.16281,-20.071615,98.52977,2.1133487,1.1886623,-20.778267,1.832958,-3.8294156,-5.615317,-16.662874,1.9138346
8060,-52.60961,-11.88597,35.408966,-155.4552,25.530561,-52.974228,-20.974297,3.6022844,11.45613,-178.68718,15.165382,-20.06965,98.53032,2.1233556,1.1893631,-20.784506,1.8395797,-3.830742,-5.5875793,-16.670849,1.903198
8071,-52.452866,-11.828217,35.638237,-155.33351,25.686724,-52.845306,-20.980925,3.611007,11.461296,-178.6778,15.173052,-20.07523,98.521194,2.1234715,1.1891879,-20.794449,1.8462696,-3.8323193,-5.5577893,-16.670528,1.8990042
8084,-52.371014,-11.728572,35.791695,-155.24367,25.808857,-52.767345,-20.987312,3.6116555,11.460947,-178.66165,15.174777,-20.086897,98.51136,2.1280046,1.1943376,-20.800686,1.8528911,-3.8336465,-5.522866,-16.678669,1.8873541
8097,-52.36253,-11.54761,35.93872,-155.18257,25.889664,-52.720222,-20.987991,3.6185017,11.459632,-178.6535,15.176504,-20.09392,98.50223,2.128121,1.1941621,-20.806925,1.8595123,-3.8349752,-5.495057,-16.693537,1.8770094
8108,-52.411167,-11.358886,36.096207,-155.14291,25.95437,-52.69787,-20.997654,3.620721,11.466756,-178.63936,15.179079,-20.091955,98.49308,2.1328008,1.199281,-20.81316,1.8661331,-3.8363047,-5.4673147,-16.701492,1.8663579
8121,-52.378414,-11.223118,36.34346,-155.08566,26.047773,-52.6245,-21.004719,3.6282165,11.465089,-178.62288,15.188038,-20.096544,98.484055,2.1276202,1.2036729,-20.819399,1.8727537,-3.8376353,-5.4395714,-16.709442,1.855703
8133,-52.332417,-10.983191,36.66882,-154.98582,26.17226,-52.49153,-21.004719,3.6282165,11.465089,-178.61482,15.188904,-20.102377,98.484055,2.1321838,1.2089671,-20.829538,1.8725723,-3.8379557,-5.404706,-16.71064,1.8437371
8146,-52.372982,-10.685826,36.874466,-154.87416,26.284348,-52.37455,-21.011784,3.6357107,11.46342,-178.59966,15.19106,-20.10722,98.474915,2.1323016,1.2087913,-20.842209,1.8789413,-3.8393576,-5.376958,-16.71858,1.8330758
8159,-52.458275,-10.384615,36.96905,-154.81013,26.335651,-52.31496,-21.018412,3.6444356,11.468582,-178.58441,15.194077,-20.11326,98.46588,2.1316872,1.2184778,-20.848442,1.8855612,-3.8406906,-5.349208,-16.726513,1.8224106
8171,-52.733208,-9.963174,36.942177,-154.78186,26.33574,-52.31771,-21.018412,3.6444356,11.468582,-178.57503,15.201753,-20.118828,98.456726,2.1363711,1.223595,-20.85468,1.8921809,-3.8420231,-5.3214555,-16.734436,1.8117416
8183,-53.135136,-9.627275,36.66076,-154.79514,26.282347,-52.396076,-21.025232,3.6438541,11.461401,-178.55988,15.203912,-20.12367,98.446915,2.1363425,1.2234474,-20.864628,1.8988712,-3.843609,-5.292626,-16.742004,1.8079817
8196,-53.62518,-9.513402,36.066967,-154.89212,26.168112,-52.611694,-21.029629,3.6510441,11.460726,-178.5528,15.205201,-20.122684,98.43777,2.1410272,1.2285637,-20.870665,1.9123614,-3.846207,-5.2576113,-16.756994,1.79658
8208,-54.171963,-9.455875,35.191727,-155.0523,26.009682,-52.938107,-21.03737,3.6653845,11.457736,-178.53635,15.214168,-20.12726,98.428734,2.1404173,1.2382494,-20.876509,1.9327222,-3.8500695,-5.2309303,-16.765255,1.7789849
8220,-54.694794,-9.357546,34.318764,-155.21176,25.852392,-53.280815,-21.04468,3.6809552,11.461574,-178.51878,15.223583,-20.139849,98.41958,2.1405377,1.2380729,-20.888977,1.945958,-3.8527446,-5.2031064,-16.780071,1.7685839
8232,-55.111614,-9.22751,33.56783,-155.34781,25.716948,-53.578854,-21.04536,3.6878011,11.460255,-178.50134,15.232133,-20.151236,98.41043,2.145225,1.2431875,-20.898434,1.9582394,-3.8624742,-5.175346,-16.787968,1.7578928
8244,-55.392525,-9.111405,32.894257,-155.48775,25.604305,-53.842865,-21.053102,3.7021413,11.45726,-178.49086,15.240261,-20.164806,98.40139,2.1491866,1.2581642,-20.904469,1.9717273,-3.8650792,-5.140324,-16.80293,1.7464631
8256,-55.47387,-9.080189,32.296513,-155.63535,25.520287,-54.078053,-21.059727,3.7108648,11.462414,-178.47305,15.256038,-20.16911,98.39236,2.1485825,1.2678498,-20.910595,1.970192,-3.8720286,-5.11256,-16.810814,1.7357625
8269,-55.573406,-8.917227,31.622112,-155.78073,25.48683,-54.35169,-21.070515,3.718706,11.461379,-178.4555,15.265463,-20.181683,98.383194,2.1487055,1.2676728,-20.91713,1.9780893,-3.8664966,-5.083777,-16.811445,1.7316927
8282,-55.653564,-8.796255,31.013939,-155.89622,25.437763,-54.542442,-21.069836,3.7118602,11.462701,-178.44742,15.266338,-20.187504,98.37403,2.1533973,1.2727852,-20.927284,1.9779108,-3.8668265,-5.0559454,-16.826231,1.7212628
8294,-55.848408,-8.52674,30.295969,-156.04079,25.359386,-54.844585,-21.076897,3.7193532,11.461023,-178.43327,15.268924,-20.185516,98.36422,2.1533701,1.272635,-20.933409,1.9763739,-3.873776,-5.0209146,-16.84117,1.7098073
8306,-55.9991,-8.195108,29.587759,-156.18144,25.267273,-55.09258,-21.077578,3.726199,11.4597,-178.4252,15.269802,-20.19134,98.35519,2.1482008,1.2770317,-20.939642,1.9829893,-3.8751183,-4.993143,-16.849033,1.6990898
8319,-56.09534,-7.9690733,28.955627,-156.36746,25.135035,-55.403507,-21.083523,3.7280777,11.466173,-178.40872,15.278779,-20.195894,98.34604,2.1483245,1.2768545,-20.946068,1.9827344,-3.8751948,-4.965431,-16.849983,1.688097
8330,-56.275505,-7.649243,28.280104,-156.58391,24.98179,-55.715714,-21.08396,3.7268465,11.459345,-178.39491,15.274148,-20.200993,98.336876,2.1484475,1.2766775,-20.952494,1.9824798,-3.8752708,-4.937595,-16.86475,1.677644
8343,-56.5115,-7.2559795,27.574226,-156.79803,24.812166,-56.0209,-21.09034,3.7274933,11.458985,-178.38783,15.275439,-20.199997,98.32706,2.1529918,1.281815,-20.96265,1.9823008,-3.8756015,-4.902618,-16.872751,1.6658942
8356,-56.713833,-6.8802214,26.914894,-157.03058,24.62096,-56.34623,-21.096964,3.7362185,11.464135,-178.37268,15.277615,-20.20482,98.32773,2.1531425,1.2817883,-20.968882,1.9889158,-3.8769467,-4.873755,-16.880264,1.6620744
8368,-56.78015,-6.6386456,26.37594,-157.27905,24.423738,-56.656258,-21.100697,3.7365682,11.464778,-178.36461,15.278495,-20.21064,98.318565,2.1532662,1.2816108,-20.975609,1.9899461,-3.8701503,-4.845974,-16.888105,1.6513381
8380,-56.799442,-6.3717966,25.866621,-157.52055,24.241096,-56.96641,-21.107077,3.7372153,11.464419,-178.35039,15.281952,-20.209852,98.3094,2.15339,1.2814335,-20.982035,1.9896914,-3.870227,-4.8109894,-16.896086,1.6395751
8394,-56.772472,-6.0809164,25.421892,-157.74382,24.078066,-57.245285,-21.113453,3.737862,11.464061,-178.34232,15.282835,-20.21567,98.29958,2.153363,1.2812829,-20.988264,1.9963061,-3.871573,-4.7832046,-16.903912,1.6288311
8404,-56.731182,-5.814098,24.930082,-158.00002,23.890913,-57.562996,-21.114136,3.7447076,11.462738,-178.32816,15.285421,-20.21368,98.29042,2.153487,1.2811054,-20.998425,1.9961276,-3.8719041,-4.7543325,-16.911415,1.6249964
8418,-56.814373,-5.3113008,24.333313,-158.29134,23.669046,-57.909576,-21.120514,3.7453544,11.4623785,-178.3201,15.286306,-20.219496,98.28127,2.153611,1.2809279,-21.00485,1.9958732,-3.8719814,-4.7265444,-16.919233,1.6142449
8430,-56.85257,-4.7735643,23.853626,-158.59906,23.440332,-58.227695,-21.120514,3.7453544,11.4623785,-178.30627,15.28168,-20.224598,98.27211,2.1537347,1.2807504,-21.011078,2.0024877,-3.8733294,-4.6906652,-16.926168,1.6023281
8448,-56.85532,-4.257916,23.355082,-158.9652,23.162672,-58.59981,-21.127573,3.7528465,11.460695,-178.29921,15.282976,-20.2236,98.26294,2.1584322,1.285858,-21.0175,2.002233,-3.873407,-4.6628785,-16.933973,1.5915695
8454,-56.969753,-3.6113377,22.570213,-159.37584,22.842474,-59.030113,-21.13837,3.7606893,11.459652,-178.28273,15.291962,-20.22814,98.26294,2.1584322,1.285858,-21.023924,2.001978,-3.873484,-4.634003,-16.941465,1.5877203
8466,-57.20206,-2.8967843,21.317677,-159.89589,22.402208,-59.657597,-21.137688,3.7538443,11.4609785,-178.26758,15.294142,-20.232962,98.253784,2.1585567,1.2856802,-21.033783,2.0005107,-3.8806882,-4.599008,-16.949402,1.5759279
8479,-57.488224,-2.0228639,19.75589,-160.5124,21.843102,-60.44166,-21.144064,3.754491,11.46062,-178.25949,15.295029,-20.238777,98.24462,2.1586807,1.2855021,-21.040207,2.0002556,-3.8807652,-4.5700707,-16.963793,1.5723205
8491,-57.636154,-1.2331623,18.205914,-161.17032,21.23876,-61.308434,-21.151123,3.7619827,11.458934,-178.24672,15.290816,-20.237068,98.23481,2.1540785,1.2800671,-21.046936,2.0012896,-3.87397,-4.5422773,-16.97158,1.5615457
8503,-57.675903,-0.5571208,16.74154,-161.86252,20.598192,-62.213005,-21.151367,3.7700627,11.464436,-178.23962,15.292112,-20.236067,98.22564,2.1542022,1.2798897,-21.053158,2.0079036,-3.875321,-4.514482,-16.979359,1.5507672
8515,-57.663033,0.08876977,15.608003,-162.50304,19.99896,-63.037617,-21.157745,3.77071,11.464076,-178.22307,15.301971,-20.241806,98.216484,2.1543257,1.279712,-21.059582,2.0076485,-3.875398,-4.479478,-16.987276,1.538956
8528,-57.63185,0.73794776,14.858889,-163.08986,19.457716,-63.73436,-21.158424,3.7775548,11.462749,-178.21501,15.302863,-20.247618,98.20731,2.159026,1.2848173,-21.065805,2.0142615,-3.87675,-4.451373,-17.002682,1.5354562
8541,-57.598293,1.3585473,14.339492,-163.6082,18.990389,-64.29247,-21.164803,3.778201,11.462387,-178.20087,15.305451,-20.245623,98.20731,2.159026,1.2848173,-21.075977,2.0140836,-3.877083,-4.423512,-17.017359,1.5249054
8552,-57.581646,1.9465173,13.800197,-164.08829,18.563196,-64.80468,-21.168787,3.786634,11.468527,-178.19278,15.306343,-20.251434,98.19815,2.15915,1.2846391,-21.082396,2.0138285,-3.8771608,-4.3957057,-17.025118,1.5141083
8566,-57.56919,2.471598,13.233522,-164.5229,18.169392,-65.29622,-21.175165,3.7872808,11.468168,-178.17764,15.308531,-20.256252,98.18898,2.1592739,1.284461,-21.088816,2.013573,-3.8772388,-4.3678436,-17.039782,1.5035454
8577,-57.48236,2.897437,12.745199,-164.86577,17.877537,-65.632385,-21.175844,3.794126,11.46684,-178.16959,15.309424,-20.262064,98.17981,2.1593978,1.284283,-21.095041,2.020186,-3.878592,-4.3388867,-17.05415,1.4998889
8590,-57.556137,3.3589098,12.058811,-165.2582,17.544342,-65.97649,-21.182901,3.801617,11.465148,-178.15543,15.312017,-20.260067,98.16999,2.1593707,1.2841321,-21.101456,2.0199306,-3.8786707,-4.3121715,-17.062185,1.4821652
8602,-57.790127,3.9835026,11.131099,-165.66644,17.195116,-66.307236,-21.18928,3.8022635,11.464787,-178.14029,15.314205,-20.264881,98.16082,2.1594946,1.2839539,-21.11163,2.0197523,-3.8790033,-4.276054,-17.069767,1.4772283
8614,-57.914204,4.4816904,10.271781,-166.10437,16.804274,-66.65749,-21.18928,3.8022635,11.464787,-178.13217,15.315977,-20.271893,98.15165,2.1596186,1.2837759,-21.117851,2.026365,-3.8803594,-4.248187,-17.08441,1.4666413
8626,-58.034683,4.9791517,9.469506,-166.59286,16.35211,-67.02634,-21.196083,3.801673,11.457597,-178.118,15.31857,-20.269892,98.1523,2.1597693,1.2837487,-21.12427,2.0261092,-3.8804374,-4.219224,-17.098763,1.4629595
8639,-58.227657,5.579069,8.793861,-167.09883,15.883279,-67.33522,-21.203388,3.8172448,11.461402,-178.10994,15.319466,-20.275703,98.14312,2.164473,1.2888508,-21.130491,2.032721,-3.881794,-4.191356,-17.113398,1.452359
