millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2,L0,L1,L2
3744,9.165372,14.643384,-73.98777,-167.38522,10.60879,-78.01127,-11.567858,-3.1784215,-63.11147,-167.62988,-4.835282,-64.10961,-129.98459,20.371037,-20.163242,76.93117,-15.560192,-66.16955,-131.62909,11.497358,-8.854644,75.37731,12.068101,-41.382683,166.6019,-0.36838654,26.346138,113.66831,-3.6937177,-46.495663,-18.676868,48.54028,-33.773052,36.204243,-46.617115,23.774168
3757,7.522078,14.678247,-73.36745,-167.44061,10.916654,-78.328636,-11.861919,-1.8321078,-62.758415,-164.71953,-2.6389465,-65.83282,-130.89452,21.288054,-20.086483,66.64164,-12.928185,-67.25534,-134.00157,12.992862,-9.112755,73.013626,13.318417,-42.028046,162.99673,1.6756483,27.409634,109.34745,-1.4348344,-46.62502,-14.559039,50.013187,-32.510788,40.49516,-48.557148,22.939667
3767,6.2475343,14.8751545,-72.71879,-167.33333,11.269512,-78.28917,-11.815164,-0.40421826,-62.73424,-162.07759,-0.5783192,-67.4045,-131.63803,22.135103,-19.970188,57.82576,-10.35839,-68.20549,-135.9226,14.401467,-9.772238,70.98312,14.497279,-42.563835,159.34889,3.737525,28.72874,104.376526,0.68936294,-46.374203,-10.727599,51.337452,-31.366089,44.288727,-50.324627,21.90356
3790,4.622467,14.831781,-72.22063,-167.30927,11.540059,-78.21111,-11.541772,1.0339293,-62.854736,-159.68318,1.2772962,-68.93492,-132.23817,22.915062,-19.80347,50.75677,-7.823034,-68.83934,-137.49324,15.71493,-10.513938,69.08607,15.608802,-42.84758,155.71614,5.695711,30.196058,99.04601,2.66294,-45.907238,-7.2538543,52.464455,-30.378849,47.60373,-51.904083,20.537643
3811,2.9033136,14.674288,-71.78387,-167.59697,11.631432,-78.270935,-11.254727,2.4027977,-62.8718,-157.72035,2.7605176,-70.44912,-132.69579,23.624525,-19.610048,45.429527,-5.403274,-68.95004,-138.8807,16.89753,-11.089175,67.380844,16.65159,-42.846325,152.15697,7.3975697,31.743843,93.77694,4.4695115,-45.47344,-4.306439,53.42714,-29.504152,50.591133,-53.32941,18.926168
3835,1.1976423,14.450731,-71.39673,-168.01831,11.65056,-78.33327,-11.216353,3.615945,-62.617317,-156.05208,3.9693215,-71.90547,-132.99727,24.298431,-19.398026,41.449665,-3.1617236,-68.52172,-140.16159,17.950459,-11.405973,65.920135,17.641716,-42.691216,148.66321,8.902698,33.237133,89.017685,6.0075355,-45.36031,-1.9083707,54.19011,-28.78262,53.300793,-54.5848,17.236662
3858,-0.4428043,14.136489,-71.1468,-168.53134,11.58078,-78.41751,-11.468398,4.609665,-62.143738,-154.58916,4.9913206,-73.209,-133.18384,24.86242,-19.14166,38.49863,-1.1703783,-67.62945,-141.34515,18.907309,-11.494959,64.71704,18.528925,-42.50979,145.2703,10.311493,34.531178,85.01289,7.2324157,-45.86308,0.20482786,54.826153,-28.18027,55.835426,-55.71631,15.579925
3879,-1.867184,13.796439,-71.02087,-169.12961,11.38203,-78.584854,-11.881738,5.459346,-61.55122,-153.08006,5.9931145,-74.15655,-133.26828,25.29329,-18.862206,36.261814,0.57929164,-66.48138,-142.39455,19.780222,-11.486254,63.821804,19.33568,-42.288635,142.01874,11.68962,35.46263,81.55774,8.298538,-46.848404,2.0740833,55.393272,-27.64419,58.25982,-56.758125,14.044025
3898,-2.7669673,13.565828,-71.01758,-169.65541,11.153722,-78.76749,-12.3016405,6.2454333,-60.977978,-151.11629,7.2025733,-74.4184,-133.24232,25.570612,-18.570406,34.475563,2.1919017,-65.30087,-143.2852,20.600243,-11.440816,63.14531,20.08311,-42.010693,138.99017,13.053572,35.741062,78.439316,9.218536,-48.077972,3.4311156,55.904507,-27.132746,60.5186,-57.721634,12.68912
3916,-3.3660395,13.356089,-71.14838,-170.03587,10.902248,-78.994545,-12.720356,6.9854164,-60.421593,-148.58876,8.642644,-74.02296,-133.0961,25.631699,-18.35105,32.97493,3.7302556,-64.38712,-144.00056,21.383444,-11.352499,62.63114,20.724503,-41.69499,136.10132,14.560794,35.337624,75.57707,10.099338,-49.170067,3.8803186,56.348675,-26.59938,62.556683,-58.62399,11.5263405
3938,-3.9728794,13.082675,-71.29508,-170.38739,10.623425,-79.25923,-13.174349,7.680466,-59.824963,-145.8104,10.163258,-73.23691,-132.7865,25.432964,-18.22004,31.685678,5.2496824,-64.00776,-144.59789,22.067133,-11.200059,62.338116,21.309332,-41.360752,133.42378,16.069439,34.50359,72.98833,10.955355,-49.935123,3.403442,56.706886,-26.038254,64.34968,-59.44983,10.536217
3962,-4.407918,12.757365,-71.561386,-170.8261,10.275737,-79.58526,-13.591234,8.341647,-59.264603,-143.00371,11.686761,-72.277016,-132.41757,24.889132,-18.02787,31.436205,-54.359417,0.15175317,-145.02737,22.737581,-11.025761,62.20375,21.753288,-41.003487,131.0398,17.492424,33.60061,70.656235,11.800974,-50.402687,2.703608,56.94351,-25.590996,65.92009,-60.20317,9.709861
4001,-2.4923828,12.793809,-72.6275,-170.95436,9.691158,-80.25923,-14.511128,9.4323635,-58.1228,-138.40889,14.238825,-70.794365,-131.7931,22.549753,-17.179308,26.109041,-2.3352416,-58.20382,-145.44884,23.768497,-10.533898,62.295547,22.205154,-40.312187,127.06424,19.870003,32.474182,66.94536,13.418032,-50.84436,1.6112444,57.479115,-24.827478,68.41932,-61.514153,8.508134
