millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2,L0,L1,L2
3067,24.062712,25.406729,-63.192154,-156.16188,22.22636,-67.53838,43.644264,15.771772,-64.12773,-114.59896,9.496127,-76.0107,-4.399809,20.475422,-25.47927,-166.4348,16.763006,-72.996216,-63.51457,20.653872,-17.90053,14.93451,12.425281,-69.70617,-0.9831086,-16.9262,31.673414,6.110397,-2.6083937,82.13382,-103.13471,19.208431,20.17412,-37.09699,-37.30022,-17.764753
3089,25.636072,26.872929,-61.6617,-155.09387,23.234913,-66.465164,43.462242,15.530803,-64.30771,-118.02722,9.6254425,-75.077255,-2.2049334,20.31008,-26.2673,-167.42888,15.213172,-74.56945,-63.28134,20.027842,-17.51158,14.59139,11.874062,-69.65732,1.1900966,-14.713203,31.9814,6.79706,-2.799415,81.08488,-103.94753,18.298655,20.576368,-37.185825,-35.907543,-19.011763
3106,27.167559,28.35416,-59.992867,-153.7656,24.478079,-65.13468,43.524967,15.675705,-64.7526,-120.09942,9.874454,-73.98757,-0.34039697,20.277008,-27.149092,-169.28354,12.991946,-76.772354,-62.41952,19.784372,-17.73701,14.613512,11.462938,-69.95498,3.531959,-12.216086,32.63915,7.482632,-2.9053845,80.31823,-104.64472,17.525946,20.939362,-37.16154,-34.661755,-19.99179
3121,28.798399,29.99118,-58.157806,-152.35226,25.827608,-63.69578,43.75498,15.877281,-65.624016,-121.52964,10.3250475,-72.78811,1.3108324,20.388098,-28.086706,-171.29083,10.459657,-79.31548,-60.619225,19.451122,-18.251173,14.195415,10.472841,-70.81899,6.039129,-9.792165,33.87808,7.7736773,-2.5970337,80.19721,-105.555275,16.87429,21.688745,-37.04936,-33.513092,-20.809658
3136,30.542147,31.769745,-56.43734,-150.88438,27.290312,-62.173195,44.105026,15.549782,-66.667076,-122.346146,10.988301,-71.581894,2.7588506,20.570496,-28.996119,-173.05284,7.9730988,-81.88956,-57.961433,18.304142,-18.802334,13.477557,8.933643,-71.859215,8.605928,-7.611208,35.564102,7.5024486,-1.5937271,80.13075,-106.1932,16.345152,22.88751,-37.346386,-32.748592,-21.689075
3172,32.451748,33.591526,-54.7915,-149.3095,28.928286,-60.5193,45.146317,14.185665,-67.93111,-122.23567,11.502942,-70.34971,4.0643883,20.830965,-29.785492,-174.05188,6.0735917,-83.922554,-54.365574,16.463396,-18.986214,12.360136,6.7038054,-73.0365,11.143243,-5.54505,37.537136,7.4517198,-0.30553958,79.524605,-106.34404,15.914251,23.189827,-37.388832,-32.1815,-23.500084
3220,35.55469,36.5259,-51.680157,-138.71542,52.547115,-28.431732,51.100235,9.63378,-70.10832,-120.89832,12.734798,-67.98614,5.893404,21.2808,-31.58066,-175.14935,3.439962,-84.86523,-45.285374,11.0676985,-19.80374,9.274664,1.3308003,-75.94597,15.961493,-2.7532666,41.88195,8.091363,3.6303592,76.69313,-106.19505,15.490066,23.135471,-37.32326,-31.383764,-25.021421
3240,35.96023,36.817448,-51.064606,-138.258,55.167522,-25.463608,57.319233,7.309828,-70.833916,-121.5803,14.451824,-66.586395,6.766038,21.50841,-32.798088,-175.42752,2.8676229,-83.29959,-40.16966,8.250957,-21.078815,7.630315,-0.9759928,-77.71179,18.100325,-2.0270724,44.143333,8.48353,6.118602,75.19934,-106.046875,15.585006,23.288778,-37.26132,-31.109438,-25.1851
3263,36.429253,37.04284,-50.135067,-137.26283,58.165215,-22.740131,66.58543,5.5441,-71.31786,-121.54764,15.495271,-65.520645,8.950848,23.078024,-33.194214,-175.53864,2.772531,-81.22589,-34.99124,5.837428,-22.87465,5.6799417,-2.9224186,-79.523125,19.998066,-1.7660758,46.425724,8.608688,8.718246,74.10304,-105.69222,15.677845,23.326492,-37.31203,-30.759995,-25.521103
3281,36.749332,37.20961,-49.681587,-135.65036,61.262512,-20.473568,78.60027,4.0662436,-72.57378,-121.120384,16.029352,-64.91979,10.4011755,23.941778,-33.789814,-175.46939,3.124776,-78.977425,-30.022722,3.6391802,-24.980734,3.477688,-4.450942,-81.114334,21.685217,-1.945469,48.40287,8.6413,11.416176,73.020355,-105.314964,15.853702,22.964859,-37.219395,-30.405033,-25.881416
