millis,A0,A1,A2,B0,B1,B2
5941,-164.2098,3.2539196,5.47785,19.752892,5.633559,37.94171
5951,-164.08249,3.2647123,5.46281,19.756676,4.0359344,39.42375
5961,-163.96796,3.2711995,5.4323335,19.482998,3.4540825,41.17525
5970,-163.9374,3.2619793,5.389512,19.089518,3.6715288,43.15166
5981,-163.90965,3.2676227,5.3914423,18.187365,4.39137,45.26439
5990,-163.6932,3.2768502,5.4571443,16.591423,5.3949513,47.54103
6001,-163.46033,3.2933695,5.4678917,14.672138,6.632746,49.58827
6011,-163.30862,3.309302,5.411601,12.814729,8.052289,51.36987
6022,-163.15309,3.333872,5.3927917,11.383612,9.242841,52.935555
6031,-163.10818,3.3232028,5.3571362,10.69059,9.738635,54.096916
6042,-163.12907,3.3353822,5.330056,10.981648,9.292615,54.606
6052,-163.16307,3.3571072,5.289504,12.293563,8.095106,54.279606
6061,-163.18295,3.3691068,5.26206,14.618392,6.5362597,52.84287
6072,-163.18274,3.3850145,5.250266,17.64664,4.8330474,50.368797
6081,-163.19598,3.3909564,5.2154007,20.69919,3.105261,47.388466
6092,-163.20323,3.391302,5.215241,23.485167,1.384175,44.19142
6103,-163.21071,3.3905997,5.221992,26.248928,-0.31333393,40.9845
6112,-163.21094,3.3895512,5.2289033,29.095566,-1.8370858,38.178055
6121,-163.21094,3.3895512,5.2289033,32.11025,-3.2446995,35.807507
6134,-163.22491,3.3879926,5.24206,35.011177,-4.582482,33.992615
6142,-163.22514,3.3869457,5.248969,37.751205,-5.8299675,32.612198
6152,-163.21889,3.386754,5.249475,40.477303,-6.5397544,31.450855
6162,-163.21866,3.387802,5.2425647,43.529415,-6.4863296,30.13004
6172,-163.21106,3.3815987,5.2348027,46.6368,-5.729779,28.565716
6186,-163.20334,3.383349,5.2211404,49.59479,-4.7124515,26.66966
6193,-163.20287,3.385446,5.2073197,52.071136,-3.5402293,24.672483
6201,-163.19537,3.38615,5.2005677,54.262753,-1.8875854,22.531706
6211,-163.18767,3.3879037,5.186907,56.407253,0.36556724,19.962166
6222,-163.1797,3.3907092,5.166336,57.49751,2.8536663,16.744625
6231,-163.17175,3.3935168,5.145765,57.20604,5.5688577,13.87856
6241,-163.15631,3.3970373,5.1184454,56.412003,8.919912,10.526993
6253,-163.1404,3.4026673,5.0773067,54.94344,12.710451,6.244923
6265,-163.13968,3.4058225,5.0565777,52.693108,16.552637,2.0897586
6271,-163.14726,3.4120119,5.064341,50.254536,19.79222,-1.9207722
6281,-163.15475,3.411298,5.0710897,47.4812,21.8891,-5.3779483
6291,-163.17665,3.4069028,5.1048193,44.849125,23.02577,-7.7461405
6301,-163.17972,3.4055681,5.1614513,42.45658,24.33417,-9.181266
6311,-163.17247,3.3903666,5.1664953,40.5991,26.418104,-9.984406
6322,-163.16464,3.3852205,5.151821,38.61349,28.380856,-10.822535
6331,-163.14944,3.3876903,5.1314096,35.89387,29.11434,-12.370017
6341,-163.14932,3.380786,5.1303954,32.67174,28.610764,-14.916863
6352,-163.14209,3.380445,5.1305537,29.35104,27.757784,-18.159935
6361,-163.1574,3.3848784,5.15198,26.311144,27.375214,-21.803883
6371,-163.16512,3.3831196,5.165641,24.064714,27.406305,-25.441174
6381,-163.18889,3.3975146,5.2165713,22.215565,26.929295,-28.702885
6391,-163.25044,3.4291534,5.3042736,20.602015,25.750088,-31.648071
6402,-163.39105,3.3909965,5.3143888,19.655733,24.864664,-34.467346
6411,-163.4979,3.3117297,5.355672,19.458544,24.807812,-37.112453
6422,-163.55428,3.3313005,5.335331,19.660099,25.225483,-39.364864
6432,-163.6607,3.2382922,5.3748116,20.158611,25.882318,-41.45641
6442,-163.81584,3.1613734,5.414694,20.77568,26.754131,-43.53893
6452,-163.89459,3.2620177,5.376945,21.318848,27.809345,-45.564735
6481,-163.95595,3.385225,5.420788,23.92824,32.698463,-48.29113
6492,-164.0336,3.410571,5.414289,24.732878,34.403835,-47.655567
6502,-164.18237,3.3415248,5.448736,25.1823,35.94856,-46.07955
6513,-164.38782,3.2822065,5.4827166,24.904818,37.126343,-43.610027
6522,-164.5663,3.2780087,5.518383,23.360981,37.52859,-40.683357
6532,-164.74942,3.2424161,5.528188,21.224644,38.169594,-37.139557
6594,-165.65887,3.2483342,5.469205,8.008606,45.623234,-20.851233
6604,-165.68858,3.329535,5.45034,5.8066707,46.23116,-18.613588
6626,-165.6659,3.3025694,5.4335113,1.6549197,47.96329,-13.723195
6645,-165.67377,3.330624,5.4368014,-1.4506754,49.38135,-10.9251795
6657,-165.6878,3.3096597,5.440826,-1.743326,50.545692,-11.101467
6664,-165.68678,3.3025773,5.439609,-0.9967243,52.13197,-11.954957
6681,-165.69426,3.2942092,5.452449,0.65774924,53.837654,-13.422386
6685,-165.70175,3.2780192,5.4713573,2.8239806,55.866657,-14.792282
6695,-165.70921,3.269655,5.484199,5.158985,58.271305,-15.139486
6705,-165.72362,3.2625473,5.4899554,6.2936172,60.041492,-13.843012
6715,-165.73166,3.2671392,5.5114484,5.597128,59.922325,-11.3157
6727,-165.74739,3.300691,5.5292845,4.4383016,58.429855,-7.2451468
6734,-165.76982,3.2678046,5.573893,4.5877886,56.55738,-1.6543999
6745,-165.79329,3.284305,5.6175714,6.234563,54.02176,4.8363705
6756,-165.7854,3.2484193,5.6203804,8.859712,50.08229,11.036195
6764,-165.79706,3.2101264,5.593786,12.096946,45.24205,16.217096
6774,-165.82816,3.0889096,5.563436,16.061335,40.699116,20.026325
6787,-165.90244,2.9652522,5.566613,20.649729,37.410934,22.293343
6793,-165.7475,3.116566,5.647286,25.511116,35.275063,23.393913
6804,-165.46013,3.5372627,5.6123743,29.598234,33.71917,23.643398
6814,-165.40501,3.627222,5.604735,32.607666,32.349976,23.457539
6824,-165.4722,3.6439698,5.6611795,35.07205,31.311281,23.101385
6835,-165.48756,3.5958576,5.7110105,38.23071,29.952492,22.403688
6843,-165.50128,3.5199032,5.756991,39.86052,29.173895,21.068102
6854,-165.49153,3.4530547,5.7276573,41.391777,28.383198,20.890999
6864,-165.50195,3.3889856,5.6835995,43.288555,28.555046,20.85613
6874,-165.51508,3.3334346,5.6832304,45.615166,29.336172,20.257526
6885,-165.54227,3.291403,5.6908617,47.78687,29.599895,19.072062
6893,-165.54222,3.2992353,5.6848025,49.72585,29.018908,17.308064
6903,-165.52711,3.3090606,5.6582766,52.158783,28.068035,15.11684
6914,-165.51112,3.2764435,5.633448,55.104557,27.051077,12.797987
6924,-165.51016,3.2496629,5.6230307,58.15293,25.96154,10.626815
6934,-165.51692,3.2440162,5.615077,61.124874,25.060995,8.63077
6944,-165.51692,3.2440162,5.615077,63.94042,24.942076,6.8031282
6954,-165.5167,3.244927,5.6081486,66.41948,25.45718,4.414528
6965,-165.5167,3.244927,5.6081486,67.422905,26.234467,1.3967562
6975,-165.51692,3.2440162,5.615077,67.67383,27.22751,-0.5036847
6984,-165.5093,3.2454724,5.6013746,67.84912,28.815588,-2.2013345
6995,-165.5241,3.244382,5.6149235,68.02586,30.190214,-3.607086
7005,-165.53085,3.2427762,5.62826,67.96501,30.299526,-4.145845
7014,-165.53827,3.242233,5.6350346,67.68906,29.911194,-4.194711
7024,-165.53804,3.2431426,5.6281066,67.8965,30.727509,-3.7258914
7034,-165.53804,3.2431426,5.6281066,68.636566,32.911915,-2.809429
7050,-165.5385,3.2413242,5.6419625,69.4173,35.107105,-1.7671785
7054,-165.53108,3.2418664,5.635188,70.03035,35.894756,-1.2744976
7064,-165.53195,3.2420182,5.6355543,70.15928,35.588726,-1.3237891
7078,-165.52473,3.2494845,5.629651,70.78759,35.43498,-0.3746126
7087,-165.5322,3.2411084,5.6424828,71.56974,35.768238,-0.025042629
7094,-165.53242,3.2401981,5.6494107,71.98203,35.968956,-0.68941385
7105,-165.53242,3.2401981,5.6494107,71.97738,35.613956,-1.4839454
7117,-165.53242,3.2401981,5.6494107,71.66172,35.368095,-2.4508052
7123,-165.53242,3.2401981,5.6494107,71.49496,36.113064,-3.4631698
7135,-165.5403,3.2378378,5.670042,71.40844,37.556057,-4.4316187
7145,-165.54076,3.2360187,5.683899,70.84678,38.694885,-5.5996933
