millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2,L0,L1,L2
3704,109.745705,24.253487,-36.829575,178.1039,7.534665,-32.24874,-52.486805,-48.58198,-39.546146,-24.790232,-42.240944,-33.31701,123.02463,-38.561096,-23.639412,133.04391,-43.25599,-45.29596,-52.34045,-35.630344,-15.538157,44.886757,-40.872887,-29.737835,39.747124,-10.177528,-22.227732,128.17653,-33.47927,-28.724314,-99.36419,1.2117816,-35.709465,31.856339,-2.7681515,42.154114
3718,109.764984,24.97248,-36.853935,178.8352,8.016336,-31.897877,-52.94352,-47.49642,-39.266323,-24.095678,-40.856808,-33.60579,123.53984,-38.538517,-23.225811,132.81418,-43.079407,-45.07785,-52.06318,-34.96349,-16.83338,43.126194,-40.87134,-31.179832,41.385258,-10.180329,-20.239115,128.09885,-34.711998,-30.192612,-99.490326,1.2384919,-35.884205,31.611444,-2.8191977,42.605526
3736,110.52856,25.027794,-37.3504,179.72289,9.254879,-31.33172,-51.91766,-46.32944,-40.20796,-23.919802,-40.46899,-33.48832,124.036224,-38.511135,-21.720106,132.55196,-43.04696,-44.805195,-51.700974,-34.474144,-16.962637,43.247585,-40.877705,-32.76916,42.95361,-10.3043585,-18.09969,128.44969,-36.201584,-30.697914,-99.52948,1.2527006,-36.115353,30.96748,-2.8580277,43.612713
3757,111.81788,24.553234,-38.336056,-179.14717,10.853264,-30.706581,-51.21061,-45.416397,-40.837566,-24.784554,-40.79466,-33.954334,124.39577,-38.549915,-20.379343,132.35919,-43.09357,-44.596474,-51.13802,-34.694435,-15.343176,45.35628,-40.81255,-33.83195,44.415676,-10.414684,-16.012245,128.85756,-36.515,-30.307184,-99.547195,1.2774041,-36.35156,30.287464,-2.768412,44.602814
3790,112.99514,23.987156,-39.545486,-177.83264,12.896964,-30.233284,-50.850513,-45.01751,-41.169247,-26.312263,-41.6619,-34.388477,124.58567,-38.274933,-19.172329,132.32634,-43.10038,-44.56162,-50.44955,-35.12757,-13.1828985,47.253086,-40.70031,-33.297028,45.526573,-10.569685,-14.526135,128.92068,-35.86129,-29.021015,-99.54391,1.3214126,-36.602684,29.725605,-2.597966,45.327408
3809,111.53386,24.747797,-38.017723,-176.81119,14.870279,-29.810743,-50.972885,-45.092804,-41.100815,-27.92419,-42.60901,-34.711384,124.74174,-37.925026,-17.92403,132.30849,-43.1701,-44.55573,-49.85382,-35.44753,-11.323725,47.86614,-40.478046,-31.44721,46.11687,-10.725685,-13.816845,128.8638,-35.04057,-27.376627,-99.604965,1.3641028,-36.94653,29.480862,-2.4476936,45.677147
3841,109.466736,25.95196,-35.112373,-176.23047,16.094265,-29.656704,-51.11754,-45.39435,-41.025723,-29.261923,-43.384182,-35.040535,124.885155,-37.428284,-16.632137,132.177,-43.341183,-44.453533,-49.374695,-35.535637,-9.501862,48.490757,-40.32878,-29.464895,46.207523,-10.931427,-14.055477,128.93494,-34.308804,-25.677805,-99.69004,1.465375,-37.115147,29.510641,-2.3226001,45.59917
3851,107.33457,26.731556,-31.89413,-175.91794,16.467754,-29.58457,-51.07629,-45.94434,-41.078323,-30.056175,-43.85771,-35.32293,124.83891,-36.88225,-15.381296,131.96144,-43.560486,-44.284546,-48.8732,-35.539368,-7.6508813,49.695877,-40.359642,-28.102047,45.854446,-11.434454,-15.414927,129.13144,-33.79389,-24.238358,-99.7551,1.5916889,-37.143864,29.688095,-2.2338512,45.199993
3864,105.572624,27.828808,-29.610641,-175.70477,16.028688,-29.667826,-50.973186,-46.542507,-41.184372,-30.235273,-43.983627,-35.524746,124.79788,-36.601868,-14.477987,131.68298,-43.852306,-44.06487,-48.52554,-35.38,-5.9674735,50.8818,-40.38223,-27.640549,44.927776,-12.062708,-17.574835,129.25877,-33.397415,-23.359055,-99.81004,1.7072871,-37.146782,30.019073,-2.2150633,44.41167
3886,104.8883,29.039234,-28.92107,-175.72961,15.048421,-29.938116,-50.817646,-47.204327,-41.22638,-29.757952,-43.786346,-35.419914,124.7654,-36.56544,-14.002421,131.78009,-43.9764,-44.18403,-48.28614,-35.28189,-4.6462927,51.356968,-40.287193,-27.659906,43.033653,-12.467276,-20.371567,129.26884,-33.308857,-23.1173,-99.83905,1.7590777,-37.21213,30.50278,-2.2286918,43.27217
