millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
6319,63.40338,-81.20034,0.7748474,-152.1313,28.171707,-12.732591,90.63053,-1.3570956,0.35838875,-68.11488,36.428986,-27.629292
6327,63.32907,-81.18925,0.7491951,-152.28389,27.82018,-12.655307,90.65801,-0.81758976,0.26731697,-68.140045,36.644405,-27.468803
6338,63.28289,-81.177734,0.7289583,-152.42802,27.470901,-12.575859,90.691925,-0.23348382,0.17168741,-68.18552,36.843163,-27.34234
6348,63.23751,-81.17146,0.7078881,-152.57628,27.119219,-12.497247,90.71195,0.35578477,0.051654425,-68.20597,37.014614,-27.210487
6358,63.182568,-81.16506,0.6860723,-152.71368,26.776423,-12.41482,90.68839,0.90063655,-0.08361763,-68.23395,37.17342,-27.090971
6369,63.1368,-81.158714,0.6649935,-152.85898,26.426321,-12.335251,90.66065,1.4405906,-0.23398963,-68.14103,37.234016,-26.964447
6376,63.090874,-81.15233,0.6439119,-153.0035,26.075148,-12.248478,90.59158,1.8617005,-0.3957682,-68.02357,37.27775,-26.796135
6387,63.03522,-81.14579,0.62208116,-153.13474,25.732111,-12.164205,90.511406,2.2281737,-0.54372555,-68.02358,37.45392,-26.65832
6397,62.9889,-81.139336,0.60099095,-153.27377,25.38179,-12.082715,90.5435,2.7679465,-0.63419765,-68.11263,37.703106,-26.5475
6407,62.9424,-81.13281,0.579897,-153.40227,25.040264,-11.997606,90.6283,3.4120102,-0.697531,-68.09783,37.843426,-26.410656
6419,62.91582,-81.13117,0.56265336,-153.5363,24.698145,-11.913571,90.61483,3.89748,-0.8134803,-67.98103,37.890503,-26.236282
6431,62.866528,-81.1241,0.5363009,-153.65962,24.35749,-11.8338995,90.51467,4.2536464,-0.9530503,-67.90501,37.997696,-26.067398
6439,62.812195,-81.11785,0.5196974,-153.78976,24.015253,-11.748689,90.47927,4.6943374,-1.0458959,-67.88273,38.15152,-25.90023
6449,62.764977,-81.11119,0.49858817,-153.91924,23.6745,-11.6632395,90.47965,5.1897507,-1.1025243,-67.81302,38.26105,-25.709162
6457,62.710217,-81.1049,0.4819766,-154.03812,23.335209,-11.582259,90.453064,5.605429,-1.1504873,-67.71563,38.34534,-25.511337
6466,62.66262,-81.09816,0.46085986,-154.15628,22.994793,-11.494141,90.416046,5.9964767,-1.2044054,-67.61484,38.431946,-25.311775
6477,62.614853,-81.091385,0.43973958,-154.27692,22.661617,-11.412003,90.387825,6.38286,-1.253343,-67.522835,38.536102,-25.118866
6488,62.559475,-81.085014,0.42311606,-154.39139,22.321081,-11.322815,90.38534,6.784417,-1.3153782,-67.45284,38.656605,-24.944712
6497,62.50868,-81.0776,0.3967328,-154.5084,21.98783,-11.239606,90.38858,7.2110324,-1.381863,-67.34888,38.73932,-24.781908
6509,62.452877,-81.07117,0.38010105,-154.61748,21.656445,-11.15478,90.37079,7.582977,-1.4938585,-67.2144,38.813858,-24.61674
6518,62.43193,-81.06876,0.35832015,-154.72586,21.323921,-11.062825,90.34193,7.93995,-1.6115106,-67.12953,38.910683,-24.468836
6529,62.37475,-81.056984,0.34246644,-154.83891,20.991947,-10.978439,90.327286,8.336892,-1.7279234,-67.11145,39.047886,-24.323395
6536,62.32585,-81.049995,0.32132205,-154.94278,20.660408,-10.892157,90.32536,8.828018,-1.7981907,-67.05583,39.12561,-24.176485
6547,62.273983,-81.04235,0.29491514,-155.05185,20.336456,-10.805562,90.26057,9.209255,-1.8937635,-66.970146,39.14914,-24.017876
6557,62.217117,-81.035774,0.27826068,-155.1526,20.00725,-10.725377,90.184006,9.610558,-1.971564,-66.9315,39.19712,-23.865734
6567,62.16762,-81.028656,0.2571054,-155.25093,19.683647,-10.636506,90.09767,10.016199,-2.0254514,-66.92649,39.26982,-23.726744
6578,62.110336,-81.022026,0.24044222,-155.34767,19.360004,-10.547198,90.02594,10.461875,-2.0684643,-66.95945,39.384384,-23.584057
6587,62.055695,-81.016014,0.22903802,-155.4428,19.036314,-10.457458,89.965065,10.96274,-2.115733,-66.979065,39.46652,-23.46358
6599,62.005642,-81.00881,0.20787106,-155.54283,18.71327,-10.375241,89.876785,11.388282,-2.199894,-66.978615,39.569763,-23.33352
6609,61.94771,-81.00212,0.19119783,-155.63605,18.390741,-10.285001,89.823204,11.849766,-2.2666638,-66.92955,39.66936,-23.195267
6616,61.92513,-80.99935,0.16938367,-155.72678,18.069284,-10.20105,89.773506,12.21674,-2.3770452,-66.83833,39.776447,-23.049414
6628,61.866806,-80.992615,0.15270202,-155.81529,17.753437,-10.1084585,89.782166,12.595273,-2.461915,-66.72224,39.898094,-22.895962
6636,61.816963,-80.99054,0.1307599,-155.90298,17.431902,-10.023708,89.81389,12.919728,-2.5586605,-66.53622,39.986412,-22.721354
6647,61.78612,-80.98825,0.11343344,-155.9885,17.115982,-9.930326,89.8481,13.21432,-2.654536,-66.317345,40.05871,-22.538467
6658,61.72713,-80.98143,0.096744075,-156.08035,16.801874,-9.844785,89.8865,13.45937,-2.7595284,-66.06732,40.133625,-22.347466
6668,61.675755,-80.97398,0.07555501,-156.1621,16.487055,-9.75735,89.93927,13.669938,-2.8576736,-65.831825,40.22834,-22.14067
6679,61.616302,-80.967125,0.058857977,-156.24362,16.173302,-9.669913,90.02296,13.957197,-2.9283183,-65.57927,40.204704,-21.964409
6689,61.55884,-80.95569,0.048176065,-156.32375,15.859513,-9.582111,90.02827,14.052019,-3.0564957,-65.307655,40.169327,-21.775711
6696,61.49897,-80.94879,0.031468224,-156.40154,15.554702,-9.499576,90.049706,14.197974,-3.1543965,-65.08014,40.18144,-21.600258
6707,61.417747,-80.93147,0.011648621,-156.47675,15.248827,-9.416334,90.09076,14.428757,-3.2237167,-64.99793,40.24482,-21.45731
6717,61.35739,-80.92452,-0.0050683143,-156.54521,14.943176,-9.325361,90.13404,14.660126,-3.2738883,-64.96112,40.396244,-21.317595
6727,61.267696,-80.9078,-0.02041021,-156.61777,14.637267,-9.241475,90.188774,15.17008,-3.2685974,-64.99109,40.495495,-21.198969
6738,61.198795,-80.90147,-0.03264412,-156.69023,14.332325,-9.15763,90.14359,15.588563,-3.3079088,-65.137375,40.664112,-21.10338
6748,61.135445,-80.912094,-0.033514902,-156.76138,14.027355,-9.0734625,90.0683,16.140594,-3.324959,-65.28647,40.75233,-21.024866
6758,61.09412,-80.910255,-0.04638537,-156.83125,13.730103,-8.987887,89.92994,16.706593,-3.347634,-65.41219,40.733944,-20.95682
6768,61.040535,-80.90258,-0.06761327,-156.90048,13.423884,-8.896323,89.679504,17.118626,-3.4367359,-65.453384,40.667675,-20.857527
6775,60.978615,-80.895546,-0.0843534,-156.96657,13.12567,-8.809772,89.41337,17.570919,-3.5116239,-65.48239,40.53298,-20.756441
6787,60.948284,-80.89376,-0.0964535,-157.02528,12.828712,-8.722408,89.09661,17.880363,-3.6247993,-65.54729,40.45283,-20.645828
6796,60.88687,-80.89195,-0.1139272,-157.09012,12.531329,-8.635649,88.83321,18.262127,-3.6837218,-65.61965,40.427784,-20.564856
6808,60.827854,-80.88566,-0.12540199,-157.15373,12.233916,-8.548599,88.64292,18.661577,-3.737156,-65.71367,40.49398,-20.486223
6819,60.80171,-80.88234,-0.14727396,-157.20877,11.936868,-8.4604435,88.51399,19.153536,-3.771492,-65.71666,40.559193,-20.361244
6829,60.742313,-80.87602,-0.15875356,-157.26889,11.646247,-8.371426,88.3733,19.478971,-3.8703995,-65.61627,40.560974,-20.24355
6838,60.708504,-80.87861,-0.176858,-157.32956,11.350778,-8.290705,88.29054,19.72058,-3.9925597,-65.44465,40.607822,-20.088785
6849,60.653374,-80.87072,-0.19810821,-157.37996,11.060505,-8.200386,88.28368,19.93082,-4.0980544,-65.149086,40.61162,-19.89512
6855,60.62192,-80.868835,-0.21022251,-157.43729,10.771816,-8.117743,88.30526,19.975365,-4.221086,-64.83895,40.702328,-19.679333
6866,60.558044,-80.86163,-0.2269851,-157.4866,10.482248,-8.027313,88.46012,20.126724,-4.244619,-64.603424,40.888355,-19.49773
6876,60.497704,-80.85525,-0.2384781,-157.54166,10.193515,-7.9441824,88.71165,20.377874,-4.2070603,-64.38126,41.057274,-19.294828
6886,60.46292,-80.857735,-0.2565842,-157.59467,9.911606,-7.859406,88.93336,20.577986,-4.174855,-64.11934,41.127083,-19.098232
6897,60.402157,-80.851326,-0.26807958,-157.63922,9.630055,-7.773724,89.08245,20.704815,-4.1937056,-63.85172,41.16391,-18.893005
6906,60.337364,-80.84405,-0.2848547,-157.69264,9.340701,-7.6834197,89.17798,20.844238,-4.2258067,-63.592293,41.16772,-18.691359
6919,60.304874,-80.84209,-0.2969797,-157.73503,9.059123,-7.5973234,89.215546,21.012121,-4.2781014,-63.32297,41.111668,-18.493063
6929,60.2445,-80.840904,-0.3091868,-157.77759,8.778156,-7.511384,89.18349,21.121733,-4.3579307,-63.107452,41.03437,-18.29821
6937,60.207764,-80.83804,-0.32659045,-157.82605,8.498054,-7.432677,89.10027,21.263582,-4.422143,-62.930714,40.96317,-18.113329
6947,60.183384,-80.83527,-0.34321204,-157.86569,8.22389,-7.3449717,89.01441,21.436186,-4.468867,-62.85548,40.99945,-17.963926
6955,60.11847,-80.83315,-0.36069646,-157.90512,7.9428577,-7.2584643,88.976204,21.766815,-4.443206,-62.86166,41.10229,-17.851501
6966,60.08519,-80.83112,-0.3728281,-157.94972,7.669567,-7.177786,88.95727,22.159443,-4.3951845,-62.888702,41.270805,-17.739946
6977,60.022896,-80.82464,-0.38434106,-157.986,7.3966217,-7.096379,88.97477,22.644836,-4.3389754,-62.893185,41.356846,-17.690317
6988,59.98523,-80.821686,-0.4017559,-158.02283,7.122926,-7.008312,88.96107,22.992298,-4.378419,-62.865093,41.466194,-17.612759
6999,59.923496,-80.82042,-0.4139626,-158.05714,6.8499656,-6.9265833,88.94847,23.329763,-4.4545107,-62.81184,41.545128,-17.571466
7008,59.869354,-80.813065,-0.4299732,-158.091,6.5843387,-6.8436747,88.92682,23.632141,-4.593698,-62.716553,41.60377,-17.511839
7016,59.835243,-80.81099,-0.44211224,-158.12393,6.318692,-6.760616,88.90348,23.869087,-4.7573867,-62.5875,41.6615,-17.440159
7028,59.7678,-80.80351,-0.45891783,-158.15567,6.054292,-6.684251,88.907814,24.122177,-4.899827,-62.4071,41.66042,-17.362097
7036,59.73335,-80.80141,-0.47106102,-158.18677,5.788617,-6.6009035,88.90438,24.27879,-5.049708,-62.281372,41.738693,-17.25798
7046,59.669678,-80.794846,-0.48259047,-158.21693,5.5229335,-6.517415,88.96025,24.565441,-5.0967655,-62.181686,41.847973,-17.15383
7057,59.60155,-80.78731,-0.4994037,-158.24738,5.2576303,-6.434112,89.0254,24.852125,-5.1034102,-61.97703,41.63771,-16.761707
7066,59.537464,-80.78073,-0.51093894,-158.2749,5.000055,-6.3558564,88.75512,23.96755,-5.4111853,-61.96422,40.760723,-16.10613
7078,59.502285,-80.77859,-0.5230903,-158.30353,4.734705,-6.2722845,87.84341,23.996578,-4.809435,-62.577618,39.809216,-15.440435
7089,59.43344,-80.77101,-0.5399145,-158.32932,4.4771266,-6.193776,86.58926,24.719074,-3.6824439,-63.995785,39.899567,-15.013123
7095,59.368755,-80.764404,-0.55145603,-158.35493,4.2267447,-6.1141357,85.81144,26.590126,-2.2591586,-65.26479,40.050934,-14.521199
7105,59.33301,-80.76223,-0.56361514,-158.38025,3.969486,-6.035708,84.80074,27.351913,-1.4801553,-65.82955,39.812344,-14.178505
7115,59.25889,-80.756485,-0.5706717,-158.39812,3.703106,-5.94449,83.49072,27.246052,-1.3669279,-65.871925,39.42934,-13.729156
7126,59.220215,-80.76377,-0.5894474,-158.42178,3.4445379,-5.8589864,82.35986,25.73817,-2.2125616,-65.55116,38.774673,-13.321793
7138,59.18394,-80.761566,-0.6016076,-158.44392,3.1953912,-5.7857575,81.04032,24.255219,-2.8426912,-65.48365,38.70365,-13.503399
7147,59.087982,-80.74524,-0.61188745,-158.46603,2.9533515,-5.711415,80.1401,23.405682,-3.590165,-65.230606,38.59168,-13.45788
7158,59.05133,-80.74302,-0.62405336,-158.47934,2.7032154,-5.6308975,79.89574,22.908422,-4.903083,-65.3806,38.769943,-13.634252
7168,58.975994,-80.73726,-0.63112164,-158.49966,2.4446218,-5.54498,79.38914,23.222887,-5.502816,-65.111885,38.37339,-13.259144
7175,58.939934,-80.74026,-0.6439456,-158.51942,2.2025344,-5.470352,78.59647,22.30562,-6.1598334,-64.98942,38.18038,-13.043657
7186,58.843037,-80.723915,-0.6542463,-158.5311,1.9607308,-5.3954515,78.344025,22.109558,-6.286692,-64.93619,38.12498,-12.96483
7196,58.7753,-80.712006,-0.6651614,-158.54858,1.7349242,-5.331757,78.52426,22.226803,-6.2975326,-65.069374,38.459133,-13.107108
7207,58.677956,-80.69564,-0.67547554,-158.55725,1.5011007,-5.261981,79.19776,23.342684,-6.2182255,-65.27727,39.055515,-13.425092
7217,58.636272,-80.69758,-0.69359493,-158.57477,1.2413616,-5.1690583,80.05905,25.034456,-6.0905814,-65.157936,39.471893,-13.688163
7227,58.62029,-80.71111,-0.70318365,-158.58345,0.9982242,-5.0870376,80.92862,27.064259,-6.088516,-65.4617,40.115997,-14.028232
7237,58.55166,-80.69917,-0.71411407,-158.59967,0.7643467,-5.017782,81.26749,28.420755,-5.921743,-65.51783,40.44885,-14.16376
7249,58.483803,-80.692444,-0.725693,-158.60683,0.5211816,-4.935641,81.59338,29.222876,-5.8783145,-65.245964,40.691593,-14.079523
7254,58.4462,-80.69536,-0.7385178,-158.62062,0.27902275,-4.8603888,81.99536,29.404924,-5.793927,-64.72672,40.981644,-13.863361
7265,58.4075,-80.69305,-0.7507019,-158.62729,0.04407807,-4.783991,82.66367,29.503054,-5.5309887,-64.08837,41.294365,-13.57193
7275,58.32951,-80.68726,-0.7577971,-158.63188,-0.18276815,-4.7128305,83.48562,29.508093,-5.1688747,-63.56197,41.66104,-13.360549
7286,58.260784,-80.68051,-0.7693828,-158.64456,-0.41672835,-4.6432424,84.4202,29.525913,-4.7413616,-63.057865,42.094734,-13.139584
7297,58.19186,-80.67375,-0.78097266,-158.64781,-0.64357007,-4.5719934,85.37157,29.574308,-4.3246403,-62.627728,42.578114,-12.984127
7307,58.152367,-80.6714,-0.793163,-158.65169,-0.87857056,-4.4954195,86.33632,29.724854,-3.9286854,-62.200546,43.015152,-12.861434
7318,58.07788,-80.66355,-0.8100502,-158.66214,-1.1056947,-4.424365,87.192795,29.874113,-3.6483958,-61.77477,43.363785,-12.755291
7330,58.03799,-80.66119,-0.82224435,-158.66446,-1.3256855,-4.3519874,87.89455,29.987421,-3.5273464,-61.441467,43.634457,-12.713714
7336,57.958508,-80.65538,-0.82935506,-158.66626,-1.5607241,-4.2752957,88.9031,30.940842,-3.3356748,-61.35218,43.84177,-12.731279
7346,57.88942,-80.65379,-0.8415804,-158.66727,-1.7807335,-4.202859,88.35568,30.774275,-3.8145509,-61.324368,43.90199,-12.785822
7356,57.847973,-80.646194,-0.8531566,-158.66782,-1.999441,-4.1372657,88.3272,31.3209,-4.0750923,-61.35768,43.916737,-12.842517
7367,57.76867,-80.6456,-0.8608946,-158.66748,-2.2276325,-4.0592003,88.09996,31.540518,-4.342373,-61.392715,43.8941,-12.895264
7377,57.72777,-80.643196,-0.87309617,-158.66798,-2.4464443,-3.9938266,87.95487,31.963999,-4.446713,-61.432323,43.87473,-12.865087
7388,57.656853,-80.636375,-0.88470495,-158.66647,-2.6664767,-3.9212945,87.76797,32.249344,-4.503112,-61.511097,43.79312,-12.852799
7397,57.575832,-80.63055,-0.89182854,-158.66452,-2.885196,-3.855612,87.60959,32.570457,-4.4655046,-61.593933,43.743122,-12.775642
7408,57.534332,-80.62813,-0.9040351,-158.66318,-3.0971878,-3.7888865,87.45969,32.822773,-4.4130454,-61.82116,43.91788,-12.724524
7415,57.462715,-80.621284,-0.9156512,-158.65979,-3.3172188,-3.7162998,87.38076,33.306404,-4.2691593,-62.75224,45.188145,-13.028112
7425,57.411804,-80.625084,-0.9239825,-158.65726,-3.5292351,-3.6495402,88.00098,35.740383,-3.3469605,-63.672306,46.388626,-13.428648
7436,57.33975,-80.61823,-0.9356008,-158.65413,-3.741268,-3.5827658,88.39033,37.242527,-2.9100976,-63.49823,46.432407,-13.49139
7445,57.297455,-80.61577,-0.94781274,-158.64307,-3.953059,-3.5161743,88.3272,36.834045,-3.430022,-63.116776,46.444466,-13.4602585
7456,57.21487,-80.60995,-0.95494795,-158.63763,-4.1580477,-3.4478478,88.438644,36.7498,-3.8343902,-63.0943,46.983555,-13.668381
7466,57.172157,-80.607475,-0.9671621,-158.63277,-4.370106,-3.3810506,88.88435,37.65712,-3.8131576,-62.24031,46.572292,-13.588369
7477,57.09921,-80.60059,-0.9787902,-158.62733,-4.582173,-3.3142438,88.9577,36.363968,-4.6192827,-61.805347,46.57565,-13.329388
7488,57.078636,-80.60456,-0.985498,-158.61404,-4.7871356,-3.246396,89.34406,36.256794,-4.9518456,-61.41397,46.9293,-13.30484
7495,57.10331,-80.62244,-0.99478453,-158.60757,-4.992357,-3.178304,89.9964,36.547012,-4.8668323,-59.921177,45.63658,-12.627164
7505,56.998756,-80.605934,-1.0052291,-158.60088,-5.1962643,-3.117073,90.54653,35.223923,-4.9310546,-60.455406,46.64727,-12.562344
7515,56.955242,-80.603424,-1.0174459,-158.59499,-5.3936043,-3.0547986,91.3474,35.028923,-3.8977132,-62.95785,50.3997,-12.874111
7527,56.87105,-80.59758,-1.0245908,-158.57951,-5.598601,-2.9869962,94.14249,38.49559,-1.1847341,-67.35977,55.045937,-13.490568
7536,56.7969,-80.59066,-1.0362267,-158.57138,-5.7956667,-2.9244854,96.662865,42.93016,1.5960041,-71.41033,58.3643,-14.129666
7547,56.712154,-80.584816,-1.0433774,-158.55534,-5.992491,-2.862301,97.67376,46.72353,3.0177128,-74.024704,59.727608,-14.533447
7558,56.66775,-80.58228,-1.0556005,-158.54742,-6.189892,-2.8000407,97.05653,48.630898,2.7493536,-76.53591,60.468983,-14.913189
7570,56.58341,-80.581635,-1.0633409,-158.52975,-6.394899,-2.7323158,95.98531,50.314323,2.2071226,-79.04966,61.001476,-15.556775
7574,56.544575,-80.58027,-1.0702649,-158.52078,-6.5923276,-2.670069,95.05286,52.97582,2.2852325,-81.38333,61.423763,-16.083998
7586,56.458767,-80.57441,-1.0774226,-158.50293,-6.7823076,-2.606685,94.12587,55.124447,2.4960878,-82.7917,61.187416,-16.4145
7596,56.41351,-80.57185,-1.0896497,-158.48555,-6.9795265,-2.5448456,92.92396,56.154625,2.3741653,-83.39409,60.47519,-16.540474
7606,56.337715,-80.5649,-1.1012996,-158.47575,-7.1688194,-2.4882092,91.61259,56.25058,2.0572438,-83.57342,59.49349,-16.581833
7617,56.28147,-80.56344,-1.1090416,-158.45615,-7.3656535,-2.426186,90.38168,55.74186,1.690761,-83.61981,58.30824,-16.64491
7625,56.236534,-80.56606,-1.1218473,-158.43753,-7.5560555,-2.3631394,89.13383,54.835453,1.1218268,-83.686104,56.836037,-16.905106
7637,56.166233,-80.56029,-1.1281999,-158.41843,-7.746469,-2.300124,87.668564,53.704018,0.08595057,-84.172935,55.415745,-17.454859
7649,56.10928,-80.558815,-1.1359438,-158.40672,-7.935799,-2.2435465,86.192986,52.75915,-1.3119351,-85.32233,54.337845,-18.359325
7655,56.03233,-80.551834,-1.1476026,-158.38701,-8.119386,-2.1792977,84.98146,52.309544,-2.8244667,-86.9823,53.48512,-19.477392
7665,55.975803,-80.55555,-1.1559167,-158.36693,-8.308509,-2.1232235,83.94332,52.23188,-4.3558054,-89.63445,53.046413,-21.049177
7675,55.89834,-80.54856,-1.1675782,-158.3459,-8.498964,-2.0603282,83.324646,53.32333,-5.4137053,-93.327354,53.037865,-23.018982
7686,55.846767,-80.54828,-1.1700227,-158.32527,-8.681255,-2.0030355,82.88578,55.96368,-6.072592,-97.244286,52.41396,-25.161926
7696,55.800354,-80.550865,-1.1828219,-158.30418,-8.863554,-1.9457774,81.51864,58.25088,-7.4369197,-101.13406,50.888714,-27.428001
7706,55.72219,-80.54385,-1.1944873,-158.28265,-9.04586,-1.8885541,79.10372,59.993736,-9.69037,-105.10633,48.594994,-29.825083
7717,55.663483,-80.54236,-1.2022368,-158.26108,-9.221327,-1.8300786,75.790276,61.293507,-12.637168,-109.54207,45.818718,-32.44786
7728,55.573856,-80.536476,-1.2094184,-158.23865,-9.403641,-1.7729276,71.91157,62.31199,-15.988589,-114.56047,42.817787,-35.24517
7735,55.501495,-80.53069,-1.2157867,-158.21623,-9.579117,-1.7145246,67.78799,62.90479,-19.570875,-120.03012,39.585037,-38.031048
7745,55.442,-80.52919,-1.2235403,-158.19518,-9.753834,-1.6632171,63.3708,62.249454,-23.629826,-125.759636,35.936737,-40.65119
7755,55.362568,-80.52217,-1.2352171,-158.1719,-9.929325,-1.6048872,58.461914,59.63566,-28.519093,-131.44183,31.762018,-42.651222
7766,55.278534,-80.51752,-1.2371027,-158.14877,-10.103493,-1.5534418,52.441387,54.529083,-34.71423,-137.20891,26.264902,-43.102196
7776,55.218212,-80.516014,-1.2448606,-158.12524,-10.277659,-1.5020343,43.99878,46.789173,-42.696804,-143.41974,19.481703,-41.61734
7787,55.138035,-80.50898,-1.2565441,-158.10245,-10.446921,-1.4427334,32.08154,36.77432,-52.350773,-149.16034,12.973237,-38.62118
7797,55.045475,-80.49791,-1.2631972,-158.07811,-10.6210985,-1.3914024,18.215467,26.168009,-61.856495,-155.44278,6.2518125,-35.196938
7809,54.964775,-80.490875,-1.2748874,-158.05513,-10.789066,-1.3390192,2.6947763,15.329393,-69.58901,-161.70912,0.44441223,-31.301693
7814,54.910233,-80.4906,-1.2773463,-158.02306,-10.956206,-1.2871125,-12.031061,5.7480383,-72.31049,-166.53987,-4.136355,-27.653193
7824,54.82907,-80.48356,-1.2890406,-157.99931,-11.124201,-1.2348151,-24.606918,-2.1956122,-70.01872,-169.6342,-7.330308,-24.709047
7834,54.736267,-80.47767,-1.29625,-157.9739,-11.291551,-1.1823564,-33.899464,-7.8374596,-66.067635,-170.90614,-9.0737915,-22.655483
7846,54.654583,-80.47062,-1.3079493,-157.94995,-11.452738,-1.1288384,-39.430256,-11.044681,-62.87634,-170.34886,-9.627451,-21.490812
7857,54.599106,-80.47035,-1.310413,-157.917,-11.618565,-1.0839794,-41.206,-12.148058,-61.133442,-168.05547,-9.16604,-21.035057
7866,54.515957,-80.4581,-1.321583,-157.8923,-11.779774,-1.0305487,-39.687435,-11.432028,-60.73377,-164.16525,-7.94807,-21.158068
7877,54.422005,-80.45221,-1.3288037,-157.86661,-11.94783,-0.978459,-35.86301,-9.39529,-61.070477,-159.28821,-6.322984,-21.652445
7889,54.365788,-80.45194,-1.3312721,-157.83246,-12.108159,-0.92562795,-30.436626,-6.5167155,-61.56306,-153.79248,-4.4961686,-22.221777
7894,54.282825,-80.44488,-1.342984,-157.80734,-12.268076,-0.87915945,-24.073057,-2.9471695,-61.577385,-147.88466,-2.5093102,-22.747864
7904,54.187973,-80.43898,-1.3502111,-157.77368,-12.429139,-0.8266342,-17.244987,1.0845841,-60.719097,-141.89482,-0.34970665,-23.149197
7914,54.14368,-80.442726,-1.3576944,-157.74713,-12.590409,-0.77342653,-10.371514,4.930559,-58.977757,-136.16171,2.0101125,-23.367462
7925,54.079216,-80.44119,-1.3654754,-157.71222,-12.749419,-0.7276527,-3.5054626,8.923968,-56.516304,-132.11028,4.0228367,-23.498648
7937,54.026215,-80.43848,-1.3777446,-157.67744,-12.910512,-0.67530495,3.0113847,12.939486,-53.596416,-130.53024,5.961913,-23.833994
7947,53.93855,-80.439026,-1.3801858,-157.65048,-13.064986,-0.62093604,8.632021,16.153477,-50.811314,-129.57503,8.34758,-24.733747
7957,53.917088,-80.44584,-1.3935224,-157.61572,-13.224773,-0.57552785,13.825828,20.342646,-48.248116,-129.29623,9.826197,-25.761042
7968,53.891113,-80.45512,-1.3970566,-157.57982,-13.385898,-0.52336055,16.739668,23.124569,-47.237537,-129.96559,9.529911,-26.677261
7975,53.838203,-80.45756,-1.4098375,-157.55179,-13.540403,-0.46914023,16.937859,23.487068,-48.226997,-131.19508,8.458043,-27.621988
7985,53.749577,-80.458115,-1.4122695,-157.5167,-13.693402,-0.42259637,15.676979,22.67389,-50.358078,-132.3634,7.14896,-28.731632
7994,53.69525,-80.45537,-1.4245349,-157.48283,-13.838269,-0.38161385,13.869683,21.384398,-52.97104,-133.64296,5.899868,-30.014019
