millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2,L0,L1,L2
3790,157.9397,18.968819,-49.797787,-51.643555,6.0432196,-42.864536,134.80696,-42.328312,-40.864643,144.62297,-30.386911,-57.788155,-23.869825,-24.872877,-0.49994498,-71.51002,-31.642262,-43.2376,-64.49827,-26.67781,8.460017,32.758514,-28.390135,-21.099472,-52.445953,-2.7135549,-5.5469337,-35.116894,-22.28287,-20.847454,-130.61897,13.204166,-45.063286,-22.63895,-39.58566,-48.25105
3902,158.01205,19.042437,-49.76823,-51.817673,6.1831884,-42.871864,135.00789,-42.20168,-41.02965,144.53792,-30.4308,-57.740326,-23.913496,-24.897131,-0.57411754,-71.35201,-31.707857,-43.21961,-64.11025,-27.327557,7.9486732,32.883026,-28.497746,-21.006372,-52.340107,-2.799238,-5.4967246,-35.372967,-22.428371,-20.728163,-130.53925,13.098123,-44.977566,-43.216602,-83.17268,-4.6123543
3920,158.0601,19.063217,-49.7429,-51.84292,6.2132063,-42.87872,135.06544,-42.16163,-41.085823,144.50394,-30.439455,-57.724804,-23.95757,-24.932419,-0.5596289,-71.2394,-31.718203,-43.24769,-64.16238,-27.35974,7.8908157,32.93446,-28.512943,-20.976068,-52.28747,-2.82785,-5.5139027,-35.46254,-22.48705,-20.705727,-130.46312,13.081639,-44.90413,-11.128898,7.809627,77.660866
3933,158.09644,19.063236,-49.70626,-51.83821,6.246905,-42.880016,135.09695,-42.138058,-41.13323,144.46988,-30.448074,-57.70929,-24.02417,-24.972572,-0.52567554,-71.13608,-31.731665,-43.27507,-64.20685,-27.368713,7.8293195,32.99808,-28.52836,-20.980583,-52.21803,-2.8462026,-5.543946,-35.544933,-22.538269,-20.713186,-130.39534,13.055261,-44.83538,-55.086853,-15.954613,48.39038
3942,158.13821,19.05594,-49.664497,-51.824226,6.275038,-42.8648,135.09238,-42.15205,-41.147343,144.4275,-30.45036,-57.6927,-24.100113,-25.021713,-0.50227773,-71.01085,-31.73805,-43.3147,-64.256065,-27.347069,7.7785277,33.092785,-28.551458,-21.011133,-52.135826,-2.8607662,-5.5834446,-35.616356,-22.595703,-20.753672,-130.31477,13.048335,-44.752487,-66.13208,-35.64143,14.027163
3952,158.1843,19.055096,-49.612427,-51.798317,6.301052,-42.84498,135.07388,-42.17204,-41.153397,144.39542,-30.440048,-57.686867,-24.172121,-25.080372,-0.4924023,-70.86367,-31.743423,-43.36847,-64.29252,-27.299644,7.7426662,33.192593,-28.584784,-21.04575,-52.058914,-2.8815284,-5.651334,-35.671764,-22.624945,-20.807419,-130.23065,13.044086,-44.679417,-69.09851,-40.472683,1.0534217
3967,158.25462,19.06719,-49.547966,-51.753777,6.31287,-42.82144,135.0328,-42.209927,-41.139046,144.36557,-30.421192,-57.683666,-24.25578,-25.146954,-0.47938144,-70.7206,-31.733686,-43.434,-64.3191,-27.241749,7.708272,33.293507,-28.607777,-21.093792,-51.980183,-2.8957405,-5.737951,-35.715443,-22.635605,-20.854586,-130.15297,13.041578,-44.603172,-68.84439,-50.35175,0.14210732
3980,158.34673,19.077312,-49.487087,-51.71705,6.3112516,-42.791443,134.97444,-42.260036,-41.10853,144.34499,-30.401655,-57.6873,-24.33437,-25.221788,-0.47315735,-70.57777,-31.7199,-43.5016,-64.345604,-27.187523,7.667856,33.40059,-28.630684,-21.159306,-51.90467,-2.8975115,-5.83043,-35.731186,-22.61477,-20.913748,-130.0738,13.053309,-44.524094,-65.699356,-56.727745,4.9065
4000,158.47061,19.08606,-49.431812,-51.66816,6.300876,-42.742855,134.91338,-42.309227,-41.08559,144.34132,-30.366741,-57.70578,-24.406063,-25.29018,-0.46969002,-70.46647,-31.70018,-43.554527,-64.35405,-27.14122,7.6014085,33.51305,-28.659487,-21.243584,-51.836998,-2.899484,-5.923156,-35.736317,-22.592016,-20.976463,-129.99326,13.068103,-44.436035,-62.539146,-58.963768,6.9609356
4020,158.61731,19.09976,-49.39804,-51.607407,6.288305,-42.689705,134.84781,-42.36633,-41.06186,144.34367,-30.335663,-57.72632,-24.483513,-25.341919,-0.49568194,-70.371895,-31.675365,-43.609604,-64.350044,-27.098703,7.526541,33.60977,-28.680183,-21.330006,-51.76787,-2.8954067,-5.9871664,-35.735405,-22.567627,-21.038483,-129.92064,13.081545,-44.353783,-59.07025,-63.001244,8.224589
4041,158.77374,19.140089,-49.37278,-51.547512,6.2814727,-42.631474,134.77054,-42.445847,-41.02468,144.35689,-30.302164,-57.74885,-24.542873,-25.36721,-0.53694314,-70.28151,-31.65556,-43.661762,-64.34114,-27.079542,7.4529777,33.70278,-28.682518,-21.395168,-51.70857,-2.8824682,-6.0326085,-35.72888,-22.55236,-21.11482,-129.84898,13.111166,-44.27027,-48.54121,-69.88255,-1.7501798
4062,158.91211,19.191612,-49.361744,-51.470608,6.282338,-42.563213,134.6695,-42.540657,-40.96722,144.35806,-30.273046,-57.761654,-24.610191,-25.374796,-0.59406656,-70.21895,-31.635342,-43.711918,-64.31543,-27.07505,7.405396,33.774685,-28.670889,-21.443695,-51.660923,-2.8702545,-6.07708,-35.733868,-22.55572,-21.197664,-129.81009,13.131038,-44.216766,-65.17597,-51.482925,-4.8761015
4086,159.0329,19.232462,-49.372772,-51.36985,6.2654033,-42.497147,134.58499,-42.632538,-40.913578,144.34528,-30.26696,-57.753418,-24.666573,-25.3526,-0.657088,-70.19146,-31.628283,-43.742283,-64.290146,-27.06175,7.3848906,-66.367004,-3.6626308,62.8388,-51.636326,-2.862204,-6.127686,-35.724808,-22.560585,-21.274624,-129.78194,13.154239,-44.175674,-87.387726,-30.418053,2.7634306
4127,159.25545,19.316097,-49.425297,-51.15864,6.3129187,-42.414383,134.49892,-42.72471,-40.90057,144.29315,-30.30464,-57.695423,-24.763788,-25.24844,-0.7620803,-70.24533,-31.658323,-43.7308,-64.20976,-27.04364,7.3398767,32.776054,-28.783232,-22.199055,-51.642586,-2.858863,-6.1837964,-35.711304,-22.573055,-21.359638,-129.72607,13.203322,-44.09856,-62.509617,-19.881788,27.42112
4147,159.37344,19.360228,-49.461056,-51.056103,6.3707333,-42.405087,134.51479,-42.695187,-40.951725,144.25037,-30.347103,-57.648144,-24.79152,-25.196157,-0.822018,-70.31544,-31.696833,-43.694977,-64.15951,-27.015457,7.314059,32.847992,-28.748426,-22.234627,-51.674904,-2.8794243,-6.173824,-35.687183,-22.57126,-21.37679,-129.71327,13.232165,-44.052666,-53.79792,-13.149777,50.800934
4168,159.48459,19.420094,-49.495953,-50.95925,6.421558,-42.411236,134.55559,-42.637222,-41.0243,144.21188,-30.40109,-57.59524,-24.821062,-25.139812,-0.896729,-70.40791,-31.738531,-43.648933,-64.09665,-26.968657,7.2913103,32.91175,-28.701986,-22.257792,-51.719994,-2.903815,-6.154433,-35.65474,-22.56536,-21.4132,-129.70044,13.261019,-44.00677,-105.60908,26.105478,-63.78907
4189,159.60208,19.478067,-49.526035,-50.88112,6.4658556,-42.438526,134.62158,-42.550808,-41.118393,144.16922,-30.449389,-57.540703,-24.837986,-25.097343,-0.97175604,-70.490974,-31.789162,-43.607327,-64.04394,-26.923605,7.29414,32.988792,-28.661911,-22.269611,-51.774944,-2.9414895,-6.1126103,-35.60969,-22.550205,-21.453152,-129.67628,13.306253,-43.95572,-68.09603,19.896955,28.335947
4211,159.71674,19.538975,-49.549797,-50.80352,6.5130935,-42.475784,134.69391,-42.45917,-41.21307,144.10512,-30.507633,-57.47147,-24.84009,-25.066109,-1.033694,-70.570206,-31.845198,-43.578278,-63.97892,-26.875053,7.300578,33.06581,-28.618788,-22.281145,-51.845207,-2.989285,-6.073543,-35.542873,-22.530344,-21.497726,-129.67787,13.33725,-43.93281,32.269947,68.05045,-21.859028
4231,159.8168,19.585993,-49.570694,-50.729965,6.56178,-42.516163,134.76128,-42.37325,-41.30348,144.02931,-30.585695,-57.387615,-24.837692,-25.046066,-1.0741005,-70.63411,-31.911549,-43.541504,-63.904205,-26.828985,7.2999153,33.144295,-28.581886,-22.318033,-51.909603,-3.045923,-6.0535407,-35.472286,-22.497992,-21.525246,-129.68643,13.374309,-43.93209,-60.668835,39.13367,3.0432508
