millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2,L0,L1,L2
3221,50.28846,58.508125,-7.009115,-119.919785,65.22451,-8.002372,29.260721,18.205383,-46.753536,154.14082,31.267136,-20.110435,-175.29022,3.6366794,-73.15085,-135.25563,-3.4711075,-64.93039,167.48741,6.382504,-70.370346,-27.941032,0.9768961,-54.7517,-155.21866,9.020576,-62.493317,-98.19925,-21.66065,-43.832783,-61.91335,-2.2914379,11.009723,-97.82017,13.583484,-27.752693
3254,50.270954,58.603443,-6.8583403,-119.34324,65.57249,-7.8241315,29.233906,18.155167,-46.655563,154.218,31.397045,-20.214668,-174.44078,4.6640472,-73.39048,-102.589165,-25.190046,54.61927,167.92001,6.0292788,-71.072655,-27.766075,0.83172363,-55.055943,-155.23677,9.171335,-62.50235,-97.94238,-21.733725,-43.8816,-61.810726,-2.349968,10.806039,-97.66539,13.494244,-27.66373
3275,50.125504,58.629253,-6.929914,-119.22199,65.65649,-7.7551203,29.200657,18.12231,-46.641373,154.28386,31.507116,-20.246754,-174.4161,4.696775,-73.28133,-127.52884,-9.979976,-50.48181,168.03317,5.9077163,-71.30152,-27.695944,0.759752,-55.189754,-155.2042,9.287859,-62.48301,-97.91383,-21.641943,-43.816353,-61.76149,-2.3665247,10.663771,-97.58428,13.445218,-27.670153
3302,49.936417,58.650818,-7.064813,-119.14796,65.73621,-7.701219,29.126268,18.05535,-46.73917,154.38762,31.591085,-20.342964,-174.39246,4.720392,-73.14983,-108.05168,-36.75622,44.117905,168.18741,5.8071523,-71.55741,-27.64756,0.77375054,-55.214817,-155.15233,9.396209,-62.436306,-97.8398,-21.588722,-43.691055,-61.735836,-2.3753154,10.518776,-97.50005,13.372049,-27.68221
3328,49.711052,58.613945,-7.1949844,-119.126236,65.8164,-7.7472725,29.021301,17.988806,-46.933556,154.48364,31.676994,-20.448118,-174.34036,4.7546897,-72.99781,163.95769,7.324833,-70.384315,168.34364,5.7691936,-71.7396,-27.634867,0.88527256,-55.14254,-155.12358,9.504759,-62.406487,-97.74977,-21.492132,-43.57546,-61.681545,-2.3659937,10.4596,-97.40657,13.28662,-27.639591
3344,49.413532,58.48544,-7.319201,-119.16311,65.90144,-7.898447,28.96434,17.973621,-47.080914,154.60716,31.733479,-20.501312,-174.28674,4.796395,-72.78833,-113.6672,-32.194122,8.955621,168.47746,5.8349404,-71.781715,-27.621445,1.0394229,-55.045635,-155.14316,9.577917,-62.428917,-97.63675,-21.393126,-43.53583,-61.620693,-2.3583412,10.425711,-97.316574,13.218318,-27.58276
3361,49.017773,58.291416,-7.466598,-119.225815,65.97928,-8.051342,28.970703,18.026543,-47.174694,154.67326,31.814692,-20.537659,-174.18744,4.8892035,-72.49555,-110.09005,-36.711037,30.467299,168.60149,5.9704022,-71.734566,-27.556793,1.182925,-54.977165,-155.17047,9.644785,-62.478584,-97.511536,-21.301891,-43.53481,-61.5856,-2.356212,10.3806925,-97.215546,13.178438,-27.571863
3382,48.57083,58.043827,-7.6360626,-119.343445,66.004135,-8.153119,29.006876,18.137918,-47.23892,154.72198,31.885895,-20.551353,-174.07545,4.9980927,-72.17414,160.41716,7.1645174,-70.19278,168.72557,6.1284146,-71.67357,-27.450014,1.2875419,-54.9912,-155.189,9.673888,-62.48847,-97.424706,-21.22369,-43.50469,-61.540623,-2.3781,10.349273,-97.13603,13.151828,-27.5985
3409,48.098484,57.799656,-7.8307047,-119.53444,65.94607,-8.2383,29.07259,18.274147,-47.27543,154.76575,31.931656,-20.593042,-173.95143,5.1145926,-71.86832,164.80322,6.8583245,-72.091225,168.90778,6.3202653,-71.61211,-27.34073,1.40256,-55.012196,-155.2137,9.662223,-62.48201,-97.34539,-21.14672,-43.44008,-61.491222,-2.408907,10.331118,-97.0495,13.155303,-27.6128
3435,47.675777,57.61557,-8.031655,-119.7567,65.87705,-8.337995,29.152073,18.420578,-47.321327,154.79875,31.94525,-20.665283,-173.8235,5.2276845,-71.60123,-126.44967,-11.183923,-48.262287,169.10689,6.490159,-71.590324,-27.263842,1.470749,-54.991993,-155.27632,9.616238,-62.523777,-97.24255,-21.11779,-43.374638,-61.46681,-2.4467652,10.245051,-96.97848,13.18118,-27.59358
