millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2
2057,-33.685566,19.900072,-45.598576,-62.058414,20.870163,-16.752384,-173.4631,5.226208,-83.83693,52.187798,11.591058,-58.41061,-78.20359,27.33748,-30.900377,-152.62767,27.475044,-61.900658,-81.79008,41.010773,-30.343758,-162.9655,2.5840745,-62.75846,-118.34883,35.874138,-33.118843,33.714104,38.87126,-51.05783
2091,-31.023485,19.239256,-44.92136,-63.0771,21.821144,-16.060387,-173.58731,5.012928,-84.04632,59.14651,17.964981,-56.884247,-78.87649,28.316788,-30.30757,-151.44661,28.870737,-60.484684,-80.21152,40.955692,-30.382225,-156.20879,8.691902,-62.308754,-121.40777,36.163574,-34.202587,32.075615,38.36604,-51.48788
2139,-28.470152,18.517006,-44.662067,-65.54374,23.110228,-15.242837,-172.03166,5.6516614,-81.30536,55.962482,19.961191,-56.444313,-81.04324,29.519093,-29.839394,-150.25514,30.365435,-59.0813,-80.14613,41.10844,-30.42454,-157.08292,10.344836,-63.273273,-124.81833,36.003963,-36.228046,28.643938,37.491062,-52.11174
2156,-27.398615,18.161978,-44.594036,-67.260994,23.78256,-14.941751,-172.06242,5.901087,-81.45676,54.884678,20.793053,-56.175907,-82.77915,30.127268,-29.809174,-149.71889,31.050634,-58.46008,-80.845024,41.338726,-30.463835,-157.27602,11.082206,-63.60046,-126.3602,35.84183,-37.211735,26.415665,36.891933,-52.46215
2177,-26.591618,17.75506,-44.48932,-69.20702,24.464233,-14.784673,-172.00143,6.146405,-81.46192,54.19492,21.5008,-55.852814,-84.83699,30.714127,-29.871572,-149.2561,31.63493,-57.954037,-81.97583,41.625565,-30.53224,-157.3116,11.761977,-63.742348,-127.65413,35.686733,-38.02567,24.373728,36.249046,-52.801846
2201,-26.034563,17.372238,-44.333115,-71.33807,25.115189,-14.826863,-171.84525,6.420518,-81.33101,53.865227,22.118454,-55.487057,-87.096275,31.23983,-30.00547,-148.83833,32.12999,-57.537037,-83.56805,41.931297,-30.679268,-157.17424,12.42947,-63.680748,-128.69902,35.58556,-38.64379,22.682314,35.63583,-53.08995
2241,-50.522663,23.970238,-42.755856,-75.70028,26.25327,-15.45526,-171.37944,7.033626,-80.894165,53.764515,23.429277,-54.600426,-91.87422,31.94965,-30.566763,-148.09329,32.882187,-56.922287,-88.01702,42.532,-31.396305,-156.50671,13.768573,-63.041824,-130.14117,35.594063,-39.283684,20.55326,34.667408,-53.4988
2262,-50.190453,23.977034,-42.663532,-77.683136,26.647535,-15.9704485,-171.18523,7.2882624,-80.72458,53.89539,24.075563,-54.12485,-94.12019,32.137943,-30.965855,-147.73131,33.21149,-56.637924,-90.621864,42.74575,-32.0797,-156.03346,14.4854765,-62.57258,-130.65202,35.71751,-39.3723,20.076527,34.37452,-53.603893
2284,-49.76064,23.890974,-42.55401,-79.4289,26.98101,-16.441477,-171.03151,7.496553,-80.60531,54.029934,24.652943,-53.720604,-96.14409,32.25262,-31.382568,-147.3542,33.529907,-56.35435,-93.2785,42.77496,-33.046444,-155.58908,15.156308,-62.16822,-131.0225,35.903717,-39.34025,19.88103,34.18045,-53.66473
2311,-49.281044,23.717121,-42.405888,-80.9094,27.297182,-16.769299,-170.88297,7.6829705,-80.494095,54.103592,25.062735,-53.461094,-97.84487,32.35757,-31.756695,-146.92528,33.877033,-56.038406,-95.90864,42.58591,-34.26107,-155.26865,15.648934,-61.923252,-131.28365,36.13407,-39.282173,19.934435,34.07294,-53.68604
2347,-48.198082,23.204378,-41.931606,-83.04981,27.88899,-17.01878,-170.61649,7.9656515,-80.29965,54.06095,25.627872,-53.22725,-100.28541,32.623833,-32.318146,-145.8894,34.66958,-55.29597,-101.913925,46.218502,-33.830803,-155.06317,16.058014,-61.90883,-131.5461,36.446766,-39.327522,20.447172,34.095802,-53.58895
2370,-47.66025,22.888605,-41.62405,-83.89779,28.263832,-17.035212,-170.50652,8.038783,-80.19557,54.113613,25.772636,-53.19053,-101.2165,32.82877,-32.582737,-145.37619,35.05889,-54.921524,-100.723724,46.723053,-32.847633,-155.04652,16.074423,-62.019527,-131.65767,36.50908,-39.473484,20.584114,34.170853,-53.470917
2509,-43.54317,19.978045,-38.976463,-77.02636,31.371897,-3.5527468,-169.80396,7.4998937,-78.57817,58.56975,25.66124,-51.86681,-92.91444,42.065166,-20.71715,-140.33098,45.424603,-41.456722,-97.50838,47.70658,-28.366964,-152.7673,16.052656,-60.32139,-124.58291,44.59101,-15.516748,43.55707,37.45071,-51.95365
