millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
11974,-139.16066,-23.479795,-17.384298,-108.706696,-33.281322,-41.764057,-91.077385,48.13314,-3.4793494,-87.58342,-8.492915,0.5420085
11985,-139.20395,-23.479761,-17.374117,-109.30339,-33.210762,-42.523453,-91.0773,48.130894,-3.4812765,-87.57357,-8.497598,0.54644656
11995,-139.25777,-23.478535,-17.369335,-109.736496,-33.40218,-43.195877,-91.0773,48.130894,-3.4812765,-87.572716,-8.502809,0.5410541
12006,-139.30038,-23.481897,-17.367533,-109.89359,-33.79859,-43.75741,-91.0773,48.130894,-3.4812765,-87.56329,-8.503047,0.5501808
12015,-139.34364,-23.481848,-17.35735,-109.73951,-34.344788,-44.188446,-91.08649,48.13268,-3.4833975,-87.56329,-8.503047,0.5501808
12025,-139.38625,-23.485209,-17.355547,-109.488556,-35.063835,-44.45614,-91.0864,48.13043,-3.4853227,-87.55386,-8.498253,0.55448866
12035,-139.43098,-23.482393,-17.35185,-109.22935,-35.97798,-44.564457,-91.0864,48.13043,-3.4853227,-87.54443,-8.493459,0.55879736
12045,-139.47359,-23.48575,-17.350042,-108.73117,-36.982468,-44.56872,-91.09559,48.132206,-3.487442,-87.545074,-8.488633,0.56383985
12055,-139.52731,-23.484505,-17.345268,-107.81904,-37.936104,-44.50058,-91.095505,48.12996,-3.4893672,-87.53565,-8.483842,0.56814986
12066,-139.57191,-23.488737,-17.344898,-106.793686,-38.818844,-44.32139,-91.09553,48.125603,-3.4850082,-87.52643,-8.473631,0.5679927
12075,-139.61661,-23.485914,-17.341206,-105.809784,-39.68107,-43.994484,-91.09553,48.125603,-3.4850082,-87.526215,-8.474015,0.5676431
12085,-139.65916,-23.489267,-17.339396,-104.871605,-40.56273,-43.510536,-91.09544,48.123363,-3.4869332,-87.51677,-8.469224,0.57195526
12096,-139.70383,-23.486439,-17.335705,-104.04025,-41.357994,-42.921875,-91.10463,48.12514,-3.4890523,-87.51678,-8.474259,0.57677245
12106,-139.74788,-23.487055,-17.340391,-103.31655,-41.91606,-42.300507,-91.10463,48.12514,-3.4890523,-87.50671,-8.474294,0.5760406
12114,-139.79042,-23.490402,-17.338573,-102.766045,-42.239414,-41.649635,-91.10463,48.12514,-3.4890523,-87.49683,-8.473945,0.57565844
12125,-139.83658,-23.484838,-17.341383,-102.44298,-42.42656,-40.933666,-91.110085,48.13158,-3.486514,-87.496635,-8.479365,0.58012515
12137,-139.88112,-23.489073,-17.341003,-102.40168,-42.6009,-40.135765,-91.11001,48.129333,-3.488439,-87.49579,-8.489609,0.57954663
12145,-139.92363,-23.49242,-17.339182,-102.61956,-42.746925,-39.31768,-91.11001,48.129333,-3.488439,-87.48528,-8.499121,0.5789342
12154,-139.96976,-23.48686,-17.341997,-103.091156,-42.698597,-38.593445,-91.11001,48.129333,-3.488439,-87.47456,-8.509016,0.57797015
12165,-140.02278,-23.489056,-17.345587,-103.7833,-42.337147,-38.079365,-91.11913,48.124508,-3.4881244,-87.47436,-8.514439,0.5824343
12174,-140.06735,-23.48622,-17.341904,-104.097946,-41.70965,-37.91293,-91.12286,48.119843,-3.4927845,-87.46362,-8.519296,0.57665294
12185,-140.12038,-23.488415,-17.34549,-103.71125,-41.117714,-37.972557,-91.12277,48.117596,-3.4947088,-87.45377,-8.523984,0.58108294
12195,-140.16284,-23.491762,-17.343666,-103.440094,-41.058777,-37.940166,-91.12282,48.113247,-3.4903483,-87.45354,-8.51933,0.5759173
12205,-140.20886,-23.493282,-17.349773,-102.77688,-41.764767,-37.667553,-91.12282,48.113247,-3.4903483,-87.44367,-8.518979,0.5755332
12215,-140.26392,-23.489296,-17.351505,-101.844826,-43.388313,-36.89537,-91.12272,48.110996,-3.4922712,-87.444305,-8.509117,0.57576597
12225,-140.30637,-23.492647,-17.349676,-101.42871,-45.836624,-35.508694,-91.13191,48.112778,-3.494391,-87.44407,-8.504462,0.57060105
12235,-140.35034,-23.493288,-17.354347,-101.74328,-48.455524,-33.945686,-91.12818,48.117443,-3.489733,-87.44428,-8.49904,0.5661382
12245,-140.39638,-23.487736,-17.35718,-100.84364,-50.170654,-33.11625,-91.13359,48.12824,-3.4915564,-87.4447,-8.494601,0.5708341
12255,-140.44237,-23.489273,-17.363281,-99.84055,-51.5427,-32.688366,-91.12982,48.137253,-3.4912593,-87.43483,-8.494252,0.5704514
12264,-140.4958,-23.487997,-17.358519,-101.299225,-54.177223,-31.552597,-91.13536,48.145947,-3.486797,-87.4447,-8.494601,0.5708341
12275,-140.54181,-23.482452,-17.361355,-95.311615,-52.442802,-33.239063,-91.13159,48.15496,-3.4864998,-87.42392,-8.514609,0.57875806
12285,-140.57031,-23.477362,-17.361315,-88.557175,-51.409664,-33.920517,-91.13526,48.1437,-3.488722,-87.41385,-8.519683,0.58283514
12301,-140.61629,-23.47182,-17.364159,-87.409256,-54.476868,-30.51308,-91.13899,48.12808,-3.4865816,-87.40227,-8.544865,0.58608544
12305,-140.67073,-23.471346,-17.374245,-87.15391,-59.903442,-25.504025,-91.137215,48.110374,-3.4913392,-87.402306,-8.554948,0.59570855
12314,-140.71957,-23.485971,-17.381468,-82.35025,-62.731567,-23.563082,-91.1464,48.112144,-3.4934602,-87.392235,-8.560025,0.5997808
12325,-140.76347,-23.49373,-17.389387,-76.59165,-63.064007,-24.067596,-91.142624,48.121162,-3.4931648,-87.38214,-8.5600605,0.5990416
12336,-140.80045,-23.493725,-17.39658,-73.587456,-63.844406,-23.840076,-91.14805,48.131958,-3.4949882,-87.372925,-8.554892,0.60370475
12349,-140.8374,-23.486631,-17.400524,-73.35579,-66.682625,-21.695145,-91.14809,48.127613,-3.4906278,-87.36325,-8.550494,0.60766417
12355,-140.87436,-23.479538,-17.404474,-73.86908,-69.73109,-19.34219,-91.151764,48.116344,-3.4928467,-87.36387,-8.540635,0.6079051
12365,-140.92926,-23.482676,-17.40947,-73.308395,-71.13668,-18.476074,-91.15543,48.10508,-3.4950647,-87.354416,-8.530808,0.60740924
12374,-140.98012,-23.491129,-17.414843,-71.85694,-70.96557,-18.93452,-91.159164,48.100407,-3.4997232,-87.35502,-8.515905,0.6028415
12385,-141.03497,-23.487179,-17.416595,-70.900276,-70.69409,-19.29783,-91.16463,48.106853,-3.4971848,-87.34577,-8.500649,0.59788954
12395,-141.08783,-23.48943,-17.420156,-70.976364,-71.14348,-18.849016,-91.16453,48.104603,-3.4991076,-87.34574,-8.490563,0.5882711
12409,-141.13371,-23.483912,-17.423018,-70.83137,-71.34569,-18.50606,-91.16831,48.09558,-3.4994032,-87.33652,-8.480352,0.5881303
12415,-141.1881,-23.483503,-17.433092,-70.78752,-71.326996,-18.004742,-91.16825,48.08899,-3.49696,-87.33624,-8.470649,0.5781625
12426,-141.24092,-23.485767,-17.436646,-71.6422,-71.58536,-16.741066,-91.17198,48.084316,-3.501619,-87.336235,-8.465603,0.57335335
12435,-141.29375,-23.488033,-17.4402,-73.035645,-71.794174,-15.109803,-91.17189,48.082073,-3.503541,-87.32572,-8.470069,0.5679203
12446,-141.3396,-23.489635,-17.446287,-74.11485,-71.20807,-13.977525,-91.17192,48.077724,-3.4991767,-87.32483,-8.470224,0.5577096
12455,-141.39241,-23.49191,-17.449839,-75.00175,-70.224686,-13.221679,-91.17184,48.075474,-3.5010974,-87.32483,-8.470224,0.5577096
12465,-141.44717,-23.487976,-17.451601,-76.02772,-69.41443,-12.395407,-91.17559,48.066452,-3.5013905,-87.314316,-8.4746895,0.55227685
12475,-141.49997,-23.490257,-17.45515,-77.067955,-68.794716,-11.568412,-91.17551,48.06421,-3.5033104,-87.31344,-8.479886,0.54687357
12486,-141.5438,-23.490976,-17.459805,-77.90965,-68.34992,-10.907052,-91.18842,48.06131,-3.5100875,-87.3128,-8.484702,0.5418213
12499,-141.59697,-23.489697,-17.455053,-78.50496,-68.17882,-10.38652,-91.184685,48.065983,-3.505431,-87.30204,-8.489547,0.53603613
12505,-141.6517,-23.485767,-17.45682,-78.98093,-68.360115,-9.8224125,-91.18474,48.06163,-3.501065,-87.30203,-8.4845,0.5312282
12515,-141.69553,-23.486488,-17.461472,-79.40963,-68.91661,-9.1297,-91.18464,48.059387,-3.502985,-87.30179,-8.4848795,0.53087574
12525,-141.74864,-23.485207,-17.456726,-79.70507,-69.87243,-8.45468,-91.18464,48.059387,-3.502985,-87.29258,-8.479714,0.53554857
12534,-141.79439,-23.479713,-17.45961,-80.04852,-71.166214,-7.672441,-91.19382,48.061153,-3.5051055,-87.28248,-8.479743,0.5348163
12545,-141.83662,-23.483084,-17.45774,-80.41899,-72.928566,-6.931951,-91.19373,48.058907,-3.5070255,-87.28248,-8.479743,0.5348163
12555,-141.88434,-23.478493,-17.462051,-80.769035,-74.8914,-6.3687005,-91.19373,48.058907,-3.5070255,-87.273026,-8.474959,0.539138
12565,-141.92656,-23.481867,-17.460182,-81.25014,-77.08632,-5.919937,-91.19373,48.058907,-3.5070255,-87.27368,-8.475192,0.54899853
12575,-141.97069,-23.479012,-17.456549,-81.904816,-79.57116,-5.6300044,-91.20295,48.05633,-3.5047803,-87.26358,-8.475223,0.54826665
12585,-142.01639,-23.47352,-17.459444,-82.4728,-81.84148,-5.7594047,-91.20285,48.054085,-3.5066986,-87.25413,-8.475488,0.5573952
12596,-142.05858,-23.476889,-17.457571,-83.0135,-83.327255,-6.1577888,-91.19912,48.058754,-3.5020425,-87.24405,-8.480566,0.56146854
12605,-142.10468,-23.474936,-17.455366,-83.67518,-83.40638,-6.555951,-91.2083,48.060528,-3.5041625,-87.24447,-8.481184,0.57097805
12616,-142.15576,-23.479864,-17.452381,-84.650024,-81.85286,-6.837861,-91.208206,48.058285,-3.5060823,-87.234375,-8.486264,0.5750502
12629,-142.19986,-23.477,-17.448753,-85.35123,-78.588615,-7.5425916,-91.208206,48.058285,-3.5060823,-87.224525,-8.490963,0.5794723
12635,-142.24202,-23.480358,-17.446877,-85.74945,-74.66501,-8.583713,-91.208206,48.058285,-3.5060823,-87.21506,-8.486184,0.5837954
12645,-142.28807,-23.478401,-17.444674,-86.168755,-70.896065,-9.641579,-91.21739,48.060047,-3.508205,-87.214836,-8.491617,0.58824843
12655,-142.33368,-23.47291,-17.44758,-87.05673,-67.63832,-10.443266,-91.21739,48.060047,-3.508205,-87.20473,-8.491651,0.5875151
12665,-142.37581,-23.476269,-17.445702,-88.4844,-64.851105,-11.048092,-91.21729,48.057804,-3.5101242,-87.19486,-8.4913,0.5871325
12675,-142.41983,-23.473398,-17.442081,-90.02973,-62.440945,-11.7552595,-91.213554,48.062473,-3.5054677,-87.19461,-8.491683,0.5867817
12685,-142.47086,-23.478312,-17.439087,-91.58229,-60.53585,-12.557502,-91.222786,48.059895,-3.5032222,-87.18451,-8.491715,0.58604836
12695,-142.51486,-23.475433,-17.435469,-93.23311,-58.941193,-13.3923,-91.222786,48.059895,-3.5032222,-87.18451,-8.491715,0.58604836
12705,-142.55698,-23.478785,-17.433588,-94.7987,-57.467464,-14.358672,-91.222786,48.059895,-3.5032222,-87.18451,-8.491715,0.58604836
12716,-142.61024,-23.480976,-17.42374,-96.08544,-56.100277,-15.521044,-91.228195,48.070694,-3.5050564,-87.17464,-8.491365,0.5856658
12725,-142.65422,-23.478088,-17.420126,-97.17284,-54.798504,-16.82392,-91.22446,48.075367,-3.5004015,-87.17376,-8.496557,0.5802565
12735,-142.69629,-23.481434,-17.418242,-98.41305,-53.525894,-18.140707,-91.22436,48.073116,-3.5023193,-87.16301,-8.506451,0.5792652
12745,-142.74756,-23.482695,-17.406975,-99.45514,-52.538715,-19.505285,-91.233536,48.074883,-3.5044415,-87.16301,-8.506451,0.5792652
12755,-142.79149,-23.479795,-17.403368,-100.340004,-51.80962,-20.906286,-91.233536,48.074883,-3.5044415,-87.152275,-8.516342,0.57827216
12766,-142.8354,-23.476892,-17.399761,-101.214355,-51.15979,-22.312359,-91.233536,48.074883,-3.5044415,-87.152275,-8.516342,0.57827216
12775,-142.88632,-23.481785,-17.396753,-101.86564,-50.62146,-23.76322,-91.233444,48.07264,-3.5063596,-87.14217,-8.521426,0.58233696
12785,-142.92865,-23.481464,-17.38661,-102.11646,-50.322826,-25.214108,-91.24262,48.0744,-3.5084817,-87.14192,-8.52181,0.5819845
12796,-142.97263,-23.485714,-17.386131,-102.01953,-50.335434,-26.515688,-91.24266,48.070065,-3.5041146,-87.13207,-8.52146,0.58160114
12805,-143.01465,-23.489046,-17.384235,-101.76027,-50.582493,-27.60317,-91.24256,48.067814,-3.5060344,-87.131805,-8.516789,0.5764488
12815,-143.05693,-23.48871,-17.374094,-101.03953,-51.04102,-28.534487,-91.24256,48.067814,-3.5060344,-87.121925,-8.511384,0.5712665
12825,-143.1078,-23.493587,-17.371077,-99.691765,-51.588722,-29.379633,-91.24256,48.067814,-3.5060344,-87.12229,-8.501907,0.5711751
12835,-143.15164,-23.490664,-17.367472,-97.791336,-52.234314,-30.11111,-91.25165,48.067337,-3.5100741,-87.112434,-8.501555,0.57079315
12845,-143.2025,-23.495537,-17.36445,-95.348595,-52.93289,-30.7163,-91.251686,48.06299,-3.5057056,-87.1128,-8.492079,0.5707031
12856,-143.24474,-23.49518,-17.354307,-92.541954,-53.6405,-31.180164,-91.251686,48.06299,-3.5057056,-87.10292,-8.486673,0.5655228
12865,-143.29556,-23.500046,-17.35128,-89.423035,-54.28926,-31.541538,-91.25159,48.060745,-3.5076232,-87.10331,-8.482247,0.5702327
12877,-143.34131,-23.498034,-17.349092,-86.0,-54.89088,-31.814291,-91.260765,48.062515,-3.5097454,-87.09343,-8.476843,0.56505316
12886,-143.3921,-23.502893,-17.346058,-82.4479,-55.445354,-31.993258,-91.260765,48.062515,-3.5097454,-87.083305,-8.4768715,0.5643211
12899,-143.43407,-23.506208,-17.344152,-78.95759,-55.98803,-32.056496,-91.260666,48.060265,-3.511663,-87.083305,-8.4768715,0.5643211
12906,-143.48666,-23.504814,-17.339428,-75.66572,-56.506844,-32.022846,-91.26071,48.055916,-3.5072944,-87.073204,-8.481958,0.5683865
12916,-143.5286,-23.508123,-17.33752,-72.646194,-57.029327,-31.892298,-91.26071,48.055916,-3.5072944,-87.073204,-8.481958,0.5683865
12925,-143.58134,-23.513905,-17.335882,-70.11492,-57.51704,-31.695496,-91.26979,48.055443,-3.5113347,-87.06245,-8.4867935,0.5625911
12935,-143.62325,-23.517212,-17.333965,-67.98985,-58.01725,-31.421171,-91.26983,48.051094,-3.506964,-87.0622,-8.49223,0.5670361
12945,-143.67738,-23.513256,-17.335789,-66.258804,-58.53089,-31.080578,-91.26983,48.051094,-3.506964,-87.05234,-8.491879,0.5666548
12957,-143.71928,-23.51656,-17.333872,-65.09375,-59.050755,-30.675407,-91.26973,48.04885,-3.50888,-87.05144,-8.497065,0.5612391
12965,-143.76297,-23.513607,-17.330282,-64.26835,-59.557964,-30.248365,-91.278915,48.050613,-3.511002,-87.04158,-8.496712,0.56085783
12975,-143.81566,-23.519384,-17.328632,-63.727707,-60.10621,-29.75956,-91.278915,48.050613,-3.511002,-87.04134,-8.502152,0.56530124
12987,-143.85751,-23.52269,-17.32671,-63.622993,-60.694393,-29.203072,-91.278854,48.04402,-3.508549,-87.03121,-8.502181,0.5645669
12995,-143.90823,-23.52753,-17.323652,-63.80283,-61.305576,-28.607159,-91.278854,48.04402,-3.508549,-87.03121,-8.502181,0.5645669
13007,-143.95383,-23.525503,-17.321465,-64.140396,-61.89486,-28.022482,-91.278854,48.04402,-3.508549,-87.02171,-8.492352,0.5641024
13015,-143.99567,-23.528801,-17.319536,-64.62536,-62.442154,-27.466541,-91.287926,48.04354,-3.512587,-87.02171,-8.492352,0.5641024
13026,-144.03911,-23.529568,-17.32416,-65.25206,-63.014427,-26.873585,-91.287926,48.04354,-3.512587,-87.01159,-8.492381,0.56336904
13036,-144.0829,-23.533802,-17.32363,-65.94114,-63.557777,-26.293825,-91.287964,48.0392,-3.5082164,-87.01159,-8.492381,0.56336904
13045,-144.12474,-23.5371,-17.321697,-66.628006,-64.113,-25.695076,-91.28787,48.03695,-3.510132,-87.00171,-8.486971,0.55819374
13055,-144.17029,-23.53507,-17.31951,-67.3554,-64.7147,-25.039944,-91.28787,48.03695,-3.510132,-87.00145,-8.487351,0.55784136
13065,-144.22093,-23.539906,-17.316435,-68.11726,-65.36604,-24.32669,-91.29705,48.03872,-3.5122545,-86.991325,-8.48738,0.55710834
13075,-144.26434,-23.540678,-17.321053,-68.83599,-66.018715,-23.609915,-91.2971,48.03437,-3.507882,-86.991325,-8.48738,0.55710834
13086,-144.30809,-23.544914,-17.32051,-69.56003,-66.70913,-22.855453,-91.29698,48.032127,-3.5097983,-86.98119,-8.48741,0.5563754
13095,-144.35324,-23.539417,-17.323483,-70.27073,-67.48778,-22.036596,-91.29698,48.032127,-3.5097983,-86.98119,-8.48741,0.5563754
13105,-144.40384,-23.544252,-17.320402,-71.19234,-68.41087,-21.054321,-91.29698,48.032127,-3.5097983,-86.971085,-8.492499,0.5604353
13115,-144.44919,-23.545973,-17.32641,-71.819786,-69.35232,-20.152912,-91.296936,48.025536,-3.5073416,-86.96122,-8.492147,0.5600546
13126,-144.49257,-23.546757,-17.33102,-72.53242,-70.57894,-19.041626,-91.306114,48.027306,-3.5094638,-86.96095,-8.492529,0.559702
13135,-144.54489,-23.545319,-17.3263,-73.682785,-72.07342,-17.61416,-91.306114,48.027306,-3.5094638,-86.95083,-8.4925585,0.5589686
13145,-144.59018,-23.547049,-17.332304,-74.8446,-73.41068,-16.299797,-91.30601,48.025055,-3.5113773,-86.95083,-8.4925585,0.5589686
13155,-144.64075,-23.55188,-17.329212,-75.61462,-74.2773,-15.431276,-91.306046,48.020714,-3.5070055,-86.9407,-8.492586,0.55823517
13165,-144.68584,-23.546396,-17.332193,-76.2177,-74.87521,-14.79643,-91.306046,48.020714,-3.5070055,-86.9407,-8.492586,0.55823517
13175,-144.73114,-23.548134,-17.338196,-76.92093,-75.4435,-14.142398,-91.31522,48.022476,-3.5091274,-86.9407,-8.492586,0.55823517
13185,-144.6406,-23.187166,-17.279882,-77.67067,-75.95196,-13.491814,-91.31512,48.020233,-3.5110416,-86.92107,-8.487844,0.56183714
13195,-142.21689,-22.951557,-17.242962,-78.396706,-76.35313,-12.896451,-91.317184,47.989155,-3.5116668,-86.61003,-8.445133,0.5549183
13205,-140.90623,-23.442085,-16.021244,-79.16239,-76.66106,-12.310381,-91.36294,47.83885,-3.5126119,-86.89737,-8.527459,0.54903764
13215,-141.22235,-22.551088,-13.948786,-79.932045,-76.899216,-11.737321,-91.335144,47.889816,-3.458135,-86.65427,-8.447202,0.46475223
13227,-139.65768,-20.322884,-12.638957,-80.624245,-77.0289,-11.242059,-91.2924,48.014122,-3.4193056,-86.90178,-8.519599,0.45660642
13236,-134.52963,-18.574673,-12.52696,-81.36128,-77.16973,-10.712062,-91.35409,48.101017,-3.477327,-86.91037,-8.463356,0.38491476
13246,-128.62497,-18.363047,-13.043269,-82.15411,-77.283424,-10.151345,-91.367516,48.006943,-3.5053835,-86.859665,-8.453292,0.37168255
13255,-125.13708,-19.438423,-13.35678,-82.9813,-77.380035,-9.5702715,-91.380806,47.901936,-3.5265875,-86.7895,-8.412737,0.33849773
13266,-124.55887,-20.856806,-13.213263,-83.78398,-77.337006,-9.063342,-91.38473,47.841873,-3.534066,-86.76848,-8.397266,0.31282622
13278,-123.75552,-20.933153,-12.921286,-84.457466,-77.14611,-8.707596,-91.40263,47.87443,-3.525582,-86.76639,-8.376152,0.26409853
13285,-120.51955,-19.35415,-12.690962,-85.07957,-76.84957,-8.426868,-91.40937,47.938557,-3.5125015,-86.975426,-8.374144,0.22046989
13296,-116.796234,-17.578617,-12.519137,-85.7985,-76.45931,-8.121904,-91.35799,47.990654,-3.454984,-86.913284,-8.368544,0.1916199
13305,-114.27706,-16.84065,-12.659698,-86.49053,-75.90361,-7.915634,-91.28513,48.012684,-3.3949583,-86.912636,-8.378406,0.19134817
13315,-112.72897,-16.864573,-13.131806,-87.009,-75.15337,-7.9294286,-91.30591,47.917984,-3.4410753,-86.9307,-8.413417,0.19641416
13325,-111.315315,-16.84936,-13.780156,-87.38396,-74.2522,-8.120361,-91.36815,47.90501,-3.511623,-86.889565,-8.433394,0.20282349
13335,-109.56979,-16.50713,-14.420644,-87.76504,-73.32674,-8.353887,-91.362724,47.909496,-3.521003,-86.89886,-8.468943,0.22687846
13345,-107.43084,-15.959467,-14.96241,-88.15432,-72.42434,-8.5904255,-91.36237,47.951706,-3.5132215,-86.8888,-8.4892,0.24531792
13356,-105.286255,-15.201917,-15.417473,-88.5744,-71.52448,-8.839123,-91.37689,47.957664,-3.5147264,-86.88958,-8.51479,0.27913845
13365,-103.25134,-14.362785,-15.916677,-88.89606,-70.624825,-9.1842,-91.35881,47.939022,-3.4910593,-86.83122,-8.5112095,0.30901384
13375,-100.610886,-13.429363,-16.383883,-89.068504,-69.79873,-9.62164,-91.32576,47.95436,-3.4600277,-86.88489,-8.511878,0.3524875
13386,-96.903145,-11.568428,-16.48,-89.171234,-69.06189,-10.094494,-91.309006,48.089508,-3.4892244,-86.85588,-8.522581,0.3795813
13398,-92.93687,-9.877028,-16.682775,-89.31785,-68.329544,-10.576366,-91.245674,48.149784,-3.493095,-86.8111,-8.484578,0.42633754
13405,-90.41314,-8.504744,-17.257193,-89.415146,-67.479614,-11.176916,-91.189514,48.163403,-3.4896073,-86.80271,-8.495929,0.4643982
13416,-89.00918,-7.2811666,-18.228127,-89.30785,-66.64445,-11.941738,-91.16247,48.124737,-3.491622,-86.88585,-8.506698,0.5094248
13425,-86.91382,-6.057838,-19.176786,-89.08789,-65.97176,-12.751239,-91.155106,48.14727,-3.4871864,-86.7484,-8.483632,0.5442387
13436,-83.821,-4.433931,-19.587631,-88.908905,-65.49466,-13.489742,-91.125946,48.199554,-3.4816525,-86.84173,-8.504462,0.5995587
13447,-82.01659,-2.6895375,-20.00071,-88.74944,-65.1539,-14.181838,-91.11081,48.2868,-3.4648502,-86.72383,-8.4862385,0.6307714
13456,-82.015305,-1.0596434,-20.963758,-88.46856,-64.93115,-14.887174,-91.11999,48.28859,-3.466976,-86.78608,-8.506853,0.6740226
13467,-82.70303,0.36016455,-22.416447,-88.07148,-64.83831,-15.584532,-91.118256,48.270874,-3.471736,-86.70652,-8.503312,0.6925899
13477,-83.45737,1.4171655,-24.174828,-87.624985,-64.86981,-16.221384,-91.11479,48.231102,-3.4768994,-86.68814,-8.504239,0.7206966
13485,-84.45511,1.868621,-26.262617,-87.11554,-64.993774,-16.802252,-91.11479,48.231102,-3.4768994,-86.63807,-8.519951,0.7412089
13496,-86.07079,1.8756166,-28.724092,-86.515884,-65.2309,-17.30252,-91.11482,48.22675,-3.4725404,-86.64697,-8.529481,0.73178166
13506,-88.194565,1.7648164,-31.39312,-86.0053,-65.3767,-17.736115,-91.123955,48.221935,-3.4722354,-86.63592,-8.539771,0.7303898
13515,-90.7084,1.6472279,-34.1247,-85.41322,-65.33386,-18.26049,-91.127556,48.20842,-3.4763894,-86.624504,-8.54431,0.71471053
13525,-93.86501,1.1460154,-37.00639,-84.53764,-65.15271,-18.947563,-91.13497,48.181534,-3.4764757,-86.622856,-8.543056,0.6854865
13536,-97.99738,-0.23938592,-40.296604,-83.53502,-64.93472,-19.67255,-91.15514,48.142918,-3.4828238,-86.61045,-8.54261,0.6548223
13546,-102.88512,-2.5237734,-43.955215,-82.713425,-64.75246,-20.279497,-91.17541,48.10654,-3.487231,-86.62909,-8.536216,0.62229925
13555,-108.36067,-5.2250004,-47.636086,-81.891785,-64.657974,-20.793951,-91.17532,48.104298,-3.4891546,-86.60676,-8.520184,0.57692146
13567,-114.4169,-7.673458,-50.782875,-80.99582,-64.72269,-21.201069,-91.182434,48.126205,-3.4837947,-86.60472,-8.49901,0.52823967
13575,-120.9119,-9.80701,-53.082695,-80.18464,-64.893005,-21.472006,-91.20423,48.10739,-3.4916527,-86.62197,-8.481911,0.46643618
13586,-127.366905,-11.52043,-54.58215,-79.39655,-65.07761,-21.686787,-91.20256,48.091934,-3.4944754,-86.63861,-8.470654,0.4086885
13596,-132.83533,-12.502644,-55.575314,-78.50571,-65.23608,-21.919289,-91.19722,48.087734,-3.4950879,-86.66664,-8.458943,0.36224157
13606,-137.46472,-13.192773,-56.370285,-77.61548,-65.38785,-22.118322,-91.18607,48.119286,-3.4903738,-86.72316,-8.466677,0.3075359
13616,-141.8181,-14.187226,-56.929188,-76.90472,-65.60731,-22.191666,-91.18211,48.19029,-3.4895387,-86.70145,-8.450904,0.2720052
13626,-146.10098,-15.611193,-57.248085,-76.31231,-65.791664,-22.228954,-91.13472,48.24787,-3.480249,-86.72829,-8.475205,0.24845655
13635,-149.99872,-17.204573,-57.351902,-75.735504,-65.98385,-22.24344,-91.10575,48.238174,-3.4752743,-86.80612,-8.504224,0.23373958
13646,-152.9055,-18.57766,-57.169777,-75.27858,-66.10516,-22.261887,-91.10948,48.222557,-3.473145,-86.7548,-8.524221,0.23935784
13656,-154.75302,-19.572197,-56.633915,-74.9185,-66.17943,-22.281015,-91.11149,48.195835,-3.4782078,-86.814766,-8.54965,0.2574869
13665,-155.51143,-20.16851,-55.68686,-74.56795,-66.22527,-22.309687,-91.10944,48.22691,-3.4775043,-86.76549,-8.560354,0.28308985
13676,-155.23949,-20.347698,-54.29982,-74.322395,-66.340836,-22.25647,-91.112816,48.26443,-3.4742694,-86.7784,-8.566532,0.3280512
13686,-154.25621,-20.223753,-52.496567,-74.267624,-66.489975,-22.119583,-91.10534,48.284706,-3.4717371,-86.731094,-8.573048,0.37843236
13719,-149.43791,-19.193054,-45.16036,-74.13739,-67.01847,-21.627504,-91.10772,48.204845,-3.4779096,-86.643555,-8.548783,0.5493833
13726,-147.46016,-18.704773,-42.258102,-74.30459,-67.34782,-21.289099,-91.11877,48.171055,-3.4845889,-86.62749,-8.536021,0.6022288
13735,-145.20071,-18.041727,-39.202995,-74.4724,-67.64682,-20.973171,-91.14075,48.145794,-3.4818258,-86.62116,-8.517494,0.6415381
13747,-142.74199,-17.223022,-36.01638,-74.62647,-67.922005,-20.676088,-91.15883,48.131653,-3.485041,-86.63608,-8.498796,0.6925284
13756,-140.48682,-16.477253,-32.761482,-74.83485,-68.26739,-20.318327,-91.180725,48.11509,-3.4909832,-86.63979,-8.470081,0.7230218
13767,-138.52132,-15.858282,-29.471592,-75.17068,-68.689964,-19.864628,-91.189766,48.108025,-3.4925857,-86.59454,-8.432304,0.7698975
13795,-135.75658,-14.79247,-20.056776,-76.1927,-70.30046,-18.269632,-91.19182,48.087887,-3.5000682,-86.551254,-8.3646,0.8180931
13807,-135.6591,-14.546179,-17.25567,-76.74804,-70.93869,-17.591862,-91.19182,48.087887,-3.5000682,-86.56229,-8.349228,0.8146952
13818,-136.06537,-14.349437,-14.754449,-77.24992,-71.40668,-17.035345,-91.1882,48.10575,-3.5002964,-86.572136,-8.344489,0.81030685
13846,-140.30621,-14.935575,-9.417492,-78.45729,-72.11924,-15.847814,-91.133026,48.23676,-3.4874375,-86.558586,-8.352544,0.7603137
13857,-142.2151,-15.460824,-8.26241,-78.897835,-72.24733,-15.475327,-91.080185,48.287895,-3.4806151,-86.53611,-8.362283,0.73849624
13886,-147.80048,-17.475994,-5.8872232,-79.82917,-72.31642,-14.653535,-90.83726,48.558304,-3.428635,-86.50249,-8.452976,0.6203246
13916,-152.57535,-19.601562,-3.5447485,-80.65175,-72.83291,-13.744936,-90.79201,48.533737,-3.427328,-86.58771,-8.598384,0.5237259
13954,-155.26819,-20.734156,-0.090186894,-81.915794,-73.90401,-12.3658695,-90.77375,48.53463,-3.4191709,-86.49708,-8.691245,0.47008517
