millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
3735,72.88519,-22.009352,-15.072322,-142.28195,-71.39066,-16.98268,-5.222983,54.32502,14.951848,-101.16614,-9.026375,1.5742294
3745,72.83423,-22.006868,-15.074593,-141.94641,-71.41167,-16.959124,-5.206391,54.324825,14.949115,-101.16706,-9.022449,1.5685765
3753,72.7958,-22.007496,-15.073243,-141.71432,-71.42289,-16.941694,-5.17884,54.32272,14.949719,-101.15734,-9.022175,1.5680909
3764,72.75506,-22.005499,-15.0770235,-141.4408,-71.43571,-16.922829,-5.151283,54.32062,14.950324,-101.158195,-9.022661,1.567815
3777,72.71659,-22.000763,-15.072101,-141.17393,-71.449554,-16.904942,-5.137153,54.32327,14.948305,-101.14847,-9.022387,1.5673295
3785,72.6758,-21.998772,-15.075883,-140.88301,-71.46795,-16.88181,-5.109577,54.321167,14.948909,-101.13887,-9.02358,1.5567534
3798,72.63729,-21.999397,-15.074534,-140.61928,-71.4818,-16.863913,-5.0945506,54.326836,14.945584,-101.12914,-9.023304,1.5562685
3804,72.59644,-21.997408,-15.078318,-140.35199,-71.4946,-16.845028,-5.066964,54.324738,14.94619,-101.13,-9.02379,1.5559915
3814,72.557915,-21.99803,-15.076971,-140.1279,-71.51295,-16.822609,-5.0503426,54.32454,14.943454,-101.12027,-9.023517,1.5555066
3824,72.50676,-21.995558,-15.079254,-139.86847,-71.526794,-16.804699,-5.0284047,54.32073,14.950132,-101.111404,-9.023726,1.5547448
3837,72.46819,-22.001545,-15.081469,-139.58583,-71.54519,-16.78154,-5.000806,54.31863,14.950737,-101.11226,-9.024213,1.5544678
3843,72.42907,-21.998003,-15.085911,-139.32953,-71.55904,-16.763624,-4.98576,54.3243,14.947413,-101.1018,-9.024915,1.5441684
3854,72.38864,-22.000189,-15.083903,-139.07466,-71.57288,-16.745697,-4.958152,54.322197,14.948018,-101.09292,-9.0251255,1.5434062
3865,72.34947,-21.996645,-15.088349,-138.81638,-71.58568,-16.726776,-4.930538,54.3201,14.948624,-101.09292,-9.0251255,1.5434062
3874,72.3211,-21.997763,-15.088504,-138.56447,-71.59953,-16.708841,-4.913894,54.319912,14.945888,-101.084045,-9.025334,1.542644
3885,72.2806,-21.994572,-15.082942,-138.34956,-71.617874,-16.686396,-4.8878546,54.323673,14.945905,-101.07432,-9.025059,1.5421598
3893,72.24138,-21.991032,-15.087395,-138.14014,-71.62909,-16.668856,-4.8712034,54.32348,14.943168,-101.07517,-9.025543,1.5418819
3906,72.20269,-21.991652,-15.086045,-137.88776,-71.641884,-16.649914,-4.8435717,54.32138,14.943771,-101.06629,-9.025755,1.5411198
3914,72.163994,-21.997656,-15.088244,-137.64163,-71.65573,-16.631956,-4.826914,54.32119,14.941033,-101.05656,-9.025478,1.5406356
3924,72.12341,-21.999844,-15.086232,-137.36203,-71.6651,-16.6185,-4.7992706,54.3191,14.941633,-101.05747,-9.021544,1.5349844
3934,72.08412,-21.996305,-15.090684,-137.1189,-71.67895,-16.600536,-4.778886,54.321133,14.947732,-101.047745,-9.021268,1.5345006
3944,72.045364,-21.996927,-15.089334,-136.87721,-71.6928,-16.582565,-4.7645736,54.323776,14.945714,-101.038864,-9.021478,1.5337389
3955,72.00473,-21.99911,-15.087323,-136.67137,-71.711136,-16.560091,-4.73122,54.323402,14.940239,-101.02914,-9.021202,1.5332551
3964,71.96594,-21.99973,-15.08597,-136.43384,-71.716805,-16.545998,-4.720229,54.32149,14.943578,-101.02918,-9.027078,1.5285331
3975,71.926575,-21.996202,-15.090429,-136.1965,-71.73066,-16.528011,-4.694135,54.325253,14.9436,-101.01946,-9.0268,1.5280495
3984,71.885864,-22.003775,-15.091947,-135.96057,-71.74451,-16.510021,-4.6664553,54.323154,14.9442005,-101.010574,-9.027007,1.527287
3995,71.847046,-22.004396,-15.090591,-135.72603,-71.75837,-16.49203,-4.6497655,54.322964,14.941462,-101.01141,-9.027493,1.5270082
4004,71.8082,-22.005014,-15.08924,-135.4929,-71.772224,-16.474028,-4.6220765,54.320866,14.942061,-101.00176,-9.022794,1.5211536
4014,71.76685,-22.00306,-15.093031,-135.26112,-71.78608,-16.456026,-4.605379,54.320683,14.939322,-101.0026,-9.023279,1.5208745
4025,71.72797,-22.003674,-15.091676,-135.0263,-71.79886,-16.437017,-4.577681,54.318577,14.939922,-100.992874,-9.023003,1.5203912
4034,71.687164,-22.005854,-15.089658,-134.79733,-71.81271,-16.419004,-4.5499773,54.316486,14.94052,-100.98399,-9.023209,1.5196289
4045,71.64765,-22.002337,-15.094116,-134.56973,-71.82658,-16.40099,-4.534845,54.32216,14.937207,-100.97426,-9.022932,1.5191458
4054,71.60873,-22.002956,-15.092764,-134.34348,-71.84044,-16.382967,-4.507132,54.320053,14.937805,-100.975105,-9.0234165,1.5188668
4065,71.567856,-22.005135,-15.090741,-134.12296,-71.855385,-16.365952,-4.4904165,54.319874,14.935068,-100.96537,-9.023139,1.5183835
4074,71.52889,-22.005749,-15.089388,-133.88765,-71.86023,-16.357672,-4.462695,54.317783,14.935665,-100.95648,-9.023346,1.517621
4083,71.48932,-21.996834,-15.090342,-133.66545,-71.8741,-16.33964,-4.445974,54.317596,14.932923,-100.95652,-9.029219,1.5128949
4094,71.44839,-21.999016,-15.088317,-133.44458,-71.88796,-16.321602,-4.4239597,54.31377,14.939599,-100.94687,-9.024516,1.507043
4104,71.40938,-21.999624,-15.086966,-133.22504,-71.901825,-16.303566,-4.396225,54.311672,14.940192,-100.94771,-9.025,1.5067629
4114,71.367805,-21.997677,-15.090765,-133.00682,-71.9157,-16.28552,-4.3810673,54.317345,14.936886,-100.93798,-9.024721,1.5062803
4123,71.32875,-21.99829,-15.08941,-132.7581,-71.925095,-16.271965,-4.3533235,54.31525,14.937481,-100.92909,-9.024926,1.5055177
4134,71.299904,-21.999409,-15.089556,-132.54268,-71.93897,-16.253914,-4.3365855,54.31507,14.934739,-100.92909,-9.024926,1.5055177
4143,71.26083,-22.000021,-15.0882015,-132.32855,-71.95284,-16.235859,-4.308833,54.312973,14.935336,-100.92019,-9.025132,1.5047548
4155,71.219154,-21.998077,-15.092003,-132.1354,-71.96217,-16.223055,-4.282644,54.316727,14.935365,-100.91052,-9.020429,1.4989048
4163,71.18004,-21.998692,-15.090649,-131.92372,-71.97605,-16.204994,-4.2658963,54.316547,14.932622,-100.9113,-9.025338,1.5039921
4175,71.140915,-21.999302,-15.089296,-131.71335,-71.98992,-16.186926,-4.240316,54.31728,14.933946,-100.90077,-9.030445,1.4990609
4184,71.0998,-22.001472,-15.087266,-131.47736,-72.00044,-16.174366,-4.2213736,54.31427,14.930477,-100.89188,-9.030651,1.4982975
4194,71.06001,-21.997976,-15.0917425,-131.28876,-72.00978,-16.161547,-4.1957703,54.315002,14.931799,-100.89188,-9.030651,1.4982975
4204,71.02085,-21.993164,-15.086899,-131.08217,-72.02366,-16.143469,-4.1695466,54.318756,14.93183,-100.88306,-9.026427,1.4921677
4214,70.979675,-21.995333,-15.084872,-130.87685,-72.037544,-16.125387,-4.152775,54.318577,14.92909,-100.87332,-9.026149,1.4916856
4225,70.94047,-21.995943,-15.08352,-130.61937,-72.04508,-16.116735,-4.130723,54.31475,14.935761,-100.87415,-9.026632,1.4914047
4235,70.900604,-21.992449,-15.088001,-130.42047,-72.06008,-16.099674,-4.1081977,54.316303,14.926939,-100.864426,-9.026353,1.4909227
4245,70.85937,-21.994612,-15.08597,-130.21886,-72.07397,-16.081585,-4.087706,54.318325,14.933049,-100.85552,-9.026557,1.4901597
4254,70.820114,-21.99522,-15.084618,-130.0368,-72.08331,-16.068752,-4.0709243,54.31815,14.930308,-100.85636,-9.0270405,1.4898785
4265,70.778206,-21.987858,-15.084947,-129.84949,-72.09008,-16.05544,-4.0431075,54.316048,14.930902,-100.84663,-9.026761,1.4893966
4273,70.738914,-21.988466,-15.083592,-129.60974,-72.106636,-16.037039,-4.0152864,54.313957,14.931494,-100.847466,-9.027244,1.4891154
4285,70.697586,-21.99063,-15.081565,-129.41304,-72.12053,-16.018936,-3.9984937,54.313786,14.928749,-100.83773,-9.026964,1.4886335
4295,70.657616,-21.987143,-15.086058,-129.20589,-72.12542,-16.010572,-3.9706638,54.311687,14.929338,-100.82883,-9.027167,1.4878703
4305,70.61625,-21.989304,-15.084023,-129.05347,-72.13665,-15.992751,-3.9428282,54.309597,14.929931,-100.82883,-9.027167,1.4878703
4314,70.576904,-21.984468,-15.079203,-128.82225,-72.15434,-15.97538,-3.926026,54.309414,14.927186,-100.81993,-9.02737,1.4871072
4324,70.534836,-21.982548,-15.083017,-128.6187,-72.15924,-15.967005,-3.8997426,54.313175,14.92722,-100.809395,-9.032474,1.4821727
4336,70.495445,-21.983145,-15.081663,-128.42795,-72.173134,-15.948883,-3.8829334,54.312996,14.924479,-100.81023,-9.032956,1.4818906
4344,70.45334,-21.981226,-15.085484,-128.22676,-72.17804,-15.9405,-3.8550804,54.31091,14.925068,-100.80048,-9.032676,1.481409
4354,70.41391,-21.981829,-15.08413,-128.08022,-72.18928,-15.922649,-3.8382645,54.310734,14.922322,-100.79238,-9.027497,1.4850991
4363,70.37241,-21.98398,-15.082099,-127.871635,-72.20244,-15.910544,-3.8104029,54.30864,14.922912,-100.79159,-9.032879,1.4806453
4374,70.332306,-21.975067,-15.083143,-127.65706,-72.21189,-15.896888,-3.784094,54.312393,14.922949,-100.78269,-9.033082,1.4798814
4385,70.29284,-21.975664,-15.081793,-127.472084,-72.2258,-15.878751,-3.7750876,54.313293,14.927019,-100.77378,-9.033284,1.4791175
4394,70.250595,-21.97375,-15.085618,-127.30475,-72.23517,-15.865869,-3.7472048,54.311207,14.9276085,-100.77378,-9.033284,1.4791175
4404,70.2111,-21.974348,-15.084268,-127.09397,-72.24462,-15.852203,-3.7303684,54.31103,14.924863,-100.76487,-9.033486,1.4783536
4414,70.17158,-21.974947,-15.082919,-126.93222,-72.255135,-15.840364,-3.7024772,54.308937,14.92545,-100.75521,-9.028772,1.4725105
4429,70.1293,-21.967583,-15.083297,-126.79345,-72.26639,-15.822471,-3.687191,54.31461,14.922156,-100.756035,-9.029256,1.4722279
4436,70.089745,-21.96818,-15.081944,-126.6024,-72.27131,-15.814053,-3.6592908,54.312515,14.922745,-100.74631,-9.028974,1.4717469
4443,70.047424,-21.960815,-15.08233,-126.423996,-72.285225,-15.795894,-3.6313856,54.310425,14.923331,-100.737404,-9.029176,1.4709831
4454,70.007835,-21.96141,-15.080984,-126.219376,-72.294685,-15.782202,-3.6145327,54.310253,14.920584,-100.737404,-9.029176,1.4709831
4463,69.967545,-21.95795,-15.085502,-126.05897,-72.30407,-15.7692995,-3.5881727,54.314007,14.920629,-100.728485,-9.029378,1.4702199
4474,69.92582,-21.960098,-15.08347,-125.86021,-72.31469,-15.756655,-3.5713124,54.313843,14.917881,-100.71875,-9.029096,1.4697388
4484,69.88338,-21.958195,-15.087303,-125.7017,-72.32407,-15.743746,-3.5433903,54.31175,14.918466,-100.719574,-9.029578,1.469456
4493,69.84373,-21.958786,-15.0859585,-125.5287,-72.33799,-15.725571,-3.515463,54.309654,14.919052,-100.70991,-9.02486,1.463615
4505,69.80124,-21.956888,-15.089792,-125.345276,-72.342926,-15.71713,-3.5020957,54.318157,14.916503,-100.71074,-9.025344,1.4633322
4514,69.76085,-21.953436,-15.094318,-125.174385,-72.35686,-15.698945,-3.4741502,54.316063,14.91709,-100.701004,-9.025062,1.4628518
4530,69.719025,-21.955584,-15.09228,-124.996414,-72.362946,-15.691555,-3.4572687,54.31589,14.914342,-100.692085,-9.025263,1.4620881
4534,69.67861,-21.946669,-15.093385,-124.82758,-72.376884,-15.673364,-3.4351318,54.312046,14.921007,-100.692085,-9.025263,1.4620881
4545,69.63603,-21.944773,-15.097224,-124.6336,-72.38637,-15.65964,-3.4087255,54.3158,14.921054,-100.68318,-9.025463,1.4613248
4555,69.59627,-21.94537,-15.0958805,-124.48161,-72.39576,-15.646713,-3.3918355,54.315628,14.918308,-100.67345,-9.025181,1.4608448
4564,69.553635,-21.943478,-15.099724,-124.345955,-72.39803,-15.638471,-3.36387,54.31354,14.918894,-100.67426,-9.025662,1.4605614
4575,69.51169,-21.945623,-15.097689,-124.18443,-72.41313,-15.62133,-3.346974,54.31337,14.916144,-100.665344,-9.025862,1.4597977
4583,69.471176,-21.942188,-15.102224,-124.00928,-72.41808,-15.612862,-3.3190007,54.311283,14.916726,-100.65561,-9.025581,1.4593177
4595,69.43137,-21.937307,-15.097466,-123.846504,-72.43202,-15.594646,-3.29257,54.315037,14.916776,-100.656364,-9.030502,1.4643924
4603,69.38864,-21.93542,-15.101314,-123.67654,-72.43815,-15.587238,-3.2756634,54.314873,14.914026,-100.64662,-9.03022,1.4639117
4614,69.34879,-21.936014,-15.099972,-123.51573,-72.45209,-15.569019,-3.2495456,54.315598,14.915354,-100.647514,-9.026262,1.4582707
4623,69.30602,-21.93413,-15.103821,-123.34455,-72.45705,-15.560535,-3.2307642,54.31261,14.911861,-100.63779,-9.025979,1.4577905
4634,69.266136,-21.934725,-15.102478,-123.16139,-72.4703,-15.548449,-3.2027698,54.31052,14.912443,-100.62886,-9.026178,1.4570268
4645,69.22331,-21.932848,-15.106328,-122.97838,-72.47981,-15.534691,-3.1840017,54.315323,14.919319,-100.62886,-9.026178,1.4570268
4654,69.18121,-21.929506,-15.100893,-122.83818,-72.490395,-15.522808,-3.1670742,54.315163,14.916571,-100.61994,-9.026379,1.4562632
4668,69.14055,-21.926079,-15.105441,-122.65729,-72.49991,-15.509046,-3.1390598,54.31307,14.9171505,-100.61994,-9.026379,1.4562632
4674,69.09838,-21.92822,-15.103404,-122.502235,-72.51386,-15.490812,-3.122127,54.31291,14.914402,-100.61102,-9.026579,1.4554994
4684,69.05768,-21.924797,-15.107954,-122.3399,-72.52001,-15.483388,-3.0941048,54.310818,14.914984,-100.60129,-9.026297,1.4550195
4694,69.01548,-21.926939,-15.105919,-122.17547,-72.52499,-15.474887,-3.0676188,54.314568,14.915038,-100.59236,-9.026496,1.4542559
4705,68.97326,-21.929081,-15.103882,-122.02622,-72.54012,-15.457726,-3.0506763,54.314407,14.912287,-100.59236,-9.026496,1.4542559
4715,68.93249,-21.925661,-15.108434,-121.86365,-72.54511,-15.449216,-3.0226402,54.312313,14.912869,-100.583435,-9.026693,1.4534922
4724,68.890236,-21.927803,-15.106398,-121.664024,-72.55394,-15.441607,-3.005692,54.312153,14.910114,-100.58426,-9.027175,1.453208
4734,68.84719,-21.925934,-15.110251,-121.52738,-72.56337,-15.428632,-2.977648,54.31007,14.910695,-100.57452,-9.026893,1.4527284
4744,68.80713,-21.926527,-15.108912,-121.35768,-72.57408,-15.41593,-2.951138,54.313812,14.910753,-100.5656,-9.027092,1.4519645
4755,68.7648,-21.928665,-15.106873,-121.239586,-72.57639,-15.407585,-2.9341798,54.31366,14.908003,-100.5656,-9.027092,1.4519645
4779,68.72394,-21.925255,-15.111429,-121.06743,-72.589676,-15.395518,-2.907882,54.31438,14.909328,-100.55667,-9.02729,1.4512004
4784,68.68157,-21.927391,-15.10939,-120.91023,-72.59467,-15.386995,-2.887219,54.316357,14.915469,-100.54693,-9.027007,1.4507208
4789,68.64147,-21.922478,-15.10467,-120.74157,-72.60422,-15.373195,-2.870247,54.316204,14.912719,-100.538795,-9.021834,1.4544226
4795,68.59826,-21.926119,-15.111909,-120.61248,-72.61484,-15.361297,-2.84217,54.314106,14.913296,-100.538795,-9.021834,1.4544226
4805,68.55812,-21.921206,-15.107192,-120.45791,-72.61984,-15.352764,-2.8251922,54.31395,14.910546,-100.529884,-9.022033,1.4536593
4814,68.52576,-21.929384,-15.109999,-120.30703,-72.62602,-15.345322,-2.798643,54.317703,14.9106045,-100.529884,-9.022033,1.4536593
4825,68.48478,-21.92598,-15.114561,-120.142204,-72.63558,-15.331509,-2.7690182,54.30977,14.911701,-100.52015,-9.027602,1.448429
4834,68.44457,-21.92657,-15.11322,-120.01609,-72.64621,-15.319607,-2.7520316,54.30961,14.90895,-100.511154,-9.032246,1.4530174
4844,68.40207,-21.928705,-15.111174,-119.864975,-72.651215,-15.311062,-2.7254682,54.313362,14.909007,-100.511154,-9.032246,1.4530174
4854,68.36183,-21.92929,-15.109832,-119.70569,-72.661964,-15.298341,-2.7084756,54.313206,14.906256,-100.50223,-9.032444,1.452253
4866,68.32859,-21.92798,-15.1151705,-119.556335,-72.666985,-15.289791,-2.68037,54.31111,14.906831,-100.49249,-9.032161,1.451773
4875,68.28832,-21.928566,-15.113829,-119.43041,-72.67644,-15.276782,-2.6522605,54.30903,14.907408,-100.4933,-9.032641,1.4514884
4884,68.24576,-21.925186,-15.10842,-119.28532,-72.68264,-15.269327,-2.6426811,54.312935,14.910222,-100.48355,-9.032359,1.4510087
4895,68.20545,-21.925772,-15.10708,-119.14938,-72.69665,-15.2510395,-2.6162295,54.313652,14.911552,-100.474625,-9.032557,1.4502442
4904,68.16282,-21.9279,-15.105029,-119.00588,-72.702866,-15.243583,-2.599217,54.3135,14.908798,-100.474625,-9.032557,1.4502442
4916,68.1225,-21.928482,-15.103686,-118.76325,-72.84331,-15.096211,-2.5726147,54.317245,14.908864,-100.46569,-9.032754,1.4494796
4932,68.079025,-21.926636,-15.107552,-133.46957,-75.22023,-11.792842,-2.5444775,54.31516,14.90944,-100.455956,-9.032472,1.4490001
4938,68.038666,-21.927216,-15.106208,-144.66759,-77.467445,-10.569454,-2.527455,54.315002,14.906687,-100.456764,-9.032952,1.448715
4945,67.99595,-21.929346,-15.104155,-119.84233,-76.18589,-13.415663,-2.500839,54.31875,14.906751,-100.44782,-9.033149,1.4479505
4955,67.953224,-21.931473,-15.102099,-94.979744,-74.66949,-15.2956295,-2.483811,54.318596,14.903998,-100.44782,-9.033149,1.4479505
4965,67.92289,-21.932592,-15.102231,-131.07347,-74.30528,-15.653458,-2.4572701,54.31932,14.905329,-100.43815,-9.028418,1.4421215
4975,67.8793,-21.930754,-15.106099,153.24069,-73.96277,-15.953278,-2.4275005,54.31442,14.905146,-100.43889,-9.033347,1.4471858
4985,67.83886,-21.931335,-15.1047535,141.9735,-73.07739,-16.797237,-2.4120612,54.317078,14.90315,-100.429214,-9.028614,1.441357
5015,67.7151,-21.934614,-15.100002,138.80612,-71.71193,-17.510878,-2.340182,54.318584,14.901038,-100.41048,-9.038824,1.4407053
5028,67.6823,-21.93728,-15.099416,136.6045,-71.41303,-17.817299,-2.3119962,54.316494,14.901609,-100.41048,-9.038824,1.4407053
5034,67.641785,-21.937853,-15.098068,146.78539,-67.19356,-22.152788,-2.2964618,54.322186,14.898352,-100.40148,-9.043471,1.4452881
5045,67.59886,-21.939974,-15.0960045,152.6427,-65.14738,-24.036,-2.2682674,54.320095,14.898925,-100.39333,-9.038302,1.4489951
5055,67.557495,-21.9366,-15.100589,148.62086,-65.384995,-23.652168,-2.2459993,54.31622,14.905581,-100.39333,-9.038302,1.4489951
5105,67.36987,-21.943653,-15.095355,138.2942,-65.62398,-22.511059,-2.1302588,54.318295,14.902044,-100.35823,-9.042632,1.4611013
5115,67.32927,-21.93868,-15.090692,135.94757,-65.81765,-22.193321,-2.1131737,54.31815,14.899289,-100.34849,-9.042349,1.460621
5125,67.28621,-21.940788,-15.088622,131.61967,-66.090164,-22.423635,-2.0849416,54.31606,14.899858,-100.33955,-9.042546,1.4598556
5196,67.00226,-21.947632,-15.093661,129.17885,-61.704453,-27.753902,-1.9310846,54.319946,14.89973,-100.30303,-9.038402,1.4517345
5272,66.67171,-21.941454,-15.086018,144.98004,-54.832844,-32.16608,-1.7532701,54.317135,14.905489,-100.259346,-9.010352,1.4357815
5323,66.455376,-21.937027,-15.084995,158.40314,-49.28083,-34.861076,-1.6369328,54.319225,14.901956,-100.24058,-9.020561,1.4351172
5333,66.41356,-21.928118,-15.086341,156.34433,-50.613743,-33.267387,-1.6197777,54.319084,14.899197,-100.23003,-9.025635,1.4301594
5343,66.370056,-21.930212,-15.084263,154.35292,-52.13639,-31.734539,-1.5914518,54.316994,14.899764,-100.221016,-9.030288,1.434736
5353,66.33906,-21.931335,-15.084378,153.26674,-53.35323,-30.472338,-1.5631217,54.31491,14.90033,-100.211205,-9.040301,1.434831
5363,66.29804,-21.93189,-15.083029,154.19702,-54.097355,-29.61672,-1.547465,54.3206,14.897088,-100.21192,-9.045242,1.4398848
5413,66.09333,-21.932076,-15.087484,164.16043,-59.64835,-23.02231,-1.4368749,54.32088,14.899643,-100.17597,-9.049107,1.452268
5422,66.05132,-21.928751,-15.092107,169.63713,-60.292828,-21.879097,-1.4085127,54.31879,14.9002075,-100.166954,-9.053764,1.4568403
5433,66.01671,-21.927534,-15.09746,176.06395,-61.054028,-20.727703,-1.3816494,54.322525,14.900294,-100.158,-9.053962,1.4560734
5483,65.81388,-21.926218,-15.102654,-139.0029,-67.673096,-15.619621,-1.2760351,54.326576,14.89344,-100.12228,-9.039982,1.4471041
5492,65.77008,-21.928307,-15.100568,-128.56105,-69.986244,-14.458593,-1.2536613,54.322678,14.900089,-100.12228,-9.039982,1.4471041
5503,65.7379,-21.925571,-15.106663,-118.19759,-72.46133,-13.239778,-1.2252636,54.320583,14.900656,-100.11259,-9.041066,1.4365158
5513,65.69406,-21.927664,-15.104574,-108.79883,-74.80799,-12.061456,-1.2080506,54.32045,14.897894,-100.10283,-9.040781,1.4360372
5523,65.65282,-21.928217,-15.10322,-100.590225,-76.74442,-11.154286,-1.1811442,54.324192,14.897984,-100.102104,-9.041672,1.426215
5535,65.608,-21.926449,-15.107114,-93.89597,-78.33097,-10.444503,-1.1527357,54.322105,14.898546,-100.10208,-9.047505,1.4214411
5543,65.564095,-21.92854,-15.105023,-87.655464,-79.693,-9.866441,-1.1355146,54.32197,14.895783,-100.102165,-9.043038,1.4161043
5553,65.53187,-21.920212,-15.107899,-83.0481,-80.80535,-9.146964,-1.1097656,54.328506,14.896658,-100.09161,-9.048107,1.4111406
5563,65.48792,-21.922304,-15.105808,-79.778725,-81.48306,-8.479663,-1.0813375,54.326416,14.897219,-100.09159,-9.053939,1.4063649
5573,65.44566,-21.919003,-15.110446,-76.98631,-81.584625,-8.064223,-1.0641022,54.326286,14.894458,-100.08178,-9.058117,1.4112226
5583,65.40078,-21.911634,-15.111128,-74.90027,-81.43843,-7.657878,-1.0356674,54.324203,14.89502,-100.080986,-9.06347,1.4067361
5593,65.359436,-21.912193,-15.10978,-73.48628,-81.261375,-7.1504498,-1.0072293,54.322113,14.895578,-100.07202,-9.063662,1.4059678
5603,65.31447,-21.910433,-15.113686,-72.36163,-80.86774,-6.854111,-0.9914795,54.327805,14.892351,-100.07202,-9.063662,1.4059678
5613,65.280365,-21.913097,-15.113056,-71.7159,-80.52919,-6.6769686,-0.9630343,54.32572,14.892913,-100.06304,-9.063854,1.4051995
5622,65.23897,-21.91365,-15.111707,-71.381096,-80.26943,-6.6059923,-0.95183456,54.32377,14.896237,-100.06304,-9.063854,1.4051995
5633,65.19393,-21.9119,-15.115611,-71.314156,-80.152084,-6.5442486,-0.9233853,54.32168,14.896796,-100.05487,-9.058693,1.4089193
5643,65.15256,-21.90684,-15.111055,-71.49773,-80.20538,-6.4693685,-0.8949324,54.31959,14.897357,-100.04584,-9.063352,1.4134859
5653,65.107475,-21.905085,-15.1149645,-72.14104,-80.524315,-6.401718,-0.8791686,54.325287,14.894133,-100.03688,-9.057712,1.4174961
5663,65.073265,-21.90775,-15.11433,-73.08203,-80.95987,-6.4677896,-0.85179347,54.325996,14.895474,-100.03847,-9.05284,1.4216961
5672,65.03082,-21.904469,-15.118979,-74.46487,-81.55721,-6.563019,-0.83452815,54.325863,14.892709,-100.0295,-9.053033,1.4209288
