millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2,L0,L1,L2
3226,42.47094,-9.203561,-40.99268,-37.61511,-20.963795,-20.572746,69.83266,-65.09373,-16.735779,-55.4865,-55.918,-34.07417,-179.24213,-42.67011,21.431856,-104.80406,-54.48888,-17.799894,177.7996,-54.126644,17.1008,33.600468,-48.38976,15.525464,-126.92911,-51.816044,30.742895,-45.140736,-44.560905,12.145734,-4.4603353,-6.0079975,-44.0137,-18.778332,8.347176,62.341965
3248,43.85606,13.82492,-43.15826,-28.24489,3.9096148,-22.16574,117.40568,-66.80236,-23.173147,-67.099945,-57.73193,-28.070414,167.07167,-48.748657,5.173893,-105.11074,-54.26043,-17.604229,178.25739,-53.9789,17.499144,33.17793,-55.29316,0.13434076,-126.73798,-52.021744,31.1744,-43.507683,-43.113293,14.185693,-4.5349784,-6.237431,-44.04497,-18.38885,8.383822,63.57264
3270,43.72994,13.202426,-43.24712,-27.98862,3.707538,-22.528183,123.09956,-67.01567,-22.856657,-66.01205,-57.528522,-28.963766,167.23419,-48.782337,5.36391,-105.655266,-53.895935,-17.114428,178.53804,-53.847534,17.777536,33.1615,-55.263477,-0.22160487,-126.57847,-52.29306,31.648071,-42.398434,-42.267323,15.322618,-4.823451,-6.431483,-44.40103,-18.054836,8.322391,64.441536
3283,43.634254,12.518368,-43.23301,-27.847025,3.3055637,-22.956743,129.09053,-67.34972,-22.374222,-65.15605,-57.251354,-29.682428,167.7607,-48.740524,6.1198006,-106.28586,-53.31739,-16.617277,178.75906,-53.72115,17.990217,33.413757,-55.32078,-0.17139931,-126.39765,-52.600445,32.053524,-41.40023,-41.38816,16.351128,-5.23001,-6.679798,-44.894703,-17.676298,8.201603,65.29932
3297,43.52263,11.713941,-43.24868,-27.972567,2.5920203,-23.40145,132.60298,-67.724335,-21.936182,-64.50747,-56.90975,-30.258343,168.52097,-48.524185,7.0972104,-106.837746,-52.628708,-16.206577,178.92583,-53.614937,18.087122,33.481663,-55.301575,0.39167452,-126.419205,-52.68642,32.46094,-40.598526,-40.61217,17.25522,-5.592621,-6.9178224,-45.374,-17.34296,8.100665,66.07402
3318,43.455647,10.887797,-43.334545,-28.306879,1.6533521,-23.741297,132.38132,-67.900955,-21.798986,-64.02551,-56.49042,-30.751337,169.32228,-47.992207,8.117199,-107.38346,-51.96705,-15.7714405,179.01039,-53.55137,18.037027,33.77647,-55.14945,1.4631888,-126.80668,-52.373177,33.081562,-40.092216,-39.856155,17.724865,-5.897408,-7.1230373,-45.82965,-16.977438,7.908813,66.71061
3350,43.462902,10.281375,-43.457455,-28.82829,1.4622473,-23.935127,126.023056,-67.90496,-21.956585,-63.71427,-56.02036,-31.167936,169.8529,-47.370865,8.989567,-107.777725,-51.347473,-15.584502,179.04616,-53.533443,17.878977,34.222515,-54.86367,2.571114,-127.234085,-51.962452,33.647404,-39.7192,-39.19851,17.869003,-6.132233,-7.2742286,-46.172516,-16.620516,7.674913,67.185265
3369,43.503265,10.014755,-43.50466,-29.40575,1.0518001,-24.299414,118.37158,-67.83445,-22.13777,-63.424305,-55.496307,-31.594938,170.21794,-46.842007,9.6347885,-108.01703,-50.771126,-15.565148,179.06981,-53.530945,17.719175,34.442352,-54.33756,3.594733,-127.70293,-51.433464,34.180576,-39.466934,-38.742588,17.720335,-6.291771,-7.352303,-46.50228,-16.311935,7.411511,67.44442
3382,43.521847,9.803608,-43.566833,-30.109173,-0.24521798,-25.098774,109.326675,-67.67844,-22.314821,-63.18348,-55.14212,-31.922968,170.48697,-46.230526,10.156867,-108.03532,-50.270885,-15.7060375,179.1167,-53.515987,17.635166,34.536213,-53.755493,4.4977803,-127.96165,-51.114887,34.45444,-39.18706,-38.58124,17.327429,-6.2744265,-7.302679,-46.67886,-16.113344,7.1797853,67.41798
3402,43.48152,9.555248,-43.732933,-30.80975,-1.216929,-26.299387,101.413345,-67.4608,-22.437954,-63.056988,-54.98723,-32.076885,170.82805,-45.66597,10.532723,-107.79245,-49.80617,-16.121597,179.20918,-53.493774,17.620316,34.439182,-53.224403,5.1054688,-127.944,-51.109573,34.478615,-39.037487,-38.57842,17.042194,-6.1985455,-7.243375,-46.74338,-15.941927,6.984623,67.35844
