millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2
3334,18.760935,12.4786415,36.818626,-137.67842,-34.765495,14.578762,163.87878,12.832831,6.8092155,143.5921,28.438362,-24.405556,-126.24838,-7.0709314,11.14804,44.103107,-0.8862586,-6.9657536,112.51548,-70.54548,-11.067734,-108.77113,-56.94998,-2.9393642,133.13425,11.073969,-36.77206,-5.7353263,17.338142,-12.814278
3351,18.765644,12.482558,36.82001,-137.6693,-34.76739,14.582524,163.87154,12.833156,6.80838,143.60405,28.437628,-24.410591,-126.26409,-7.069407,11.149043,44.103107,-0.8862586,-6.9657536,112.549934,-70.53808,-11.074839,-108.75423,-56.95804,-2.9375238,133.14352,11.071011,-36.767475,-5.663225,17.347076,-12.803908
3369,18.783054,12.486175,36.817688,-137.67291,-34.760952,14.585117,163.87244,12.833981,6.8086796,143.62123,28.441015,-24.405893,-126.27981,-7.0678825,11.150046,44.098446,-0.8866724,-6.965863,112.584404,-70.53068,-11.081943,-108.74231,-56.961266,-2.9257607,133.15376,11.073292,-36.76762,-5.588847,17.354328,-12.799574
3386,18.789885,12.483809,36.81818,-137.67451,-34.76322,14.585144,163.87244,12.833981,6.8086796,143.63094,28.443165,-24.404472,-126.286125,-7.0729966,11.147102,44.09378,-0.88708633,-6.9659724,112.61192,-70.52439,-11.085032,-108.72421,-56.962173,-2.924059,133.16293,11.072782,-36.771584,-5.5154114,17.362555,-12.796051
3405,18.794596,12.487723,36.819576,-137.66672,-34.76366,14.582837,163.87334,12.827094,6.8096895,143.65038,28.443668,-24.406229,-126.30371,-7.0721626,11.148505,44.08663,-0.8871967,-6.9655585,112.63743,-70.52255,-11.089361,-108.70625,-56.967476,-2.920544,133.17465,11.06934,-36.769325,-5.449573,17.369593,-12.785872
3421,18.814129,12.485061,36.81635,-137.669,-34.75868,14.591499,163.8652,12.834303,6.8078437,143.66006,28.445822,-24.404808,-126.31943,-7.070638,11.149507,44.08197,-0.88761055,-6.9656677,112.67355,-70.51552,-11.091604,-108.69434,-56.97072,-2.9087846,133.1838,11.068833,-36.773285,-5.375976,17.369993,-12.781322
3439,18.82096,12.482697,36.816845,-137.66121,-34.75912,14.589192,163.8652,12.834303,6.8078437,143.67438,28.439165,-24.408506,-126.32574,-7.0757527,11.146567,44.0773,-0.88802445,-6.965777,112.70804,-70.50811,-11.098692,-108.68465,-56.973515,-2.904196,133.19554,11.06539,-36.771027,-5.3025265,17.378204,-12.777772
3456,18.82567,12.486611,36.818233,-137.66121,-34.75912,14.589192,163.8652,12.834303,6.8078437,143.68188,28.440397,-24.405226,-126.34145,-7.0742283,11.147571,44.0773,-0.88802445,-6.965777,112.742546,-70.50069,-11.105771,-108.66669,-56.97883,-2.9006848,133.20332,11.068154,-36.768852,-5.229497,17.386099,-12.766533
3474,18.845211,12.483948,36.815014,-137.6534,-34.759567,14.586884,163.8654,12.828238,6.815718,143.7035,28.441818,-24.40884,-126.34836,-7.07312,11.147871,44.06482,-0.88591194,-6.971942,112.77009,-70.4944,-11.108835,-108.654785,-56.98207,-2.888929,133.21356,11.070435,-36.768986,-5.156032,17.394297,-12.762966
3492,18.849922,12.487863,36.816406,-137.6534,-34.759567,14.586884,163.86449,12.835126,6.8147078,143.71101,28.443048,-24.405561,-126.36407,-7.0715947,11.148872,44.060158,-0.886326,-6.9720507,112.804596,-70.48698,-11.115906,-108.645096,-56.98488,-2.8843415,133.2227,11.069928,-36.772953,-5.081708,17.40151,-12.758574
3509,18.86146,12.48941,36.81829,-137.6534,-34.759567,14.586884,163.85724,12.835447,6.813872,143.73038,28.447355,-24.40272,-126.38165,-7.0707603,11.150273,44.060158,-0.886326,-6.9720507,112.84078,-70.47996,-11.118117,-108.62715,-56.990192,-2.8808377,133.23444,11.0664835,-36.7707,-5.009534,17.410358,-12.748122
3527,18.871105,12.489018,36.812267,-137.64587,-34.763733,14.590672,163.85724,12.835447,6.813872,143.74252,28.439774,-24.40456,-126.38796,-7.0758767,11.147336,44.05549,-0.8867404,-6.9721603,112.87437,-70.46846,-11.126473,-108.606865,-56.99154,-2.8719764,133.24222,11.069248,-36.768513,-4.935984,17.410719,-12.743546
3544,18.878893,12.49303,36.81597,-137.64949,-34.75729,14.593267,163.85724,12.835447,6.813872,143.7522,28.441925,-24.403143,-126.40366,-7.0743523,11.148339,44.048622,-0.88038677,-6.969122,112.90889,-70.46103,-11.133526,-108.597176,-56.994354,-2.8673902,133.25246,11.07153,-36.768658,-4.861691,17.417912,-12.739133
3563,18.89537,12.490272,36.810432,-137.6417,-34.757736,14.590957,163.85724,12.835447,6.813872,143.7597,28.443155,-24.39986,-126.41057,-7.0732436,11.148638,44.043953,-0.8808008,-6.969232,112.94344,-70.45359,-11.140576,-108.5853,-56.9976,-2.8556406,133.26308,11.065296,-36.770218,-4.7895007,17.426733,-12.728655
3580,18.90316,12.494285,36.814144,-137.6417,-34.757736,14.590957,163.85724,12.835447,6.813872,143.78131,28.444582,-24.403473,-126.42567,-7.077943,11.146403,44.03928,-0.88121474,-6.9693413,112.971016,-70.4473,-11.143607,-108.57561,-57.000423,-2.8510573,133.27332,11.067577,-36.77036,-4.722443,17.43303,-12.725273
3599,18.90999,12.491917,36.814632,-137.64035,-34.759193,14.59703,163.85094,12.828882,6.8140473,143.791,28.44673,-24.402054,-126.443245,-7.0771084,11.147806,44.03215,-0.8813253,-6.968928,113.00726,-70.44028,-11.145782,-108.55768,-57.005745,-2.8475611,133.28108,11.070341,-36.768177,-4.649707,17.434355,-12.721494
3615,18.921526,12.4934635,36.816517,-137.63255,-34.75964,14.594719,163.85,12.83577,6.813036,143.80075,28.445086,-24.405228,-126.45015,-7.0760007,11.148107,44.027477,-0.8817394,-6.969038,113.03277,-70.4384,-11.150079,-108.54581,-57.008995,-2.835815,133.29134,11.072624,-36.768326,-4.57545,17.441525,-12.7170515
3632,18.931438,12.491198,36.819332,-137.63417,-34.7619,14.594747,163.85,12.83577,6.813036,143.82237,28.446512,-24.408836,-126.46584,-7.074475,11.149106,44.022804,-0.88215333,-6.969147,113.06734,-70.43095,-11.15711,-108.52057,-57.015175,-2.8368993,133.30194,11.066392,-36.769886,-4.501945,17.44968,-12.713406
3650,18.945805,12.49472,36.814693,-137.62636,-34.76235,14.59244,163.85,12.83577,6.813036,143.83223,28.441809,-24.40423,-126.47275,-7.073366,11.149407,44.022804,-0.88215333,-6.969147,113.10191,-70.42349,-11.164136,-108.50981,-57.01524,-2.830634,133.31218,11.068674,-36.770023,-4.428995,17.457462,-12.70208
3668,18.952631,12.492353,36.81518,-137.62503,-34.763805,14.598509,163.84348,12.835269,6.805336,143.8419,28.443962,-24.402807,-126.488434,-7.07184,11.150406,44.011,-0.88267785,-6.9688425,113.129524,-70.417206,-11.16714,-108.50013,-57.018074,-2.8260536,133.31995,11.071437,-36.767845,-4.35548,17.465605,-12.698414
3685,18.960432,12.496364,36.818897,-137.62503,-34.763805,14.598509,163.84348,12.835269,6.805336,143.86134,28.44447,-24.40456,-126.49661,-7.0776486,11.147875,44.006336,-0.8830919,-6.968953,113.165825,-70.41018,-11.169285,-108.48111,-57.026577,-2.817091,133.33301,11.064724,-36.771736,-4.2812624,17.47275,-12.693937
3703,18.976913,12.493609,36.81336,-137.61723,-34.764248,14.596199,163.84348,12.835269,6.805336,143.87337,28.440685,-24.401812,-126.512314,-7.076122,11.148874,44.00566,-0.88045835,-6.975422,113.200424,-70.402725,-11.176296,-108.47036,-57.02666,-2.810827,133.34079,11.067487,-36.76955,-4.208504,17.474047,-12.690126
3720,18.981625,12.4975195,36.814754,-137.61884,-34.766518,14.596227,163.84348,12.835269,6.805336,143.88531,28.439962,-24.406847,-126.51921,-7.075014,11.149175,44.000988,-0.8808728,-6.9755316,113.23503,-70.39526,-11.183301,-108.45352,-57.03474,-2.8090312,133.35101,11.069768,-36.769695,-4.135588,17.481787,-12.678771
3737,19.001202,12.494864,36.81153,-137.61102,-34.76696,14.593915,163.84348,12.835269,6.805336,143.89279,28.441189,-24.403564,-126.534294,-7.0797157,11.146945,43.98986,-0.8840303,-6.9687567,113.27137,-70.38824,-11.185424,-108.44167,-57.038006,-2.7972949,133.36026,11.066802,-36.765114,-4.0692854,17.489038,-12.67613
3756,19.005913,12.4987755,36.812935,-137.61465,-34.760525,14.596512,163.84439,12.828381,6.8063483,143.90997,28.444567,-24.39886,-126.55186,-7.0788803,11.148346,43.98986,-0.8840303,-6.9687567,113.29903,-70.38195,-11.188401,-108.423615,-57.038944,-2.795611,133.37048,11.069082,-36.76526,-3.9951108,17.496162,-12.671623
3776,19.019564,12.494044,36.813904,-137.60551,-34.762424,14.600274,163.83554,12.836414,6.8113637,143.92426,28.437908,-24.40257,-126.558754,-7.0777707,11.148644,43.985184,-0.88444436,-6.968867,113.333664,-70.37448,-11.195389,-108.404625,-57.04746,-2.7866607,133.37962,11.068581,-36.769215,-3.9236166,17.498028,-12.660932
3790,19.027376,12.49805,36.817627,-137.60551,-34.762424,14.600274,163.83554,12.836414,6.8113637,143.9436,28.44221,-24.399725,-126.57443,-7.076244,11.149646,43.973377,-0.88496864,-6.9685607,113.36832,-70.367004,-11.2023735,-108.39494,-57.0503,-2.7820888,133.39131,11.065132,-36.766964,-3.8494642,17.505135,-12.65641
3807,19.037035,12.497666,36.8116,-137.59772,-34.76287,14.597964,163.83554,12.836414,6.8113637,143.94875,28.449373,-24.397766,-126.58132,-7.075135,11.149944,43.97271,-0.88233703,-6.9750323,113.39478,-70.369125,-11.205391,-108.37706,-57.055634,-2.7786148,133.3991,11.067896,-36.764782,-3.7766924,17.506397,-12.652579
3826,19.050684,12.492934,36.81257,-137.59772,-34.76287,14.597964,163.83554,12.836414,6.8113637,143.96303,28.442717,-24.401476,-126.596405,-7.0798383,11.147717,43.968033,-0.8827514,-6.975142,113.42944,-70.36164,-11.21237,-108.367386,-57.05847,-2.7740467,133.41066,11.066912,-36.771065,-3.702566,17.513494,-12.6480465
3843,19.058506,12.496942,36.816284,-137.59933,-34.765137,14.597992,163.83623,12.835589,6.8045006,143.9802,28.446093,-24.396774,-126.612076,-7.0783114,11.148715,43.963356,-0.88316584,-6.975251,113.46584,-70.35463,-11.214461,-108.3495,-57.063805,-2.7705762,133.41844,11.069674,-36.76888,-3.6310577,17.515322,-12.6373415
3916,19.36325,12.514778,36.80569,-137.51215,-34.76152,14.608812,163.79301,12.839172,6.806648,144.3549,28.444712,-24.405592,-126.967834,-7.086794,11.149142,43.816757,-0.88929886,-6.9804792,114.429085,-70.17889,-11.347301,-107.91872,-57.15902,-2.636025,133.70793,11.061161,-36.77653,-1.5383997,17.653639,-12.486454
3933,19.37007,12.512412,36.806175,-137.51215,-34.76152,14.608812,163.78577,12.839495,6.8058124,144.3668,28.444008,-24.410624,-126.983475,-7.0852633,11.150139,43.812336,-0.8832443,-6.9779778,114.45468,-70.17687,-11.351505,-107.90908,-57.161903,-2.6314852,133.72586,11.066202,-36.774475,-1.4648758,17.66158,-12.482481
3951,19.380816,12.518408,36.803394,-137.51215,-34.76152,14.608812,163.78577,12.839495,6.8058124,144.38396,28.447374,-24.405912,-126.99034,-7.0841537,11.150434,43.80523,-0.8833541,-6.9775624,114.49251,-70.17388,-11.352229,-107.88295,-57.165367,-2.630956,133.72586,11.066202,-36.774475,-1.3921282,17.662666,-12.478538
3968,19.39445,12.513676,36.804356,-137.50302,-34.763428,14.612568,163.78577,12.839495,6.8058124,144.3959,28.44358,-24.403181,-127.00786,-7.083311,11.151831,43.800537,-0.88376886,-6.977671,114.52749,-70.166306,-11.359055,-107.8733,-57.16826,-2.6264174,133.73361,11.068963,-36.77228,-1.3264863,17.661879,-12.474915
3987,19.401264,12.51131,36.80484,-137.50665,-34.75699,14.615174,163.77852,12.839817,6.8049755,144.40564,28.441942,-24.406357,-127.014114,-7.0884438,11.148924,43.795578,-0.89065355,-6.98039,114.56249,-70.15873,-11.365878,-107.85552,-57.173615,-2.6230044,133.74522,11.065506,-36.770042,-1.2529758,17.669807,-12.470923
4004,19.40915,12.515304,36.80857,-137.49883,-34.75743,14.612864,163.77852,12.839817,6.8049755,144.4153,28.44409,-24.404926,-127.02974,-7.0869117,11.149919,43.795845,-0.88418365,-6.9777803,114.58395,-70.162575,-11.359929,-107.84589,-57.17651,-2.6184678,133.75435,11.065016,-36.774,-1.1790508,17.670446,-12.473841
