millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2
4794,-158.1925,13.964584,-75.73187,-175.91777,15.461143,-74.2739,-50.350986,-3.1793268,34.269432,134.64922,2.386531,27.083828,116.99887,-14.644429,3.8924525,59.080757,-38.09887,12.060545
4804,-157.44183,14.0741825,-75.62949,-176.04941,15.6427355,-74.10056,-50.408577,-3.272454,34.246258,134.67613,2.092249,27.13808,117.036545,-14.586375,3.8783271,59.140793,-38.230465,12.066207
4814,-158.56178,14.071515,-75.6798,-175.32735,15.71656,-74.00572,-50.412163,-3.3036623,34.229317,134.67827,1.9825022,27.143991,117.06236,-14.547344,3.8606038,59.214264,-38.44923,12.095276
4825,-160.75316,13.946932,-75.8697,-173.88905,15.726253,-73.93913,-50.453655,-3.3683176,34.22187,134.74913,1.9663321,27.145466,117.07464,-14.5332575,3.842782,59.250122,-38.642864,12.143432
4835,-163.5186,13.743255,-76.163155,-171.9547,15.533396,-74.05092,-50.42207,-3.3664563,34.276047,134.77602,1.8390142,27.157892,117.082695,-14.538233,3.820042,59.280766,-38.767887,12.182412
4846,-165.74252,13.253464,-76.71491,-169.99184,15.065447,-74.47048,-50.402893,-3.3411033,34.32852,134.81383,1.7811348,27.149916,117.112625,-14.526145,3.7848155,59.28608,-38.743187,12.189139
4857,-167.01016,12.596383,-77.38669,-168.51172,14.513049,-75.01273,-50.344143,-3.230878,34.413258,134.85512,1.7170813,27.16136,117.15939,-14.477246,3.7426844,59.25578,-38.57776,12.172919
4867,-167.63669,12.180903,-77.782715,-167.415,14.135128,-75.28431,-50.202526,-2.9658158,34.46226,134.91116,1.676962,27.167685,117.20023,-14.400737,3.7174644,59.24285,-38.381218,12.132227
4877,-168.49336,11.77138,-78.111824,-166.44385,13.626204,-75.51367,-50.083153,-2.651887,34.39105,134.95853,1.6231178,27.172672,117.20815,-14.351138,3.7446234,59.245163,-38.283882,12.108029
4888,-169.96399,10.77323,-79.145645,-165.48045,12.885697,-75.823906,-50.096058,-2.6024704,34.39141,135.02249,1.624331,27.175053,117.142555,-14.406898,3.8177543,59.2722,-38.29435,12.096289
4898,-170.7656,9.245221,-80.754776,-164.86063,11.933538,-76.258606,-50.09624,-2.5214214,34.4235,135.07776,1.6601038,27.183887,117.02678,-14.587296,3.904587,59.305424,-38.38103,12.106473
4910,-170.48169,7.9714108,-81.9336,-164.81755,11.150917,-76.74733,-50.013542,-2.3027577,34.448185,135.13625,1.786248,27.16486,116.91562,-14.792255,3.9646633,59.32731,-38.44709,12.127639
4921,-170.1254,7.298607,-82.49408,-164.81203,10.626101,-77.15188,-50.02471,-2.2434664,34.443184,135.23637,2.033347,27.123493,116.84063,-14.894462,4.0008535,59.32755,-38.428753,12.13572
4931,-169.95587,6.903373,-82.84501,-164.57909,10.33715,-77.32505,-50.04053,-2.2375298,34.46034,135.32904,2.2792528,27.09196,116.85781,-14.857725,3.9938638,59.32373,-38.327995,12.123023
4941,-169.58502,6.6664257,-83.01269,-164.39087,10.22947,-77.33351,-50.01099,-2.2105796,34.49173,135.3588,2.3535159,27.044498,116.94743,-14.718818,3.9339364,59.311962,-38.19399,12.09736
4952,-169.37334,6.5969167,-83.0042,-164.6543,10.201432,-77.37354,-50.049347,-2.3283904,34.443726,135.37949,2.4581916,27.040129,117.06099,-14.556183,3.8742678,59.3061,-38.0795,12.075258
4964,-169.64485,6.7454596,-82.850945,-165.30841,10.211796,-77.46453,-50.060757,-2.3866863,34.418034,135.43282,2.639838,27.011147,117.11299,-14.46794,3.8406587,59.31857,-38.01273,12.058609
4973,-170.12846,7.019737,-82.62024,-166.07947,10.333044,-77.45154,-50.07034,-2.4236915,34.414326,135.46837,2.7140682,26.997005,117.10162,-14.483361,3.843005,59.355827,-38.03398,12.046059
4983,-170.5606,7.4750185,-82.23596,-166.98549,10.619602,-77.34518,-50.055874,-2.382214,34.440857,135.50401,2.7294855,26.985611,117.06017,-14.563425,3.8623154,59.406246,-38.160892,12.048721
4995,-170.80017,8.213262,-81.630196,-167.9617,11.027622,-77.21243,-50.0185,-2.2865055,34.475082,135.56607,2.7522228,26.986267,117.01785,-14.64418,3.8655412,59.454384,-38.363224,12.09005
5006,-170.75507,9.011594,-80.9559,-168.8985,11.513026,-77.01396,-50.013588,-2.2404306,34.491814,135.62433,2.6719406,27.003777,117.03167,-14.661658,3.8491795,59.48067,-38.477333,12.124938
5016,-170.2949,9.704773,-80.29256,-169.7966,12.115207,-76.66423,-50.020397,-2.2870684,34.502815,135.68752,2.6054928,27.005941,117.09051,-14.587226,3.8064485,59.48912,-38.456184,12.122742
5026,-169.33464,10.26315,-79.66981,-170.87514,12.79725,-76.181786,-50.050594,-2.3828723,34.511265,135.74353,2.5653749,27.01254,117.17319,-14.479596,3.7495992,59.475136,-38.344532,12.111127
5036,-167.77852,10.75237,-79.07883,-172.02452,13.686876,-75.48233,-50.068047,-2.4678035,34.501667,135.79684,2.5895305,27.01235,117.22793,-14.383041,3.7030807,59.467518,-38.2179,12.096215
5048,-165.34993,11.630894,-78.14961,-172.57487,14.955916,-74.382515,-50.11939,-2.5965118,34.47154,135.84778,2.6627953,27.004875,117.2665,-14.322589,3.6796007,59.47325,-38.105602,12.071381
5058,-162.09721,12.799068,-76.94719,-173.08627,15.731799,-73.776146,-50.42867,-3.1906276,34.281387,135.89996,2.7083812,27.002499,117.25554,-14.325893,3.7153342,59.48102,-38.062164,12.057811
5069,-159.80733,13.280234,-76.42865,-172.97198,15.909482,-73.70149,-50.48569,-3.3239605,34.281044,135.9584,2.671704,27.0167,117.192055,-14.42473,3.7725973,59.52571,-38.131294,12.056657
5079,-159.58778,13.116578,-76.56119,-172.11359,15.863054,-73.809845,-50.436146,-3.2229342,34.267143,136.0075,2.5990613,27.03025,117.09035,-14.585215,3.8380377,59.583843,-38.291492,12.071917
5090,-160.17213,12.951987,-76.6866,-170.99655,15.829642,-73.8641,-50.483982,-3.2466838,34.27222,136.0752,2.5136724,27.057135,117.01539,-14.69773,3.8722472,59.62919,-38.459557,12.108397
5101,-162.00116,13.023454,-76.65851,-169.89996,15.678086,-73.97705,-50.486267,-3.2563381,34.330303,136.13719,2.3912385,27.07987,117.03224,-14.691887,3.866112,59.65527,-38.57374,12.143022
5111,-164.31363,12.911071,-76.8574,-168.83153,15.287212,-74.29943,-50.451504,-3.1552079,34.33668,136.1278,1.8709478,27.15191,117.094955,-14.602014,3.8223228,59.65846,-38.55526,12.148767
5122,-166.0747,12.647282,-77.18642,-167.89355,14.8104105,-74.65691,-50.358322,-2.9875455,34.424892,136.1307,1.7433132,27.14944,117.16341,-14.487113,3.7800117,59.6356,-38.400578,12.134713
5132,-167.21524,12.374247,-77.47091,-166.98656,14.322424,-74.82328,-50.250206,-2.7857046,34.525734,136.21927,1.7741466,27.181692,117.21734,-14.382721,3.7447984,59.615677,-38.212498,12.101683
5143,-168.52289,11.776326,-78.04097,-165.69531,13.711694,-74.93413,-50.16077,-2.6215649,34.502262,136.24393,1.7386515,27.181202,117.24126,-14.349556,3.730659,59.620125,-38.108704,12.0790825
5154,-170.0517,10.5612,-79.37688,-164.11507,12.734755,-75.19813,-50.19817,-2.6642337,34.48919,136.27315,1.7652119,27.173738,117.21392,-14.401108,3.7559786,59.63214,-38.07641,12.069411
5164,-170.53941,8.94175,-81.04191,-162.85349,11.6531925,-75.60407,-50.162773,-2.582619,34.51531,136.33409,1.857423,27.1803,117.14474,-14.521272,3.8178558,59.65592,-38.08328,12.0667305
5174,-169.8281,7.693336,-82.06953,-162.35818,10.736014,-76.1094,-50.137794,-2.4654634,34.538982,136.40358,2.0051003,27.15172,117.05156,-14.679433,3.8725872,59.65888,-38.083115,12.064368
5185,-169.04012,7.180784,-82.39729,-162.18607,10.208633,-76.495026,-50.120987,-2.3474746,34.564487,136.47885,2.2272127,27.12742,116.97863,-14.775835,3.905128,59.66434,-38.062088,12.064642
5195,-168.43036,7.0454946,-82.43169,-162.02086,10.000728,-76.58357,-50.110054,-2.274768,34.565052,136.56544,2.3710852,27.115849,116.995605,-14.745622,3.9023557,59.664417,-37.986904,12.054713
5208,-167.88174,7.053216,-82.27616,-162.1886,9.967978,-76.518,-50.096832,-2.2898102,34.597694,136.59998,2.3724027,27.088625,117.07874,-14.638104,3.8453693,59.66381,-37.88939,12.033401
5217,-168.17831,7.1811643,-82.07454,-163.18225,10.015749,-76.471275,-50.145332,-2.4374182,34.5599,136.6512,2.4420178,27.0906,117.1764,-14.496696,3.7749648,59.68945,-37.83311,12.013836
5229,-169.17458,7.5624948,-81.798035,-164.88504,10.20986,-76.42786,-50.156555,-2.5029292,34.52036,136.69952,2.540361,27.072594,117.24037,-14.400806,3.72781,59.733498,-37.883614,11.994522
5239,-170.20808,8.22245,-81.389275,-166.85873,10.690665,-76.202614,-50.15221,-2.5048318,34.52115,136.73022,2.6505132,27.056448,117.254265,-14.380754,3.706502,59.78357,-38.06389,12.021451
5248,-170.66711,8.963306,-80.877396,-168.70894,11.516622,-75.63742,-50.12854,-2.4836621,34.565624,136.78267,2.7094154,27.050323,117.24798,-14.409349,3.6990948,59.828484,-38.248455,12.072474
5260,-170.47676,9.702953,-80.20915,-170.62259,12.599695,-74.81828,-50.103752,-2.4195924,34.620888,136.83327,2.7149866,27.04208,117.25928,-14.446465,3.6784396,59.851833,-38.32683,12.086224
5270,-169.80399,10.846028,-79.085014,-172.83115,13.903624,-73.93521,-50.085854,-2.402141,34.634377,136.88617,2.6153111,27.06133,117.27818,-14.446114,3.6515465,59.865376,-38.322876,12.084417
5281,-168.40024,12.307743,-77.67595,-175.0466,15.213357,-73.02028,-50.08982,-2.4468951,34.63447,136.95868,2.5437162,27.072481,117.31598,-14.392844,3.6161108,59.861412,-38.238144,12.087195
5291,-166.04733,13.976211,-76.02378,-176.07422,16.725574,-71.8862,-50.18001,-2.6517677,34.603073,137.02199,2.5146172,27.073912,117.35997,-14.297849,3.5798373,59.86879,-38.154015,12.070677
5303,-162.20425,15.091711,-74.8835,-176.99255,17.41038,-71.570755,-50.56884,-3.425748,34.338333,137.07451,2.5298557,27.070496,117.39158,-14.215075,3.5929654,59.89276,-38.144604,12.05311
5313,-156.28688,15.256847,-74.63685,-177.39645,17.561749,-71.61819,-50.53624,-3.273793,34.438168,137.1342,2.5828466,27.07286,117.37898,-14.230906,3.6363378,59.94719,-38.24458,12.058817
5324,-154.40796,15.267548,-74.60169,-176.62163,17.63566,-71.620575,-50.454906,-3.1639602,34.4394,137.18681,2.6095574,27.079195,117.28732,-14.385706,3.69668,59.979153,-38.362366,12.081646
5333,-157.09517,15.136173,-74.747925,-175.25027,17.494997,-71.794174,-50.57961,-3.3341367,34.358093,137.25246,2.5579054,27.09777,117.164894,-14.564691,3.7590008,59.987194,-38.434277,12.120463
5345,-160.53807,14.887144,-75.02692,-173.28868,17.281713,-71.920876,-50.63485,-3.4114063,34.41306,137.30962,2.3812635,27.127844,117.12167,-14.6356125,3.8050551,59.99522,-38.42936,12.133218
5355,-164.26508,14.5620165,-75.42146,-171.25087,16.634071,-72.33699,-50.53251,-3.1543543,34.448383,137.30598,1.7355696,27.227987,117.13348,-14.616575,3.808682,60.013912,-38.365814,12.105621
5366,-166.61581,13.616034,-76.38157,-169.22687,15.708976,-73.00644,-50.440357,-2.95512,34.48282,137.29395,1.769476,27.198505,117.166534,-14.550232,3.7829146,60.018387,-38.28185,12.091596
5376,-167.57663,12.515898,-77.48202,-167.46835,14.839068,-73.5397,-50.3545,-2.7594874,34.59179,137.39621,1.8550088,27.229658,117.2125,-14.447443,3.7745876,60.02296,-38.234825,12.087333
5387,-168.33565,11.653125,-78.34221,-165.9644,14.055173,-74.00076,-50.3226,-2.6696248,34.586296,137.4082,1.697525,27.229628,117.219666,-14.40507,3.7897956,60.032177,-38.239628,12.089902
5398,-168.92332,11.073048,-78.92694,-164.70976,13.379569,-74.39003,-50.314613,-2.6216865,34.592155,137.43332,1.655758,27.231443,117.16875,-14.47304,3.826949,60.04579,-38.27263,12.097851
5408,-169.04802,10.324494,-79.62366,-163.99696,12.489363,-74.9448,-50.253338,-2.476803,34.628765,137.49449,1.8413485,27.219126,117.11314,-14.625712,3.8492486,60.06558,-38.27365,12.100992
5419,-168.94958,9.308917,-80.48688,-163.49783,11.596573,-75.49507,-50.228123,-2.378326,34.663986,137.55106,2.033599,27.187538,117.075195,-14.736375,3.8450634,60.062065,-38.209564,12.098895
5430,-168.67757,8.467887,-81.163734,-163.01755,11.089416,-75.79341,-50.233704,-2.328979,34.654034,137.61447,2.2281353,27.147871,117.06862,-14.716001,3.849982,60.05448,-38.100945,12.07662
5440,-168.12766,8.1152935,-81.37182,-162.62695,10.89237,-75.88599,-50.244625,-2.3392987,34.644325,137.67102,2.3479714,27.15101,117.10991,-14.600065,3.8513105,60.050262,-37.977467,12.053533
5451,-167.61388,8.091418,-81.30253,-162.52728,10.811732,-75.93753,-50.247562,-2.3619192,34.658287,137.71063,2.4061291,27.12167,117.1518,-14.516374,3.838009,60.045506,-37.88858,12.037004
5461,-167.52425,8.187777,-81.171,-162.91133,10.785391,-75.99498,-50.266438,-2.4201705,34.642796,137.76514,2.5360036,27.113276,117.17286,-14.506544,3.8135781,60.05548,-37.84044,12.041318
5472,-168.00664,8.4272375,-80.998825,-163.8178,10.863832,-76.0507,-50.271442,-2.4454844,34.62304,137.81175,2.634486,27.096243,117.17531,-14.539416,3.7995543,60.080814,-37.802322,12.013763
5483,-168.67834,8.96386,-80.62839,-165.12898,11.092179,-76.08107,-50.27578,-2.44358,34.622246,137.84657,2.690019,27.091774,117.1601,-14.570286,3.802942,60.104973,-37.79644,11.989572
5493,-169.33813,9.673025,-80.158356,-166.66547,11.439346,-76.05268,-50.272076,-2.4123976,34.638985,137.8908,2.682721,27.08336,117.15214,-14.573871,3.7982621,60.139755,-37.934254,12.018036
5504,-169.67184,10.236644,-79.754005,-168.28145,11.906959,-75.90974,-50.230053,-2.3393745,34.676903,137.94446,2.6702218,27.08468,117.18634,-14.536143,3.763809,60.193188,-38.122322,12.054528
5514,-169.35178,10.5138645,-79.44466,-169.92873,12.628993,-75.54697,-50.232697,-2.3484206,34.673958,138.0029,2.626976,27.1009,117.25368,-14.465873,3.714576,60.22865,-38.2091,12.06147
5526,-168.25906,10.810857,-79.05162,-172.2294,13.38564,-75.06957,-50.24068,-2.417133,34.671234,138.06377,2.597093,27.100672,117.322586,-14.383068,3.6577435,60.229702,-38.159836,12.056536
5536,-166.0903,11.30625,-78.46095,-174.2719,14.616425,-74.265495,-50.272213,-2.5349667,34.66601,138.11699,2.5820448,27.095684,117.37286,-14.312023,3.610541,60.203392,-38.035915,12.059067
5546,-159.73505,12.520586,-77.0602,-176.19385,16.296692,-72.91874,-50.34963,-2.775708,34.617638,138.16055,2.601297,27.097895,117.4013,-14.258076,3.5758026,60.19167,-37.88063,12.039911
5556,-142.92513,13.761219,-75.640205,-179.54053,17.324772,-72.11486,-51.007,-3.6655233,34.28719,138.21806,2.6580029,27.091871,117.438866,-14.233759,3.5728168,60.19469,-37.747997,12.010376
5567,-89.29402,14.300634,-74.965416,175.1,17.671438,-71.89141,-50.91615,-3.2381804,34.34008,138.27895,2.6566558,27.088589,117.463554,-14.274862,3.5846798,60.254642,-37.812515,11.9784565
5579,-55.333515,14.358099,-74.8949,174.71486,17.821465,-71.799965,-50.98744,-3.2665577,34.21937,138.34402,2.6023033,27.100443,117.39666,-14.397821,3.6153502,60.34313,-38.06878,12.003724
5588,-69.537865,14.103994,-75.1191,178.13155,17.81976,-71.87488,-51.156967,-3.503751,34.142414,138.40434,2.49387,27.120277,117.27791,-14.51256,3.6888587,60.400833,-38.36589,12.064003
5598,-101.18848,13.814073,-75.30299,-178.33621,17.822538,-71.9036,-51.22868,-3.4587953,34.28016,138.49475,2.1818383,27.17478,117.22827,-14.538834,3.743164,60.42284,-38.554115,12.132333
5610,-138.50664,13.879263,-75.3489,-175.29799,17.700647,-71.95703,-51.18911,-3.1846213,34.430866,138.40358,1.3210301,27.262358,117.25555,-14.5313015,3.7269297,60.416904,-38.549553,12.15356
5620,-156.891,14.074563,-75.48103,-171.4564,17.552904,-71.84732,-51.162792,-3.1610358,34.403263,138.34087,1.5644854,27.150646,117.317406,-14.490858,3.6548395,60.406395,-38.38042,12.123172
5631,-163.59184,14.136254,-75.724236,-168.958,16.831224,-72.18593,-51.215126,-3.2433717,34.372757,138.36566,1.644134,27.128748,117.41099,-14.382601,3.5726063,60.39872,-38.17399,12.080842
5641,-165.35767,13.543372,-76.30546,-166.63823,16.3145,-72.47132,-51.139473,-2.9525602,34.38254,138.36128,1.4383945,27.157978,117.47522,-14.226793,3.5560174,60.41367,-38.0843,12.0515
5653,-166.17899,13.439554,-76.310974,-164.75699,16.037394,-72.61403,-50.983818,-2.5861206,34.412663,138.33112,1.4211144,27.20119,117.449455,-14.159011,3.6419685,60.443752,-38.13686,12.056533
5664,-166.91412,13.384083,-76.51681,-163.49704,15.567379,-72.77651,-50.916946,-2.3554056,34.449974,138.29538,1.65649,27.217194,117.31984,-14.324706,3.7541072,60.482693,-38.269585,12.073338
5673,-166.99165,12.913396,-77.084984,-162.85728,14.726719,-73.26605,-50.868057,-2.1657104,34.533157,138.32684,1.7889313,27.202456,117.141075,-14.648468,3.849901,60.50604,-38.370556,12.097632
5683,-166.63823,12.310213,-77.59942,-162.71333,13.788431,-73.97087,-50.82548,-2.0185769,34.588066,138.37106,1.7000401,27.174807,117.03631,-14.906856,3.8740726,60.51426,-38.369347,12.103723
5695,-166.1183,11.943438,-77.85298,-162.55751,13.345299,-74.363,-50.76314,-1.8724114,34.58772,138.40329,1.9446127,27.100634,117.02657,-14.916358,3.872938,60.50132,-38.25971,12.096571
5705,-165.38643,11.988866,-77.71855,-162.311,13.250643,-74.4634,-50.81901,-1.9785236,34.55473,138.47725,2.2699625,27.033827,117.11929,-14.714479,3.8500679,60.493084,-38.10781,12.068874
5720,-164.83543,12.149205,-77.50127,-162.21394,13.270625,-74.48331,-50.85048,-2.1222968,34.54845,138.5163,2.4822147,27.006199,117.225655,-14.488915,3.8120618,60.495686,-38.009792,12.046146
5726,-164.70984,12.374193,-77.284775,-162.50595,13.287334,-74.576706,-50.88135,-2.2132025,34.510006,138.5409,2.6767135,26.980143,117.27787,-14.396992,3.7845728,60.504513,-37.973892,12.045893
5737,-165.10928,12.72593,-77.037636,-163.22868,13.364165,-74.72985,-50.86437,-2.1762886,34.503345,138.56723,2.845967,26.964705,117.256355,-14.469563,3.7888203,60.55584,-38.037754,12.030609
5748,-165.6786,13.363064,-76.56002,-164.2646,13.576563,-74.869026,-50.858253,-2.1101017,34.524685,138.62527,2.9712858,26.950474,117.18627,-14.605502,3.8112774,60.603645,-38.19365,12.041476
5758,-166.16624,14.014597,-75.9777,-165.4248,13.874685,-74.960266,-50.83723,-2.0095747,34.558353,138.67535,2.9092963,26.952343,117.13204,-14.696762,3.8382237,60.649017,-38.428013,12.093004
5769,-166.10373,14.067737,-75.56266,-166.55966,14.176325,-75.01221,-50.819904,-1.9381187,34.58416,138.73576,2.7983236,26.96585,117.129906,-14.706293,3.8357573,60.69517,-38.63124,12.13128
5780,-164.64348,13.707547,-75.272415,-167.38684,14.666235,-74.81958,-50.803394,-1.916914,34.5858,138.80344,2.7098565,26.98456,117.18332,-14.62226,3.7968504,60.74341,-38.754185,12.151718
5790,-161.51224,13.48228,-74.984116,-168.358,15.220048,-74.4301,-50.814106,-1.973922,34.577503,138.85521,2.7188606,26.984116,117.25974,-14.49717,3.7551517,60.73448,-38.74986,12.175314
5801,-154.76947,13.721115,-74.38951,-168.82066,16.212553,-73.575066,-50.86468,-2.1293652,34.554806,138.90446,2.7531695,26.973106,117.30775,-14.393343,3.7219515,60.713173,-38.639565,12.185338
5811,-142.45116,14.5635805,-73.504616,-168.11789,17.293903,-72.59991,-50.97169,-2.3629591,34.50953,138.93608,2.8365846,26.964893,117.32415,-14.353587,3.7049658,60.69535,-38.436832,12.143149
5821,-123.22848,15.113287,-72.759445,-166.46634,17.53296,-72.43911,-51.454823,-3.1420844,34.23575,138.98271,2.9075253,26.953262,117.30224,-14.3752775,3.7531445,60.725224,-38.315712,12.092607
5833,-109.018364,15.1445265,-72.45137,-164.20482,17.51021,-72.48596,-51.29583,-2.6427221,34.46009,139.03268,2.938012,26.95126,117.22349,-14.489916,3.8370228,60.74951,-38.308544,12.078255
5843,-114.364746,15.109299,-72.44903,-162.69653,17.416761,-72.58321,-51.243584,-2.5069058,34.450058,139.09639,2.896299,26.957668,117.09739,-14.683482,3.916624,60.772686,-38.392605,12.100763
5854,-127.1742,15.262558,-72.29312,-162.0872,17.444656,-72.55476,-51.460842,-2.8562567,34.334305,139.15364,2.755841,26.984535,116.96825,-14.837426,4.006334,60.775536,-38.450092,12.141883
5864,-142.41031,15.897815,-72.01868,-162.79091,17.493578,-72.50596,-51.40718,-2.7190943,34.402157,139.22304,2.527286,27.016918,116.912834,-14.930116,4.059079,60.786114,-38.426273,12.134522
5875,-152.80931,16.538363,-71.970406,-163.3551,17.610586,-72.375656,-51.32932,-2.3652546,34.425766,139.20082,1.8262676,27.13292,116.90149,-14.981407,4.040823,60.79404,-38.345512,12.112196
5886,-158.36154,17.032572,-72.071884,-163.58345,17.748217,-72.17872,-51.237812,-1.9671301,34.536095,139.1409,2.1135764,27.073889,116.95374,-14.918596,3.9820342,60.80006,-38.269722,12.098496
5898,-161.3339,17.188513,-72.39335,-163.4155,17.764267,-72.045586,-51.21409,-1.8924799,34.487144,139.18199,2.3429303,27.071495,117.04765,-14.711585,3.9394207,60.809883,-38.202747,12.085355
5907,-162.94925,16.900805,-72.94502,-163.16658,17.507687,-72.1654,-51.1984,-1.9193534,34.473408,139.18092,2.0857835,27.082558,117.129234,-14.517923,3.9309492,60.818092,-38.181496,12.0835285
5918,-163.78053,16.404303,-73.56154,-162.9061,17.181507,-72.34941,-51.15716,-1.9152759,34.445896,139.21979,2.1468296,27.06024,117.1389,-14.5084305,3.93212,60.840816,-38.223064,12.086987
5927,-163.72855,16.149643,-73.84733,-162.73126,16.7618,-72.624,-51.141605,-1.9210076,34.48157,139.24455,2.4225957,27.022305,117.103485,-14.651957,3.9138713,60.88147,-38.292545,12.087071
5939,-163.50969,15.873916,-74.08524,-162.58913,16.464947,-72.829994,-51.14748,-1.9059699,34.49141,139.2409,2.7914057,26.930773,117.06254,-14.772818,3.8910968,60.917786,-38.370857,12.09137
5949,-163.15248,15.930171,-74.00063,-162.43767,16.398691,-72.84162,-51.11591,-1.8295933,34.50198,139.28114,2.928234,26.89935,117.07613,-14.747874,3.8911958,60.942364,-38.426292,12.103886
5962,-162.74522,16.109598,-73.795616,-162.38821,16.307686,-72.87852,-51.121487,-1.8196371,34.506725,139.34396,2.934276,26.882608,117.12638,-14.629688,3.8817441,60.943848,-38.416462,12.111801
5971,-162.7264,16.035763,-73.85659,-162.46828,16.16632,-72.97236,-51.11294,-1.8256087,34.499752,139.42725,2.9392207,26.890347,117.16922,-14.547312,3.852986,60.931915,-38.332794,12.109514
5981,-162.94705,15.878583,-74.01581,-162.6739,16.025087,-73.08121,-51.125298,-1.8717052,34.493633,139.48654,2.9443655,26.884571,117.20341,-14.509598,3.8185468,60.931877,-38.234867,12.089635
5991,-163.26555,15.752109,-74.15703,-162.99194,15.919685,-73.192375,-51.145542,-1.9242157,34.47564,139.53876,2.9495177,26.89318,117.22813,-14.521781,3.7980247,60.9398,-38.153976,12.067463
6003,-163.68959,15.729963,-74.22214,-163.40596,15.934062,-73.24311,-51.141304,-1.9260932,34.476486,139.59529,2.9912806,26.886929,117.20373,-14.551992,3.8020444,60.973915,-38.17769,12.060007
6013,-163.98236,15.926218,-74.07098,-163.87192,16.12759,-73.18837,-51.14579,-1.8961321,34.486115,139.64505,3.013021,26.88146,117.16993,-14.586102,3.8424675,61.02467,-38.298782,12.061526
6023,-163.8187,16.274984,-73.676636,-164.28793,16.497038,-73.01831,-51.13832,-1.8357726,34.510216,139.69948,3.0101326,26.887861,117.1285,-14.620156,3.88421,61.071827,-38.49378,12.097071
6034,-162.66216,16.604332,-73.064186,-164.42783,17.031525,-72.69359,-51.108685,-1.7411656,34.53649,139.76297,2.9684143,26.894064,117.091644,-14.670982,3.9102492,61.094006,-38.631516,12.143077
6045,-159.94402,16.71315,-72.39292,-164.3483,17.506416,-72.36904,-51.106255,-1.7040213,34.549767,139.81876,2.9217958,26.90202,117.09616,-14.694338,3.898693,61.092133,-38.618282,12.160045
6056,-154.33934,16.700207,-71.6903,-163.9339,17.84084,-72.124626,-51.144955,-1.759483,34.545986,139.87181,2.911785,26.90953,117.13221,-14.650737,3.8606956,61.091576,-38.477276,12.134665
6066,-141.60777,16.58269,-71.07704,-162.01144,18.099468,-71.90049,-51.17109,-1.866585,34.53403,139.91573,2.9293816,26.907318,117.177185,-14.558821,3.8344038,61.099617,-38.37631,12.104741
6077,-115.19313,17.040209,-70.28328,-159.10217,18.940416,-71.053955,-51.22813,-2.0416963,34.489315,139.95718,2.9748163,26.90105,117.22068,-14.469192,3.8176448,61.161217,-38.47714,12.09204
6088,-82.36989,17.632107,-69.57879,-158.03479,19.319126,-70.6742,-51.4687,-2.514641,34.30211,139.99377,3.0561125,26.893013,117.215225,-14.4445505,3.8446767,61.237938,-38.74545,12.1263075
6098,-63.060104,17.771809,-69.3073,-157.21127,19.392979,-70.598274,-51.580048,-2.420524,34.373024,140.0448,3.0873954,26.892776,117.153206,-14.530834,3.89431,61.304386,-39.10253,12.197194
6109,-59.937244,17.807985,-69.30466,-157.18372,19.433039,-70.55821,-51.40513,-2.1704576,34.44874,140.08546,3.0531883,26.904242,117.059,-14.68761,3.9644763,61.298313,-39.46457,12.345171
6120,-66.30157,17.86897,-69.40138,-157.73834,19.453497,-70.53945,-51.52478,-2.3363872,34.392097,140.14543,2.9572206,26.917587,116.97931,-14.825649,3.9979799,61.253605,-39.699577,12.539236
6129,-83.181145,18.06433,-69.45868,-158.32245,19.473507,-70.520424,-51.49129,-2.2569575,34.43631,140.2132,2.8023715,26.949091,116.96524,-14.854208,3.991927,61.25696,-39.669518,12.575792
6140,-109.19204,18.262957,-69.56066,-158.65773,19.380507,-70.61163,-51.457184,-2.1641202,34.463444,-127.43662,10.015346,-16.611254,117.03929,-14.74407,3.967141,61.32525,-39.5517,12.455924
6169,-156.67076,19.72845,-69.87524,-162.3471,19.090788,-70.830124,-51.411785,-2.021574,34.48487,141.5223,2.3716884,27.075993,116.987114,-14.80489,4.057455,61.369247,-39.824184,12.566538
6180,-160.25278,19.092518,-70.840164,-162.48831,18.669025,-71.143135,-51.45213,-1.9774443,34.527695,141.40372,2.672649,27.021255,116.910065,-15.232657,4.0045166,61.339035,-39.682625,12.545005
6191,-162.27359,17.747475,-72.24783,-162.58856,17.963902,-71.70476,-51.479008,-1.7176931,34.59862,141.38487,2.7966673,27.015882,116.82832,-15.785624,3.8126974,61.326878,-39.430885,12.497885
6201,-163.64969,15.817574,-74.02592,-162.73364,17.046728,-72.38393,-51.5066,-1.3168093,34.707706,141.3893,2.5878222,27.033978,116.73743,-16.082644,3.6159396,61.356773,-39.241676,12.4253
6213,-164.17769,13.666496,-75.72596,-162.55971,16.069647,-72.952705,-51.358654,-0.60337645,34.842724,141.4419,2.8058786,27.001307,116.68427,-16.04633,3.6518443,61.383553,-39.172573,12.385387
6226,-163.9449,11.154003,-77.46661,-161.86734,15.0477705,-73.38799,-51.255966,-0.0523353,34.923016,141.45316,2.9296641,26.995049,116.81682,-15.68883,3.7203312,61.36521,-39.142864,12.411963
