millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2
2534,170.68779,-12.955221,-76.9348,-21.312021,32.774734,33.834435,71.78429,11.515613,37.885376,124.057945,14.906746,-25.411648,169.23712,15.429621,70.40639,79.45347,17.008549,4.375823,120.01915,50.33797,30.599531,87.61804,51.24252,17.520699,-33.178864,32.45028,57.50294,-113.533966,40.774837,-9.288014,-97.38589,35.106552,-40.733868
2554,171.13051,-12.894155,-76.97053,-57.714413,64.913925,24.925913,71.874084,11.73154,37.950535,124.08885,15.064422,-25.296083,169.03607,15.59821,70.3428,79.77737,17.220028,4.4464803,119.969536,50.34961,30.504524,87.687996,51.37758,17.583,-33.291687,32.61738,57.34257,-113.48878,40.91035,-9.3494005,-97.34062,35.261074,-40.61176
2573,171.69638,-12.850232,-76.9755,-42.864914,54.709976,33.018234,71.86983,11.861708,38.00713,124.05332,15.19029,-25.17916,168.81427,15.785869,70.25424,80.07483,17.455618,4.4972615,119.902916,50.368107,30.404078,87.76229,51.537132,17.633324,-33.399693,32.77549,57.190083,-113.46591,41.030422,-9.424665,-97.30215,35.45099,-40.46042
2595,172.43048,-12.835393,-76.92906,5.2994018,5.0918746,-84.740585,71.817345,11.999331,38.06397,124.0214,15.338771,-25.065939,168.60678,15.957179,70.175415,80.361084,17.674482,4.5352144,119.8643,50.362125,30.325768,87.83876,51.676857,17.68261,-33.48301,32.907486,57.06323,-113.435234,41.130177,-9.472653,-97.25887,35.61901,-40.325287
2655,174.2597,-12.730099,-76.850815,-22.5676,34.622498,34.828224,71.88428,12.400127,38.10784,124.19491,15.735519,-24.878405,168.32127,16.255337,69.96747,81.37025,17.99965,4.5720253,119.97883,50.13925,30.416407,88.14625,51.82517,17.879526,-33.65686,33.16914,56.80863,-113.25115,41.20705,-9.668413,-96.97024,35.910088,-40.06627
2679,174.6316,-12.727447,-76.808846,-95.31883,48.859756,-23.254114,71.990746,12.511199,38.126083,124.296425,15.847341,-24.814127,168.26685,16.325253,69.91745,81.73445,18.071587,4.582122,120.0525,50.05289,30.473555,88.220055,51.82873,17.933372,-33.717422,33.225307,56.752155,-113.21339,41.17378,-9.738386,-96.877205,35.97219,-40.016678
2696,174.92993,-12.735725,-76.76304,-57.695084,64.56513,25.112959,72.1253,12.639487,38.13541,124.39622,15.943572,-24.73727,168.20105,16.394138,69.87918,82.0688,18.134943,4.6089005,120.125336,49.96394,30.514408,88.2758,51.831917,17.987375,-33.74419,33.26493,56.713318,-113.17474,41.161846,-9.778319,-96.79711,36.01997,-39.969048
2713,175.18863,-12.760658,-76.70292,-93.99286,52.559505,-18.025293,72.235695,12.762556,38.172028,124.475815,16.05993,-24.645697,168.12578,16.463547,69.84555,82.4102,18.204273,4.6310205,120.18453,49.881195,30.542934,88.34508,51.84275,18.057646,-33.805298,33.34848,56.631596,-113.12008,41.183235,-9.8319645,-96.718994,36.082806,-39.91828
2734,175.51042,-12.795263,-76.62198,-24.258938,36.687134,35.672146,72.3775,12.925847,38.19585,124.58665,16.17324,-24.580406,168.06342,16.535526,69.7957,82.75165,18.266396,4.6504397,120.25437,49.801514,30.577711,88.40855,51.86398,18.108742,-33.856224,33.404182,56.57584,-113.06167,41.16347,-9.862336,-96.633934,36.10356,-39.882183
2796,175.83841,-12.907255,-76.45658,-20.775196,32.40877,34.35654,72.648315,13.192746,38.364365,124.77532,16.430439,-24.237743,167.80664,16.71879,69.79345,83.72572,18.505455,4.874129,120.35994,49.566517,30.56045,88.64872,51.915535,18.402027,-33.840046,33.47755,56.50944,-112.89403,41.256958,-9.840348,-96.32892,36.276226,-39.603184
2814,176.15582,-12.998901,-76.30801,-26.51012,39.2309,36.381145,72.75207,13.333801,38.458084,124.82519,16.55033,-24.10553,167.73021,16.767542,69.79581,84.01406,18.567436,4.9298215,120.399216,49.50308,30.549246,88.70005,51.950985,18.48139,-33.84433,33.50101,56.487247,-112.89136,41.27368,-9.84523,-96.3056,36.315002,-39.57369
2834,176.41884,-13.077545,-76.17738,-18.023535,28.831331,32.56879,72.799675,13.490801,38.497173,124.85125,16.689835,-24.03085,167.69595,16.794762,69.78177,84.279854,18.59521,4.9503903,120.49305,49.410778,30.589,88.70732,51.941494,18.543648,-33.836044,33.504173,56.484867,-112.85912,41.26431,-9.839066,-96.278244,36.328568,-39.558712
2854,176.66359,-13.106449,-76.10424,-15.291951,14.274132,-71.25413,72.70743,13.652431,38.49618,124.91005,16.792128,-23.973639,167.67694,16.80841,69.78867,84.59839,18.625538,4.994133,120.60223,49.313118,30.640825,88.72605,51.929146,18.605703,-33.83201,33.51812,56.47199,-112.795364,41.24433,-9.840686,-96.22032,36.33722,-39.54387
2873,176.94548,-13.108627,-76.05657,-32.621178,45.683384,36.529457,72.77866,13.6842575,38.518673,125.01802,16.772696,-23.945436,167.67154,16.816116,69.79927,84.95917,18.642351,5.046538,120.703064,49.22477,30.693796,88.75711,51.87973,18.675196,-33.837646,33.530697,56.459812,-112.703804,41.221313,-9.834769,-96.15686,36.310646,-39.551586
2954,177.37231,-13.169095,-75.92495,-30.317036,43.347996,36.92303,72.94789,13.760471,38.647762,125.19849,16.942726,-23.721554,167.3496,17.055666,69.73813,86.21162,18.944801,5.2387,120.820015,49.05154,30.580662,88.89094,52.01504,18.915707,-33.897232,33.704685,56.291473,-112.52174,41.376083,-9.800348,-96.038506,36.487785,-39.407864
2974,177.4661,-13.175415,-75.901306,7.27802,1.3085407,-83.5437,73.04297,13.834839,38.62855,125.26017,17.009375,-23.712936,167.28142,17.120686,69.690865,86.51469,19.006287,5.228519,120.86596,48.988365,30.58801,88.94691,52.038574,18.97566,-33.920357,33.745724,56.251106,-112.49338,41.38631,-9.8267355,-96.01555,36.536686,-39.39136
2994,177.57932,-13.163602,-75.89787,-91.12948,40.19334,-33.891033,73.083885,13.88845,38.589695,125.27722,17.043697,-23.725153,167.22601,17.177721,69.64395,86.82381,19.089977,5.217379,120.89619,48.91935,30.597109,89.01278,52.06442,19.034924,-33.94136,33.80055,56.197334,-112.42859,41.416523,-9.85264,-95.96755,36.59745,-39.32565
3014,177.70442,-13.148788,-75.893814,-89.89978,56.82357,-10.792752,73.06821,13.889086,38.58474,125.26095,17.062843,-23.688324,167.14293,17.248434,69.59989,87.11478,19.189981,5.246407,120.91194,48.8614,30.582088,89.100006,52.118244,19.099958,-33.974316,33.87038,56.12848,-112.374916,41.469288,-9.885568,-95.87893,36.67406,-39.212963
3095,177.85077,-13.239349,-75.76053,-87.75197,59.32646,-6.8164096,73.38985,14.085287,38.473972,125.4586,17.25426,-23.720781,166.95297,17.455769,69.41116,88.29619,19.336195,5.2094154,121.11294,48.82334,30.624454,89.06858,52.218414,19.14223,-34.19212,34.043118,55.95452,-112.47044,41.363964,-10.119182,-95.9447,36.81967,-39.17128
3115,177.5316,-13.188599,-75.87112,-64.105576,66.74701,20.285526,73.35523,14.146378,38.26397,125.39597,17.310326,-23.927643,166.99756,17.479145,69.27498,88.480484,19.321308,5.0233855,121.244736,48.857018,30.734066,88.9359,52.22001,19.029394,-34.348015,34.12306,55.8713,-112.61025,41.223534,-10.343278,-96.07969,36.83352,-39.193695
3134,177.21169,-13.098015,-76.01909,-81.82415,32.62497,-44.28256,73.16835,14.134925,38.03792,125.2442,17.242733,-24.10036,167.05524,17.484312,69.15166,88.64828,19.315056,4.8762608,121.44131,48.910797,30.922874,88.71535,52.216614,18.859383,-34.526905,34.175133,55.811306,-112.82004,40.9866,-10.633689,-96.21858,36.854076,-39.15396
3153,176.94246,-13.005705,-76.15201,10.004795,-9.417433,-53.89455,72.986145,13.98464,37.88657,125.11383,17.118979,-24.29412,167.21538,17.4249,69.02378,88.792885,19.193073,4.6774273,121.78758,48.961296,31.287754,88.38841,52.10192,18.613157,-34.729053,34.166203,55.79833,-113.15788,40.584545,-11.040926,-96.46131,36.811787,-39.233814
3172,176.47606,-12.921074,-76.30706,10.3130245,-7.9075794,-61.050117,72.90955,13.860011,37.603676,125.057205,16.95487,-24.668758,167.57153,17.246017,68.85636,88.9209,18.874788,4.3241982,122.35501,48.940994,31.925446,87.87238,51.835682,18.209301,-34.954487,34.051968,55.85468,-113.6383,39.83593,-11.620633,-96.82125,36.69175,-39.466908
3234,175.20193,-12.367949,-77.08113,1.234903,5.9433494,-83.69447,72.15029,12.859749,35.99373,124.53588,15.825657,-26.49758,169.34013,16.702528,67.227036,89.315895,17.693586,2.1160707,124.96568,48.408913,35.408813,86.399216,50.419994,16.152184,-36.422768,33.951206,55.201298,-115.35408,36.41879,-15.132974,-97.8512,36.48057,-39.9042
3254,175.11453,-12.12796,-77.33921,9.660928,-4.8555856,-72.36424,71.658745,12.490028,35.41182,124.16223,15.449321,-27.098228,170.18968,16.643482,66.03097,89.53448,17.35151,1.017731,125.902176,48.09098,36.99245,86.53534,49.811493,15.302776,-37.202625,34.317215,54.284573,-115.68143,35.09623,-16.97768,-98.071754,36.612034,-39.791744
3274,175.50284,-11.863709,-77.54406,-62.383152,67.15565,21.302053,71.159615,12.120658,34.773308,123.82097,15.005291,-27.812304,171.271,16.564625,64.451416,89.8066,16.85562,-0.27759096,127.46697,47.603085,39.062023,86.36344,48.737286,13.864877,-38.110844,34.93711,52.817776,-115.8548,33.60629,-19.289007,-98.0677,36.819885,-39.497635
3295,176.09181,-11.5873995,-77.71844,-36.58989,50.252956,34.57653,70.634476,11.442852,33.94534,123.38595,14.420834,-28.742388,171.65775,16.986448,63.021656,89.805046,16.934694,-0.650473,129.3715,47.02723,41.233513,86.339035,47.45815,11.812391,-39.42611,36.313698,50.332607,-115.78513,31.793198,-22.601381,-97.884636,37.12126,-39.001595
3314,177.04106,-11.313571,-77.79445,-18.046618,29.874592,31.787909,70.04143,10.469001,32.84708,123.02998,13.672326,-29.894827,172.11247,17.208715,62.287384,90.52889,17.344877,-0.6879573,132.36865,45.623886,43.834747,85.94952,45.64042,8.840279,-40.723774,38.369064,47.32502,-115.07259,30.283487,-25.980625,-97.14999,37.437572,-38.27654
3396,177.11813,-11.587657,-77.27458,-65.4225,66.048454,20.346521,71.19811,5.2955823,30.036566,123.40836,9.284827,-30.487686,178.39897,17.826376,57.087994,97.314064,15.875503,-2.3318264,144.9721,37.79836,51.49725,89.54367,37.94156,1.5535111,-38.507435,41.688175,42.272923,-106.67235,25.642595,-31.95143,-89.16835,36.86037,-33.72863
3417,175.8667,-12.189424,-76.87318,-19.592592,30.742561,34.94634,71.675644,4.335659,29.80116,123.74489,8.465981,-30.408195,179.74666,17.980556,56.217945,98.86966,15.914583,-2.4866023,145.90817,36.699127,52.695583,90.24412,37.080673,1.9246248,-37.778595,42.42792,40.402874,-105.73959,23.68509,-33.742035,-87.71354,36.737465,-33.113125
3433,174.34569,-12.87382,-76.42651,9.120113,-9.350893,-44.37125,72.305046,3.41451,29.69565,124.443535,7.8963227,-30.11391,-179.40538,18.000067,55.94279,100.2148,16.003672,-2.4424324,145.25426,36.312473,53.468555,90.62027,36.94917,3.0859473,-36.48233,42.367867,38.887558,-105.04526,21.496452,-34.82127,-86.33245,36.767406,-32.409966
3453,173.55965,-14.012716,-75.3239,9.459819,-8.3032465,-45.602467,72.826,3.1268103,30.645073,124.97997,8.044569,-28.690802,178.17467,18.261534,58.899563,101.21441,17.590256,-0.059076995,143.38837,35.761868,54.17956,90.92385,37.015354,5.9794736,-34.64878,40.76849,39.517994,-103.7675,20.57653,-33.23841,-83.93451,36.7094,-30.977205
3490,169.67635,-16.172825,-73.547195,10.6459055,-5.773101,-53.41609,72.737366,3.9723225,43.166985,125.43187,12.47846,-20.419703,160.62177,19.013422,70.975174,103.74283,25.016882,15.215127,122.79605,36.946625,34.68522,94.61613,42.649708,18.667957,-32.381393,32.02445,57.218826,-100.3652,34.756187,-10.274161,-79.70075,34.548695,-29.43756
3555,-162.59285,-25.640192,-56.782654,10.2900305,1.4231374,-65.58219,157.97025,21.405638,68.593605,138.0422,34.585365,19.065197,125.50099,26.587364,31.76649,123.526436,46.542915,40.331474,92.81406,19.337662,-11.59361,144.50287,51.38147,34.576004,-23.734388,31.196873,23.608952,-67.91858,67.23245,22.715078,-64.98682,46.04677,-7.1452622
3573,-147.78163,-30.068777,-42.101173,-10.93138,14.811712,42.908756,-175.54091,21.855963,65.101425,143.20268,34.9684,27.195457,119.98562,25.184616,26.318161,129.61302,45.757835,43.2964,87.933495,15.451667,-13.032137,151.62494,47.43562,33.851227,-25.508322,29.425993,17.55538,-63.723373,64.50131,25.372692,-59.05458,45.12647,-2.2516081
3594,-140.00806,-34.20453,-33.25412,-31.461678,34.047638,46.313057,-171.28673,20.431787,64.201485,145.99323,33.332016,29.017302,118.95778,23.215916,26.898949,132.19305,43.318485,45.667656,87.815796,14.5791025,-10.215733,152.7402,44.96023,36.3932,-26.132221,27.033562,19.097494,-62.913563,62.96709,27.032436,-56.3234,43.02628,-2.4061515
3631,-134.88481,-39.900772,-32.129166,-13.6951065,16.246643,61.678535,-175.47266,18.4273,68.13056,146.75146,30.591158,26.003448,121.167435,21.608894,31.14967,132.55103,40.06469,47.344048,92.424965,15.717433,-5.4128685,150.91756,43.685627,41.314953,-25.50418,25.00232,24.51446,-64.40752,62.490936,27.019167,-56.767246,40.843777,-5.6777496
3651,-136.11446,-40.131954,-33.476177,-9.593004,9.532705,46.350975,-176.47678,18.328882,68.83864,146.1629,30.247473,25.542845,121.90909,21.624256,31.236568,132.27382,39.760426,47.37867,93.615555,15.992326,-5.641081,150.98663,43.77307,41.543873,-25.091116,25.006693,24.711979,-64.65636,62.59623,26.87907,-57.636555,40.760582,-5.63034
3715,-144.44882,-38.852783,-34.763138,13.32196,11.667916,-62.869854,-176.01225,18.321543,69.33885,144.66257,29.34661,24.891157,125.36074,20.877922,32.870213,131.35713,37.996864,47.739006,96.771255,17.374783,-4.8809614,151.19131,43.920868,42.16743,-23.101185,24.543362,26.75696,-65.92717,62.266277,26.590605,-60.18524,40.15419,-6.082489
3734,-146.6647,-38.464993,-35.84689,-27.382788,32.93065,55.062088,-178.16895,18.239208,70.03424,144.06845,28.93317,23.664843,126.90356,20.65046,34.512905,130.51698,37.181103,47.43598,98.06505,18.491053,-3.6485953,149.87444,44.156082,42.694153,-22.737394,24.610973,28.639486,-67.22991,62.21537,25.951044,-61.033356,39.940987,-7.0464807
3753,-148.6549,-37.81991,-37.354656,-18.441397,20.52592,61.97284,177.93193,18.348207,70.60743,143.63791,28.665953,22.108362,128.37144,20.664007,36.572815,129.5039,36.279186,46.803253,99.22007,19.696238,-1.7959304,147.8361,44.488964,43.184196,-22.92187,24.887026,30.534859,-68.927475,62.23808,24.919724,-61.747765,39.931664,-8.2086935
3791,-151.3991,-36.24802,-40.84477,-37.681507,45.67818,26.422316,166.75229,19.501669,70.36284,142.73569,28.939573,18.895004,130.27942,21.607094,39.7405,127.22295,35.42445,44.729103,100.72861,22.674452,0.80481136,143.07307,45.814842,43.02093,-23.944223,26.219706,33.265465,-72.45488,62.737514,22.372776,-63.57826,40.396587,-10.566118
3874,-154.0887,-30.879501,-48.77913,12.112407,36.36693,-42.688934,138.0335,22.561258,66.302536,139.8777,29.939003,9.940205,136.57135,23.025469,49.01735,121.41375,32.360874,37.7395,105.59255,30.84667,8.806156,128.97723,49.67656,40.299274,-26.013418,29.572037,41.190548,-82.31587,60.70716,15.04895,-69.64431,40.659817,-18.01716
3895,-156.30121,-29.265558,-51.85268,-23.372494,28.262537,56.88323,127.90933,22.590729,64.75233,138.8678,29.215525,6.462744,139.51164,22.856548,52.5594,119.36239,30.844648,34.986996,107.928154,33.392582,11.861643,123.41107,50.51837,39.01091,-26.472765,30.195465,44.277794,-85.695946,58.801636,12.387103,-71.717705,40.061802,-20.906958
3932,-163.69206,-25.562815,-58.761543,-18.716902,22.588707,50.943344,108.98234,21.954382,60.25582,136.22815,27.199665,-1.3528595,146.23915,22.073257,59.95479,115.269035,27.335615,28.65399,112.670204,37.979374,18.624327,113.19767,51.337498,35.67692,-27.955414,31.35467,50.591454,-92.91679,53.27478,6.247396,-76.33675,38.53451,-26.713675
4016,-179.0054,-17.620594,-70.51766,-41.479774,50.513325,39.187946,82.31564,16.905289,47.7037,129.06184,20.150158,-16.884232,159.00575,20.323288,69.64009,109.594734,20.62668,15.047216,119.49649,45.69551,30.611097,101.34405,51.488953,27.426462,-32.981567,33.216896,56.7404,-104.48519,41.076214,-7.92691,-85.04036,36.45517,-34.114273
4034,178.78714,-16.374872,-72.176994,-35.50037,45.3273,41.480377,78.75451,14.6332035,45.11495,127.85189,17.808128,-19.785519,161.87154,19.87067,69.891,109.44469,18.993734,12.330861,122.21127,46.22994,34.09068,99.11778,50.518944,25.219229,-33.767017,33.399498,56.42764,-105.766235,37.94745,-11.288035,-86.60418,35.800034,-35.17556
4071,174.62767,-14.558645,-74.749626,3.1074724,21.874119,-66.022285,74.59116,10.723841,40.24017,126.04961,13.794657,-24.753586,167.11783,19.491793,67.40473,109.498024,16.213688,6.5036707,128.50285,45.61772,40.83037,93.662254,46.970554,19.160126,-35.744873,35.370518,52.435047,-107.783485,32.734444,-18.728518,-89.87723,34.968994,-36.832954
4154,167.47687,-13.268767,-76.724686,-68.64644,69.07311,14.383304,70.49106,4.1119766,32.920185,123.32233,7.7832694,-31.026443,174.21346,18.659971,60.34931,108.94011,12.117397,-0.9804808,134.74709,44.278027,45.576363,88.73906,42.853054,9.809463,-38.61135,39.655243,44.30206,-110.28033,26.407274,-27.852886,-93.86606,33.421783,-39.11813
4175,166.99701,-13.189407,-76.81016,11.503776,-5.8693433,-48.46182,70.27179,3.580831,31.983818,123.128746,7.33396,-31.729374,175.88159,18.351782,58.514805,109.04258,11.208696,-2.504668,135.62122,43.985268,45.991474,88.38284,42.429546,8.512681,-38.59503,39.751404,43.38401,-110.54235,25.239119,-28.901525,-94.14855,33.280922,-39.24321
4213,168.35315,-13.085724,-76.88698,-50.29348,33.59374,-49.297077,70.77879,4.1079283,31.109547,123.86597,8.039569,-31.822058,178.2747,18.648632,55.582603,110.40792,10.564641,-4.3295875,138.08368,42.869263,47.00933,89.05907,41.47265,6.524185,-38.083366,40.466797,41.76075,-109.21684,23.965906,-30.752857,-93.01183,33.477116,-38.26715
4231,169.82281,-13.177565,-76.70256,-19.416452,28.129726,34.74073,71.386986,4.624342,31.40414,124.374886,8.333663,-31.25819,179.36905,18.863237,54.447823,111.356316,10.352354,-5.0030746,139.11093,42.315002,47.436535,89.51003,40.794895,5.81214,-37.868477,40.880608,41.498188,-108.31106,24.083096,-30.932087,-92.15268,33.611214,-37.64177
4314,172.38211,-16.02777,-73.30545,-16.005087,28.868622,-56.071644,74.686615,6.23911,34.005356,127.369255,9.798682,-27.853825,-179.91145,18.294971,56.82162,114.53011,11.426849,-2.2215967,137.85785,41.38215,48.56539,91.84135,40.570766,9.274184,-35.847317,39.647976,44.515484,-103.4341,26.370987,-27.27931,-86.74396,34.383312,-34.69225
4334,173.53468,-16.795006,-72.28652,-78.43036,50.806118,-24.396753,75.42801,7.123676,35.70654,127.87673,10.826058,-25.620218,178.32295,18.46557,59.43806,115.20548,12.779941,0.61487895,135.54022,41.62901,47.720245,93.08064,41.20848,12.2143,-35.250904,38.808907,46.56664,-101.66875,28.241827,-24.792854,-84.65602,34.786148,-32.780167
4372,177.05109,-19.598362,-68.42342,1.1631818,25.584074,-61.437912,77.508354,9.887998,41.2224,129.38962,13.511255,-19.700161,169.77782,18.044216,68.618904,116.3567,16.786701,9.782695,129.03006,41.76759,42.146614,95.06748,43.173748,19.917994,-34.460766,35.75698,52.59085,-99.85684,33.381283,-17.136171,-81.09198,35.487625,-30.153675
4474,-157.24858,-27.793436,-52.086376,8.450329,-2.1095557,-43.27005,141.93982,21.189432,68.56788,135.12363,31.20122,15.780078,131.02116,27.384655,36.40116,125.22571,41.897957,39.77149,98.39181,22.871132,-12.364793,144.28046,50.920174,36.1614,-25.336489,30.29659,26.71135,-69.69113,67.619995,21.95299,-69.28009,44.911194,-9.756801
4523,-146.65608,-34.300972,-33.978012,-30.15688,36.241974,53.223267,-164.46654,21.411526,63.874195,143.02667,32.70023,30.193977,123.301384,24.954199,26.988682,133.60611,41.217754,46.261536,91.77355,14.617121,-16.431463,159.95952,42.78877,36.079903,-27.037851,26.553167,16.218454,-61.236877,62.350487,27.203835,-59.742367,44.01654,-0.0043117907
4653,-145.54141,-37.001083,-31.848854,9.292007,7.653074,-48.606934,-171.76033,22.156618,65.019554,141.95091,32.202824,26.274277,126.83217,25.536455,32.43263,132.32947,38.263718,44.717957,97.625275,22.082476,-10.376987,153.8607,45.19669,38.714817,-27.27465,27.554625,23.47559,-67.7299,66.45514,23.308151,-62.835976,44.085297,-4.2766576
4792,-154.09752,-31.75759,-46.54127,-20.379715,24.180264,60.429344,132.42177,22.284605,66.4161,137.6737,28.953226,10.274172,139.56569,23.204092,50.279385,128.9042,28.845648,36.335125,109.26717,32.5856,5.657261,131.29628,49.869877,40.115707,-25.53153,28.60588,41.29208,-81.927925,62.129967,15.250913,-72.16466,40.60052,-18.758507
4933,-171.4406,-20.816536,-64.56629,-30.157148,38.1899,48.260414,85.889435,20.047165,52.40379,130.2445,23.316782,-10.418967,158.39903,19.202475,70.217354,122.64117,17.895401,17.58388,121.89807,44.547394,27.519234,101.03244,51.16213,30.322634,-30.102463,31.152393,58.020107,-101.8319,44.147713,-3.7149367,-82.45419,36.833538,-30.313692
5055,-179.5985,-16.927217,-70.73908,12.054358,-2.2016041,-49.237537,75.50931,13.761198,40.789215,127.336716,15.908566,-22.223925,170.28513,18.796019,65.37526,124.03516,11.665299,2.877252,131.75557,45.33207,43.0166,91.50528,45.25036,17.302553,-35.80242,36.6572,50.147736,-106.3661,30.560213,-22.620483,-87.98666,35.21609,-33.946068
5271,171.42204,-21.905882,-67.18892,-59.475536,66.28192,21.13951,75.22062,9.389878,34.356174,128.33505,11.471595,-27.089182,177.82361,16.143986,60.28074,126.34536,8.367065,-1.7212287,136.63155,42.65042,47.19963,86.47569,40.852737,9.541221,-36.6931,40.39918,45.80118,-101.74672,29.103193,-25.40501,-88.27963,33.80216,-36.58829
5409,-155.19995,-30.214872,-48.22611,15.205319,11.625707,-69.02525,173.37462,24.005152,65.68036,138.8722,32.583794,22.520906,131.38518,28.69578,36.597122,128.97906,42.663403,37.201683,97.773026,14.735231,-19.322685,160.6999,46.548233,32.674477,-27.92957,29.221498,13.788207,-61.87488,63.817497,24.795332,-64.6416,46.281044,-0.9081858
