A0,A1,A2,A3,B0,B1,B2,B3,C0,C1,C2,C3,D0,D1,D2,D3,E0,E1,E2,E3,F0,F1,F2,F3,G0,G1,G2,G3,H0,H1,H2,H3,I0,I1,I2,I3,J0,J1,J2,J3,K0,K1,K2,K3,L0,L1,L2,L3
0.932312,-0.14300537,-0.3012085,-0.13995361,0.67559814,-0.32452393,-0.19830322,-0.63165283,0.96661377,-0.10784912,-0.10876465,0.2052002,-0.6088257,-0.08294678,0.08392334,-0.7845459,-0.30822754,0.03778076,0.08477783,-0.9468384,0.0690918,0.003112793,0.029724121,-0.9971924,-0.99450684,0.082092285,-0.022949219,-0.061279297,-1.3252563,-1.859436,-6.1035156E-5,-0.015686035,-0.91845703,0.07489014,-0.0949707,0.3765869,0.017211914,0.16320801,0.0748291,-0.9836426,0.69226074,-0.011413574,-0.034973145,0.7206421,0.95788574,-0.103759766,0.06964111,0.25830078
0.932251,-0.1430664,-0.3013916,-0.13989258,0.6755371,-0.32452393,-0.1984253,-0.63165283,0.96661377,-0.10784912,-0.10876465,0.20513916,-0.6088867,-0.08282471,0.08380127,-0.7845459,-0.30822754,0.03778076,0.08477783,-0.9468384,0.0690918,0.0032348633,0.029785156,-0.9971924,-0.99450684,0.082092285,-0.022888184,-0.061279297,0.29974365,1.421814,-6.1035156E-5,-0.73443604,-0.91845703,0.07489014,-0.0949707,0.37664795,0.017211914,0.16326904,0.0748291,-0.9836426,0.6923218,-0.011108398,-0.03503418,0.72058105,0.9579468,-0.103759766,0.06970215,0.2581787
0.93218994,-0.14312744,-0.30151367,-0.13989258,0.6754761,-0.324646,-0.19854736,-0.63165283,0.9666748,-0.10784912,-0.10870361,0.20513916,-0.6088257,-0.08288574,0.08380127,-0.7845459,-0.30822754,0.037902832,0.08477783,-0.94677734,0.0690918,0.0033569336,0.029785156,-0.9971924,-0.99450684,0.082092285,-0.022888184,-0.061279297,-1.1533813,0.74993896,-6.1035156E-5,-0.015686035,-0.91845703,0.07489014,-0.0949707,0.37664795,0.017211914,0.16333008,0.0748291,-0.98358154,0.6923828,-0.010864258,-0.034973145,0.72052,0.9579468,-0.103759766,0.06982422,0.2581787
0.932251,-0.14312744,-0.30145264,-0.13989258,0.6754761,-0.324646,-0.1986084,-0.63165283,0.9666748,-0.107910156,-0.10864258,0.20507812,-0.6088257,-0.08306885,0.08392334,-0.7845459,-0.30822754,0.038024902,0.08477783,-0.94677734,0.06903076,0.003479004,0.029785156,-0.9971924,-0.99450684,0.082092285,-0.022949219,-0.061279297,-6.1035156E-5,-6.1035156E-5,-6.1035156E-5,-6.1035156E-5,-0.91845703,0.07489014,-0.09490967,0.37670898,0.017211914,0.16339111,0.0748291,-0.98358154,0.69244385,-0.0107421875,-0.03479004,0.72052,0.9579468,-0.103881836,0.069885254,0.25811768
0.932251,-0.14312744,-0.30133057,-0.13989258,0.6754761,-0.32458496,-0.19854736,-0.63165283,0.9666748,-0.10797119,-0.10864258,0.20507812,-0.60876465,-0.08312988,0.083984375,-0.7845459,-0.30822754,0.038208008,0.08477783,-0.94677734,0.06903076,0.0036010742,0.029846191,-0.9971924,-0.99450684,0.082092285,-0.023010254,-0.06121826,0.5237427,-1.0477905,1.2836914,-0.98327637,-0.918396,0.0748291,-0.09490967,0.37677002,0.017150879,0.16345215,0.07476807,-0.98358154,0.6923828,-0.010620117,-0.034851074,0.72052,0.95788574,-0.10394287,0.06994629,0.2581787
0.932312,-0.14312744,-0.30126953,-0.13989258,0.6754761,-0.32452393,-0.19848633,-0.63171387,0.9666748,-0.10803223,-0.10864258,0.20501709,-0.60876465,-0.08306885,0.08392334,-0.7845459,-0.30828857,0.038330078,0.08477783,-0.94677734,0.06903076,0.0037231445,0.029846191,-0.9971924,-0.99450684,0.082092285,-0.023071289,-0.06121826,0.87298584,-1.0477905,1.4075317,-1.395813,-0.918396,0.07489014,-0.09484863,0.37683105,0.017150879,0.16345215,0.07476807,-0.98358154,0.6923218,-0.010498047,-0.03503418,0.72058105,0.95788574,-0.10394287,0.06994629,0.25811768
0.932251,-0.14318848,-0.30126953,-0.13989258,0.67541504,-0.32458496,-0.19848633,-0.63171387,0.9666748,-0.10797119,-0.10870361,0.20507812,-0.60876465,-0.08294678,0.08392334,-0.78460693,-0.30828857,0.038513184,0.08477783,-0.94677734,0.06903076,0.0036621094,0.029846191,-0.9971924,-0.99450684,0.08215332,-0.02319336,-0.06121826,1.222229,-1.3970337,0.9906616,-0.40203857,-0.91833496,0.07489014,-0.0949707,0.37683105,0.017150879,0.16339111,0.07476807,-0.98358154,0.6923218,-0.010437012,-0.03515625,0.72058105,0.9579468,-0.10394287,0.069885254,0.25805664
0.932251,-0.14331055,-0.30126953,-0.13983154,0.67541504,-0.324646,-0.19854736,-0.63171387,0.9666748,-0.10803223,-0.10864258,0.20507812,-0.6087036,-0.08294678,0.08392334,-0.78466797,-0.30828857,0.038513184,0.08477783,-0.94677734,0.0690918,0.0036010742,0.029846191,-0.9971924,-0.99450684,0.08215332,-0.023254395,-0.06121826,1.3968506,-1.3970337,-1.930481,1.7473145,-0.91833496,0.0748291,-0.09503174,0.3768921,0.017150879,0.16339111,0.0748291,-0.98358154,0.6923828,-0.010498047,-0.035095215,0.72058105,0.9579468,-0.1038208,0.069885254,0.25805664
0.932251,-0.14337158,-0.3012085,-0.13983154,0.675354,-0.32470703,-0.19848633,-0.63171387,0.9666748,-0.10809326,-0.10852051,0.20507812,-0.60858154,-0.08294678,0.083984375,-0.784729,-0.3083496,0.038391113,0.08477783,-0.94677734,0.0690918,0.0036010742,0.029846191,-0.9971924,-0.99450684,0.082214355,-0.02331543,-0.06121826,0.17449951,-0.69854736,0.22619629,-1.9173584,-0.91833496,0.0748291,-0.09509277,0.37695312,0.017089844,0.16339111,0.0748291,-0.98358154,0.6923218,-0.0107421875,-0.03515625,0.72058105,0.9579468,-0.103759766,0.069885254,0.25805664
0.932251,-0.14343262,-0.3012085,-0.13977051,0.675354,-0.3248291,-0.19848633,-0.63165283,0.9666748,-0.1081543,-0.1083374,0.20507812,-0.6085205,-0.08300781,0.083984375,-0.784729,-0.3083496,0.038330078,0.08477783,-0.94677734,0.06903076,0.0036621094,0.029846191,-0.9971924,-0.99450684,0.082214355,-0.023254395,-0.06121826,-0.52404785,-0.69854736,1.5985107,-0.8074951,-0.9182739,0.0748291,-0.09509277,0.37701416,0.017089844,0.16345215,0.0748291,-0.98358154,0.69226074,-0.011047363,-0.03527832,0.7206421,0.9579468,-0.103759766,0.069885254,0.25805664
