A0,A1,A2,A3,B0,B1,B2,B3,C0,C1,C2,C3,D0,D1,D2,D3,E0,E1,E2,E3,F0,F1,F2,F3,G0,G1,G2,G3,H0,H1,H2,H3,I0,I1,I2,I3,J0,J1,J2,J3,K0,K1,K2,K3,L0,L1,L2,L3
0.8696289,0.090270996,-0.32617188,0.35943604,0.449646,0.20062256,-0.13238525,0.8602295,-0.38293457,0.58807373,0.07293701,-0.7086792,0.5385132,0.2220459,0.4095459,-0.7020874,-0.07501221,-0.6713257,-0.52453613,0.5182495,-0.14147949,-0.4706421,-0.46813965,0.734375,0.27703857,-0.864563,0.190979,0.37322998,0.53302,-0.6959839,0.35406494,0.32574463,-0.22686768,0.9329834,-0.0043945312,-0.27941895,0.015380859,-0.0034179688,0.8977661,-0.84332275,-0.96203613,0.25512695,-0.074645996,0.062316895,-0.57073975,-0.055603027,0.317688,0.75512695
0.8694458,0.09020996,-0.32580566,0.36016846,0.44940186,0.1998291,-0.13140869,0.86065674,-0.38220215,0.5883789,0.07299805,-0.70880127,0.53863525,0.2210083,0.40997314,-0.7020874,-0.07550049,-0.6711426,-0.52490234,0.5180054,-0.14154053,-0.47045898,-0.46868896,0.73413086,0.27618408,-0.86468506,0.19073486,0.37365723,0.5327759,-0.6963501,0.35369873,0.32580566,-0.22686768,0.93310547,-0.0034179688,-0.27893066,0.020141602,-0.008239746,0.8654785,-1.0838623,-0.96191406,0.25567627,-0.074157715,0.062194824,-0.57110596,-0.05609131,0.3171997,0.7550049
0.86932373,0.08984375,-0.32507324,0.36120605,0.44903564,0.19915771,-0.1305542,0.861145,-0.3814087,0.5889282,0.07318115,-0.70874023,0.5386963,0.22021484,0.41052246,-0.70196533,-0.075805664,-0.6710205,-0.5253296,0.51776123,-0.14147949,-0.47009277,-0.46936035,0.7340088,0.27545166,-0.86486816,0.19036865,0.37402344,0.5324707,-0.6967163,0.35333252,0.32580566,-0.22717285,0.93310547,-0.0025634766,-0.2786255,0.019470215,-0.0041503906,0.22680664,-1.7948608,-0.96191406,0.25598145,-0.07342529,0.06213379,-0.5715332,-0.05633545,0.31677246,0.7548828
0.86920166,0.089660645,-0.32440186,0.36206055,0.44854736,0.1987915,-0.12976074,0.8616333,-0.38061523,0.5895386,0.07336426,-0.7086792,0.5386963,0.21948242,0.41082764,-0.70202637,-0.0758667,-0.6708374,-0.5256958,0.5175781,-0.14135742,-0.46954346,-0.47009277,0.7338867,0.27508545,-0.86505127,0.1899414,0.3741455,0.53222656,-0.6972046,0.35290527,0.32562256,-0.2277832,0.93304443,-0.0018310547,-0.27844238,0.021484375,-0.01159668,0.21246338,1.2145386,-0.96191406,0.25616455,-0.072753906,0.06201172,-0.5718994,-0.05633545,0.31628418,0.75476074
0.8690796,0.089416504,-0.32391357,0.36291504,0.44805908,0.19873047,-0.12921143,0.8619385,-0.38006592,0.5899048,0.07366943,-0.70861816,0.5388794,0.21887207,0.41088867,-0.70202637,-0.075927734,-0.67077637,-0.526062,0.51727295,-0.14129639,-0.4689331,-0.47088623,0.73376465,0.2750244,-0.86517334,0.18951416,0.37408447,0.5319824,-0.6977539,0.35235596,0.32543945,-0.22839355,0.93292236,-0.0012207031,-0.27838135,0.012634277,-0.021850586,0.34210205,0.6531372,-0.9619751,0.25616455,-0.072021484,0.061950684,-0.57232666,-0.056274414,0.31591797,0.7546387
0.86901855,0.08862305,-0.32318115,0.36395264,0.4475708,0.19854736,-0.12884521,0.8623047,-0.37957764,0.59002686,0.07409668,-0.70874023,0.5393677,0.21832275,0.41070557,-0.70196533,-0.07574463,-0.67077637,-0.5265503,0.51690674,-0.14111328,-0.46826172,-0.47143555,0.7338867,0.27490234,-0.86535645,0.18908691,0.3739624,0.53186035,-0.6984253,0.3515625,0.32507324,-0.22912598,0.9326782,-5.493164E-4,-0.27850342,0.01739502,-0.023925781,0.12475586,0.25689697,-0.9619751,0.25634766,-0.07141113,0.061767578,-0.5726929,-0.05596924,0.31549072,0.7545166
0.8689575,0.087524414,-0.32250977,0.3649292,0.44714355,0.19848633,-0.12854004,0.86260986,-0.37908936,0.590271,0.07476807,-0.70874023,0.539917,0.21789551,0.41027832,-0.7019043,-0.07550049,-0.67071533,-0.5270996,0.51641846,-0.14099121,-0.46759033,-0.47174072,0.73413086,0.27478027,-0.8656006,0.18859863,0.3735962,0.5315552,-0.6990967,0.3508911,0.3248291,-0.22998047,0.93237305,-1.2207031E-4,-0.27874756,0.013977051,-0.021850586,-0.46014404,-0.24151611,-0.96203613,0.25634766,-0.07086182,0.061584473,-0.5730591,-0.055603027,0.3151245,0.75445557
0.86865234,0.08691406,-0.3225708,0.3657837,0.44647217,0.19818115,-0.1282959,0.8630371,-0.37860107,0.5906372,0.07537842,-0.70861816,0.5406494,0.21759033,0.4095459,-0.70184326,-0.07519531,-0.67059326,-0.52783203,0.5158081,-0.14093018,-0.46679688,-0.4718628,0.73461914,0.27459717,-0.86602783,0.18811035,0.37316895,0.53167725,-0.6995239,0.3501587,0.32452393,-0.23095703,0.9320679,1.2207031E-4,-0.27905273,0.012634277,-0.036865234,-1.1420898,-0.33050537,-0.96209717,0.25616455,-0.07055664,0.061401367,-0.57336426,-0.055114746,0.31488037,0.7543335
0.86828613,0.08605957,-0.3227539,0.36663818,0.4456787,0.19750977,-0.12780762,0.8637085,-0.37835693,0.59106445,0.076171875,-0.708313,0.5413208,0.2175293,0.40863037,-0.7019043,-0.0748291,-0.67041016,-0.5285034,0.5154419,-0.14105225,-0.46600342,-0.47192383,0.73498535,0.27423096,-0.8665161,0.18756104,0.37261963,0.53204346,-0.69970703,0.34936523,0.32434082,-0.23199463,0.9317627,1.8310547E-4,-0.27929688,0.014709473,-0.05053711,-1.5227051,-0.55145264,-0.9621582,0.25598145,-0.070373535,0.061462402,-0.57354736,-0.05432129,0.31445312,0.75439453
0.86779785,0.08538818,-0.3232422,0.36749268,0.4449463,0.19714355,-0.12750244,0.8641968,-0.37823486,0.59143066,0.07702637,-0.7080078,0.5418701,0.2175293,0.4074707,-0.70214844,-0.07409668,-0.670166,-0.52905273,0.5153198,-0.14123535,-0.46533203,-0.4718628,0.7354126,0.27392578,-0.86694336,0.18688965,0.37200928,0.5325928,-0.69976807,0.3484497,0.32440186,-0.23321533,0.9313965,1.2207031E-4,-0.27954102,0.015380859,-0.068237305,-1.5545654,-0.40649414,-0.9622803,0.2555542,-0.0703125,0.061645508,-0.57373047,-0.053466797,0.31402588,0.7545166
