A0,A1,A2,A3,B0,B1,B2,B3,C0,C1,C2,C3,D0,D1,D2,D3,E0,E1,E2,E3,F0,F1,F2,F3,G0,G1,G2,G3,H0,H1,H2,H3,I0,I1,I2,I3,J0,J1,J2,J3,K0,K1,K2,K3
-0.9071045,0.3151245,-0.24707031,-0.12976074,0.5466919,-0.40393066,0.16821289,0.7138672,0.9289551,0.03668213,-0.24157715,0.27807617,0.68707275,-0.07989502,-0.4605713,0.5562134,0.02911377,0.4414673,0.5236206,0.7279663,-0.5018921,0.2263794,0.16455078,0.8183594,-0.4413452,-0.60754395,0.6310425,-0.19464111,-0.118896484,-0.6102295,-0.21887207,-0.75213623,0.571228,0.557312,-0.60198975,-0.026306152,0.83343506,-0.06298828,-0.4958496,-0.23565674,-0.03741455,0.4776001,-0.30114746,0.8244629
-0.9143677,0.30651855,-0.23266602,-0.12628174,0.55688477,-0.40393066,0.15441895,0.7090454,0.9276123,0.036499023,-0.25378418,0.27160645,0.6923828,-0.0793457,-0.465271,0.5456543,0.028442383,0.44665527,0.5186157,0.7284546,-0.49743652,0.23162842,0.16442871,0.8196411,-0.4446411,-0.60339355,0.63201904,-0.19696045,-0.11755371,-0.6135864,-0.21221924,-0.7515259,0.57336426,0.55371094,-0.60339355,-0.022766113,0.83374023,-0.06665039,-0.49578857,-0.23370361,-0.034362793,0.48010254,-0.30419922,0.8220215
-0.95092773,0.25195312,-0.14593506,-0.105163574,0.58917236,-0.42401123,0.06933594,0.68426514,0.9171753,0.045898438,-0.3079834,0.24841309,0.7080078,-0.053344727,-0.4915161,0.5042114,0.007019043,0.473938,0.5313721,0.70202637,-0.47790527,0.25079346,0.20050049,0.8175659,-0.41357422,-0.5985718,0.6502075,-0.2189331,-0.1026001,-0.6425171,-0.21392822,-0.72869873,0.5548706,0.565979,-0.6096802,0.008422852,0.81915283,-0.056640625,-0.52459717,-0.22491455,-0.018371582,0.49291992,-0.30786133,0.8135376
-0.956604,0.24841309,-0.113586426,-0.101867676,0.5907593,-0.4375,0.0435791,0.6765137,0.91448975,0.05114746,-0.31585693,0.24737549,0.7097168,-0.045410156,-0.49420166,0.49993896,0.0034179688,0.4817505,0.53601074,0.69317627,-0.4749756,0.2541504,0.21240234,0.8152466,-0.40924072,-0.59716797,0.6520386,-0.22540283,-0.09729004,-0.6478882,-0.2130127,-0.72491455,0.5527954,0.5668335,-0.61065674,0.013366699,0.8170166,-0.054748535,-0.5291748,-0.22229004,-0.01159668,0.4977417,-0.30908203,0.8102417
-0.87719727,0.47979736,-0.014831543,0.011108398,0.571167,-0.5360718,0.051208496,0.61950684,0.9118042,0.10687256,-0.3147583,0.24090576,0.73480225,-0.014160156,-0.47375488,0.4852295,0.020080566,0.48693848,0.55371094,0.67510986,-0.45404053,0.2354126,0.22540283,0.8291626,-0.4163208,-0.5987549,0.65283203,-0.20483398,-0.1182251,-0.6378174,-0.21081543,-0.7313843,0.55773926,0.5574341,-0.61468506,-0.018066406,0.8208008,-0.061279297,-0.5105591,-0.24859619,0.020629883,0.47930908,-0.3404541,0.80859375
-0.87091064,0.4899292,-0.028381348,0.025878906,0.57818604,-0.5404663,0.06384277,0.6078491,0.91607666,0.1105957,-0.3079834,0.23162842,0.74334717,-0.020690918,-0.46600342,0.47937012,0.030517578,0.48382568,0.5512085,0.6790161,-0.4484253,0.23144531,0.21496582,0.8361206,-0.4265747,-0.59887695,0.6488037,-0.19616699,-0.1251831,-0.62927246,-0.20404053,-0.73950195,0.5661011,0.55041504,-0.61291504,-0.030151367,0.8262329,-0.06793213,-0.49816895,-0.25402832,0.021850586,0.47338867,-0.3555298,0.805603
-0.86761475,0.49298096,-0.050476074,0.041015625,0.5877075,-0.54260254,0.078063965,0.5949707,0.9215088,0.099365234,-0.3005371,0.22491455,0.7454834,-0.03479004,-0.46429443,0.47686768,0.039611816,0.47961426,0.54437256,0.6869507,-0.44384766,0.23083496,0.20031738,0.8423462,-0.44018555,-0.59814453,0.642395,-0.18927002,-0.13116455,-0.6203003,-0.19384766,-0.74871826,0.5765381,0.54260254,-0.60943604,-0.041992188,0.8319702,-0.0758667,-0.48480225,-0.2588501,0.022766113,0.46783447,-0.37213135,0.80126953
-0.85375977,0.5028076,-0.11016846,0.07867432,0.6104126,-0.5576172,0.12884521,0.5475464,0.93914795,0.019165039,-0.28204346,0.1951294,0.73950195,-0.10913086,-0.47991943,0.45916748,0.07232666,0.46972656,0.5041504,0.7210083,-0.41760254,0.23834229,0.13812256,0.8658447,-0.49621582,-0.58514404,0.62158203,-0.1583252,-0.16174316,-0.5860596,-0.14526367,-0.78063965,0.6182251,0.5024414,-0.5980835,-0.08746338,0.85113525,-0.1149292,-0.4310913,-0.27667236,0.02331543,0.4439087,-0.44140625,0.77941895
-0.8491821,0.5062866,-0.1194458,0.09124756,0.6166992,-0.5634155,0.13909912,0.5317993,0.9430542,-0.018127441,-0.27514648,0.18591309,0.7319336,-0.14239502,-0.4892578,0.4522705,0.08319092,0.46618652,0.48364258,0.73602295,-0.4102173,0.24475098,0.11077881,0.87145996,-0.52020264,-0.5775757,0.61120605,-0.14923096,-0.16949463,-0.5725708,-0.12225342,-0.7928467,0.637146,0.48486328,-0.5904541,-0.101379395,0.8595581,-0.13165283,-0.40844727,-0.27752686,0.020202637,0.4383545,-0.46850586,0.76672363
-0.84020996,0.51464844,-0.12567139,0.11584473,0.62677,-0.57214355,0.14654541,0.50823975,0.9440918,-0.053344727,-0.2699585,0.18151855,0.7210083,-0.17297363,-0.5007324,0.44665527,0.09075928,0.4595337,0.4621582,0.75286865,-0.40447998,0.25061035,0.08105469,0.8757324,-0.54455566,-0.5700073,0.5987549,-0.14178467,-0.17590332,-0.55773926,-0.09777832,-0.80529785,0.65771484,0.46636963,-0.58026123,-0.114990234,0.8682251,-0.14929199,-0.38342285,-0.2772827,0.016479492,0.4331665,-0.4975586,0.75128174
-0.7966919,0.5397339,-0.14154053,0.2322998,0.67926025,-0.5894165,0.15777588,0.40777588,0.93829346,-0.16796875,-0.25891113,0.15612793,0.68218994,-0.27789307,-0.5366821,0.41149902,0.1262207,0.4257202,0.36834717,0.8167114,-0.3713379,0.2689209,-0.047607422,0.88739014,-0.6407471,-0.5317383,0.54467773,-0.10046387,-0.21014404,-0.49121094,0.0024414062,-0.84539795,0.7324219,0.3838501,-0.5338135,-0.17675781,0.8933716,-0.22180176,-0.27233887,-0.2802124,0.0031738281,0.40582275,-0.61035156,0.6802368
-0.77441406,0.55285645,-0.13555908,0.27612305,0.69836426,-0.59606934,0.15356445,0.36523438,0.9300537,-0.21508789,-0.2593994,0.14611816,0.6626587,-0.31829834,-0.55255127,0.3927002,0.13970947,0.40808105,0.32409668,0.84191895,-0.36035156,0.27545166,-0.10180664,0.885376,-0.6773071,-0.513916,0.51898193,-0.08862305,-0.21636963,-0.46392822,0.04437256,-0.8579712,0.7606201,0.3511963,-0.50964355,-0.19573975,0.901001,-0.2477417,-0.2277832,-0.2738037,-0.00592041,0.39666748,-0.6496582,0.64849854
-0.7492676,0.5680542,-0.11816406,0.3192749,0.71295166,-0.6081543,0.14038086,0.31951904,0.91693115,-0.2637329,-0.26416016,0.14117432,0.6376953,-0.35620117,-0.5720825,0.3731079,0.14923096,0.38659668,0.2789917,0.86621094,-0.3517456,0.28302002,-0.15496826,0.87872314,-0.71276855,-0.4956665,0.4899292,-0.0791626,-0.21905518,-0.4348755,0.08746338,-0.8690796,0.78808594,0.31829834,-0.48187256,-0.2130127,0.90667725,-0.27227783,-0.1829834,-0.26507568,-0.014892578,0.38708496,-0.6875,0.6141968
-0.67059326,0.5910034,-0.047729492,0.44580078,0.7359619,-0.6516113,0.07788086,0.16644287,0.8557739,-0.41619873,-0.2781372,0.13043213,0.54107666,-0.46380615,-0.6295166,0.30950928,0.17260742,0.31604004,0.14233398,0.92193604,-0.321167,0.30255127,-0.3104248,0.84198,-0.80804443,-0.4350586,0.3935547,-0.054016113,-0.21929932,-0.33953857,0.21624756,-0.88879395,0.85809326,0.21740723,-0.38763428,-0.25701904,0.91082764,-0.33972168,-0.048034668,-0.22961426,-0.04711914,0.35925293,-0.7850342,0.50250244
-0.63848877,0.60046387,-0.01953125,0.4810791,0.73480225,-0.66589355,0.054382324,0.117004395,0.8300171,-0.4640503,-0.28125,0.12866211,0.50549316,-0.49591064,-0.6445923,0.28814697,0.18103027,0.28967285,0.09350586,0.93518066,-0.30615234,0.30822754,-0.36254883,0.8245239,-0.83532715,-0.41290283,0.3604126,-0.043823242,-0.2199707,-0.30603027,0.25720215,-0.88983154,0.87609863,0.18237305,-0.3552246,-0.2701416,0.9069214,-0.3607788,-0.003479004,-0.21746826,-0.056274414,0.34851074,-0.81243896,0.4640503
-0.60321045,0.6087036,0.0079956055,0.5152588,0.73132324,-0.6779175,0.030883789,0.06774902,0.80285645,-0.51013184,-0.2824707,0.12414551,0.4696045,-0.5270996,-0.65686035,0.2649536,0.19012451,0.26342773,0.04058838,0.9448242,-0.28753662,0.31469727,-0.4152832,0.8036499,-0.8602295,-0.38934326,0.32769775,-0.033569336,-0.22039795,-0.27270508,0.29730225,-0.88812256,0.8913574,0.14691162,-0.3225708,-0.2824707,0.90075684,-0.3807373,0.040161133,-0.20507812,-0.06427002,0.33685303,-0.8377075,0.42504883
-0.49725342,0.61169434,0.08666992,0.60913086,0.7095947,-0.69940186,-0.03753662,-0.07702637,0.71099854,-0.6367798,-0.2786255,0.10681152,0.3554077,-0.6109619,-0.68151855,0.1897583,0.20843506,0.19158936,-0.14770508,0.9475708,-0.22619629,0.3400879,-0.55895996,0.72161865,-0.9219971,-0.30877686,0.23370361,-0.0036010742,-0.22070312,-0.1774292,0.41461182,-0.8648071,0.921875,0.03375244,-0.23120117,-0.30914307,0.8666382,-0.44329834,0.15783691,-0.16601562,-0.08355713,0.30389404,-0.895813,0.31347656
-0.46264648,0.60980225,0.11218262,0.63360596,0.6982422,-0.7033081,-0.059692383,-0.119506836,0.6790161,-0.6721802,-0.2758789,0.10491943,0.31555176,-0.631958,-0.6875,0.16882324,0.2088623,0.1685791,-0.19610596,0.94311523,-0.2142334,0.3446045,-0.59246826,0.69592285,-0.9380493,-0.28045654,0.20355225,0.004699707,-0.21832275,-0.1482544,0.45159912,-0.85235596,0.9279175,-0.0040893555,-0.20269775,-0.31280518,0.8519287,-0.46362305,0.19158936,-0.15014648,-0.08984375,0.29742432,-0.9086304,0.27911377
-0.4295044,0.60717773,0.13903809,0.6538086,0.68530273,-0.7062988,-0.082214355,-0.15740967,0.649292,-0.70184326,-0.27331543,0.105773926,0.27716064,-0.6484375,-0.6929321,0.15039062,0.206604,0.14801025,-0.23303223,0.93865967,-0.20672607,0.34869385,-0.6189575,0.6727295,-0.9517822,-0.2520752,0.17474365,0.010559082,-0.21386719,-0.12176514,0.48669434,-0.8381958,0.9321289,-0.04107666,-0.1751709,-0.31420898,0.8362427,-0.48303223,0.2230835,-0.13275146,-0.09692383,0.2939453,-0.91845703,0.24633789
-0.39813232,0.60369873,0.16308594,0.6711426,0.6720581,-0.70825195,-0.10491943,-0.18896484,0.6203003,-0.7282715,-0.27075195,0.107543945,0.24005127,-0.66223145,-0.6968994,0.13500977,0.20153809,0.12866211,-0.2609253,0.9352417,-0.2008667,0.35546875,-0.6425171,0.6484375,-0.9633789,-0.22436523,0.14654541,0.01361084,-0.2064209,-0.09661865,0.5209961,-0.8225708,0.93573,-0.076049805,-0.14733887,-0.31134033,0.819397,-0.5022583,0.25213623,-0.112854004,-0.10296631,0.2932129,-0.9260864,0.21417236
-0.32617188,0.5877075,0.23651123,0.7015381,0.63201904,-0.71069336,-0.17852783,-0.2522583,0.5372925,-0.7910156,-0.26715088,0.119506836,0.13800049,-0.6875,-0.70617676,0.09814453,0.17266846,0.07672119,-0.34240723,0.9203491,-0.1885376,0.38372803,-0.7015991,0.5700073,-0.9875488,-0.1428833,0.065979004,0.0057373047,-0.1663208,-0.035461426,0.61468506,-0.77020264,0.9423828,-0.16497803,-0.068115234,-0.2828369,0.7720337,-0.54937744,0.31652832,-0.043823242,-0.13323975,0.30200195,-0.9356079,0.12548828
-0.3067627,0.5861206,0.2678833,0.7003784,0.61151123,-0.71655273,-0.20721436,-0.2640381,0.51153564,-0.80651855,-0.26763916,0.1274414,0.10614014,-0.6911621,-0.70910645,0.09106445,0.1586914,0.059509277,-0.36346436,0.9160156,-0.19213867,0.3944702,-0.71551514,0.5435791,-0.9916382,-0.12237549,0.04119873,-0.004760742,-0.14428711,-0.020446777,0.6392822,-0.7550659,0.9446411,-0.18273926,-0.041931152,-0.2692871,0.7612915,-0.557312,0.33087158,-0.017822266,-0.14807129,0.30950928,-0.93408203,0.09906006
-0.2925415,0.58374023,0.29992676,0.6954346,0.5891113,-0.7235718,-0.23620605,-0.2713623,0.48706055,-0.8190918,-0.26922607,0.13922119,0.07537842,-0.69140625,-0.71325684,0.087524414,0.14172363,0.042785645,-0.37963867,0.913208,-0.20166016,0.40631104,-0.72540283,0.51776123,-0.99420166,-0.10510254,0.016845703,-0.018676758,-0.118774414,-0.0076904297,0.66070557,-0.74121094,0.9467163,-0.19616699,-0.016052246,-0.2548828,0.7523804,-0.56225586,0.34313965,0.008361816,-0.16497803,0.3199463,-0.9298096,0.07684326
-0.26757812,0.5780029,0.38171387,0.66973877,0.5265503,-0.74542236,-0.3145752,-0.2611084,0.4300537,-0.83703613,-0.2849121,0.18249512,-0.0028686523,-0.67559814,-0.7305908,0.09967041,0.07299805,-0.0015869141,-0.38842773,0.9185791,-0.26586914,0.4413452,-0.72576904,0.45587158,-0.991272,-0.09118652,-0.040161133,-0.08703613,-0.022460938,0.004211426,0.6904907,-0.72302246,0.9580078,-0.18536377,0.05493164,-0.21160889,0.76123047,-0.5397339,0.35107422,0.07727051,-0.22772217,0.35650635,-0.90515137,0.041992188
-0.27020264,0.5784912,0.39886475,0.6581421,0.5114746,-0.7529907,-0.33374023,-0.24499512,0.42260742,-0.8356323,-0.29406738,0.19165039,-0.016052246,-0.66815186,-0.7352295,0.113464355,0.052001953,-0.012512207,-0.3737793,0.92596436,-0.29882812,0.44781494,-0.7123413,0.45025635,-0.98583984,-0.111450195,-0.052368164,-0.11419678,0.014038086,0.0020751953,0.680542,-0.73254395,0.9649658,-0.15258789,0.07122803,-0.20098877,0.7861328,-0.51086426,0.33666992,0.08721924,-0.24816895,0.3647461,-0.89611816,0.049194336
-0.28411865,0.583313,0.40802002,0.6422119,0.50006104,-0.76330566,-0.34545898,-0.21917725,0.42749023,-0.8278198,-0.30322266,0.20013428,-0.016418457,-0.6586914,-0.73999023,0.13549805,0.03552246,-0.015563965,-0.3451538,0.93774414,-0.33563232,0.45080566,-0.68896484,0.45770264,-0.97784424,-0.14660645,-0.059020996,-0.1375122,0.045043945,-0.004272461,0.65911865,-0.7506714,0.9729004,-0.10583496,0.07623291,-0.19073486,0.8173218,-0.4779663,0.3093872,0.08795166,-0.25946045,0.37445068,-0.8873291,0.07165527
-0.45343018,0.61016846,0.31195068,0.5698242,0.54797363,-0.7872925,-0.2788086,-0.04650879,0.58032227,-0.71698,-0.30010986,0.24304199,0.09509277,-0.60650635,-0.7522583,0.23925781,0.027648926,0.045288086,-0.15704346,0.986145,-0.44934082,0.43103027,-0.5131836,0.5907593,-0.9379883,-0.29089355,0.081726074,-0.17022705,0.040405273,-0.13623047,0.5148926,-0.84539795,0.97698975,0.07318115,-0.0814209,-0.18286133,0.91638184,-0.38787842,0.09234619,-0.03387451,-0.19561768,0.41333008,-0.8289795,0.32196045
-0.5449219,0.6314087,0.20672607,0.5114746,0.586853,-0.7836304,-0.19445801,0.061157227,0.68933105,-0.6189575,-0.28570557,0.24511719,0.20605469,-0.5706177,-0.73876953,0.2935791,0.054626465,0.111694336,-0.034606934,0.99157715,-0.4743042,0.3994751,-0.38128662,0.6856079,-0.88165283,-0.38305664,0.21899414,-0.16760254,-0.0037841797,-0.24383545,0.38793945,-0.888855,0.94091797,0.18005371,-0.22192383,-0.18170166,0.93499756,-0.32574463,-0.05834961,-0.1272583,-0.13653564,0.42315674,-0.75567627,0.480896
-0.6422119,0.6454468,0.057434082,0.4093628,0.62005615,-0.75372314,-0.072021484,0.20562744,0.81170654,-0.47198486,-0.26312256,0.22155762,0.3623047,-0.5060425,-0.6973877,0.35546875,0.091796875,0.21270752,0.12188721,0.9650879,-0.46954346,0.34765625,-0.20239258,0.7858887,-0.76989746,-0.47784424,0.39508057,-0.15106201,-0.07080078,-0.37249756,0.21276855,-0.90057373,0.8511963,0.3043213,-0.3927002,-0.16894531,0.9091797,-0.24914551,-0.24359131,-0.22796631,-0.0736084,0.4277954,-0.6394043,0.6345825
-0.8109741,0.5093384,-0.28430176,0.046325684,0.60150146,-0.47174072,0.24005127,0.59832764,0.96875,0.004760742,-0.22167969,0.11071777,0.7692871,-0.15344238,-0.42834473,0.44854736,0.17810059,0.47869873,0.4701538,0.7196655,-0.38537598,0.21520996,0.21734619,0.87054443,-0.4000244,-0.5656738,0.708374,-0.13519287,-0.18377686,-0.59558105,-0.159729,-0.76556396,0.5557251,0.47235107,-0.67785645,-0.09277344,0.730896,-0.08068848,-0.5632324,-0.3768921,0.06719971,0.39117432,-0.38598633,0.83270264
-0.8067627,0.49621582,-0.31878662,0.03643799,0.6019287,-0.4309082,0.2769165,0.61260986,0.9763794,0.03918457,-0.1907959,0.09301758,0.7949829,-0.12451172,-0.3897705,0.4477539,0.18041992,0.487854,0.5132446,0.68255615,-0.39093018,0.19268799,0.2312622,0.869751,-0.37841797,-0.57788086,0.70977783,-0.13806152,-0.18707275,-0.5956421,-0.18109131,-0.75994873,0.54364014,0.48321533,-0.67907715,-0.09918213,0.72595215,-0.06439209,-0.5663452,-0.38482666,0.066711426,0.37469482,-0.37817383,0.84381104
-0.79260254,0.5116577,-0.3284912,0.046081543,0.6017456,-0.42956543,0.29742432,0.60406494,0.9814453,0.03656006,-0.16113281,0.09716797,0.79486084,-0.12915039,-0.37805176,0.45666504,0.18341064,0.4710083,0.53448486,0.6773071,-0.3986206,0.17321777,0.21697998,0.87402344,-0.38739014,-0.5927124,0.6937866,-0.13128662,-0.19036865,-0.5761719,-0.18182373,-0.7738037,0.5489502,0.4901123,-0.6663208,-0.11999512,0.7375488,-0.05480957,-0.5473633,-0.3916626,0.05407715,0.35662842,-0.38983154,0.847229
-0.77404785,0.5375366,-0.3291626,0.059692383,0.5998535,-0.44403076,0.31219482,0.58776855,0.98443604,0.022583008,-0.13653564,0.1081543,0.78564453,-0.1541748,-0.37445068,0.46759033,0.19140625,0.44702148,0.5437622,0.6838989,-0.40551758,0.15905762,0.19433594,0.87890625,-0.40289307,-0.6053467,0.6757202,-0.121154785,-0.19244385,-0.55444336,-0.17633057,-0.7902832,0.55651855,0.4944458,-0.65301514,-0.13934326,0.75097656,-0.051940918,-0.52697754,-0.39453125,0.041137695,0.34576416,-0.4029541,0.8463745
-0.7719116,0.56152344,-0.2925415,0.05731201,0.5857544,-0.4718628,0.29901123,0.5871582,0.9814453,6.713867E-4,-0.12921143,0.14154053,0.7602539,-0.17901611,-0.38562012,0.49108887,0.17626953,0.41455078,0.5460205,0.7062988,-0.42749023,0.1687622,0.17425537,0.8708496,-0.41485596,-0.6118164,0.6571655,-0.14752197,-0.16009521,-0.5546875,-0.16552734,-0.7996216,0.5741577,0.50115967,-0.63708496,-0.115356445,0.76556396,-0.05529785,-0.5296631,-0.36102295,0.01953125,0.3768921,-0.39819336,0.8360596
-0.7811279,0.5566406,-0.27783203,0.053466797,0.5805054,-0.477417,0.28271484,0.59588623,0.97821045,0.004638672,-0.14257812,0.15081787,0.755188,-0.1685791,-0.39709473,0.49353027,0.16003418,0.414917,0.5473633,0.7088623,-0.4317627,0.17828369,0.17608643,0.8664551,-0.41534424,-0.60943604,0.6561279,-0.16009521,-0.14990234,-0.560791,-0.16308594,-0.79785156,0.57855225,0.5015869,-0.6347046,-0.10412598,0.7675171,-0.057128906,-0.5328369,-0.35180664,0.018676758,0.38708496,-0.39544678,0.83270264
-0.7886963,0.55096436,-0.26763916,0.053100586,0.5776367,-0.48321533,0.26953125,0.60009766,0.97528076,0.0076904297,-0.15496826,0.15722656,0.7522583,-0.16113281,-0.40716553,0.49224854,0.14959717,0.41558838,0.54711914,0.7109375,-0.43225098,0.18554688,0.17633057,0.864624,-0.41662598,-0.60791016,0.65545654,-0.1651001,-0.14648438,-0.5638428,-0.16119385,-0.7967529,0.5814209,0.5006714,-0.63342285,-0.10015869,0.7696533,-0.059814453,-0.5317383,-0.34832764,0.020263672,0.39263916,-0.39465332,0.83044434
-0.79815674,0.5393677,-0.2612915,0.061401367,0.5784912,-0.4925537,0.25756836,0.5969238,0.9717407,0.012817383,-0.17230225,0.1607666,0.7541504,-0.15979004,-0.4185791,0.4800415,0.14849854,0.42108154,0.536499,0.71606445,-0.41314697,0.19610596,0.1673584,0.8734131,-0.4248047,-0.6032715,0.657959,-0.15081787,-0.16491699,-0.56347656,-0.15484619,-0.7946167,0.583374,0.4866333,-0.6398926,-0.11590576,0.7736206,-0.07598877,-0.5142822,-0.36224365,0.038269043,0.39056396,-0.40093994,0.8277588
-0.79956055,0.53601074,-0.26312256,0.064575195,0.58239746,-0.49047852,0.2590332,0.59417725,0.9725342,0.012268066,-0.17285156,0.15539551,0.7573242,-0.16400146,-0.41760254,0.47442627,0.15350342,0.42590332,0.5300293,0.71691895,-0.4029541,0.19958496,0.16436768,0.8779297,-0.42816162,-0.5993042,0.6610718,-0.14337158,-0.17370605,-0.56451416,-0.1519165,-0.79260254,0.58380127,0.4786377,-0.6442871,-0.12200928,0.77441406,-0.08288574,-0.5079346,-0.368042,0.044677734,0.3902588,-0.40252686,0.82684326
-0.8043823,0.529541,-0.26159668,0.064208984,0.5835571,-0.4897461,0.258667,0.59381104,0.97247314,0.014160156,-0.17553711,0.15246582,0.7601929,-0.16577148,-0.41723633,0.46954346,0.15594482,0.43206787,0.522522,0.7182617,-0.3945923,0.20513916,0.16253662,0.88079834,-0.43225098,-0.5946655,0.6635742,-0.13861084,-0.17889404,-0.5671387,-0.14776611,-0.79034424,0.5852051,0.4706421,-0.6482544,-0.12554932,0.7762451,-0.09008789,-0.50201416,-0.37054443,0.050598145,0.3928833,-0.40356445,0.82470703
-0.82489014,0.4987793,-0.2565918,0.07067871,0.58032227,-0.5075073,0.2453003,0.58776855,0.97198486,0.020202637,-0.18127441,0.14788818,0.76361084,-0.17163086,-0.42016602,0.45916748,0.16375732,0.44787598,0.49597168,0.72558594,-0.36901855,0.22070312,0.14941406,0.89038086,-0.4539795,-0.57958984,0.66607666,-0.11968994,-0.19732666,-0.56658936,-0.12713623,-0.789917,0.5913696,0.44744873,-0.6546631,-0.14672852,0.7840576,-0.11029053,-0.47521973,-0.38378906,0.0680542,0.39154053,-0.42211914,0.8147583
-0.8260498,0.49212646,-0.26287842,0.07977295,0.5855713,-0.50927734,0.24475098,0.5812378,0.97314453,0.017028809,-0.17919922,0.1430664,0.7652588,-0.17944336,-0.4197998,0.4537964,0.17010498,0.45141602,0.48614502,0.72857666,-0.35876465,0.22351074,0.14056396,0.8952637,-0.46502686,-0.5741577,0.664917,-0.109375,-0.20739746,-0.56152344,-0.117614746,-0.79241943,0.5953369,0.43695068,-0.65515137,-0.15960693,0.78704834,-0.119262695,-0.46166992,-0.39141846,0.07324219,0.3873291,-0.432312,0.8109741
-0.82562256,0.48638916,-0.2718506,0.08911133,0.5917969,-0.5090332,0.24700928,0.5740967,0.9743042,0.012451172,-0.17700195,0.1383667,0.7662964,-0.1887207,-0.41918945,0.44873047,0.17822266,0.4533081,0.47399902,0.7334595,-0.34820557,0.22607422,0.12896729,0.9005127,-0.47894287,-0.5679321,0.6621094,-0.09869385,-0.2175293,-0.5549927,-0.105651855,-0.7960205,0.6003418,0.42486572,-0.65496826,-0.17358398,0.7905884,-0.12878418,-0.44647217,-0.3988037,0.077697754,0.38238525,-0.44421387,0.8064575
-0.8192749,0.4663086,-0.30578613,0.1338501,0.6152344,-0.51867676,0.25720215,0.5350952,0.9796753,-0.020874023,-0.16308594,0.11468506,0.76660156,-0.23138428,-0.4177246,0.42926025,0.21032715,0.45758057,0.43084717,0.74871826,-0.3085327,0.2310791,0.08526611,0.9187012,-0.52648926,-0.5461426,0.6488037,-0.060302734,-0.25408936,-0.524292,-0.061828613,-0.8104248,0.6188965,0.38269043,-0.64904785,-0.22192383,0.8008423,-0.16052246,-0.39031982,-0.42492676,0.08880615,0.3597412,-0.49450684,0.78619385
-0.82366943,0.4449463,-0.319458,0.14703369,0.62323,-0.5234375,0.25872803,0.52020264,0.98046875,-0.036865234,-0.15917969,0.10900879,0.763855,-0.24957275,-0.41888428,0.4227295,0.22106934,0.4574585,0.4104004,0.75720215,-0.29492188,0.23773193,0.063964844,0.9232178,-0.5506592,-0.5322876,0.6412964,-0.047302246,-0.26623535,-0.51208496,-0.036743164,-0.81585693,0.6328125,0.3590088,-0.64367676,-0.23730469,0.80548096,-0.18121338,-0.3647461,-0.43048096,0.092163086,0.35528564,-0.5149536,0.7746582
-0.833374,0.41253662,-0.3326416,0.15698242,0.633728,-0.5233154,0.2539673,0.5098877,0.9805298,-0.055847168,-0.15716553,0.10333252,0.75982666,-0.26983643,-0.42193604,0.4144287,0.23046875,0.45666504,0.3838501,0.76867676,-0.27978516,0.24523926,0.03656006,0.92749023,-0.5797119,-0.5131836,0.63201904,-0.03314209,-0.2805786,-0.49847412,-0.005493164,-0.8203125,0.6503906,0.328125,-0.63549805,-0.2559204,0.809021,-0.20599365,-0.3340454,-0.43756104,0.09503174,0.34802246,-0.5383911,0.76153564
-0.84381104,0.35528564,-0.33392334,0.22418213,0.67510986,-0.5376587,0.2354126,0.4468994,0.9772949,-0.14868164,-0.1328125,0.07147217,0.7328491,-0.3626709,-0.43115234,0.38134766,0.26342773,0.43499756,0.28796387,0.81140137,-0.23291016,0.2694702,-0.068725586,0.93188477,-0.67401123,-0.44067383,0.5928955,0.004638672,-0.32073975,-0.4487915,0.10870361,-0.82702637,0.708313,0.20910645,-0.6021118,-0.30334473,0.80926514,-0.30407715,-0.23535156,-0.4440918,0.095703125,0.3270874,-0.6071167,0.7178345
-0.84173584,0.34783936,-0.3277588,0.25109863,0.6897583,-0.54107666,0.22790527,0.42370605,0.9724121,-0.1817627,-0.13018799,0.066345215,0.71698,-0.3935547,-0.44140625,0.3690796,0.2678833,0.42791748,0.25689697,0.82403564,-0.21911621,0.2786255,-0.103027344,0.9293823,-0.70147705,-0.41711426,0.5777588,0.0134887695,-0.3295288,-0.43243408,0.14587402,-0.8265381,0.7261963,0.17340088,-0.58532715,-0.31610107,0.8084717,-0.33148193,-0.20245361,-0.44213867,0.095581055,0.32043457,-0.6279297,0.7027588
-0.8366089,0.34796143,-0.31555176,0.28186035,0.70422363,-0.5460205,0.21826172,0.39782715,0.9649048,-0.21411133,-0.13812256,0.06341553,0.7005005,-0.4202881,-0.45703125,0.35180664,0.27294922,0.4202881,0.2265625,0.83514404,-0.20440674,0.28753662,-0.13446045,0.92596436,-0.72442627,-0.39727783,0.5630493,0.020019531,-0.3359375,-0.41711426,0.17785645,-0.82562256,0.73999023,0.1439209,-0.56970215,-0.32733154,0.8070679,-0.35229492,-0.17456055,-0.44049072,0.09552002,0.31262207,-0.6470947,0.68878174
