A0,A1,A2,A3,B0,B1,B2,B3,C0,C1,C2,C3,D0,D1,D2,D3,E0,E1,E2,E3,F0,F1,F2,F3,G0,G1,G2,G3,H0,H1,H2,H3,I0,I1,I2,I3,J0,J1,J2,J3,K0,K1,K2,K3,L0,L1,L2,L3
0.9385376,-0.099487305,-0.32476807,-0.060791016,0.16778564,0.2977295,-0.12799072,0.93096924,-0.66522217,0.14196777,-0.06518555,0.73010254,-0.49145508,-0.047546387,0.03656006,-0.8688965,-0.045715332,-0.032226562,-0.11810303,0.99139404,0.59191895,-0.052490234,6.1035156E-4,0.8041992,-0.42980957,0.11804199,0.07336426,-0.8922119,-0.5743408,-0.060180664,-0.060668945,0.81414795,-0.086364746,-0.38305664,-0.19366455,0.89904785,0.8128052,0.064331055,0.22363281,-0.5339966,0.6768799,0.051330566,-0.082336426,0.72961426,0.88690186,-0.10534668,0.07952881,0.44256592
0.9385376,-0.09942627,-0.32495117,-0.06060791,0.16772461,0.2975464,-0.12780762,0.9310913,-0.6652832,0.1418457,-0.06524658,0.73010254,-0.4915161,-0.047546387,0.036499023,-0.86883545,-0.045776367,-0.032104492,-0.11804199,0.99139404,0.5918579,-0.052368164,5.493164E-4,0.80426025,-0.42980957,0.11816406,0.073791504,-0.8921509,-0.5743408,-0.059936523,-0.060424805,0.814209,-0.08630371,-0.38311768,-0.19372559,0.8989868,0.8128052,0.064331055,0.22357178,-0.5339966,0.67681885,0.051086426,-0.08251953,0.7296753,0.88690186,-0.105529785,0.07977295,0.44256592
0.9383545,-0.099365234,-0.32537842,-0.06048584,0.16772461,0.2977295,-0.12780762,0.9310303,-0.66522217,0.14178467,-0.06506348,0.7301636,-0.49157715,-0.047668457,0.036376953,-0.86883545,-0.045776367,-0.031982422,-0.11798096,0.99139404,0.5918579,-0.052246094,4.8828125E-4,0.8043213,-0.42980957,0.11791992,0.07373047,-0.8921509,-0.5743408,-0.059814453,-0.06011963,0.814209,-0.08630371,-0.38311768,-0.19342041,0.89904785,0.8128662,0.06439209,0.22320557,-0.5340576,0.67681885,0.051086426,-0.082458496,0.7296753,0.8868408,-0.105773926,0.07989502,0.44256592
0.9382324,-0.0993042,-0.3258667,-0.06048584,0.16766357,0.2980957,-0.12774658,0.9309082,-0.66522217,0.14178467,-0.06500244,0.7301636,-0.49157715,-0.047912598,0.036315918,-0.86883545,-0.045715332,-0.031799316,-0.11773682,0.9914551,0.5918579,-0.051879883,4.8828125E-4,0.8043213,-0.42980957,0.11791992,0.07366943,-0.8922119,-0.5742798,-0.059692383,-0.059936523,0.81427,-0.086242676,-0.3831787,-0.1932373,0.8991089,0.81292725,0.064453125,0.22296143,-0.5340576,0.6768799,0.051208496,-0.08239746,0.72961426,0.8868408,-0.10583496,0.079956055,0.44250488
0.9381714,-0.099365234,-0.32592773,-0.060424805,0.16766357,0.29815674,-0.12780762,0.9309082,-0.66522217,0.1418457,-0.06506348,0.7301636,-0.49157715,-0.047912598,0.036376953,-0.86883545,-0.045715332,-0.031799316,-0.11767578,0.9914551,0.5918579,-0.051757812,5.493164E-4,0.8043213,-0.42980957,0.11798096,0.07373047,-0.8921509,-0.57421875,-0.059753418,-0.060058594,0.81427,-0.08618164,-0.3831787,-0.1932373,0.8991089,0.81292725,0.064331055,0.22296143,-0.5340576,0.6769409,0.051330566,-0.082336426,0.7295532,0.8868408,-0.10595703,0.080078125,0.44244385
0.9382324,-0.0993042,-0.32580566,-0.06036377,0.16766357,0.29797363,-0.12774658,0.93096924,-0.6652832,0.14178467,-0.06518555,0.73010254,-0.4915161,-0.047851562,0.036376953,-0.86883545,-0.045715332,-0.03186035,-0.11773682,0.9914551,0.5918579,-0.051818848,6.1035156E-4,0.8043213,-0.42974854,0.1182251,0.07385254,-0.8921509,-0.57421875,-0.059753418,-0.060302734,0.81427,-0.08605957,-0.38336182,-0.19342041,0.8989868,0.81292725,0.06427002,0.22314453,-0.5340576,0.6768799,0.051330566,-0.082336426,0.72961426,0.8868408,-0.10595703,0.080444336,0.44244385
0.9383545,-0.099243164,-0.32556152,-0.060302734,0.16766357,0.2977295,-0.12762451,0.9310303,-0.6652832,0.14172363,-0.06518555,0.73010254,-0.49145508,-0.047729492,0.036376953,-0.86883545,-0.045715332,-0.031921387,-0.11785889,0.9914551,0.5917969,-0.052001953,6.1035156E-4,0.8043213,-0.42974854,0.11828613,0.07397461,-0.8921509,-0.5741577,-0.059692383,-0.06048584,0.81433105,-0.0859375,-0.38323975,-0.19354248,0.89904785,0.8128662,0.06414795,0.22320557,-0.53411865,0.6767578,0.05126953,-0.082458496,0.7296753,0.88671875,-0.10620117,0.08062744,0.44250488
0.9383545,-0.09918213,-0.3255005,-0.0602417,0.16760254,0.2977295,-0.12762451,0.9310913,-0.66522217,0.1418457,-0.06518555,0.73010254,-0.49145508,-0.047729492,0.03643799,-0.8688965,-0.045715332,-0.03186035,-0.11791992,0.9914551,0.5917969,-0.05206299,4.8828125E-4,0.8043213,-0.42974854,0.11828613,0.07409668,-0.8921509,-0.5741577,-0.059631348,-0.060546875,0.81433105,-0.085876465,-0.38311768,-0.19348145,0.8991089,0.8128662,0.064086914,0.2230835,-0.53411865,0.6767578,0.051330566,-0.082458496,0.7297363,0.8866577,-0.10644531,0.08081055,0.44256592
0.9383545,-0.09918213,-0.32556152,-0.060180664,0.1675415,0.29785156,-0.12768555,0.9310303,-0.66522217,0.14190674,-0.06512451,0.73010254,-0.49145508,-0.047851562,0.036499023,-0.8688965,-0.045654297,-0.03173828,-0.11785889,0.9914551,0.5918579,-0.051940918,4.272461E-4,0.8043213,-0.42974854,0.11828613,0.074035645,-0.8921509,-0.5740967,-0.059570312,-0.06048584,0.8143921,-0.08581543,-0.38311768,-0.19335938,0.8991089,0.81292725,0.06414795,0.22290039,-0.53411865,0.6767578,0.051330566,-0.082458496,0.7297363,0.8866577,-0.10650635,0.08093262,0.44256592
0.9383545,-0.099121094,-0.32556152,-0.060180664,0.1675415,0.2979126,-0.12762451,0.9310303,-0.66522217,0.14196777,-0.06512451,0.73010254,-0.49139404,-0.047912598,0.03656006,-0.8688965,-0.045654297,-0.031799316,-0.11779785,0.9914551,0.5918579,-0.051940918,4.8828125E-4,0.8043213,-0.42974854,0.1184082,0.07397461,-0.8921509,-0.57403564,-0.059692383,-0.060546875,0.8143921,-0.085754395,-0.38323975,-0.19329834,0.8991089,0.81292725,0.064208984,0.22290039,-0.53411865,0.6767578,0.051330566,-0.082458496,0.7297363,0.8866577,-0.10650635,0.08099365,0.44256592
