A0,A1,A2,A3,B0,B1,B2,B3,C0,C1,C2,C3,D0,D1,D2,D3,E0,E1,E2,E3,F0,F1,F2,F3,G0,G1,G2,G3,H0,H1,H2,H3,I0,I1,I2,I3,J0,J1,J2,J3,K0,K1,K2,K3,L0,L1,L2,L3
-0.69433594,0.71551514,0.070129395,0.032409668,-0.5967407,0.5743408,-0.33843994,0.44659424,-0.3965454,0.9102173,0.11651611,0.024841309,-0.65185547,0.5302124,0.48413086,-0.24414062,0.083862305,-0.96795654,-0.018493652,-0.23614502,0.32867432,-0.81640625,0.33026123,-0.3411255,0.19122314,0.3951416,-0.8898926,0.12408447,-0.2692871,-0.41278076,-1.2122803,0.994812,-0.08770752,-0.6561279,-0.645813,-0.38061523,-0.15270996,-0.04736328,0.9019165,-0.40112305,0.84484863,-0.26141357,-0.4212036,-0.2010498,0.6021118,-0.3336792,0.41070557,0.59783936
-0.6947632,0.7151489,0.0692749,0.03265381,-0.5961914,0.5744629,-0.3390503,0.44677734,-0.39642334,0.9102783,0.11608887,0.025634766,-0.65216064,0.5305176,0.48388672,-0.24310303,0.08294678,-0.9680176,-0.018188477,-0.23632812,0.32818604,-0.81640625,0.33093262,-0.34100342,0.19476318,0.39190674,-0.8909302,0.121276855,-0.27087402,-0.40875244,-1.2122803,-1.7562866,-0.087890625,-0.65686035,-0.6448364,-0.3809204,-0.1538086,-0.047851562,0.9020996,-0.40026855,0.8446045,-0.26208496,-0.42114258,-0.20147705,0.6027832,-0.3336792,0.41107178,0.5968628
-0.6948242,0.7150879,0.06903076,0.032714844,-0.5960083,0.5745239,-0.33917236,0.44677734,-0.39648438,0.9102783,0.1159668,0.025878906,-0.6522217,0.5305786,0.48388672,-0.24273682,0.082458496,-0.96795654,-0.018066406,-0.23657227,0.3279419,-0.8164673,0.3310547,-0.34094238,0.19506836,0.39208984,-0.8908081,0.121154785,-0.27142334,-0.4099121,-1.2122803,0.5753784,-0.08795166,-0.6571045,-0.64453125,-0.38098145,-0.1541748,-0.048034668,0.9020996,-0.40014648,0.8444824,-0.2623291,-0.4212036,-0.20166016,0.6029053,-0.33374023,0.41119385,0.59661865
-0.69488525,0.7150879,0.068847656,0.032714844,-0.59594727,0.57440186,-0.33935547,0.4468994,-0.39642334,0.91033936,0.11584473,0.026000977,-0.65234375,0.5307007,0.48376465,-0.24230957,0.08203125,-0.96795654,-0.018066406,-0.23693848,0.3274536,-0.81658936,0.3312378,-0.34094238,0.1953125,0.39233398,-0.890625,0.12109375,-0.27075195,-0.41125488,-1.2122803,-0.40014648,-0.08807373,-0.65740967,-0.64416504,-0.38104248,-0.15441895,-0.04840088,0.9020996,-0.40008545,0.84436035,-0.26239014,-0.42132568,-0.20178223,0.6030884,-0.33380127,0.41125488,0.5963745
-0.6949463,0.71502686,0.068725586,0.032714844,-0.59594727,0.57421875,-0.3395996,0.44696045,-0.3963623,0.9104004,0.11566162,0.026123047,-0.6524658,0.53082275,0.48376465,-0.24188232,0.08166504,-0.9678345,-0.018188477,-0.23730469,0.3269043,-0.81677246,0.33129883,-0.34094238,0.19543457,0.39263916,-0.8905029,0.120910645,-0.2687378,-0.41204834,-1.2122803,0.8668823,-0.088012695,-0.6576538,-0.64385986,-0.3812256,-0.15454102,-0.04864502,0.9020996,-0.39996338,0.8442383,-0.26239014,-0.42144775,-0.2019043,0.60321045,-0.3338623,0.41131592,0.5961914
-0.6949463,0.71502686,0.06829834,0.032714844,-0.5960083,0.5739746,-0.33984375,0.44708252,-0.39624023,0.9104614,0.11529541,0.026184082,-0.65252686,0.5308838,0.48382568,-0.24151611,0.08148193,-0.96777344,-0.018432617,-0.23760986,0.32641602,-0.8170166,0.33129883,-0.34100342,0.19555664,0.39282227,-0.8904419,0.120788574,-0.26733398,-0.41131592,-1.2122803,1.854126,-0.088012695,-0.65789795,-0.6435547,-0.38134766,-0.15460205,-0.04888916,0.9020996,-0.3998413,0.84417725,-0.2623291,-0.42156982,-0.20202637,0.6033325,-0.33392334,0.411438,0.59594727
-0.69506836,0.71502686,0.067871094,0.03253174,-0.59606934,0.57366943,-0.3400879,0.4472046,-0.39605713,0.9105835,0.114990234,0.026184082,-0.6525879,0.5309448,0.48376465,-0.24121094,0.08129883,-0.96777344,-0.018676758,-0.237854,0.3260498,-0.81726074,0.3310547,-0.34100342,0.19555664,0.39294434,-0.89038086,0.120666504,-0.26776123,-0.41015625,-1.2122803,-0.08703613,-0.08795166,-0.65808105,-0.64331055,-0.3814087,-0.15460205,-0.049072266,0.90216064,-0.39971924,0.84417725,-0.26220703,-0.4216919,-0.20202637,0.6034546,-0.33380127,0.41156006,0.59576416
-0.6951294,0.71502686,0.06738281,0.032287598,-0.59606934,0.5734253,-0.340271,0.44732666,-0.39593506,0.91070557,0.11462402,0.026184082,-0.65270996,0.5309448,0.48376465,-0.2409668,0.08117676,-0.9677124,-0.018981934,-0.23803711,0.32574463,-0.8173828,0.33081055,-0.34106445,0.1954956,0.3930664,-0.89038086,0.12060547,-0.269104,-0.41064453,-1.2122803,1.387207,-0.08782959,-0.6583252,-0.6430664,-0.38146973,-0.15454102,-0.0491333,0.9022217,-0.3996582,0.8441162,-0.26208496,-0.42181396,-0.20202637,0.6035156,-0.3336792,0.4118042,0.59558105
-0.69506836,0.7150879,0.06689453,0.031982422,-0.59606934,0.57336426,-0.34039307,0.44732666,-0.39575195,0.91082764,0.11425781,0.026123047,-0.652771,0.5309448,0.48376465,-0.24078369,0.08105469,-0.9677124,-0.019226074,-0.23809814,0.32556152,-0.81762695,0.33050537,-0.34106445,0.19543457,0.3930664,-0.89038086,0.1204834,-0.2705078,-0.4100952,-1.2122803,0.21789551,-0.087768555,-0.65844727,-0.6428833,-0.38146973,-0.15441895,-0.0491333,0.9022217,-0.39959717,0.8441162,-0.26208496,-0.421875,-0.20196533,0.6036377,-0.3334961,0.41204834,0.595459
-0.69506836,0.71520996,0.066345215,0.03173828,-0.59606934,0.5732422,-0.34051514,0.4473877,-0.39556885,0.9109497,0.11401367,0.026000977,-0.65283203,0.5309448,0.48376465,-0.24060059,0.08087158,-0.9677124,-0.01940918,-0.23809814,0.32537842,-0.81781006,0.33026123,-0.34100342,0.19537354,0.39300537,-0.8904419,0.12042236,-0.27093506,-0.40997314,-1.2122803,1.4247437,-0.08782959,-0.6586304,-0.64263916,-0.3815918,-0.15435791,-0.0491333,0.9022827,-0.39959717,0.8441162,-0.2619629,-0.42193604,-0.20196533,0.60369873,-0.33325195,0.41235352,0.5953369
