millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2,L0,L1,L2
3229,158.18295,28.5387,-21.668888,65.68331,17.72521,-17.34861,-67.17727,-64.267845,-25.52473,-68.51094,-51.080215,-20.687538,-134.46278,-56.83751,-12.032562,-8.9854145,-57.635216,-23.350552,179.8174,-62.743404,-1.3991834,21.520895,-55.598854,-11.441044,38.668587,-44.787594,22.376514,67.014114,-51.677692,0.7379104,-46.830975,-7.430973,-35.454437,-28.326036,12.708704,51.566963
3244,155.92883,27.93346,-19.21158,65.8838,17.860588,-17.068163,-65.82046,-64.55279,-25.40458,-68.12831,-51.800808,-21.299992,-138.02696,-55.27092,-12.36702,-6.66546,-57.31753,-22.917034,178.92648,-63.58752,-1.7371153,23.920267,-55.39944,-10.788343,39.523888,-44.99874,22.576231,67.778015,-52.05899,1.1850562,-46.814415,-7.526202,-35.69003,-28.408146,12.87848,51.739193
3266,154.25554,27.117739,-17.235228,66.16503,17.497004,-16.433195,-63.622795,-64.54718,-25.4275,-67.60532,-52.549683,-21.924643,-139.29782,-53.77606,-12.308289,-5.0966344,-57.29636,-22.544909,176.98708,-63.94852,-1.9194748,25.599966,-55.397873,-9.729726,40.11279,-45.146893,22.713257,68.05783,-52.23789,1.9340931,-46.771584,-7.5507946,-35.74633,-28.58961,13.05898,51.712837
3283,153.11552,25.95846,-15.86391,65.96715,16.929491,-16.575165,-61.02621,-64.133026,-25.529974,-66.814415,-53.160133,-22.660055,-137.19583,-52.41192,-11.13163,-3.8204,-57.4191,-22.243431,172.72478,-63.15444,-2.4339015,27.195734,-55.83398,-8.769722,40.544758,-45.306614,22.668806,67.99259,-52.07309,2.980786,-46.68836,-7.551764,-35.879425,-28.731077,13.216596,51.72767
3305,152.55765,24.96557,-14.924885,65.96042,15.829023,-16.770456,-57.799267,-63.147602,-25.65444,-65.94325,-53.57582,-23.345238,-132.77635,-51.15723,-8.863063,-2.3991876,-57.689095,-21.78424,167.20987,-61.35969,-3.6405735,28.631096,-56.344456,-8.385094,41.13699,-45.62667,22.25074,67.89988,-51.862682,3.871416,-46.59247,-7.512418,-36.04426,-28.7749,13.331311,51.889023
3337,152.5399,24.222717,-14.423803,65.99398,14.692648,-16.842157,-54.523663,-61.71191,-25.700035,-65.048775,-53.96451,-24.07147,-128.66441,-49.91168,-6.3290644,-1.0184278,-58.006134,-21.256624,163.52167,-59.310226,-4.9042587,29.956228,-56.906685,-8.155129,41.7877,-46.089672,21.779202,67.99965,-51.767242,4.483817,-46.454544,-7.4936194,-36.217503,-28.707355,13.362503,52.11149
3352,152.8746,23.552101,-14.2891245,66.17815,13.886822,-16.75042,-51.962994,-60.404125,-25.37243,-64.05229,-54.28754,-24.977543,-127.85784,-47.57339,-4.8206534,0.5156577,-58.35727,-20.74599,161.72188,-57.525,-5.7153544,30.93904,-57.294025,-7.811264,42.406548,-46.530117,21.677738,68.23396,-51.81458,4.9722095,-46.322144,-7.516646,-36.408436,-28.47772,13.2524185,52.52124
3370,153.49727,22.667517,-14.552464,66.330574,13.421047,-16.584736,-50.30628,-59.41842,-25.032888,-62.86753,-54.257812,-26.439848,-127.285835,-46.54469,-3.534623,2.4055417,-58.566105,-20.34932,161.96867,-56.246506,-6.008935,31.756527,-57.595367,-7.4371786,43.29351,-47.115368,21.774593,68.30568,-51.858845,5.552736,-46.178703,-7.6825457,-36.874752,-28.118567,13.042233,53.193108
3390,154.36722,21.69204,-15.244644,66.533424,12.769079,-16.346802,-49.395935,-58.75919,-24.966549,-61.75009,-54.01075,-28.058079,-126.567856,-46.36189,-2.737377,4.9213243,-58.51455,-19.987234,163.00148,-55.681187,-6.2009254,32.8386,-57.9127,-7.221964,44.04776,-47.709805,22.189194,68.3352,-51.87623,6.0721235,-45.989574,-7.894877,-37.617714,-27.601517,12.738289,54.170887
3412,155.39217,20.64861,-16.553097,66.69734,11.9587965,-15.985055,-48.99315,-58.372807,-25.20142,-60.772686,-53.723316,-29.680841,-125.7321,-46.487152,-2.1379337,8.154148,-58.088303,-19.551876,165.46645,-55.782246,-5.9139037,34.11454,-58.153717,-6.8019114,44.79482,-48.114445,22.81855,68.44731,-52.012474,6.423565,-45.891476,-8.1963825,-38.37866,-27.059616,12.42281,55.18565
