millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2,L0,L1,L2
3189,5.337172,53.084763,-11.773353,74.74886,48.67004,-7.1084046,-106.58962,11.171464,-10.129072,-43.623554,24.45824,7.521072,178.98463,8.94676,-5.412947,53.7091,2.6748462,5.561376,-39.66487,0.7221261,3.5244286,-89.4979,4.1267467,5.2417107,159.46858,-41.828804,-17.405062,-57.25805,-20.738123,-1.1506888,-114.75561,8.352717,-10.539419,175.81285,-12.418427,-6.6846466
3213,5.2920847,53.043053,-11.753264,74.74504,48.63957,-7.0970397,-106.598625,11.168929,-10.139661,-43.617622,24.409637,7.4931855,178.98427,8.925731,-5.419806,53.705948,2.7064555,5.561483,-39.665775,0.71501005,3.5047069,-89.49205,4.091874,5.2268715,159.45065,-41.854233,-17.399479,-57.252983,-20.75747,-1.1729003,-114.76479,8.337728,-10.557294,175.81473,-12.404433,-6.6783004
3234,5.250229,53.00102,-11.723228,74.74065,48.603634,-7.0896683,-106.6076,11.1826,-10.147213,-43.622734,24.387924,7.4715147,178.97682,8.904358,-5.427206,53.706642,2.7595263,5.564776,-39.67127,0.7038763,3.4938235,-89.49528,4.067279,5.2120748,159.42802,-41.901337,-17.42864,-57.25266,-20.776031,-1.1785867,-114.756,8.324728,-10.548816,175.80963,-12.370245,-6.685932
3261,5.21633,52.97919,-11.708324,74.736244,48.567707,-7.0822935,-106.61655,11.184144,-10.163257,-43.6152,24.377724,7.467895,178.97638,8.869262,-5.4409566,53.707874,2.7596488,5.54916,-39.671806,0.6680847,3.4770381,-89.49367,4.077093,5.2219424,159.41516,-41.924957,-17.432045,-57.244503,-20.74704,-1.1705827,-114.74088,8.29514,-10.551381,175.80157,-12.363935,-6.699326
3300,5.18568,52.96252,-11.709017,74.73308,48.54756,-7.081872,-106.62614,11.176,-10.178124,-43.618965,24.403069,7.4742365,178.9764,8.833492,-5.461336,53.696888,2.7164752,5.526784,-39.676815,0.6372239,3.4732907,-89.497086,4.136621,5.241704,159.41052,-41.938213,-17.423088,-57.23597,-20.711948,-1.1658049,-114.735954,8.264619,-10.579776,175.79674,-12.363981,-6.6777487
3317,5.155046,52.94585,-11.709701,74.71741,48.527958,-7.087833,-106.63815,11.153482,-10.196159,-43.621536,24.420252,7.460208,178.97005,8.811837,-5.4826584,53.697014,2.6821911,5.5173054,-39.68352,0.6283837,3.4692807,-89.49628,4.1464944,5.241698,159.44807,-41.91307,-17.428457,-57.231583,-20.718828,-1.1790992,-114.72862,8.226585,-10.571322,175.8003,-12.362636,-6.6426964
3328,5.1244297,52.929176,-11.7103815,74.714775,48.513256,-7.0834093,-106.64841,11.131564,-10.204389,-43.62805,24.41145,7.4333935,178.96895,8.762811,-5.4963346,53.696335,2.6571803,5.5203495,-39.684223,0.59916353,3.450118,-89.499535,4.1268644,5.221962,159.47691,-41.8868,-17.430504,-57.238705,-20.754185,-1.199254,-114.730576,8.195671,-10.575199,175.79732,-12.348678,-6.6147733
3338,5.108667,52.92515,-11.722967,74.70785,48.50835,-7.082456,-106.6501,11.118834,-10.222677,-43.635002,24.40045,7.4002604,178.961,8.7198715,-5.5102363,53.695644,2.6602318,5.529729,-39.678356,0.56983876,3.4307692,-89.50437,4.087486,5.2022367,159.48291,-41.878426,-17.424988,-57.246857,-20.783178,-1.2072581,-114.73939,8.168067,-10.560324,175.80046,-12.333681,-6.5941825
3351,5.0784616,52.88833,-11.745798,74.69745,48.506702,-7.086442,-106.65185,11.0858135,-10.238535,-43.63307,24.38582,7.3824635,178.95346,8.684425,-5.52451,53.6966,2.6727972,5.5203986,-39.679214,0.54719454,3.4092283,-89.49769,4.052555,5.19727,159.45401,-41.905003,-17.40082,-57.25606,-20.805809,-1.2031147,-114.745766,8.140351,-10.520135,175.78981,-12.327046,-6.5651965
3367,5.0368137,52.847897,-11.756763,74.66944,48.48108,-7.1029162,-106.66443,11.053601,-10.255384,-43.63395,24.381428,7.3698287,178.9535,8.649182,-5.5452185,53.697422,2.6635232,5.5078754,-39.679783,0.5269234,3.394261,-89.49848,4.032748,5.207154,159.44316,-41.93597,-17.39035,-57.2481,-20.792196,-1.1947256,-114.725975,8.1178255,-10.443467,175.77078,-12.32785,-6.5420823
3384,4.9917026,52.79459,-11.783201,74.65668,48.452763,-7.107922,-106.66547,11.0343485,-10.277874,-43.633408,24.364122,7.3623304,178.95393,8.634973,-5.559076,53.697277,2.6416833,5.504682,-39.685383,0.49131098,3.377375,-89.49688,4.04753,5.212084,159.45856,-41.930862,-17.39523,-57.247025,-20.7739,-1.2044151,-114.708,8.079167,-10.393779,175.75658,-12.328626,-6.5405455
3404,4.935021,52.733795,-11.813307,74.64125,48.40974,-7.1084847,-106.66826,11.010406,-10.304715,-43.634113,24.370583,7.3597617,178.95445,8.670074,-5.5453315,53.695644,2.6041064,5.517055,-39.68562,0.44236386,3.365343,-89.49848,4.037715,5.2022142,159.49376,-41.91638,-17.429033,-57.247025,-20.7739,-1.2044151,-114.69364,8.04521,-10.415643,175.7487,-12.329137,-6.5467124
3425,4.908457,52.709824,-11.820608,74.62292,48.375443,-7.1099777,-106.6807,10.966063,-10.330031,-43.642902,24.404545,7.3683047,178.96327,8.719837,-5.538439,53.69867,2.5787232,5.5200863,-39.68632,0.41314128,3.3461785,-89.509224,4.0332575,5.1969304,159.53781,-41.893997,-17.451048,-57.259212,-20.789913,-1.2023525,-114.68523,8.030026,-10.416813,175.74236,-12.329402,-6.539007
3446,4.8984475,52.726902,-11.832265,74.61542,48.36508,-7.113008,-106.69255,10.927318,-10.351062,-43.656612,24.427626,7.365234,178.96349,8.712733,-5.5453672,53.69551,2.554202,5.5075207,-39.686867,0.37734285,3.3293905,-89.51085,4.0036316,5.2064247,159.5922,-41.85964,-17.44732,-57.26013,-20.817488,-1.1955043,-114.69314,8.01047,-10.388422,175.7231,-12.323374,-6.5231276
3468,4.903843,52.749527,-11.872456,74.606834,48.38466,-7.1199665,-106.70439,10.908857,-10.374541,-43.661095,24.418932,7.35994,178.95607,8.669653,-5.5662274,53.68784,2.5573864,5.500914,-39.68745,0.37259367,3.316242,-89.52234,3.9842794,5.2064886,159.62614,-41.831554,-17.458328,-57.268616,-20.827923,-1.1978178,-114.71082,7.9884686,-10.3704195,175.70082,-12.317844,-6.534993
3490,4.8782797,52.72772,-11.894817,74.58883,48.400906,-7.1473446,-106.70538,10.885523,-10.391554,-43.661354,24.427582,7.363686,178.94884,8.641164,-5.5805354,53.687706,2.5916717,5.5103955,-39.681854,0.4237345,3.3349433,-89.525566,3.9597328,5.1912966,159.67221,-41.816177,-17.488562,-57.256096,-20.83047,-1.2055703,-114.72636,7.9864163,-10.371427,175.67393,-12.319139,-6.518049
3511,4.840643,52.67071,-11.902383,74.573135,48.381298,-7.153275,-106.70481,10.915492,-10.39519,-43.66416,24.43783,7.368847,178.94841,8.620131,-5.587387,53.687298,2.6103404,5.519826,-39.6819,0.4547842,3.3385844,-89.525566,3.9646976,5.1863556,159.72508,-41.78553,-17.52086,-57.25606,-20.805809,-1.2031147,-114.736916,7.990724,-10.418431,175.64174,-12.306793,-6.4940047
3535,4.8104486,52.619274,-11.901124,74.55851,48.331764,-7.1552677,-106.70079,10.96697,-10.381632,-43.656178,24.42982,7.3715496,178.94818,8.627234,-5.580459,53.687977,2.6072884,5.510446,-39.687805,0.43231875,3.3169475,-89.53228,3.989696,5.201203,159.79498,-41.736343,-17.551056,-57.248432,-20.773634,-1.1890384,-114.74953,7.989903,-10.46955,175.61792,-12.274161,-6.5417733
3553,4.7784643,52.60747,-11.87007,74.55346,48.290394,-7.151818,-106.709854,10.976538,-10.383736,-43.658817,24.450909,7.386774,178.95612,8.63441,-5.5869374,53.684406,2.601437,5.507312,-39.688786,0.40072066,3.2912073,-89.53073,4.004534,5.205732,159.86609,-41.700623,-17.604033,-57.24011,-20.753922,-1.1838771,-114.74101,7.985832,-10.488057,175.61664,-12.289715,-6.6116576
3575,4.7664156,52.620155,-11.851606,74.56232,48.28827,-7.135397,-106.721695,10.937786,-10.404762,-43.67617,24.550684,7.4091554,178.9562,8.613236,-5.6007576,53.684135,2.6138835,5.513598,-39.68904,0.36729577,3.2809932,-89.540634,4.009896,5.2008414,159.91232,-41.667213,-17.619614,-57.239754,-20.747822,-1.1871065,-114.74146,7.979955,-10.491912,175.61778,-12.303207,-6.590241
3595,4.750699,52.61609,-11.864165,74.57591,48.29863,-7.1210227,-106.72324,10.908838,-10.42605,-43.682167,24.574396,7.4125147,178.9481,8.57792,-5.608059,53.684673,2.617054,5.507362,-39.688587,0.34757,3.2881246,-89.54148,4.0050397,5.195512,159.97502,-41.586716,-17.574045,-57.231262,-20.737389,-1.1847878,-114.76879,7.9777,-10.518984,175.63719,-12.288669,-6.620894
3617,4.7080355,52.55643,-11.881043,74.56633,48.29046,-7.1264534,-106.73347,10.903108,-10.431242,-43.680035,24.555029,7.4202285,178.9464,8.5425825,-5.6075225,53.684673,2.617054,5.507362,-39.683544,0.36291382,3.2900333,-89.55057,4.010347,5.2004957,160.04688,-41.526966,-17.575577,-57.22787,-20.713245,-1.1834732,-114.79654,7.9695544,-10.5499115,175.64375,-12.295219,-6.6213574
3639,4.6729903,52.506203,-11.87355,74.54841,48.249027,-7.1483655,-106.73408,10.913709,-10.432517,-43.675117,24.565907,7.431843,178.94545,8.521689,-5.607409,53.691948,2.688669,5.536071,-39.683826,0.36053956,3.2834592,-89.55141,4.00549,5.195165,160.03444,-41.541206,-17.58611,-57.21816,-20.6938,-1.1936859,-114.80467,7.9737306,-10.571605,175.65118,-12.272611,-6.56641
3661,4.6300616,52.466717,-11.868257,74.52683,48.206013,-7.160231,-106.723175,10.937282,-10.43942,-43.656906,24.511019,7.431162,178.94502,8.500653,-5.6142607,53.69237,2.7541866,5.5456424,-39.684254,0.34921518,3.2726862,-89.55301,3.9907053,5.190242,160.0286,-41.531975,-17.554888,-57.218838,-20.681334,-1.1847649,-114.812,7.978567,-10.5682535,175.64214,-12.25116,-6.5307403
3681,4.5978293,52.43251,-11.844216,74.524445,48.179348,-7.1612363,-106.73442,10.928494,-10.464082,-43.63843,24.447485,7.4267273,178.95238,8.507973,-5.613781,53.693188,2.744913,5.53312,-39.684086,0.32711408,3.2732415,-89.55731,4.0304394,5.2198777,160.00366,-41.56086,-17.553783,-57.198055,-20.599945,-1.1563475,-114.83685,7.9798884,-10.575794,175.63225,-12.252822,-6.558088
3703,4.5729504,52.41848,-11.835413,74.52949,48.151596,-7.1483426,-106.73543,10.925437,-10.483547,-43.63843,24.447485,7.4267273,178.95934,8.5295,-5.599443,53.69265,2.769803,5.5456896,-39.68884,0.29861927,3.276088,-89.55915,4.104762,5.2445335,159.99246,-41.588985,-17.564981,-57.190857,-20.539925,-1.1337055,-114.8617,7.981209,-10.583339,175.62253,-12.239981,-6.592612
