millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2,L0,L1,L2
3648,-150.39996,29.521599,-35.133694,25.04862,21.33648,-32.148064,150.3381,-48.793728,-36.585636,-159.57278,-45.347313,-27.65698,-68.58722,-35.202484,-6.4102235,-96.16396,-40.60622,-40.963123,-93.512024,-32.376034,-5.9832296,-41.768078,-34.137524,-25.164375,-76.8606,-6.9261227,-4.78404,-88.139015,-35.684704,-24.85807,-110.62343,9.724995,-41.699924,179.98985,1.2550133,1.0861284
3661,-150.83797,26.29576,-38.044937,24.930225,20.078495,-32.695892,148.19962,-49.623547,-36.454163,-161.0596,-45.50503,-29.537016,-68.40973,-34.27629,-4.97376,-95.50584,-39.61187,-40.914635,-93.57736,-33.069817,-2.016822,-40.622364,-33.300682,-23.472836,-76.319336,-6.9581485,-5.705182,-88.16509,-34.869064,-23.537123,-110.50877,9.769214,-41.592743,179.99341,1.4355417,1.7445747
3680,-152.05922,22.379211,-42.1686,24.51574,17.731106,-33.796883,145.43481,-50.438446,-36.514526,-163.21185,-45.050755,-31.903381,-68.17909,-32.9959,-4.162808,-94.71202,-38.449436,-41.44865,-93.80354,-33.01137,1.396649,-39.173946,-31.808262,-22.616253,-75.81963,-7.185384,-6.5723224,-88.0691,-33.905426,-22.341404,-110.4783,9.869919,-41.62203,179.99998,0.21712257,2.606363
3701,-153.52338,19.535637,-44.99982,23.674015,14.394517,-35.703022,142.09366,-51.135098,-36.84145,-165.45573,-44.156803,-34.29802,-67.894295,-31.754375,-3.7445252,-94.033104,-37.49412,-42.02707,-94.05703,-31.99816,4.036526,-37.912174,-30.285967,-22.170998,-75.49358,-7.4522014,-7.5525475,-88.14746,-33.12445,-20.743225,-110.57504,9.940333,-41.6108,179.99837,-1.0267681,2.0746636
3723,-154.42094,18.700117,-43.92921,22.936213,10.907853,-37.038322,139.24039,-51.131443,-37.683804,-167.49586,-43.314274,-36.38895,-67.52595,-30.90113,-3.788374,-93.26853,-36.8741,-42.565544,-94.18627,-30.39975,5.7253575,-37.045307,-29.333015,-22.101765,-75.31132,-7.631309,-8.438634,-88.15981,-31.69961,-18.90664,-110.4947,10.133623,-41.137352,179.99275,-1.1131941,1.0441389
3744,-155.10664,18.92206,-40.376217,22.027105,9.261583,-36.941303,137.01979,-50.625267,-38.768314,-169.08865,-42.68996,-37.903755,-66.859215,-30.325132,-4.314824,-92.01132,-36.506874,-43.195606,-94.09076,-29.131737,6.6144643,-36.38549,-28.882713,-22.51511,-75.14775,-7.689396,-9.171459,-87.85287,-29.862648,-17.22217,-110.20444,10.445355,-40.498394,-179.99632,-0.8014224,0.15678783
3781,-156.24435,19.113247,-37.648926,21.275242,8.773103,-34.6634,134.93423,-50.133427,-39.61419,-169.75388,-42.019028,-38.63185,-66.10396,-30.095932,-5.045589,-90.44211,-36.437256,-43.691116,-93.75086,-28.440401,6.7587614,-35.80293,-28.687065,-23.223303,-74.95661,-7.676926,-9.560576,-86.98435,-28.347387,-16.160051,-110.000374,10.684842,-40.00827,-179.98434,-0.30205888,0.14514849
3791,-156.10657,20.742773,-35.87164,20.195143,7.927832,-31.768383,133.48924,-49.68482,-40.219887,-170.21506,-41.580593,-38.939476,-65.321106,-30.185717,-5.687,-88.9351,-36.624775,-43.895786,-93.05849,-28.00108,6.1973085,-35.275517,-28.875326,-23.96508,-74.77103,-7.7049193,-9.662875,-85.997696,-27.319384,-15.559109,-109.90857,10.853888,-39.69733,-179.98392,-0.075968206,-0.0012594196
3807,-155.16786,22.28854,-35.22252,19.477135,8.635513,-29.973618,133.60716,-49.145607,-40.78184,-170.97707,-41.400635,-39.0658,-64.592606,-30.508377,-6.218662,-87.68173,-36.93788,-43.902172,-92.183395,-27.873755,5.3375306,-34.86659,-29.3465,-24.606306,-74.63848,-7.7274446,-9.680929,-85.31076,-26.586843,-15.507004,-109.84654,10.9089985,-39.470455,-179.9877,0.003319682,-0.23885182
3830,-153.81068,24.06222,-34.744865,19.851316,10.464736,-29.345167,133.64981,-48.952145,-40.980988,-172.2874,-41.202377,-39.33896,-63.91003,-30.873844,-6.81409,-86.748184,-37.239384,-43.88147,-91.2236,-28.043457,4.49765,-34.63418,-29.802498,-25.110058,-74.622925,-7.8335943,-9.739692,-84.77981,-26.325768,-16.043022,-109.831985,10.868046,-39.297695,-179.99178,-0.16134018,-0.5009458
3851,-153.1382,24.970037,-34.209255,20.679277,12.617157,-29.295702,133.32481,-48.995445,-40.948254,-173.86192,-40.865852,-40.0324,-63.29596,-31.186537,-7.278809,-85.94334,-37.334637,-43.984276,-90.24778,-28.404295,3.675138,-34.556023,-30.235653,-25.503925,-74.72358,-8.003234,-9.801603,-84.09363,-26.502161,-16.83429,-109.76832,10.758262,-39.09584,-179.99454,-0.1731747,-0.7164198
3886,-152.7979,25.95593,-33.578976,21.773829,13.944636,-29.333315,132.86243,-48.81995,-41.149,-174.88918,-40.56341,-40.530483,-62.76585,-31.274458,-7.620597,-85.17127,-37.30441,-44.18387,-89.25946,-28.826508,2.6693347,-34.379868,-30.567059,-26.007431,-74.92444,-8.253463,-9.7203045,-83.33039,-26.950552,-17.564087,-109.83039,10.589587,-39.069286,-179.99403,-0.19415417,-0.2978509
3902,-152.65013,26.459978,-33.272007,21.889645,14.623049,-29.042162,132.15208,-48.45857,-41.53727,-175.70474,-40.19538,-41.23802,-62.382717,-31.261303,-7.87381,-84.49761,-37.23488,-44.441628,-88.47605,-29.234137,1.8910937,-34.123955,-30.687422,-26.400974,-75.2351,-8.629425,-9.573607,-82.74723,-27.529053,-18.088728,-110.00028,10.363909,-39.16649,-179.99559,-0.29604745,-0.40124086
3919,-152.66231,26.74735,-33.03987,21.897778,15.2690735,-28.82511,131.99092,-48.09781,-41.902103,-175.97542,-39.96277,-41.515038,-62.182003,-31.24109,-8.143876,-84.012566,-37.141533,-44.707073,-87.888824,-29.44172,1.3084564,-33.941467,-30.661528,-26.581701,-75.65767,-9.114629,-9.4518175,-82.39135,-28.026861,-18.65732,-110.15385,10.170419,-39.17314,179.99942,-0.085771956,-0.085643746
3936,-152.84552,26.856327,-32.81643,21.856663,15.666605,-28.752432,131.4274,-47.7129,-42.27866,-175.87915,-39.697815,-41.665066,-62.105965,-31.135761,-8.443756,-83.63535,-37.029007,-45.030487,-87.520966,-29.47621,1.0009674,-33.813812,-30.572111,-26.722244,-76.160934,-9.597108,-9.353071,-82.08939,-28.558758,-19.22914,-110.24802,10.065833,-39.134483,-99.717224,28.316912,-54.286472
3957,-153.12155,26.804722,-32.61108,21.743416,15.960339,-28.679487,131.6395,-47.4875,-42.503723,-175.49765,-39.353634,-41.903065,-62.135296,-31.022646,-8.826639,-83.33474,-36.980217,-45.319824,-87.351776,-29.39212,0.8439436,-33.79232,-30.484045,-26.91111,-76.68689,-9.982345,-9.238732,-81.7099,-28.96622,-19.802841,-110.3188,10.040115,-39.147182,131.39717,-7.2275233,63.498215
3978,-153.33916,26.679157,-32.35669,21.591557,16.089485,-28.50237,131.91074,-47.16298,-42.827343,-174.8056,-38.997437,-42.053516,-62.274643,-31.00374,-9.067521,-83.393105,-37.10284,-45.336792,-87.33226,-29.23508,0.710149,-33.87969,-30.47009,-27.088148,-77.1995,-10.218122,-9.010195,-81.38877,-29.089409,-20.166876,-110.348305,10.064101,-39.227,-141.293,4.735426,70.67735
3999,-153.36668,26.556156,-32.06912,21.501442,16.16069,-28.272444,132.171,-46.78356,-43.20451,-174.10806,-38.821873,-42.04335,-62.519173,-31.177822,-9.069653,-83.835434,-37.40178,-45.06879,-87.44011,-29.109753,0.48698106,-34.121147,-30.61479,-27.069334,-77.68951,-10.313034,-8.660843,-81.22361,-29.100029,-20.266787,-110.365654,10.116525,-39.372463,-108.29574,38.211338,-38.53983
4020,-153.13466,26.66745,-31.772953,21.548473,15.956435,-27.970852,132.55225,-46.436825,-43.55233,-173.5923,-38.910404,-41.887623,-62.87194,-31.547094,-8.9376335,-84.456505,-37.857903,-44.631527,-87.64391,-29.09065,0.3367726,-34.532806,-30.892656,-26.85707,-78.16798,-10.306311,-8.196596,-81.104,-29.116446,-20.278912,-110.35673,10.145335,-39.533806,-102.8146,26.502804,-56.047718
4042,-152.7582,26.839954,-31.458553,21.683044,15.965014,-27.697622,132.79124,-46.337822,-43.654285,-173.21986,-39.250454,-41.557022,-63.27992,-32.013638,-8.78047,-85.09781,-38.339657,-44.169086,-87.94382,-29.283724,0.38196838,-35.07806,-31.261911,-26.57879,-78.60324,-10.236413,-7.7008333,-81.04754,-29.1766,-20.2794,-110.25037,10.145867,-39.62577,-157.88051,-1.8274251,85.569145
4064,-152.29509,27.10505,-31.063993,21.937943,16.046011,-27.429966,132.64821,-46.54307,-43.450344,-172.88931,-39.70688,-41.092907,-63.677265,-32.466312,-8.592255,-85.7737,-38.74175,-43.763718,-88.28851,-29.660791,0.48123515,-35.642803,-31.682652,-26.371464,-79.021515,-10.057284,-7.269486,-81.089134,-29.309553,-20.235046,-110.12035,10.082298,-39.699783,-110.21954,36.916656,-31.65765
4085,-151.76083,27.430231,-30.680866,22.280695,16.116682,-27.105276,132.36978,-46.98968,-43.006187,-172.48686,-40.14215,-40.599205,-64.06783,-32.805775,-8.357232,-86.52198,-38.981106,-43.436657,-88.65868,-30.103188,0.50366867,-36.16973,-32.094177,-26.250626,-79.40057,-9.81174,-6.9094167,-81.29831,-29.469015,-20.055214,-109.98587,9.960507,-39.839478,-145.4786,1.0359156,76.86227
4105,-151.20956,27.726511,-30.386446,22.68493,16.216486,-26.789257,132.1682,-47.525406,-42.47365,-172.0138,-40.508682,-40.15633,-64.43006,-32.972126,-8.009358,-87.38974,-39.05633,-43.167736,-89.064995,-30.540215,0.50888795,-36.584938,-32.32332,-26.138453,-79.77518,-9.585784,-6.5882382,-81.664406,-29.682325,-19.768753,-109.898926,9.793862,-40.096016,-114.91322,29.63041,4.1568065
4128,-150.7041,27.894943,-30.265202,23.144003,16.346497,-26.545675,132.05743,-48.025444,-41.974483,-171.52844,-40.749866,-39.833477,-64.84505,-32.981518,-7.602226,-88.43128,-39.007927,-42.953747,-89.52823,-30.901705,0.58251196,-36.94208,-32.36726,-25.931084,-80.10513,-9.419161,-6.2808514,-82.152534,-29.992002,-19.416689,-109.86721,9.629122,-40.440357,-124.473236,14.1411915,43.93598
4148,-150.36241,27.880787,-30.32235,23.590391,16.459255,-26.433538,131.99986,-48.420044,-41.57819,-171.06653,-40.869175,-39.77202,-65.31916,-32.90525,-7.217471,-89.506035,-38.8738,-42.83119,-90.06647,-31.106958,0.7886707,-37.27979,-32.270237,-25.638132,-80.39631,-9.315817,-6.0122128,-82.66967,-30.34655,-19.086458,-109.87034,9.482341,-40.80907,-102.19033,29.489065,-56.89199
4170,-150.24123,27.558529,-30.470905,23.955181,16.501822,-26.475256,131.91194,-48.70862,-41.287544,-170.55692,-40.869354,-39.967613,-65.849335,-32.75623,-6.9012218,-90.57009,-38.67543,-42.810173,-90.68053,-31.162157,1.1262827,-37.60781,-32.10298,-25.320156,-80.64162,-9.255245,-5.8544436,-83.15068,-30.619444,-18.830933,-109.879745,9.406927,-41.117355,-173.56398,-2.9514341,85.78734
4191,-150.28851,27.03512,-30.66937,24.19476,16.358751,-26.583254,131.56326,-48.88961,-41.10838,-169.93503,-40.729847,-40.355198,-66.38569,-32.53006,-6.6436048,-91.63992,-38.439884,-42.818935,-91.332924,-31.084465,1.5405232,-37.900993,-31.859474,-25.053337,-80.85423,-9.222777,-5.818893,-83.586784,-30.690529,-18.615204,-109.8499,9.407129,-41.3426,-103.08693,30.389172,-57.588234
4213,-150.39984,26.479248,-30.891651,24.323402,15.991478,-26.697546,131.04585,-48.9301,-41.069893,-169.20168,-40.507298,-40.844242,-66.9082,-32.302254,-6.383354,-92.72136,-38.243248,-42.769363,-92.0066,-30.914198,1.9728665,-38.151543,-31.569279,-24.807482,-81.02662,-9.194542,-5.9002566,-84.02229,-30.579325,-18.378765,-109.77423,9.463817,-41.516407,-161.38695,0.8102678,83.30989
4233,-150.51265,25.918728,-31.152906,24.394108,15.554203,-26.799816,130.4611,-48.808994,-41.18622,-168.52103,-40.313988,-41.31525,-67.40048,-32.111923,-6.0999446,-93.7197,-38.116978,-42.643867,-92.62971,-30.65452,2.3491068,-38.40788,-31.291334,-24.542728,-81.14646,-9.1388855,-5.990114,-84.49206,-30.322578,-18.090292,-109.688484,9.561428,-41.651997,-114.08901,35.59961,-13.094122
4254,-150.56422,25.479692,-31.394615,24.475878,15.04373,-26.91184,129.70503,-48.658367,-41.319096,-167.9805,-40.219887,-41.64039,-67.83282,-31.997272,-5.7988744,-94.587364,-38.06237,-42.452293,-93.19517,-30.376753,2.7037756,-38.658726,-31.073477,-24.255196,-81.234505,-9.081647,-6.082345,-84.97023,-30.017933,-17.780704,-109.608864,9.641303,-41.792328,171.99548,-2.3815084,83.412155
4276,-150.56493,25.124647,-31.602734,24.561476,14.537109,-27.07632,128.83228,-48.56479,-41.381397,-167.60501,-40.223064,-41.84234,-68.191605,-31.949715,-5.4948726,-95.257126,-38.058865,-42.273476,-93.72666,-30.154003,3.0521846,-38.89886,-30.936222,-23.97974,-81.29111,-9.038677,-6.1631083,-85.42005,-29.696209,-17.535677,-109.50354,9.672958,-41.852337,-106.98888,34.93345,-53.751743
4297,-150.50461,24.850046,-31.771452,24.652105,14.207627,-27.236525,128.08932,-48.566784,-41.348076,-167.32642,-40.293125,-41.93891,-68.46331,-31.942984,-5.293288,-95.74294,-38.058956,-42.171738,-94.19022,-30.013565,3.382082,-39.103416,-30.86167,-23.773783,-81.34231,-8.997931,-6.2786217,-85.824165,-29.35944,-17.351458,-109.36883,9.683676,-41.837723,146.56306,-5.146447,70.71515
4319,-150.39322,24.769764,-31.844007,24.74406,13.894183,-27.373886,127.41298,-48.65362,-41.23248,-167.04216,-40.37393,-41.95822,-68.63717,-31.92178,-5.223638,-96.0137,-38.027565,-42.188625,-94.55866,-29.94422,3.6803904,-39.2588,-30.817158,-23.701405,-81.38818,-8.981554,-6.401965,-86.225815,-29.032078,-17.180403,-109.21604,9.67654,-41.78904,-106.25557,36.4139,-51.191483
4340,-150.26776,24.7662,-31.902615,24.85654,13.7287245,-27.466644,126.88565,-48.812656,-41.053814,-166.75165,-40.402992,-41.959534,-68.734985,-31.87894,-5.266986,-96.167145,-37.963993,-42.278595,-94.83373,-29.925188,3.8461258,-39.36833,-30.798603,-23.762716,-81.42995,-9.015965,-6.509399,-86.59468,-28.764217,-16.997368,-109.08651,9.661615,-41.77041,-116.27,30.366348,9.184282
4362,-150.10919,24.911753,-31.938862,24.988012,13.676766,-27.512007,126.57184,-48.934708,-40.922012,-166.39532,-40.354477,-41.976707,-68.78664,-31.81757,-5.324751,-96.25108,-37.894623,-42.36799,-95.01548,-29.903889,3.8718164,-39.410942,-30.782967,-23.870695,-81.467445,-9.089651,-6.618529,-86.93075,-28.551365,-16.80905,-109.01746,9.6166725,-41.777893,-115.220955,31.57842,6.6703224
4383,-149.9688,25.053717,-31.999264,25.133512,13.716228,-27.568064,126.49389,-48.97409,-40.88088,-166.10161,-40.28163,-42.016228,-68.81277,-31.746162,-5.4009924,-96.32058,-37.832726,-42.455627,-95.12261,-29.863377,3.7845783,-39.422184,-30.749748,-23.977976,-81.51971,-9.188105,-6.742966,-87.21125,-28.422632,-16.682781,-108.95562,9.561313,-41.799965,-116.67987,29.293287,13.022632
4403,-149.88849,25.121655,-32.041775,25.284885,13.837484,-27.633736,126.55219,-48.935146,-40.922623,-165.9366,-40.210438,-42.078136,-68.83885,-31.702862,-5.49258,-96.34666,-37.78927,-42.55561,-95.183975,-29.808695,3.7065659,-39.44905,-30.71529,-24.035675,-81.563934,-9.292869,-6.8437514,-87.41955,-28.36519,-16.646051,-108.86374,9.557038,-41.735516,-100.79493,25.12143,-53.312355
4424,-149.8891,25.094173,-32.0968,25.412434,13.9300785,-27.6879,126.62981,-48.872513,-40.987213,-165.77818,-40.12923,-42.16883,-68.84447,-31.658333,-5.612783,-96.34453,-37.74871,-42.659016,-95.208824,-29.75157,3.6134095,-39.46607,-30.695816,-24.113226,-81.60015,-9.398598,-6.92553,-87.54586,-28.358337,-16.723623,-108.787,9.570999,-41.676773,-109.32454,39.39283,-29.966587
4446,-149.92238,25.004684,-32.14006,25.474722,13.981842,-27.726831,126.65627,-48.78678,-41.070255,-165.61287,-40.057972,-42.230637,-68.8422,-31.627972,-5.7437,-96.308784,-37.742783,-42.747314,-95.22472,-29.705389,3.5263739,-39.46683,-30.678549,-24.21922,-81.65209,-9.4869795,-6.985619,-87.61483,-28.34757,-16.829704,-108.74867,9.560318,-41.64105,-114.52787,34.601032,-3.0660408
4467,-149.95958,24.889345,-32.189743,25.506697,13.955529,-27.74602,126.6626,-48.68017,-41.17172,-165.48438,-40.01593,-42.240498,-68.83192,-31.638132,-5.8753133,-96.25232,-37.76959,-42.813133,-95.2054,-29.654922,3.4002855,-39.485157,-30.700079,-24.324064,-81.712006,-9.569212,-7.0683594,-87.65344,-28.331175,-16.925386,-108.724945,9.554217,-41.624058,-105.03597,35.01361,-54.628956
4488,-149.91397,24.96788,-32.16054,25.515955,13.909552,-27.762503,126.71656,-48.576595,-41.273075,-165.31108,-39.978477,-42.209938,-68.83282,-31.683132,-6.0156317,-96.231224,-37.841652,-42.84329,-95.19053,-29.620045,3.2712245,-39.524273,-30.75604,-24.406992,-81.78674,-9.618943,-7.207371,-87.69225,-28.329937,-17.00552,-108.680565,9.558685,-41.55866,-104.3139,33.75308,-56.246185
4510,-149.82594,25.120148,-32.07067,25.529745,13.821264,-27.79114,126.84803,-48.496735,-41.357018,-165.11293,-39.98708,-42.11842,-68.838715,-31.76623,-6.148435,-96.16063,-37.93808,-42.84335,-95.18246,-29.642328,3.1491451,-39.597225,-30.862896,-24.48743,-81.84704,-9.638717,-7.3349605,-87.72687,-28.3382,-17.084673,-108.61385,9.565085,-41.496113,-119.09596,27.243969,18.759472
4531,-149.73564,25.210175,-31.961788,25.595387,13.962571,-27.750275,127.05882,-48.431458,-41.431957,-164.92577,-40.035374,-41.9896,-68.84449,-31.865608,-6.234824,-96.128784,-38.047962,-42.79773,-95.164406,-29.695255,3.0172951,-39.66679,-30.983479,-24.54912,-81.90405,-9.651144,-7.423484,-87.72041,-28.371244,-17.190695,-108.554474,9.557761,-41.454063,-131.28514,13.885696,51.07933
4556,-149.62144,25.3027,-31.847576,25.693075,14.070202,-27.657955,127.30985,-48.413284,-41.463963,-164.80177,-40.128338,-41.832867,-68.85306,-31.983515,-6.2655053,-96.12393,-38.158115,-42.72037,-95.14572,-29.779842,2.8771548,-39.736332,-31.115543,-24.580317,-81.95636,-9.692383,-7.4510283,-87.73782,-28.428398,-17.261267,-108.513596,9.537428,-41.448544,-121.884995,22.271181,30.236284
