millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2,L0,L1,L2
3371,65.39485,12.484481,-29.970325,125.852875,-0.24057673,3.690902,172.63579,-76.57558,-12.569908,135.69145,-67.71528,-17.718159,-141.08945,-64.87661,7.0026727,-83.81151,-64.475296,-5.1717463,-155.02217,-50.092144,36.92959,40.022327,-43.090084,18.848206,93.20019,-73.844986,-1.0841662,30.365269,-25.402761,32.948673,-156.8163,-13.918426,-47.478504,-16.570267,13.131433,76.51681
3385,18.416681,-13.134948,-34.531803,91.507454,-28.259418,-8.246055,-110.050674,-56.664375,-13.1412735,117.49834,-53.86309,-33.625504,-136.71161,-44.28504,34.737045,-58.33738,-36.913452,4.761635,-155.02504,-50.079918,36.93481,40.01077,-43.078255,18.879501,93.19608,-73.81722,-1.0792838,30.372105,-25.393633,32.949165,-156.82497,-13.924341,-47.49589,-16.569706,13.125011,76.52231
3395,18.42901,-13.143595,-34.55139,91.52687,-28.262386,-8.255531,-110.048676,-56.637924,-13.139828,117.53211,-53.829315,-33.655903,-136.71559,-44.276516,34.740417,-58.31016,-36.88867,4.759362,-155.05103,-50.051342,36.955418,40.00316,-43.071342,18.890743,93.1715,-73.80256,-1.0652586,30.384428,-25.386406,32.94737,-156.8427,-13.933239,-47.51279,-16.549725,13.113102,76.535965
3410,18.45586,-13.116122,-34.559208,91.53361,-28.225555,-8.263543,-110.07416,-56.596912,-13.133691,117.54317,-53.804607,-33.670235,-136.70671,-44.286255,34.723663,-58.27645,-36.854908,4.7550735,-155.06502,-50.020103,36.98591,39.995754,-43.061344,18.88138,93.15443,-73.77679,-1.0515226,30.392746,-25.376698,32.941887,-156.85898,-13.939313,-47.546585,-16.517124,13.090469,76.560265
3436,18.475689,-13.07149,-34.55946,91.53702,-28.19562,-8.256109,-110.07741,-56.572918,-13.119705,117.542206,-53.768913,-33.6863,-136.70552,-44.28097,34.71857,-58.23891,-36.813484,4.7522182,-155.06178,-49.974434,37.04065,39.993877,-43.06259,18.84948,93.16389,-73.74039,-1.0590329,30.386356,-25.350376,32.94251,-156.87102,-13.936512,-47.57221,-16.478388,13.071974,76.58259
3460,18.507475,-13.049558,-34.54536,91.54668,-28.179373,-8.245732,-110.105804,-56.53774,-13.120137,117.536285,-53.752056,-33.688934,-136.70805,-44.26919,34.72176,-58.19782,-36.776455,4.7414465,-155.04292,-49.94881,37.07489,40.00671,-43.070538,18.83534,93.17934,-73.69284,-1.0757138,30.374485,-25.322153,32.945415,-156.89787,-13.948392,-47.588608,-16.433031,13.046146,76.611465
3527,18.053371,-13.256294,-34.838123,91.54701,-28.122646,-8.252989,-110.18036,-56.43929,-13.155562,117.57513,-53.650135,-33.764484,-136.73761,-44.217606,34.755497,-58.074226,-36.71355,4.729119,-155.16084,-49.839878,37.180374,40.042736,-43.048794,18.827549,93.22416,-73.59582,-1.1160154,30.387339,-25.243876,32.94942,-156.93301,-13.966434,-47.584652,-16.364876,12.982034,76.67652
3543,18.033506,-13.251926,-34.823765,91.55203,-28.106192,-8.268827,-110.198265,-56.421898,-13.153817,117.59475,-53.618835,-33.790604,-136.75583,-44.190815,34.77423,-58.050674,-36.67509,4.7529845,-155.16983,-49.808704,37.216534,40.0358,-43.028088,18.83197,93.2293,-73.55729,-1.1143892,30.399088,-25.229582,32.944214,-156.91841,-13.960657,-47.57497,-16.325445,12.957126,76.70434
3576,17.98949,-13.297791,-34.778484,91.41296,-28.388323,-8.534884,-110.20495,-56.40681,-13.176912,117.60559,-53.594402,-33.814346,-136.79451,-44.12481,34.814884,-58.01291,-36.612347,4.7777405,-155.16441,-49.77102,37.262016,40.0216,-42.96915,18.851221,93.26489,-73.50679,-1.1459153,30.367577,-25.14387,32.972347,-156.94437,-13.961597,-47.57582,-16.209534,12.918871,76.75745
3599,17.959707,-13.345918,-34.7519,91.39006,-28.399897,-8.519967,-110.20829,-56.399258,-13.188461,117.609314,-53.589397,-33.821327,-136.80603,-44.09797,34.82498,-58.005665,-36.591637,4.7702785,-155.17107,-49.782127,37.246353,40.032375,-42.93989,18.849028,93.27095,-73.509224,-1.1580131,30.352795,-25.113321,33.002945,-156.96721,-13.973522,-47.565136,-16.164635,12.912782,76.77096
3619,17.93414,-13.389874,-34.73242,91.38509,-28.4318,-8.516823,-110.1971,-56.400234,-13.185603,117.62055,-53.591404,-33.824287,-136.80948,-44.07113,34.831196,-58.004738,-36.55043,4.773228,-155.2261,-49.767563,37.247425,40.03952,-42.915943,18.847265,93.27095,-73.509224,-1.1580131,30.339489,-25.08218,33.027565,-156.98204,-13.9882,-47.5559,-16.113197,12.894333,76.795616
3640,17.912685,-13.449099,-34.726944,91.39786,-28.476171,-8.522731,-110.18548,-56.407024,-13.178875,117.629616,-53.593983,-33.823845,-136.83261,-44.04047,34.858406,-58.01607,-36.497986,4.7737727,-155.25012,-49.758877,37.25007,40.03702,-42.889423,18.845428,93.24989,-73.50517,-1.1368266,30.327646,-25.053953,33.03045,-157.00029,-14.008287,-47.55058,-16.062368,12.87152,76.82288
3671,17.8932,-13.543217,-34.704266,91.41536,-28.551601,-8.527965,-110.16102,-56.41856,-13.163514,117.628914,-53.598785,-33.819798,-136.85411,-44.011917,34.89529,-58.021397,-36.439354,4.7810326,-155.22969,-49.747997,37.263206,40.026134,-42.856514,18.860699,93.24268,-73.5026,-1.1267353,30.288788,-25.016348,33.04112,-157.0274,-14.029082,-47.548035,-16.030619,12.855998,76.84107
