millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2,L0,L1,L2
3498,110.15213,-6.1533203,-13.525884,154.81528,44.924202,3.8382564,-61.39961,-42.602753,-40.95787,166.24347,-39.23147,-33.494663,126.385895,-57.99028,-6.308937,119.61024,-58.997116,-30.840448,-57.345493,-58.336704,11.942929,115.0621,-58.316666,-31.442072,2.9600642,-27.689774,-42.64925,120.258934,-59.687836,-19.093477,-109.920654,-8.851391,-25.21881,20.397102,24.224361,20.660376
3511,115.48304,2.014611,-10.756416,150.77863,46.48056,1.4246291,-61.193253,-44.347183,-40.122986,167.86652,-42.328415,-30.188318,126.76249,-56.06004,-13.1345,125.93552,-56.67999,-32.806763,-57.706936,-58.587097,8.136676,130.86671,-58.666626,-31.042295,10.715861,-25.087694,-40.876213,115.00357,-64.29729,-20.043894,-109.29845,-8.829352,-22.036045,21.137491,24.584185,20.108744
3527,120.86769,10.98239,-6.1445904,145.91156,47.433098,-1.271765,-61.25165,-46.590446,-38.894955,172.43333,-54.546402,-23.749754,127.51393,-53.746304,-20.56108,133.58803,-53.96355,-32.424736,-58.025787,-58.368263,2.324086,152.33368,-59.338604,-28.977938,17.105232,-22.457146,-37.80954,110.54957,-68.534355,-18.938097,-108.76318,-8.712675,-20.38495,22.002523,24.49853,19.499548
3548,125.52328,20.364828,-0.42495602,140.62944,48.183857,-4.1123033,-61.43822,-49.47082,-37.27351,177.20549,-71.95528,-17.944159,128.58374,-51.38437,-28.056108,141.72566,-51.171688,-29.476658,-57.84662,-57.38199,-5.0119815,174.63734,-60.556847,-26.176033,22.648077,-18.831701,-35.578136,107.120125,-71.98907,-16.900467,-108.3125,-8.674786,-19.86998,22.634827,23.863636,18.840427
3576,128.16875,29.328466,5.680183,137.2212,47.404186,-5.6709685,-61.68075,-52.40411,-35.524727,178.29796,-79.96886,-9.880596,129.56586,-49.568405,-34.580906,148.90335,-48.74769,-24.80091,-57.09929,-55.68538,-13.091763,-167.1382,-62.827267,-23.245201,26.76156,-17.20911,-33.788128,104.969864,-73.70494,-15.30619,-107.94698,-8.631007,-19.875599,22.829739,22.753191,17.853136
3605,127.79948,36.885105,11.175284,136.10909,46.079163,-5.3541403,-61.977512,-55.253113,-33.62234,179.32706,-81.53071,-4.0967946,130.47348,-48.66705,-39.124477,153.32016,-48.823635,-20.926664,-55.69939,-53.41165,-21.656994,-154.47717,-65.00906,-20.956705,29.536753,-16.550182,-32.244663,103.33052,-74.85191,-14.037799,-107.64064,-8.662719,-20.00982,22.538958,21.231571,16.867956
3622,125.26233,42.537758,13.575012,135.4866,44.99552,-4.595843,-62.641083,-57.723583,-31.679836,179.9424,-88.74919,0.5192848,131.21494,-48.455105,-41.250977,157.65266,-49.468636,-17.549519,-53.858612,-51.17771,-30.066984,-145.00655,-64.685036,-21.334152,31.338072,-16.437508,-30.68706,103.76972,-74.52401,-14.584634,-107.279686,-8.699148,-19.918152,21.285574,19.318361,17.045155
3637,121.45054,47.221718,13.023051,134.75824,44.480793,-4.0337343,-64.47939,-59.982357,-29.540234,-179.80936,-63.34132,0.8159236,131.00758,-49.037067,-40.960136,159.14168,-51.892273,-16.191364,-52.400417,-49.601456,-36.0344,-150.43808,-61.57841,-23.387133,32.63245,-16.22018,-28.876621,106.320435,-72.65551,-16.934275,-106.85875,-8.687896,-19.62659,19.204725,17.248842,18.833666
3678,114.72394,51.548836,7.286801,134.95946,41.45519,-4.221353,-69.32881,-63.799538,-25.542286,179.75157,-51.386387,-1.4187908,127.83693,-53.306835,-36.33943,155.20235,-56.54242,-19.675076,-68.20586,-53.41597,1.212399,-177.59525,-53.901157,-30.879538,34.918827,-16.14935,-24.464193,112.87494,-66.467125,-23.174349,-106.04449,-8.317845,-18.347185,15.581573,14.704833,25.032904
3696,111.622154,52.320904,4.517673,135.67581,39.325985,-4.5847836,-71.897675,-65.27385,-23.844873,177.66916,-61.784603,-8.813266,127.00826,-54.282722,-35.494385,152.25768,-53.40042,-25.107899,-68.80341,-54.02144,2.593862,165.73573,-52.06586,-34.89628,36.592564,-16.32556,-21.55646,116.93609,-62.288994,-26.863605,-105.810135,-7.9380226,-18.50746,14.210237,14.186264,27.267994
