millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2,L0,L1,L2
4761,18.360407,16.31324,-73.67527,-7.2184777,4.012369,-71.71769,146.91351,-32.685783,-57.227295,-16.261,-14.399116,-73.31142,-137.33617,-12.109653,-13.396203,-179.98834,-1.6494497,1.9373175,-40.801315,-18.821278,-14.861554,137.75423,-2.098456,-41.06601,-87.23656,26.538357,-7.203811,79.588234,3.3540366,-41.379192,-88.61705,41.345943,-17.916292,59.002472,-51.982803,16.897442
4798,5.271412,15.197192,-74.5629,-7.341337,3.3859808,-72.092445,146.91801,-32.61698,-57.26825,-16.082108,-14.094041,-73.336815,-137.36418,-10.150595,-12.450203,-179.99942,0.08648402,0.086614765,-40.49393,-17.535213,-13.122502,137.66396,-1.6172396,-40.733665,-87.17625,27.13278,-6.907286,79.47781,3.8874485,-41.223465,-89.08278,41.062527,-18.362364,59.380093,-52.484856,16.909325
4814,-4.877239,13.303894,-75.732765,-7.507905,2.724625,-72.50083,146.92151,-32.421642,-57.356403,-15.960457,-13.854625,-73.319275,-137.3932,-8.1942835,-11.471788,108.38466,-43.349846,-35.672485,-40.108593,-15.963963,-11.192269,137.58318,-1.253351,-40.473812,-87.1801,27.633636,-6.660535,79.31407,4.3234158,-41.127014,-89.47097,40.907104,-18.723658,59.67053,-52.88141,16.946194
4829,-12.869076,11.952795,-75.89604,-7.6977286,2.175305,-72.89298,146.88535,-32.125748,-57.41345,-15.874335,-13.688407,-73.298744,-137.40698,-6.3058558,-10.31761,-123.7344,-5.863176,79.264305,-39.704853,-14.149144,-9.515491,137.47488,-0.99556696,-40.271473,-87.231636,28.027792,-6.5115013,79.166595,4.6480856,-41.068478,-89.78259,40.929222,-18.966795,59.85753,-53.162605,16.995436
4844,-15.966232,11.648799,-75.216835,-7.869439,1.749137,-73.23249,146.85893,-31.699827,-57.451534,-15.748815,-13.511928,-73.340546,-137.71103,-4.5610385,-8.801503,-144.74728,-11.246673,77.58672,-39.36359,-12.110366,-8.022349,137.4284,-0.7967001,-40.161884,-87.30635,28.320883,-6.421583,79.10709,4.8830047,-41.033802,-90.05908,41.096622,-19.191145,60.010654,-53.381256,17.010094
4889,-15.483812,11.79087,-74.41488,-8.028614,1.4407065,-73.423584,146.96748,-31.014782,-57.57219,-15.692195,-13.394131,-73.29787,-138.11406,-2.8627687,-7.4250846,99.95418,-25.60921,-55.352673,-39.13728,-9.893026,-6.653253,137.41074,-0.6259642,-40.026237,-87.34694,28.537045,-6.402062,79.07794,5.0919476,-40.97841,-90.28221,41.42018,-19.401413,60.168327,-53.57548,16.996225
4918,-13.928683,11.154998,-74.55636,-8.095182,1.2442533,-73.640396,147.33197,-29.93,-57.8759,-15.649601,-13.304866,-73.26927,-138.26498,-1.3117672,-6.2728596,100.74817,-27.387241,-56.709064,-39.013195,-7.757515,-5.0957794,137.40823,-0.50065243,-39.956394,-87.35813,28.758657,-6.334363,79.06524,5.207971,-40.96644,-90.426605,41.83052,-19.643755,60.28907,-53.724735,17.010485
4932,-13.157845,10.216814,-75.1883,-8.158869,1.0143377,-73.84153,147.87053,-28.542961,-58.254402,-15.652695,-13.267938,-73.21179,-138.33656,0.11207422,-5.394518,134.8008,-31.54161,29.757801,-38.97917,-5.715914,-3.5868568,137.39798,-0.41723236,-39.917965,-87.39699,28.895178,-6.3471575,79.04716,5.3007293,-40.996544,-90.54142,42.30627,-19.79717,60.379288,-53.81908,17.002401
4946,-12.732083,9.459244,-75.7303,-8.21629,0.84758055,-74.008415,148.48555,-26.956886,-58.554897,-15.657443,-13.254474,-73.18477,-138.34608,1.3442847,-4.72774,109.364784,-42.278667,-36.614254,-39.061493,-3.734341,-1.7855521,137.42345,-0.34520423,-39.961815,-87.44612,29.008076,-6.395039,79.016685,5.3132625,-41.121162,-90.66308,42.828632,-19.850273,60.409286,-53.832455,16.982113
4959,-12.583705,8.721634,-76.295395,-8.215423,0.8014873,-74.16565,148.96136,-25.323048,-58.545853,-15.547389,-13.183169,-73.30347,-138.36583,2.3643272,-4.151043,-140.18703,-8.431116,81.56294,-39.52946,-1.8895963,-0.0051085125,137.50354,-0.34836525,-40.121246,-87.511765,29.07142,-6.541251,78.97466,5.2773986,-41.31224,-90.75995,43.44358,-19.770685,60.36076,-53.752003,16.954996
4971,-12.667715,8.086616,-76.783066,-8.175961,0.8435314,-74.248245,149.38902,-23.740786,-58.325035,-15.450651,-13.157799,-73.42654,-138.38835,3.1643023,-3.6822162,-163.37401,-13.286907,71.89763,-39.87615,-0.19526742,1.5738481,137.6466,-0.38970223,-40.293785,-87.59174,29.07043,-6.7629604,78.958954,5.214446,-41.45245,-90.87966,44.08606,-19.722418,60.29471,-53.648922,16.903126
4983,-12.845416,7.6107826,-77.13785,-8.053772,0.9824449,-74.3095,149.4747,-22.259378,-57.421852,-15.366488,-13.154225,-73.557594,-138.4157,3.7547774,-3.271666,120.17467,-39.50439,6.599883,-40.125187,1.3365493,2.8029256,137.79478,-0.4900544,-40.48457,-87.64803,29.05271,-6.9494,78.96421,5.0891213,-41.555027,-90.950035,44.73418,-19.62899,60.195835,-53.5058,16.913874
5012,-13.005242,7.2708187,-77.38356,-7.95804,1.1365436,-74.3066,148.95708,-21.15919,-55.908253,-15.425715,-13.262273,-73.55645,-138.47617,4.2196875,-2.88794,114.55955,-42.68875,-10.272689,-40.31191,2.6539154,3.6590655,137.84854,-0.6388029,-40.628475,-87.70426,28.963816,-7.1318016,78.91475,4.933037,-41.601913,-90.969345,45.2994,-19.58971,60.09542,-53.353405,16.959959
5034,-13.062125,7.0218635,-77.601204,-7.90992,1.2511697,-74.228775,148.78995,-19.94049,-54.769814,-15.63324,-13.5145235,-73.42792,-138.55844,4.575513,-2.5919266,100.24542,-23.832691,-53.781567,-40.454838,3.7661965,4.237965,137.77818,-0.8362591,-40.73277,-87.7805,28.819263,-7.279218,78.839516,4.6944885,-41.609177,-90.994194,45.80701,-19.710302,59.969616,-53.17789,17.053411
5056,-13.16337,6.7648883,-77.79838,-7.899572,1.346037,-74.09704,148.90083,-18.657381,-53.941658,-15.915013,-13.813541,-73.22907,-138.60815,4.8268194,-2.3721528,115.156494,-41.460033,-13.230436,-40.62125,4.682532,4.640799,137.65056,-1.0809798,-40.80883,-87.90154,28.620937,-7.42297,78.76403,4.4322643,-41.59588,-90.96414,46.207996,-20.161715,59.82854,-52.996635,17.182837
5073,-13.265155,6.5768147,-77.96611,-7.9324927,1.4066396,-73.90269,149.04759,-17.445715,-53.184967,-16.266903,-14.173568,-72.95699,-138.63248,5.023441,-2.2619352,-160.77274,-7.5041537,80.975914,-40.728565,5.415111,4.9547043,137.49762,-1.3533294,-40.853123,-88.00378,28.379147,-7.539589,78.71866,4.109703,-41.56433,-90.96477,46.590176,-20.573969,59.6384,-52.794342,17.34998
5096,-13.456216,6.5119066,-78.05217,-7.9447746,1.5015815,-73.73872,149.20398,-16.448002,-52.47177,-16.596907,-14.522954,-72.704315,-138.64937,5.204638,-2.0902224,113.98124,-41.0059,-24.609228,-40.878853,5.9827766,5.2158227,137.32951,-1.652904,-40.89511,-88.09985,28.093239,-7.6430573,78.64345,3.809359,-41.51377,-91.07736,46.92689,-20.862665,59.42854,-52.56502,17.540176
5139,-13.563608,6.5308537,-78.09617,-7.9704437,1.617896,-73.51619,149.25044,-15.676752,-51.770046,-16.89423,-14.845594,-72.481415,-138.67862,5.328623,-1.9853305,-160.15228,-6.459378,82.66606,-41.03454,6.451592,5.407567,137.17726,-1.9557742,-40.93852,-88.19049,27.794569,-7.710396,78.58658,3.510145,-41.454586,-91.19883,47.28585,-21.05738,59.206516,-52.33989,17.71448
5158,-13.652347,6.617965,-78.079765,-7.974922,1.768878,-73.302635,149.33337,-15.207146,-51.282696,-17.152502,-15.148225,-72.3028,-138.70274,5.412547,-1.9325762,138.09296,-24.565992,38.05284,-41.188328,6.8255353,5.523021,137.02814,-2.2506855,-40.99405,-88.26855,27.50284,-7.7686443,78.46995,3.2373085,-41.395603,-91.2459,47.65765,-21.113745,58.971325,-52.09186,17.885387
5179,-13.849217,6.7349954,-77.979065,-8.017537,1.8897668,-73.04811,149.32047,-14.861773,-50.874092,-17.393381,-15.441808,-72.14881,-138.69164,5.4717226,-1.9696956,109.279655,-39.68023,-42.24634,-41.303493,7.0841403,5.5551057,136.88301,-2.5404124,-41.067577,-88.354355,27.210377,-7.819144,78.35349,2.9521158,-41.378593,-91.19446,48.013916,-21.123835,58.72865,-51.855976,18.04773
5191,-13.99771,6.85173,-77.84807,-8.071587,2.0129774,-72.75276,149.24803,-14.661229,-50.520115,-17.631613,-15.72641,-71.98701,-138.64069,5.4636545,-2.1421778,-168.79584,-8.161416,78.58495,-41.375626,7.298357,5.576025,136.75749,-2.816756,-41.15377,-88.454,26.917055,-7.9000826,78.224754,2.678496,-41.346752,-91.11042,48.29225,-21.145468,58.48513,-51.615116,18.227694
5206,-14.2694435,6.9646482,-77.65919,-8.148211,2.1597292,-72.43746,149.159,-14.475583,-50.21398,-17.89871,-16.01344,-71.78638,-138.56049,5.4381633,-2.3051271,105.154045,-33.017906,-56.952396,-41.439953,7.486982,5.629253,136.58566,-3.1107843,-41.19003,-88.552635,26.62512,-7.979498,78.11317,2.4134955,-41.247265,-91.0708,48.48427,-21.245659,58.250072,-51.395893,18.444544
5219,-14.493717,7.084096,-77.46442,-8.258189,2.257517,-72.09144,149.13109,-14.334684,-50.06684,-18.208553,-16.339252,-71.54125,-138.50056,5.3646054,-2.4796736,105.43795,-33.290897,-56.708,-41.495045,7.605599,5.5968947,136.38548,-3.4153843,-41.172836,-88.64188,26.33039,-8.002541,78.01234,2.1451154,-41.09167,-91.00138,48.624184,-21.38359,57.997128,-51.17846,18.700739
5231,-14.911837,7.2460785,-77.21114,-8.442984,2.280824,-71.72328,149.09521,-14.202627,-49.905342,-18.543562,-16.677118,-71.255554,-138.48058,5.23108,-2.61869,166.18465,-13.427027,64.8202,-41.534046,7.702988,5.5509057,136.1414,-3.7159998,-41.082253,-88.71609,26.017466,-7.975814,77.91139,1.9116118,-40.89216,-90.96849,48.690536,-21.578377,57.757328,-50.96967,18.962158
5244,-15.40007,7.432651,-76.90211,-8.640903,2.1736782,-71.373116,149.02376,-14.149482,-49.702686,-18.90632,-17.027344,-70.93176,-138.51698,5.0308104,-2.7252371,-154.97878,-5.1521463,84.83578,-41.53601,7.7495427,5.377158,135.86482,-4.0238304,-40.956413,-88.755585,25.735254,-7.874817,77.80936,1.683458,-40.666733,-90.93997,48.688908,-21.744663,57.496155,-50.74494,19.229954
5266,-16.023304,7.6410193,-76.5537,-8.903118,2.0567737,-71.0313,148.95427,-14.133332,-49.544353,-19.231714,-17.354378,-70.64167,-138.59155,4.7817726,-2.8064194,-139.51067,-2.2897968,81.22753,-41.498013,7.737735,5.174719,135.597,-4.4188094,-40.869972,-88.78491,25.428467,-7.7491226,77.704895,1.3899397,-40.561188,-90.924904,48.654526,-21.884655,57.226006,-50.50376,19.487413
5287,-16.574684,7.8114176,-76.20177,-9.143544,1.9261982,-70.69872,148.91962,-14.127075,-49.431343,-19.531416,-17.65584,-70.376114,-138.6758,4.4958315,-2.8493109,108.49646,-39.257835,-44.46226,-41.45959,7.711675,4.9934497,135.44048,-4.7479196,-40.84009,-88.84944,25.126019,-7.736465,77.66744,1.0994146,-40.458214,-90.89387,48.597744,-22.00058,56.97069,-50.26998,19.717493
5309,-17.216267,7.959789,-75.81572,-9.349114,1.8056145,-70.37848,148.9917,-14.076233,-49.474083,-19.776815,-17.91208,-70.16315,-138.7689,4.1811414,-2.8954635,108.916306,-39.731625,-42.75661,-41.42266,7.620995,4.7983117,135.39172,-5.1048408,-40.924488,-88.88468,24.831858,-7.7299495,77.66227,0.770832,-40.488976,-90.818924,48.55272,-22.068104,56.704067,-50.03025,19.890867
5331,-18.03393,8.097481,-75.37912,-9.502412,1.7200693,-70.11928,149.11853,-13.999413,-49.612812,-20.007545,-18.176104,-69.96336,-138.85255,3.8640273,-2.9343326,107.62727,-38.130817,-48.348747,-41.422146,7.461572,4.6715684,135.40665,-5.4478226,-41.035988,-88.95333,24.530573,-7.8868756,77.69149,0.49146602,-40.48233,-90.74449,48.468113,-22.137743,56.462288,-49.806046,20.008383
5351,-18.798014,8.200355,-74.93648,-9.609196,1.7595041,-69.877045,149.2578,-13.984975,-49.793453,-20.217848,-18.412333,-69.764366,-138.92,3.5546508,-2.991952,135.89558,-26.76987,34.13845,-41.45838,7.232681,4.532284,135.40623,-5.7149763,-41.06114,-88.97517,24.246628,-8.010164,77.77878,0.2612496,-40.42503,-15.889916,43.365646,46.5673,56.241676,-49.615955,20.135784
5398,-20.384203,8.189861,-74.111664,-9.793794,1.8782209,-69.462006,149.32367,-14.204516,-50.05335,-20.564886,-18.813488,-69.43633,-139.0378,2.9139838,-3.166361,-147.41905,-4.3443084,84.682,-41.545357,6.6578746,4.378209,135.4362,-6.1350317,-41.100353,-88.86182,23.78567,-8.064366,78.095436,-0.1929094,-40.370598,-94.24985,45.50547,-24.71921,55.79881,-49.259697,20.383596
5415,-20.878162,8.167419,-73.80564,-9.892691,1.9496166,-69.27383,149.23155,-14.499824,-50.109585,-20.645903,-18.953236,-69.36943,-139.11206,2.5792885,-3.195512,-158.6446,-6.421302,82.9065,-41.5953,6.3336415,4.341701,135.56488,-6.3058167,-41.221493,-88.78113,23.578041,-8.157014,78.28385,-0.40086746,-40.461704,-94.296196,45.403893,-24.703766,55.606617,-49.106876,20.423506
