millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2,L0,L1,L2
4375,108.953064,33.08372,-40.910946,-136.22292,25.631365,-44.167603,-156.50322,-37.234898,-50.331345,-55.9678,-42.9447,-30.88776,-159.30457,-32.68007,-21.775137,-14.531968,-39.302193,-50.492443,-78.86462,-22.122416,-17.485495,-95.114044,-33.21811,-43.624393,-113.51763,-1.0848,-25.32436,-110.52241,-26.788038,-34.39536,150.87053,13.540455,-41.70278,-158.17477,-17.584625,39.066147
4391,110.541534,33.037277,-40.70379,-135.73634,25.347641,-43.967323,-154.66481,-38.285004,-49.307606,-55.747833,-42.811478,-30.711187,-160.85754,-33.302715,-21.987604,-23.533787,-39.458824,-50.413074,-80.099174,-22.865427,-17.282057,-97.063705,-33.760544,-44.27769,-115.643295,-0.22807224,-26.783838,-112.204895,-26.450762,-35.83535,151.73698,13.626021,-41.920074,-157.41476,-17.973185,39.119526
4434,112.21464,32.989563,-40.607994,-135.13162,25.143261,-43.829716,-152.57353,-39.13538,-48.465942,-55.582375,-42.743816,-30.495092,-163.00032,-33.900764,-22.72562,-32.089317,-39.631393,-50.323025,-81.26091,-23.46377,-17.138517,-98.62158,-34.27321,-45.165012,-117.85579,0.69111943,-28.167252,-114.31864,-25.977217,-37.750534,152.6028,13.77087,-42.002995,-156.59212,-18.392174,38.917282
4459,113.73952,32.88833,-40.619904,-134.54659,25.102951,-43.774628,-149.99005,-39.77483,-47.86214,-55.338383,-42.47254,-30.348541,-165.90794,-34.333584,-23.926693,-39.349293,-39.66238,-50.337498,-82.28133,-23.970087,-16.82427,-101.482414,-34.291443,-46.33831,-119.69259,1.5949001,-28.992146,-116.5313,-25.534786,-39.60892,153.3738,13.909628,-41.938965,-155.74747,-18.831764,38.673347
4477,115.0831,32.743412,-40.70256,-133.95093,24.992214,-43.847782,-146.79915,-40.15203,-47.48794,-54.918056,-41.894615,-30.297745,-169.3525,-34.667137,-25.422995,-43.841698,-39.531723,-50.438988,-83.17373,-24.42175,-16.59022,-106.00599,-34.3464,-47.74515,-120.40536,2.3225622,-28.543474,-118.47218,-25.030693,-40.749542,154.23924,14.04905,-42.000225,-154.87819,-19.293543,38.465244
4496,116.25979,32.563007,-40.863934,-133.56085,24.9341,-43.998627,-143.20403,-40.252197,-47.32694,-54.336407,-41.23411,-30.341417,-172.7887,-34.84639,-26.843174,-45.21711,-39.11457,-50.814697,-83.9477,-24.968065,-16.791094,-111.354485,-34.255882,-49.19195,-120.58231,3.0929735,-27.58019,-119.91294,-24.463394,-41.180424,155.2204,14.195412,-42.089867,-154.00487,-19.797411,38.323917
4510,117.358765,32.43968,-41.09829,-133.22517,24.75354,-44.270325,-139.65552,-40.168934,-47.301754,-53.638702,-40.605515,-30.500772,-176.64467,-35.009163,-28.675436,-43.811687,-38.48114,-51.45912,-84.76462,-25.744547,-17.674713,-115.892395,-34.042706,-50.28054,-120.34494,3.811159,-26.31111,-120.98465,-23.75382,-41.2478,156.39282,14.447156,-42.249187,-153.15462,-20.317516,38.21719
4520,118.3135,32.56893,-41.388447,-133.04288,24.628216,-44.648746,-136.71169,-39.958416,-47.332226,-52.902596,-40.194725,-30.74253,178.78828,-35.095646,-31.18011,-40.59551,-37.75045,-52.231686,-85.86516,-26.282444,-18.896124,-118.37034,-33.51033,-50.809223,-119.731026,4.3471727,-24.68172,-121.75078,-23.053204,-41.025852,157.34132,14.736495,-42.13688,-152.3315,-20.83656,38.086742
4529,119.20114,32.7455,-41.835766,-132.88734,24.640102,-45.119225,-134.63011,-39.777954,-47.307056,-52.184795,-39.903194,-31.068401,174.81326,-35.08913,-33.454304,-35.123436,-36.755722,-53.238525,-86.89235,-27.132883,-20.390015,-119.70118,-32.664097,-50.969193,-118.57331,4.841673,-22.487185,-121.929245,-22.36806,-40.281403,158.27582,15.032708,-42.041748,-151.5312,-21.368473,37.879177
4550,120.03648,32.893402,-42.403526,-132.73244,24.912205,-45.622597,-133.22305,-39.717075,-47.21575,-51.464508,-39.648476,-31.415283,172.1376,-34.887848,-34.971073,-27.867416,-35.693653,-54.181107,-88.18098,-27.249939,-22.123749,-120.66137,-31.680748,-50.690582,-116.89011,5.0883446,-19.780725,-121.36281,-21.622042,-38.78704,159.25526,15.390876,-41.960835,-150.738,-21.932549,37.66969
4570,120.87191,32.887,-43.083424,-132.66745,25.162144,-46.236694,-132.7539,-39.56144,-47.206337,-50.687134,-39.420044,-31.832027,171.13368,-34.398815,-35.37751,-20.46656,-34.679825,-54.92847,-89.57004,-27.549807,-24.483059,-119.520645,-30.477629,-49.767258,-115.58214,5.4772778,-17.425783,-120.94832,-20.837708,-37.301624,160.30653,15.813728,-41.9165,-149.94983,-22.519836,37.516552
4591,121.49838,32.77709,-43.873257,-132.65068,25.343697,-46.88394,-132.5598,-39.157646,-47.40289,-49.84457,-39.201847,-32.442486,171.23792,-33.705185,-35.020184,-12.783646,-33.656204,-55.538628,-91.20974,-27.555681,-26.816982,-117.41458,-28.99559,-48.58524,-114.81701,6.200693,-15.590593,-121.36852,-19.835005,-36.375694,161.36923,16.27494,-41.861256,-149.12477,-23.153418,37.398453
4613,121.898125,32.65755,-44.768635,-132.78232,25.354591,-47.59952,-132.03821,-38.619186,-47.727196,-48.818806,-38.917458,-33.393448,172.47968,-32.80479,-33.729404,-6.932611,-32.590637,-56.150948,-92.81457,-27.393354,-28.374342,-116.429665,-27.612982,-47.47968,-114.48461,7.0624638,-14.609068,-122.09986,-18.70279,-36.09985,162.37653,16.735899,-41.80949,-148.28131,-23.848534,37.24078
4633,122.15151,32.507957,-45.722313,-133.03961,25.296297,-48.34916,-131.5468,-38.06638,-48.107903,-47.67421,-38.54077,-34.65791,175.22365,-31.616531,-31.073511,-3.5487475,-31.417559,-56.931652,-94.117355,-26.879498,-28.393002,-116.131805,-26.176542,-46.75126,-114.26632,8.003704,-13.837849,-122.77278,-17.554192,-35.97307,163.28685,17.227432,-41.658894,-147.38434,-24.61897,37.079914
4655,122.209076,32.240654,-46.726192,-133.39458,25.231342,-49.1393,-130.51927,-37.58213,-48.500557,-46.446552,-37.90782,-36.03018,178.29529,-30.473873,-28.06336,-0.44483507,-30.16963,-57.7429,-95.033104,-26.03434,-27.29069,-116.44946,-24.77345,-46.300663,-114.14022,8.946679,-13.355508,-123.3876,-16.422781,-36.003006,164.08864,17.69217,-41.46731,-146.4822,-25.411821,36.905556
4677,122.253685,31.854591,-47.73604,-133.86276,25.097328,-49.976418,-129.17061,-37.167126,-48.887894,-45.120735,-37.286243,-37.565754,-178.72461,-29.319418,-24.937246,2.1709764,-28.976797,-58.46869,-95.737045,-25.010695,-25.56025,-117.042595,-23.583855,-46.026463,-114.11152,9.865892,-13.148186,-124.002884,-15.365804,-36.25588,164.90532,18.151793,-41.30893,-145.51822,-26.23742,36.554382
