millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2,L0,L1,L2
3111,-1.3800726,8.007333,-68.494774,-9.125624,8.195636,-78.084526,6.744863,12.539844,-55.24481,28.908426,32.847477,-56.609314,-10.935034,20.730568,-30.932331,3.100416,16.885265,-65.43098,-168.50531,25.350737,-23.740555,-7.2285175,20.213509,-48.205914,71.99461,23.185265,21.56205,-176.45027,14.722504,-62.6264,71.6963,49.126713,-18.364693,-90.63896,-59.41861,5.6901455
3125,-1.4730315,8.170888,-67.94548,-8.866079,8.017517,-78.24153,6.9787908,12.657881,-55.154423,28.925936,33.00841,-56.425076,-11.04832,19.948217,-31.411251,3.009358,17.049324,-65.12706,-168.32584,25.467014,-23.486115,-6.7346888,20.403034,-48.196407,71.91257,22.467388,21.153318,-176.44684,14.8926325,-62.39164,71.61875,49.03018,-18.309822,-90.51165,-59.2714,5.48913
3148,-1.9424927,7.55991,-68.6214,-8.783632,7.828626,-78.3543,7.2932944,12.797734,-55.155067,28.866356,33.147694,-56.24814,-11.013551,19.375502,-31.841246,2.8075895,17.19221,-64.78757,-168.36642,25.575434,-23.07385,-6.623172,20.577356,-47.98216,71.97728,21.717112,20.286776,-176.5996,14.9645405,-62.233913,71.56553,48.948677,-18.22225,-90.37937,-59.12351,5.2184772
3174,-2.4753036,6.464998,-69.26096,-8.813135,7.731562,-78.34307,7.651445,12.909096,-55.275776,28.84253,33.261467,-56.118843,-11.0589285,18.999954,-32.032597,2.6100457,17.316088,-64.47616,-168.50896,25.671003,-22.643156,-6.7468867,20.744692,-47.63569,72.154236,21.09852,19.727123,-176.96535,14.881232,-62.100483,71.5556,48.923454,-18.059147,-90.25553,-59.000816,4.8846498
3207,-2.5334442,6.0415373,-69.5481,-8.847085,7.680428,-78.29196,7.9604,12.960793,-55.383423,28.847345,33.325195,-56.05604,-11.3425045,18.525846,-32.08046,2.4575515,17.397184,-64.24202,-168.65732,25.778736,-22.205711,-7.0111685,20.89123,-47.229767,72.259094,20.607935,19.577223,-177.49605,14.647653,-61.913555,71.58845,48.968117,-17.81012,-90.118004,-58.892853,4.533323
3227,-2.5362387,5.8082585,-69.68453,-8.846033,7.658266,-78.26301,8.243763,13.018781,-55.31922,28.968258,33.355003,-56.05707,-11.859435,17.779444,-32.227066,2.2765791,17.3744,-64.11032,-168.75224,25.872902,-21.871305,-7.284609,21.035301,-46.828106,72.09652,20.020424,19.778725,-178.20671,14.2869,-61.64412,71.70308,49.092087,-17.449686,-90.01219,-58.84849,4.1912913
3243,-2.573668,5.549649,-69.773186,-8.619357,7.6543045,-78.36938,8.406421,13.028353,-55.149155,29.180676,33.31729,-56.15656,-12.3146715,16.898333,-32.650455,1.980459,17.186956,-64.106384,-168.88274,25.8715,-21.650066,-7.448998,21.132471,-46.516747,71.5262,19.326954,20.262657,-179.08447,13.702185,-61.44587,71.83556,49.25523,-17.082302,-89.89373,-58.84156,3.9167476
3270,-2.5032609,5.446983,-69.770454,-7.9434085,7.651947,-78.65986,8.381848,12.985385,-54.85359,29.375296,33.265434,-56.266144,-12.638463,15.882085,-33.44668,1.5341796,16.839073,-64.21158,-169.03362,25.734917,-21.522587,-7.616407,21.111334,-46.306854,71.125694,18.597761,20.703854,179.9644,12.840485,-61.434895,71.9959,49.44943,-16.72325,-89.784355,-58.89419,3.7796946
3288,-2.4488347,5.3570232,-69.76297,-6.9909396,7.685137,-79.0177,8.27736,12.9514265,-54.469704,29.551485,33.263565,-56.310226,-13.068233,14.509048,-34.36195,0.95171005,16.411562,-64.33397,-169.28757,25.447004,-21.438843,-7.8959126,20.923258,-46.193424,71.03576,17.689976,20.702856,179.14508,11.87091,-61.587963,72.136246,49.60682,-16.471045,-89.74032,-59.026134,3.771189
3301,-2.3534267,5.3389025,-69.9055,-5.8275905,7.741977,-79.39303,8.214046,12.939252,-54.168453,29.70256,33.268166,-56.33933,-13.650567,12.762685,-35.352955,0.1267297,15.880996,-64.47615,-169.65532,25.044497,-21.309532,-8.313089,20.56362,-46.129025,70.93597,16.494171,20.231138,178.53531,10.925226,-61.936806,72.22509,49.72179,-16.38558,-89.74999,-59.19064,3.8179045
3318,-2.1988637,5.358228,-70.30335,-4.5274677,7.9402986,-79.650566,8.251208,12.984587,-53.934883,29.747057,33.20712,-56.421333,-14.362258,10.734644,-36.38969,-0.7926574,15.23788,-64.732994,-170.20824,24.502815,-21.166224,-8.822163,20.108131,-46.065727,70.833755,14.93581,19.431417,178.1927,10.237175,-62.298958,72.25723,49.787006,-16.392298,-89.81233,-59.307644,3.9209774
3340,-1.8359975,5.464861,-70.89026,-3.058854,8.307976,-79.75207,8.311369,13.039612,-53.76548,29.575119,33.015972,-56.61466,-15.121459,8.636479,-37.408535,-1.6059027,14.496016,-65.172356,-170.80257,23.855986,-21.146486,-9.592612,19.59263,-45.997143,70.78564,13.141377,18.389399,177.89758,9.798044,-62.465015,72.2413,49.812523,-16.400915,-89.92187,-59.334255,4.093392
3360,-1.3424159,5.6720963,-71.50921,-1.4404453,8.703929,-79.79794,8.329287,13.02939,-53.738888,29.194832,32.698845,-56.91349,-15.800458,6.652034,-38.492615,-2.1629915,13.736059,-65.76604,-171.20932,23.179274,-21.385918,-10.521558,18.963074,-46.070988,70.81788,11.24441,17.065256,177.34517,9.461243,-62.428413,72.15563,49.76037,-16.482164,-90.113304,-59.276505,4.378369
3383,-0.7268492,5.9329844,-72.16355,0.16294238,9.092169,-79.76188,8.237116,12.901259,-53.96181,28.645853,32.217525,-57.37044,-16.348324,5.149703,-39.338654,-2.4067645,13.05743,-66.441696,-171.34404,22.544485,-21.990726,-11.303439,18.258387,-46.341267,70.82739,9.345791,15.539482,176.37027,9.0623,-62.289913,71.95021,49.59327,-16.649643,-90.408226,-59.157894,4.7881255
