millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2,L0,L1,L2
4457,26.304594,42.568794,-12.163133,-59.515453,35.050465,-7.720011,-32.59821,6.1546307,-17.357346,-166.9133,10.755252,-0.6213215,-46.083622,-2.9358888,-15.10537,-115.16416,-4.146883,-2.1970623,54.4328,-4.1288986,-8.9397,74.12759,-10.318206,-1.4224743,56.12064,-41.043465,-14.926586,115.34748,-21.79307,-6.8400483,90.95095,10.010682,-5.7622056,177.19696,-14.433494,-3.322666
4476,26.313257,42.578037,-12.168137,-59.512577,35.06101,-7.714953,-32.59167,6.1623197,-17.35918,-166.91248,10.769092,-0.6197535,-46.085102,-2.9331644,-15.099034,-115.15526,-4.144488,-2.187563,54.433018,-4.122724,-8.93654,74.128944,-10.306634,-1.414589,56.148453,-41.0645,-14.931845,115.34786,-21.789583,-6.834321,90.96071,10.016079,-5.7563043,177.19606,-14.43358,-3.3295991
4497,26.31467,42.578236,-12.174424,-59.512367,35.057716,-7.7210155,-32.597404,6.145933,-17.362072,-166.91289,10.762172,-0.62053746,-46.08706,-2.9612317,-15.109063,-115.15278,-4.1793256,-2.184778,54.43347,-4.1383023,-8.936648,74.137825,-10.326595,-1.4122119,56.185654,-41.100338,-14.950913,115.35613,-21.827751,-6.844845,90.9691,10.016614,-5.7652674,177.20445,-14.426365,-3.3237398
4518,26.286402,42.539665,-12.171517,-59.483406,34.992897,-7.706347,-32.614468,6.113197,-17.368969,-166.92136,10.726947,-0.6251469,-46.093365,-2.9863305,-15.114058,-115.1609,-4.19512,-2.1861935,54.42962,-4.1730056,-8.946255,74.13836,-10.3609705,-1.4126004,56.187256,-41.09818,-14.942773,115.34861,-21.828804,-6.84313,90.9482,10.015661,-5.776857,177.207,-14.425224,-3.3027601
4539,26.293358,42.546635,-12.161079,-59.494183,35.012623,-7.7009964,-32.60967,6.1218605,-17.363127,-166.92094,10.733869,-0.62436336,-46.083244,-2.966831,-15.106789,-115.15278,-4.1793256,-2.184778,54.43005,-4.160657,-8.939938,74.14976,-10.345658,-1.4107428,56.20241,-41.103188,-14.948522,115.347435,-21.823956,-6.8377767,90.95933,10.02102,-5.761116,177.20518,-14.425398,-3.3166265
4560,26.301895,42.562134,-12.158319,-59.504524,35.025764,-7.707774,-32.60629,6.1185465,-17.354511,-166.92094,10.733869,-0.62436336,-46.08241,-2.9759288,-15.1103115,-115.15225,-4.1852226,-2.1885118,54.43094,-4.163888,-8.933727,74.159355,-10.346109,-1.4111894,56.22431,-41.095047,-14.962567,115.35327,-21.840626,-6.852532,90.95935,10.011219,-5.771169,177.2061,-14.425313,-3.3096933
4583,26.280563,42.53083,-12.179091,-59.493237,34.996967,-7.7164574,-32.61044,6.100033,-17.364029,-166.92113,10.720796,-0.63284934,-46.080288,-2.972279,-15.119458,-115.15183,-4.187369,-2.1981528,54.42962,-4.1730056,-8.946255,74.16113,-10.362341,-1.4241523,56.228565,-41.09292,-14.964632,115.35744,-21.828823,-6.8600645,90.9482,10.015661,-5.776857,177.21399,-14.43285,-3.303634
4609,26.27489,42.53031,-12.188053,-59.496902,35.00127,-7.7209096,-32.61044,6.100033,-17.364029,-166.92113,10.720796,-0.63284934,-46.080288,-2.972279,-15.119458,-115.153435,-4.187512,-2.198403,54.42873,-4.169776,-8.952466,74.17262,-10.352588,-1.4264625,56.241074,-41.0979,-14.960176,115.35991,-21.819437,-6.858104,90.94681,10.025502,-5.7766423,177.21368,-14.439784,-3.3034449
4624,26.280563,42.53083,-12.179091,-59.493748,35.006035,-7.7131243,-32.612022,6.1021633,-17.357399,-166.92113,10.720796,-0.63284934,-46.08176,-2.9695551,-15.113125,-115.15397,-4.181616,-2.1946685,54.43349,-4.16623,-8.943076,74.17254,-10.347027,-1.4222924,56.247,-41.09914,-14.956092,115.350845,-21.819128,-6.856762,90.9468,10.030402,-5.7716155,177.21277,-14.43987,-3.310378
4644,26.287811,42.539867,-12.177807,-59.5038,35.013405,-7.717171,-32.612022,6.1021633,-17.357399,-166.92136,10.726947,-0.6251469,-46.0773,-2.9687808,-15.113665,-115.15397,-4.181616,-2.1946685,54.43371,-4.1600556,-8.939917,74.18313,-10.345666,-1.4134434,56.265522,-41.110874,-14.949545,115.358215,-21.82185,-6.8486123,90.94403,10.040281,-5.781241,177.21187,-14.439957,-3.3173118
4666,26.281975,42.53103,-12.185378,-59.493526,35.002747,-7.719188,-32.612804,6.0955963,-17.355488,-166.92136,10.726947,-0.6251469,-46.078777,-2.9660568,-15.107327,-115.1545,-4.1757183,-2.1909342,54.43371,-4.1600556,-8.939917,74.184204,-10.349412,-1.4083185,56.273922,-41.101097,-14.951687,115.35613,-21.827751,-6.844845,90.944115,10.040466,-5.78192,177.21902,-14.439764,-3.3181963
4688,26.280853,42.53289,-12.188249,-59.494034,35.011814,-7.7158537,-32.612022,6.1021633,-17.357399,-166.92094,10.733869,-0.62436336,-46.080254,-2.9633336,-15.100993,-115.15462,-4.171968,-2.1968412,54.433926,-4.1538815,-8.936758,74.195694,-10.339659,-1.4106252,56.290665,-41.103954,-14.949301,115.365715,-21.820803,-6.8503275,90.944115,10.040466,-5.78192,177.21812,-14.439849,-3.3251297
4709,26.27361,42.523846,-12.189528,-59.494034,35.011814,-7.7158537,-32.612804,6.0955963,-17.355488,-166.92094,10.733869,-0.62436336,-46.080254,-2.9633336,-15.100993,-115.1545,-4.1757183,-2.1909342,54.43027,-4.1544824,-8.936777,74.19614,-10.335463,-1.4162029,56.309982,-41.101307,-14.955131,115.365715,-21.820803,-6.8503275,90.934265,10.0397835,-5.782118,177.21782,-14.446782,-3.3249404
4734,26.272322,42.517395,-12.191004,-59.49295,34.99119,-7.713727,-32.613586,6.0890293,-17.353577,-166.92136,10.726947,-0.6251469,-46.079426,-2.9724312,-15.104515,-115.15397,-4.181616,-2.1946685,54.43094,-4.163888,-8.933727,74.19775,-10.340572,-1.4208273,56.31247,-41.090294,-14.9613495,115.3603,-21.815948,-6.852378,90.92451,10.034382,-5.788019,177.21246,-14.446805,-3.3101892
