millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2,L0,L1,L2
3092,70.14754,-0.7378635,-21.371187,129.74121,-12.755837,-1.1164829,148.25116,-72.317474,-17.417578,142.76038,-63.58525,-21.254965,-162.48128,-58.637173,7.60889,-84.01266,-61.026985,-8.893184,115.94904,-64.19367,8.945066,-12.324504,-58.6344,-2.1539905,65.92942,-75.40875,11.060906,-124.98172,-16.75503,23.310606,-106.397964,4.4506645,-43.639317,-17.101532,9.990293,61.658554
3113,48.62535,8.688457,-19.967402,108.355316,-5.14151,-1.360929,-43.080086,-63.822044,-18.369675,127.23388,-58.457176,-14.285015,-124.38233,-61.80214,1.1794893,-72.63815,-67.56467,-10.8745,173.572,-63.915188,-8.2404585,40.304626,-62.565098,-5.4167514,65.700935,-65.23243,13.214871,37.06248,-53.757595,8.474466,-129.96864,4.8446193,-37.76682,-36.96921,11.384421,54.82438
3127,48.615093,8.662205,-19.964605,108.353294,-5.1723533,-1.3558743,-43.197105,-62.742897,-18.743828,126.87614,-57.455933,-13.393817,-124.353004,-61.763374,1.1869649,-72.658195,-67.92213,-10.844351,177.38828,-62.926353,-9.81881,40.363987,-62.55029,-5.3735604,64.71515,-63.676895,13.902964,37.496536,-53.970833,8.380719,96.282776,-32.47603,-42.601795,-37.277378,11.4591255,54.66549
3157,48.556683,8.6059885,-19.968552,108.29859,-5.245524,-1.3700527,-43.90313,-60.602547,-20.185057,125.49423,-55.453503,-12.003051,-124.10432,-61.714592,1.0778381,-72.476944,-69.03532,-11.197758,-174.37483,-60.597466,-12.425734,40.56198,-62.5096,-5.3511868,62.935535,-60.502148,15.399744,38.69069,-54.57611,8.124117,-134.61725,10.200385,-28.172234,-38.31798,11.758253,53.986164
3172,48.504707,8.612085,-19.97313,108.24698,-5.268366,-1.3861306,-44.481346,-59.675545,-21.221489,124.662506,-54.399796,-11.632685,-123.78908,-61.715027,0.8238786,-72.16137,-69.694725,-11.712008,-170.13582,-59.47246,-13.291082,40.859257,-62.568466,-5.394835,62.128025,-58.941013,16.286259,39.6161,-55.111298,7.8111215,-134.91107,10.866746,-28.037138,-39.081493,11.980766,53.51529
3220,48.42902,8.62337,-19.966791,108.17717,-5.288778,-1.3860317,-45.15589,-58.91182,-22.435076,123.86332,-53.262035,-11.511504,-123.28429,-61.83748,0.5687484,-71.70699,-70.292305,-12.410562,-166.07097,-59.26349,-13.443518,41.284435,-62.645565,-5.4421177,61.375664,-57.43889,17.290373,40.899437,-55.780216,7.19793,-135.20476,11.598885,-28.128204,-40.117428,12.162126,52.75843
3234,48.349133,8.633762,-19.96149,108.09208,-5.300781,-1.4086659,-46.03832,-58.38498,-23.699821,123.13269,-52.101303,-11.699155,-122.520996,-62.098576,0.24264891,-71.20971,-70.81715,-13.213685,-161.80548,-58.314484,-13.698879,41.97892,-62.88374,-5.5770454,60.66197,-55.97764,18.417746,42.62904,-56.615032,6.2337546,-135.49716,12.380358,-28.31589,-41.43856,12.25539,51.735992
3247,48.263878,8.68581,-19.982622,107.97458,-5.241249,-1.4386958,-46.80142,-57.85216,-25.05444,122.50816,-50.947582,-12.211719,-121.42958,-62.3771,-0.34053046,-70.73673,-71.2617,-14.039206,-157.80748,-57.352333,-13.812639,42.92068,-63.222347,-5.7276015,60.06507,-54.639435,19.594244,44.77418,-57.561447,5.0166526,-135.74738,13.186828,-28.575869,-43.067085,12.331695,50.45664
3260,48.123657,8.786882,-19.955648,107.780075,-5.1541476,-1.425793,-47.443222,-57.315414,-26.449936,122.045494,-49.901207,-13.075022,-119.94302,-62.712116,-1.1495552,-70.03439,-71.277626,-14.971519,-154.41304,-56.34795,-13.68846,43.99637,-63.583992,-5.9460645,59.593475,-53.470158,20.761873,47.119522,-58.499268,3.7343535,-136.00612,13.967176,-28.941088,-44.80514,12.349933,49.089355
3279,47.96815,8.980717,-19.876274,107.53889,-4.9058022,-1.3562964,-47.864353,-56.68464,-27.859735,121.71176,-49.026268,-14.202576,-118.09985,-62.958775,-2.2900963,-69.27294,-71.09629,-15.973404,-151.54688,-55.357567,-13.393873,45.56263,-64.04831,-6.4299984,59.216717,-52.440907,21.943653,49.528683,-59.29738,2.4050074,-136.24886,14.784842,-29.43427,-46.546757,12.304255,47.792152
