millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2,L0,L1,L2
3555,58.621956,40.694645,-8.894712,-175.61154,26.434381,-13.799141,-33.57367,-36.734303,-52.477417,-116.43705,-27.581488,-40.69253,-30.517937,-36.876423,-31.703796,-42.059525,-41.669445,-47.85694,-173.04716,-30.96348,-31.9443,-30.891232,-43.62461,-39.81087,-0.44724062,-22.307747,1.9851325,-61.98249,-10.077448,28.107435,-62.17698,12.370301,-31.116066,-109.92077,-5.201888,29.79823
3571,59.003967,40.935215,-8.657635,-175.2549,26.511433,-13.770466,-33.279583,-36.039684,-53.404408,-117.386604,-27.731531,-39.81529,-30.53243,-36.068398,-32.529438,-42.0421,-41.605984,-47.857803,-172.037,-30.568176,-30.713236,-30.825825,-43.666462,-39.518234,-1.9347558,-21.628918,0.5002755,86.06236,-18.805923,-71.16907,-61.987797,12.290939,-31.409014,-109.93982,-5.13241,29.943954
3587,59.79747,41.769615,-7.8617787,-175.24739,26.005001,-14.281653,-32.92371,-35.24279,-54.41017,-118.58939,-27.732204,-38.59669,-30.396736,-34.97286,-32.918846,-42.387608,-41.948807,-47.50569,-171.78102,-30.41973,-29.686481,-31.157885,-43.915134,-39.433945,-4.132009,-20.397892,-0.51852745,-45.59294,-5.448914,56.040844,-61.97921,12.323442,-31.263605,-109.89935,-5.3463373,30.037828
3619,60.388878,42.41054,-6.9942045,-175.37057,24.9722,-14.784559,-33.553894,-35.148003,-54.708057,-119.395775,-27.617083,-37.422443,-30.243883,-34.665215,-32.477226,-42.76249,-42.396564,-47.14315,-171.67722,-30.816332,-28.733593,-31.836792,-44.33635,-39.59151,-5.593375,-19.143917,-0.5561549,179.99341,-0.44684443,-0.95038056,-62.212452,12.129097,-31.326508,-110.18114,-5.6545057,30.386126
3636,60.518063,42.63171,-6.4504104,-175.49208,24.15659,-14.759824,-34.54401,-35.684975,-54.243702,-119.97771,-27.370438,-36.557392,-29.63315,-34.610607,-31.913477,-43.05364,-42.789055,-46.877556,-171.51128,-31.256256,-28.466322,-32.629223,-44.576515,-40.09339,-5.6957674,-18.91652,0.5222444,179.95866,-0.5685365,-1.0473152,-62.611412,11.780438,-31.357376,-110.797676,-5.778973,30.798069
3653,60.148132,42.634533,-6.4330525,-175.43387,24.254898,-14.481648,-35.16417,-36.288048,-53.63936,-120.341835,-26.991306,-36.398693,-28.678413,-34.028034,-31.97871,-43.05318,-42.866096,-46.924873,-171.37799,-31.441853,-28.981838,-33.45835,-44.567356,-40.872444,-4.1012373,-18.928007,2.5988219,179.92212,-0.46252808,-0.73870134,-62.96999,11.6413145,-31.473476,-111.40973,-5.686026,30.860056
3695,59.652206,42.60197,-6.874418,-175.22498,24.945156,-14.061959,-35.342377,-36.79576,-53.071293,-120.29451,-26.47255,-36.907455,-28.324821,-33.237778,-31.98139,-42.777306,-42.624798,-47.243187,-171.69424,-31.14689,-30.536604,-34.005825,-44.23988,-41.816017,-2.3579268,-18.481417,4.094255,179.9609,-0.43398565,-0.7134897,-63.289314,11.696422,-31.66829,-111.975586,-5.423855,30.46239
3712,59.080788,42.322193,-7.5109525,-175.03679,25.712969,-13.724177,-35.13889,-37.04832,-52.7029,-120.09337,-25.665926,-37.962124,-28.49177,-33.223473,-31.378721,-42.247635,-42.098297,-47.807354,-172.85637,-30.568052,-32.812595,-33.990204,-43.57112,-42.808437,-1.7353454,-18.400534,5.493454,179.99345,2.0708352E-4,-0.5966184,-63.623558,11.86948,-31.884474,-112.41937,-5.123791,30.13409
3725,58.89341,42.199417,-7.824288,-174.88936,26.237782,-13.704628,-34.66228,-36.992016,-52.62572,-119.68905,-24.996803,-39.04353,-28.614655,-33.544952,-30.769209,-41.42623,-41.247,-48.66209,-174.77266,-30.076899,-35.076107,-33.26977,-42.435905,-43.905884,-1.3881092,-18.808933,6.470303,179.9798,0.39524642,-0.5718472,-63.933483,12.233183,-31.891016,-113.14539,-4.937126,30.121935
3737,58.74591,41.62461,-8.344099,-174.76593,26.10919,-14.067723,-34.19621,-36.832523,-52.672672,-118.853325,-24.484507,-40.241245,-28.673275,-33.981277,-30.507416,-40.541424,-40.30202,-49.577503,-175.23773,-29.463045,-35.722004,-32.24836,-41.689186,-44.036674,-1.0190147,-19.158445,6.5100408,179.95483,0.8321993,-0.46208143,-64.24637,12.677551,-31.565853,-114.023994,-4.8339686,30.13519
