A0,A1,A2,A3,B0,B1,B2,B3,C0,C1,C2,C3,D0,D1,D2,D3,E0,E1,E2,E3,F0,F1,F2,F3,G0,G1,G2,G3,H0,H1,H2,H3,I0,I1,I2,I3,J0,J1,J2,J3,K0,K1,K2,K3,L0,L1,L2,L3
-0.8031006,-0.28735352,0.3737793,-0.36450195,0.80145264,0.3834839,-0.32299805,0.32598877,0.3649292,0.12579346,0.3449707,-0.8555908,0.6547241,0.18341064,0.24761963,-0.69018555,0.0,0.0,0.0,0.0,0.13146973,-0.46624756,-0.22015381,0.8466797,0.5648804,-0.71643066,0.34960938,0.21307373,0.49273682,0.15118408,0.5710449,-0.638916,0.0,0.0,0.0,0.0,1.3478394,-0.7657471,-1.4597168,1.836792,0.97052,-0.11859131,0.07525635,-0.19580078,-0.83703613,0.03112793,0.27581787,0.47149658
-0.81585693,-0.22589111,0.3675537,-0.38513184,0.81140137,0.32824707,-0.31549072,0.366333,0.35534668,0.14660645,0.4046631,-0.8297119,0.64245605,0.1675415,0.27435303,-0.6956177,0.0,0.0,0.0,0.0,0.14093018,-0.4907837,-0.24713135,0.8234863,0.53015137,-0.73864746,0.36242676,0.20471191,0.46923828,0.14849854,0.61151123,-0.6194458,0.0,0.0,0.0,0.0,0.7575073,1.1257324,-1.3244629,1.5400391,0.9647217,-0.1539917,0.06262207,-0.2041626,-0.83361816,-0.004272461,0.25823975,0.4882202
-0.8201904,-0.18487549,0.359375,-0.40496826,0.8198242,0.27087402,-0.31359863,0.3951416,0.34576416,0.15411377,0.44726562,-0.81036377,0.63165283,0.16064453,0.27746582,-0.70581055,0.0,0.0,0.0,0.0,0.14544678,-0.5117798,-0.26898193,0.80285645,0.50128174,-0.75231934,0.37493896,0.20526123,0.44744873,0.15100098,0.64141846,-0.60461426,0.0,0.0,0.0,0.0,-1.1469116,1.6596069,-1.1498413,0.6119995,0.9585571,-0.18170166,0.057006836,-0.21179199,-0.8300171,-0.032409668,0.24591064,0.49957275
-0.8178711,-0.27624512,0.41882324,-0.28186035,0.83654785,0.17889404,-0.2979126,0.42358398,0.300354,0.1496582,0.45581055,-0.82440186,0.6322632,0.2388916,0.002319336,-0.7369995,0.0,0.0,0.0,0.0,0.21276855,-0.4309082,-0.17541504,0.8591919,0.5751953,-0.7097168,0.37982178,0.14544678,0.40631104,0.16998291,0.6559448,-0.6129761,0.0,0.0,0.0,0.0,1.9829102,1.4226685,-1.225708,0.01928711,0.97021484,-0.04095459,0.081848145,-0.22406006,-0.8116455,0.08276367,0.2518921,0.5205078
-0.8293457,-0.33441162,0.38946533,-0.22058105,0.8245239,0.20770264,-0.36895752,0.37530518,0.2835083,0.111572266,0.3468628,-0.8870239,0.63897705,0.24224854,0.017028809,-0.7298584,0.0,0.0,0.0,0.0,0.21453857,-0.39001465,-0.12860107,0.88616943,0.6307373,-0.6670532,0.36694336,0.15014648,0.4177246,0.17285156,0.57110596,-0.68518066,0.0,0.0,0.0,0.0,-0.27783203,-0.33599854,-0.47131348,-0.14929199,0.9688721,0.029968262,0.108947754,-0.22003174,-0.79815674,0.16882324,0.2692871,0.5117798
-0.835083,-0.34051514,0.3706665,-0.2220459,0.82940674,0.30108643,-0.36401367,0.2980957,0.2810669,0.09106445,0.27722168,-0.9142456,0.6359253,0.22113037,0.04711914,-0.737854,0.0,0.0,0.0,0.0,0.20593262,-0.3866577,-0.114746094,0.89160156,0.65930176,-0.63812256,0.36920166,0.14764404,0.434021,0.17565918,0.5130005,-0.7194214,0.0,0.0,0.0,0.0,-0.8999634,1.0969238,-0.23083496,1.4760742,0.9689331,0.030090332,0.1227417,-0.21246338,-0.7920532,0.18786621,0.28814697,0.5042114
-0.8335571,-0.32818604,0.37402344,-0.23999023,0.82928467,0.35803223,-0.3463745,0.25305176,0.29455566,0.09484863,0.28009033,-0.90875244,0.6203613,0.19122314,0.097351074,-0.75439453,0.0,0.0,0.0,0.0,0.20263672,-0.39648438,-0.13470459,0.8851929,0.64746094,-0.6465454,0.37280273,0.15429688,0.4446411,0.18292236,0.49475098,-0.72387695,0.0,0.0,0.0,0.0,-1.4797363,0.34197998,1.2584839,1.9263916,0.9700928,0.0012817383,0.10858154,-0.21685791,-0.7984009,0.16589355,0.28503418,0.5038452
-0.8253784,-0.29162598,0.40203857,-0.26849365,0.8347168,0.35687256,-0.3265381,0.26306152,0.29449463,0.095825195,0.3135376,-0.89764404,0.6129761,0.17694092,0.1274414,-0.7593994,0.0,0.0,0.0,0.0,0.22009277,-0.41125488,-0.16516113,0.8689575,0.6168213,-0.67144775,0.38787842,0.13500977,0.43585205,0.18115234,0.52215576,-0.7102661,0.0,0.0,0.0,0.0,-1.9013062,1.1851196,-0.32611084,-0.5172119,0.9678955,-0.032104492,0.09020996,-0.2322998,-0.8027344,0.12713623,0.26037598,0.52124023
-0.41607666,-0.2965088,0.6174927,0.5979614,0.1687622,0.52911377,-0.7992554,0.22973633,-0.19342041,-0.026245117,-0.039855957,-0.97991943,0.6730957,-0.20263672,-0.29534912,-0.6470337,0.0,0.0,0.0,0.0,0.8086548,0.13909912,0.22521973,0.5252075,0.7032471,-0.37683105,0.24249268,-0.5518799,0.6536255,0.43011475,-0.60839844,-0.13287354,0.0,0.0,0.0,0.0,-1.5977783,0.39276123,0.1027832,0.38720703,0.8123779,0.39794922,-0.38446045,-0.184021,-0.4911499,0.616333,-0.023986816,0.6149292
-0.35858154,-0.40667725,0.83984375,0.026672363,0.06903076,0.4222412,-0.7357178,0.5250244,-0.3151245,-0.54089355,0.35943604,-0.6921387,0.7785034,-0.28582764,-0.1531372,-0.5373535,0.0,0.0,0.0,0.0,0.65997314,0.015380859,-0.28405762,0.69525146,0.6234741,-0.6999512,0.27642822,-0.2119751,-0.07739258,0.29840088,-0.06677246,-0.9489136,0.0,0.0,0.0,0.0,-1.09021,-1.1719971,1.7911377,-1.4795532,0.8982544,0.1519165,-0.37426758,-0.17297363,-0.7175293,0.58361816,-0.28631592,0.25006104
