A0,A1,A2,A3,B0,B1,B2,B3,C0,C1,C2,C3,D0,D1,D2,D3,E0,E1,E2,E3,F0,F1,F2,F3,G0,G1,G2,G3,H0,H1,H2,H3,I0,I1,I2,I3,J0,J1,J2,J3,K0,K1,K2,K3,L0,L1,L2,L3
0.50567627,-0.6057739,0.35186768,-0.503479,-0.009765625,-0.08166504,0.67071533,-0.7371216,0.44384766,-0.8486328,0.23095703,-0.1716919,0.39093018,-0.4751587,0.44836426,-0.64837646,-0.14666748,0.97106934,0.18041992,0.053833008,-0.1494751,0.053588867,0.85650635,-0.49108887,0.08477783,0.47729492,-0.84552,0.22393799,-0.3675537,0.80792236,-0.3612671,0.28564453,0.26800537,0.79626465,0.352417,0.4121704,-0.12927246,0.54473877,-0.727417,0.39678955,-0.880188,0.24353027,0.39898682,0.08227539,0.7545166,-0.1652832,0.47558594,0.4208374
0.50842285,-0.6044922,0.35107422,-0.50286865,-0.007751465,-0.08148193,0.6757202,-0.732605,0.44024658,-0.8508911,0.22717285,-0.1749878,0.38745117,-0.48077393,0.44641113,-0.64764404,-0.14556885,0.97094727,0.18225098,0.053344727,-0.15612793,0.049438477,0.8571167,-0.4883423,0.09161377,0.4784546,-0.84332275,0.22680664,-0.3684082,0.80981445,-0.35791016,0.28356934,0.265625,0.7949219,0.35009766,0.41809082,-0.13092041,0.5482178,-0.72491455,0.39593506,-0.8798828,0.24291992,0.40057373,0.07989502,0.75445557,-0.17089844,0.47766113,0.41638184
0.5109863,-0.604126,-0.515625,0.07611084,-0.0057373047,-0.08111572,0.6814575,-0.72735596,0.4359131,-0.85321045,0.22338867,-0.17926025,0.38305664,-0.4868164,0.44433594,-0.6472168,-0.1437378,0.97094727,0.18383789,0.052612305,-0.16278076,0.04559326,0.857666,-0.4855957,0.09893799,0.47906494,-0.84155273,0.22924805,-0.36920166,0.8116455,-0.3540039,0.28204346,0.26330566,0.7937012,0.3468628,0.42462158,-0.13238525,0.55181885,-0.72216797,0.39556885,-0.8796997,0.24145508,0.4022827,0.07757568,0.75439453,-0.17596436,0.47979736,0.41186523
0.5335083,-0.6323242,0.37957764,-0.41412354,-0.0018310547,-0.07879639,0.6929321,-0.7166748,0.4258423,-0.8579712,0.21582031,-0.1897583,0.37200928,-0.49957275,0.44030762,-0.6466675,-0.13909912,0.9711304,0.18670654,0.050964355,-0.17456055,0.037597656,0.8577881,-0.48199463,0.11456299,0.47851562,-0.83880615,0.2331543,-0.36956787,0.8152466,-0.34576416,0.2814331,0.26049805,0.7911377,0.338562,0.43762207,-0.13336182,0.55841064,-0.71624756,0.39672852,-0.8798828,0.23797607,0.4046631,0.07336426,0.7546387,-0.18475342,0.48291016,0.4038086
0.53222656,-0.63397217,0.38269043,-0.41033936,0.0,-0.07696533,0.69836426,-0.7116089,0.42089844,-0.8600464,0.21203613,-0.19567871,0.36608887,-0.50598145,0.43847656,-0.64630127,-0.137146,0.97106934,0.18884277,0.05029297,-0.17877197,0.033325195,0.85736084,-0.48150635,0.12200928,0.47821045,-0.8372803,0.23529053,-0.36889648,0.8170166,-0.34173584,0.28216553,0.26000977,0.78985596,0.3338623,0.44378662,-0.13269043,0.56134033,-0.71325684,0.39819336,-0.88012695,0.23638916,0.40551758,0.07128906,0.7548828,-0.18865967,0.48339844,0.40093994
0.5314331,-0.6355591,0.3847046,-0.40698242,0.0013427734,-0.0748291,0.7034912,-0.7067871,0.41601562,-0.86169434,0.20843506,-0.20245361,0.35943604,-0.512146,0.43688965,-0.64624023,-0.13543701,0.97076416,0.19152832,0.049682617,-0.1817627,0.02923584,0.8567505,-0.4817505,0.128479,0.47808838,-0.8356323,0.23803711,-0.36779785,0.8186035,-0.33776855,0.28375244,0.2593994,0.7886963,0.32922363,0.44958496,-0.13140869,0.5638428,-0.7102661,0.40039062,-0.880188,0.23406982,0.40704346,0.06951904,0.7550659,-0.19213867,0.48345947,0.39892578
0.5309448,-0.6367798,0.38586426,-0.4046631,0.0026855469,-0.07348633,0.70825195,-0.70214844,0.41174316,-0.86279297,0.2052002,-0.20953369,0.35327148,-0.5178833,0.4350586,-0.6463623,-0.1340332,0.97039795,0.19476318,0.04876709,-0.18353271,0.025878906,0.8562012,-0.48223877,0.13360596,0.47857666,-0.83361816,0.24133301,-0.366333,0.82006836,-0.33361816,0.28631592,0.25787354,0.7878418,0.3250122,0.45507812,-0.12976074,0.56622314,-0.7069702,0.40344238,-0.87994385,0.23138428,0.40930176,0.068481445,0.755249,-0.19482422,0.48321533,0.39752197
0.5309448,-0.6370239,0.38623047,-0.40393066,0.0038452148,-0.072753906,0.71240234,-0.69799805,0.4088745,-0.8633423,0.20159912,-0.21643066,0.34802246,-0.52301025,0.43267822,-0.6466675,-0.13275146,0.96990967,0.19812012,0.047607422,-0.18408203,0.023803711,0.85583496,-0.48272705,0.13739014,0.47955322,-0.8314209,0.24481201,-0.36431885,0.82141113,-0.32922363,0.29003906,0.25543213,0.7871704,0.32183838,0.4598999,-0.12731934,0.56848145,-0.7032471,0.4074707,-0.87939453,0.22833252,0.41223145,0.068237305,0.7554321,-0.19647217,0.48303223,0.39666748
0.53118896,-0.6364136,0.38598633,-0.40472412,0.0049438477,-0.0725708,0.71569824,-0.6945801,0.40686035,-0.86346436,0.19805908,-0.22277832,0.34381104,-0.52734375,0.43011475,-0.6470947,-0.13165283,0.96936035,0.20184326,0.04663086,-0.18371582,0.023376465,0.85583496,-0.4829712,0.13983154,0.48077393,-0.82940674,0.24786377,-0.36187744,0.82263184,-0.32470703,0.2947998,0.2524414,0.7866821,0.31970215,0.46380615,-0.12414551,0.5703125,-0.69940186,0.4124756,-0.878479,0.2255249,0.41558838,0.068725586,0.75561523,-0.19683838,0.48284912,0.39624023
0.5314331,-0.63494873,0.38568115,-0.40704346,0.0060424805,-0.07293701,0.7182617,-0.69189453,0.40594482,-0.8633423,0.19464111,-0.22796631,0.34106445,-0.53082275,0.42755127,-0.6473999,-0.13085938,0.9686279,0.20587158,0.046142578,-0.18261719,0.024841309,0.85595703,-0.48303223,0.14093018,0.4819336,-0.82788086,0.24993896,-0.35882568,0.8236084,-0.3203125,0.300354,0.24945068,0.78637695,0.31854248,0.46673584,-0.12017822,0.57177734,-0.6954956,0.4182129,-0.8773804,0.22271729,0.41918945,0.069885254,0.75598145,-0.19592285,0.48284912,0.3959961
