A0,A1,A2,A3,B0,B1,B2,B3,C0,C1,C2,C3,D0,D1,D2,D3,E0,E1,E2,E3,F0,F1,F2,F3,G0,G1,G2,G3,H0,H1,H2,H3,I0,I1,I2,I3,J0,J1,J2,J3,K0,K1,K2,K3,L0,L1,L2,L3
-0.84106445,0.25634766,0.34802246,0.3251953,0.17443848,0.3277588,-0.1574707,0.91503906,-0.77679443,0.11376953,0.16723633,-0.5964966,-0.9017334,0.08203125,0.13464355,0.4025879,-0.71588135,0.085510254,-0.13824463,0.6790161,0.8163452,-0.041381836,0.026855469,0.5753784,-0.9263916,0.03717041,-0.05444336,0.37072754,-0.33026123,0.13293457,0.004699707,-0.9345093,0.8496704,-0.01763916,0.30029297,-0.43304443,0.013671875,-0.17834473,-0.04852295,0.982666,-0.44262695,-0.011474609,0.14916992,-0.8842163,0.066467285,-0.097351074,0.01739502,0.9928589
-0.84088135,0.25665283,0.34832764,0.32513428,0.17443848,0.328125,-0.15771484,0.91485596,-0.77679443,0.11352539,0.16760254,-0.5963745,-0.90167236,0.082214355,0.13500977,0.4025879,-0.7158203,0.085754395,-0.13800049,0.6791382,0.81640625,-0.04119873,0.026428223,0.5753174,-0.9263916,0.03717041,-0.05419922,0.37078857,-0.3303833,0.1326294,0.0048217773,-0.9345093,0.84973145,-0.01763916,0.2998047,-0.43322754,0.01361084,-0.17822266,-0.04840088,0.982666,-0.442688,-0.01171875,0.14923096,-0.8841553,0.066589355,-0.097473145,0.017150879,0.9928589
-0.8407593,0.25671387,0.34857178,0.32507324,0.17443848,0.3283081,-0.15771484,0.9147949,-0.77679443,0.11340332,0.1675415,-0.59643555,-0.90167236,0.08215332,0.13513184,0.40252686,-0.7158203,0.085754395,-0.13781738,0.6791992,0.81640625,-0.041015625,0.026367188,0.5753174,-0.92645264,0.03704834,-0.054260254,0.37072754,-0.3303833,0.13256836,0.004638672,-0.9345093,0.8497925,-0.017456055,0.29986572,-0.4331665,0.013549805,-0.17883301,-0.048339844,0.98254395,-0.4428711,-0.0119018555,0.14910889,-0.8840332,0.066711426,-0.097473145,0.017089844,0.99279785
-0.8409424,0.25646973,0.34832764,0.3250122,0.17443848,0.3277588,-0.15740967,0.91503906,-0.7767334,0.11364746,0.16699219,-0.59661865,-0.90179443,0.081848145,0.13470459,0.40246582,-0.71588135,0.085510254,-0.13800049,0.67907715,0.8163452,-0.04107666,0.026733398,0.5753784,-0.92645264,0.036865234,-0.054748535,0.37060547,-0.33026123,0.13293457,0.0044555664,-0.9345093,0.84954834,-0.01739502,0.3007202,-0.43304443,0.013427734,-0.1796875,-0.04827881,0.9824219,-0.4428711,-0.011657715,0.14923096,-0.8840332,0.06677246,-0.097351074,0.01751709,0.99279785
-0.84124756,0.2559204,0.34802246,0.3250122,0.17449951,0.32733154,-0.15692139,0.9152832,-0.77667236,0.11376953,0.16644287,-0.59680176,-0.9019165,0.0814209,0.13427734,0.4024048,-0.7160034,0.08514404,-0.1383667,0.6789551,0.8162842,-0.0413208,0.02734375,0.5753784,-0.9265137,0.036621094,-0.054992676,0.3704834,-0.3302002,0.13317871,0.0040893555,-0.9345093,0.84936523,-0.01727295,0.30133057,-0.43292236,0.013427734,-0.17999268,-0.048217773,0.98236084,-0.44274902,-0.011413574,0.14929199,-0.88409424,0.066711426,-0.09716797,0.017700195,0.9928589
-0.8413696,0.2555542,0.34802246,0.32507324,0.17449951,0.32733154,-0.15673828,0.9152832,-0.77667236,0.113708496,0.1663208,-0.5968628,-0.9019165,0.08129883,0.13421631,0.4024048,-0.71606445,0.0848999,-0.13848877,0.67889404,0.8162842,-0.041381836,0.02758789,0.57543945,-0.9265137,0.03656006,-0.05505371,0.3704834,-0.33026123,0.13323975,0.0040283203,-0.93444824,0.84936523,-0.017211914,0.30145264,-0.43292236,0.013427734,-0.17993164,-0.048217773,0.98236084,-0.44262695,-0.011230469,0.14935303,-0.8841553,0.06665039,-0.09698486,0.01776123,0.9928589
-0.8413696,0.25543213,0.3480835,0.32507324,0.17456055,0.32739258,-0.15661621,0.9152832,-0.77667236,0.113586426,0.16638184,-0.5968628,-0.9019165,0.08123779,0.13433838,0.4024048,-0.71606445,0.08483887,-0.13842773,0.67889404,0.8162842,-0.0413208,0.02758789,0.57543945,-0.9265137,0.036621094,-0.05493164,0.37054443,-0.33032227,0.13323975,0.0040283203,-0.93444824,0.84936523,-0.017150879,0.30126953,-0.4329834,0.013427734,-0.17956543,-0.04827881,0.9824219,-0.44256592,-0.011291504,0.14935303,-0.8841553,0.06665039,-0.09698486,0.017700195,0.9928589
-0.8413086,0.25561523,0.34820557,0.32507324,0.17449951,0.32757568,-0.15686035,0.91516113,-0.7767334,0.113586426,0.16662598,-0.5967407,-0.90185547,0.0814209,0.13446045,0.4024048,-0.7160034,0.08496094,-0.13830566,0.6790161,0.8162842,-0.041259766,0.027404785,0.57543945,-0.92645264,0.036743164,-0.054870605,0.37060547,-0.3303833,0.13317871,0.0041503906,-0.93444824,0.84936523,-0.017211914,0.30096436,-0.4331665,0.013549805,-0.17932129,-0.04840088,0.9824829,-0.44256592,-0.011291504,0.14929199,-0.8842163,0.066589355,-0.0970459,0.01763916,0.9928589
-0.84124756,0.25585938,0.34820557,0.32495117,0.17449951,0.32757568,-0.15704346,0.91516113,-0.7767334,0.11364746,0.16680908,-0.5966797,-0.90185547,0.081604004,0.13452148,0.40246582,-0.71588135,0.08514404,-0.13830566,0.67907715,0.8163452,-0.041259766,0.027160645,0.5753784,-0.92645264,0.03692627,-0.054870605,0.37060547,-0.33050537,0.13311768,0.004333496,-0.9343872,0.8493042,-0.01739502,0.30078125,-0.4333496,0.01361084,-0.17907715,-0.048461914,0.98254395,-0.44244385,-0.011291504,0.14929199,-0.8842163,0.066589355,-0.0970459,0.01763916,0.9928589
-0.8411865,0.25604248,0.3482666,0.3248291,0.17443848,0.32763672,-0.15722656,0.9151001,-0.7767334,0.113708496,0.16693115,-0.59661865,-0.90185547,0.081726074,0.13452148,0.4024048,-0.7158203,0.08526611,-0.1383667,0.67907715,0.8163452,-0.041259766,0.026977539,0.5753784,-0.92645264,0.036987305,-0.05480957,0.3706665,-0.3305664,0.13305664,0.0043945312,-0.9343872,0.84936523,-0.017456055,0.30059814,-0.43347168,0.01361084,-0.17901611,-0.048461914,0.98254395,-0.4423828,-0.011352539,0.14929199,-0.88427734,0.066589355,-0.09710693,0.01763916,0.9928589
