A0,A1,A2,A3,B0,B1,B2,B3,C0,C1,C2,C3,D0,D1,D2,D3,E0,E1,E2,E3,F0,F1,F2,F3,G0,G1,G2,G3,H0,H1,H2,H3,I0,I1,I2,I3,J0,J1,J2,J3,K0,K1,K2,K3,L0,L1,L2,L3
0.6619873,-0.32733154,-0.17962646,-0.6499634,-0.91778564,0.1361084,0.27905273,0.24749756,-0.8724365,0.13275146,0.112976074,-0.45666504,-0.1638794,-0.06298828,0.028259277,-0.9840698,0.506958,-0.10058594,-0.09832764,0.8503418,0.83807373,-0.051879883,0.026916504,0.5423584,-0.9127197,0.06048584,-0.081970215,0.39569092,-0.9904785,0.017028809,-0.10253906,-0.09088135,0.23205566,0.3121338,0.23474121,-0.89086914,-0.78881836,0.1560669,-0.11804199,-0.5827637,-0.5083008,-0.009887695,0.11871338,-0.8529053,0.77667236,0.07647705,0.081604004,-0.6199341
0.66204834,-0.32733154,-0.1795044,-0.64990234,-0.9178467,0.1361084,0.27893066,0.24749756,-0.8724365,0.13287354,0.11291504,-0.456604,-0.16394043,-0.062805176,0.028320312,-0.98413086,0.506958,-0.10070801,-0.09844971,0.8503418,0.83807373,-0.052001953,0.027038574,0.5423584,-0.9127197,0.06048584,-0.08215332,0.39569092,-0.9904785,0.017028809,-0.10266113,-0.09082031,0.23199463,0.31207275,0.23468018,-0.8909302,-0.78881836,0.15600586,-0.11804199,-0.5827637,-0.5083008,-0.009887695,0.118652344,-0.8529663,0.7766113,0.076416016,0.081604004,-0.6199341
0.66204834,-0.3274536,-0.17962646,-0.6498413,-0.9178467,0.13616943,0.2789917,0.24743652,-0.8724365,0.13287354,0.11291504,-0.456604,-0.16394043,-0.06274414,0.028320312,-0.98413086,0.50701904,-0.10083008,-0.09851074,0.85028076,0.83807373,-0.052001953,0.02709961,0.54229736,-0.9127197,0.060424805,-0.08215332,0.39569092,-0.9904785,0.016967773,-0.1027832,-0.09075928,0.23199463,0.31207275,0.23461914,-0.8909302,-0.7887573,0.15594482,-0.11810303,-0.5828247,-0.5083008,-0.0099487305,0.11859131,-0.8529663,0.7766113,0.07635498,0.08166504,-0.6199341
0.66204834,-0.3274536,-0.1796875,-0.6497803,-0.91778564,0.1361084,0.27911377,0.24743652,-0.8724365,0.13293457,0.112854004,-0.456604,-0.16394043,-0.06274414,0.028320312,-0.9840698,0.506958,-0.10101318,-0.09851074,0.85028076,0.83813477,-0.052001953,0.02722168,0.5422363,-0.9127197,0.06036377,-0.08215332,0.39569092,-0.9904175,0.016967773,-0.10296631,-0.09063721,0.2319336,0.3121338,0.23461914,-0.8909302,-0.7887573,0.15594482,-0.11810303,-0.5827637,-0.5083008,-0.0099487305,0.11846924,-0.8529663,0.7766113,0.07635498,0.081604004,-0.6199951
0.66204834,-0.3274536,-0.1796875,-0.6497803,-0.9178467,0.1361084,0.2789917,0.24749756,-0.8724365,0.1329956,0.112854004,-0.45654297,-0.16394043,-0.062683105,0.028320312,-0.9840698,0.50701904,-0.10101318,-0.09857178,0.85028076,0.83813477,-0.05206299,0.027282715,0.5421753,-0.9127197,0.06036377,-0.082214355,0.39569092,-0.9904175,0.016967773,-0.103027344,-0.09057617,0.23187256,0.31207275,0.23449707,-0.8909912,-0.78881836,0.15594482,-0.11816406,-0.5827637,-0.5083008,-0.010009766,0.11846924,-0.8529663,0.7766113,0.076293945,0.08166504,-0.6199951
0.66204834,-0.32751465,-0.17974854,-0.64971924,-0.91778564,0.1361084,0.2791748,0.24743652,-0.87249756,0.1329956,0.112854004,-0.45654297,-0.16400146,-0.06274414,0.028320312,-0.9840698,0.50701904,-0.10107422,-0.09857178,0.85028076,0.83813477,-0.052001953,0.027282715,0.5421753,-0.9127197,0.060302734,-0.08215332,0.39569092,-0.9904175,0.016967773,-0.10308838,-0.09057617,0.23187256,0.3121338,0.23449707,-0.8909912,-0.7887573,0.15594482,-0.1182251,-0.5828247,-0.5083008,-0.010009766,0.1184082,-0.85302734,0.7766113,0.076293945,0.08166504,-0.6199951
0.66204834,-0.32751465,-0.17980957,-0.6496582,-0.91778564,0.13604736,0.27911377,0.24743652,-0.8724365,0.13305664,0.1126709,-0.456604,-0.16400146,-0.062683105,0.028320312,-0.9840698,0.506958,-0.101257324,-0.09863281,0.85028076,0.8381958,-0.052001953,0.02734375,0.5421753,-0.9127197,0.060302734,-0.08227539,0.39569092,-0.9904175,0.016967773,-0.10321045,-0.09051514,0.23181152,0.31225586,0.23449707,-0.8909302,-0.7886963,0.15600586,-0.11828613,-0.5828247,-0.50823975,-0.0099487305,0.1184082,-0.85302734,0.7766113,0.076293945,0.08154297,-0.6199951
0.6621094,-0.3274536,-0.1798706,-0.6496582,-0.9178467,0.13598633,0.2789917,0.24749756,-0.8724365,0.13311768,0.1126709,-0.456604,-0.16400146,-0.06262207,0.028259277,-0.98413086,0.506958,-0.10131836,-0.09869385,0.8502197,0.8381958,-0.05206299,0.02746582,0.5421753,-0.9127197,0.0602417,-0.082336426,0.39569092,-0.9904175,0.016967773,-0.103271484,-0.0904541,0.23175049,0.31219482,0.23449707,-0.8909912,-0.7887573,0.15594482,-0.11828613,-0.5827637,-0.5081177,-0.010009766,0.1184082,-0.8530884,0.7766113,0.07623291,0.081604004,-0.6199341
0.6621094,-0.32751465,-0.17993164,-0.6496582,-0.9178467,0.13598633,0.27911377,0.24743652,-0.87249756,0.13305664,0.11279297,-0.45654297,-0.16400146,-0.06262207,0.028259277,-0.9840698,0.50701904,-0.10131836,-0.09875488,0.8502197,0.8381958,-0.052001953,0.02746582,0.54211426,-0.9127197,0.060302734,-0.08227539,0.39569092,-0.9904175,0.016967773,-0.103271484,-0.09039307,0.23168945,0.31207275,0.234375,-0.89105225,-0.78881836,0.15594482,-0.11828613,-0.58270264,-0.5081177,-0.010070801,0.1184082,-0.8530884,0.7766113,0.076171875,0.08166504,-0.6199341
0.66204834,-0.32763672,-0.18005371,-0.64959717,-0.91778564,0.13598633,0.27929688,0.24737549,-0.8724365,0.13317871,0.11279297,-0.45654297,-0.1640625,-0.06274414,0.028320312,-0.9840698,0.50701904,-0.101379395,-0.09881592,0.8502197,0.8381958,-0.052001953,0.027404785,0.5420532,-0.9127197,0.0602417,-0.08227539,0.39569092,-0.9904175,0.016967773,-0.103393555,-0.09033203,0.23162842,0.3121338,0.23443604,-0.89105225,-0.7887573,0.15600586,-0.11828613,-0.5827637,-0.5081177,-0.010009766,0.11834717,-0.8530884,0.7766113,0.076293945,0.081604004,-0.6199951
