A0,A1,A2,A3,B0,B1,B2,B3,C0,C1,C2,C3,D0,D1,D2,D3,E0,E1,E2,E3,F0,F1,F2,F3,G0,G1,G2,G3,H0,H1,H2,H3,I0,I1,I2,I3,J0,J1,J2,J3,K0,K1,K2,K3,L0,L1,L2,L3
-0.54711914,0.80737305,-0.1329956,0.1763916,-0.5248413,0.6685791,-0.35736084,0.387146,-0.46984863,0.8737793,-0.0017700195,0.1251831,-0.7387085,0.54956055,0.38909912,-0.029541016,0.23980713,-0.932251,0.14697266,-0.22766113,0.5159912,-0.7885742,0.16412354,-0.29156494,0.21447754,0.04650879,-0.9499512,0.22241211,-0.37371826,0.86834717,-0.17565918,0.27453613,-0.043945312,-0.79559326,-0.5369873,-0.2770996,-0.21636963,0.10076904,0.8255005,-0.5114746,0.70428467,-0.40014648,-0.23046875,-0.5392456,0.6392822,-0.29296875,0.40576172,0.58374023
-0.5430908,0.80999756,-0.13287354,0.17681885,-0.52734375,0.6693115,-0.3554077,0.3842163,-0.4696045,0.8739624,6.713867E-4,0.125,-0.7393799,0.5470581,0.3912964,-0.030944824,0.24432373,-0.93237305,0.14794922,-0.22174072,0.51348877,-0.7897949,0.16436768,-0.29248047,0.21508789,0.048217773,-0.9501343,0.22064209,-0.37457275,0.8685303,-0.17224121,0.27496338,-0.043945312,-0.7965698,-0.5393677,-0.26965332,-0.21795654,0.10119629,0.8261719,-0.5095825,0.7055664,-0.39874268,-0.23077393,-0.53845215,0.6397705,-0.2937622,0.40338135,0.58447266
-0.5472412,0.80688477,-0.13745117,0.17474365,-0.5293579,0.67022705,-0.35394287,0.38116455,-0.47021484,0.8736572,0.0038452148,0.124694824,-0.74035645,0.54400635,0.39343262,-0.03289795,0.24847412,-0.932312,0.14788818,-0.21734619,0.510437,-0.79125977,0.16534424,-0.29345703,0.21600342,0.048339844,-0.9507446,0.21710205,-0.3731079,0.86920166,-0.17102051,0.27557373,-0.040527344,-0.7974243,-0.5432739,-0.25964355,-0.21960449,0.10321045,0.8265381,-0.5078125,0.7067871,-0.3972168,-0.2312622,-0.5378418,0.6399536,-0.2952881,0.4003296,0.5856323
-0.5526123,0.8057251,-0.13653564,0.16351318,-0.5303345,0.6715698,-0.3526001,0.37860107,-0.4718628,0.87286377,0.0076293945,0.12384033,-0.74072266,0.5415039,0.39605713,-0.035339355,0.2503662,-0.9324341,0.14813232,-0.21435547,0.50756836,-0.7925415,0.16625977,-0.2942505,0.21697998,0.047668457,-0.951416,0.2131958,-0.37017822,0.87023926,-0.17114258,0.27630615,-0.038635254,-0.7973633,-0.5469971,-0.2522583,-0.22039795,0.10656738,0.82714844,-0.50579834,0.7079468,-0.3953247,-0.23248291,-0.5371094,0.6397095,-0.29760742,0.39678955,0.58709717
-0.55548096,0.8054199,-0.1338501,0.15765381,-0.5309448,0.67297363,-0.35131836,0.37646484,-0.47332764,0.8722534,0.011291504,0.12243652,-0.7406006,0.539978,0.39813232,-0.037353516,0.2508545,-0.93292236,0.14978027,-0.21057129,0.50549316,-0.79364014,0.16680908,-0.2946167,0.21807861,0.046936035,-0.9520874,0.20922852,-0.3665161,0.8713989,-0.1720581,0.27697754,-0.039367676,-0.79711914,-0.5492554,-0.2479248,-0.21948242,0.11010742,0.8284912,-0.50323486,0.7090454,-0.39312744,-0.2345581,-0.53637695,0.63946533,-0.30010986,0.3932495,0.588501
-0.55700684,0.8054199,-0.13165283,0.15386963,-0.53131104,0.6737671,-0.3505249,0.37530518,-0.47338867,0.8723755,0.014892578,0.121032715,-0.7397461,0.54034424,0.39923096,-0.03778076,0.2520752,-0.9332886,0.1531372,-0.20495605,0.5042114,-0.79455566,0.1673584,-0.29412842,0.21899414,0.04650879,-0.9525757,0.2062378,-0.362854,0.87249756,-0.17303467,0.27764893,-0.0435791,-0.79766846,-0.54956055,-0.2446289,-0.21728516,0.11419678,0.8305664,-0.49987793,0.7098999,-0.39050293,-0.23754883,-0.53582764,0.638855,-0.30291748,0.39007568,0.5897827
-0.55822754,0.8057251,-0.12939453,0.1496582,-0.53204346,0.67303467,-0.35028076,0.3758545,-0.47235107,0.8730469,0.01739502,0.11968994,-0.7379761,0.54260254,0.3994751,-0.03717041,0.25579834,-0.93310547,0.15649414,-0.19866943,0.5036621,-0.79522705,0.16845703,-0.29248047,0.21911621,0.045837402,-0.9530029,0.20410156,-0.36016846,0.8734741,-0.17333984,0.27783203,-0.05102539,-0.7996826,-0.54730225,-0.24188232,-0.21307373,0.11871338,0.8327637,-0.49700928,0.71051025,-0.38812256,-0.24072266,-0.5354004,0.63861084,-0.30511475,0.38787842,0.59039307
-0.55877686,0.80633545,-0.12670898,0.14666748,-0.5341797,0.67108154,-0.3493042,0.3772583,-0.4699707,0.8744507,0.017944336,0.11883545,-0.73620605,0.54486084,0.3996582,-0.03668213,0.26287842,-0.9320679,0.15942383,-0.19177246,0.5036621,-0.79577637,0.17047119,-0.289917,0.21807861,0.045166016,-0.9536133,0.20269775,-0.35839844,0.87438965,-0.17370605,0.27716064,-0.0579834,-0.8009033,-0.5461426,-0.23864746,-0.20605469,0.1227417,0.83465576,-0.4958496,0.7107544,-0.38604736,-0.24389648,-0.5350952,0.638855,-0.30615234,0.38739014,0.5899658
-0.5592041,0.80688477,-0.12445068,0.144104,-0.53686523,0.66845703,-0.34777832,0.3793335,-0.46673584,0.8762207,0.017456055,0.11859131,-0.7348633,0.54626465,0.40026855,-0.03643799,0.27130127,-0.9310303,0.1628418,-0.18200684,0.503479,-0.7963257,0.17340088,-0.28704834,0.21582031,0.043945312,-0.95440674,0.20141602,-0.3572998,0.8751831,-0.17480469,0.27539062,-0.061950684,-0.80133057,-0.54803467,-0.23199463,-0.1973877,0.1251831,0.83599854,-0.496521,0.7106323,-0.38482666,-0.24609375,-0.53515625,0.63897705,-0.30651855,0.3883667,0.58898926
-0.5604248,0.80633545,-0.12335205,0.14343262,-0.54016113,0.6658325,-0.34545898,0.3814087,-0.4642334,0.8775635,0.017211914,0.11846924,-0.73376465,0.5474243,0.40081787,-0.036193848,0.28076172,-0.92993164,0.16693115,-0.16918945,0.5027466,-0.79663086,0.17834473,-0.28430176,0.21270752,0.042114258,-0.95562744,0.19952393,-0.35650635,0.8760376,-0.17663574,0.27233887,-0.06390381,-0.80236816,-0.5509033,-0.2208252,-0.1887207,0.12634277,0.8362427,-0.49908447,0.710083,-0.3848877,-0.24700928,-0.5354004,0.63879395,-0.3067627,0.38983154,0.58807373
-0.5632324,0.8041992,-0.123291016,0.14440918,-0.54278564,0.66326904,-0.34277344,0.38464355,-0.46246338,0.878479,0.01776123,0.11853027,-0.7329712,0.5484619,0.4006958,-0.036254883,0.29101562,-0.92852783,0.17150879,-0.15405273,0.50268555,-0.7963867,0.18432617,-0.28137207,0.20861816,0.0390625,-0.9571533,0.19714355,-0.3557129,0.8770752,-0.17895508,0.2685547,-0.06524658,-0.803772,-0.5546875,-0.2053833,-0.18225098,0.12646484,0.8359375,-0.50201416,0.7095947,-0.385437,-0.24719238,-0.5355835,0.63848877,-0.30651855,0.3912964,0.5875244
-0.5675659,0.8010864,-0.12182617,0.14575195,-0.5444946,0.66064453,-0.3397827,0.3894043,-0.46124268,0.87908936,0.018432617,0.118652344,-0.7328491,0.5494995,0.39953613,-0.03704834,0.30145264,-0.92681885,0.17614746,-0.13830566,0.5043335,-0.7953491,0.18969727,-0.27764893,0.20367432,0.03564453,-0.95861816,0.19573975,-0.35437012,0.8778076,-0.18322754,0.2649536,-0.06604004,-0.80511475,-0.55908203,-0.18707275,-0.17840576,0.1272583,0.83587646,-0.50323486,0.7095947,-0.38562012,-0.24737549,-0.5354004,0.6382446,-0.30548096,0.39263916,0.5874634
-0.5722656,0.7977295,-0.119628906,0.14776611,-0.54644775,0.65802,-0.33618164,0.39416504,-0.46105957,0.8792114,0.018798828,0.11834717,-0.7333374,0.550354,0.39727783,-0.03857422,0.31256104,-0.9244385,0.18023682,-0.12359619,0.50787354,-0.7937622,0.19329834,-0.2732544,0.19824219,0.03338623,-0.9595947,0.19689941,-0.35388184,0.87786865,-0.18908691,0.2612915,-0.06542969,-0.8062744,-0.5638428,-0.16668701,-0.17730713,0.13153076,0.8360596,-0.50219727,0.70996094,-0.38586426,-0.2468872,-0.53497314,0.63793945,-0.30340576,0.39416504,0.5878906
