A0,A1,A2,A3,B0,B1,B2,B3,C0,C1,C2,C3,D0,D1,D2,D3,E0,E1,E2,E3,F0,F1,F2,F3,G0,G1,G2,G3,H0,H1,H2,H3,I0,I1,I2,I3,J0,J1,J2,J3,K0,K1,K2,K3,L0,L1,L2,L3
-0.91851807,0.2557373,0.26141357,0.15026855,0.38482666,0.26275635,-0.22131348,0.8566284,-0.81585693,0.24511719,-0.4031372,0.33428955,-0.0016479492,3.0517578E-4,2.4414062E-4,-0.1326294,0.5218506,-0.60980225,0.5936279,-0.057922363,0.7612915,-0.5123291,0.32611084,0.22723389,0.021118164,-0.48638916,-0.74609375,0.45428467,0.5952759,-0.678772,0.39782715,0.16308594,0.101989746,-0.95758057,0.25024414,0.100097656,0.55548096,-0.6749878,0.42816162,0.22906494,-0.9642334,0.17523193,0.021484375,-0.19793701,0.79364014,0.11932373,0.11553955,0.5852051
-0.91851807,0.2557373,0.26141357,0.15026855,0.37493896,0.2800293,-0.2053833,0.8594971,-0.8187256,0.24914551,-0.39764404,0.33099365,-0.0018920898,0.001159668,3.6621094E-4,-0.13470459,0.5435791,-0.59820557,0.58673096,-0.049194336,0.7616577,-0.5098877,0.32714844,0.22973633,0.012268066,-0.48168945,-0.7371826,0.47375488,0.5969238,-0.6777954,0.39593506,0.16571045,0.10821533,-0.95910645,0.23651123,0.11206055,0.5578003,-0.67297363,0.42163086,0.24127197,-0.9627075,0.17779541,0.016174316,-0.20336914,0.7911377,0.12158203,0.10076904,0.5908203
-0.91851807,0.2557373,0.26141357,0.15026855,0.3704834,0.2854004,-0.19018555,0.8631592,-0.81640625,0.2501831,-0.39892578,0.3343506,-0.0010986328,1.8310547E-4,6.1035156E-5,-0.1642456,0.5616455,-0.5886841,0.579895,-0.04119873,0.7625122,-0.5079346,0.3277588,0.23028564,9.1552734E-4,-0.47711182,-0.72906494,0.49084473,0.5932617,-0.6804199,0.39575195,0.168396,0.10418701,-0.9621582,0.21704102,0.12756348,0.55926514,-0.6717529,0.41864014,0.24633789,-0.9614868,0.17871094,0.011230469,-0.2084961,0.7874756,0.12664795,0.08886719,0.5965576
-0.91851807,0.2557373,0.26141357,0.15026855,0.36767578,0.2836914,-0.18463135,0.8661499,-0.81622314,0.25286865,-0.3963623,0.33581543,-6.1035156E-5,-6.1035156E-5,-6.1035156E-5,-0.42608643,0.5762329,-0.5793457,0.5756836,-0.030090332,0.7605591,-0.50946045,0.32867432,0.23236084,-0.012329102,-0.47375488,-0.72161865,0.5046387,0.58721924,-0.68341064,0.39874268,0.1706543,0.082336426,-0.9672241,0.19458008,0.14111328,0.5578613,-0.6699219,0.42095947,0.25054932,-0.96032715,0.18041992,0.0073242188,-0.21264648,0.78344727,0.13269043,0.07922363,0.6018677
-0.91851807,0.2557373,0.26141357,0.15026855,0.36486816,0.29040527,-0.18292236,0.8654175,-0.8143921,0.25598145,-0.39624023,0.3380127,-0.12579346,0.36224365,-1.2122803,-0.67962646,0.58673096,-0.5695801,0.57525635,-0.018859863,0.75598145,-0.51452637,0.32946777,0.23486328,-0.026672363,-0.47058105,-0.7164917,0.51434326,0.5841675,-0.68585205,0.3986206,0.17156982,0.06512451,-0.96972656,0.18243408,0.14868164,0.5517578,-0.66900635,0.42669678,0.25671387,-0.9592285,0.18261719,0.004211426,-0.21582031,0.78027344,0.13671875,0.070007324,0.6062012
-0.91851807,0.2557373,0.26141357,0.15026855,0.36462402,0.29327393,-0.18322754,0.86450195,-0.81140137,0.2588501,-0.3984375,0.3404541,-0.13623047,0.36816406,-1.2122803,-1.0992432,0.59155273,-0.5620117,0.5779419,-0.010620117,0.75201416,-0.5187988,0.33062744,0.2366333,-0.037841797,-0.46728516,-0.7149048,0.51885986,0.5862427,-0.6860962,0.3949585,0.17199707,0.053833008,-0.9701538,0.17230225,0.1619873,0.54174805,-0.6699219,0.43359375,0.2640381,-0.95825195,0.1852417,0.0022583008,-0.21801758,0.7780762,0.1383667,0.061401367,0.6095581
-0.91851807,0.2557373,0.26141357,0.15026855,0.36376953,0.29748535,-0.1852417,0.8629761,-0.8088989,0.2623291,-0.39978027,0.3421631,-0.13482666,0.369812,-1.2122803,1.1812744,0.5905762,-0.5595093,0.5814209,-0.0052490234,0.7512207,-0.5209961,0.32806396,0.237854,-0.045410156,-0.46484375,-0.71746826,0.51690674,0.58935547,-0.68536377,0.39233398,0.17028809,0.045837402,-0.9692383,0.16217041,0.17932129,0.53308105,-0.6722412,0.43652344,0.27075195,-0.95788574,0.18554688,0.0010375977,-0.21936035,0.77630615,0.1394043,0.055603027,0.6121826
-0.91851807,0.2557373,0.26141357,0.15026855,0.36297607,0.30029297,-0.18835449,0.86169434,-0.8057251,0.265625,-0.40203857,0.3444214,-0.14013672,0.3731079,-1.2122803,1.8031616,0.586853,-0.5611572,0.5836792,1.8310547E-4,0.7525635,-0.52056885,0.32592773,0.23754883,-0.052124023,-0.4640503,-0.72436523,0.50720215,0.5917969,-0.6848755,0.3904419,0.16809082,0.041259766,-0.9684448,0.15325928,0.19238281,0.5299072,-0.6732178,0.43585205,0.2756958,-0.9577637,0.18493652,4.8828125E-4,-0.22027588,0.774292,0.14318848,0.053894043,0.6140137
-0.91851807,0.2557373,0.26141357,0.15026855,0.36218262,0.30114746,-0.19158936,0.86102295,-0.8026123,0.2687378,-0.40441895,0.34649658,-0.14587402,0.3807373,-1.2122803,0.73431396,0.58239746,-0.56591797,0.5835571,0.0041503906,0.75494385,-0.5192871,0.32336426,0.23626709,-0.06604004,-0.46362305,-0.72802734,0.5006714,0.59313965,-0.68518066,0.38916016,0.1651001,0.041259766,-0.9685669,0.14611816,0.19714355,0.52941895,-0.6730957,0.43499756,0.27825928,-0.95788574,0.18395996,6.1035156E-4,-0.22064209,0.7709961,0.15270996,0.054992676,0.61572266
-0.91851807,0.2557373,0.26141357,0.15026855,0.36083984,0.30163574,-0.19482422,0.86065674,-0.7998047,0.27197266,-0.40649414,0.3480835,-0.15203857,0.39074707,-1.2122803,-0.5894165,0.5810547,-0.5706787,0.58013916,0.012451172,0.7567749,-0.5187378,0.32104492,0.23468018,-0.08544922,-0.46246338,-0.729126,0.49725342,0.59350586,-0.6861572,0.3881836,0.16192627,0.04522705,-0.9690552,0.14257812,0.19647217,0.5272827,-0.67401123,0.43518066,0.27972412,-0.9580078,0.18328857,0.0010375977,-0.22070312,0.7672119,0.16601562,0.054992676,0.6170044
