millis,真实角度,测量角度
9632,165.0164,161
9636,165.0164,161
9651,165.00397,160
9656,165.00938,160
9670,165.00645,160
9675,165.00645,160
9692,164.82112,160
9696,164.82977,160
9711,164.50117,160
9716,164.50769,160
9732,164.22084,160
9735,164.21169,160
9752,164.03249,159
9756,164.01906,159
9771,164.0219,159
9776,164.02953,159
9791,163.99872,159
9796,163.98917,159
9812,163.99805,159
9815,163.99123,159
9831,163.97952,159
9836,163.99455,159
9851,164.00323,158
9855,164.01007,158
9872,163.99837,158
9876,163.99837,158
9891,163.75899,158
9895,163.73729,158
9912,163.0237,158
9915,163.0237,158
9932,162.4076,158
9936,162.4284,158
9951,161.99422,157
9955,161.98056,157
9972,161.67644,157
9976,161.67354,157
9991,161.57178,157
9996,161.59125,157
10011,161.57141,157
10016,161.57042,157
10032,161.53725,157
10036,161.55211,157
10051,161.57541,156
10055,161.54402,156
10072,161.53726,156
10075,161.53726,156
10091,161.33723,156
10095,161.33723,156
10112,160.89525,156
10118,160.8926,156
10132,160.53166,156
10135,160.52905,156
10152,160.22728,155
10155,160.23488,155
10170,159.96346,155
10175,159.95422,155
10191,159.58592,155
10196,159.58997,155
10210,159.24347,155
10216,159.2602,155
10232,159.05191,155
10234,159.04712,155
10251,158.82373,154
10255,158.8024,154
10272,158.76797,154
10274,158.77997,154
10292,158.7359,154
10295,158.7359,154
10312,158.74525,154
10316,158.74525,154
10331,158.73259,154
10335,158.73259,154
10352,158.72925,153
10354,158.73532,153
10373,158.73532,153
10375,158.73532,153
10392,158.73532,153
10395,158.7223,153
10412,158.72528,153
10415,158.73355,153
10431,158.71173,153
10436,158.69876,153
10452,158.69876,153
10454,158.70348,152
10471,158.69083,152
10476,158.69083,152
10492,158.59688,152
10495,158.59688,152
10512,158.03899,152
10516,158.03325,152
10531,157.38116,152
10535,157.38116,152
10550,156.82562,152
10556,156.82562,151
10572,156.44553,151
10575,156.45155,151
10592,156.03998,151
10595,156.05365,151
10610,155.5802,151
10615,155.5828,151
10631,155.16644,151
10635,155.16644,151
10652,154.84464,151
10655,154.84874,150
10672,154.78336,150
10675,154.78336,150
10691,154.77698,150
10695,154.7689,150
10712,154.75786,150
10715,154.75786,150
10730,154.76294,150
10735,154.76294,150
10751,154.75945,150
10754,154.76381,150
10771,154.76381,149
10775,154.75337,149
10792,154.46445,149
10794,154.47278,149
10810,154.11414,149
10814,154.11833,149
10832,153.79799,149
10836,153.79716,149
10851,153.52211,149
10855,153.5103,149
10871,153.27762,148
10876,153.2667,148
10891,152.80194,148
10895,152.8047,148
10910,152.26956,148
10915,152.27664,148
10931,151.92058,148
10934,151.92058,148
10952,151.74594,148
10955,151.74594,148
10972,151.69456,147
10976,151.69456,147
10991,151.62737,147
10995,151.62737,147
11011,151.6057,147
11016,151.6057,147
11031,151.6072,147
11034,151.6072,147
11052,151.59637,147
11055,151.59637,147
11071,151.58627,146
11076,151.58627,146
11092,151.58627,146
11095,151.58627,146
11111,151.57619,146
11115,151.57619,146
11132,151.57327,146
11135,151.56287,146
11152,151.55928,146
11155,151.55928,146
11171,151.55928,145
11175,151.55928,145
11191,151.54921,145
11195,151.54921,145
11211,151.3742,145
11215,151.3766,145
11231,150.86841,145
11235,150.86615,145
11251,150.3229,145
11255,150.33209,145
11271,149.80641,144
11274,149.79938,144
11291,149.42479,144
11294,149.43182,144
11311,148.94965,144
11315,148.95775,144
11332,148.46968,144
11335,148.46007,144
11350,148.12973,144
11354,148.1273,144
11371,147.99994,143
11374,148.004,143
11391,148.00877,143
11394,148.00877,143
11410,147.97891,143
11415,147.9694,143
11431,147.59714,143
11435,147.60658,143
11451,147.1633,143
11455,147.15239,143
11470,146.87764,142
11474,146.87825,142
11491,146.88374,142
11495,146.88219,142
11511,146.87201,142
11515,146.87201,142
11531,146.87201,142
11533,146.87201,142
11550,146.87201,142
11554,146.87201,142
11571,146.86832,141
11574,146.86617,141
11591,146.8542,141
11594,146.85564,141
11610,146.6828,141
11614,146.6828,141
11634,146.2426,141
11635,146.2426,141
11652,145.88136,141
11654,145.89372,141
11671,145.79391,140
11673,145.78418,140
11691,145.79135,140
11694,145.79135,140
11711,145.77249,140
11713,145.77249,140
11732,145.66852,140
11734,145.66852,140
11750,145.21333,140
11754,145.21448,140
11770,144.68321,139
11774,144.68321,139
11790,144.23306,139
11794,144.2243,139
11811,143.71466,139
11814,143.71466,139
11831,143.1583,139
11833,143.1597,139
11852,142.73387,139
11854,142.73387,139
11871,142.47604,138
11873,142.48181,138
11891,142.2721,138
11895,142.26933,138
11911,142.2485,138
11914,142.242,138
11931,142.23819,138
11933,142.23819,138
11950,142.23285,138
11954,142.22444,138
11971,142.21622,137
11974,142.22461,137
11991,142.22313,137
11993,142.22313,137
12011,142.20955,137
12013,142.20955,137
12030,142.20367,137
12034,142.20367,137
12050,142.19543,137
12053,142.19543,137
12070,142.19164,136
12074,142.18323,136
12091,142.18323,136
12093,142.18323,136
12110,141.92462,136
12114,141.92462,136
12131,141.25562,136
12136,141.24739,136
12152,140.67886,136
12154,140.67886,136
12171,140.39084,135
12173,140.39894,135
12190,140.39484,135
12194,140.38713,135
12211,140.37756,135
12213,140.3785,135
12230,140.3785,135
12233,140.3785,135
12250,140.3785,135
12252,140.3785,135
12271,140.3785,135
12273,140.3785,134
12290,140.37161,134
12292,140.37161,134
12311,140.2404,134
12314,140.2404,134
12331,139.9271,134
12333,139.9271,134
12350,139.68556,134
12354,139.68556,134
12370,139.47063,134
12373,139.47673,134
12392,139.3878,133
12394,139.38858,133
12411,139.37381,133
12413,139.37381,133
12430,139.36035,133
12433,139.35345,133
12451,139.34734,133
12453,139.35425,133
12471,139.36293,133
12473,139.35527,133
12491,139.34354,132
12493,139.35043,132
12511,139.14366,132
12513,139.14314,132
12531,138.39937,132
12533,138.39922,132
12551,137.53427,132
12553,137.53427,132
12571,136.80057,132
12573,136.80057,132
12590,136.30421,131
12592,136.30421,131
12612,135.99348,131
12614,135.9932,131
12631,135.94202,131
12634,135.94873,131
12651,135.9382,131
12652,135.9382,131
12671,135.93423,131
12673,135.93423,131
12691,135.92146,130
12693,135.92146,130
12710,135.914,130
12713,135.914,130
12730,135.9175,130
12732,135.9175,130
12751,135.91005,130
12753,135.91005,130
12770,135.90472,130
12772,135.90472,130
12790,135.89952,129
12792,135.89981,129
12811,135.89236,129
12813,135.89253,129
12831,135.59222,129
12833,135.59175,129
12851,134.91052,129
12853,134.9108,129
12870,134.26234,129
12872,134.262,129
12892,133.80305,128
12893,133.80305,128
12911,133.45982,128
12913,133.45982,128
12932,132.99278,128
12933,132.9909,128
12950,132.39432,128
12953,132.3936,128
12971,131.8979,128
12973,131.8979,128
12990,131.64279,127
12992,131.64366,127
13010,131.63647,127
13012,131.63583,127
13030,131.62375,127
13033,131.62375,127
13051,131.61873,127
13053,131.61873,127
13070,131.61873,127
13073,131.61873,127
13091,131.61168,126
13093,131.61168,126
13109,131.61467,126
13113,131.61443,126
13131,131.42339,126
13132,131.42365,126
13150,131.00125,126
13153,131.00125,126
13171,130.82822,126
13173,130.82674,126
13191,130.62189,125
13193,130.62189,125
13211,130.61694,125
13213,130.6173,125
13231,130.5842,125
13233,130.5842,125
13251,130.57922,125
13253,130.57922,125
13271,130.57225,125
13272,130.57225,125
13290,130.5632,124
13292,130.5632,124
13311,130.56503,124
13311,130.56503,124
13331,130.33063,124
13332,130.33063,124
13350,129.58658,124
13352,129.59254,124
13370,128.79858,124
13372,128.79858,124
13392,128.17664,123
13393,128.17664,123
13410,127.80049,123
13412,127.80115,123
13431,127.64589,123
13432,127.64522,123
13450,127.500275,123
13452,127.500275,123
13471,127.48874,123
13471,127.48874,123
13489,127.47882,122
13493,127.47882,122
13511,127.47661,122
13512,127.47661,122
13530,127.45833,122
13533,127.45833,122
13551,127.45833,122
13552,127.45178,122
13570,127.45178,122
13572,127.45178,122
13591,127.44504,121
13592,127.451584,121
13610,127.44937,121
13612,127.44283,121
13630,127.28049,121
13632,127.279785,121
13651,126.61526,121
13652,126.61636,121
13670,125.88225,121
13673,125.88108,121
13690,125.296265,120
13693,125.296265,120
13711,124.917755,120
13712,124.91899,120
13730,124.665726,120
13732,124.666824,120
13751,124.63226,120
13753,124.63855,120
13770,124.63855,120
13772,124.63855,120
13790,124.63389,119
13792,124.63389,119
13810,124.62965,119
13813,124.62965,119
13831,124.61844,119
13833,124.61844,119
13850,124.61186,119
13853,124.60637,119
13871,124.59979,119
13873,124.59979,119
13891,124.60212,119
13892,124.60212,118
13911,124.59747,118
13912,124.59747,118
13931,124.39702,118
13932,124.39573,118
13950,123.76024,118
13952,123.76807,118
13971,123.15732,118
13971,123.15732,118
13990,122.67769,118
13992,122.67876,118
14010,122.32289,117
14012,122.32289,117
14030,121.82107,117
14031,121.81714,117
14051,121.29446,117
14053,121.29187,117
14070,120.9004,117
14072,120.91104,117
14091,120.66898,117
14092,120.672646,117
14110,120.4337,116
14112,120.44874,116
14130,120.418236,116
14132,120.418236,116
14150,120.40861,116
14153,120.41452,116
14171,120.41017,116
14173,120.41017,116
14190,120.40384,116
14192,120.40384,116
14211,120.39749,115
14212,120.39886,115
14231,120.37918,115
14232,120.37918,115
14250,120.36836,115
14252,120.36025,115
14270,120.35512,115
14272,120.35082,115
14291,120.35082,115
14292,120.356735,115
14310,120.3504,114
14312,120.348785,114
14331,120.1346,114
14332,120.13623,114
14350,119.43741,114
14352,119.44559,114
14370,118.74147,114
14372,118.743484,114
14390,118.20401,114
14392,118.20828,114
14410,117.902664,113
14411,117.90746,113
14430,117.48544,113
14433,117.50304,113
14450,117.13194,113
14451,117.11893,113
14471,116.93628,113
14472,116.944565,113
14490,116.92549,113
14492,116.92569,113
14511,116.910675,112
14511,116.910675,112
14530,116.904495,112
14531,116.89964,112
14550,116.89964,112
14552,116.904495,112
14570,116.898315,112
14572,116.898315,112
14591,116.898315,112
14591,116.898315,112
14610,116.89317,111
14612,116.89317,111
14631,116.88701,111
14632,116.88701,111
14650,116.62277,111
14653,116.62465,111
14670,116.190865,111
14672,116.19836,111
14690,115.82165,111
14692,115.83107,111
14711,115.496574,110
14712,115.49753,110
14730,115.219574,110
14732,115.22347,110
14751,115.00255,110
14752,115.01099,110
14770,114.59292,110
14772,114.59292,110
14790,114.18648,110
14792,114.19678,110
14810,113.91476,109
14812,113.91286,109
14830,113.881775,109
14833,113.87731,109
14850,113.86087,109
14852,113.87025,109
14871,113.840034,109
14872,113.83797,109
14890,113.53714,109
14893,113.543816,109
14910,113.211685,108
14912,113.19875,108
14930,112.98328,108
14931,112.98711,108
14951,112.889885,108
14951,112.89173,108
14971,112.86678,108
14971,112.868904,108
14989,112.86288,108
14991,112.86821,108
15010,112.86393,107
15012,112.8586,107
15030,112.85256,107
15032,112.85256,107
15050,112.85256,107
15052,112.85256,107
15070,112.84654,107
15072,112.84441,107
15090,112.834946,107
15092,112.834946,107
15110,112.834946,106
15112,112.837074,106
15130,112.831055,106
15133,112.831055,106
15150,112.71535,106
15152,112.71535,106
15171,112.11017,106
15171,112.11762,106
15189,111.49962,106
15192,111.50233,106
15210,110.91352,105
15212,110.93017,105
15230,110.42249,105
15232,110.43212,105
15250,109.96991,105
15253,109.9591,105
15270,109.83271,105
15272,109.83135,105
15291,109.82063,105
15292,109.82372,105
15310,109.81779,104
15312,109.81779,104
15330,109.80592,104
15332,109.80592,104
15351,109.78633,104
15352,109.78633,104
15370,109.77745,104
15372,109.77745,104
15390,109.771515,104
15392,109.771515,104
15411,109.76558,103
15412,109.761024,103
15429,109.7551,103
15432,109.75077,103
15450,109.421814,103
15452,109.42847,103
15470,108.72146,103
15472,108.731255,103
15489,108.11291,103
15492,108.09648,103
15509,107.60239,102
15511,107.59989,102
15530,107.22581,102
15532,107.27659,102
15550,106.927795,102
15552,106.930275,102
15570,106.578125,102
15573,106.578125,102
15590,106.391975,102
15593,106.40014,102
15610,106.217064,101
15612,106.217064,101
15630,106.2012,101
15632,106.2012,101
15650,106.19536,101
15652,106.19536,101
15670,106.19536,101
15672,106.19536,101
15690,106.18952,101
15692,106.187004,101
15710,106.18175,101
15711,106.18175,100
15730,106.17591,100
15732,106.17182,100
15750,106.17182,100
15752,106.16765,100
15769,106.161804,100
15772,106.161804,100
15790,106.161804,100
15792,106.15596,100
15810,106.156555,100
15812,106.156555,100
15830,106.156555,99
15831,106.156555,99
15851,106.101234,99
15851,106.101234,99
15870,106.09539,99
15872,106.09053,99
15891,106.0847,99
15892,106.0847,99
15909,106.08053,99
15912,106.08053,99
15930,106.078,98
15931,106.07216,98
15952,105.9991,98
15953,105.9991,98
15969,106.0164,98
15971,105.27037,98
15989,104.207146,98
15991,104.19727,98
16010,104.21061,98
16012,103.33086,98
16029,102.63371,97
16032,102.69531,97
16050,102.74483,97
16052,102.348946,97
16070,102.206924,97
16071,102.208694,97
16091,102.204865,97
16092,102.18806,97
16110,102.18063,97
16110,102.169136,97
16129,102.169136,96
16132,102.15763,96
16150,102.15489,96
16151,102.143845,96
16171,102.143845,96
16172,102.13725,96
16190,102.13725,96
16191,102.1315,96
16210,102.12574,96
16212,102.12574,96
16230,102.121155,95
16232,102.121605,95
16250,102.021965,95
16251,102.02937,95
16270,102.05581,95
16270,101.61954,95
16290,101.05288,95
16290,101.078606,95
16309,101.103676,95
16311,100.42032,95
16329,100.45107,94
16331,99.82722,94
16350,99.89112,94
16352,99.17741,94
16370,99.21022,94
16371,98.50639,94
16390,98.514694,94
16392,97.97947,94
16409,98.00825,94
16411,97.61062,94
16429,97.61725,93
16430,97.52048,93
16451,97.52417,93
16452,97.48939,93
16468,97.485855,93
16471,97.4745,93
16490,97.4713,93
16491,97.45554,93
16510,97.4526,93
16511,97.44124,93
16530,97.43669,92
16531,97.42566,92
16549,97.42566,92
16552,97.41844,92
16569,97.41524,92
16571,97.40361,92
16589,97.400085,92
16591,97.38047,92
16609,97.39746,92
16611,97.170425,92
16630,97.189804,91
16631,96.90028,91
16650,96.903786,91
16651,96.80712,91
16670,96.80712,91
16672,96.65836,91
16689,96.6508,91
16690,96.281006,91
16710,96.29686,91
16712,95.90972,91
16729,95.9305,90
16732,95.6218,90
16750,95.624886,90
16750,95.579926,90
16769,95.591324,90
16771,95.56046,90
16789,95.56046,90
16791,95.554825,90
16808,95.55146,90
16811,95.53992,90
16829,95.53575,89
16831,95.524445,89
16849,95.51769,89
16850,95.51204,89
16869,95.51847,89
16871,95.51257,89
16889,95.51257,89
16891,95.506935,89
16909,95.50353,89
16910,95.49812,89
16930,95.50152,90
16931,95.495865,90
16949,95.49248,90
16951,95.486336,90
16970,95.486336,90
16970,95.48093,90
16988,95.47758,90
16990,95.481705,90
17008,95.47868,90
17011,95.472786,90
17029,95.472786,91
17031,95.472786,91
17049,95.46938,91
17051,95.46373,91
17069,95.46373,91
17070,95.46349,91
17089,95.46349,91
17091,95.45784,91
17109,95.45784,91
17110,95.45808,91
17129,95.45391,92
17131,95.45343,92
17149,95.45343,92
17151,95.44801,92
17168,95.44801,92
17170,95.452156,92
17188,95.452156,92
17190,95.4465,92
17209,95.4465,92
17211,95.44625,92
17229,95.44625,93
17231,95.44625,93
17248,95.443214,93
17250,95.4378,93
17269,95.4378,93
17270,95.44193,93
17288,95.44193,93
17290,95.44146,93
17308,95.44146,93
17311,95.436035,93
17329,95.436035,94
17330,95.436035,94
17349,95.436035,94
17351,95.435555,94
17369,95.435555,94
17369,95.43013,94
17389,95.43013,94
17390,95.43013,94
17408,95.4271,94
17411,95.42686,94
17428,95.42686,94
17431,95.42686,94
17449,95.42686,95
17450,95.42686,95
17468,95.42347,95
17469,95.4513,95
17489,95.4513,95
17490,95.46109,95
17508,95.45774,95
17510,95.45774,95
17528,95.45774,95
17531,95.461624,95
17549,95.461624,96
17550,95.461624,96
17569,95.45407,96
17570,95.4582,96
17588,95.44167,96
17590,95.7032,96
17608,95.67579,96
17610,95.980255,96
17628,95.97685,96
17630,96.25946,96
17648,96.25974,97
17652,96.35359,97
17668,96.343605,97
17670,96.55926,97
17689,96.53887,97
17689,96.8985,97
17708,96.877556,97
17710,97.19334,97
17729,97.182556,97
17730,97.42231,97
17748,97.425156,98
17750,97.46116,98
17769,97.459755,98
17770,97.47523,98
17788,97.48275,98
17790,97.48275,98
17808,97.48275,98
17811,97.49256,98
17828,97.49256,98
17831,97.49823,98
17848,97.49823,99
17850,97.49823,99
17868,97.49823,99
17870,97.537476,99
17888,97.516846,99
17890,97.79681,99
17908,97.76973,99
17911,98.10998,99
17941,98.10985,99
17942,98.36602,99
17947,98.38032,100
17949,98.39619,100
17968,98.37413,100
17970,98.49438,100
17988,98.45774,100
17989,98.88205,100
18007,98.85076,100
18010,99.298805,100
18028,99.295296,100
18030,99.59387,100
18048,99.593216,101
18049,99.69405,101
18068,99.69405,101
18070,99.811905,101
18088,99.79395,101
18090,100.23923,101
18108,100.238,101
18110,100.56658,101
18127,100.58117,101
18130,100.691505,101
18149,100.689896,102
18150,100.703735,102
18169,100.67305,102
18169,100.7059,102
18188,100.7059,102
18190,100.71005,102
18208,100.71005,102
18209,100.71161,102
18228,100.71161,102
18231,100.72149,102
18248,100.71868,103
18249,100.720245,103
18268,100.722275,103
18271,100.722275,103
18288,100.716545,103
18289,100.8873,103
18309,100.87997,103
18310,101.39976,103
18327,101.40311,103
18330,101.92228,103
18348,101.9217,104
18351,102.30327,104
18369,102.309555,104
18370,102.4359,104
18388,102.400085,104
18388,102.778114,104
18408,102.76608,104
18409,103.254265,104
18428,103.2508,104
18429,103.61893,104
18448,103.625565,105
18448,103.906494,105
18467,103.90299,105
18470,104.045135,105
18487,104.04519,105
18490,104.14529,105
18507,104.13789,105
18510,104.509476,105
18528,104.509514,105
18530,104.83145,105
18547,104.83456,106
18549,105.059,106
18567,105.05159,106
18570,105.0636,106
18587,105.0662,106
18589,105.08153,106
18607,105.078926,106
18609,105.08891,106
18626,105.08497,106
18629,105.08024,106
18647,105.08024,107
18649,105.08024,107
18667,105.089035,107
18669,105.089035,107
18688,105.089035,107
18689,105.11899,107
18708,105.10762,107
18710,105.44428,107
18727,105.44428,107
18729,105.75018,107
18747,105.75018,108
18749,106.07899,108
18767,106.07899,108
18769,106.43711,108
18788,106.43306,108
18789,106.907036,108
18808,106.907036,108
18809,107.540886,108
18828,107.55153,108
18829,108.09623,108
18847,108.11398,109
18850,108.44615,109
18867,108.43088,109
18870,108.514435,109
18889,108.49452,109
18889,108.5234,109
18907,108.51595,109
18909,108.51595,109
18926,108.51595,109
18928,108.51007,109
18947,108.51007,109
18949,108.51007,110
18968,108.51513,110
18969,108.51513,110
18987,108.51747,110
18989,108.65322,110
19007,108.650894,110
19009,109.00723,110
19026,109.00632,110
19028,109.335014,110
19047,109.33316,110
19049,109.52314,110
19066,109.51995,111
19069,109.532906,111
19086,109.53518,111
19088,109.626785,111
19107,109.61933,111
19109,110.08721,111
19127,110.102196,111
19129,110.57618,111
19147,110.566895,111
19149,110.83612,111
19167,110.83829,112
19169,110.906425,112
19187,110.90419,112
19189,110.96687,112
19207,110.959496,112
19210,111.30696,112
19227,111.30696,112
19229,111.63752,112
19247,111.639626,112
19249,111.90889,112
19266,111.90889,113
19269,112.12217,113
19287,112.12217,113
19289,112.18186,113
19306,112.18186,113
19308,112.18186,113
19327,112.18186,113
19329,112.192154,113
19347,112.19531,113
19349,112.19101,113
19367,112.19101,114
19369,112.186455,114
19386,112.18113,114
19388,112.23629,114
19407,112.23629,114
19409,112.61397,114
19427,112.61397,114
19429,113.00763,114
19447,113.00963,114
19449,113.34569,114
19467,113.37034,115
19469,113.59985,115
19487,113.58544,115
19489,113.61769,115
19507,113.61227,115
19509,113.62928,115
19526,113.627205,115
19529,113.7685,115
19547,113.7685,115
19549,114.086784,115
19567,114.086784,116
19569,114.41838,116
19587,114.41289,116
19589,114.882614,116
19606,114.88158,116
19609,115.41636,116
19626,115.41352,116
19629,115.75649,116
19646,115.76281,116
19649,116.02809,116
19667,116.04054,117
19669,116.06431,117
19687,116.059074,117
19689,116.05391,117
19706,116.041855,117
19710,116.06793,117
19726,116.06233,117
19728,116.06845,117
19745,116.06845,117
19749,116.067444,117
19766,116.06554,118
19768,116.06554,118
19787,116.06554,118
19789,116.294846,118
19806,116.294846,118
19808,116.75527,118
19826,116.75527,118
19829,117.16095,118
19846,117.165085,118
19848,117.518524,118
19866,117.535736,119
19869,117.75401,119
19886,117.72265,119
19888,117.87674,119
19906,117.87983,119
19909,118.31398,119
19926,118.31467,119
19929,118.782394,119
19948,118.78067,119
19949,119.12081,119
19966,119.11972,120
19968,119.19316,120
19986,119.19295,120
19990,119.51866,120
20006,119.52489,120
20009,119.933426,120
20027,119.931206,120
20029,120.299545,120
20045,120.28949,120
20049,120.57895,120
20066,120.57298,121
20069,120.82254,121
20086,120.827644,121
20089,120.88485,121
20105,120.88485,121
20108,120.8818,121
20126,120.8818,121
20129,120.88814,121
20146,120.874115,121
20148,120.874115,121
20166,120.874115,122
20169,120.86779,122
20187,120.86779,122
20190,120.8698,122
20208,120.8698,122
20209,120.87866,122
20226,120.87866,122
20228,120.87866,122
20246,120.87866,122
20249,120.884995,122
20265,120.88342,123
20269,120.88342,123
20286,120.87831,123
20289,120.87706,123
20306,120.88217,123
20309,121.06854,123
20326,121.063416,123
20329,121.7499,123
20346,121.7499,123
20349,122.491104,123
20365,122.491104,124
20368,123.07556,124
20386,123.07556,124
20389,123.397194,124
20406,123.39631,124
20408,123.41934,124
20426,123.41934,124
20428,123.41148,124
20445,123.41011,124
20448,123.41149,124
20465,123.41149,125
20470,123.41011,125
