millis,真实角度,测量角度
6493,NaN,179
6511,NaN,179
6514,NaN,179
6531,NaN,179
6533,179.38197,179
6551,179.38197,179
6553,NaN,179
6572,NaN,179
6574,NaN,179
6591,NaN,179
6592,NaN,179
6612,NaN,179
6613,NaN,179
6631,NaN,179
6632,179.2535,179
6652,179.2535,179
6653,179.93439,179
6671,NaN,179
6673,NaN,179
6692,NaN,179
6692,NaN,179
6713,NaN,179
6719,NaN,179
6732,NaN,179
6734,NaN,179
6752,NaN,179
6754,NaN,179
6771,NaN,179
6773,NaN,179
6792,NaN,179
6793,NaN,179
6811,NaN,179
6813,NaN,179
6832,NaN,179
6834,NaN,179
6851,NaN,179
6853,NaN,179
6871,NaN,178
6873,NaN,178
6891,NaN,178
6893,NaN,178
6912,NaN,178
6914,NaN,178
6931,NaN,178
6934,NaN,178
6951,NaN,178
6953,179.691,178
6972,179.79065,178
6973,NaN,178
6991,NaN,178
6993,NaN,178
7012,179.714,178
7013,179.714,178
7031,179.714,178
7033,179.714,178
7052,NaN,178
7054,NaN,178
7072,179.72661,178
7073,179.72661,178
7091,179.72661,178
7093,179.72661,178
7111,179.72661,178
7114,179.72661,178
7132,179.60883,178
7133,179.5874,178
7151,179.5874,178
7153,NaN,178
7171,NaN,178
7173,NaN,178
7192,NaN,178
7194,NaN,178
7211,NaN,178
7213,NaN,178
7232,179.52979,178
7235,179.52979,178
7252,179.45248,178
7252,179.45248,178
7271,NaN,178
7273,NaN,178
7292,NaN,178
7294,NaN,178
7311,NaN,178
7313,NaN,178
7332,NaN,178
7334,NaN,178
7351,NaN,178
7353,NaN,178
7371,NaN,177
7374,NaN,177
7392,NaN,177
7392,NaN,177
7412,NaN,177
7413,NaN,177
7432,NaN,177
7434,NaN,177
7451,NaN,177
7453,179.53311,177
7474,179.59314,177
7476,179.08507,177
7492,178.86719,177
7493,178.68954,177
7512,178.68954,177
7512,178.93063,177
7533,178.93063,177
7533,178.93063,177
7552,178.93063,177
7554,178.9279,177
7571,178.89288,177
7573,178.66602,177
7591,178.90282,177
7593,178.90282,177
7612,178.879,177
7614,178.879,177
7631,178.879,177
7632,178.879,177
7651,178.879,177
7653,178.879,177
7672,179.17409,177
7673,178.85585,177
7691,179.12889,177
7693,178.85158,177
7711,178.82848,177
7713,178.8213,177
7732,178.8213,177
7734,178.8213,177
7752,178.78922,177
7753,178.78922,177
7771,178.78922,177
7773,178.78922,177
7791,178.78922,177
7793,178.78922,177
7810,178.78922,177
7812,178.78922,177
7831,178.78922,177
7833,178.78922,177
7851,178.78922,177
7852,178.78922,177
7871,178.75761,176
7873,179.01503,176
7892,179.01503,176
7892,179.02744,176
7912,178.98857,176
7913,178.98009,176
7931,178.98009,176
7934,178.98009,176
7950,178.98009,176
7953,178.73529,176
7972,178.73529,176
7973,178.73529,176
7992,178.73763,176
7992,178.73763,176
8012,178.71701,176
8013,178.71701,176
8031,178.71701,176
8033,178.68716,176
8052,178.68716,176
8052,178.68716,176
8070,178.68092,176
8072,178.68092,176
8090,178.68092,176
8092,178.68092,176
8111,178.92117,176
8113,178.92117,176
8131,178.92117,176
8133,178.92117,176
8152,178.89731,176
8153,179.20944,176
8171,179.19911,176
8173,179.19911,176
8190,178.90854,176
8192,178.91609,176
8211,178.91609,176
8213,178.91609,176
8230,178.683,176
8233,178.92389,176
8251,178.92389,176
8252,178.88864,176
8271,178.88864,176
8273,178.8913,176
8291,178.88092,176
8293,178.88092,176
8310,178.88373,176
8312,178.88373,176
8331,178.88373,176
8333,178.84972,176
8350,178.84972,176
8353,178.84972,176
8371,178.84972,175
8372,178.84972,175
8390,178.84972,175
8393,178.82697,175
8411,178.83316,175
8413,178.83316,175
8431,178.83316,175
8432,178.83316,175
8451,178.83316,175
8452,178.83316,175
8470,178.83887,175
8473,178.8063,175
8491,178.81238,175
8492,178.7786,175
8511,178.46712,175
8513,178.46712,175
8530,178.09917,175
8532,178.2592,175
8550,177.75406,175
8552,177.611,175
8570,177.18277,175
8572,177.18277,175
8590,176.98175,175
8592,176.98175,175
8611,176.98065,175
8612,176.97159,175
8632,176.97101,175
8633,176.97101,175
8651,176.97101,175
8653,176.97101,175
8670,176.97101,175
8672,176.95863,175
8690,176.95863,175
8693,176.95863,175
8711,176.95863,175
8712,177.04726,175
8731,177.04726,175
8733,177.03806,175
8750,177.03806,175
8752,176.93958,175
8771,176.93695,175
8773,176.93695,175
8790,176.93695,175
8792,176.93695,175
8810,176.93695,175
8812,177.0033,175
8830,177.0033,175
8833,177.0033,175
8850,177.0033,175
8852,177.0033,175
8870,177.0033,174
8872,177.0033,174
8891,177.0033,174
8892,177.0033,174
8911,177.00272,174
8912,177.00272,174
8931,177.00272,174
8932,177.00272,174
8951,177.00272,174
8953,177.00272,174
8970,177.00272,174
8972,177.00272,174
8991,177.00194,174
8993,176.98027,174
9010,176.98027,174
9011,176.98027,174
9030,176.98027,174
9033,176.98027,174
9051,176.88756,174
9052,176.88756,174
9069,176.97975,174
9071,176.97975,174
9091,176.97975,174
9093,176.97975,174
9110,176.97684,174
9112,176.978,174
9130,176.88548,174
9132,176.88548,174
9150,176.97748,174
9152,176.97748,174
9170,176.88474,174
9172,176.87276,174
9190,176.87276,174
9193,176.87276,174
9211,176.87276,174
9212,176.87276,174
9231,176.9645,174
9233,176.9556,174
9251,176.86343,174
9252,176.95946,174
9270,176.95946,174
9272,176.86343,174
9290,176.86343,174
9292,176.86343,174
9311,176.86343,174
9311,176.86343,174
9330,176.95477,174
9332,177.04434,174
9350,177.04176,174
9352,177.02922,174
9370,177.02922,173
9373,177.02922,173
9390,176.93605,173
9392,176.93605,173
9410,176.55252,173
9412,176.55252,173
9429,175.77673,173
9432,175.70576,173
9450,175.08055,173
9452,175.13284,173
9470,174.77225,173
9471,174.77225,173
9491,174.62729,173
9492,174.6305,173
9509,174.62561,173
9511,174.62032,173
9529,174.61777,173
9532,174.56097,173
9550,174.56097,173
9551,174.56097,173
9570,174.56097,173
9572,174.6077,173
9589,174.55411,173
9591,174.54749,173
9609,174.59851,173
9612,174.59314,173
9630,174.59314,173
9632,174.59314,173
9650,174.53966,173
9651,174.53966,173
9669,174.53812,173
9671,174.53812,173
9689,174.53812,173
9691,174.53812,173
9709,174.58897,173
9711,174.58897,173
9729,174.53564,173
9732,174.52908,173
9750,174.52908,173
9751,174.52908,173
9769,174.52908,173
9771,174.52908,173
9789,174.57982,173
9792,174.57454,173
9809,174.52124,173
9812,174.57779,173
9830,174.57625,173
9831,174.52307,173
9851,174.52307,173
9852,174.52307,173
9870,174.57385,173
9871,174.57385,173
9890,174.52063,172
9892,174.52063,172
9910,174.52063,172
9911,174.51405,172
9929,174.51251,172
9931,174.51251,172
9950,174.51251,172
9952,174.50731,172
9969,174.50731,172
9971,174.50731,172
9990,174.50731,172
9991,174.50064,172
10009,174.49815,172
10011,174.5544,172
10029,174.5544,172
10030,174.5544,172
10049,174.5544,172
10052,174.54913,172
10070,174.54913,172
10071,174.54913,172
10089,174.54913,172
10091,174.54913,172
10109,174.54764,172
10111,174.54764,172
10130,174.49455,172
10130,174.49455,172
10149,174.49455,172
10151,174.488,172
10168,174.53851,172
10170,174.53851,172
10189,174.53851,172
10191,174.53851,172
10209,174.53851,172
10210,174.53323,172
10229,174.53323,172
10230,174.53323,172
10250,174.53323,172
10251,174.53323,172
10269,174.53323,172
10271,174.53323,172
10289,174.48041,172
10291,174.47522,172
10309,174.47522,172
10310,174.47522,172
10330,174.52618,172
10331,174.57266,172
10349,174.57266,172
10351,174.51956,172
10369,174.51956,172
10372,174.51434,172
10389,174.46158,171
10390,174.46158,171
10410,174.39688,171
10411,174.39688,171
10429,174.38672,171
10431,174.38672,171
10449,174.38672,171
10451,174.42673,171
10470,174.42673,171
10471,174.37514,171
10488,174.42451,171
10491,174.46997,171
10509,174.41759,171
10511,174.37259,171
10529,174.37321,171
10530,174.37321,171
10550,174.37576,171
10551,174.37576,171
10568,174.37321,171
10570,174.36682,171
10589,174.36682,171
10590,174.41177,171
10609,174.41177,171
10610,174.36682,171
10630,174.36682,171
10631,174.36682,171
10649,174.36682,171
10651,174.40665,171
10669,174.40665,171
10670,174.40665,171
10688,174.40665,171
10690,174.40013,171
10709,174.40013,171
10711,174.40013,171
10728,174.40013,171
10730,174.40013,171
10749,174.40013,171
10750,174.3937,171
10769,174.38968,171
10770,174.38968,171
10789,174.38968,171
10791,174.38452,171
10808,174.38452,171
10810,174.38452,171
10829,174.38452,171
10831,174.38452,171
10848,174.38452,171
10851,174.38452,171
10869,174.38452,171
10870,174.43987,171
10889,174.43987,170
10891,174.4333,170
10908,174.3813,170
10910,174.3813,170
10929,174.23312,170
10931,174.22813,170
10949,173.65797,170
10950,173.65797,170
10969,173.21658,170
10971,173.20656,170
10989,172.85535,170
10992,172.85535,170
11008,172.68066,170
11011,172.68066,170
11029,172.68129,170
11031,172.68129,170
11048,172.64095,170
11050,172.63614,170
11068,172.63614,170
11071,172.63206,170
11089,172.66917,170
11090,172.66917,170
11109,172.66917,170
11111,172.66917,170
11129,172.66917,170
11131,172.66917,170
11149,172.67027,170
11151,172.66545,170
11169,172.6253,170
11171,172.6253,170
11189,172.62587,170
11191,172.62587,170
11208,172.66289,170
11210,172.65884,170
11228,172.65778,170
11230,172.65295,170
11249,172.65295,170
11251,172.65295,170
11269,172.61284,170
11270,172.61284,170
11288,172.61284,170
11290,172.61284,170
11310,172.61284,170
11312,172.65585,170
11329,172.65585,170
11331,172.60806,170
11348,172.60426,170
11350,172.61424,170
11369,172.61424,170
11370,172.61424,170
11388,172.61424,169
11390,172.61023,169
11408,172.61023,169
11411,172.61023,169
11429,172.60713,169
11431,172.64006,169
11448,172.60002,169
11450,172.59521,169
11469,172.631,169
11471,172.59808,169
11488,172.59808,169
11490,172.59808,169
11512,172.59808,169
11515,172.59808,169
11527,172.55835,169
11531,172.58707,169
11549,172.58707,169
11551,172.58707,169
11568,172.6244,169
11571,172.6244,169
11588,172.6244,169
11590,172.6244,169
11609,172.58444,169
11610,172.58444,169
11627,172.6244,169
11631,172.62033,169
11649,172.58043,169
11651,172.58043,169
11669,172.5312,169
11670,172.52646,169
11688,172.19516,169
11690,172.19516,169
11708,171.91129,169
11710,171.90758,169
11728,171.60738,169
11730,171.62029,169
11750,171.60913,169
11754,171.57086,169
11767,171.53557,169
11771,171.53557,169
11788,171.53557,169
11790,171.53201,169
11808,171.53201,169
11810,171.53201,169
11828,171.56392,169
11830,171.56392,169
11848,171.52866,169
11851,171.52866,169
11868,171.52866,169
11870,171.5245,169
11887,171.5245,168
11891,171.52097,168
11908,171.52097,168
11910,171.52097,168
11976,171.51758,168
11977,171.51758,168
11977,171.51758,168
11978,171.51758,168
11979,171.51758,168
11980,171.51758,168
11989,171.51758,168
11991,171.51349,168
12008,171.47838,168
12010,171.51619,168
12033,171.54713,168
12034,171.50919,168
12048,171.50919,168
12050,171.50562,168
12068,171.50623,168
12070,171.50623,168
12087,171.50623,168
12091,171.54416,168
12108,171.50891,168
12110,171.5048,168
12127,171.53603,168
12131,171.4982,168
12148,171.49881,168
12150,171.5267,168
12167,171.49098,168
12171,171.4874,168
12187,171.488,168
12191,171.488,168
12207,171.488,168
12211,171.488,168
12227,171.488,168
12231,171.488,168
12248,171.488,168
12252,171.488,168
12268,171.51976,168
12270,171.51212,168
12287,171.51212,168
12291,171.51212,168
12307,171.4761,168
12311,171.4761,168
12327,171.4761,168
12330,171.47253,168
12347,171.50366,168
12350,171.50366,168
12367,171.50417,168
12371,171.50417,168
12387,171.4691,167
12391,171.46507,167
12408,171.46507,167
12411,171.46507,167
12428,171.44804,167
12430,171.44447,167
12448,171.01845,167
12450,171.01845,167
12469,170.67914,167
12470,170.68953,167
12487,170.40915,167
12491,170.41954,167
12508,170.41112,167
12511,170.41112,167
12527,170.41112,167
12531,170.41112,167
12546,170.41112,167
12551,170.42107,167
12567,170.38968,167
12570,170.38649,167
12587,170.38698,167
12591,170.38348,167
12607,170.38348,167
12610,170.38348,167
12627,170.4113,167
12631,170.4354,167
12647,170.4354,167
12651,170.4354,167
12668,170.4354,167
12670,170.4113,167
12686,170.4113,167
12691,170.4081,167
12707,170.37675,167
12710,170.40077,167
12726,170.42915,167
12731,170.4256,167
12747,170.39415,167
12750,170.39415,167
12766,170.39415,167
12770,170.37018,167
12787,170.37018,167
12790,170.39415,167
12806,170.39415,167
12811,170.39415,167
12827,170.39415,167
12830,170.39102,167
12847,170.41887,167
12849,170.41887,167
12866,170.41887,167
12870,170.38483,167
12888,170.35358,166
12891,170.38748,166
12907,170.38748,166
12910,170.35005,166
12927,170.11018,166
12931,170.14331,166
12948,169.54645,166
12951,169.52806,166
12966,169.04996,166
12971,169.06456,166
12988,168.67055,166
12991,168.66487,166
13007,168.64087,166
13012,168.62825,166
13029,168.60526,166
13030,168.61635,166
13046,168.61635,166
13050,168.60646,166
13067,168.62955,166
13072,168.62955,166
13088,168.60269,166
13091,168.59995,166
13107,168.623,166
13110,168.623,166
13126,168.5966,166
13131,168.5966,166
13146,168.5966,166
13152,168.5966,166
13166,168.56982,166
13171,168.56699,166
13188,168.58997,166
13191,168.58997,166
13207,168.58997,166
13210,168.58723,166
13227,168.56049,166
13231,168.56049,166
13246,168.56049,166
13251,168.56049,166
13269,168.58345,166
13272,168.58345,166
13287,168.58345,166
13291,168.58058,166
13307,168.55382,166
13309,168.55382,166
13326,168.55382,166
13330,168.55382,166
13347,168.55382,166
13349,168.55382,166
13367,168.55316,166
13370,168.55316,166
13386,168.55316,165
13390,168.57251,165
13406,168.5955,165
13410,168.59265,165
13426,168.56966,165
13431,168.56966,165
13446,168.59265,165
13449,168.5899,165
13467,168.56311,165
13470,168.56311,165
13496,168.56363,165
13498,168.54434,165
13511,168.57057,165
13512,168.5899,165
13530,168.5904,165
13531,168.58752,165
13546,168.56078,165
13550,168.56078,165
13567,168.56078,165
13572,168.56078,165
13588,168.56078,165
13592,168.55809,165
13607,168.55809,165
13612,168.55809,165
13626,168.55809,165
13630,168.55809,165
13647,168.55809,165
13650,168.55524,165
13666,168.55524,165
13671,168.55524,165
13687,168.5514,165
13690,168.5514,165
13706,168.5514,165
13710,168.54868,165
13725,168.54868,165
13730,168.54868,165
13746,168.5492,165
13750,168.5492,165
13766,168.5492,165
13771,168.54636,165
13788,168.54636,165
13792,168.54636,165
13806,168.54636,165
13810,168.54636,165
13826,168.54636,165
13830,168.57283,165
13846,168.57217,165
13849,168.57217,165
13867,168.54544,165
13872,168.54544,165
13888,168.56836,164
13890,168.53915,164
13907,168.53915,164
13910,168.56554,164
13926,168.56554,164
13929,168.56554,164
13945,168.53879,164
13949,168.53609,164
13965,168.53609,164
13970,168.53609,164
13988,168.55904,164
13990,168.55904,164
14006,168.55904,164
14010,168.55626,164
14025,168.55626,164
14031,168.55626,164
14045,168.55626,164
14050,168.55626,164
14065,168.55626,164
14071,168.55626,164
14086,168.52895,164
14089,168.52895,164
14106,168.52895,164
14109,168.52611,164
14131,168.52611,164
14132,168.52895,164
14148,168.52951,164
14149,168.5268,164
14166,168.54973,164
14170,168.54689,164
14188,168.51956,164
14191,168.51956,164
14206,168.51956,164
14209,168.51956,164
14226,168.51956,164
14230,168.51685,164
14246,168.51738,164
14251,168.51738,164
14265,168.51738,164
14270,168.51738,164
14286,168.51738,164
14290,168.51738,164
14306,168.51738,164
14309,168.51453,164
14325,168.51453,164
14330,168.51453,164
14345,168.51453,164
14350,168.54097,164
14365,168.54097,164
14370,168.5118,164
14386,168.5118,163
14391,168.54097,163
14406,168.53714,163
14409,168.53714,163
14426,168.30283,163
14429,168.27861,163
14446,167.55655,163
14450,167.56587,163
14465,166.7615,163
14470,166.756,163
14486,166.05986,163
14490,166.05301,163
14506,165.65059,163
14509,165.66263,163
14526,165.65454,163
14531,165.65454,163
14547,165.63219,163
14551,165.63005,163
14566,165.63005,163
14570,165.63005,163
14586,165.64789,163
14590,165.64789,163
14605,165.626,163
14611,165.626,163
14625,165.626,163
14630,165.626,163
14645,165.62196,163
14649,165.62196,163
14666,165.60014,163
14671,165.59789,163
14684,165.59836,163
14689,165.59622,163
14705,165.61398,163
14709,165.61398,163
14725,165.61398,163
14729,165.61398,163
14745,165.59169,163
14751,165.59169,163
14766,165.60947,163
14770,165.60733,163
14787,165.58551,163
14792,165.58325,163
14805,165.58325,163
14810,165.58325,163
14825,165.58325,163
14829,165.58325,163
14845,165.57922,163
14850,165.57922,163
14864,165.57922,163
14869,165.5771,163
14885,165.5771,162
14890,165.5771,162
14905,165.5771,162
14910,165.57486,162
14925,165.38086,162
14929,165.40466,162
14944,165.04431,162
14950,165.04736,162
14964,164.69643,162
14969,164.6911,162
14985,164.511,162
14990,164.50372,162
15005,164.52095,162
15010,164.53157,162
15025,164.51479,162
15029,164.51076,162
15045,164.51076,162
15050,164.51076,162
15065,164.53127,162
15070,164.52936,162
15084,164.52936,162
15089,164.5272,162
15105,164.50719,162
15109,164.50719,162
15125,164.50632,162
15130,164.50632,162
15145,164.5022,162
15150,164.5022,162
15165,164.5022,162
15170,164.47746,162
15184,164.45706,162
15190,164.46982,162
15205,164.4861,162
15209,164.4861,162
15225,164.4861,162
15229,164.4861,162
15244,164.46564,162
15249,164.46373,162
15265,164.46333,162
15270,164.46333,162
15284,164.46333,162
15289,164.46333,162
15305,164.46333,162
15310,164.4614,162
15325,164.4614,162
15330,164.4713,162
15345,164.47086,162
15351,164.48358,162
15364,164.48358,162
15369,164.45886,162
15385,164.47513,161
15390,164.47513,161
15404,164.45473,161
15410,164.45473,161
15424,164.45473,161
15429,164.45473,161
15444,164.45517,161
15449,164.45517,161
15464,164.47145,161
15470,164.47145,161
15485,164.45103,161
15490,164.44896,161
15504,164.44896,161
15510,164.44896,161
15525,164.4486,161
15530,164.44667,161
15545,164.44667,161
15551,164.44667,161
15565,164.44624,161
15570,164.44624,161
15585,164.44624,161
15589,164.44624,161
15604,164.44624,161
15609,164.44624,161
15625,164.42584,161
15630,164.42374,161
15645,164.44041,161
15650,164.44041,161
15665,164.44041,161
15670,164.43852,161
15685,164.43852,161
15690,164.4491,161
15704,164.4491,161
15710,164.4491,161
15725,164.42873,161
15730,164.42873,161
15744,164.42873,161
15750,164.42873,161
15765,164.42873,161
15770,164.42873,161
15785,164.44496,161
15790,164.44289,161
15806,164.44289,161
15809,164.44289,161
15824,164.44289,161
15830,164.44095,161
15844,164.4206,161
15849,164.42253,161
15864,164.42253,161
15870,164.4206,161
15883,164.4206,161
15890,164.4206,160
15905,164.4206,160
15910,164.4206,160
15924,164.31866,160
15930,164.30669,160
15944,163.89026,160
15949,163.88037,160
15964,163.58093,160
15970,163.58093,160
15983,163.37074,160
15990,163.37865,160
16004,163.40149,160
16010,163.40039,160
16023,163.40088,160
16030,163.4067,160
16044,163.38782,160
16049,163.38782,160
16064,163.38782,160
16069,163.38782,160
16085,163.38364,160
16090,163.37375,160
16104,163.3545,160
16110,163.3545,160
16124,163.36955,160
16130,163.37944,160
16143,163.379,160
16149,163.37526,160
16163,163.37526,160
16170,163.37526,160
16183,163.35605,160
16190,163.35605,160
16203,163.37526,160
16210,163.37526,160
16224,163.3757,160
16230,163.3757,160
16244,163.3757,160
16250,163.37395,160
16263,163.37395,160
16270,163.37395,160
16285,163.35434,160
16289,163.35434,160
16304,163.35434,160
16310,163.35434,160
16323,163.36938,160
16330,163.36763,160
16343,163.34839,160
16350,163.34839,160
16364,163.34839,160
16369,163.35791,160
16384,163.35791,160
16390,163.34642,159
16404,163.32721,159
16409,163.33867,159
16424,163.33401,159
16429,163.33401,159
16443,163.33029,159
16450,163.33029,159
16464,163.17604,159
16470,163.17435,159
16483,162.79422,159
16491,162.77342,159
16505,162.47249,159
16510,162.4831,159
16524,162.26927,159
16529,162.26736,159
16543,162.28976,159
16550,162.30629,159
16564,162.3114,159
16571,162.30952,159
16585,162.32397,159
16589,162.32236,159
16603,162.30408,159
16610,162.30408,159
16624,162.29984,159
16629,162.27951,159
16643,162.26129,159
16650,162.28159,159
16663,162.29984,159
16669,162.29794,159
16684,162.29794,159
16690,162.29634,159
16703,162.29634,159
16709,162.29634,159
16724,162.29634,159
16729,162.29634,159
16744,162.29634,159
16749,162.29634,159
16763,162.29602,159
16770,162.29602,159
16784,162.29176,159
16790,162.28827,159
16803,162.28827,159
16809,162.28827,159
16824,162.2696,159
16829,162.2696,159
16844,162.2696,159
16850,162.2696,159
16863,162.2696,159
16870,162.26797,159
16883,162.28195,159
16891,162.28195,158
16903,162.28195,158
16910,162.28195,158
16923,162.25522,158
16930,162.24345,158
16942,161.91663,158
16950,161.93661,158
16963,161.54228,158
16970,161.52263,158
16982,161.24084,158
16990,161.24084,158
17003,160.98647,158
17010,161.00607,158
17024,160.89973,158
17031,160.88019,158
17045,160.85971,158
17051,160.86572,158
17064,160.87851,158
17077,160.87674,158
17084,160.86395,158
17089,160.86395,158
17104,160.88106,158
17109,160.89096,158
17128,160.89066,158
17129,160.87932,158
17142,160.87932,158
17149,160.87932,158
17163,160.87502,158
17170,160.87502,158
17182,160.85834,158
17190,160.85655,158
17203,160.85655,158
17210,160.85655,158
17230,160.85655,158
17231,160.85477,158
17244,160.8377,158
17250,160.8377,158
17262,160.85072,158
17270,160.85072,158
17283,160.85072,158
17291,160.85072,158
17303,160.85072,158
17310,160.8493,158
17323,160.8493,158
17329,160.8493,158
17343,160.8493,158
17349,160.8684,158
17362,160.8684,158
17369,160.86664,158
17383,160.86664,158
17390,160.8574,157
17402,160.84033,157
17410,160.8389,157
17424,160.85165,157
17429,160.85165,157
17443,160.85136,157
17448,160.87047,157
17463,160.8534,157
17470,160.85161,157
17483,160.85161,157
17490,160.83255,157
17502,160.83255,157
17511,160.83255,157
17522,160.83255,157
17529,160.83109,157
17543,160.83109,157
17549,160.83109,157
17562,160.83109,157
17571,160.85016,157
17583,160.84584,157
17589,160.84584,157
17604,160.84584,157
17610,160.84439,157
17622,160.84439,157
17628,160.84439,157
17643,160.84439,157
17649,160.84439,157
17662,160.84439,157
17670,160.84439,157
17683,160.84415,157
17689,160.84093,157
17703,160.84093,157
17709,160.84093,157
17722,160.84093,157
17729,160.84093,157
17743,160.82384,157
17749,160.82384,157
17763,160.82384,157
17770,160.84293,157
17782,160.84293,157
17790,160.82384,157
17802,160.82384,157
17810,160.84148,157
17822,160.84148,157
17829,160.8397,157
17843,160.8397,157
17850,160.8397,157
17863,160.8397,157
17870,160.8397,157
17882,160.85245,157
17890,160.85245,157
17902,160.85245,156
17909,160.85245,156
17922,160.70735,156
17930,160.69647,156
17943,160.28123,156
17949,160.27138,156
17962,159.87259,156
17970,159.88112,156
17982,159.50246,156
17990,159.50081,156
18001,159.23318,156
18009,159.24683,156
18023,159.17276,156
18030,159.17252,156
18043,159.15431,156
18049,159.14325,156
18063,159.12733,156
18070,159.11617,156
18083,159.11617,156
18089,159.11617,156
18101,159.13206,156
18110,159.14824,156
18122,159.14824,156
18130,159.14824,156
18142,159.148,156
18149,159.148,156
18162,159.148,156
18170,159.1467,156
18182,159.1308,156
18188,159.1308,156
18201,159.1308,156
18210,159.12288,156
18222,159.11848,156
18230,159.11848,156
18243,159.11848,156
18249,159.11682,156
18262,159.11682,156
18270,159.11557,156
18282,159.09969,156
18289,159.1175,156
18303,159.1175,156
18310,159.09969,156
18322,159.1112,156
18329,159.1112,156
18342,159.09969,156
18349,159.09969,156
18361,159.1112,156
18370,159.12735,156
18381,159.12756,156
18389,159.12756,156
18402,159.11168,155
18410,159.11041,155
18422,159.11041,155
18429,159.11041,155
18443,159.11041,155
18449,159.11041,155
18461,159.1219,155
18469,159.11035,155
18482,159.09424,155
18490,159.10413,155
18502,159.10413,155
18509,159.10284,155
18523,159.10284,155
18529,159.10284,155
18542,159.10284,155
18550,159.10284,155
18563,159.08698,155
18618,159.09491,155
18619,159.09491,155
18624,159.07547,155
18625,159.07547,155
18626,159.09326,155
18628,159.09326,155
18629,159.07547,155
18642,159.08696,155
18649,159.08696,155
18662,159.08696,155
18669,159.08566,155
18681,159.08566,155
18689,159.08401,155
18704,159.06815,155
18709,159.06815,155
18721,159.06815,155
18730,159.06815,155
18743,159.06815,155
18748,159.06815,155
18762,159.06815,155
18770,159.07605,155
18782,159.07605,155
18789,159.0744,155
18802,159.0863,155
18811,159.085,155
18821,159.085,155
18829,159.085,155
18845,159.085,155
18850,159.085,155
18861,159.06914,155
18869,159.06914,155
18882,159.06914,155
18889,159.0675,155
18901,159.0675,154
18909,159.0675,154
18921,158.98947,154
18929,158.97958,154
18942,158.37549,154
18948,158.38414,154
18960,157.70383,154
18968,157.70383,154
18981,157.12572,154
18990,157.12572,154
19001,156.75195,154
19010,156.74057,154
19023,156.55733,154
19029,156.54745,154
19041,156.57164,154
19049,156.58737,154
19061,156.58365,154
19069,156.57846,154
19081,156.57904,154
19095,156.57751,154
19101,156.56323,154
19109,156.56215,154
19121,156.57196,154
19129,156.57838,154
19141,156.5641,154
19149,156.5641,154
19161,156.5639,154
19169,156.56238,154
19181,156.56259,154
19189,156.56151,154
19201,156.56151,154
19209,156.55511,154
19223,156.54062,154
19229,156.54062,154
19241,156.55061,154
19249,156.557,154
19261,156.557,154
19286,156.5491,154
19288,156.54892,154
19289,156.54892,154
19301,156.53465,154
19310,156.53465,154
19320,156.53465,154
19329,156.53465,154
19342,156.53465,154
19350,156.53357,154
19361,156.53357,154
19369,156.53357,154
19382,156.53357,154
19389,156.54982,154
19401,156.54982,153
19409,156.54831,153
19421,156.54382,153
19429,156.54382,153
19441,156.54382,153
19449,156.54382,153
19461,156.54382,153
19468,156.54276,153
