millis,真实角度,测量角度
16715,91.972786,89
16723,91.972786,89
16735,91.972664,89
16744,91.972664,89
16754,91.972664,89
16763,91.972664,89
16775,91.972664,89
16785,91.972664,89
16794,91.972664,89
16804,91.972664,89
16814,91.972534,89
16823,91.972534,89
16834,91.972534,89
16843,91.972534,89
16854,91.972534,89
16864,91.97437,89
16878,91.97437,89
16885,91.96961,89
16894,91.96961,89
16904,91.96961,89
16914,91.969475,89
16923,91.969475,89
16935,91.969475,89
16943,91.97424,89
16954,91.97424,89
16963,91.969475,89
16975,91.969475,89
16983,91.969475,89
16994,91.969345,89
17004,91.97412,89
17014,91.97412,89
17023,91.97412,89
17034,91.97412,89
17043,91.97864,89
17054,91.97164,89
17064,91.97164,89
17075,91.97864,89
17085,91.97864,89
17094,91.9785,89
17103,91.9785,89
17115,91.9785,89
17123,91.9785,89
17135,91.9785,89
17143,91.97692,89
17155,91.97692,89
17163,91.97692,89
17174,91.97679,89
17185,91.97679,89
17195,91.97679,89
17204,91.97679,89
17214,91.97679,89
17223,91.97679,89
17234,91.97679,89
17244,91.97496,89
17254,91.97496,89
17264,91.97496,89
17274,91.97496,89
17284,91.97679,89
17295,91.97667,89
17304,91.97667,89
17315,91.97667,89
17323,91.97667,89
17334,91.97667,89
17343,91.97667,89
17354,91.97667,89
17363,91.97484,89
17375,91.97471,89
17384,91.97948,89
17395,91.97948,89
17403,91.97948,89
17414,91.97948,89
17425,91.97948,89
17434,91.97948,89
17443,91.97948,89
17455,91.97948,89
17465,91.983986,89
17475,91.98385,91
17484,91.97935,93
17494,91.98646,96
17503,91.98487,98
17515,91.9781,101
17523,91.97942,103
17533,92.75293,106
17544,92.73592,108
17554,95.17039,111
17563,95.160416,113
17573,98.44476,116
17583,98.43751,118
17597,102.49751,121
17604,102.49751,123
17614,107.01985,126
17624,107.02214,128
17634,111.58953,131
17644,111.58953,133
17655,116.275024,136
17664,116.27257,138
17674,121.138535,141
17686,121.133354,143
17737,126.16579,146
17740,126.16579,148
17741,131.06326,151
17749,131.06645,153
17754,136.1216,156
17755,136.1215,158
17757,141.05693,161
17763,141.06946,163
17773,146.21716,166
17785,146.22876,168
17794,151.28522,171
17804,151.28154,173
17813,156.36212,176
17824,156.36237,178
17833,161.33379,181
17844,161.33379,181
17854,166.25719,181
17864,166.24261,181
17874,170.88812,181
17886,170.88812,181
17894,174.6291,181
17906,174.6291,181
17914,176.92686,181
17923,176.92686,181
17934,177.93854,181
17944,178.07542,181
17953,178.3146,181
17963,178.16165,181
17974,178.33965,181
17983,178.5101,181
17994,178.47993,181
18003,178.47993,181
18013,178.45174,181
18023,178.45174,181
18034,178.43027,181
18043,178.43027,181
18054,178.416,181
18064,178.416,181
18074,178.39343,181
18083,178.23442,181
18093,178.38565,181
18103,178.38565,181
18115,178.20834,181
18124,178.3647,181
18133,178.52899,181
18145,178.52899,181
18154,178.52037,181
18164,178.52037,181
18173,178.32205,181
18183,178.32205,181
18194,178.48871,181
18203,178.48871,181
18213,178.4802,181
18223,178.4802,181
18233,178.47261,181
18243,178.47261,181
18253,178.4573,181
18263,178.4573,181
18272,178.44908,181
18283,178.44908,181
18293,178.4404,181
18304,178.4404,181
18315,178.43289,181
18323,178.43289,181
18333,178.42442,181
18343,178.42442,181
18353,178.40947,181
18364,178.40947,181
18374,178.4021,181
18384,178.4021,181
18396,178.5857,181
18404,178.5857,181
18413,178.39368,181
18424,178.39368,181
18434,178.38663,181
18443,178.22867,181
18453,178.39233,181
18464,178.39233,181
18473,178.38383,181
18483,178.38383,181
18492,178.2125,181
18503,178.2125,181
18512,178.37563,181
18523,178.37563,181
18533,178.36063,181
18543,178.36063,181
18553,178.19235,181
18563,178.19235,181
18573,178.35254,181
18584,178.28845,181
18592,178.28035,181
18604,178.34412,181
18613,178.17737,181
18623,178.17737,181
18632,178.33598,181
18643,178.33598,181
18653,178.17073,181
18664,178.32298,181
18673,178.4965,181
18684,178.32837,181
18693,178.16336,181
18704,178.31496,181
18713,178.48755,181
18723,178.48755,181
18732,178.30673,181
18743,178.30673,181
18753,178.47852,181
18763,178.4091,181
18774,178.40051,181
18783,178.46954,181
18795,178.46954,181
18803,178.40051,181
18813,178.40051,181
18823,178.46954,181
18833,178.46048,181
18844,178.39197,181
18853,178.39197,181
18863,178.39197,181
18872,178.37646,181
18884,178.37646,181
18892,178.37646,181
18904,178.37646,181
18912,178.55653,181
18923,178.63312,181
18932,178.43527,181
18944,178.43527,181
18953,178.43527,181
18963,178.43527,181
18972,178.42628,181
18983,178.35909,181
18992,178.35909,181
19003,178.35909,181
19012,178.35909,181
19023,178.42628,181
19032,178.61266,181
19043,178.43227,181
19053,178.25786,181
19063,178.41835,181
19072,178.40923,181
19085,178.46967,181
19093,178.46967,181
19103,178.30441,181
19112,178.296,181
19123,178.46036,181
19133,178.46036,181
19143,178.29797,181
19152,178.29797,181
19164,178.29797,181
19173,178.46877,181
19183,178.46877,181
19193,178.2896,181
19203,178.38516,181
19211,178.5662,181
19223,178.5662,181
19232,178.5662,181
19243,178.39319,181
19252,178.2215,181
19263,178.2215,181
19272,178.3842,181
19283,178.44366,181
19292,178.26697,181
19303,178.26697,181
19312,178.43439,181
19323,178.43439,181
19332,178.25887,181
19343,178.25887,181
19352,178.4248,181
19363,178.4248,181
19372,178.4248,181
19384,178.4248,181
19392,178.25113,181
19403,178.25113,181
19413,178.41663,181
19424,178.41663,181
19433,178.41663,181
19443,178.41663,181
19452,178.24275,181
19462,178.24275,181
19473,178.24275,181
19483,178.24275,181
19492,178.40762,181
19504,178.40762,181
19512,178.40762,181
19523,178.40762,181
19532,178.23442,181
19543,178.23442,181
19552,178.39832,181
19563,178.57372,181
19572,178.57372,181
19584,178.39832,181
19592,178.39136,181
19603,178.39136,181
19612,178.21909,181
19622,178.21909,181
19632,178.21909,181
19643,178.21909,181
19652,178.38106,181
19667,178.38106,181
19676,178.38202,181
19683,178.38202,181
19692,178.21776,181
19703,178.21776,181
19711,178.37985,181
19723,178.37985,181
19732,178.37985,181
19743,178.37985,181
19752,178.37863,181
19763,178.37863,181
19771,178.37985,181
19785,178.37985,181
19791,178.20932,181
19803,178.20932,181
19813,178.3707,181
19824,178.3707,181
19834,178.20932,181
19843,178.36446,181
19851,178.53513,181
19863,178.3653,181
19871,178.3653,181
19882,178.3653,181
19892,178.3653,181
19903,178.53513,181
19911,178.53513,181
19925,178.3653,181
19931,178.3653,181
19944,178.53513,181
19952,178.34862,181
19963,178.19615,181
19971,178.35515,181
19984,178.52382,181
19991,178.3387,181
20003,178.18587,181
20012,178.34459,181
20023,178.34459,181
20033,178.18587,181
20042,178.18587,181
20052,178.34459,181
20063,178.34459,181
20071,178.34459,181
20083,178.34459,181
20091,178.34566,181
20104,178.34566,181
20113,178.34566,181
20123,178.34566,181
20132,178.34566,181
20144,178.34566,181
20154,178.17867,181
20162,178.17867,181
20171,178.33658,181
20184,178.33658,181
20192,178.33658,181
20202,178.33658,181
20211,178.33658,181
20223,178.33658,181
20232,178.32755,181
20242,178.32755,181
