millis,真实角度,测量角度
7695,140.35228,156
7711,140.35875,160
7717,145.37498,161
7730,145.38696,165
7735,150.2981,166
7751,150.30678,170
7755,155.06308,171
7770,155.05978,175
7775,160.00931,176
7791,160.02834,180
7796,164.72783,181
7811,164.73065,177
7815,169.65814,176
7831,169.65381,172
7835,174.12146,171
7849,174.1218,167
7856,176.5331,166
7870,176.52757,162
7875,176.52621,161
7890,176.52621,157
7895,174.69101,156
7910,174.68065,152
7916,171.64781,151
7930,171.6727,147
7935,167.89471,146
7951,167.89471,142
7955,163.74873,141
7971,163.73468,137
7975,159.25993,136
7990,159.26474,132
7995,154.72322,131
8010,154.71141,127
8015,149.87128,126
8030,149.8733,122
8035,144.90182,121
8050,144.90945,117
8056,140.1531,116
8071,140.15216,112
8076,135.35393,111
8090,135.35999,107
8095,130.41214,106
8111,130.4183,102
8115,125.43791,101
8130,125.43791,97
8135,120.40625,96
8150,120.39865,92
8155,115.290565,91
8171,115.29695,91
8174,110.35217,92
8191,110.39189,96
8194,105.62213,97
8210,105.72452,101
8215,102.22309,102
8231,102.255554,106
8236,101.05907,107
8250,100.984535,111
8255,101.55206,112
8270,101.50826,116
8275,103.91731,117
8290,103.90601,121
8296,107.39385,122
8310,107.396164,126
8315,111.55896,127
8330,111.5601,131
8335,116.01593,132
8350,116.01593,136
8355,120.75397,137
8369,120.76154,141
8374,125.81549,142
8390,125.8228,146
8394,130.71785,147
8411,130.72536,151
8415,135.75208,152
8430,135.76616,156
8435,140.73428,157
8450,140.73325,161
8455,145.76617,162
8472,145.76617,166
8475,150.79468,167
8489,150.79468,171
8494,155.72342,172
8510,155.7095,176
8515,160.71826,177
8530,160.70364,181
8535,165.47101,180
8549,165.49089,176
8555,170.49344,175
8570,170.44504,171
8575,174.7092,170
8590,174.74812,166
8595,176.89058,165
8609,176.82245,161
8615,176.50218,160
8630,176.55775,156
8635,174.47015,155
8651,174.49239,151
8654,171.34647,150
8669,171.32443,146
8675,167.3978,145
8690,167.3978,141
8695,163.20636,140
8711,163.20636,136
8715,158.78358,135
8731,158.77637,131
8734,154.08719,130
8750,154.08719,126
8754,149.13188,125
8771,149.14767,121
8774,144.28015,120
8790,144.27847,116
8793,139.57016,115
8810,139.5773,111
8815,134.64871,110
8830,134.64111,106
8834,129.79587,105
8850,129.79562,101
8854,124.82688,100
8870,124.83215,96
8875,119.71231,95
8890,119.70624,91
8894,114.64141,90
8910,114.63954,92
8914,109.677345,93
8930,109.71823,97
8935,104.96599,98
8950,105.073814,102
8954,101.93781,103
8970,101.95642,107
8974,101.2344,108
8991,101.147896,112
8994,101.806786,113
9010,101.76736,117
9014,104.416176,118
9031,104.39661,122
9034,108.15231,123
9051,108.14825,127
9054,112.29484,128
9071,112.30031,132
9075,116.76817,133
9090,116.76988,137
9094,121.51694,138
9110,121.5094,142
9113,126.55601,143
9130,126.5627,147
9134,131.48099,148
9150,131.48099,152
9154,136.5731,153
9170,136.57312,157
9173,141.49232,158
9189,141.50626,162
9194,146.65115,163
9210,146.6708,167
9213,151.76277,168
9234,151.78404,172
9237,156.62242,173
9250,156.64017,177
9254,161.5667,178
9269,161.55154,180
9274,166.31358,179
9290,166.3205,175
9293,171.02002,174
9310,171.02002,170
9314,175.02118,169
9330,175.02118,165
9334,176.53242,164
9350,176.57503,160
9355,176.21762,159
9370,176.16222,155
9374,174.06085,154
9389,174.06085,150
9394,170.8311,149
9411,170.81946,145
9413,166.67888,144
9430,166.7013,140
9434,162.52452,139
9450,162.50873,135
9453,157.97318,134
9469,157.96216,130
9474,153.20738,129
9490,153.21681,125
9495,148.33401,124
9510,148.34229,120
9514,143.46536,119
9530,143.46382,115
9534,138.77368,114
9550,138.78041,110
9554,133.93217,109
9570,133.93182,105
9574,128.97269,104
9589,128.97888,100
9593,123.81788,99
9610,123.818985,95
9614,118.81921,94
9630,118.82518,90
9634,113.81078,89
9650,113.81721,93
9653,108.70453,94
9670,108.77323,98
9673,104.19664,99
9690,104.28372,103
9693,101.504074,104
9709,101.49099,108
9713,100.903854,109
9730,100.80713,113
9734,102.21224,114
9749,102.19696,118
9754,105.149315,119
9770,105.13627,123
9774,108.73336,124
9790,108.736694,128
9794,113.01247,129
9809,113.01247,133
9813,117.6194,134
9830,117.60548,138
9834,122.26515,139
9851,122.258835,143
9854,127.26303,144
9869,127.25003,148
9873,132.20224,149
9889,132.19427,153
9893,137.25635,154
9909,137.24242,158
9913,142.14212,159
9930,142.13339,163
9933,147.31778,164
9950,147.31845,168
9954,152.2554,169
9970,152.2554,173
9973,157.14789,174
9990,157.15675,178
9993,162.15062,179
10010,162.16225,179
10014,166.90056,178
10031,166.90056,174
10034,171.6737,173
10052,171.64412,169
10053,175.37383,168
10070,175.41635,164
10073,176.53542,163
10090,176.59561,159
10093,175.7019,158
10109,175.64832,154
10113,173.34003,153
10130,173.3626,149
10133,169.98033,148
10150,169.98033,144
10152,165.80946,143
10170,165.80946,139
10174,161.64413,138
10190,161.64413,134
10192,157.14548,134
10209,157.14548,130
10213,152.4061,129
10230,152.4153,125
10232,147.56023,124
10251,147.54385,120
10253,142.86166,119
10270,142.86166,115
10273,138.26959,114
10290,138.26974,110
10292,133.63094,109
10310,133.62344,105
10312,128.92609,104
10330,128.93091,100
10333,123.791336,99
10350,123.791336,95
10354,118.80115,94
10370,118.793564,90
10373,113.84383,89
10391,113.84581,93
10393,108.65611,94
10409,108.73306,98
10414,104.12093,99
10430,104.20676,103
10433,101.44836,104
10452,101.42598,108
10452,101.00638,109
10469,100.913315,113
10473,102.26997,114
10490,102.25289,118
10493,105.142044,119
10510,105.14047,123
10513,108.71614,124
10529,108.70966,128
10534,112.92842,129
10550,112.92292,133
10553,117.4875,134
10570,117.491684,138
10572,122.137344,139
10589,122.13229,143
10593,127.12075,144
10610,127.10854,148
10613,132.06897,149
10629,132.06876,153
10633,137.1481,154
10650,137.1402,158
10653,142.09825,159
10670,142.09825,163
10672,147.27386,164
10690,147.2861,168
10692,152.24504,169
10710,152.26271,173
10713,157.18567,174
10729,157.1868,178
10733,162.17433,179
10751,162.19443,179
10753,166.90825,178
10770,166.89505,174
10772,171.64809,173
10789,171.64809,169
10793,175.36862,168
10810,175.39738,164
10812,176.71616,163
10829,176.71616,159
10833,175.91452,158
10849,175.91452,154
10853,173.56886,153
10870,173.55515,149
10872,170.17563,148
10889,170.17563,144
10893,166.02834,143
10910,166.03337,139
10912,161.9217,138
10930,161.90631,134
10932,157.41731,133
10949,157.42455,129
10952,152.69922,128
10970,152.69922,124
10972,147.82501,123
10989,147.81923,119
10991,142.92206,118
11010,142.92062,114
11013,138.20537,113
11029,138.21133,109
11032,133.28204,108
11050,133.28204,104
11053,128.34961,103
11070,128.3558,99
11073,123.179,98
11089,123.19049,94
11092,118.10896,93
11110,118.11058,89
11112,113.05346,90
11129,113.08575,94
11131,108.0054,95
11149,108.09786,99
11152,103.46681,100
11170,103.53596,104
11172,100.88389,105
11189,100.83453,109
11191,100.59797,110
11210,100.49572,114
11212,102.22139,115
11230,102.20534,119
11232,105.28629,120
11249,105.28224,124
11252,109.103966,125
11270,109.09749,129
11272,113.49757,130
11289,113.49757,134
11292,118.11609,134
11310,118.12201,139
11312,122.95909,139
11329,122.95397,143
11332,128.1264,144
11349,128.1264,148
11352,133.04955,149
11369,133.04352,153
11372,138.08368,154
11389,138.08382,158
11392,142.87274,159
11409,142.87274,163
11412,147.80173,164
11429,147.79924,168
11431,152.68703,169
11450,152.6982,173
11452,157.74399,174
11469,157.74812,178
11472,162.6569,179
11489,162.62521,179
11492,167.36977,178
11511,167.39386,174
11513,172.1103,173
11530,172.05342,169
11532,175.5073,168
11549,175.54253,164
11551,176.42725,163
11569,176.48135,159
11572,175.58745,158
11590,175.55182,154
11592,173.0411,153
11610,173.02777,149
11612,169.43275,148
11630,169.44566,144
11632,165.36224,143
11649,165.35828,139
11651,161.15851,138
11670,161.15851,134
11672,156.66125,133
11689,156.64354,129
11692,151.91583,128
11710,151.91827,124
11712,146.88985,123
11729,146.88019,119
11732,141.94556,118
11750,141.94556,114
11752,137.28326,113
11770,137.29724,109
11772,132.36232,108
11790,132.36246,104
11791,127.301895,103
11810,127.307365,99
11812,122.25958,98
11829,122.25958,94
11831,117.185,93
11849,117.185,89
11852,112.07682,90
11870,112.12938,94
11871,107.18848,95
11890,107.27758,99
11893,103.13981,100
11909,103.18542,104
11912,101.16946,105
11930,101.117195,109
11931,101.16006,110
11950,101.05769,114
11951,102.987175,115
11969,102.97581,119
11972,106.14304,120
11990,106.13745,124
11992,110.04203,125
12011,110.039856,129
12013,114.51524,130
12029,114.510765,134
12031,119.1732,135
12049,119.171684,139
12051,124.15847,140
12070,124.14574,144
12072,129.20726,145
12090,129.2016,149
12092,134.0957,150
12110,134.0957,154
12111,139.06148,155
12130,139.06227,159
12131,144.10591,160
12149,144.09845,164
12152,149.08661,165
12170,149.07825,169
12170,153.86366,170
12190,153.85928,174
12191,158.83737,175
12210,158.8283,179
12210,163.56494,180
12230,163.55101,178
12231,168.36208,177
12249,168.35529,173
12251,172.9625,172
12269,172.9625,168
12272,175.86668,167
12289,175.87157,163
12292,176.42801,162
12310,176.43674,158
12312,175.08534,157
12330,175.11725,153
12332,172.35933,152
12350,172.34012,148
12350,168.71461,147
12370,168.69862,143
12371,164.53201,142
12389,164.53201,138
12391,160.18373,137
12410,160.18889,133
12410,155.59767,132
12430,155.59044,128
12430,150.76271,127
12449,150.76486,123
12452,145.74297,122
12470,145.74094,118
12472,140.98761,117
12488,140.99512,113
12491,136.33633,112
12509,136.3281,108
12514,131.37267,107
12529,131.3782,103
12531,126.444855,102
