millis,真实角度,测量角度
7303,178.84682,180
7320,179.11774,180
7322,179.11774,180
7341,178.8345,180
7342,178.8345,180
7359,178.8345,180
7361,178.8345,180
7385,179.10147,180
7388,179.44609,180
7399,179.0738,175
7402,178.8278,175
7419,178.88934,170
7423,179.15257,170
7441,178.84784,165
7442,178.6452,165
7460,177.27853,160
7462,177.36136,160
7479,174.50781,155
7481,174.45801,155
7540,170.98964,150
7542,170.9968,150
7542,167.08481,145
7543,167.0726,145
7544,162.82912,140
7544,162.83917,140
7560,158.41284,135
7561,158.40485,135
7580,153.95224,130
7581,153.94359,130
7600,149.14278,125
7602,149.131,125
7620,144.10843,120
7621,144.10843,120
7640,139.30185,115
7642,139.31541,115
7659,134.5784,110
7662,134.57823,110
7680,129.57594,105
7681,129.57594,105
7699,124.56603,100
7700,124.56148,100
7719,119.457245,95
7721,119.46066,95
7740,114.277885,90
7740,114.280266,90
7762,109.20124,89
7765,109.20124,89
7781,104.28805,89
7782,104.31709,89
7799,99.96345,89
7802,99.9809,89
7820,96.58409,89
7821,96.59898,89
7839,94.35927,89
7842,94.37481,89
7859,93.2768,89
7861,93.2768,89
7880,92.681564,89
7882,92.685936,89
7900,92.50368,89
7902,92.49684,89
7919,92.47575,89
7922,92.48041,89
7939,92.45945,89
7941,92.461624,89
7959,92.45451,89
7960,92.45451,89
7979,92.44725,89
7981,92.44725,89
7999,92.43314,89
8001,92.43314,89
8024,92.426025,89
8027,92.426025,89
8039,92.418915,89
8041,92.418915,89
8058,92.411804,89
8061,92.411804,89
8078,92.40481,89
8080,92.402626,89
8099,92.395355,89
8102,92.395355,89
8118,92.395355,89
8121,92.395355,89
8139,92.388245,89
8140,92.388245,89
8159,92.381256,89
8161,92.38344,89
8179,92.38344,89
8181,92.38344,89
8198,92.37644,89
8200,92.37644,89
8219,92.37644,89
8220,92.37644,89
8239,92.369316,89
8241,92.369316,89
8259,92.36918,89
8261,92.36918,89
8279,92.36219,89
8281,92.36001,89
8299,92.36001,89
8300,92.36219,89
8318,92.36219,89
8320,92.36219,89
8338,92.35506,89
8340,92.35506,89
8359,92.34807,89
8361,92.34807,89
8378,92.34807,89
8380,92.34807,89
8399,92.34807,89
8401,92.34807,89
8420,92.34807,89
8421,92.34384,89
8438,92.336716,89
8441,92.336716,89
8459,92.336716,89
8461,92.33889,89
8479,92.3319,89
8482,92.3319,89
8499,92.33177,89
8501,92.33177,89
8521,92.3319,89
8523,92.3319,89
8540,92.3319,89
8541,92.3319,89
8558,92.32491,89
8560,92.32491,89
8578,92.32477,89
8580,92.32257,89
8599,92.32257,89
8601,92.32257,89
8620,92.32244,89
8621,92.32244,89
8639,92.31546,89
8641,92.31546,89
8658,92.315315,89
8660,92.315315,89
8679,92.315315,89
8681,92.315315,89
8698,92.30832,89
8701,92.30832,89
8719,92.30832,89
8722,92.30832,89
8738,92.30832,89
8741,92.30832,89
8759,92.30832,89
8760,92.30832,89
8779,92.30832,89
8780,92.30832,89
8798,92.30119,89
8801,92.30119,89
8818,92.30119,89
8822,92.30119,89
8838,92.30119,89
8841,92.30119,89
8858,92.30119,89
8860,92.30119,89
8878,92.2942,89
8881,92.292,89
8898,92.292,89
8901,92.296646,89
8918,92.2965,89
8920,92.29869,89
8937,92.29869,89
8941,92.29869,89
8958,92.29869,89
8960,92.2965,89
8978,92.2965,89
8980,92.29869,89
8998,92.29171,89
9000,92.29171,89
9020,92.29171,89
9021,92.29171,89
9038,92.29155,89
9040,92.28937,89
9058,92.28937,89
9061,92.28937,89
9079,92.28937,89
9081,92.28937,89
9099,92.28937,89
9101,92.29155,89
9119,92.29168,89
9121,92.29168,89
9138,92.284546,89
9140,92.284546,89
9159,92.284546,89
9161,92.284546,89
9178,92.284546,89
9180,92.284546,89
9198,92.284546,89
9200,92.288765,89
9218,92.28863,89
9221,92.29545,89
9237,92.29545,89
9241,92.29545,89
9258,92.28845,89
9260,92.28626,89
9278,92.28626,89
9282,92.28626,89
9299,92.28626,89
9300,92.2774,89
9318,92.2774,89
9321,92.2774,89
9337,92.27725,89
9341,92.27725,89
9357,92.27026,89
9361,92.27026,89
9378,92.27026,89
9381,92.2749,89
9398,92.2749,89
9400,92.2749,89
9417,92.27478,89
9421,92.27039,89
9437,92.27052,89
9441,92.272705,89
9458,92.26558,89
9461,92.26776,89
9477,92.26776,89
9481,92.26776,89
9498,92.26776,89
9500,92.26776,89
9518,92.26776,89
9520,92.26776,89
9541,92.26776,89
9542,92.26776,89
9557,92.26762,89
9561,92.26762,89
9578,92.26762,89
9580,92.26762,89
9597,92.26775,89
9600,92.26775,89
9617,92.26775,89
9621,92.26557,89
9637,92.26557,89
9641,92.26557,89
9658,92.26541,89
9660,92.26541,89
9678,92.26541,89
9681,92.2676,89
9698,92.2676,89
9702,92.26978,89
9717,92.27678,89
9721,92.27241,89
9738,92.272255,89
9740,92.276634,89
9758,92.27693,89
9761,92.27693,89
9776,92.26995,89
9780,92.26995,89
9797,92.26995,89
9800,92.26995,89
9818,92.26995,89
9821,92.26995,89
9838,92.27007,89
9840,92.27007,89
9858,92.26992,89
9861,92.26992,89
9877,92.26992,89
9880,92.26992,89
9898,92.26992,89
9901,92.26992,89
9916,92.26992,89
9920,92.26773,89
9938,92.26773,89
9940,92.27238,89
9958,92.27223,89
9961,92.27223,89
9977,92.27223,89
9980,92.27646,89
9996,92.27646,89
10001,92.278656,89
10018,92.278656,89
10020,92.278656,89
10037,92.27166,89
10043,92.27166,89
10057,92.271515,89
10061,92.2737,89
10077,92.2737,89
10081,92.2737,89
10097,92.2737,89
10100,92.2737,89
10117,92.2737,89
10120,92.27834,89
10137,92.27834,89
10141,92.27834,89
10157,92.27834,89
10160,92.27834,89
10176,92.2782,89
10180,92.2782,89
10197,92.2782,89
10200,92.2782,89
10217,92.2782,89
10220,92.276,89
10237,92.276,89
10240,92.276,89
10257,92.276,89
10260,92.276,89
10276,92.276,89
10281,92.276,89
10301,92.275856,89
10302,92.275856,89
10317,92.275856,89
10321,92.266975,89
10337,92.26686,89
10341,92.26686,89
10356,92.26686,89
10360,92.27149,89
10377,92.27149,89
10380,92.27573,89
10397,92.27558,89
10400,92.27135,89
10417,92.27135,89
10420,92.27135,89
10437,92.27135,89
10441,92.266716,89
10456,92.26684,89
10460,92.26903,89
10477,92.26888,89
10480,92.26888,89
10497,92.26888,89
10500,92.26888,89
10517,92.26875,89
10520,92.26875,89
10537,92.26875,89
10540,92.26452,89
10557,92.264656,89
10561,92.26888,89
10577,92.26872,89
10580,92.264496,89
10597,92.264496,89
10600,92.26872,89
10617,92.26174,89
10620,92.26174,89
10637,92.26161,89
10640,92.257385,89
10657,92.257385,89
10660,92.257385,89
10677,92.257515,89
10681,92.257515,89
10696,92.25724,89
10700,92.25724,89
10716,92.25724,89
10720,92.25724,89
10737,92.25724,89
10739,92.25724,89
10756,92.25724,89
10760,92.25943,89
10776,92.25955,89
10780,92.25955,89
10797,92.25943,89
10799,92.25943,89
10817,92.25927,89
10821,92.25927,89
10837,92.25229,89
10840,92.25229,89
10857,92.25927,89
10860,92.25927,89
10877,92.25927,89
10879,92.25927,89
10896,92.25927,89
10900,92.26351,89
10917,92.26351,89
10920,92.25927,89
10939,92.25914,89
10941,92.25914,89
10956,92.25914,89
10960,92.25914,89
10976,92.25914,89
10981,92.25914,89
10996,92.25914,89
11000,92.25914,89
11016,92.252144,89
11021,92.252144,89
11036,92.252,89
11040,92.252,89
11058,92.252,89
11062,92.252,89
11076,92.252,89
11080,92.252,89
11096,92.252,89
11101,92.252,89
11115,92.252,89
11120,92.252,89
11137,92.251854,89
11141,92.251854,89
11156,92.251854,89
11160,92.251854,89
11176,92.251854,89
11181,92.251854,89
11196,92.251854,89
11199,92.25403,89
11216,92.25403,89
11221,92.25403,89
11236,92.25403,89
11240,92.25403,89
11256,92.25403,89
11260,92.25403,89
11276,92.25389,89
11280,92.25389,89
11296,92.25402,89
11301,92.25865,89
11316,92.25865,89
11320,92.25865,89
11336,92.25852,89
11344,92.25852,89
11356,92.25852,89
11361,92.25389,89
11377,92.25389,89
11380,92.25389,89
11395,92.25389,89
11400,92.25389,89
11416,92.24675,89
11421,92.24675,89
11435,92.24675,89
11441,92.24675,89
11456,92.24688,89
11461,92.24688,89
11476,92.24688,89
11479,92.24688,89
11496,92.24675,89
11501,92.24675,89
11516,92.24675,89
11520,92.24675,89
11536,92.246605,89
11543,92.246605,89
11556,92.246605,89
11559,92.25125,89
11576,92.25125,89
11580,92.25125,89
11596,92.24426,89
11600,92.24426,89
11616,92.24426,89
11620,92.239624,89
11636,92.239624,89
11640,92.239624,89
11655,92.23946,89
11660,92.24411,89
11675,92.24411,89
11681,92.23946,89
11696,92.23946,89
11700,92.23946,89
11715,92.23248,89
11721,92.23468,89
11738,92.23468,89
11740,92.23248,89
11756,92.23222,89
11762,92.230034,89
11775,92.22989,89
11780,92.22989,89
11795,92.22989,89
11799,92.22989,89
11816,92.22989,89
11824,92.22989,89
11836,92.22989,89
11840,92.22989,89
11858,92.22989,89
11861,92.22989,89
11876,92.22974,89
11880,92.22974,89
11898,92.22974,89
11900,92.22974,89
11915,92.22974,89
11919,92.22974,89
11936,92.22974,89
11940,92.22974,89
11955,92.22974,89
11961,92.22974,89
11976,92.22974,89
11980,92.22974,89
11995,92.22974,89
12000,92.23192,89
12015,92.23192,89
12021,92.22974,89
12034,92.22974,89
12040,92.22304,89
12064,92.22304,89
12065,92.22304,89
12075,92.216064,89
12080,92.216064,89
12097,92.2159,89
12103,92.2159,89
12115,92.2159,89
12122,92.2159,89
12135,92.2159,89
12142,92.2159,89
12155,92.22289,89
12162,92.22289,89
12180,92.22289,89
12182,92.22289,89
12195,92.222626,89
12200,92.222626,89
12216,92.21577,89
12221,92.21577,89
12235,92.21577,89
12240,92.21577,89
12257,92.21577,89
12263,92.21577,89
12275,92.21563,89
12280,92.21563,89
12299,92.21563,89
12300,92.21563,89
12320,92.215485,89
12322,92.215485,89
12337,92.215485,89
12341,92.22012,89
12356,92.22012,89
12360,92.22012,89
12375,92.22012,89
12381,92.22012,89
12395,92.22012,89
12400,92.22012,89
12414,92.22012,89
12420,92.22012,89
12436,92.21998,89
12442,92.224205,89
12455,92.224205,89
12459,92.224205,89
12475,92.224205,89
12480,92.224205,89
12495,92.224205,89
12500,92.224205,89
12515,92.224205,89
12519,92.224205,89
12534,92.22434,89
12542,92.220116,89
12555,92.21983,89
12560,92.22406,89
12578,92.22406,89
12581,92.21983,89
12595,92.21983,89
12599,92.21983,89
12614,92.21983,89
12620,92.21983,89
12634,92.219986,89
12642,92.219986,89
12657,92.219986,89
12661,92.219986,89
12676,92.219986,89
12680,92.22421,89
12694,92.22421,89
12699,92.22421,89
12714,92.22421,89
12721,92.22886,89
12735,92.22886,89
12742,92.22886,89
12758,92.228714,89
12760,92.226524,89
12776,92.226524,89
12781,92.226524,89
12795,92.226524,89
12801,92.226524,89
12816,92.226524,89
12841,92.226524,89
12842,92.226524,89
12844,92.22407,89
12858,92.22407,89
12860,92.221886,89
12887,92.22174,89
12889,92.22174,89
12898,92.22174,89
12900,92.22174,89
12915,92.22174,89
12926,92.22174,89
12935,92.22174,89
12940,92.22174,89
12954,92.22174,89
12959,92.21969,89
12975,92.21969,89
12980,92.22432,89
12995,92.22419,89
12999,92.21954,89
13015,92.21954,89
13020,92.228424,89
13034,92.228424,89
13040,92.228424,89
13054,92.22143,89
13060,92.22143,89
13077,92.22143,89
13081,92.22143,89
13095,92.22143,89
13099,92.22143,89
13115,92.22128,89
13120,92.22128,89
13135,92.221405,89
13141,92.221405,89
13154,92.22128,89
13159,92.22128,89
13173,92.22128,89
13180,92.22128,89
13194,92.22128,89
13200,92.22128,89
13214,92.22126,89
13220,92.22126,89
13235,92.22126,89
13240,92.22126,89
13258,92.22826,89
13260,92.2329,89
13274,92.225914,89
13280,92.22372,89
13294,92.23071,89
13300,92.23071,89
13314,92.23071,89
13320,92.23071,89
13336,92.23056,89
13340,92.23056,89
13354,92.22357,89
13360,92.22357,89
13374,92.22357,89
13379,92.22357,89
13395,92.22357,89
13400,92.22357,89
13415,92.22357,89
13420,92.227806,89
13434,92.227806,89
13440,92.232445,89
13454,92.23258,89
13460,92.22794,89
13474,92.22794,89
13479,92.22794,89
13494,92.22794,89
13500,92.23258,89
13514,92.23242,89
13520,92.23242,89
13534,92.23242,89
13542,92.23242,89
13555,92.23242,89
13559,92.23242,89
13574,92.232285,89
13580,92.232285,89
13593,92.232285,89
13600,92.228065,89
13615,92.228065,89
13620,92.232285,89
13633,92.23214,89
13641,92.23214,89
13654,92.23214,89
13659,92.23214,89
13674,92.23214,89
13679,92.23214,89
13694,92.23214,89
13699,92.23214,89
13714,92.22516,89
13720,92.220924,89
13734,92.22791,89
13741,92.22791,89
13754,92.22777,89
13760,92.22777,89
13774,92.22777,89
13779,92.22777,89
13793,92.22777,89
13800,92.22777,89
13814,92.22777,89
13819,92.22777,89
13835,92.22777,89
13840,92.22777,89
13853,92.22777,89
13860,92.22777,89
13874,92.22762,89
13879,92.22544,89
13894,92.22544,89
13900,92.22544,89
13914,92.22544,89
13919,92.22544,89
13934,92.22544,89
13941,92.2298,89
13954,92.2298,89
13959,92.2298,89
13973,92.2298,89
13980,92.2298,89
13994,92.22967,89
14000,92.22748,89
14014,92.22748,89
14019,92.22748,89
14035,92.22048,89
14041,92.22048,89
14054,92.22048,89
14059,92.22048,89
14073,92.22048,89
14079,92.22048,89
14094,92.22748,89
14102,92.22748,89
14114,92.22748,89
14119,92.22748,89
14133,92.22719,89
14140,92.22296,89
14154,92.2231,89
14159,92.2231,89
14174,92.22296,89
14180,92.22719,89
14194,92.227325,89
14200,92.227325,89
14213,92.227325,89
14220,92.2231,89
14233,92.2231,89
14240,92.2231,89
14255,92.222946,89
14259,92.222946,89
14273,92.222946,89
14280,92.222946,89
14293,92.222946,89
14300,92.22513,89
14313,92.22513,89
14319,92.22513,89
14333,92.22513,89
14341,92.22513,89
14354,92.22499,89
14359,92.22499,89
14374,92.22499,89
14379,92.22499,89
14392,92.22499,89
14400,92.22499,89
14412,92.22499,89
14419,92.22499,89
14433,92.22499,89
14440,92.22499,89
14453,92.224846,89
14460,92.224846,89
14473,92.224846,89
14480,92.224846,89
14493,92.224846,89
14500,92.224846,89
14513,92.224846,89
14519,92.224846,89
14533,92.224846,89
14540,92.224846,89
14553,92.22469,89
14559,92.22469,89
14574,92.22469,89
14580,92.22469,89
14593,92.22469,89
14602,92.22469,89
14613,92.22469,89
14619,92.22469,89
14633,92.22469,89
14639,92.22469,89
14653,92.22469,89
14659,92.22469,89
14673,92.22469,89
14680,92.22469,89
14693,92.224556,89
14699,92.224556,89
14712,92.224556,89
14718,92.224556,89
14733,92.22442,89
14741,92.22442,89
14753,92.22442,89
14759,92.22442,89
14774,92.22442,89
14779,92.220184,89
14793,92.220184,89
14799,92.22442,89
14813,92.22442,89
14820,92.22442,89
14833,92.224266,89
14839,92.22003,89
14854,92.22003,89
14860,92.22003,89
14873,92.22003,89
14880,92.21785,89
14894,92.21785,89
14900,92.21785,89
14912,92.21785,89
14919,92.21785,89
14932,92.21785,89
14941,92.21785,89
14953,92.21785,89
14960,92.22003,89
14974,92.22003,89
14979,92.22003,89
14992,92.2129,89
15000,92.21495,89
15013,92.21495,89
15019,92.21072,89
15032,92.21072,89
15039,92.21072,89
15052,92.21072,89
15059,92.21072,89
15073,92.217705,89
15079,92.217705,89
15092,92.217705,89
15099,92.217705,89
15115,92.217705,89
15119,92.22658,89
15134,92.22643,89
15139,92.228615,89
15153,92.228615,89
15159,92.228615,89
15174,92.228615,89
15179,92.230804,89
15193,92.230804,89
15199,92.230804,89
15212,92.230804,89
15220,92.230804,89
15232,92.23066,89
15238,92.22846,89
15252,92.22861,89
15259,92.22437,89
15272,92.22423,89
15279,92.22642,89
15292,92.22642,89
15300,92.22177,89
15312,92.22177,89
15320,92.22177,89
15332,92.221634,89
15340,92.219444,89
15352,92.219444,89
15361,92.219444,89
15372,92.219444,89
15384,92.22408,89
15392,92.22408,89
15399,92.219444,89
15413,92.219444,89
15420,92.219444,89
15434,92.219444,89
15439,92.219444,89
15453,92.21931,89
15461,92.21931,89
15472,92.21931,89
15479,92.21931,89
15492,92.21931,89
15499,92.21931,89
15514,92.21931,89
15519,92.21507,89
15532,92.208084,89
15540,92.208084,89
15551,92.208084,89
15560,92.205894,89
15572,92.205894,89
15580,92.205894,89
15592,92.205894,89
15600,92.205894,89
15612,92.20575,89
15624,92.20575,89
15632,92.20575,89
15639,92.20575,89
15653,92.20575,89
15659,92.20575,89
15672,92.20575,89
15679,92.209984,89
15692,92.209984,89
15699,92.209984,89
15712,92.209984,89
15719,92.209984,89
15732,92.21014,89
15741,92.21014,89
15751,92.21014,89
15759,92.21014,89
15772,92.21014,89
15779,92.2059,89
15791,92.2059,89
15799,92.20809,89
15812,92.20809,89
15819,92.20809,89
15832,92.20809,89
15839,92.20809,89
15852,92.20809,89
15859,92.2059,89
15873,92.20576,89
15879,92.20795,89
15891,92.208084,89
15899,92.208084,89
15912,92.208084,89
15919,92.20371,89
15932,92.20371,89
15940,92.205894,89
15952,92.205894,89
15958,92.21695,89
15972,92.21695,89
15978,92.212715,89
15992,92.21257,89
15999,92.216805,89
16012,92.209816,89
16019,92.209816,89
16032,92.216805,89
16039,92.216805,89
16052,92.209816,89
16059,92.209816,89
16071,92.209816,89
16079,92.209816,89
16091,92.209816,89
16099,92.209816,89
16111,92.20967,89
16118,92.20967,89
16135,92.20967,89
16139,92.20967,89
16152,92.20967,89
16159,92.20967,89
16172,92.20967,89
16179,92.20967,89
16192,92.20967,89
16199,92.20967,89
16211,92.21667,89
16220,92.21667,89
16232,92.216515,89
16239,92.216515,89
16251,92.216515,89
16259,92.216515,89
16271,92.21666,89
16279,92.21666,89
16292,92.21666,89
16299,92.21666,89
16311,92.21666,89
16320,92.21666,89
16333,92.21666,89
16339,92.21447,89
16351,92.214325,89
16359,92.216515,89
16372,92.22336,89
16386,92.22336,89
16391,92.223495,89
16400,92.22595,89
16412,92.22595,89
16418,92.22595,89
16431,92.22595,89
16439,92.22595,89
16452,92.21897,89
16460,92.21897,89
16471,92.21897,89
16478,92.221146,89
16492,92.22813,89
16500,92.22595,89
16512,92.22595,89
16519,92.22813,89
16530,92.228004,89
16538,92.228004,89
16551,92.22785,89
16559,92.22785,89
16571,92.22785,89
16578,92.22785,89
16591,92.22785,89
16599,92.22785,89
16611,92.22785,89
16619,92.22785,89
16635,92.220856,89
16639,92.220856,89
16651,92.221,89
16660,92.221,89
16671,92.220856,89
16679,92.220856,89
16691,92.220856,89
16699,92.220856,89
16712,92.220856,89
16719,92.220856,89
16731,92.220856,89
16739,92.220856,89
16751,92.220856,89
16759,92.220856,89
16771,92.220856,89
16779,92.220856,89
16791,92.220856,89
16799,92.220856,89
16812,92.22071,89
16819,92.22071,89
16831,92.22071,89
16838,92.22071,89
16850,92.213715,89
16859,92.213715,89
16870,92.213715,89
16880,92.213715,89
16891,92.213715,89
16900,92.213715,89
16910,92.22071,89
16918,92.22071,89
16932,92.21358,89
16938,92.21358,89
16950,92.21358,89
16958,92.21358,89
16971,92.22057,89
16979,92.22057,89
16991,92.22057,89
16998,92.22057,89
17010,92.22057,89
17019,92.22057,89
17031,92.22057,89
17039,92.22275,89
17052,92.2226,89
17058,92.2226,89
17070,92.2226,89
17079,92.21837,89
17092,92.21837,89
17099,92.21837,89
17110,92.21837,89
17119,92.21837,89
17131,92.21837,89
17140,92.21837,89
17151,92.21837,89
17159,92.21837,89
17169,92.21809,89
17179,92.21809,89
17191,92.21809,89
17199,92.21809,89
17210,92.21809,89
17219,92.21809,89
17230,92.21809,89
17239,92.21809,89
17253,92.21794,89
17259,92.21794,89
17270,92.21794,89
17278,92.21794,89
17291,92.21794,89
17299,92.21794,89
17310,92.21794,89
17319,92.21794,89
17330,92.21794,89
17338,92.220116,89
17350,92.220116,89
17359,92.220116,89
17370,92.21998,89
17379,92.21998,89
17391,92.21998,89
17400,92.21998,89
17410,92.21998,89
17423,92.21998,89
17431,92.21998,89
17438,92.2178,89
17450,92.2178,89
17460,92.2178,89
17470,92.2178,89
17479,92.2178,89
17490,92.2178,89
17499,92.2178,89
17511,92.217636,89
17519,92.217636,89
17530,92.217636,89
17539,92.21342,89
17549,92.21342,89
17559,92.21342,89
17569,92.220406,89
17578,92.220406,89
17590,92.220406,89
17600,92.220406,89
17610,92.213264,89
17619,92.213264,89
17630,92.213264,89
17640,92.213264,89
17651,92.213264,89
17670,92.213264,89
17671,92.213264,89
17679,92.213264,89
17691,92.213264,89
17699,92.213264,89
17709,92.213264,89
17718,92.211075,89
17730,92.21093,89
17738,92.21093,89
17750,92.21093,89
17758,92.21093,91
17770,92.21792,94
17779,92.21792,96
17790,92.21792,99
17798,92.215744,101
17810,92.69025,104
17818,92.68122,106
17830,94.77318,109
17838,94.762314,111
17850,97.96792,114
17859,97.95931,116
17870,101.71618,119
17878,101.71434,121
17891,106.00978,124
17900,106.00978,126
17910,110.54132,129
17918,110.54598,131
17931,115.228455,134
17939,115.22301,136
17949,120.086914,139
17958,120.07828,141
17970,125.20318,144
17978,125.2003,146
17990,130.12747,149
17998,130.12747,151
18009,135.16583,154
18019,135.17473,156
18030,140.17712,159
18039,140.1857,161
18050,145.30939,164
18058,145.30939,166
18070,150.29047,169
18079,150.29918,171
18093,155.297,174
18099,155.30402,176
18109,160.24983,179
18119,160.2417,181
18129,165.04137,181
18139,165.0519,181
18154,169.96986,181
18158,169.96358,181
18170,174.01732,181
18179,174.01732,181
18190,176.87425,181
18198,176.87425,181
18209,178.12904,181
18219,178.12904,181
18231,178.69508,181
18238,178.69508,181
18249,178.76189,181
18259,178.76189,181
18270,178.75856,181
18279,178.855,181
18291,178.85124,181
18298,178.74431,181
18310,178.73824,181
18319,178.73824,181
18330,178.71945,181
18339,178.71945,181
18350,178.71107,181
18358,178.71107,181
18370,178.95209,181
18380,179.23665,181
18389,178.90926,181
18400,178.90926,181
18410,179.18843,181
18418,179.18843,181
18430,179.19182,181
18439,179.19182,181
18449,179.17789,181
18461,179.17789,181
18470,179.16187,181
18479,179.16187,181
18489,179.14867,181
18499,179.14867,181
18510,178.85756,181
18518,178.75008,181
18529,178.7412,181
18539,178.7412,181
18550,178.74275,181
18558,178.74275,181
18570,178.7319,181
18579,178.7319,181
18589,178.97493,181
18598,178.97493,181
18610,178.96089,181
18619,178.96089,181
18629,178.94742,181
18639,178.94742,181
18652,178.94742,181
18658,178.94742,181
18669,178.93651,181
18678,178.93651,181
18689,178.92316,181
18698,178.92316,181
18709,178.92316,181
18719,178.92316,181
18728,178.90997,181
18739,178.79749,181
18749,178.79749,181
18758,178.79749,181
18769,178.78775,181
18778,178.78775,181
18789,178.78775,181
18798,178.78775,181
18810,178.77603,181
18818,178.77603,181
18828,178.77603,181
18838,178.77603,181
18849,178.7641,181
18859,178.99498,181
18869,178.9981,181
18878,178.76663,181
18888,178.75479,181
18898,178.75479,181
18909,179.00064,181
18918,179.3062,181
18929,178.9694,181
18938,178.9694,181
18949,178.9694,181
18958,178.86237,181
18969,179.13792,181
18979,179.13792,181
18988,178.84903,181
18999,178.73112,181
19009,178.7339,181
19019,178.64507,181
19029,178.63412,181
19039,178.8392,181
19048,178.83685,181
19058,178.9415,181
19070,179.24515,181
19079,179.10452,181
19090,178.8243,181
19098,178.92754,181
19109,179.23026,181
19118,179.23026,181
19129,178.91394,181
19139,178.81172,181
19148,178.81172,181
19160,178.81172,181
19169,178.81172,181
19179,178.7079,181
19188,178.7079,181
19198,178.7079,181
19210,178.94537,181
19218,178.94537,181
19229,178.94537,181
19238,178.94537,181
19248,178.71107,181
19258,178.805,181
19269,178.805,181
19278,178.805,181
19289,179.0631,181
19298,179.0631,181
19308,178.79245,181
19319,178.79245,181
19329,178.79245,181
19338,178.68985,181
19348,178.92044,181
19358,178.92044,181
19368,178.92044,181
19379,178.92044,181
19388,178.67854,181
19398,178.67854,181
19411,178.67854,181
19419,178.67854,181
19428,178.90694,181
19438,179.17789,181
19448,179.17789,181
19458,179.17789,181
19469,178.87883,181
19478,178.87883,181
19488,178.87883,181
19498,178.87883,181
19509,179.14111,181
19518,179.14111,181
19528,179.15953,181
19538,179.15953,181
19548,178.86546,181
19558,178.86546,181
19568,178.85158,181
19578,178.74492,181
19588,178.98799,181
19598,178.98799,181
19608,178.98799,181
19618,178.98799,181
19628,178.9732,181
19639,178.9732,181
19648,178.9732,181
19660,178.9732,181
19669,178.9732,181
19678,178.9732,181
19688,178.9732,181
19698,179.09389,181
19708,178.81601,181
19718,178.81601,181
19728,178.81601,181
19739,178.81601,181
19748,178.81601,181
19758,178.81601,181
19768,179.07782,181
19779,179.07782,181
19788,179.07782,181
19798,179.07782,181
19809,179.07782,181
19818,178.83652,181
19828,178.83887,181
19838,179.0806,181
19847,179.0806,181
19858,178.83887,181
19868,178.83887,181
19879,179.0806,181
19888,178.80565,181
19898,178.80565,181
19909,179.06456,181
19920,179.06456,181
19929,179.06456,181
19938,179.06456,181
19948,179.06456,181
19958,179.06456,181
19969,179.04776,181
19979,179.04776,181
19989,179.04776,181
19999,179.04776,181
20010,179.04776,181
20018,179.04776,181
20027,179.04776,181
20039,179.04776,181
20049,179.04776,181
20058,179.04776,181
20068,179.04776,181
20078,179.04776,181
20088,179.04776,181
20098,178.9321,181
20107,178.68791,181
20118,178.68791,181
20127,178.91827,181
20138,179.03227,181
20148,179.03227,181
20158,179.03227,181
20173,179.03227,181
20177,179.03227,181
20188,179.0349,181
20198,178.79568,181
20208,178.79568,181
20217,179.0349,181
20228,179.0349,181
20238,179.0349,181
20247,179.0349,181
20258,179.0349,181
20269,179.0349,181
