millis,真实角度,测量角度
12996,146.39914,152
13013,148.131,154
13014,148.13919,154
13033,149.68202,156
13035,149.68202,156
13053,151.08165,157
13055,151.09831,158
13073,152.8642,159
13075,152.8642,159
13092,154.73276,161
13095,154.72908,161
13113,156.84659,163
13115,156.84659,163
13133,158.73795,165
13135,158.75208,165
13153,160.40907,166
13155,160.40802,167
13172,161.9995,168
13176,162.00897,168
13193,163.7797,170
13194,163.76562,170
13213,165.57185,172
13215,165.59125,172
13233,167.43571,174
13234,167.43571,174
13254,169.0769,175
13254,169.06273,176
13274,170.7118,177
13274,170.69556,177
13292,172.44345,179
13295,172.50307,179
13317,174.25134,181
13319,174.20786,181
13334,175.8548,179
13334,175.86606,179
13353,177.28798,178
13355,177.28798,177
13373,178.42319,176
13374,178.42331,176
13393,178.5038,174
13395,178.49898,174
13413,178.23486,172
13415,178.27037,172
13432,177.24025,170
13434,177.16731,170
13452,176.04845,169
13454,176.09921,168
13473,174.82585,167
13475,174.82585,167
13492,173.73643,165
13494,173.73643,165
13513,172.31451,163
13515,172.31451,163
13532,171.06328,161
13534,171.06328,161
13553,169.68987,160
13555,169.68733,159
13573,168.02515,158
13575,168.0134,158
13593,166.26735,156
13596,166.28401,156
13614,164.5543,154
13614,164.54059,154
13633,162.89432,152
13635,162.90086,152
13652,161.17781,151
13654,161.16725,150
13672,159.38963,149
13674,159.3971,149
13692,157.9017,147
13694,157.90233,147
13712,156.17868,145
13714,156.24158,145
13732,154.56854,143
13734,154.52988,143
13753,152.7688,142
13755,152.77173,141
13773,150.88754,140
13774,150.871,140
13793,148.97678,138
13794,148.96198,138
13815,147.04427,136
13816,147.0451,136
13832,145.20175,134
13835,145.20566,134
13853,143.488,133
13854,143.47983,132
13873,141.90842,131
13874,141.90842,131
13892,140.38866,129
13894,140.3966,129
13912,138.8576,127
13914,138.8534,127
13932,136.92538,125
13934,136.94098,125
13952,135.23416,124
13955,135.22798,123
13973,133.59395,122
13974,133.59355,122
13993,131.76527,120
13994,131.77351,120
14013,129.91228,118
14015,129.92033,118
14033,128.23596,116
14035,128.23596,116
14052,126.42447,115
14054,126.41608,114
14073,124.676926,113
14074,124.666245,113
14092,122.88558,111
14094,122.914955,111
14113,121.05586,109
14115,121.08125,109
14132,119.0753,107
14134,119.08037,107
14153,117.09857,106
14154,117.09604,105
14173,115.27422,104
14174,115.29871,104
14193,113.721,102
14195,113.75231,102
14212,112.16303,100
14214,112.19331,100
14232,110.40765,98
14234,110.4311,98
14253,108.748375,97
14255,108.756195,96
14272,107.03287,95
14274,107.04728,95
14292,105.25652,93
14294,105.28363,93
14313,103.507195,91
14314,103.64054,91
14332,101.96365,89
14335,102.031494,89
14352,100.250114,90
14354,100.32001,91
14373,98.62917,92
14375,98.61663,92
14393,97.57949,94
14395,97.58318,94
14412,97.321266,96
14414,97.349014,96
14432,97.367424,98
14434,97.34926,98
14453,97.455765,99
14454,97.39931,100
14473,97.66844,101
14475,97.743126,101
14494,98.426506,103
14495,98.57668,103
14513,99.85657,105
14515,99.8024,105
14532,101.47465,107
14534,101.31735,107
14552,103.14412,108
14554,103.09112,109
14573,104.8566,110
14575,104.82221,110
14592,106.45359,112
14594,106.36809,112
14613,108.134476,114
14615,108.066696,114
14633,109.9593,116
14635,109.94907,116
14653,111.65384,117
14654,111.65844,118
14672,113.40982,119
14674,113.39237,119
14692,115.20899,121
14694,115.20912,121
14712,117.16778,123
14715,117.177376,123
14733,119.09845,125
14734,119.088776,125
14752,120.93451,126
14755,120.93274,127
14773,122.74217,128
14775,122.75296,128
14792,124.66845,130
14794,124.651306,130
14813,126.454956,132
14815,126.43439,132
14833,128.19742,134
14834,128.1915,134
14852,129.84344,135
14854,129.83824,136
14872,131.59044,137
14874,131.59166,137
14893,133.46721,139
14895,133.46089,139
14913,135.2942,141
14915,135.294,141
14933,137.0997,143
14934,137.09311,143
14953,138.70169,144
14955,138.69498,145
14972,140.27284,146
14974,140.2815,146
14992,142.2605,148
14994,142.2543,148
15013,144.17448,150
15015,144.1651,150
15032,146.08472,152
15034,146.08633,152
15052,147.9111,154
15054,147.90332,154
15073,149.54117,155
15074,149.53882,155
15092,150.96869,157
15094,150.96869,157
15113,152.76324,159
15115,152.77489,159
15132,154.61754,161
15134,154.62683,161
15152,156.50374,162
15154,156.50374,163
15173,158.23177,164
15174,158.22693,164
15193,159.9627,166
15196,159.95152,166
15212,161.68707,168
15215,161.68707,168
15232,163.55617,170
15234,163.56924,170
15252,165.50636,171
15254,165.49187,172
15272,167.17773,173
15274,167.17773,173
15292,168.72034,175
15295,168.72034,175
15313,170.36635,177
15315,170.36896,177
15332,172.16824,179
15334,172.1893,179
15352,173.80249,180
15354,173.80249,181
15372,175.37361,180
15374,175.40956,180
15392,177.02652,178
15394,176.94617,178
15414,178.0557,176
15415,178.0557,176
15432,178.23775,174
15434,178.23775,174
15452,178.30939,173
15454,178.209,172
15473,177.94948,171
15473,177.91841,171
15492,176.96979,169
15495,177.11182,169
15512,177.05316,167
15515,175.509,167
15533,174.04533,165
15535,174.04533,165
15552,174.04533,164
15555,172.73933,164
15574,171.45847,162
15576,171.4502,162
15592,170.02686,160
15594,170.05367,160
15613,168.37474,158
15615,168.37474,158
15632,166.77316,157
15634,166.76962,156
15653,165.10841,155
15653,165.09969,155
15672,163.51738,153
15674,163.51555,153
15692,163.55354,151
15694,161.84492,151
15713,159.89673,149
15714,159.91148,149
15733,159.85324,148
15734,158.22415,148
15752,156.66077,146
15755,156.64253,146
15772,156.64253,144
15773,154.98785,144
15792,153.20131,142
15794,153.21603,142
15813,153.20337,141
15813,151.38391,141
15833,151.39058,139
15833,149.69727,139
15851,149.70348,137
15854,147.97722,137
15872,147.98334,135
15875,146.36354,135
15892,144.76962,134
15893,144.76674,133
15913,144.77005,132
15913,143.1528,132
15932,141.45898,130
15934,141.45549,130
15953,141.45625,128
15953,139.95615,128
15971,138.28343,126
15973,138.27788,126
15993,138.28648,125
15994,136.47049,125
16012,136.47186,123
16014,134.71005,123
16032,134.71927,121
16034,132.76485,121
16053,132.76613,119
16053,130.74588,119
16071,130.74664,118
16073,128.93445,118
16092,128.93445,116
16094,127.21199,116
16112,125.378456,114
16114,125.386475,114
16131,125.38783,112
16133,123.65274,112
16153,123.665855,111
16155,122.06198,111
16171,122.073135,109
16173,120.43932,109
16192,120.449104,107
16193,118.643295,107
16212,118.64757,105
16214,116.86834,105
16231,116.88182,104
16234,115.14795,104
16251,115.15092,102
16253,113.65802,102
16271,113.66295,100
16273,112.17634,100
16291,112.2038,98
16293,110.43877,98
16312,110.45137,97
16314,108.75863,97
16334,108.78169,95
16335,107.01834,95
16351,107.05585,93
16353,105.26566,93
16373,105.3828,91
16374,103.5403,91
16391,103.64711,90
16393,102.131645,90
16411,102.20876,90
16414,100.47434,90
16432,100.541756,92
16434,98.74132,92
16451,98.81142,94
16453,97.55827,94
16472,97.62953,96
16474,97.232155,96
16491,97.22369,97
16493,97.17057,97
16511,97.163605,99
16513,97.241936,99
16532,97.21257,101
16533,97.495056,101
16551,97.40578,103
16553,98.36125,103
16572,98.26612,105
16573,99.59213,105
16592,99.48217,106
16594,100.92781,106
16612,100.89261,108
16613,102.64001,108
16631,102.595,110
16633,104.43706,110
16652,104.38558,112
16653,106.14139,112
16672,106.08495,114
16673,107.8992,114
16692,107.86695,115
16692,109.85196,115
16712,109.84743,117
16713,111.57203,117
16732,111.597694,119
16734,113.290955,119
16751,113.29106,121
16754,115.14419,121
16772,115.116165,123
16774,117.08307,123
16791,117.05214,124
16793,118.760544,124
16812,118.75514,126
16813,120.49904,126
16831,120.48577,128
16832,122.3309,128
16851,122.33264,130
16854,124.31119,130
16872,124.30465,131
16872,126.176834,131
16892,126.170334,133
16893,127.797516,133
16912,127.80555,135
16914,129.3729,135
16931,129.3724,137
16933,131.25696,137
16951,131.25883,138
16953,133.2117,138
16971,133.21255,140
16972,134.86421,140
16992,134.85805,142
16993,136.40479,142
17011,136.40625,144
17014,138.01175,144
17031,137.99063,145
17033,139.67365,145
17051,139.67407,147
17054,141.58621,147
17072,141.58621,149
17073,143.59148,149
17092,143.59023,151
17093,145.43312,151
17112,145.43312,152
17113,147.27539,152
17131,147.27539,154
17133,148.93004,154
17151,148.9323,156
17153,150.4021,156
17171,150.39647,158
17172,152.01057,158
17191,151.99918,159
17193,153.88196,159
17212,153.894,161
17213,155.67458,161
17231,155.67458,163
17233,157.3876,163
17252,157.3876,165
17252,158.98833,165
17270,158.9825,166
17272,160.67918,166
17291,160.68594,168
17293,162.31586,168
17312,162.29944,170
17313,163.991,170
17331,164.00887,172
17334,165.69766,172
17350,165.68832,174
17353,167.3546,174
17371,167.3546,175
17374,168.90953,175
