millis,真实角度,测量角度
15524,159.06274,154
15533,158.6487,154
15545,158.6536,154
15552,158.22414,154
15565,158.22414,153
15574,157.84097,153
15584,157.83539,153
15594,157.5433,153
15605,157.5433,153
15613,157.4138,152
15624,157.4138,152
15633,157.41069,152
15644,157.42307,152
15654,157.35248,152
15665,157.34113,151
15672,156.90912,151
15684,156.9133,151
15693,156.55182,151
15704,156.55182,151
15713,156.03938,150
15724,156.03938,150
15732,155.45503,150
15744,155.45503,150
15754,154.97496,150
15764,154.97148,149
15773,154.56834,149
15785,154.57178,149
15794,154.46738,149
15806,154.46828,149
15816,154.3708,149
15824,154.3709,148
15833,153.97221,148
15844,153.96527,148
15852,153.33684,148
15863,153.33684,148
15873,152.58385,147
15884,152.59377,147
15893,151.90099,147
15904,151.90099,147
15913,151.28654,147
15924,151.27711,146
15932,150.82957,146
15944,150.82957,146
15952,150.57649,146
15964,150.57649,146
15973,150.55992,145
15984,150.56227,145
15992,150.55779,145
16004,150.54854,145
16012,150.42757,145
16025,150.4246,144
16032,149.91586,144
16044,149.92581,144
16053,149.37561,144
16066,149.37561,144
16072,148.71548,143
16084,148.71548,143
16093,148.11052,143
16104,148.11052,143
16112,147.50865,143
16124,147.5095,142
16132,146.90791,142
16144,146.90791,142
16153,146.49664,142
16165,146.49815,142
16173,146.27345,141
16185,146.27147,141
16192,146.27231,141
16204,146.27074,141
16213,146.25987,141
16224,146.26859,140
16232,146.1593,140
16244,146.1651,140
16252,145.85182,140
16264,145.84991,140
16272,145.33687,140
16285,145.34628,139
16293,144.69156,139
16304,144.68942,139
16313,143.85272,139
16324,143.85225,139
16332,143.01756,138
16344,143.01756,138
16352,142.37462,138
16364,142.37543,138
16372,141.98114,138
16385,141.97997,137
16393,141.87482,137
16404,141.87482,137
16412,141.67665,137
16424,141.67554,137
16432,141.26439,136
16445,141.26505,136
16452,140.94943,136
16465,140.95761,136
16472,140.62836,136
16484,140.62836,135
16492,140.34482,135
16504,140.3439,135
16512,140.15373,135
16523,140.16103,135
16532,140.16171,134
16544,140.15442,134
16552,140.14957,134
16564,140.15005,134
16572,140.13545,134
16584,140.12738,133
16593,140.07149,133
16603,140.08157,133
16613,140.12575,133
16625,140.12744,133
16633,139.73732,132
16644,139.7369,132
16652,139.02179,132
16665,139.02167,132
16671,138.08807,132
16683,138.0885,131
16693,137.038,131
16704,137.038,131
16712,136.17136,131
16723,136.16386,131
16733,135.60175,131
16744,135.60153,130
16752,135.28516,130
16764,135.28427,130
16773,135.11145,130
16784,135.11191,130
16792,134.75928,129
16804,134.75206,129
16812,134.4749,129
16824,134.4749,129
16833,134.18503,129
16844,134.18451,128
16852,133.76688,128
16864,133.77382,128
16872,133.20193,128
16884,133.20193,128
16891,132.4393,127
16905,132.4393,127
16912,131.7297,127
16924,131.7297,127
16932,131.22665,127
16943,131.22665,126
16952,130.92737,126
16965,130.92737,126
16971,130.89143,126
16983,130.89143,126
16992,130.87717,125
17004,130.87717,125
17011,130.86858,125
17024,130.86858,125
17032,130.58826,125
17044,130.58763,124
17052,130.01915,124
17063,130.01984,124
17072,129.45995,124
17085,129.45995,124
17091,128.78323,123
17103,128.78384,123
17112,128.05847,123
17124,128.06432,123
17132,127.559006,123
17143,127.559006,122
17151,127.24327,122
17164,127.23674,122
17173,126.981415,122
17183,126.981415,122
17192,126.7399,122
17204,126.7399,121
17211,126.37453,121
17224,126.37453,121
17232,125.81355,121
17244,125.81355,121
17251,125.18741,120
17263,125.19299,120
17271,124.72094,120
17285,124.72938,120
17291,124.41652,120
17303,124.41548,119
17311,124.191,119
17323,124.191,119
17332,124.00835,119
17344,124.00835,119
17351,123.63881,118
17363,123.64005,118
17371,123.36367,118
17385,123.36367,118
17391,123.00837,118
17404,123.00837,117
17412,122.66307,117
17423,122.64314,117
17431,122.230515,117
17443,122.217804,117
17451,121.617584,116
17465,121.60308,116
17471,120.961006,116
17483,120.96568,116
17491,120.422226,116
17504,120.4524,115
17511,120.08728,115
17524,120.11091,115
17532,119.85775,115
17544,119.86287,115
17552,119.83377,115
17563,119.82564,114
17572,119.81792,114
17586,119.81947,114
17591,119.51275,114
17603,119.517845,113
17611,118.76355,113
17624,118.76355,113
17631,117.995804,113
17643,117.995804,113
17651,117.18021,113
17664,117.1868,112
17672,116.49333,112
17683,116.48848,112
17692,116.06119,112
17704,116.06119,112
17712,115.859886,111
17724,115.859886,111
17731,115.70389,111
17744,115.70389,111
17751,115.675705,111
17763,115.675705,110
17771,115.66821,110
17784,115.66641,110
17791,115.38684,110
17804,115.38684,110
17811,114.74663,109
17825,114.748535,109
17831,114.05237,109
17844,114.05041,109
17851,113.24569,109
17863,113.247696,108
17871,112.510216,108
17883,112.510216,108
17891,112.097176,108
17903,112.097176,108
17911,111.9137,107
17924,111.91161,107
17930,111.903786,107
17943,111.903786,107
17951,111.87592,107
17965,111.87592,106
17971,111.868576,106
17983,111.868576,106
17990,111.86799,106
18003,111.87008,106
18011,111.712975,106
18023,111.71749,105
18031,111.20883,105
18044,111.20883,105
18050,110.643074,105
18064,110.643074,104
18070,110.09777,104
18084,110.09999,104
18092,109.54897,104
18103,109.560684,104
18111,108.91822,104
18124,108.93218,103
18132,108.382126,103
18144,108.382126,103
18150,107.83832,103
18163,107.83832,103
18170,107.27378,102
18183,107.28284,102
18191,106.82517,102
18204,106.830055,102
18211,106.33672,102
18224,106.33672,101
18230,105.89424,101
18243,105.89424,101
18251,105.66068,101
18263,105.663185,101
18271,105.47357,100
18283,105.47357,100
18291,105.46597,100
18303,105.458626,100
18310,105.44536,100
18324,105.44536,99
18330,105.43776,99
18344,105.44441,99
18350,105.38127,99
18364,105.3794,99
18370,105.3794,98
18384,105.3721,98
18390,105.364365,98
18404,105.36689,98
18410,105.04407,98
18423,105.05549,97
18430,104.072395,97
18444,104.075,97
18451,102.9167,97
18465,102.92799,97
18470,101.95232,97
18483,101.95232,96
18491,101.37688,96
18504,101.365685,96
18510,100.90328,96
18524,100.90328,96
18531,100.52493,95
18544,100.52493,95
18551,100.21603,95
18563,100.21603,95
18569,99.670166,95
18585,99.67389,94
18591,98.862015,94
18603,98.8621,94
18610,97.799644,94
18623,97.81469,94
18630,96.740364,93
18644,96.75664,93
18650,95.996284,93
18663,96.00164,93
18671,95.54747,93
18684,95.54331,92
18691,95.36848,92
18704,95.36848,92
18711,95.35407,92
18724,95.350945,92
18730,95.35051,91
18743,95.35364,91
18750,95.34666,91
18763,95.35646,91
18771,95.19556,91
18783,95.19524,90
18791,94.61094,90
18804,94.613815,90
18810,94.07675,90
18823,94.07205,90
18830,93.667564,90
18843,93.663635,89
18851,93.61417,89
18864,93.631355,89
18870,93.40824,89
18883,93.400955,89
18891,93.05901,90
18903,93.061714,90
18910,92.81688,90
18923,92.80631,90
18930,92.69528,90
18944,92.691986,91
18951,92.69157,91
18963,92.69157,91
18969,92.69815,91
18983,92.70144,91
18991,92.70144,92
19003,92.70144,92
19010,92.70823,92
19023,92.70485,92
19030,92.71161,92
19044,92.71169,93
19050,92.71169,93
19064,92.71169,93
19070,92.71169,93
19083,92.71169,93
19090,92.71867,94
19103,92.71858,94
19109,92.71798,94
19123,92.71798,94
19129,92.72495,94
19144,92.72495,95
19149,92.73194,95
19164,92.73194,95
19170,92.73194,95
19184,92.73931,95
19189,92.77458,95
19204,92.72268,96
19210,93.00376,96
19223,93.00171,96
19229,93.641945,96
19244,93.633224,97
19250,94.315346,97
19263,94.309975,97
19270,94.85309,97
19283,94.854294,97
19289,95.348854,97
19304,95.34912,98
19310,95.815155,98
19324,95.819916,98
19330,96.161835,98
19344,96.16252,98
19351,96.39242,99
19363,96.39242,99
19370,96.44884,99
19384,96.44884,99
19389,96.483826,99
19402,96.48756,100
19410,96.675514,100
19423,96.6761,100
19430,97.2828,100
19443,97.27921,100
19450,98.00643,101
19463,98.010735,101
19469,98.632935,101
19483,98.632935,101
19490,99.26255,101
19504,99.26255,102
19510,99.80936,102
19523,99.80561,102
19530,100.19082,102
19544,100.187904,102
19549,100.46062,103
19563,100.46509,103
19569,100.71056,103
19583,100.71337,103
19589,100.94484,103
19604,100.942055,104
19610,101.37588,104
19625,101.3748,104
19630,101.732216,104
19643,101.732216,104
19649,102.146736,104
19664,102.146736,105
19669,102.721504,105
19683,102.721504,105
19689,103.444084,105
19703,103.4368,106
19709,104.118126,106
19723,104.118126,106
19729,104.57422,106
19743,104.57422,106
19750,104.82838,106
19763,104.825775,107
19769,104.95205,107
19784,104.95205,107
19789,104.95918,107
19804,104.95918,107
19810,104.95918,108
19823,104.95918,108
19830,104.965065,108
19843,104.965065,108
19850,105.239334,108
19864,105.235245,109
19869,105.89655,109
19884,105.89655,109
19889,106.6988,109
19903,106.6988,109
19909,107.44624,110
19923,107.44624,110
19930,107.939804,110
19943,107.939804,110
19950,108.41228,110
19964,108.41228,111
19970,108.82796,111
19983,108.82796,111
19989,109.34294,111
20003,109.34294,111
20009,109.97223,112
20024,109.97664,112
20029,110.38653,112
20043,110.38653,112
20049,110.74748,112
20063,110.74748,113
20069,111.180374,113
20083,111.17589,113
20089,111.495316,113
20103,111.495316,113
20109,111.72782,113
20124,111.725716,114
20129,111.761154,114
20143,111.76326,114
20150,111.947784,114
20163,111.945694,115
20168,112.44869,115
20183,112.444115,115
20188,112.87122,115
20203,112.87122,115
20208,113.36691,115
20223,113.3649,116
20228,113.89167,116
20243,113.89167,116
20249,114.51657,116
20264,114.51185,116
20269,115.11769,117
20283,115.11769,117
20289,115.53763,117
20304,115.53763,117
20310,115.780304,117
20323,115.78034,118
20329,115.915306,118
20343,115.9171,118
20348,116.018906,118
20364,116.017075,118
20369,116.415634,119
20383,116.415634,119
20388,116.82241,119
20403,116.820694,119
20409,117.34337,119
20423,117.34337,120
20429,117.89407,120
20444,117.89407,120
20449,118.616776,120
20463,118.616776,120
20469,119.32753,121
20484,119.3291,121
20489,119.89052,121
20504,119.89052,121
20508,120.22243,121
20523,120.21576,122
20528,120.44609,122
20543,120.451996,122
20548,120.559006,122
20563,120.559006,122
20568,120.84137,122
20584,120.84137,123
20588,121.179794,123
20604,121.18115,123
20608,121.685135,123
20623,121.695305,124
20628,122.31084,124
20643,122.31084,124
20649,122.752884,124
20663,122.75158,124
20668,122.92389,124
20683,122.92389,125
20689,122.92389,125
20703,122.92389,125
20708,123.128105,125
20723,123.12939,125
20729,123.52786,126
20742,123.52786,126
20749,123.85288,126
20764,123.85288,126
20769,124.224304,126
20783,124.23053,127
20788,124.71704,127
20803,124.71704,127
20808,125.247375,127
20822,125.247375,127
20829,125.882774,128
20844,125.882774,128
20849,126.38544,128
20864,126.37976,128
20869,126.711,128
20884,126.711,129
20889,126.74603,129
20902,126.74603,129
20908,126.82732,129
20923,126.82634,129
20929,127.220116,129
20944,127.220116,130
20949,127.614395,130
20963,127.614395,130
20968,128.18723,130
20983,128.18723,131
20988,128.89125,131
21003,128.88531,131
21008,129.43024,131
21023,129.43076,131
21028,129.9036,131
21043,129.9031,132
21048,130.40956,132
21063,130.41684,132
21067,130.92053,132
21082,130.92053,133
21089,131.30548,133
21103,131.30548,133
21108,131.50702,133
21122,131.50702,133
21129,131.69156,133
21144,131.69156,134
21147,132.00337,134
21162,132.00337,134
21169,132.41046,134
21183,132.41046,134
21188,132.9765,135
21202,132.9765,135
21209,133.46939,135
21223,133.46939,135
21228,133.95987,135
21242,133.96661,136
21247,134.52844,136
21263,134.52191,136
21268,134.88322,136
21283,134.88335,136
21288,135.0978,137
21303,135.0978,137
21308,135.11241,137
21323,135.11241,137
21328,135.12143,137
21342,135.12143,138
21348,135.12143,138
21363,135.12143,138
21368,135.27954,138
21383,135.27954,138
21387,135.91858,138
21404,135.91858,139
21408,136.64093,139
21423,136.64093,139
21427,137.26022,139
21443,137.25381,140
21449,137.61517,140
21462,137.61469,140
21467,137.87245,140
21484,137.87245,140
21487,138.10585,140
21502,138.10641,141
21507,138.57675,141
21523,138.57675,141
21528,139.15953,141
21543,139.15953,142
21548,139.93567,142
21563,139.93481,142
21567,140.5984,142
21582,140.59935,142
21587,141.14595,142
21604,141.14595,143
21608,141.60538,143
21626,141.60538,143
21627,141.90443,143
21643,141.90443,143
21647,142.01923,144
21664,142.01923,144
21667,142.01923,144
21682,142.01923,144
21687,142.05971,144
21704,142.05971,145
21707,142.09955,145
21723,142.09955,145
21728,142.52318,145
21744,142.52318,145
21747,143.20125,146
21762,143.20125,146
21767,143.80875,146
21783,143.80875,146
21788,144.39915,146
21802,144.39806,147
21808,145.03918,147
21823,145.0481,147
21829,145.56021,147
21844,145.56021,147
21848,145.9079,147
21863,145.9079,148
21867,145.97086,148
21884,145.97086,148
21887,145.98174,148
21903,145.97263,149
21908,145.97733,149
21923,145.98645,149
21927,145.98645,149
21942,145.97733,149
21947,146.16435,149
21963,146.16576,150
21967,146.821,150
21982,146.821,150
21987,147.69272,150
22004,147.7022,151
22007,148.56265,151
22023,148.55392,151
22026,149.15138,151
22043,149.15138,151
22048,149.5681,151
22063,149.56534,152
22068,149.82237,152
22083,149.8245,152
22088,149.8693,152
22102,149.86716,152
22108,149.87254,153
22123,149.87254,153
22128,149.89362,153
22143,149.89362,153
22148,150.28282,153
22163,150.28577,154
22167,151.02553,154
22183,151.02237,154
22187,151.74608,154
22202,151.75658,154
22207,152.30815,155
22222,152.30103,155
22227,152.61002,155
22242,152.61002,155
22246,152.92804,155
22263,152.92516,156
22268,153.4382,156
22283,153.4382,156
22287,154.05386,156
22303,154.05386,156
22307,154.84018,156
22323,154.84018,157
22327,155.42911,157
22342,155.42911,157
22347,155.87163,157
22362,155.87163,158
22367,156.25993,158
22383,156.25993,158
22387,156.49765,158
22402,156.50972,158
22407,156.50954,158
22423,156.50954,159
22427,156.51393,159
22443,156.51393,159
22447,156.55153,159
22463,156.55153,160
22466,156.8182,160
22483,156.8182,160
22486,157.21063,160
22503,157.21063,160
22506,157.66335,160
22523,157.66924,161
22526,158.29933,161
22544,158.30516,161
22546,158.9624,161
22563,158.95746,161
22567,159.58476,162
22582,159.57826,162
22586,159.94754,162
22603,159.95293,162
22606,160.04445,162
22623,160.04445,163
22627,160.07845,163
22643,160.07976,163
22647,160.18826,163
22663,160.18826,163
22666,160.61703,164
22683,160.61703,164
22686,161.02864,164
22703,161.02156,164
22706,161.50044,164
22723,161.50044,165
22735,162.21924,165
22742,162.19606,165
22746,162.95348,165
22763,162.96056,165
22767,163.82361,165
22782,163.81593,166
22787,164.43579,166
22802,164.46786,166
22807,164.79486,166
22823,164.77928,167
22827,164.9151,167
22842,164.92546,167
22847,164.92905,167
22862,164.91867,167
22866,164.94351,167
22882,164.94351,168
22887,164.94711,168
22903,164.94711,168
22907,165.04565,168
22922,165.05615,169
22926,165.6961,169
22943,165.6961,169
22947,166.33609,169
22963,166.32422,169
22966,166.73651,169
22983,166.72978,170
22987,166.94063,170
23003,166.94063,170
23007,167.12535,170
23023,167.12535,170
23026,167.27415,171
23043,167.29396,171
23047,167.62907,171
23062,167.62907,171
23066,168.0744,171
23083,168.0744,172
23087,168.6643,172
23103,168.6643,172
23106,169.30736,172
23123,169.30736,172
23126,170.03777,173
23143,170.0134,173
23147,170.60493,173
23163,170.60493,173
23165,171.06264,173
23182,171.08725,174
23186,171.33606,174
23203,171.33606,174
23206,171.42882,174
23224,171.42882,174
23227,171.52936,174
23244,171.52936,175
23246,171.87827,175
23262,171.8973,175
23266,172.32602,175
23283,172.29788,176
23286,172.88843,176
23303,172.88843,176
23306,173.40762,176
23322,173.38345,176
23325,173.86304,176
23342,173.86304,177
23346,174.3138,177
23362,174.35083,177
23366,174.69182,177
23382,174.69182,178
23386,174.8332,178
23403,174.79309,178
23406,174.85281,178
23423,174.85281,178
23426,174.86214,178
23443,174.87047,179
23446,175.07109,179
23463,175.10487,179
23465,175.54112,179
23483,175.54112,179
23486,176.17331,180
23502,176.18689,180
23506,176.78593,180
23523,176.7711,180
23526,177.23727,180
23542,177.23727,181
23546,177.60501,181
23563,177.53288,181
23566,177.90771,181
23583,177.90771,181
23585,178.18393,181
23602,178.18393,180
23606,178.40923,180
23622,178.40923,180
23625,178.40137,180
23642,178.40137,179
23647,178.38371,179
23662,178.38371,179
23665,178.38991,179
23684,178.38991,179
23686,178.37383,179
23703,178.50957,178
23705,178.50786,178
23723,178.50786,178
23725,178.50786,178
23742,178.50786,177
23746,178.49533,177
23762,178.49533,177
23766,178.48859,177
23783,178.48859,177
23785,178.50945,177
23803,178.38347,176
23806,178.35658,176
23823,178.35658,176
23826,178.03517,176
23843,178.12758,175
23845,177.92471,175
23862,177.92471,175
23865,177.8117,175
23882,177.8117,175
23885,177.69217,175
23904,177.69217,174
23905,177.62134,174
23922,177.62422,174
23926,177.1312,174
23944,177.1312,174
23945,176.32822,173
23963,176.27316,173
23965,175.64265,173
23983,175.64265,173
23985,175.12411,173
24003,175.12411,172
24005,174.63034,172
24023,174.66101,172
24026,174.2728,172
24044,174.23312,172
24045,174.23312,172
24063,174.23312,171
24065,174.23312,171
24083,174.2728,171
24085,174.2728,171
24102,174.30133,170
24105,174.17789,170
24123,174.13882,170
24126,173.80754,170
24157,173.77342,170
24169,173.18604,170
24171,173.18604,169
24173,172.73788,169
24183,172.73788,169
24186,172.39563,169
24204,172.39563,168
24205,171.92642,168
24222,171.92642,168
24226,171.56435,168
24242,171.59251,168
24244,171.34608,168
24263,171.34608,167
24265,171.30858,167
24283,171.30858,167
24285,171.30933,167
24303,171.31287,167
24305,171.16037,166
24323,171.13551,166
24325,170.76282,166
24342,170.76282,166
24345,170.43068,166
24363,170.44624,165
24365,169.88138,165
24382,169.88138,165
24384,169.36282,165
24402,169.36282,165
24405,168.9169,165
24422,168.9169,164
24424,168.60516,164
24443,168.59268,164
24444,168.51227,164
24462,168.53384,163
24465,168.53023,163
24482,168.5228,163
24484,168.44852,163
24503,168.44852,163
24504,167.90306,163
24522,167.90306,162
24524,167.16508,162
24542,167.16508,162
24544,166.38168,162
24562,166.37183,161
24564,165.53676,161
24582,165.54774,161
24585,164.94135,161
24602,164.93097,161
24605,164.58167,161
24623,164.58992,160
24625,164.41194,160
24642,164.38802,160
24644,164.3941,160
24663,164.41805,159
24665,164.30193,159
24682,164.31596,159
24684,163.80772,159
24702,163.79189,159
24705,163.18787,159
24723,163.20369,158
24725,162.2491,158
24743,162.24197,158
24745,161.43773,158
24762,161.44385,158
24764,160.51743,157
24782,160.51743,157
24784,159.64032,157
24803,159.63509,157
24805,158.89511,157
24822,158.91403,156
24824,158.36172,156
24843,158.37466,156
24845,158.02538,156
24863,158.02087,156
24865,157.57764,156
24882,157.57764,155
24884,157.07181,155
24903,157.07181,155
24904,156.63116,155
24922,156.63116,154
24925,156.11563,154
24944,156.11563,154
24945,155.53923,154
24963,155.53563,154
24964,154.81647,154
24982,154.83493,153
24984,154.15155,153
25002,154.15273,153
25004,153.68031,153
25021,153.68626,152
25025,153.57452,152
25043,153.5715,152
25044,153.53372,152
25061,153.5418,152
25065,153.44154,152
25082,153.4475,151
25084,153.36075,151
25103,153.36075,151
25105,153.27634,151
25123,153.26231,150
25125,152.8424,150
25143,152.84523,150
25144,152.04024,150
25164,152.04024,150
25165,151.12276,150
25182,151.12038,149
25184,150.37576,149
25203,150.38979,149
25205,150.02554,149
25222,150.01949,149
25224,149.62224,148
25243,149.62224,148
25245,149.17465,148
25262,149.18344,148
25263,148.6455,148
25282,148.62964,147
25284,148.04782,147
25302,148.04782,147
25304,147.40953,147
25321,147.40953,147
25325,146.75537,147
25342,146.76324,146
25344,146.21301,146
25362,146.227,146
25364,145.89938,146
25382,145.89526,145
25383,145.8603,145
25402,145.86264,145
25404,145.84177,145
25422,145.84961,145
25424,145.8442,145
25442,145.8442,144
25445,145.82864,144
25463,145.8208,144
25465,145.7937,144
25482,145.77353,143
25484,145.42744,143
25502,145.41837,143
25504,144.7849,143
25522,144.78664,143
25524,144.19753,143
25543,144.19753,142
25544,143.62198,142
25562,143.6307,142
25564,143.20532,142
25582,143.203,141
25584,142.91408,141
25602,142.91408,141
25603,142.85341,141
25621,142.85341,141
25624,142.81323,141
25642,142.81406,140
25644,142.82903,140
25662,142.8304,140
25663,142.80923,140
25682,142.78667,140
25683,142.37146,139
25702,142.36394,139
25704,141.74734,139
25722,141.74734,139
25724,141.13803,139
25742,141.13803,138
25743,140.53792,138
25763,140.53792,138
25763,140.06445,138
25781,140.07935,138
25783,139.86562,138
25803,139.86562,137
25803,139.81227,137
25823,139.81227,137
25824,139.81645,137
25842,139.81645,136
25844,139.81778,136
25862,139.8097,136
25863,139.8,136
25883,139.7941,136
25884,139.47464,136
25902,139.47543,135
25904,139.08624,135
25922,139.07797,135
25925,138.70667,135
25942,138.71457,134
25944,138.42316,134
25962,138.42947,134
25964,138.21732,134
25982,138.21007,134
25984,137.90044,134
26002,137.89355,133
26004,137.46504,133
26023,137.46504,133
26024,137.04195,133
26041,137.04195,132
26044,136.53677,132
26062,136.53677,132
26064,136.07686,132
26082,136.07715,132
26084,135.6704,132
26102,135.6704,131
26104,135.21689,131
26121,135.21689,131
26123,134.8092,131
26142,134.8092,131
26144,134.50983,130
26162,134.51009,130
26163,134.42297,130
26182,134.41573,130
26183,134.39282,130
26202,134.3937,129
26204,134.34727,129
26222,134.33969,129
26223,134.06895,129
26243,134.06255,129
26243,133.56921,129
26262,133.56921,128
26264,133.09912,128
26282,133.09912,128
26284,132.56143,128
26302,132.56143,127
26304,131.89108,127
26321,131.89056,127
26323,131.28423,127
26342,131.2848,127
26344,130.80363,127
26362,130.80363,126
26363,130.48894,126
26382,130.48828,126
26384,130.19377,126
26402,130.18776,125
26404,129.90686,125
26422,129.90686,125
26424,129.61685,125
26442,129.61685,125
26444,129.18327,125
26462,129.18327,124
26464,128.75658,124
26483,128.75658,124
26484,128.35872,124
26502,128.35872,123
26504,127.86715,123
26522,127.87384,123
26524,127.42773,123
26542,127.42773,123
26544,127.05562,123
26563,127.05562,122
26563,126.76317,122
26581,126.76218,122
26583,126.48158,122
26603,126.48158,122
26604,126.11007,121
26621,126.111115,121
26623,125.76062,121
26642,125.76062,121
26644,125.417496,121
26662,125.41002,120
26664,125.014496,120
26682,125.02118,120
26685,124.70407,120
26702,124.710365,120
26704,124.404495,120
26722,124.40568,119
26724,124.09356,119
26742,124.09356,119
26744,123.85373,119
26761,123.85373,118
26763,123.47493,118
26782,123.47493,118
26784,123.0628,118
26801,123.0628,118
26803,122.607346,118
26822,122.61268,117
26824,122.172,117
26842,122.1667,117
26844,121.709854,117
26862,121.70845,116
26863,121.102135,116
26882,121.102135,116
26883,120.5186,116
26901,120.521484,116
26904,120.034454,116
26922,120.03291,115
26926,119.65167,115
26941,119.658325,115
26944,119.42979,115
26963,119.41582,114
26964,118.98343,114
26981,118.98845,114
26983,118.54224,114
27002,118.54224,114
27004,118.13286,114
27022,118.13286,113
27024,117.61801,113
27041,117.61972,113
27044,117.09084,113
27061,117.09084,113
27063,116.46935,112
27081,116.46935,112
27083,115.941666,112
27101,115.941666,112
27103,115.528984,112
27121,115.528984,111
27123,115.23901,111
27142,115.23901,111
27144,114.916306,111
27162,114.916306,111
27163,114.46911,111
27182,114.46911,110
27183,113.99223,110
27201,113.99223,110
27203,113.49518,110
27221,113.49518,109
27223,112.88341,109
27242,112.88341,109
27244,112.27939,109
27261,112.27939,109
27263,111.69726,109
27281,111.69939,108
27283,111.28206,108
27302,111.29174,108
27303,111.01668,108
27322,111.011475,107
27324,110.94125,107
27342,110.94125,107
27344,110.92628,107
27362,110.92628,107
27364,110.75476,107
27382,110.74817,106
27384,110.41677,106
27402,110.41897,106
