millis,真实角度,测量角度
10616,98.23506,92
10622,96.335945,92
10636,96.32718,93
10642,95.25538,94
10655,95.23644,95
10662,95.0057,96
10675,95.0057,97
10682,94.99916,98
10696,94.96983,99
10702,95.18986,99
10715,95.15411,101
10723,95.923904,101
10736,95.94014,102
10742,97.0738,103
10755,97.07925,104
10762,98.58687,105
10776,98.58783,106
10783,100.21268,107
10796,100.20448,108
10803,102.12371,108
10815,102.12843,110
10822,104.17531,110
10836,104.1727,111
10842,105.97882,112
10855,105.97882,113
10862,107.625854,114
10875,107.6218,115
10882,109.66023,116
10896,109.66023,117
10902,111.53257,117
10915,111.54012,119
10922,113.39068,119
10937,113.39068,120
10942,115.03966,121
10955,115.0351,122
10962,116.72348,123
10976,116.72925,124
10982,118.444534,125
10995,118.444534,126
11002,120.36043,126
11016,120.36043,128
11022,122.32387,128
11036,122.33153,129
11042,124.161255,130
11056,124.14958,131
11061,125.72596,132
11075,125.73138,133
11082,127.39438,134
11095,127.39438,135
11101,129.1138,135
11116,129.11996,137
11122,131.17339,137
11135,131.16747,138
11141,133.21074,139
11155,133.21074,140
11162,134.91757,141
11175,134.91757,142
11181,136.44542,143
11196,136.44542,144
11201,138.13065,144
11216,138.13864,146
11221,139.86833,146
11235,139.86833,147
11242,141.78134,148
11255,141.77336,149
11263,143.77238,150
11275,143.77074,151
11282,145.59418,152
11296,145.602,153
11302,147.47412,153
11315,147.47412,155
11321,149.24608,155
11335,149.24509,156
11341,150.82155,157
11355,150.81105,158
11362,152.44194,159
11375,152.4529,160
11382,154.21286,161
11396,154.21286,162
11401,156.19415,162
11415,156.19237,164
11421,158.14365,164
11436,158.14365,165
11441,159.93533,166
11455,159.9405,167
11461,161.47241,168
11478,161.46242,169
11482,163.02914,170
11495,163.03595,171
11502,164.9018,171
11515,164.88423,173
11521,166.67082,173
11536,166.68771,174
11541,168.16142,175
11555,168.16142,176
11561,169.55487,177
11576,169.55487,178
11581,171.19235,178
11595,171.19235,180
11601,172.89069,180
11617,172.91992,181
11621,174.70377,180
11635,174.70377,179
11641,176.26714,178
11655,176.21136,177
11662,177.23856,177
11676,177.16006,175
11682,177.54012,175
11696,177.6304,173
11701,177.52235,173
11716,177.59262,172
11721,177.46147,171
11736,177.37646,170
11741,176.54787,169
11757,176.54787,168
11762,175.22139,168
11776,175.22139,166
11781,173.80205,166
11796,173.8274,164
11802,172.41983,164
11815,172.3923,163
11821,171.01723,162
11836,171.01723,161
11841,169.65211,160
11855,169.65211,159
11862,167.95409,159
11875,167.95409,157
11880,166.25526,157
11895,166.25526,156
11902,164.45932,155
11915,164.45688,154
11922,163.03622,153
11935,163.05002,152
11941,161.59882,152
11955,161.59882,150
11961,159.90393,150
11975,159.90393,148
11981,158.185,148
11995,158.1894,147
12002,156.76086,146
12016,156.76086,145
12021,155.30685,144
12036,155.29666,143
12041,153.73976,143
12055,153.7368,141
12061,151.71332,141
12075,151.71332,139
12081,149.75673,139
12095,149.75871,138
12101,147.9163,137
12115,147.9147,136
12120,146.0587,135
12135,146.0587,134
12140,144.3096,134
12156,144.31818,132
12161,142.60403,132
12175,142.60262,131
12181,140.81953,130
12196,140.8129,129
12202,139.26373,128
12215,139.26373,127
12221,137.63484,126
12236,137.63484,125
12241,135.81668,125
12256,135.81615,123
12264,133.91924,123
12276,133.91924,122
12282,131.87271,121
12296,131.87271,120
12301,130.1128,119
12315,130.11858,118
12321,128.38116,117
12336,128.37433,116
12341,126.56802,116
12355,126.56802,114
12361,124.576996,114
12375,124.58353,113
12381,122.728195,112
12395,122.72791,111
12401,121.04874,110
12416,121.04721,109
12421,119.35159,108
12436,119.3456,107
12441,117.400085,107
12455,117.400085,105
12460,115.47973,105
12475,115.48733,104
12481,113.474976,103
12496,113.46754,102
12501,111.921974,101
12515,111.921974,100
12520,110.357864,99
12536,110.357864,98
12540,108.5584,98
12556,108.57119,96
12560,106.774155,96
12575,106.788025,95
12580,105.022835,94
12596,105.02926,93
12601,103.34412,92
12615,103.35433,91
12620,101.43308,90
12635,101.44319,89
12640,99.37092,89
12655,99.40179,91
12660,97.48975,91
12675,97.4769,92
12680,96.10389,93
12694,96.1035,94
12700,95.2777,95
12715,95.25637,96
12719,95.11642,96
12735,95.1099,98
12740,95.11733,98
12755,95.084854,100
12761,95.35333,100
12776,95.325,101
12781,96.08769,102
12795,96.112274,103
12800,97.48941,104
12815,97.4919,105
12820,98.95345,105
12835,98.94698,107
12840,100.70388,107
12856,100.70388,109
12860,102.53277,109
12875,102.53277,110
12880,104.35694,111
12895,104.35313,112
12900,106.06154,113
12915,106.05902,114
12920,107.85413,114
12934,107.85413,116
12939,109.80755,116
12955,109.80755,117
12960,111.78713,118
12975,111.794685,119
12980,113.7377,120
12995,113.73338,121
13002,115.525826,121
13017,115.525826,123
13021,117.35129,123
13035,117.34949,125
13040,119.18953,125
13055,119.18788,126
13060,120.97618,127
13075,120.971176,128
13079,122.75368,129
13095,122.76135,130
13100,124.563034,130
13115,124.557755,132
13119,126.31846,132
13136,126.31652,134
13141,128.02481,134
13156,128.03314,135
13160,129.72078,136
13175,129.72078,137
13180,131.56908,138
13195,131.56908,139
13200,133.37766,139
13215,133.37766,141
13220,135.20561,141
13234,135.20535,143
13239,136.95135,143
13255,136.94954,144
13259,138.54819,145
13276,138.54895,146
13280,140.19118,147
13296,140.18285,148
13299,142.18169,148
13315,142.18169,150
13319,144.03372,150
13335,144.03372,152
13340,145.87732,152
13355,145.87732,153
13359,147.68777,154
13375,147.6935,155
13381,149.28268,156
13395,149.28268,157
13400,150.70163,157
13415,150.70378,159
13420,152.47871,159
13435,152.48424,161
13440,154.31114,161
13455,154.31114,162
13460,156.25154,163
13475,156.25154,164
13480,158.05286,165
13495,158.05286,166
13499,159.8127,166
13515,159.8127,168
13519,161.52986,168
13536,161.52986,170
13539,163.39748,170
13556,163.39282,171
13559,165.29097,172
13575,165.29097,173
13580,166.86107,174
13595,166.8781,175
13599,168.37646,175
13616,168.35458,177
13619,169.99902,177
13636,169.99902,179
13639,171.79927,179
13655,171.79405,180
13659,173.65097,181
13676,173.68326,180
13679,175.3224,179
13695,175.27367,178
13699,176.4521,178
13715,176.55548,176
13719,177.30717,176
13735,177.2285,174
13739,177.30725,174
13755,177.30725,173
13762,177.08899,172
13775,177.0141,171
13781,176.4308,170
13795,176.4308,169
13799,175.58429,169
13815,175.58429,167
13819,174.31424,167
13836,174.39119,165
13839,173.1877,165
13855,173.1877,164
13859,171.77312,163
13875,171.74988,162
13879,170.49701,161
13896,170.47113,160
13899,169.01166,160
13916,169.02429,158
13919,167.45096,158
13935,167.4615,156
13939,165.60341,156
13956,165.60341,155
13959,163.89673,154
13975,163.89442,153
13980,162.45067,152
13996,162.44203,151
14000,160.83086,151
14018,160.81844,149
14021,158.99094,149
14035,158.99564,147
14039,157.45271,147
14055,157.44861,146
14059,155.89867,145
14075,155.92119,144
14080,154.32947,143
14095,154.31961,142
14099,152.52725,142
14116,152.51627,140
14120,150.52924,140
14141,150.53136,138
14142,148.44199,138
14156,148.4403,137
14159,146.43312,136
14177,146.42722,135
14178,144.81723,134
14195,144.82303,133
14199,143.1966,133
14215,143.1966,131
14219,141.4945,131
14235,141.4945,129
14239,139.85173,129
14255,139.85202,128
14259,138.20789,127
14276,138.21388,126
14280,136.48366,125
14296,136.48318,124
14300,134.79547,124
14315,134.79547,122
14318,133.02545,122
14335,133.02498,120
14338,131.16592,120
14355,131.16592,119
14359,129.22937,118
14375,129.2298,117
14379,127.456924,116
14395,127.44917,115
14399,125.618225,115
14415,125.618225,113
14420,123.8462,113
14435,123.851425,111
14438,122.06703,111
14455,122.06703,110
14459,120.19561,109
14474,120.19561,108
14478,118.29454,107
14495,118.30233,106
14499,116.330414,106
14514,116.32854,104
14519,114.34993,104
14536,114.34434,102
14539,112.61736,102
14555,112.61736,101
14559,110.93954,100
14575,110.944885,99
14578,109.0442,98
14596,109.05058,97
14598,107.295616,97
14615,107.30446,95
14618,105.51795,95
14634,105.52829,93
14638,103.694435,93
14655,103.70831,92
14658,101.68804,91
14675,101.683334,90
14678,99.82024,89
14696,99.85566,90
14698,97.91077,90
14714,97.91082,92
14718,96.09708,92
14735,96.082985,94
14738,94.991,94
14754,94.97933,95
14759,94.83886,96
14776,94.828224,97
14778,94.81399,98
14796,94.79119,99
14800,94.9126,99
14816,94.873634,101
14818,95.53981,101
14835,95.563324,103
14838,96.87023,103
14855,96.87166,104
14858,98.430275,105
14876,98.42679,106
14878,99.994576,106
14895,99.99169,108
14898,101.798645,108
14915,101.798645,110
14919,103.77015,110
14934,103.770195,112
14938,105.56125,112
14955,105.56125,113
14958,107.41869,114
14976,107.41465,115
14978,109.42447,115
14994,109.42447,117
14999,111.21134,117
15015,111.2167,119
15019,113.01687,119
15034,113.01703,121
15038,114.97078,121
15055,114.978195,122
15059,116.94459,123
15076,116.93828,124
15078,118.64831,124
15095,118.64831,126
15098,120.45041,126
15115,120.45041,128
15119,122.32866,128
15134,122.32242,129
15138,124.27752,130
15156,124.27752,131
15158,125.86886,131
15175,125.87425,133
15178,127.35254,133
15195,127.34701,135
15197,128.95074,135
15216,128.95074,137
15218,130.91733,137
15235,130.9232,138
15239,132.9361,139
15255,132.9361,140
15258,134.6553,140
15274,134.6553,142
15279,136.17429,142
15295,136.16638,144
15298,137.80159,144
15316,137.8009,146
15318,139.51028,146
15335,139.5112,147
15339,141.39864,148
15355,141.40402,149
15358,143.3397,149
15374,143.34209,151
15378,145.15202,151
15395,145.15004,153
15399,146.93886,153
15414,146.94023,155
15417,148.71397,155
15435,148.71118,156
15437,150.29944,157
15454,150.30263,158
15458,151.9681,158
15475,151.96442,160
15479,153.81401,160
15494,153.81401,162
15498,155.7528,162
15515,155.74934,164
15518,157.71367,164
15535,157.71367,165
15537,159.58295,166
15555,159.58784,167
15557,161.17796,167
15575,161.18279,169
15577,162.70415,169
15594,162.70415,171
15597,164.49707,171
15616,164.49707,173
15618,166.32144,173
15634,166.32144,174
15638,167.9456,175
15656,167.95369,176
15658,169.47192,176
15674,169.45868,178
15678,171.04648,178
15694,171.06277,180
15697,172.65154,180
15716,172.65154,180
15718,174.31166,180
15735,174.27077,179
15737,175.87578,178
15755,175.92365,177
15757,177.08255,177
15775,177.14076,175
15778,177.55359,175
15795,177.46642,173
15797,177.48207,173
15815,177.3964,172
15817,176.9641,171
15835,177.02034,170
15837,176.16861,170
15855,176.16861,168
15857,174.95337,168
15874,174.98518,166
15878,173.77165,166
15896,173.73405,164
15898,172.45078,164
15914,172.4708,163
15917,171.15927,162
15935,171.15927,161
15937,169.86319,161
15954,169.86319,159
15957,168.29243,159
15974,168.28087,157
15978,166.58725,157
15994,166.58725,156
15998,164.7769,155
16014,164.75943,154
16017,163.09775,154
16037,163.10454,152
16038,161.57364,152
16054,161.56775,150
16058,159.98894,150
16076,159.99785,148
16078,158.33878,148
16095,158.34494,147
16097,156.69832,146
16116,156.69452,145
16118,155.11606,145
16134,155.11606,143
16138,153.6653,143
16154,153.68092,141
16157,151.81824,141
16175,151.81033,140
16177,149.9484,139
16194,149.95511,138
16197,147.95395,138
16215,147.94415,136
16218,146.09244,136
16235,146.09337,134
16237,144.38843,134
16254,144.38843,132
16257,142.74864,132
16274,142.74933,131
16278,141.05467,130
16295,141.05348,129
16297,139.49059,129
16315,139.49768,127
16316,137.90222,127
16334,137.89424,125
16338,136.06638,125
16355,136.06592,123
16357,134.2518,123
16375,134.2518,122
16377,132.257,121
16395,132.263,120
16397,130.43814,120
16414,130.43814,118
16417,128.67473,118
16434,128.67473,116
16437,126.83307,116
16455,126.83307,114
16457,124.88022,114
16474,124.88022,113
16478,123.02583,112
16495,123.03204,111
16497,121.3576,111
16514,121.3576,109
16517,119.71126,109
16537,119.71013,107
16539,117.79089,107
16554,117.79089,105
16557,115.92044,105
16575,115.92044,104
16576,113.91288,103
16594,113.909744,102
16596,112.24297,102
16615,112.24297,100
16617,110.71352,100
16635,110.71352,98
16636,108.89074,98
16655,108.89935,96
16657,107.053314,96
16675,107.07126,95
16677,105.255226,94
16694,105.26155,93
16696,103.44887,93
16716,103.45798,91
16717,101.564186,91
16735,101.570465,89
16737,99.58251,89
16754,99.61974,91
16756,97.681015,91
16774,97.678535,92
16776,96.20032,93
16795,96.193405,94
16797,95.2621,94
16817,95.234406,96
16818,95.03213,96
16835,95.02884,98
16837,95.02901,98
16854,94.990036,100
16857,95.174255,100
16874,95.15339,101
16876,96.048904,102
16894,96.07028,103
16896,97.44728,103
16915,97.4458,105
16916,98.851265,105
16935,98.849304,107
16936,100.45884,107
16954,100.45423,109
16956,102.26962,109
16975,102.26962,110
16977,104.34686,111
16994,104.34686,112
16996,106.1179,112
17014,106.1179,114
17016,107.77197,114
17036,107.77708,116
17038,109.60435,116
17054,109.59912,118
17056,111.46447,118
17074,111.46984,119
17076,113.33505,120
17094,113.32955,121
17096,115.113266,121
17115,115.112595,123
17117,116.888145,123
17134,116.88345,125
17136,118.71945,125
17154,118.71945,127
17156,120.464775,127
17174,120.464775,128
17177,122.46028,129
17195,122.46028,130
17196,124.473785,130
17215,124.473785,132
17216,126.21745,132
17235,126.2182,134
17236,127.838715,134
17254,127.838715,136
17256,129.66418,136
17274,129.66335,137
17277,131.70615,138
17295,131.70615,139
17296,133.5364,139
17315,133.5364,141
17317,135.15007,141
17334,135.15007,143
17336,136.71732,143
17355,136.71599,145
17356,138.46385,145
17375,138.46385,146
17377,140.38507,147
17394,140.38539,148
17396,142.39941,148
17414,142.39072,150
17416,144.09454,150
17434,144.09454,152
17436,145.80528,152
17455,145.80316,154
17457,147.52312,154
17475,147.53285,155
17477,149.26501,156
17494,149.26501,157
17496,150.87656,157
17514,150.87656,159
17516,152.59706,159
17535,152.59706,161
17537,154.30869,161
17554,154.30013,163
17557,156.29436,163
17575,156.30481,164
17577,158.17482,165
17594,158.1687,166
17596,159.81863,166
17614,159.81863,168
17616,161.34122,168
17634,161.35173,170
17636,163.10905,170
17655,163.10905,172
17657,164.9483,172
17675,164.9306,173
17675,166.72145,174
17695,166.72145,175
17697,168.31802,175
17715,168.34834,177
17716,169.89519,177
17734,169.85228,179
17737,171.60918,179
17754,171.60918,181
17757,173.32845,181
17774,173.35147,180
17777,175.05453,179
17795,175.09483,178
17797,176.46199,178
17814,176.39902,176
17816,177.07805,176
17835,177.07805,174
17836,177.32468,174
17854,177.32468,172
17856,177.26198,172
17875,177.33244,171
17875,176.67581,170
17894,176.66159,169
17896,175.5356,169
17914,175.5356,167
17916,174.38661,167
17934,174.38661,165
17936,173.2937,165
17954,173.28116,163
17956,171.9105,163
17974,171.9105,162
17976,170.48419,161
17995,170.48419,160
17995,169.00162,160
18015,168.98518,158
18016,167.43303,158
18034,167.45062,156
18036,165.82928,156
18055,165.82928,154
18057,164.1603,154
18074,164.16777,153
18076,162.58159,152
18095,162.58159,151
18097,160.87534,151
18115,160.86504,149
18116,159.09952,149
18135,159.09952,147
18136,157.64069,147
18154,157.64069,145
18156,156.03976,145
18175,156.02942,144
18176,154.37201,143
18194,154.37201,142
18196,152.63345,142
18215,152.63345,140
18216,150.7958,140
18235,150.80467,138
18237,148.87532,138
18255,148.87532,136
18257,146.89308,136
18274,146.88351,135
18276,144.99345,134
18295,144.99345,133
18296,143.19768,133
18315,143.19768,131
18315,141.5643,131
18335,141.57144,129
18337,140.09688,129
18355,140.09688,127
18356,138.50983,127
18374,138.5171,126
18376,136.58557,125
18395,136.57774,124
18397,134.75017,124
18414,134.75043,122
18416,133.08441,122
18434,133.08383,120
18436,131.28206,120
18454,131.28206,118
18456,129.43948,118
18474,129.43863,117
18476,127.45483,116
18494,127.44809,115
18496,125.56569,115
18515,125.57106,113
18516,123.87074,113
18534,123.871704,111
18536,122.19685,111
18555,122.19571,109
18555,120.421844,109
18574,120.421844,108
18576,118.39133,107
18594,118.39133,106
18596,116.31312,106
18614,116.319405,104
18616,114.40387,104
18635,114.40387,102
18637,112.84867,102
18655,112.84867,100
18657,111.359634,100
18674,111.357414,99
18675,109.45656,98
18694,109.44915,97
18696,107.68509,97
18714,107.693794,95
18715,105.91225,95
18734,105.930115,93
18736,104.03952,93
18755,104.05344,91
18755,102.039795,91
18774,102.03874,90
18775,99.97139,89
18794,100.01039,90
18798,97.92515,90
18814,97.928154,92
18818,96.107155,92
18835,96.08537,94
18837,94.93791,94
18855,94.91657,96
18856,94.7134,96
18875,94.706894,97
18875,94.70726,98
18894,94.65432,99
18896,94.91499,99
18914,94.9006,101
18916,95.7198,101
18934,95.75075,103
18936,96.938255,103
18954,96.941154,105
18955,98.367386,105
18975,98.36389,106
18975,100.085976,107
18994,100.08309,108
18996,101.918976,108
19014,101.91254,110
19015,103.806564,110
19035,103.806564,112
19037,105.5281,112
19054,105.5281,114
19056,107.24429,114
19074,107.245316,115
19076,109.16314,116
19094,109.16314,117
19096,110.95759,117
19115,110.95759,119
19116,112.69403,119
19134,112.689644,121
19135,114.59144,121
19154,114.59165,123
19157,116.49395,123
19174,116.492065,124
19177,118.37068,125
19194,118.367615,126
19196,120.263245,126
19214,120.26818,128
19216,122.07437,128
19234,122.07437,130
19236,123.888885,130
19254,123.88756,132
19256,125.67433,132
19275,127.37341,133
19275,127.37402,133
19294,127.37341,135
19295,129.2505,135
19314,129.24359,137
19317,131.17868,137
19334,131.17798,139
19335,133.00623,139
19354,134.69339,140
19356,134.69312,140
19373,134.69939,142
19375,136.41138,142
19394,136.41138,144
19396,138.02191,144
19415,139.63467,146
19415,139.63467,146
19435,139.6264,147
19435,141.58173,148
19454,143.47629,149
19456,143.4845,149
19474,143.4845,151
19476,145.18059,151
19494,146.83484,153
19495,146.83353,153
19513,146.83116,155
19515,148.56598,155
19533,150.11938,156
19536,150.12135,156
19555,150.11098,158
19557,151.85107,158
19573,153.76004,160
19575,153.77432,160
19594,155.682,162
19596,155.682,162
19615,155.682,163
19615,157.52214,164
19634,159.36118,165
19636,159.36118,165
19654,160.9264,167
19656,160.9264,167
19674,162.38838,169
19676,162.38838,169
19693,162.3728,171
19695,164.08243,171
