millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
11087,114.07633,-23.565046,-9.964216,-20.187487,-22.657055,-63.049397,77.45956,53.259018,-2.665077,-18.236486,-9.174264,1.1511625
11359,114.08951,-23.568674,-9.948603,-20.19436,-22.662464,-63.041412,77.47341,53.256706,-2.655733,-18.229334,-9.173315,1.1575075
11362,114.080765,-23.564999,-9.941489,-20.19436,-22.662464,-63.041412,77.45956,53.259018,-2.665077,-18.229334,-9.173315,1.1575075
11375,114.00086,-23.562754,-9.813264,-20.192556,-22.662817,-63.035637,77.45956,53.259018,-2.665077,-18.229845,-9.167538,1.149536
11398,113.989655,-23.553371,-9.770412,-20.25543,-22.756289,-62.53368,77.46889,53.261738,-2.6633306,-18.229845,-9.167538,1.149536
11546,113.92701,-23.573423,-9.631428,-27.93185,-30.672274,-28.041737,77.462494,53.273846,-2.6695366,-18.216106,-9.180516,1.1575083
11564,113.91827,-23.569715,-9.624325,-29.433289,-32.18651,-27.115257,77.45502,53.264046,-2.6726742,-18.21554,-9.165641,1.1622276
11753,113.950775,-23.608944,-9.691833,-24.41624,-27.145758,-50.83465,77.46068,53.257446,-2.662465,-18.21167,-9.150229,1.1667895
11929,114.051636,-23.613476,-9.868686,-20.511518,-14.121499,-25.5459,77.45545,53.269257,-2.6689076,-18.208948,-9.179569,1.1638535
11929,114.060394,-23.617157,-9.875799,-21.232887,-13.636346,-22.847965,77.45545,53.269257,-2.6689076,-18.208965,-9.186453,1.164937
12060,114.07011,-23.609943,-9.881562,-21.422813,-12.562936,-20.951975,77.45204,53.2727,-2.6738937,-18.208965,-9.186453,1.164937
12061,114.07186,-23.607557,-9.891057,-21.070932,-11.335024,-20.033184,77.45545,53.269257,-2.6689076,-18.208982,-9.193336,1.1660203
12085,114.07448,-23.551983,-9.932709,-13.946045,-14.521915,-45.679447,77.46637,53.252125,-2.655104,-18.197363,-9.148336,1.1794837
12237,114.04673,-23.528645,-9.911462,-19.966545,-18.452454,-39.090973,77.46637,53.252125,-2.655104,-18.19786,-9.135674,1.1704307
12297,114.00118,-23.513176,-9.788633,-20.825804,-26.005234,-50.28955,77.46297,53.25557,-2.660091,-18.191881,-9.185124,1.1705819
12308,113.99907,-23.519037,-9.78472,-20.980816,-26.084703,-50.284176,77.46297,53.25557,-2.660091,-18.191898,-9.192008,1.1716642
12474,113.9333,-23.555424,-9.658579,-14.003385,-14.689118,-35.668774,77.45843,53.260597,-2.6676896,-18.195267,-9.220082,1.176152
12484,113.93082,-23.564772,-9.660254,-15.22403,-15.244003,-32.017017,77.45843,53.260597,-2.6676896,-18.195267,-9.220082,1.176152
12494,113.9378,-23.570845,-9.657859,-15.632059,-14.980699,-29.20374,77.45502,53.264046,-2.6726742,-18.188625,-9.21336,1.1745256
12524,113.94892,-23.595833,-9.66033,-15.304304,-13.240207,-23.71665,77.45048,53.269073,-2.6802735,-18.18474,-9.191062,1.1780086
12535,113.94679,-23.60169,-9.656419,-15.03391,-12.930751,-22.674187,77.44116,53.266357,-2.682019,-18.184725,-9.184178,1.1769267
12564,113.951904,-23.60971,-9.659943,-11.821203,-7.7068615,-23.08975,77.45389,53.265625,-2.6752872,-18.184725,-9.184178,1.1769267
12578,113.95853,-23.619274,-9.663137,-11.9427,-7.3547225,-23.542562,77.45321,53.247643,-2.6656024,-18.19077,-9.162263,1.1811086
12604,113.97433,-23.644535,-9.689865,-15.157128,-11.139937,-23.485847,77.449104,53.25788,-2.6694345,-18.184114,-9.148656,1.1784039
12613,113.97183,-23.653881,-9.691537,-15.485019,-11.998369,-24.163906,77.449104,53.25788,-2.6694345,-18.184114,-9.148656,1.1784039
12644,113.967,-23.641943,-9.697835,-15.746367,-14.568441,-29.579113,77.45209,53.24922,-2.668215,-18.184143,-9.162423,1.180568
12667,113.96841,-23.643045,-9.712915,-15.6252575,-16.062937,-36.907333,77.46637,53.252125,-2.655104,-18.184143,-9.162423,1.180568
12677,113.971695,-23.642214,-9.722082,-17.604551,-19.337526,-40.496178,77.46297,53.25557,-2.660091,-18.18416,-9.169306,1.1816499
12688,113.97134,-23.645699,-9.727664,-21.90212,-24.95079,-41.686367,77.45706,53.249405,-2.65685,-18.183626,-9.1682005,1.188537
12698,113.9731,-23.643322,-9.73716,-23.575686,-27.461073,-45.73904,77.45365,53.25286,-2.6618361,-18.183626,-9.1682005,1.188537
12707,113.98186,-23.647015,-9.74427,-23.225294,-27.330154,-51.31903,77.45321,53.247643,-2.6656024,-18.183613,-9.161318,1.1874552
12718,113.97999,-23.648952,-9.750181,-22.633533,-26.569977,-56.139812,77.45209,53.24922,-2.668215,-18.183613,-9.161318,1.1874552
12727,113.98362,-23.644638,-9.753766,-22.626343,-26.311102,-59.17568,77.46297,53.25557,-2.660091,-18.183598,-9.154435,1.1863731
12742,113.98539,-23.642258,-9.763262,-24.288914,-28.193415,-58.058075,77.46297,53.25557,-2.660091,-18.183065,-9.153329,1.1932606
12747,113.99299,-23.640919,-9.765117,-23.568542,-27.178333,-59.994164,77.45843,53.260597,-2.6676896,-18.183065,-9.153329,1.1932606
12756,114.0027,-23.633724,-9.7708845,-22.996557,-26.871088,-60.14835,77.449104,53.25788,-2.6694345,-18.176455,-9.160375,1.1938019
12767,114.00483,-23.62786,-9.7747965,-22.450186,-26.95218,-59.348667,77.46637,53.252125,-2.655104,-18.176455,-9.160375,1.1938019
12788,114.01571,-23.625689,-9.785817,-21.407352,-26.603668,-58.502663,77.4675,53.25054,-2.652492,-18.176455,-9.160375,1.1938019
12790,114.015335,-23.629168,-9.791402,-20.4334,-26.391205,-56.923782,77.46637,53.252125,-2.655104,-18.176455,-9.160375,1.1938019
12796,114.022224,-23.634789,-9.804422,-19.399952,-25.842718,-55.37213,77.46637,53.252125,-2.655104,-18.176455,-9.160375,1.1938019
12807,114.0331,-23.632612,-9.815446,-18.770397,-25.346493,-53.62567,77.46637,53.252125,-2.655104,-18.176455,-9.160375,1.1938019
12817,114.04281,-23.625406,-9.82121,-18.904867,-25.317833,-51.39764,77.46681,53.25733,-2.651338,-18.176455,-9.160375,1.1938019
12826,114.04494,-23.619543,-9.825121,-19.49383,-25.44088,-49.351875,77.46297,53.25557,-2.660091,-18.176455,-9.160375,1.1938019
12837,114.04671,-23.617157,-9.834619,-20.242397,-25.606462,-47.742672,77.46184,53.257153,-2.662703,-18.176987,-9.161478,1.1869146
12850,114.04882,-23.611292,-9.838531,-20.423798,-25.2737,-47.464886,77.46184,53.257153,-2.662703,-18.177,-9.168362,1.187996
12877,114.054474,-23.600657,-9.861434,-20.447144,-24.612103,-49.82226,77.46681,53.25733,-2.651338,-18.184175,-9.17619,1.1827319
12887,114.056244,-23.598269,-9.870931,-20.362167,-24.419964,-51.5299,77.46681,53.25733,-2.651338,-18.184175,-9.17619,1.1827319
12905,114.058014,-23.595882,-9.880425,-21.919613,-26.027504,-51.17523,77.46637,53.252125,-2.655104,-18.177536,-9.169467,1.1811087
12916,114.06013,-23.590021,-9.884338,-22.586197,-26.68775,-51.874588,77.46637,53.252125,-2.655104,-18.184143,-9.162423,1.180568
12946,114.05949,-23.566359,-9.89846,-21.650457,-26.08734,-56.58642,77.47092,53.24709,-2.647507,-18.176954,-9.147712,1.1847515
12964,114.05949,-23.566359,-9.89846,-21.023727,-25.883606,-57.442272,77.46637,53.252125,-2.655104,-18.176426,-9.146606,1.191639
12974,114.052864,-23.556818,-9.895265,-20.64372,-25.701662,-57.556786,77.4675,53.25054,-2.652492,-18.176426,-9.146606,1.191639
12984,114.05533,-23.547478,-9.893595,-20.378067,-25.61749,-57.372276,77.46637,53.252125,-2.655104,-18.169815,-9.15365,1.1921805
12993,114.05744,-23.54161,-9.897509,-20.241947,-25.6288,-56.94004,77.46637,53.252125,-2.655104,-18.169815,-9.15365,1.1921805
13016,114.051155,-23.52859,-9.888729,-20.30337,-25.728273,-55.762665,77.47092,53.24709,-2.647507,-18.169846,-9.1674185,1.1943424
13036,114.05327,-23.522726,-9.892644,-20.876822,-26.082596,-54.252895,77.46681,53.25733,-2.651338,-18.169859,-9.174302,1.1954234
13069,114.04733,-23.506222,-9.878282,-20.244812,-25.195745,-54.15018,77.46637,53.252125,-2.655104,-18.170391,-9.175406,1.1885362
13073,114.040695,-23.496675,-9.875088,-17.709671,-22.295952,-55.603115,77.46637,53.252125,-2.655104,-18.170376,-9.168523,1.187455
13083,114.040695,-23.496675,-9.875088,-14.590743,-18.62427,-56.559467,77.46637,53.252125,-2.655104,-18.17036,-9.161639,1.186374
13114,114.032295,-23.489513,-9.862397,-10.238919,-12.555168,-46.651142,77.46341,53.26078,-2.6563249,-18.176973,-9.154595,1.185833
13123,114.02319,-23.489313,-9.860874,-11.177808,-12.79985,-41.71517,77.46228,53.26236,-2.6589365,-18.176973,-9.154595,1.185833
13153,114.01419,-23.489553,-9.843952,-8.916788,-9.909995,-36.844856,77.447975,53.25946,-2.6720474,-18.177567,-9.183233,1.1832716
13163,114.02003,-23.490595,-9.836294,-7.9354944,-9.27277,-37.061714,77.46228,53.26236,-2.6589365,-18.170954,-9.190278,1.183811
13179,114.0149,-23.48259,-9.832785,-7.5331836,-9.229121,-37.18298,77.46793,53.25575,-2.6487267,-18.177582,-9.190118,1.1843532
13196,114.00822,-23.503658,-9.826625,-6.681503,-8.031974,-38.537598,77.46681,53.25733,-2.651338,-18.177015,-9.175246,1.1890775
13247,113.99384,-23.510592,-9.796609,-6.9850316,-9.005448,-42.15589,77.46681,53.25733,-2.651338,-18.165956,-9.13824,1.1967472
13257,113.9866,-23.508442,-9.789182,-6.6863155,-8.9518175,-43.7639,77.47022,53.25388,-2.6463528,-18.165941,-9.131357,1.1956662
13267,113.98449,-23.514301,-9.785268,-6.444916,-9.081505,-45.63977,77.47135,53.2523,-2.6437416,-18.165956,-9.13824,1.1967472
13279,113.97573,-23.51061,-9.778164,-6.8614116,-10.16211,-47.21738,77.47022,53.25388,-2.6463528,-18.165956,-9.13824,1.1967472
13288,113.973625,-23.516474,-9.774249,-8.230232,-12.156867,-47.949272,77.47135,53.2523,-2.6437416,-18.16597,-9.1451235,1.197828
13296,113.971855,-23.518848,-9.7647505,-9.276856,-13.395374,-49.103893,77.47135,53.2523,-2.6437416,-18.165983,-9.152008,1.1989089
13307,113.97125,-23.52625,-9.760513,-12.043171,-16.6745,-49.256924,77.46979,53.248676,-2.6501188,-18.169294,-9.1594305,1.2001489
13316,113.96004,-23.531904,-9.755076,-15.104835,-20.099443,-49.14717,77.46979,53.248676,-2.6501188,-18.169294,-9.1594305,1.2001489
13348,113.95802,-23.53819,-9.735755,-19.827885,-24.260244,-55.856236,77.47092,53.24709,-2.647507,-18.16931,-9.166314,1.2012299
13357,113.95591,-23.544054,-9.73184,-20.052296,-23.922836,-59.048412,77.47432,53.24364,-2.6425197,-18.169294,-9.1594305,1.2001489
13367,113.94468,-23.549702,-9.726405,-19.931284,-23.290333,-61.894897,77.47135,53.2523,-2.6437416,-18.169281,-9.152546,1.199068
13377,113.94256,-23.555563,-9.72249,-19.749191,-22.762697,-63.865097,77.46637,53.252125,-2.655104,-18.175894,-9.145503,1.1985266
13387,113.940445,-23.561422,-9.7185755,-20.458817,-23.224342,-64.19412,77.46681,53.25733,-2.651338,-18.169281,-9.152546,1.199068
13397,113.938324,-23.567282,-9.714661,-21.851145,-24.774632,-62.82604,77.46681,53.25733,-2.651338,-18.169268,-9.145662,1.1979871
13407,113.9453,-23.573353,-9.712269,-21.476774,-24.462431,-63.08689,77.46297,53.25557,-2.660091,-18.169294,-9.1594305,1.2001489
13418,113.95229,-23.57943,-9.709878,-20.582748,-23.743849,-63.417206,77.45706,53.249405,-2.65685,-18.169281,-9.152546,1.199068
13427,113.943184,-23.579214,-9.708355,-20.024004,-23.57415,-62.779465,77.47022,53.25388,-2.6463528,-18.169294,-9.1594305,1.2001489
13437,113.94769,-23.594633,-9.707635,-19.448524,-23.412453,-61.84987,77.47092,53.24709,-2.647507,-18.169294,-9.1594305,1.2001489
13454,113.954315,-23.604197,-9.710827,-18.52414,-23.00778,-59.469227,77.45706,53.249405,-2.65685,-18.169294,-9.1594305,1.2001489
13465,113.96129,-23.610268,-9.708439,-18.451653,-22.963312,-58.106018,77.46681,53.25733,-2.651338,-18.165998,-9.158891,1.1999898
13476,113.95943,-23.61221,-9.71435,-18.740398,-23.165306,-56.626003,77.45706,53.249405,-2.65685,-18.169294,-9.1594305,1.2001489
13496,113.97337,-23.62436,-9.709573,-19.317406,-23.248827,-54.8544,77.45252,53.254433,-2.6644485,-18.169846,-9.1674185,1.1943424
13507,113.97302,-23.627842,-9.7151575,-19.499578,-23.170599,-54.684372,77.456375,53.256203,-2.655696,-18.169846,-9.1674185,1.1943424
13524,113.979996,-23.633919,-9.712769,-19.91779,-23.404537,-55.16191,77.46681,53.25733,-2.651338,-18.169846,-9.1674185,1.1943424
13536,113.97964,-23.637402,-9.718355,-20.16455,-23.574455,-55.230034,77.46681,53.25733,-2.651338,-18.169846,-9.1674185,1.1943424
13545,113.98475,-23.64541,-9.721879,-14.397668,-16.34307,-61.123184,77.46681,53.25733,-2.651338,-18.169846,-9.1674185,1.1943424
13559,113.99349,-23.649109,-9.728991,-2.1966982,-3.6321387,-69.76101,77.4575,53.254623,-2.653084,-18.169846,-9.1674185,1.1943424
13579,114.002235,-23.6528,-9.7361,-13.4956875,-15.3612585,-48.847782,77.4575,53.254623,-2.653084,-18.166504,-9.146228,1.1909409
13587,113.99313,-23.652588,-9.734573,-15.01412,-15.143957,-45.373463,77.462715,53.267567,-2.655172,-18.169815,-9.15365,1.1921805
13597,114.00983,-23.651466,-9.737956,-14.958727,-14.341293,-44.870144,77.452965,53.259644,-2.6606822,-18.169828,-9.160535,1.1932614
13607,114.00285,-23.645393,-9.740341,-15.555694,-14.353589,-44.499565,77.452965,53.259644,-2.6606822,-18.169846,-9.1674185,1.1943424
13617,114.00498,-23.63953,-9.744252,-16.534195,-14.886063,-44.784527,77.46681,53.25733,-2.651338,-18.169846,-9.1674185,1.1943424
13627,114.002495,-23.648872,-9.745924,-17.72776,-16.237284,-46.211094,77.46091,53.251175,-2.6480978,-18.169846,-9.1674185,1.1943424
13637,114.0116,-23.64909,-9.747452,-20.778889,-20.423775,-46.28141,77.456375,53.256203,-2.655696,-18.16931,-9.166314,1.2012299
13646,114.02247,-23.646915,-9.758473,-21.63608,-22.444983,-49.20256,77.46091,53.251175,-2.6480978,-18.16931,-9.166314,1.2012299
13656,114.02212,-23.650396,-9.764057,-21.14857,-22.857285,-53.557144,77.470665,53.259098,-2.642587,-18.16931,-9.166314,1.2012299
13678,114.02424,-23.644533,-9.767969,-21.581251,-24.374605,-59.637527,77.460464,53.245964,-2.6518633,-18.165455,-9.150903,1.2057961
13701,114.02602,-23.642149,-9.777465,-22.152807,-25.052193,-61.310577,77.47022,53.25388,-2.6463528,-18.165455,-9.150903,1.2057961
13727,114.02329,-23.624352,-9.787673,-21.410156,-24.125822,-64.70464,77.47135,53.2523,-2.6437416,-18.164894,-9.136033,1.2105217
13737,114.02392,-23.616938,-9.79191,-20.962427,-24.31694,-64.03968,77.46544,53.24614,-2.6404998,-18.164894,-9.136033,1.2105217
13746,114.02719,-23.616106,-9.80108,-20.231873,-24.345207,-63.171154,77.46544,53.24614,-2.6404998,-18.157736,-9.13509,1.2168703
13776,114.031075,-23.607859,-9.814489,-19.553377,-25.247421,-57.502193,77.46091,53.251175,-2.6480978,-18.15827,-9.136193,1.2099829
13787,114.0317,-23.600449,-9.818725,-20.212582,-25.842354,-54.91646,77.47022,53.25388,-2.6463528,-18.158283,-9.143077,1.2110633
13796,114.02658,-23.592443,-9.815204,-20.88785,-26.116493,-52.762436,77.47022,53.25388,-2.6463528,-18.158297,-9.1499605,1.2121437
13826,114.031425,-23.573307,-9.827264,-21.016083,-24.880733,-51.35739,77.46091,53.251175,-2.6480978,-18.162153,-9.165372,1.2075766
13836,114.031075,-23.576786,-9.832847,-20.79784,-24.56058,-51.904884,77.47022,53.25388,-2.6463528,-18.162683,-9.166475,1.2006892
13847,114.033195,-23.570925,-9.8367605,-20.930248,-24.645767,-52.336433,77.47022,53.25388,-2.6463528,-18.16931,-9.166314,1.2012299
13856,114.04441,-23.565268,-9.842199,-21.25453,-24.997545,-52.763664,77.47022,53.25388,-2.6463528,-18.16931,-9.166314,1.2012299
13866,114.04441,-23.565268,-9.842199,-21.345095,-25.185884,-53.59567,77.47022,53.25388,-2.6463528,-18.16931,-9.166314,1.2012299
13896,114.04925,-23.54613,-9.854259,-20.720509,-24.941805,-57.325542,77.465004,53.240932,-2.6442652,-18.16544,-9.14402,1.2047153
13919,114.051704,-23.536787,-9.852587,-20.668913,-25.05306,-58.915703,77.46885,53.24269,-2.6355128,-18.16488,-9.129149,1.209441
13936,114.04508,-23.52724,-9.849391,-20.600836,-25.04777,-59.661438,77.46885,53.24269,-2.6355128,-18.157724,-9.128205,1.2157902
13947,114.04719,-23.52138,-9.853304,-20.530167,-24.993572,-59.74587,77.46885,53.24269,-2.6355128,-18.157724,-9.128205,1.2157902
13956,114.03844,-23.517693,-9.846195,-20.529491,-25.019222,-59.544724,77.46841,53.237476,-2.6392782,-18.157736,-9.13509,1.2168703
13966,114.04056,-23.51183,-9.850108,-20.637712,-25.159277,-59.04837,77.46841,53.237476,-2.6392782,-18.157736,-9.13509,1.2168703
14018,114.02003,-23.490595,-9.836294,-21.067694,-25.422287,-55.73722,77.46544,53.24614,-2.6404998,-18.15115,-9.155902,1.2195714
14026,114.02003,-23.490595,-9.836294,-21.010227,-25.309456,-55.359024,77.463875,53.242508,-2.6468763,-18.15115,-9.155902,1.2195714
14053,114.01375,-23.477564,-9.827519,-20.8245,-25.10829,-55.05296,77.465004,53.240932,-2.6442652,-18.151684,-9.157005,1.2126838
14059,114.00615,-23.4789,-9.825679,-20.698093,-25.020144,-55.145462,77.465004,53.240932,-2.6442652,-18.158297,-9.1499605,1.2121437
14068,114.00615,-23.4789,-9.825679,-20.57703,-24.952852,-55.390675,77.465004,53.240932,-2.6442652,-18.158297,-9.1499605,1.2121437
14099,113.995636,-23.47759,-9.809075,-20.385199,-24.90851,-56.602623,77.465004,53.240932,-2.6442652,-18.158813,-9.14418,1.204176
14109,113.995636,-23.47759,-9.809075,-20.426302,-24.964478,-57.006626,77.465004,53.240932,-2.6442652,-18.158802,-9.137298,1.2030954
14118,113.99353,-23.483452,-9.8051605,-20.492762,-25.034533,-57.363564,77.465004,53.240932,-2.6442652,-18.158802,-9.137298,1.2030954
14158,113.98931,-23.495178,-9.797333,-20.704683,-25.207401,-58.01398,77.474754,53.248848,-2.6387546,-18.158813,-9.14418,1.204176
14186,113.98545,-23.503418,-9.783921,-20.660782,-25.196377,-57.60655,77.474754,53.248848,-2.6387546,-18.158283,-9.143077,1.2110633
14196,113.99243,-23.509483,-9.781528,-20.616943,-25.168034,-57.35942,77.474754,53.248848,-2.6387546,-18.158297,-9.1499605,1.2121437
14219,113.99183,-23.516886,-9.777291,-20.545168,-25.099731,-56.83156,77.474754,53.248848,-2.6387546,-18.151667,-9.150123,1.2116038
14230,113.98972,-23.522749,-9.773376,-20.523144,-25.072906,-56.58736,77.474754,53.248848,-2.6387546,-18.151667,-9.150123,1.2116038
14239,113.9876,-23.52861,-9.769464,-20.51034,-25.04423,-56.39316,77.474754,53.248848,-2.6387546,-18.151667,-9.150123,1.2116038
14269,113.98337,-23.540333,-9.761637,-20.491592,-24.993368,-56.199017,77.474754,53.248848,-2.6387546,-18.151667,-9.150123,1.2116038
14279,113.98161,-23.542711,-9.752139,-20.485077,-24.982765,-56.27982,77.474754,53.248848,-2.6387546,-18.151667,-9.150123,1.2116038
14292,113.97949,-23.54857,-9.748224,-20.469696,-24.974733,-56.414696,77.474754,53.248848,-2.6387546,-18.151667,-9.150123,1.2116038
14299,113.97738,-23.554436,-9.744311,-20.446007,-24.961954,-56.589333,77.474754,53.248848,-2.6387546,-18.151667,-9.150123,1.2116038
14328,113.97526,-23.560295,-9.740399,-20.426466,-24.957357,-56.786686,77.474754,53.248848,-2.6387546,-18.151667,-9.150123,1.2116038
14358,113.97764,-23.581572,-9.735766,-20.372261,-24.959671,-57.482754,77.474754,53.248848,-2.6387546,-18.151667,-9.150123,1.2116038
14379,113.97552,-23.587435,-9.731853,-20.375166,-24.971384,-57.45115,77.474754,53.248848,-2.6387546,-18.151667,-9.150123,1.2116038
14388,113.982506,-23.593506,-9.729464,-20.382591,-24.976864,-57.36942,77.474754,53.248848,-2.6387546,-18.151667,-9.150123,1.2116038
14438,113.98699,-23.608927,-9.728746,-20.357409,-24.928843,-56.792316,77.474754,53.248848,-2.6387546,-18.151667,-9.150123,1.2116038
14459,113.993614,-23.618484,-9.731943,-20.323484,-24.889748,-56.66884,77.47363,53.250435,-2.6413653,-18.151667,-9.150123,1.2116038
14478,113.99113,-23.627827,-9.733616,-20.281126,-24.850677,-56.674084,77.47363,53.250435,-2.6413653,-18.151667,-9.150123,1.2116038
14489,113.998726,-23.626493,-9.73547,-20.262312,-24.835611,-56.725544,77.474075,53.255642,-2.6375997,-18.151667,-9.150123,1.2116038
14499,113.998726,-23.626493,-9.73547,-20.240816,-24.8226,-56.78931,77.474075,53.255642,-2.6375997,-18.151667,-9.150123,1.2116038
14508,113.99837,-23.629976,-9.741054,-20.228489,-24.816175,-56.87081,77.474075,53.255642,-2.6375997,-18.151667,-9.150123,1.2116038
14543,114.01507,-23.628855,-9.744432,-20.217625,-24.82126,-57.10056,77.474976,53.1943,-2.6101627,-20.136116,-10.1536,0.19800185
14548,113.94464,-23.672976,-9.74609,-20.211765,-24.81773,-57.166348,77.525764,53.21792,-2.5639436,-19.827087,-10.06906,-0.12062285
14558,113.90056,-23.647182,-9.715863,-20.204847,-24.81122,-57.21784,77.526886,53.192833,-2.5556464,-19.96379,-9.463433,-0.104239725
14569,113.95912,-23.662235,-9.723564,-20.21268,-24.823832,-57.21866,77.53276,53.2282,-2.5452783,-19.847597,-8.669125,0.036598127
14578,113.96499,-23.617176,-9.696882,-20.207079,-24.819933,-57.222126,77.583336,53.23454,-2.507738,-18.967234,-8.173668,0.13173565
14608,114.130516,-23.688904,-9.726464,-20.178392,-24.794079,-57.124763,77.51897,53.201336,-2.56823,-20.057383,-8.333401,-1.0428958
14638,114.120544,-23.59199,-9.666024,-20.154062,-24.768341,-56.95862,77.57711,53.168533,-2.4796774,-21.260534,-8.812525,-2.934366
14651,114.13181,-23.59759,-9.656325,-20.147419,-24.762333,-56.912025,77.62105,53.175415,-2.4377508,-23.694029,-10.440508,-3.8955352
14658,114.15018,-23.578644,-9.647151,-20.137323,-24.747976,-56.88501,77.61916,53.135452,-2.4249833,-27.789011,-13.45576,-6.3786216
14668,114.082306,-23.613354,-9.647235,-20.124569,-24.735664,-56.870293,77.64323,53.16967,-2.412059,-28.49574,-15.295445,-10.016019
14698,114.33721,-23.58094,-9.604964,-20.095531,-24.707859,-56.913937,77.65184,53.0996,-2.3720453,-22.989172,-13.398623,-18.77294
14716,114.03617,-23.29689,-9.50158,-20.087505,-24.706568,-56.98045,77.66842,53.124046,-2.3622456,-16.376675,-5.577935,-22.375563
14738,114.568634,-23.577583,-9.767766,-20.069576,-24.700537,-57.0603,77.566345,53.204857,-2.5213094,-12.572049,0.37615824,-24.114702
14768,114.434586,-23.853737,-10.111917,-20.041824,-24.681442,-57.12816,77.43303,53.215096,-2.6697845,-13.708899,0.012786269,-28.531345
14839,113.55727,-23.198584,-9.629042,-20.00016,-24.639536,-56.988663,77.59632,53.17149,-2.4552116,-15.714798,-11.057803,-15.668736
14856,113.90917,-23.423616,-9.820675,-19.995646,-24.633705,-56.952953,77.58669,53.182743,-2.4885473,-16.135332,-12.806361,-9.821432
14878,114.00527,-23.616253,-9.977053,-19.977774,-24.619076,-56.948772,77.46953,53.235893,-2.6366675,-18.626875,-14.914626,-5.216841
14889,113.88635,-23.681017,-9.990137,-19.959787,-24.601639,-56.969006,77.46228,53.26236,-2.6589365,-20.807783,-15.646387,-3.2191756
14900,113.8654,-23.678839,-9.941531,-19.944256,-24.588606,-56.99099,77.467026,53.29359,-2.6704686,-20.419249,-15.418553,1.0047734
14908,113.95774,-23.591518,-9.875308,-19.93909,-24.590904,-56.996468,77.46218,53.33983,-2.6595602,-14.432836,-15.717703,5.662655
14918,113.87295,-23.454243,-9.780797,-19.930344,-24.58294,-57.010185,77.52867,53.335045,-2.5775518,-12.132611,-15.6881695,10.586158
14927,113.67856,-23.243658,-9.675034,-19.924364,-24.58356,-57.016285,77.59672,53.3045,-2.502757,-7.1694264,-17.553692,14.390623
14938,113.77522,-23.371336,-9.737479,-19.911959,-24.574614,-57.02796,77.56498,53.290264,-2.5388868,-2.26428,-20.3037,16.787857
14955,114.08799,-23.65613,-9.856717,-19.888033,-24.549103,-57.060974,77.46858,53.30295,-2.6448116,0.07014169,-20.722261,18.200052
14958,114.2598,-23.871624,-9.941441,-19.888033,-24.549103,-57.060974,77.41931,53.30762,-2.6932132,1.0568969,-19.477308,18.12248
14971,114.29714,-23.888159,-9.953187,-19.909956,-24.576372,-57.02828,77.461975,53.303574,-2.6404243,0.1977879,-17.199799,16.4758
14981,114.353676,-23.8323,-9.940883,-19.897081,-24.56127,-57.03788,77.51124,53.27534,-2.5863454,-3.5914981,-14.973422,13.222726
