millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2
5265,-83.71088,-2.7297304,-0.8974797,85.370255,14.109658,9.577098,-10.028704,5.063155,-0.16868004,-103.80802,19.577873,0.45883727,-21.382814,-0.40731964,5.953535,-31.535053,13.596179,1.816491,-0.684295,-4.295308,16.117537,113.07978,0.22799669,4.9585977,145.893,33.746944,-3.3998382,112.280914,45.227062,-9.88103
5277,-83.711174,-2.7302759,-0.8876056,85.380905,14.094054,9.574559,-10.042451,5.0561194,-0.16868502,-103.77599,19.57311,0.4613245,-21.395605,-0.40659672,5.953449,-31.55833,13.5984955,1.8205822,-0.6691267,-4.3040466,16.123932,113.10497,0.22690563,4.9586444,145.934,33.74518,-3.395336,112.43304,45.22913,-9.88102
5337,-83.70221,-2.7161243,-0.87205833,85.402824,14.065548,9.564774,-10.083732,5.0558953,-0.17052355,-103.66561,19.574347,0.45603073,-21.44192,-0.40564963,5.947049,-31.638836,13.594902,1.8196899,-0.6185614,-4.324794,16.122076,113.18858,0.22904022,4.954863,146.06131,33.74633,-3.3978212,112.915405,45.22692,-9.88279
5357,-83.7025,-2.7114604,-0.86685216,85.41347,14.049942,9.5622225,-10.092454,5.0561643,-0.17086732,-103.632324,19.572891,0.45230547,-21.4611,-0.40456653,5.9469185,-31.667587,13.595293,1.8162644,-0.59743285,-4.3276052,16.128197,113.21375,0.22794993,4.954908,146.1144,33.745358,-3.3985915,113.07843,45.232918,-9.88225
5417,-83.70252,-2.7074137,-0.8519301,85.434975,14.022463,9.55215,-10.133729,5.055939,-0.17270575,-103.52,19.575348,0.45668256,-21.50326,-0.4023566,5.9470177,-31.748356,13.593518,1.8220632,-0.5468671,-4.3483534,16.126316,113.29717,0.22810091,4.960809,146.23976,33.748367,-3.3945768,113.56934,45.221836,-9.887325
5437,-83.69267,-2.7072558,-0.85200167,85.44541,14.0116005,9.544361,-10.147784,5.05648,-0.16635819,-103.477356,19.568905,0.45932794,-21.525917,-0.40808982,5.948556,-31.77709,13.593907,1.818638,-0.52475774,-4.3580875,16.132423,113.33171,0.22676413,4.961031,146.28271,33.744736,-3.3965771,113.72206,45.223907,-9.887294
5497,-83.69296,-2.7025926,-0.8467951,85.46691,13.989156,9.538796,-10.1909075,5.056562,-0.16823417,-103.364685,19.575592,0.45825866,-21.568066,-0.4058792,5.9486556,-31.851704,13.59042,1.8185825,-0.47419167,-4.3788366,16.130518,113.41517,0.22890441,4.9572535,146.41003,33.74589,-3.399059,114.20669,45.227173,-9.884883
5517,-83.693245,-2.6979291,-0.8415885,85.477356,13.983329,9.53553,-10.20466,5.056486,-0.16884701,-103.33153,19.5699,0.4599741,-21.58084,-0.40515703,5.9485674,-31.880732,13.592638,1.8218414,-0.4523799,-4.3887177,16.12969,113.44029,0.22781356,4.957297,146.45465,33.744164,-3.4017556,114.37799,45.2243,-9.887641
5578,-83.703964,-2.69856,-0.83148617,85.49886,13.9659195,9.534483,-10.239024,5.049338,-0.16975832,-103.22171,19.572077,0.45543504,-21.633194,-0.40254095,5.948982,-31.96108,13.589041,1.8209631,-0.40151712,-4.409325,16.134676,113.52526,0.23397109,4.9596076,146.5885,33.74793,-3.3958106,114.86997,45.22218,-9.882711
5596,-83.703964,-2.69856,-0.83148617,85.49926,13.959878,9.530212,-10.254646,5.0495687,-0.17040798,-103.186264,19.576061,0.45593733,-21.645617,-0.40049762,5.955753,-31.984003,13.589536,1.8183651,-0.37970528,-4.4192066,16.133839,113.55821,0.23245655,4.959584,146.63147,33.7443,-3.3978212,115.034096,45.22819,-9.882072
5657,-83.71466,-2.6939802,-0.82605153,85.52035,13.943484,9.528895,-10.295897,5.049341,-0.17224368,-103.07558,19.573078,0.4560879,-21.694128,-0.39792293,5.955803,-32.064907,13.594473,1.8222771,-0.3288437,-4.4398184,16.138794,113.642876,0.22893658,4.9598894,146.76729,33.746235,-3.3983755,115.53789,45.22456,-9.880821
5677,-83.71466,-2.6939802,-0.82605153,85.52076,13.937442,9.524621,-10.309644,5.0492644,-0.17285553,-103.04211,19.571638,0.45235366,-21.71075,-0.40533838,5.9505353,-32.093582,13.594853,1.8188505,-0.3077216,-4.4426465,16.144884,113.66641,0.22766769,4.9596853,146.8119,33.744503,-3.4010766,115.70079,45.219696,-9.885864
5737,-83.725365,-2.694608,-0.8159494,85.54163,13.925797,9.518072,-10.353065,5.04997,-0.16776973,-102.931496,19.564394,0.45792475,-21.752523,-0.40179917,5.9574885,-32.168083,13.591365,1.818804,-0.25716174,-4.463655,16.143877,113.75122,0.23381883,4.962009,146.93927,33.745678,-3.4035523,116.19966,45.22148,-9.887103
5817,-83.74648,-2.695316,-0.80561835,85.5633,13.898615,9.517684,-10.40115,5.042745,-0.16928089,-102.78594,19.566301,0.45932642,-21.817972,-0.39978698,5.950949,-32.277252,13.5899935,1.8211874,-0.1851716,-4.487113,16.154873,113.859245,0.22902746,4.962103,147.1206,33.74127,-3.3987494,116.8788,45.22038,-9.884413
5879,-83.75692,-2.700606,-0.80072004,85.58438,13.882222,9.516343,-10.444275,5.042821,-0.17115201,-102.67264,19.572994,0.45829725,-21.866446,-0.3972142,5.950995,-32.35771,13.593084,1.8184108,-0.13430685,-4.507743,16.15976,113.94387,0.23136112,4.958582,147.24799,33.742443,-3.4012258,117.38628,45.22205,-9.878903
5898,-83.757484,-2.7005327,-0.80056477,85.58477,13.876185,9.512062,-10.458015,5.042744,-0.17176297,-102.63045,19.571728,0.4562326,-21.879185,-0.3964922,5.9509044,-32.380306,13.586877,1.8177241,-0.112491645,-4.517627,16.15888,113.97671,0.22984709,4.9585524,147.29099,33.73883,-3.4032555,117.56136,45.221195,-9.883343
5959,-83.76788,-2.7006142,-0.80033565,85.605644,13.864546,9.505492,-10.501126,5.035859,-0.1729978,-102.51922,19.568739,0.45636305,-21.894611,-0.33437392,6.010422,-32.46072,13.589961,1.8149471,-0.07611453,-4.5035214,16.100946,114.04413,0.23110121,4.9394016,147.42485,33.742565,-3.397294,118.07957,45.224808,-9.875545
5978,-83.77775,-2.7059765,-0.79559124,85.60624,13.8587885,9.510969,-10.514878,5.0427403,-0.17424518,-102.48359,19.572718,0.45689,-21.90444,-0.29985544,6.03969,-32.489334,13.585509,1.8201144,-0.090258956,-4.4353714,15.994561,114.044395,0.23345302,4.9045424,147.46947,33.74084,-3.4000044,118.25519,45.223972,-9.87998
6038,-83.78871,-2.7059836,-0.79520637,85.6273,13.842396,9.509613,-10.556379,5.043149,-0.16911966,-102.37203,19.57402,0.45161134,-21.903246,-0.21393415,6.1154976,-32.56969,13.588593,1.8173352,-0.14287981,-4.250131,15.677684,114.04335,0.23242378,4.8131967,147.60533,33.742786,-3.4005494,118.77334,45.21676,-9.878142
6057,-83.788734,-2.7111895,-0.79053515,85.627884,13.83161,9.510546,-10.572042,5.0433774,-0.16976912,-102.33748,19.574623,0.4583103,-21.902863,-0.18802649,6.1389217,-32.592552,13.58426,1.8233328,-0.16155681,-4.1947975,15.571446,114.04345,0.22891669,4.7821445,147.64796,33.742855,-3.3967474,118.94789,45.21926,-9.876596
6119,-83.80955,-2.716556,-0.78540295,85.64893,13.815217,9.50918,-10.606373,5.043184,-0.1712965,-102.22579,19.57593,0.45303527,-21.912336,-0.11120655,6.2026434,-32.67286,13.587344,1.8205516,-0.21278405,-4.0093904,15.254337,114.03457,0.22829415,4.6908655,147.77539,33.74404,-3.3992178,119.427124,45.224262,-9.880557
6137,-83.80955,-2.716556,-0.78540295,85.64933,13.814213,9.509434,-10.626967,5.043067,-0.17221282,-102.19208,19.574524,0.44929123,-21.91197,-0.085300244,6.2260633,-32.701424,13.587705,1.8171252,-0.22499576,-3.9482527,15.14874,114.03489,0.23445249,4.661862,147.82,33.74233,-3.401932,119.41907,45.247086,-9.864783
6198,-82.42587,-0.5927128,0.34238523,85.77055,13.900729,10.276291,-10.700878,4.5051394,0.16264617,-101.960594,19.461823,0.48368052,-21.827438,-0.039475285,6.2661424,-32.74227,13.594425,1.8327572,-0.26019213,-3.7643743,14.852632,114.05243,0.019890446,4.4999704,147.35333,36.085297,-2.8153117,118.26978,47.484722,-10.56643
6217,-82.585464,0.610193,2.5177352,85.33792,14.658469,11.411782,-10.514087,5.238623,-0.10767832,-101.7677,19.775793,0.52724856,-21.888275,0.05229389,6.35621,-32.903973,14.007465,1.7452819,-0.053219996,-3.6564648,14.7170315,114.1476,0.48672295,4.428433,147.42406,36.914204,-2.6836305,118.22099,47.846012,-10.596026
6279,-86.222275,-0.4354039,4.499713,83.060326,15.690006,12.879025,-10.257462,4.652855,0.11062807,-101.50894,18.504715,0.33521286,-21.532352,-0.5058048,6.5812283,-32.53931,12.759822,1.9808595,1.2547855,-4.015771,15.003251,115.21204,-0.07290586,4.8292522,149.75446,33.292416,-3.295731,121.65042,44.15182,-9.21182
6297,-85.87941,-1.9847603,3.0108054,83.04134,14.004766,11.783573,-10.005245,4.606338,0.15298878,-101.488785,17.868517,0.28971627,-20.810884,-1.9245939,6.149265,-31.867592,11.188487,2.1988506,1.8708575,-4.165755,15.268302,115.826965,-1.044377,5.0588584,150.88953,31.158434,-3.6676285,123.09508,42.666367,-8.406428
6358,-85.02273,-5.178223,-0.8323582,83.23268,10.926828,8.022372,-8.952256,4.132706,0.08436947,-100.95036,16.05439,-0.36558324,-18.432896,-6.661966,4.3642545,-29.702152,5.761388,2.008749,4.5075893,-5.6602583,15.009751,118.141464,-2.7970839,4.799707,153.69498,26.431639,-5.148174,127.19195,37.220104,-7.3511796
6378,-84.407684,-6.9480624,-0.9804557,84.505,9.976998,6.596762,-8.466364,4.424653,-0.0248861,-100.07346,16.142282,-0.1830959,-17.573895,-9.428109,3.586555,-29.001278,3.0671692,2.0031624,5.155548,-6.006173,14.767393,118.92279,-3.9207072,4.4042974,154.50127,25.085585,-5.671252,128.17204,36.001957,-7.09929
6438,-86.400505,17.64205,-3.5038877,83.554565,30.348173,2.3544602,-8.646447,4.3427014,-0.09584434,-99.927124,15.952951,-0.5879479,-17.349276,-7.0570326,3.6305425,-28.819933,5.211222,1.2581261,5.1079254,-5.650371,14.227109,119.20561,-4.0028934,3.9000587,154.77142,25.276287,-5.7632046,128.05103,36.489258,-7.219876
6458,-87.45203,21.049156,-4.243341,82.791245,33.333794,1.1695967,-8.666403,4.341042,-0.11754437,-99.864365,16.054604,-0.5070896,-17.277178,-7.546619,3.592861,-28.802582,4.828205,1.3995364,5.184321,-5.58203,14.134352,119.24819,-3.9972734,3.911019,154.88414,24.49359,-5.897665,128.24689,35.998558,-7.003505
6518,-87.436295,25.709759,-0.04965088,83.48943,33.06838,1.3142624,-8.717955,4.365205,-0.07918829,-99.79799,16.170702,-0.5468851,-17.293034,-6.282815,4.013965,-28.925154,6.2795744,1.1622825,5.1314526,-5.264269,13.797382,119.26627,-3.5986502,3.8725579,154.9484,24.739408,-5.846099,128.19302,36.14185,-7.062279
6537,-86.76802,24.868578,1.4862355,83.130905,33.07436,0.8029946,-8.738437,4.3715672,-0.087483905,-99.77641,16.252115,-0.54070956,-17.285168,-6.3096147,4.0246434,-28.937054,6.259364,1.1955233,5.1192837,-5.1916103,13.709267,119.26265,-3.5239444,3.8616092,154.98557,24.748182,-5.839691,128.21432,36.0736,-7.009772
6599,-87.18892,23.14783,2.1000946,82.20151,31.981726,-0.23412023,-8.786531,4.3708525,-0.09631161,-99.64519,16.314663,-0.49902162,-17.270323,-6.32874,4.040846,-28.983961,6.268794,1.255748,5.0994244,-5.0438175,13.434801,119.279,-3.5155678,3.8070462,155.0675,24.694117,-5.82844,128.23605,36.084236,-6.969573
6619,-87.25627,23.098495,1.8857187,82.00482,32.19816,-0.56971383,-8.80036,4.3777685,-0.09737702,-99.60449,16.340145,-0.4906521,-17.270191,-6.2921,4.0495105,-29.001915,6.2963595,1.2767556,5.0892467,-4.9849544,13.345925,119.28931,-3.5048866,3.7843537,155.08575,24.70969,-5.8194046,128.23773,36.097294,-6.9575925
6679,-87.53312,22.594181,0.6844254,81.70995,32.516212,-1.2874542,-8.843393,4.3709064,-0.098461814,-99.48657,16.39096,-0.4688763,-17.263956,-6.2050924,4.1069283,-29.062359,6.4111657,1.3238264,5.0611744,-4.815957,13.093528,119.28973,-3.4863782,3.732762,155.1636,24.74569,-5.794911,128.2297,36.145733,-6.920819
6759,-87.75653,20.917698,0.20801155,81.31824,30.559092,-1.6232855,-8.899986,4.363449,-0.10704025,-99.33004,16.462656,-0.44237715,-17.266317,-6.0644307,4.192298,-29.153719,6.614269,1.3463268,5.031109,-4.588846,12.758689,119.30163,-3.4380443,3.663524,155.25897,24.773468,-5.7723722,128.22089,36.176228,-6.886314
7128,-93.073906,19.97567,-0.025797518,74.25461,33.348312,-0.4978642,-9.162512,4.5273557,-0.08094993,-98.59868,16.700676,-0.45708337,-17.23668,-4.486559,4.831089,-29.498425,8.173391,1.2155541,4.900082,-3.396803,11.319768,119.37554,-2.7169633,3.4996552,155.70401,25.054361,-5.637826,128.12708,36.631367,-6.735972
7207,-90.698975,4.220834,-1.491615,72.82248,22.374079,-1.4352466,-9.116036,4.409118,-0.15401846,-98.23007,16.658978,-0.32207274,-17.098228,-5.0306444,4.7296095,-29.401957,7.52416,1.5396225,5.0136437,-3.1351504,11.025736,119.52177,-2.8584883,3.5108283,156.02824,24.537237,-5.77688,128.56142,36.00408,-6.506835
7528,-105.508194,23.037167,-5.3976336,61.60104,41.552345,-8.879578,-9.28765,4.4563527,-0.09421903,-97.75929,16.947376,-0.3656581,-17.15584,-3.9510539,5.157686,-29.919775,9.0037775,1.2971662,4.902054,-2.481113,9.910266,119.485825,-2.631807,3.3158076,156.43132,24.465946,-5.7180505,128.44304,36.212852,-6.4188457
7908,-82.580536,-14.358966,-3.0275016,78.63834,-5.803572,-0.2539673,-9.5683975,4.45919,-0.15448904,-97.00234,17.020206,-0.24783128,-17.112886,-4.132669,5.2259126,-30.23915,8.716962,1.5430472,4.8383904,-1.583292,8.713107,119.57112,-2.7143981,3.1901622,157.00838,24.351212,-5.733688,128.63066,36.125874,-6.2536755
7988,-103.92133,25.78497,-0.854779,62.6937,38.58132,-4.6703825,-9.604768,4.49794,-0.11000381,-96.90983,17.095284,-0.31551063,-17.20834,-3.1793225,5.5173745,-30.441696,9.684537,1.339955,4.8297434,-1.4951272,8.435685,119.558716,-2.4792614,3.1351857,157.10883,24.469202,-5.6950846,128.62296,36.140053,-6.2742267
8068,-89.39731,-3.4586658,1.942574,70.79165,16.23903,1.4751049,-9.6884165,4.516979,-0.1359649,-96.71311,17.097383,-0.26654693,-17.088394,-3.9273584,5.2364426,-30.406727,8.8199215,1.4460592,4.8180156,-1.3388257,8.197134,119.608826,-2.6091146,3.135666,157.20975,24.523806,-5.6829014,128.6553,36.157356,-6.246158
8148,-76.42492,-22.561575,-1.5751754,83.73283,-10.921563,3.2771235,-9.758743,4.502415,-0.14451495,-96.56328,17.111946,-0.25018543,-17.093218,-3.6421392,5.3422894,-30.489407,9.084523,1.4497573,4.8088994,-1.1279172,7.9812646,119.59984,-2.6098752,3.1201093,157.29857,24.51877,-5.6785364,128.65146,36.183727,-6.225198
8229,-90.62945,5.1647058,2.3931878,72.66968,15.820108,2.326205,-9.808115,4.4664507,-0.15740916,-96.391266,16.944328,-0.2580446,-17.0297,-4.1349516,5.187213,-30.533459,8.59687,1.51745,4.802669,-1.0336603,7.725977,119.629944,-2.6726449,3.082552,157.41165,24.594677,-5.6668234,128.71225,36.11362,-6.232502
8309,-90.07081,1.3510627,1.2898799,71.639404,17.008087,1.2646579,-9.933468,4.899282,-0.19253428,-96.2199,17.798307,-0.21499303,-17.239264,-2.070493,5.9656143,-30.742592,10.765855,1.356867,4.7969837,-0.6274415,7.329234,119.61704,-1.4013257,3.0980144,157.38336,25.5769,-5.458793,128.01231,37.52426,-6.7151117
8388,-85.02316,-11.204948,6.530949,76.224625,2.6732574,9.192676,-10.433317,6.5180917,-0.41602534,-96.08005,20.032198,0.35891443,-17.87484,1.513853,7.377256,-31.337093,14.79503,1.5018398,4.3704696,0.14341782,6.6377287,119.18612,0.7175811,3.2937438,156.54,28.81712,-4.545288,126.43115,40.50835,-7.403508
8469,-81.666885,-28.24114,1.9452107,78.48982,-13.3747015,7.4050446,-10.420203,6.0196934,-0.32835883,-96.05742,19.302275,0.18468894,-17.87704,1.3553127,7.352444,-31.512402,14.617567,1.4605397,4.4289427,-0.0039248364,6.400663,119.2572,0.6020463,3.2390468,156.81653,28.562588,-4.6351986,126.84964,39.745296,-7.3094954
8549,-79.37902,-27.689621,0.8266481,81.61659,-19.774956,6.138638,-10.531469,4.751056,-0.13434552,-96.339066,17.37135,-0.24165478,-17.761328,-0.99823886,6.4198475,-31.577602,11.699008,1.3860928,4.4799175,-0.16896406,6.4504657,119.25518,-0.9379276,3.0878575,157.31496,25.959524,-5.3054338,127.91645,37.102474,-6.57951
9385,-85.619064,-39.52688,2.7974951,76.2695,-28.056282,6.0484743,-11.583987,4.4495163,-0.15470615,-95.35195,17.01182,-0.31127307,-18.42003,-2.0833695,5.963318,-33.18885,10.142538,1.4007106,3.9679701,1.3865073,4.5219517,118.813896,-1.3367943,2.960377,158.21602,25.331606,-5.405663,127.752655,36.79331,-6.380961
9784,-85.31012,-33.178623,0.791002,76.77227,-25.974564,4.5163713,-12.114494,4.5011506,-0.14557868,-94.80573,16.971943,-0.35747218,-18.489609,-2.048729,6.0234337,-33.721024,10.143952,1.384886,3.8323872,1.9756072,3.6156113,118.720474,-1.1554424,2.9204316,158.6359,25.652456,-5.312339,127.4585,37.281105,-6.468006
9864,-78.13502,-44.585934,-10.426167,82.96095,-39.316433,-5.8005,-12.164933,4.5922413,-0.15016404,-94.6896,17.172577,-0.3392666,-18.611084,-1.2027538,6.3980656,-33.95021,11.175847,1.3849235,3.832467,2.122813,3.4034224,118.6782,-0.9022926,2.8934605,158.69295,26.088066,-5.2088327,127.300446,37.600407,-6.593375
9944,-74.733315,-47.491028,-17.55017,84.25579,-41.1963,-9.254084,-12.215402,4.6006804,-0.13898884,-94.56003,17.282736,-0.3245227,-18.64768,-1.0744922,6.476847,-34.116722,11.479338,1.3978566,3.833779,2.2484472,3.211714,118.645226,-0.58958966,2.912178,158.7342,26.364239,-5.1363435,127.11592,37.95291,-6.7064
10024,-88.244545,-29.09985,0.2267722,69.511925,-15.027613,8.531636,-12.295514,4.7474813,-0.15083393,-94.42157,17.539698,-0.2803649,-18.73401,-0.47575313,6.733617,-34.273132,12.0542555,1.3901795,3.7866118,2.361786,3.0044072,118.59919,-0.4085896,2.9275541,158.80421,26.551216,-5.081835,127.03872,38.10244,-6.7444153
10105,-94.39491,-21.879354,7.8244452,68.95042,-16.531305,6.477633,-12.352496,4.741248,-0.1454734,-94.27698,17.56908,-0.26936883,-18.726284,-0.51289475,6.7255826,-34.374054,12.03537,1.3855695,3.7662406,2.478715,2.8748558,118.584114,-0.41770017,2.9253066,158.93474,26.438265,-5.1033077,127.006874,38.124924,-6.7295704
10184,-85.52192,-28.794058,-13.217628,72.77754,-22.008074,-12.415421,-12.455847,4.958427,-0.1591147,-94.148415,17.92136,-0.21549396,-18.866104,-0.1758218,6.834369,-34.52514,12.125919,1.3729123,3.663972,2.5789063,2.6727176,118.53419,-0.42364392,2.9133706,159.03172,26.463419,-5.085354,126.972435,38.15997,-6.7133193
10265,-87.19545,-26.963566,-14.061653,73.15335,-21.30081,-8.423483,-12.51036,4.889384,-0.14698388,-94.00721,17.840668,-0.22779293,-18.837412,-0.41938412,6.740042,-34.603024,11.858205,1.3711587,3.6722093,2.6952248,2.5366476,118.53431,-0.41763547,2.9097974,159.13757,26.577637,-5.0633283,126.94982,38.240894,-6.738883
10283,-86.60817,-27.863506,-11.124933,73.67708,-21.174747,-3.3908646,-12.517118,4.8754497,-0.14576209,-93.97262,17.780128,-0.23904887,-18.826614,-0.47380733,6.7132697,-34.61428,11.740364,1.3680012,3.666357,2.6967912,2.4945638,118.5582,-0.5093239,2.907055,159.2004,26.339523,-5.126281,127.08248,37.95449,-6.6591606
10363,-90.198364,-22.328733,10.051142,73.11574,-10.878085,12.631526,-12.550658,4.7293706,-0.1312576,-93.810974,17.502333,-0.28516406,-18.747334,-0.91542554,6.50924,-34.63057,11.225056,1.3802843,3.7289393,2.8025525,2.4294856,118.58788,-0.59058905,2.9220257,159.36394,26.043842,-5.1964417,127.174934,37.75073,-6.5892553
10443,-83.91111,-8.71154,18.284416,81.65338,-1.7828463,22.051891,-12.614557,4.7647977,-0.13074853,-93.66882,17.521559,-0.28350356,-18.74844,-0.86260474,6.528816,-34.726776,11.2349205,1.3755653,3.7242248,2.8913004,2.2922573,118.59704,-0.5907608,2.9220858,159.47908,25.954565,-5.210417,127.180565,37.713352,-6.5718045
10523,-82.32261,-17.369997,28.142427,78.24125,-5.813992,29.33754,-12.769356,5.1589413,-0.20193368,-93.589165,18.247667,-0.15209451,-18.996773,0.23179594,6.944604,-35.01285,12.399782,1.3589448,3.5538301,3.0712984,2.02041,118.362724,0.060532834,2.9127424,159.2518,27.688652,-4.7487025,126.11529,39.905632,-7.138996
10603,-96.201485,14.781597,22.244297,68.42166,24.21904,21.116165,-13.114324,5.777625,-0.28765255,-93.472206,18.863565,-0.0021131916,-19.178741,1.0097126,7.26084,-35.200115,13.167857,1.3962077,3.2734683,3.2604814,1.7031791,118.21363,0.5705316,2.927527,159.16827,28.72105,-4.4986224,125.68058,40.75305,-7.357722
10684,-94.91757,2.6483881,29.549166,73.85643,10.588587,32.58464,-13.162137,5.7572017,-0.28076297,-93.33635,18.757317,-0.01846106,-19.159948,0.93293595,7.231149,-35.29359,13.021914,1.3850932,3.2632418,3.3209548,1.557603,118.22113,0.5762742,2.9239206,159.32672,28.621613,-4.5225663,125.74021,40.65115,-7.325453
10763,-76.08629,-9.999852,35.94435,93.88734,4.5660434,40.3646,-13.225681,5.6676235,-0.2666077,-93.180885,18.645643,-0.027646791,-19.07488,0.46354038,7.033509,-35.274784,12.330433,1.3814359,3.2779067,3.3709137,1.5174532,118.26856,0.25611994,2.9358523,159.53835,28.1004,-4.648686,125.936455,40.25137,-7.185019
10843,-73.46087,-6.211875,37.27049,92.34799,4.998353,41.08794,-13.254281,5.4176583,-0.2323977,-93.06286,18.25237,-0.100882575,-18.997154,0.05981086,6.8457155,-35.286324,11.764224,1.3749222,3.3149002,3.4218502,1.4360086,118.32941,-0.06330702,2.922164,159.74948,27.586674,-4.7912316,126.19423,39.747562,-7.030226
