millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2
2358,141.44269,54.14185,8.254116,-74.429436,46.50487,17.677263,-162.11852,-41.05962,-1.4936924,68.97212,-4.9197984,-14.902951,130.16667,-24.377493,49.876404,-113.6939,-23.48327,18.005304,151.41647,6.489503,39.949688,55.213505,-42.45669,32.116776,171.15358,39.473843,-9.978716,15.664218,37.747936,26.288492
2390,141.434,54.142185,8.25088,-74.428696,46.499313,17.681908,-162.12073,-41.053135,-1.4929487,68.97212,-4.9197984,-14.902951,130.16667,-24.377493,49.876404,-113.70143,-23.488865,18.002958,151.41647,6.489503,39.949688,55.213505,-42.45669,32.116776,171.15358,39.473843,-9.978716,15.676296,37.746944,26.292555
2407,141.434,54.142185,8.25088,-74.428696,46.499313,17.681908,-162.12073,-41.053135,-1.4929487,68.97212,-4.9197984,-14.902951,130.16667,-24.377493,49.876404,-113.70318,-23.483028,18.007132,151.41647,6.489503,39.949688,55.218018,-42.455593,32.112522,171.15358,39.473843,-9.978716,15.676296,37.746944,26.292555
2427,141.434,54.142185,8.25088,-74.428696,46.499313,17.681908,-162.12073,-41.053135,-1.4929487,68.97191,-4.9254603,-14.906813,130.16667,-24.377493,49.876404,-113.6939,-23.48327,18.005304,151.41647,6.489503,39.949688,55.218018,-42.455593,32.112522,171.15398,39.467396,-9.97854,15.667439,37.74943,26.290222
2477,141.434,54.142185,8.25088,-74.42323,46.508102,17.684277,-162.12073,-41.053135,-1.4929487,68.97191,-4.9254603,-14.906813,130.1603,-24.382036,49.877327,-113.70318,-23.483028,18.007132,151.41647,6.489503,39.949688,55.218018,-42.455593,32.112522,171.15358,39.473843,-9.978716,15.668927,37.750435,26.28213
2511,141.44269,54.14185,8.254116,-74.42811,46.505154,17.680037,-162.12073,-41.053135,-1.4929487,68.981514,-4.9251857,-14.907734,130.16293,-24.381477,49.87043,-113.70318,-23.483028,18.007132,151.41647,6.489503,39.949688,55.218018,-42.455593,32.112522,171.14203,39.467472,-9.974352,15.664218,37.747936,26.288492
2527,141.44269,54.14185,8.254116,-74.429436,46.50487,17.677263,-162.12073,-41.053135,-1.4929487,68.970505,-4.921469,-14.912564,130.15929,-24.382261,49.867115,-113.70143,-23.488865,18.002958,151.41647,6.489503,39.949688,55.213505,-42.45669,32.116776,171.14203,39.467472,-9.974352,15.664218,37.747936,26.288492
2562,141.434,54.142185,8.25088,-74.429436,46.50487,17.677263,-162.12073,-41.053135,-1.4929487,68.9801,-4.921193,-14.913488,130.16667,-24.377493,49.876404,-113.70143,-23.488865,18.002958,151.41647,6.489503,39.949688,55.211678,-42.450718,32.12112,171.1452,39.466347,-9.980894,15.655361,37.750427,26.28616
2580,141.43727,54.141743,8.244919,-74.429436,46.50487,17.677263,-162.12073,-41.053135,-1.4929487,68.9801,-4.921193,-14.913488,130.16667,-24.377493,49.876404,-113.70143,-23.488865,18.002958,151.41647,6.489503,39.949688,55.211678,-42.450718,32.12112,171.1452,39.466347,-9.980894,15.664218,37.747936,26.288492
2598,141.44379,54.135567,8.246591,-74.42323,46.508102,17.684277,-162.12073,-41.053135,-1.4929487,68.9801,-4.921193,-14.913488,130.16667,-24.377493,49.876404,-113.69214,-23.48911,18.00113,151.41647,6.489503,39.949688,55.211678,-42.450718,32.12112,171.1452,39.466347,-9.980894,15.664218,37.747936,26.288492
2615,141.4405,54.13601,8.252554,-74.42323,46.508102,17.684277,-162.12073,-41.053135,-1.4929487,68.970505,-4.921469,-14.912564,130.16293,-24.381477,49.87043,-113.69214,-23.48911,18.00113,151.41473,6.488492,39.947586,55.211678,-42.450718,32.12112,171.14203,39.467472,-9.974352,15.664218,37.747936,26.288492
2650,141.43727,54.141743,8.244919,-74.42323,46.508102,17.684277,-162.12073,-41.053135,-1.4929487,68.97191,-4.9254603,-14.906813,130.16667,-24.377493,49.876404,-113.69214,-23.48911,18.00113,151.41647,6.489503,39.949688,55.208996,-42.457794,32.12104,171.14203,39.467472,-9.974352,15.662725,37.746937,26.296581
2668,141.43727,54.141743,8.244919,-74.42323,46.508102,17.684277,-162.12073,-41.053135,-1.4929487,68.97191,-4.9254603,-14.906813,130.16667,-24.377493,49.876404,-113.69214,-23.48911,18.00113,151.41647,6.489503,39.949688,55.208996,-42.457794,32.12104,171.1452,39.466347,-9.980894,15.662725,37.746937,26.296581
2685,141.43727,54.141743,8.244919,-74.42323,46.508102,17.684277,-162.12073,-41.053135,-1.4929487,68.97212,-4.9197984,-14.902951,130.16667,-24.377493,49.876404,-113.69347,-23.494308,18.006424,151.41458,6.4958496,39.94744,55.208996,-42.457794,32.12104,171.1452,39.466347,-9.980894,15.653868,37.749428,26.294249
2702,141.43727,54.141743,8.244919,-74.42455,46.507824,17.681501,-162.12073,-41.053135,-1.4929487,68.97191,-4.9254603,-14.906813,130.14748,-24.378056,49.87161,-113.69347,-23.494308,18.006424,151.41458,6.4958496,39.94744,55.208996,-42.457794,32.12104,171.1452,39.466347,-9.980894,15.653868,37.749428,26.294249
2720,141.44379,54.135567,8.246591,-74.42455,46.507824,17.681501,-162.12073,-41.053135,-1.4929487,68.970505,-4.921469,-14.912564,130.15121,-24.374063,49.877583,-113.69347,-23.494308,18.006424,-157.73076,-6.5893297,73.59899,55.208996,-42.457794,32.12104,171.1452,39.466347,-9.980894,15.653868,37.749428,26.294249
2755,141.43727,54.141743,8.244919,-74.429436,46.50487,17.677263,155.46419,39.75469,10.894956,68.9801,-4.921193,-14.913488,130.16667,-24.377493,49.876404,-113.70274,-23.494062,18.00825,151.40887,6.491714,39.948475,55.208996,-42.457794,32.12104,171.14479,39.472794,-9.981073,15.653868,37.749428,26.294249
2789,141.43727,54.141743,8.244919,-74.429436,46.50487,17.677263,-162.12073,-41.053135,-1.4929487,68.97072,-4.915807,-14.908705,130.16667,-24.377493,49.876404,-113.69214,-23.48911,18.00113,151.40887,6.491714,39.948475,55.211678,-42.450718,32.12112,171.1452,39.466347,-9.980894,15.658581,37.751923,26.287888
2807,141.43727,54.141743,8.244919,-74.42323,46.508102,17.684277,-162.12073,-41.053135,-1.4929487,68.97212,-4.9197984,-14.902951,130.15121,-24.374063,49.877583,-113.69214,-23.48911,18.00113,151.40887,6.491714,39.948475,55.20716,-42.451824,32.125374,171.14203,39.467472,-9.974352,15.658581,37.751923,26.287888
2857,141.43727,54.141743,8.244919,-74.427475,46.51965,17.682589,-162.12073,-41.053135,-1.4929487,68.97212,-4.9197984,-14.902951,130.1603,-24.382036,49.877327,-113.70143,-23.488865,18.002958,151.40887,6.491714,39.948475,55.21605,-42.460854,32.1206,171.14203,39.467472,-9.974352,15.653868,37.749428,26.294249
2876,141.43727,54.141743,8.244919,-74.427475,46.51965,17.682589,-162.12073,-41.053135,-1.4929487,68.97212,-4.9197984,-14.902951,130.1603,-24.382036,49.877327,-113.7012,-23.49225,18.008263,151.40887,6.491714,39.948475,55.21605,-42.460854,32.1206,171.14203,39.467472,-9.974352,15.653868,37.749428,26.294249
2894,141.43727,54.141743,8.244919,-74.427475,46.51965,17.682589,-162.12073,-41.053135,-1.4929487,68.97212,-4.9197984,-14.902951,130.15654,-24.386023,49.871346,-113.7012,-23.49225,18.008263,151.40887,6.491714,39.948475,55.21605,-42.460854,32.1206,171.14203,39.467472,-9.974352,15.653868,37.749428,26.294249
2911,141.4351,54.135902,8.243357,-74.427475,46.51965,17.682589,-162.12073,-41.053135,-1.4929487,68.97072,-4.915807,-14.908705,130.15654,-24.386023,49.871346,-113.70274,-23.494062,18.00825,151.40887,6.491714,39.948475,55.21605,-42.460854,32.1206,171.13641,39.4653,-9.983252,15.653868,37.749428,26.294249
2928,141.43727,54.141743,8.244919,-74.431625,46.511143,17.682991,-162.12073,-41.053135,-1.4929487,68.97072,-4.915807,-14.908705,130.1603,-24.382036,49.877327,-113.69347,-23.494308,18.006424,151.40887,6.491714,39.948475,55.21605,-42.460854,32.1206,171.13326,39.466427,-9.976707,15.653868,37.749428,26.294249
2963,141.43727,54.141743,8.244919,-74.42323,46.508102,17.684277,-162.12073,-41.053135,-1.4929487,68.97072,-4.915807,-14.908705,130.1603,-24.382036,49.877327,-113.69369,-23.490923,18.001116,151.40887,6.491714,39.948475,55.223606,-42.461365,32.11291,171.1416,39.47392,-9.974528,15.653868,37.749428,26.294249
2980,141.43727,54.141743,8.244919,-74.42323,46.508102,17.684277,-162.12073,-41.053135,-1.4929487,68.97072,-4.915807,-14.908705,130.1411,-24.382597,49.872528,-113.69369,-23.490923,18.001116,151.40887,6.491714,39.948475,55.223606,-42.461365,32.11291,171.1416,39.47392,-9.974528,15.653868,37.749428,26.294249
3031,141.4286,54.14208,8.241682,-74.427475,46.51965,17.682589,-162.12498,-41.04334,-1.4983366,68.97234,-4.914136,-14.899089,130.15016,-24.39057,49.872265,-113.692375,-23.485731,17.995823,151.40887,6.491714,39.948475,55.211678,-42.450718,32.12112,171.13326,39.466427,-9.976707,15.645009,37.751915,26.291914
3049,141.43187,54.141632,8.23572,-74.427475,46.51965,17.682589,-162.12376,-41.052242,-1.4994557,68.97234,-4.914136,-14.899089,130.15654,-24.386023,49.871346,-113.692375,-23.485731,17.995823,151.40887,6.491714,39.948475,55.211678,-42.450718,32.12112,171.13326,39.466427,-9.976707,15.652144,37.755276,26.294321
3084,141.43187,54.141632,8.23572,-74.432365,46.516697,17.678345,-162.12073,-41.053135,-1.4929487,68.97234,-4.914136,-14.899089,130.15654,-24.386023,49.871346,-113.70143,-23.488865,18.002958,151.40887,6.491714,39.948475,55.221775,-42.455387,32.11725,171.13599,39.47175,-9.983429,15.653868,37.749428,26.294249
3118,141.42535,54.14781,8.234047,-74.42323,46.508102,17.684277,-162.12073,-41.053135,-1.4929487,68.97093,-4.910144,-14.904843,130.1411,-24.382597,49.872528,-113.70099,-23.499903,18.004076,151.40887,6.491714,39.948475,55.21605,-42.460854,32.1206,171.1308,39.463123,-9.992152,15.653868,37.749428,26.294249
3135,141.43187,54.141632,8.23572,-74.42811,46.505154,17.680037,-162.12073,-41.053135,-1.4929487,68.969315,-4.911814,-14.914456,130.1411,-24.382597,49.872528,-113.6917,-23.500149,18.002249,151.4105,6.4837165,39.944565,55.223606,-42.461365,32.11291,171.13995,39.47285,-9.990685,15.645009,37.751915,26.291914
3153,141.43187,54.141632,8.23572,-74.42811,46.505154,17.680037,-162.12073,-41.053135,-1.4929487,68.977516,-4.9075465,-14.921131,130.13834,-24.386356,49.87675,-113.70099,-23.499903,18.004076,151.4105,6.4837165,39.944565,55.216545,-42.4583,32.113354,171.13995,39.47285,-9.990685,15.641793,37.750416,26.290186
3171,141.43187,54.141632,8.23572,-74.42323,46.508102,17.684277,-162.12498,-41.04334,-1.4983366,68.96791,-4.907823,-14.92021,130.13196,-24.3909,49.877674,-113.6917,-23.500149,18.002249,151.40686,6.489053,39.940212,55.221058,-42.457203,32.109093,171.13995,39.47285,-9.990685,15.641793,37.750416,26.290186
3189,141.43187,54.141632,8.23572,-74.427475,46.51965,17.682589,-162.12498,-41.04334,-1.4983366,68.96791,-4.907823,-14.92021,130.1474,-24.394327,49.876495,-113.69039,-23.494953,17.996956,151.4105,6.4837165,39.944565,55.22227,-42.45283,32.11,171.13995,39.47285,-9.990685,15.641793,37.750416,26.290186
3223,141.4286,54.14208,8.241682,-74.42333,46.528156,17.682184,-162.12073,-41.053135,-1.4929487,68.97093,-4.910144,-14.904843,130.15924,-24.398542,49.872,-113.69261,-23.482347,17.990517,151.40686,6.489053,39.940212,55.214714,-42.452328,32.11769,171.13995,39.47285,-9.990685,15.643285,37.757763,26.29198
3241,141.4286,54.14208,8.241682,-74.42333,46.528156,17.682184,-162.11852,-41.05962,-1.4936924,68.97093,-4.910144,-14.904843,130.15924,-24.398542,49.872,-113.700134,-23.487946,17.98817,151.40659,6.487401,39.93405,55.221775,-42.455387,32.11725,171.13995,39.47285,-9.990685,15.643285,37.757763,26.29198
3258,141.4286,54.14208,8.241682,-74.428215,46.525208,17.677946,-162.11852,-41.05962,-1.4936924,68.97255,-4.9084725,-14.89523,130.15016,-24.39057,49.872265,-113.69991,-23.491325,17.993477,151.4047,6.4937487,39.9318,55.21605,-42.460854,32.1206,171.13995,39.47285,-9.990685,15.643285,37.757763,26.29198
3275,141.4351,54.135902,8.243357,-74.427475,46.51965,17.682589,-162.12724,-41.060055,-1.4912663,68.97255,-4.9084725,-14.89523,130.15654,-24.386023,49.871346,-113.69968,-23.494709,17.998783,151.4047,6.4937487,39.9318,55.21605,-42.460854,32.1206,171.13959,39.464176,-9.989795,15.643285,37.757763,26.29198
3311,141.4316,54.126827,8.242115,-74.42455,46.507824,17.681501,-162.11852,-41.05962,-1.4936924,68.97115,-4.9044814,-14.900981,130.1411,-24.382597,49.872528,-113.69968,-23.494709,17.998783,151.39882,6.4969697,39.932686,55.208996,-42.457794,32.12104,171.1308,39.463123,-9.992152,15.645009,37.751915,26.291914
3345,141.4316,54.126827,8.242115,-74.42323,46.508102,17.684277,-162.13333,-41.05827,-1.5042796,68.969536,-4.9061522,-14.910597,130.14209,-24.382368,49.882736,-113.69968,-23.494709,17.998783,151.39882,6.4969697,39.932686,55.216545,-42.4583,32.113354,171.1308,39.463123,-9.992152,15.643285,37.757763,26.29198
3364,141.4316,54.126827,8.242115,-74.427475,46.51965,17.682589,-162.13333,-41.05827,-1.5042796,68.968124,-4.9021606,-14.916349,130.1538,-24.389782,49.875576,-113.69968,-23.494709,17.998783,151.39882,6.4969697,39.932686,55.214714,-42.452328,32.11769,171.13959,39.464176,-9.989795,15.643285,37.757763,26.29198
3397,141.42969,54.135788,8.2341585,-74.42333,46.528156,17.682184,-162.12907,-41.068066,-1.4988914,68.96762,-4.9014053,-14.90699,130.1484,-24.394096,49.8867,-113.69991,-23.491325,17.993477,151.39882,6.4969697,39.932686,55.219227,-42.451218,32.11343,171.13918,39.470623,-9.989973,15.641793,37.750416,26.290186
3431,141.42969,54.135788,8.2341585,-74.43671,46.548306,17.674559,-162.1299,-41.07366,-1.5061406,68.95942,-4.9056726,-14.900312,130.1484,-24.394096,49.8867,-113.69991,-23.491325,17.993477,151.39882,6.4969697,39.932686,55.219227,-42.451218,32.11343,171.1368,39.473976,-9.984141,15.643285,37.757763,26.29198
3450,141.42102,54.13612,8.230925,-74.43671,46.548306,17.674559,-162.1299,-41.07366,-1.5061406,68.959625,-4.900009,-14.896453,130.13295,-24.390667,49.88788,-113.69991,-23.491325,17.993477,151.39882,6.4969697,39.932686,55.214714,-42.452328,32.11769,171.1368,39.473976,-9.984141,15.643285,37.757763,26.29198
3468,141.42102,54.13612,8.230925,-74.43319,46.54231,17.671608,-162.12338,-41.066742,-1.5078244,68.959625,-4.900009,-14.896453,130.13295,-24.390667,49.88788,-113.69991,-23.491325,17.993477,151.39882,6.4969697,39.932686,55.214714,-42.452328,32.11769,171.1368,39.473976,-9.984141,15.643285,37.757763,26.29198
3486,141.4262,54.126717,8.232917,-74.432465,46.53676,17.676254,-162.12543,-41.063435,-1.5139551,68.95844,-4.890355,-14.898345,130.13295,-24.390667,49.88788,-113.69793,-23.500551,17.99461,151.39882,6.4969697,39.932686,55.214714,-42.452328,32.11769,171.1368,39.473976,-9.984141,15.643285,37.757763,26.29198
3522,141.4262,54.126717,8.232917,-74.43671,46.548306,17.674559,-162.12762,-41.056946,-1.5132121,68.95705,-4.8863645,-14.904098,130.14201,-24.398638,49.88761,-113.69793,-23.500551,17.99461,151.39882,6.4969697,39.932686,55.216545,-42.4583,32.113354,171.13599,39.47175,-9.983429,15.632937,37.752907,26.287851
3538,141.4262,54.126717,8.232917,-74.43671,46.548306,17.674559,-162.12762,-41.056946,-1.5132121,68.955635,-4.8823733,-14.909849,130.14201,-24.398638,49.88761,-113.698166,-23.49717,17.989304,151.39882,6.4969697,39.932686,55.219227,-42.451218,32.11343,171.13599,39.47175,-9.983429,15.632937,37.752907,26.287851
3555,141.4262,54.126717,8.232917,-74.43745,46.55386,17.669916,-162.12543,-41.063435,-1.5139551,68.955635,-4.8823733,-14.909849,130.14201,-24.398638,49.88761,-113.698166,-23.49717,17.989304,151.39882,6.4969697,39.932686,55.219227,-42.451218,32.11343,171.1368,39.473976,-9.984141,15.631215,37.758762,26.28792
3605,141.42102,54.13612,8.230925,-74.428314,46.545258,17.675848,-162.1242,-41.07234,-1.515074,68.94456,-4.866575,-14.897604,130.14201,-24.398638,49.88761,-113.69793,-23.500551,17.99461,151.39882,6.4969697,39.932686,55.22227,-42.45283,32.11,171.13634,39.480423,-9.98432,15.629714,37.75776,26.296011
3640,141.42102,54.13612,8.230925,-74.432465,46.53676,17.676254,-162.12643,-41.06585,-1.5143312,68.95628,-4.865382,-14.898268,130.13019,-24.394424,49.89211,-113.69618,-23.506395,17.990437,151.3912,6.49918,39.93147,55.221058,-42.457203,32.109093,171.13634,39.480423,-9.98432,15.629714,37.75776,26.296011
3658,141.4262,54.126717,8.232917,-74.432465,46.53676,17.676254,-162.12643,-41.06585,-1.5143312,68.95606,-4.871046,-14.902128,130.13019,-24.394424,49.89211,-113.69618,-23.506395,17.990437,151.3912,6.49918,39.93147,55.221058,-42.457203,32.109093,171.13075,39.478252,-9.99322,15.629714,37.75776,26.296011
3691,141.4262,54.126717,8.232917,-74.428314,46.545258,17.675848,-162.12543,-41.063435,-1.5139551,68.95253,-4.867971,-14.908138,130.14565,-24.397852,49.890926,-113.69618,-23.506395,17.990437,151.3912,6.49918,39.93147,55.22861,-42.457703,32.1014,171.12756,39.47938,-9.986676,15.629714,37.75776,26.296011
3710,141.43271,54.120537,8.2345915,-74.428314,46.545258,17.675848,-162.12543,-41.063435,-1.5139551,68.95253,-4.867971,-14.908138,130.14565,-24.397852,49.890926,-113.69793,-23.500551,17.99461,151.3912,6.49918,39.93147,55.22861,-42.457703,32.1014,171.13634,39.480423,-9.98432,15.629714,37.75776,26.296011
3728,141.42947,54.126263,8.226954,-74.428314,46.545258,17.675848,-162.12643,-41.06585,-1.5143312,68.95253,-4.867971,-14.908138,130.14565,-24.397852,49.890926,-113.69793,-23.500551,17.99461,151.3912,6.49918,39.93147,55.22861,-42.457703,32.1014,171.13591,39.486874,-9.984498,15.629714,37.75776,26.296011
3746,141.4262,54.126717,8.232917,-74.427,46.54554,17.678623,-162.12643,-41.06585,-1.5143312,68.95394,-4.871961,-14.902387,130.14565,-24.397852,49.890926,-113.69793,-23.500551,17.99461,151.3912,6.49918,39.93147,55.22678,-42.45173,32.10574,171.13591,39.486874,-9.984498,15.629714,37.75776,26.296011
3779,141.42427,54.135677,8.224959,-74.435394,46.548595,17.677336,-162.1242,-41.07234,-1.515074,68.944336,-4.8722396,-14.9014635,130.14565,-24.397852,49.890926,-113.698166,-23.49717,17.989304,151.3912,6.49918,39.93147,55.224102,-42.458805,32.105663,171.13591,39.486874,-9.984498,15.625004,37.75526,26.302374
3797,141.42427,54.135677,8.224959,-74.435394,46.548595,17.677336,-162.1242,-41.07234,-1.515074,68.94595,-4.8705654,-14.891852,130.13393,-24.390434,49.898083,-113.698166,-23.49717,17.989304,151.3912,6.49918,39.93147,55.224102,-42.458805,32.105663,171.13591,39.486874,-9.984498,15.629714,37.75776,26.296011
3815,141.42947,54.126263,8.226954,-74.435394,46.548595,17.677336,-162.1242,-41.07234,-1.515074,68.94574,-4.8762293,-14.895713,130.13393,-24.390434,49.898083,-113.69793,-23.500551,17.99461,151.3912,6.49918,39.93147,55.224102,-42.458805,32.105663,171.13634,39.480423,-9.98432,15.629714,37.75776,26.296011
3833,141.42078,54.1266,8.2237215,-74.428314,46.545258,17.675848,-162.1242,-41.07234,-1.515074,68.944336,-4.8722396,-14.9014635,130.14032,-24.38589,49.897167,-113.69618,-23.506395,17.990437,151.3912,6.49918,39.93147,55.224102,-42.458805,32.105663,171.12756,39.47938,-9.986676,15.629714,37.75776,26.296011
3850,141.42078,54.1266,8.2237215,-74.428314,46.545258,17.675848,-162.1242,-41.07234,-1.515074,68.95606,-4.871046,-14.902128,130.14032,-24.38589,49.897167,-113.69618,-23.506395,17.990437,151.3912,6.49918,39.93147,55.224102,-42.458805,32.105663,171.12756,39.47938,-9.986676,15.629714,37.75776,26.296011
3884,141.42078,54.1266,8.2237215,-74.428314,46.545258,17.675848,-162.12543,-41.063435,-1.5139551,68.95253,-4.867971,-14.908138,130.13393,-24.390434,49.898083,-113.69618,-23.506395,17.990437,151.3912,6.49918,39.93147,55.224102,-42.458805,32.105663,171.13634,39.480423,-9.98432,15.629714,37.75776,26.296011
3920,141.4156,54.13601,8.221725,-74.427,46.54554,17.678623,-162.12117,-41.073227,-1.5085678,68.95253,-4.867971,-14.908138,130.13393,-24.390434,49.898083,-113.69618,-23.506395,17.990437,151.38359,6.5013905,39.93025,55.224102,-42.458805,32.105663,171.12714,39.48583,-9.986854,15.629714,37.75776,26.296011
3937,141.4156,54.13601,8.221725,-74.427,46.54554,17.678623,-162.1242,-41.07234,-1.515074,68.95394,-4.871961,-14.902387,130.1238,-24.398966,49.893024,-113.69618,-23.506395,17.990437,151.38359,6.5013905,39.93025,55.231163,-42.461872,32.105225,171.12714,39.48583,-9.986854,15.629714,37.75776,26.296011
3987,141.4156,54.13601,8.221725,-74.4253,46.846935,17.685642,-162.12117,-41.073227,-1.5085678,68.94456,-4.866575,-14.897604,130.18053,-24.559973,49.891006,-113.70547,-23.50615,17.992264,151.38359,6.5013905,39.93025,55.231163,-42.461872,32.105225,171.13075,39.478252,-9.99322,15.625004,37.75526,26.302374
4005,141.42078,54.1266,8.2237215,-74.533356,46.8973,17.635674,-162.0824,-41.066803,-1.5045176,68.95628,-4.865382,-14.898268,130.45815,-24.518564,49.8709,-113.70524,-23.50953,17.997568,151.4279,6.6479673,39.53557,55.231163,-42.461872,32.105225,171.13075,39.478252,-9.99322,15.623277,37.761112,26.302443
