millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2
3034,158.38484,-35.570816,-4.6143355,53.1888,-63.280853,4.1417108,158.98701,3.3746336,2.3270488,-132.10286,7.910262,-1.5370288,112.97879,1.751746,-1.8388414,26.311617,-0.5463121,-3.5549164
3043,158.37675,-35.57087,-4.6121783,53.197884,-63.275345,4.1420083,158.9794,3.3816104,2.3255415,-132.0878,7.9105253,-1.5359609,112.96913,1.7574217,-1.8427255,26.305511,-0.5465309,-3.5549335
3053,158.36868,-35.57092,-4.61002,53.22016,-63.279373,4.1396384,158.97176,3.3885875,2.3240333,-132.07271,7.9107885,-1.5348928,112.96125,1.7572961,-1.8429058,26.299406,-0.5467498,-3.5549507
3064,158.36061,-35.57097,-4.607862,53.229225,-63.273865,4.1399374,158.96414,3.3955638,2.322524,-132.05737,7.913859,-1.5402005,112.96275,1.7573234,-1.8430588,26.299406,-0.5467498,-3.5549507
3075,158.35832,-35.571728,-4.6144166,53.25149,-63.277893,4.1375675,158.95769,3.4027698,2.3211155,-132.0423,7.914125,-1.5391319,112.953094,1.7629982,-1.8469441,26.293299,-0.54696864,-3.5549674
3085,158.3513,-35.573936,-4.6121845,53.25559,-63.273697,4.147116,158.95007,3.4097457,2.3196046,-132.0272,7.9143877,-1.5380633,112.94521,1.7628722,-1.8471252,26.293299,-0.54696864,-3.5549674
3096,158.34323,-35.573986,-4.6100264,53.27783,-63.277718,4.144744,158.94244,3.4167216,2.3180926,-132.00365,7.9145417,-1.5365152,112.93583,1.7627188,-1.8471527,26.28259,-0.5472044,-3.5547652
3105,158.33514,-35.574036,-4.607868,53.286858,-63.272213,4.145046,158.9351,3.4168227,2.3178618,-131.98857,7.9148035,-1.5354464,112.93733,1.7627461,-1.847306,26.276484,-0.54742324,-3.5547822
3119,158.32727,-35.568233,-4.6134048,53.30908,-63.276234,4.1426754,158.9273,3.4250631,2.3232193,-131.97348,7.9150662,-1.5343776,112.92794,1.7625927,-1.8473334,26.276484,-0.54742324,-3.5547822
3127,158.31918,-35.568287,-4.611247,53.31809,-63.27072,4.1429787,158.92085,3.43227,2.3218062,-131.95813,7.918143,-1.5396818,112.920044,1.7624665,-1.8475145,26.270376,-0.54764205,-3.5547988
3138,158.31918,-35.568287,-4.611247,53.34036,-63.275745,4.146262,158.91324,3.4392455,2.3202913,-131.94304,7.9184055,-1.5386125,112.910324,1.7720052,-1.845571,26.264269,-0.5478609,-3.5548155
3147,158.3111,-35.568336,-4.6090894,53.349354,-63.27024,4.146568,158.9056,3.4462202,2.3187757,-131.92795,7.918667,-1.5375429,112.902435,1.7718793,-1.845753,26.264269,-0.5478609,-3.5548155
3158,158.30302,-35.56838,-4.606932,53.354424,-63.270916,4.148631,158.89796,3.4531944,2.3172588,-131.91096,7.918449,-1.5365843,112.902435,1.7718793,-1.845753,26.25356,-0.54809666,-3.5546134
3172,158.29494,-35.568428,-4.6047745,53.375496,-63.26908,4.1480894,158.89034,3.4601688,2.3157415,-131.89587,7.918711,-1.5355147,112.894554,1.7717534,-1.8459343,26.247452,-0.5483154,-3.5546303
3180,158.28566,-35.5714,-4.6090946,53.38556,-63.269436,4.1465664,158.8842,3.4605029,2.3156083,-131.8808,7.9189734,-1.5344452,112.885155,1.7715999,-1.8459625,26.247452,-0.5483154,-3.5546303
3189,158.28566,-35.5714,-4.6090946,53.406666,-63.268597,4.151678,158.87656,3.467477,2.3140895,-131.8572,7.9191246,-1.5328962,112.877,1.7772993,-1.8500057,26.241524,-0.5417274,-3.5530589
3200,158.28006,-35.56484,-4.6080794,53.41671,-63.26894,4.150154,158.86893,3.4744506,2.31257,-131.84183,7.9222045,-1.5381968,112.86761,1.7771451,-1.8500338,26.235413,-0.5419462,-3.5530758
3211,158.2695,-35.571495,-4.604779,53.437744,-63.267105,4.149613,158.86111,3.482693,2.3179193,-131.82753,7.9160857,-1.5399712,112.86911,1.7771733,-1.8501879,26.235413,-0.5419462,-3.5530758
3223,158.26161,-35.5657,-4.6103187,53.442783,-63.26778,4.151677,158.85468,3.4899015,2.3164978,-131.81241,7.916347,-1.5389022,112.85944,1.7828438,-1.8540783,26.22912,-0.54897195,-3.55468
3235,158.25105,-35.572353,-4.607017,53.46378,-63.26595,4.151137,158.84734,3.490002,2.3162622,-131.79732,7.916608,-1.5378327,112.85155,1.7827172,-1.8542608,26.218418,-0.5492076,-3.554478
3243,158.25354,-35.565742,-4.6081614,53.47384,-63.267303,4.1552663,158.83969,3.4969752,2.3147395,-131.78221,7.916868,-1.536763,112.84366,1.7825909,-1.8544436,26.218418,-0.5492076,-3.554478
3253,158.24545,-35.565796,-4.606004,53.494843,-63.265472,4.154726,158.83205,3.503948,2.313216,-131.7586,7.9170194,-1.5352142,112.83426,1.7824364,-1.8544716,26.21249,-0.5426192,-3.5529082
3264,158.23618,-35.568768,-4.6103225,53.50483,-63.265823,4.1532035,158.82425,3.5121915,2.3185608,-131.74352,7.91728,-1.5341444,112.83576,1.7824643,-1.8546259,26.21249,-0.5426192,-3.5529082
3275,158.22809,-35.56881,-4.608165,53.525826,-63.264988,4.1583147,158.81781,3.5194008,2.3171349,-131.72841,7.91754,-1.5330747,112.826355,1.7823098,-1.8546542,26.206377,-0.542838,-3.5529249
3285,158.22002,-35.568855,-4.606007,53.530827,-63.26567,4.1603775,158.81017,3.5263739,2.3156085,-131.71301,7.920627,-1.5383723,112.818474,1.7821833,-1.8548366,26.200266,-0.5430566,-3.552942
3296,158.22002,-35.568855,-4.606007,53.55177,-63.263836,4.1598406,158.80252,3.5333455,2.3140812,-131.6979,7.9208875,-1.5373018,112.80881,1.7878517,-1.8587297,26.200266,-0.5430566,-3.552942
3306,158.21193,-35.568905,-4.603849,53.561733,-63.26418,4.1583166,158.80222,3.540218,2.3127916,-131.68279,7.9211464,-1.5362315,112.8103,1.7878798,-1.8588847,26.189566,-0.5432923,-3.55274
3317,158.20386,-35.56895,-4.601692,53.570576,-63.25868,4.1586356,158.78755,3.5404167,2.3123147,-131.66768,7.9214067,-1.535161,112.80091,1.7877249,-1.8589127,26.189566,-0.5432923,-3.55274
3327,158.1935,-35.569763,-4.6060877,53.5926,-63.2627,4.156255,158.78844,3.5475276,2.3111231,-131.65068,7.9211864,-1.5342025,112.79295,1.7914699,-1.8532693,26.18345,-0.5435109,-3.5527568
3337,158.1935,-35.569763,-4.6060877,53.601448,-63.258198,4.162226,158.77345,3.5545983,2.309354,-131.63554,7.9214454,-1.533132,112.78355,1.7913153,-1.8532978,26.177338,-0.54372954,-3.5527735
3348,158.18422,-35.572735,-4.610405,53.618492,-63.262547,4.163432,158.76564,3.5628436,2.3146915,-131.62044,7.9217033,-1.5320615,112.775375,1.7970105,-1.8573478,26.177338,-0.54372954,-3.5527735
3359,158.17615,-35.572784,-4.6082478,53.639374,-63.260715,4.162895,158.758,3.5698147,2.3131597,-131.60504,7.9247956,-1.5373553,112.775375,1.7970105,-1.8573478,26.171223,-0.5439483,-3.5527902
3369,158.16805,-35.57283,-4.60609,53.649277,-63.261066,4.1613727,158.75066,3.5699139,2.3129194,-131.58221,7.9185696,-1.5386633,112.76748,1.7968842,-1.8575318,26.160524,-0.54418385,-3.5525887
3380,158.15997,-35.572876,-4.603932,53.671246,-63.266098,4.1646376,158.75154,3.577026,2.3117254,-131.5671,7.918829,-1.5375929,112.757805,1.8025503,-1.8614277,26.160524,-0.54418385,-3.5525887
3392,158.1577,-35.573647,-4.6104846,53.680035,-63.260597,4.1649623,158.73656,3.5840952,2.3099504,-131.55197,7.9190874,-1.5365226,112.7593,1.8025788,-1.8615834,26.154411,-0.54440254,-3.5526054
3401,158.14963,-35.573692,-4.608327,53.70198,-63.264614,4.162577,158.72922,3.5841942,2.309709,-131.53685,7.9193454,-1.5354522,112.74991,1.8024231,-1.8616122,26.148294,-0.5446213,-3.5526223
3412,158.14404,-35.567135,-4.607319,53.71074,-63.259106,4.162904,158.72874,3.5923421,2.3152833,-131.52171,7.9196033,-1.5343817,112.742004,1.8022965,-1.8617964,26.148294,-0.5446213,-3.5526223
3422,158.13596,-35.567177,-4.605161,53.72773,-63.264477,4.1697526,158.72127,3.598035,2.3068795,-131.50659,7.919861,-1.5333109,112.732605,1.8021408,-1.861825,26.14218,-0.54484,-3.552639
3432,158.12787,-35.567223,-4.603004,53.736477,-63.25898,4.1700807,158.71494,3.5996525,2.3136034,-131.4912,7.9229584,-1.5386022,112.7247,1.8020136,-1.8620094,26.136065,-0.54505867,-3.5526557
3443,158.11859,-35.570198,-4.60732,53.745228,-63.253468,4.1704087,158.70729,3.6066225,2.312066,-131.47606,7.9232163,-1.5375311,112.71531,1.8018583,-1.862038,26.131666,-0.53826725,-3.5508552
3453,158.11859,-35.570198,-4.60732,53.767117,-63.25749,4.168022,158.69965,3.6135921,2.3105278,-131.46092,7.9234753,-1.5364598,112.716805,1.8018869,-1.8621937,26.125555,-0.53848577,-3.550872
3464,158.11052,-35.57024,-4.605162,53.775826,-63.253,4.174001,158.6923,3.6136904,2.3102846,-131.44579,7.923733,-1.5353886,112.70739,1.801731,-1.8622224,26.119434,-0.5387043,-3.550889
3474,158.10016,-35.57106,-4.609557,53.79769,-63.257015,4.1716137,158.68587,3.620903,2.308843,-131.42215,7.923878,-1.533838,112.69922,1.8074235,-1.8662771,26.119434,-0.5387043,-3.550889
3492,158.09209,-35.571106,-4.6073995,53.819557,-63.26104,4.169226,158.6782,3.627872,2.3073027,-131.40752,7.92061,-1.5419947,112.69125,1.8111728,-1.8606386,26.113317,-0.5389228,-3.5509057
3498,158.084,-35.571144,-4.605242,53.82825,-63.25553,4.1695595,158.67087,3.6279697,2.3070588,-131.3924,7.9208674,-1.5409238,112.69125,1.8111728,-1.8606386,26.107199,-0.53914136,-3.5509229
3508,158.0865,-35.564537,-4.606395,53.83203,-63.250362,4.1734757,158.66321,3.6349385,2.3055172,-131.37534,7.9206448,-1.5399655,112.68335,1.8110461,-1.8608236,26.102621,-0.5391583,-3.5507045
3516,158.07614,-35.565357,-4.6107893,53.853867,-63.25438,4.171089,158.65538,3.643188,2.310842,-131.3602,7.920902,-1.5388945,112.673935,1.8108903,-1.8608528,26.096504,-0.53937674,-3.5507212
3528,158.06914,-35.567562,-4.6085525,53.862503,-63.2499,4.1770697,158.64923,3.6435297,2.3106945,-131.34695,7.921638,-1.5377103,112.66604,1.8107636,-1.8610379,26.090387,-0.5395953,-3.550738
3538,158.06107,-35.567608,-4.6063952,53.884308,-63.253918,4.17468,158.64159,3.6504984,2.3091505,-131.32991,7.921416,-1.5367525,112.65663,1.8106078,-1.8610668,26.090387,-0.5395953,-3.550738
3549,158.05298,-35.56765,-4.6042376,53.892963,-63.24841,4.1750174,158.63394,3.6574664,2.3076057,-131.31476,7.9216714,-1.5356811,112.65813,1.8106368,-1.8612227,26.084267,-0.5398139,-3.550755
3561,158.0424,-35.5743,-4.6009254,53.90987,-63.252766,4.176211,158.62659,3.6575642,2.30736,-131.2996,7.9219284,-1.5346099,112.648445,1.8162984,-1.8651248,26.078148,-0.5400323,-3.5507717
3570,158.03682,-35.567734,-4.5999227,53.918453,-63.248287,4.1821933,158.61894,3.6645317,2.305814,-131.2842,7.925036,-1.5398949,112.64054,1.8161714,-1.8653101,26.078148,-0.5400323,-3.5507717
3582,158.03455,-35.568512,-4.606475,53.94022,-63.252304,4.1798024,158.61261,3.6661582,2.312532,-131.26132,7.9188137,-1.5412203,112.631134,1.8160154,-1.8653393,26.06746,-0.5402678,-3.55057
3590,158.02505,-35.57732,-4.60308,53.948837,-63.246796,4.180144,158.60497,3.6731257,2.3109841,-131.24615,7.91907,-1.5401492,112.623215,1.8158878,-1.8655248,26.06134,-0.54048634,-3.550587
3601,158.01697,-35.577366,-4.600922,53.970608,-63.250824,4.177751,158.5973,3.6800933,2.3094358,-131.231,7.919327,-1.5390779,112.623215,1.8158878,-1.8655248,26.06134,-0.54048634,-3.550587
3612,158.00912,-35.57158,-4.606472,53.979202,-63.245316,4.178094,158.58997,3.6801908,2.3091886,-131.21584,7.919581,-1.538007,112.61524,1.8196416,-1.8598897,26.055218,-0.5407048,-3.5506034
3622,158.00104,-35.571625,-4.6043143,54.00087,-63.250362,4.181342,158.58965,3.6870608,2.3078866,-131.20068,7.9198365,-1.5369358,112.60557,1.8253016,-1.8637942,26.049093,-0.54092336,-3.5506203
3633,158.00104,-35.571625,-4.6043143,54.009453,-63.244854,4.1816864,158.58319,3.6942747,2.3064325,-131.18553,7.9200916,-1.5358644,112.597664,1.8251747,-1.8639805,26.049093,-0.54092336,-3.5506203
3643,157.99297,-35.571667,-4.602157,54.03116,-63.248875,4.1792927,158.57585,3.6943717,2.306185,-131.17009,7.9232054,-1.5411466,112.597664,1.8251747,-1.8639805,26.038406,-0.54115874,-3.5504184
3654,157.9826,-35.572487,-4.6065507,54.03486,-63.243702,4.1832213,158.56819,3.7013383,2.3046336,-131.15492,7.9234605,-1.5400748,112.589745,1.8250476,-1.8641665,26.032286,-0.5413772,-3.550435
3666,157.97453,-35.572533,-4.6043935,54.056553,-63.24773,4.180827,158.56055,3.708305,2.3030813,-131.13977,7.923715,-1.5390028,112.581825,1.8249205,-1.8643526,26.032286,-0.5413772,-3.550435
3677,157.96646,-35.572575,-4.602236,54.06502,-63.24325,4.1868153,158.55319,3.708401,2.3028328,-131.1246,7.9239693,-1.5379308,112.57215,1.830579,-1.868259,26.026163,-0.54159576,-3.5504515
3685,157.96753,-35.574734,-4.602154,54.086693,-63.24727,4.1844187,158.54655,3.7169027,2.3082414,-131.1017,7.917749,-1.5392652,112.56423,1.8304518,-1.8684455,26.02004,-0.5418143,-3.5504682
3697,157.95718,-35.57555,-4.6065474,54.095226,-63.241764,4.1847687,158.5392,3.716999,2.307992,-131.08653,7.9180045,-1.538194,112.56423,1.8304518,-1.8684455,26.02004,-0.5418143,-3.5504682
3706,157.94911,-35.5756,-4.604389,54.116875,-63.24578,4.18237,158.53154,3.723965,2.3064368,-131.07137,7.9182577,-1.5371226,112.556305,1.8303246,-1.8686324,26.013912,-0.5420328,-3.5504847
3717,157.94104,-35.575634,-4.6022315,54.125294,-63.241314,4.1883616,158.5242,3.7240615,2.3061872,-131.05617,7.918512,-1.5360513,112.546906,1.8301675,-1.868662,26.003412,-0.535458,-3.5487087
3729,157.94104,-35.575634,-4.6022315,54.14208,-63.24568,4.189546,158.51653,3.7310271,2.304631,-131.03885,7.921152,-1.5414445,112.53898,1.8300403,-1.8688486,26.003412,-0.535458,-3.5487087
3738,157.93294,-35.575676,-4.6000743,54.150585,-63.240166,4.1898985,158.50887,3.7379925,2.3030741,-131.02367,7.9214067,-1.5403727,112.52957,1.8298832,-1.868878,25.997288,-0.53567636,-3.5487254
3749,157.9251,-35.569897,-4.6056275,54.172188,-63.24419,4.1874995,158.50255,3.739628,2.3097847,-131.00186,7.9220266,-1.5387075,112.53106,1.8299128,-1.8690351,25.991165,-0.53589475,-3.5487428
3760,157.91702,-35.569935,-4.60347,54.180668,-63.238678,4.1878533,158.49506,3.7453034,2.3013606,-130.98477,7.9218006,-1.5377501,112.52166,1.8297557,-1.8690648,25.991165,-0.53589475,-3.5487428
3770,157.90894,-35.569977,-4.601313,54.202263,-63.242702,4.1854534,158.48752,3.7466896,2.307975,-130.97038,7.9156947,-1.5395706,112.51374,1.8296283,-1.869251,25.985039,-0.5361132,-3.5487595
3780,157.90086,-35.570023,-4.599156,54.21061,-63.238235,4.1914496,158.47986,3.7536542,2.306415,-130.9552,7.915948,-1.5384994,112.504326,1.8294715,-1.8692808,25.974358,-0.53634846,-3.5485582
3792,157.8916,-35.573,-4.6034656,54.22736,-63.242596,4.1926293,158.47252,3.75375,2.3061635,-130.93976,7.9190702,-1.5437757,112.49613,1.8351563,-1.8733478,25.974358,-0.53634846,-3.5485582
3801,157.8916,-35.573,-4.6034656,54.236893,-63.242947,4.191105,158.46606,3.760966,2.304698,-130.92458,7.919325,-1.5427041,112.49613,1.8351563,-1.8733478,25.968231,-0.5365668,-3.5485747
3812,157.88603,-35.566437,-4.6024714,54.25736,-63.241104,4.1905847,158.45871,3.7610617,2.304446,-130.9094,7.9195786,-1.541632,112.488205,1.8350285,-1.8735349,25.968231,-0.5365668,-3.5485747
3823,157.87794,-35.56648,-4.600314,54.266876,-63.24145,4.1890616,158.45107,3.768026,2.3028836,-130.8942,7.9198313,-1.5405604,112.47879,1.834871,-1.8735644,25.962103,-0.5367852,-3.5485916
3834,157.86987,-35.56652,-4.598157,54.287323,-63.239613,4.188542,158.45073,3.774894,2.3015728,-130.879,7.920083,-1.5394884,112.47087,1.8347433,-1.8737514,25.955976,-0.5370035,-3.548608
3844,157.86179,-35.566563,-4.5959997,54.29669,-63.240997,4.192656,158.44337,3.7749896,2.3013203,-130.855,7.9230986,-1.5442833,112.47236,1.8347726,-1.8739086,25.955976,-0.5370035,-3.548608
3856,157.85953,-35.567345,-4.602549,54.317116,-63.23917,4.192136,158.43692,3.7822056,2.2998507,-130.83981,7.923352,-1.543211,112.462944,1.8346155,-1.8739384,25.945295,-0.5372388,-3.5484064
3866,157.85146,-35.567387,-4.6003923,54.33861,-63.243183,4.1897316,158.42958,3.7823002,2.2995975,-130.8246,7.923605,-1.5421383,112.45502,1.8344876,-1.8741252,25.939169,-0.5374571,-3.548423
3877,157.84445,-35.569584,-4.598151,54.348076,-63.243526,4.1882076,158.4219,3.7892637,2.298032,-130.80942,7.923857,-1.5410657,112.44561,1.8343301,-1.8741549,25.939352,-0.5306462,-3.5468528
3888,157.83636,-35.569622,-4.5959935,54.36354,-63.24309,4.1969056,158.41455,3.789359,2.2977786,-130.79422,7.9241085,-1.539993,112.43768,1.8342022,-1.8743417,25.933037,-0.5376755,-3.5484397
3899,157.8341,-35.57041,-4.6025434,54.37299,-63.243435,4.1953807,158.40689,3.7963216,2.2962122,-130.779,7.9243603,-1.5389202,112.42827,1.8340449,-1.8743714,25.927092,-0.5310826,-3.5468867
3909,157.82603,-35.570454,-4.600386,54.393368,-63.2416,4.1948633,158.40044,3.8035378,2.2947385,-130.75526,7.924497,-1.5373687,112.429756,1.8340743,-1.8745286,25.927092,-0.5310826,-3.5468867
3921,157.81795,-35.57049,-4.5982294,54.401714,-63.236088,4.1952295,158.39308,3.8036327,2.2944844,-130.74007,7.924749,-1.5362959,112.42034,1.8339168,-1.8745581,25.920961,-0.5313007,-3.5469038
3931,157.80986,-35.57053,-4.5960712,54.411137,-63.23644,4.1937056,158.3854,3.810594,2.2929156,-130.72458,7.927883,-1.5415652,112.412415,1.8337888,-1.8747451,25.910105,-0.53834736,-3.5482714
3941,157.79951,-35.571354,-4.600464,54.432583,-63.240444,4.191298,158.37805,3.8106887,2.2926605,-130.71017,7.9217806,-1.543399,112.403,1.8336315,-1.8747746,25.910105,-0.53834736,-3.5482714
3952,157.79951,-35.571354,-4.600464,54.452915,-63.238617,4.1907816,158.3707,3.8107831,2.2924058,-130.69496,7.9220314,-1.5423262,112.39507,1.8335037,-1.8749614,25.903975,-0.53856575,-3.548288
3962,157.79144,-35.571392,-4.598307,54.461235,-63.23311,4.1911516,158.36424,3.8179991,2.2909288,-130.67975,7.922283,-1.5412536,112.39507,1.8335037,-1.8749614,25.903975,-0.53856575,-3.548288
3973,157.78444,-35.573593,-4.5960636,54.482468,-63.238182,4.194376,158.35689,3.8180933,2.2906735,-130.66455,7.9225335,-1.5401808,112.38714,1.8333751,-1.875148,25.897844,-0.5387841,-3.5483043
3987,157.77888,-35.567028,-4.5950747,54.490765,-63.23267,4.194748,158.34921,3.825055,2.2891016,-130.64934,7.9227843,-1.5391078,112.37772,1.833218,-1.8751775,25.89171,-0.5390025,-3.5483208
3994,157.76854,-35.567856,-4.5994663,54.50738,-63.237038,4.1959167,158.34167,3.8264472,2.2957096,-130.63411,7.923034,-1.5380348,112.36979,1.83309,-1.8753644,25.88717,-0.5390191,-3.5481021
4004,157.76047,-35.567894,-4.5973096,54.51674,-63.23738,4.194392,158.334,3.833408,2.2941363,-130.6189,7.9232845,-1.5369619,112.37128,1.833119,-1.8755217,25.881039,-0.53923744,-3.5481188
4015,157.76047,-35.567894,-4.5973096,54.53703,-63.235542,4.1938787,158.3349,3.8405316,2.2929122,-130.59486,7.92631,-1.5417494,112.36186,1.8329616,-1.8755509,25.87509,-0.53264403,-3.5465686
4025,157.75238,-35.567932,-4.5951524,54.546196,-63.236942,4.1979876,158.32773,3.8393257,2.2857924,-130.57991,7.923669,-1.5343373,112.35393,1.8328334,-1.8757377,25.87509,-0.53264403,-3.5465686
4036,157.74431,-35.56797,-4.592995,54.566452,-63.235107,4.197475,158.32019,3.8407195,2.292399,-130.56467,7.9239182,-1.533264,112.34451,1.8326758,-1.8757669,25.868958,-0.5328622,-3.5465856
4046,157.73622,-35.56801,-4.5908384,54.575775,-63.235447,4.19595,158.3125,3.8476799,2.2908235,-130.54945,7.9241667,-1.5321908,112.336296,1.8383545,-1.8798424,25.862823,-0.5330804,-3.5466027
4058,157.72923,-35.5702,-4.5885954,54.59602,-63.233612,4.1954374,158.30516,3.8477733,2.2905664,-130.53423,7.924415,-1.5311172,112.33624,1.8422495,-1.8740314,25.85669,-0.5332987,-3.546619
4067,157.72697,-35.571,-4.5951443,54.60533,-63.23395,4.1939135,158.29901,3.848124,2.2904024,-130.51875,7.927558,-1.5363812,112.3283,1.8421216,-1.8742191,25.852156,-0.5333155,-3.546401
4078,157.71889,-35.571037,-4.592987,54.625546,-63.232113,4.1934013,158.29135,3.855084,2.2888253,-130.49495,7.927691,-1.5348288,112.318886,1.8419639,-1.8742486,25.846018,-0.53353363,-3.5464177
4088,157.71333,-35.564465,-4.5920014,54.630096,-63.23282,4.195456,158.28398,3.8551776,2.2885678,-130.47972,7.9279394,-1.533755,112.31095,1.8418357,-1.8744361,25.839886,-0.5337519,-3.5464342
4099,157.70525,-35.564503,-4.5898447,54.650112,-63.232037,4.200576,158.27612,3.8634396,2.2938519,-130.4634,7.921362,-1.5357186,112.31095,1.8418357,-1.8744361,25.839886,-0.5337519,-3.5464342
4110,157.70047,-35.571907,-4.595221,54.65939,-63.23238,4.199053,158.26877,3.863533,2.2935936,-130.44817,7.921611,-1.5346456,112.30302,1.8417078,-1.8746235,25.83375,-0.5339701,-3.5464509
4119,157.69238,-35.57194,-4.593065,54.680656,-63.23639,4.196636,158.26141,3.863627,2.2933357,-130.43292,7.9218574,-1.5335723,112.293594,1.8415502,-1.8746531,25.83375,-0.5339701,-3.5464509
4130,157.68431,-35.571976,-4.590907,54.700825,-63.23456,4.1961246,158.25494,3.870844,2.2918484,-130.4177,7.922105,-1.5324991,112.285645,1.841422,-1.8748406,25.8229,-0.5410175,-3.5478127
4141,157.67732,-35.574173,-4.5886617,54.70986,-63.235966,4.200231,158.2476,3.870937,2.29159,-130.40245,7.922353,-1.5314258,112.285645,1.841422,-1.8748406,25.816765,-0.54123586,-3.5478287
4152,157.66698,-35.575,-4.5930533,54.725296,-63.23449,4.203298,158.24727,3.877803,2.290267,-130.38695,7.9255013,-1.536686,112.27771,1.8412939,-1.875028,25.816946,-0.5344233,-3.546266
4163,157.66698,-35.575,-4.5930533,54.734524,-63.234833,4.2017736,158.2399,3.8778963,2.290008,-130.37172,7.925748,-1.5356122,112.268295,1.8411362,-1.8750575,25.810812,-0.53464144,-3.5462823
4173,157.6589,-35.57504,-4.590896,54.754665,-63.232994,4.2012634,158.23256,3.877989,2.2897494,-130.35646,7.925995,-1.5345383,112.26035,1.8410081,-1.8752447,25.804672,-0.5348597,-3.546299
4184,157.65082,-35.575077,-4.5887384,54.76366,-63.2344,4.205369,158.22609,3.885207,2.2882583,-130.34122,7.926243,-1.5334642,112.250656,1.8466542,-1.8791673,25.804672,-0.5348597,-3.546299
4194,157.64526,-35.568504,-4.587756,54.783768,-63.232567,4.204859,158.21873,3.8853002,2.2879994,-130.31741,7.926373,-1.531912,112.24272,1.8465258,-1.8793551,25.798536,-0.5350779,-3.5463154
4204,157.63492,-35.56934,-4.592148,54.792965,-63.232906,4.2033343,158.21138,3.8853931,2.28774,-130.30215,7.926619,-1.530838,112.24272,1.8465258,-1.8793551,25.787626,-0.5337478,-3.5529275
4215,157.63492,-35.56934,-4.592148,54.813057,-63.23107,4.202828,158.20369,3.8923512,2.2861552,-130.28665,7.929772,-1.5360947,112.23477,1.8463973,-1.8795428,25.787626,-0.5337478,-3.5529275
4225,157.62794,-35.571533,-4.5899024,54.81754,-63.231773,4.204879,158.19635,3.8924437,2.2858956,-130.27141,7.9300175,-1.5350201,112.22683,1.8462689,-1.8797306,25.781485,-0.53396624,-3.5529437
4236,157.6176,-35.57237,-4.594293,54.837376,-63.231007,4.209998,158.18988,3.8996615,2.2844014,-130.25615,7.930264,-1.5339454,112.21741,1.8461108,-1.8797603,25.775164,-0.5409982,-3.5545208
4248,157.60953,-35.572407,-4.592136,54.846546,-63.231346,4.208474,158.18251,3.8997536,2.2841415,-130.24168,7.9241705,-1.5358038,112.21888,1.8461401,-1.8799185,25.775164,-0.5409982,-3.5545208
4257,157.60143,-35.572437,-4.589978,54.867683,-63.23536,4.2060523,158.17516,3.8998463,2.2838814,-130.22643,7.924415,-1.5347298,112.20946,1.8459821,-1.879948,25.769209,-0.53440356,-3.552977
4267,157.60143,-35.572437,-4.589978,54.88773,-63.233524,4.2055445,158.16748,3.9068031,2.2822938,-130.21117,7.924662,-1.5336558,112.201515,1.8458534,-1.8801357,25.763067,-0.53462213,-3.5529938
4279,157.5911,-35.573273,-4.594369,54.896866,-63.233852,4.20402,158.16011,3.9068954,2.2820332,-130.19592,7.9249067,-1.5325817,112.19209,1.8456953,-1.8801651,25.758545,-0.5346388,-3.552775
4289,157.58302,-35.573307,-4.5922117,54.916885,-63.232025,4.2035146,158.15398,3.9072475,2.281864,-130.18039,7.928065,-1.5378358,112.18414,1.8455665,-1.880353,25.752405,-0.5348575,-3.5527916
4300,157.57603,-35.5755,-4.589966,54.925755,-63.23344,4.207616,158.14629,3.9142046,2.2802746,-130.15656,7.928193,-1.536283,112.18414,1.8455665,-1.880353,25.74608,-0.5418897,-3.5543666
4310,157.56795,-35.57554,-4.587808,54.945766,-63.231598,4.2071095,158.13893,3.9142969,2.2800136,-130.14128,7.928439,-1.5352082,112.17619,1.8454379,-1.8805406,25.74608,-0.5418897,-3.5543666
4320,157.5657,-35.576332,-4.594355,54.95019,-63.232304,4.20916,158.13106,3.9225638,2.2852836,-130.12602,7.9286833,-1.5341334,112.1665,1.8510809,-1.884467,25.740122,-0.5352947,-3.5528245
4332,157.5576,-35.57637,-4.592198,54.97018,-63.23047,4.2086554,158.13106,3.9225638,2.2852836,-130.11075,7.92893,-1.5330586,112.15855,1.8509519,-1.8846556,25.740187,-0.5436708,-3.5475683
4342,157.54953,-35.57641,-4.590041,54.979263,-63.23081,4.2071323,158.12491,3.9229171,2.2851133,-130.09549,7.9291725,-1.5319836,112.149124,1.8507936,-1.8846852,25.734228,-0.5370752,-3.5460265
4352,157.54146,-35.57644,-4.5878835,55.00031,-63.23481,4.2047033,158.11723,3.929874,2.2835214,-130.08076,7.925999,-1.5401766,112.150536,1.8547274,-1.8790387,25.723328,-0.5357485,-3.552639
4362,157.53111,-35.577274,-4.592273,55.008026,-63.230385,4.2107277,158.10988,3.9299657,2.2832594,-130.06549,7.9262447,-1.5391022,112.14111,1.8545691,-1.8790686,25.723576,-0.5373098,-3.5458243
4373,157.53111,-35.577274,-4.592273,55.02906,-63.234398,4.2082977,158.10251,3.9300573,2.2829974,-130.05022,7.926489,-1.5380274,112.13316,1.8544405,-1.8792571,25.71743,-0.5375281,-3.5458405
