millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2
2326,149.17386,-22.9084,-30.983309,54.9693,-30.985077,-2.6078382,27.298729,32.19481,53.85774,82.34503,37.91421,7.369783,136.86182,29.485283,51.555946,47.07832,33.197594,28.30426,-164.67168,38.538315,2.8328164,40.238583,52.811737,35.28801,141.82126,32.355526,33.246,-147.07854,72.373,11.152875,-72.41246,43.826115,2.3538692
2373,149.84676,-21.540524,-31.43169,55.888554,-31.196999,-3.5444918,28.786083,32.185463,53.208733,81.68876,37.796837,6.3317423,137.24341,29.64054,52.184666,48.621162,32.98759,27.299082,-164.32776,39.40248,3.6362972,38.117928,53.469925,34.92109,141.7317,32.79528,34.293003,-149.42235,71.906845,10.219897,-72.68149,44.161697,1.9551975
2393,149.85326,-21.559437,-31.47622,56.21293,-31.442162,-3.7487829,29.638958,32.28415,52.83706,81.50065,37.780266,5.9028873,137.32635,29.71457,52.364937,49.27888,32.923958,26.898098,-164.27846,39.666527,3.9172761,37.128548,53.678894,34.811653,141.66678,32.906536,34.640507,-149.84859,71.69429,9.910217,-72.73184,44.251045,1.8189245
2414,149.66608,-21.80938,-31.356812,56.450626,-31.712494,-3.709353,30.405226,32.320885,52.490257,81.21042,37.64723,5.4276824,137.47034,29.759642,52.590485,49.876354,32.85554,26.54413,-164.16774,39.88111,4.1837544,36.296017,53.87477,34.715954,141.62712,32.962494,34.986008,-150.18555,71.436516,9.65165,-72.816895,44.293716,1.6414448
2432,149.37444,-22.306635,-31.368757,56.568413,-32.086964,-3.4024553,31.299936,32.24953,52.161884,80.93625,37.48866,4.8870234,137.65219,29.794855,52.864326,50.47779,32.73369,26.235996,-163.80013,40.417744,4.420967,35.98591,54.25918,34.473804,141.62384,33.04837,35.42472,-150.6663,71.16281,9.376662,-72.92257,44.309525,1.4229385
2451,149.26881,-22.602022,-31.799198,56.767105,-32.487137,-3.17047,32.327263,32.20806,51.767475,80.677635,37.351902,4.352083,137.96951,29.743507,53.16847,50.802677,32.53972,25.891459,-163.38902,40.651054,4.692673,36.333702,54.443024,34.394596,141.75684,32.975044,35.754845,-151.24448,70.852684,9.255383,-73.04407,44.26682,1.1874799
2512,148.96115,-23.063549,-32.772987,57.10778,-33.315132,-2.6644533,33.848618,31.620268,51.486668,79.95504,36.481705,3.5563116,138.71008,29.280842,53.85718,51.90253,31.857784,25.788895,-162.36955,40.753014,5.228922,39.80695,54.48166,34.51876,142.1685,32.59942,36.508694,-152.60461,69.9284,9.4432745,-73.38526,43.582375,0.76203257
2533,148.41441,-23.46094,-32.357452,56.92159,-33.324505,-2.3668287,33.912254,31.20049,51.47546,79.542625,36.126747,3.3351033,138.8518,29.210604,53.92377,52.159607,31.782957,25.71078,-161.72684,40.78658,5.296069,42.971416,54.576687,34.47374,142.47377,32.374454,36.721497,-153.46808,69.65882,9.588742,-73.53208,43.294968,0.7501249
2553,147.905,-23.853754,-32.113113,56.733845,-33.355114,-1.9079787,34.02394,30.92447,51.446823,79.313805,35.82051,3.2488892,139.30592,28.985703,54.308693,52.266808,31.616764,25.739618,-161.33365,40.85362,5.651883,44.476997,54.590508,34.5636,142.6314,32.267143,37.08803,-154.17133,69.32861,9.631093,-73.701004,42.93102,0.6586599
2572,147.43596,-24.48797,-31.985092,56.58815,-33.42382,-1.0688632,34.46975,30.62371,51.46973,79.1579,35.34747,3.014361,139.9256,28.677866,54.90428,52.449657,31.159994,25.512104,-160.86449,40.83023,6.077216,46.651558,54.575943,34.700222,142.95154,31.975288,37.56988,-154.7751,68.76601,9.742926,-73.94429,42.404015,0.3739416
2594,146.88116,-25.16992,-31.786867,56.348732,-33.454414,-0.33106783,35.619877,30.285942,51.250523,78.86262,34.874386,2.4625022,140.73055,28.377542,55.649933,52.542645,30.66043,25.287117,-160.2994,41.016663,6.7316484,49.303616,54.669804,34.76512,143.35748,31.657936,38.247086,-155.5394,68.17654,9.738813,-74.204185,41.8527,0.07844952
2615,146.3758,-25.850525,-31.547308,56.27561,-33.611675,0.43066037,36.93988,29.876827,50.974823,78.52697,34.255856,1.8494198,141.78613,27.74265,56.622326,52.41639,29.900297,25.088148,-159.82016,40.887375,7.386719,52.716366,54.49096,35.06567,143.79898,31.220749,38.910255,-156.16258,67.4144,9.914594,-74.45663,41.247307,-0.30539632
2664,145.98558,-26.469027,-31.6034,56.21488,-33.995697,1.3025434,38.10978,29.314877,50.748203,78.19303,33.559074,1.3506765,142.7659,27.04756,57.512943,52.361534,29.133638,25.064137,-159.29056,40.601494,7.992091,58.15264,54.186504,35.469414,144.31044,30.652523,39.527348,-156.65501,66.68179,10.212868,-74.6391,40.630623,-0.673626
2707,144.91426,-28.784956,-33.251102,56.050694,-35.493443,4.997867,39.506813,27.657034,51.349777,78.177124,31.749754,1.5879065,145.06807,25.196482,59.579697,52.903378,26.90505,25.555538,-157.95734,40.12542,10.186467,82.312,53.478878,36.439964,145.60452,29.028984,41.652885,-156.9476,64.31911,10.933126,-75.06639,39.26686,-1.9695853
2723,144.07823,-30.571556,-33.417366,55.720207,-35.776352,6.949016,38.558735,27.404762,52.088795,78.21983,31.264536,2.0848625,145.56805,24.779459,60.027615,53.117863,26.250652,25.676565,-157.54512,40.003235,10.78095,95.22542,53.30576,36.656643,145.9855,28.60166,42.24925,-157.03568,63.59688,11.109673,-75.2554,38.879402,-2.3327353
2742,142.932,-32.743706,-33.170616,55.362915,-35.967472,8.937874,37.537884,26.833662,52.857822,78.078064,30.610485,2.3663225,146.23308,24.180801,60.655544,53.48069,25.748919,25.804348,-156.94122,39.725212,11.583205,114.59559,52.959732,37.03394,146.64844,27.899145,43.11226,-157.35976,62.740623,11.390442,-75.52807,38.450203,-2.8932214
2756,141.98256,-34.819965,-33.312267,55.407837,-36.492878,10.887972,37.072372,25.783533,53.622097,77.82807,29.579853,2.1152773,147.3313,23.253838,61.71618,53.918903,24.902699,25.933756,-156.47112,39.308308,12.631077,134.9445,52.319233,37.67856,147.3563,27.055166,44.20162,-157.25278,61.670223,11.812284,-75.81179,37.931087,-3.7874982
2773,141.4313,-36.52822,-34.20245,55.76893,-37.3812,12.575755,38.069656,24.541006,54.04863,77.70533,28.483498,1.6674248,148.31425,22.429075,62.692627,54.57226,23.860418,26.003323,-156.02415,38.95623,13.542917,150.63724,51.81039,38.163883,147.91759,26.36217,45.128925,-157.07031,60.60239,12.167352,-76.1164,37.502327,-4.7392464
2833,141.39626,-38.568527,-37.577465,57.25088,-40.138332,15.5613785,41.20706,21.896978,54.235126,77.06567,25.772943,-0.20540757,151.33179,20.276121,65.652664,56.40501,21.225601,25.602018,-154.89735,38.22267,16.595736,-176.37534,50.444805,39.255184,149.50961,24.569468,48.20752,-156.78983,57.614662,12.539915,-77.10752,36.717484,-7.6272683
2853,141.70134,-38.75155,-38.75924,57.9884,-41.305656,16.091648,42.369164,20.665325,53.95515,76.393456,24.51131,-1.3975708,152.38358,19.712093,66.6689,57.12018,20.31805,25.170689,-154.65932,38.152176,17.715387,-168.62738,50.159203,39.358887,149.88123,24.198612,49.29926,-156.54904,56.596096,12.348373,-77.51005,36.698032,-8.711022
2873,142.01384,-38.75806,-39.913364,58.722584,-42.485897,16.364338,43.304253,19.145954,53.49383,75.39261,23.045233,-2.8097694,153.35352,19.30742,67.56964,57.806168,19.588797,24.577452,-154.4424,38.159027,18.80831,-162.77602,49.97513,39.317024,150.20868,23.951557,50.37094,-156.42036,55.694256,11.958608,-77.92442,36.771526,-9.745082
2900,142.36502,-38.5772,-40.962055,59.596592,-43.74788,16.273157,44.158478,17.449713,52.890163,74.35856,21.578106,-4.2780066,154.39764,18.930859,68.4838,58.45532,18.921339,23.888796,-154.30635,38.229263,19.985971,-157.59998,49.81245,39.182217,150.5103,23.790821,51.518444,-156.37643,54.720425,11.493997,-78.33148,36.865704,-10.75504
2910,142.82253,-38.230442,-41.93767,60.450546,-45.017284,16.07188,44.846786,15.830459,52.029884,73.18389,20.096573,-5.858119,155.40198,18.709335,69.28599,59.094643,18.269274,23.02623,-154.36964,38.51081,21.219744,-152.71738,49.80097,38.820415,150.68147,23.820415,52.747437,-156.31488,53.74806,10.756285,-78.74706,37.06024,-11.635556
2974,144.17665,-36.714058,-45.563663,62.62868,-48.783195,15.412301,45.821625,10.958726,48.059002,69.35346,15.833789,-11.02189,158.05893,18.908388,70.603455,61.51496,17.013985,19.597532,-156.46979,40.478962,25.687634,-138.23161,50.053505,36.626095,150.54044,24.75413,56.87806,-155.56647,50.068153,6.781911,-79.57069,37.902054,-13.736932
3000,144.45067,-36.44531,-46.232605,63.308914,-49.833122,15.090986,45.95973,9.936305,46.774265,68.49587,15.038761,-12.45868,158.93245,19.091017,70.707466,62.298683,16.682692,18.25524,-157.65237,41.30077,27.106245,-134.57643,50.279865,35.52792,150.31271,25.334984,58.019928,-155.20703,48.687733,4.992683,-79.64671,38.081383,-14.072539
3017,144.75496,-36.079025,-46.823425,63.849567,-50.565258,14.685504,46.120415,9.295279,45.57688,67.803474,14.6965065,-13.786582,159.81302,19.18941,70.76041,62.990585,16.42128,16.915985,-158.9004,41.913944,28.531624,-131.98409,50.3436,34.507183,150.26369,25.764835,59.095974,-154.92422,47.22402,3.1990495,-79.60084,38.053467,-14.178511
3031,145.15038,-35.611546,-47.32411,64.43821,-51.174408,14.25267,46.396408,9.146716,44.284176,67.42792,14.58368,-14.927507,160.85628,19.099041,70.90084,63.60664,16.076439,15.784029,-160.14015,42.42649,29.854187,-130.14565,50.267986,33.54908,150.12643,26.247019,59.86561,-154.55511,45.75691,1.5311911,-79.5172,37.891903,-14.211844
3052,145.64857,-35.051212,-47.835075,64.97773,-51.446148,13.735869,46.81515,9.478261,43.248367,67.47127,15.053792,-15.679126,161.83383,18.91445,71.058624,63.978313,15.723802,14.913582,-161.05518,42.837463,30.98683,-129.15608,50.217133,32.59756,149.97507,26.71161,60.377155,-154.12088,44.542686,-0.17117076,-79.39103,37.65869,-14.046514
3070,146.36978,-34.217827,-48.410084,65.4763,-51.548454,13.1360655,47.295593,10.326677,42.538826,67.97119,15.917214,-15.978706,162.64615,18.527233,71.40578,64.158,15.449749,14.416226,-161.24255,42.87001,31.891949,-129.10815,50.00892,31.953215,150.03406,26.878654,60.806602,-153.71034,43.56644,-1.486496,-79.2439,37.26906,-13.8139
3137,147.8755,-32.69285,-49.91161,66.18196,-51.42707,13.069509,48.634506,13.091713,43.40639,70.241646,17.928968,-13.784611,161.88353,17.587004,72.396034,64.14448,15.154494,15.46949,-154.1577,42.561523,29.780214,-136.14722,50.19771,31.85806,150.01555,26.518576,60.35271,-153.54967,43.46191,-0.75576824,-79.82903,36.060802,-13.596605
3152,148.1148,-32.560364,-50.78878,65.90088,-51.094967,13.871075,47.284035,13.513978,45.294422,70.36657,18.466011,-12.298488,160.67996,17.765259,72.07343,63.457897,15.542304,16.573442,-151.87408,42.851963,27.461493,-139.23965,50.76423,32.248642,149.81284,26.443398,59.287994,-154.25157,44.736958,0.8261609,-80.276505,36.136837,-13.325651
3173,148.09299,-32.629025,-51.21675,65.6932,-50.504456,14.295513,45.738544,14.185097,46.83975,70.7474,19.480698,-11.069236,158.461,18.625988,70.79351,63.229176,16.631372,17.613825,-150.16156,43.04549,24.423563,-142.84476,51.615356,32.970547,149.44012,26.571014,57.534836,-155.11804,46.763348,2.5757813,-80.68984,36.605885,-13.039799
3192,148.12076,-32.654255,-51.203865,65.6822,-49.785603,14.322583,45.15694,15.574433,47.915565,71.5136,20.692076,-9.678371,156.17055,19.38019,69.27083,63.320133,18.228672,19.030245,-149.08682,42.77292,21.496063,-148.12129,52.12908,34.051586,149.46677,26.393581,55.8697,-156.28664,49.061718,4.679218,-80.96614,37.065887,-12.811228
3212,148.03535,-32.761776,-50.859123,65.5682,-48.909058,14.495911,45.419075,16.891666,48.97881,72.60937,21.685003,-8.137924,154.19856,19.883722,67.79174,63.870163,19.655394,20.703747,-148.86565,42.111767,19.170004,-154.04483,52.121716,35.29208,149.38193,26.203245,54.15555,-156.91133,51.253033,6.686785,-80.98465,37.41356,-12.489623
3273,146.1527,-34.67835,-47.320477,64.27566,-45.358612,16.14901,47.655525,19.301285,52.09959,76.75822,23.61603,-3.3355556,150.09105,20.116573,64.78244,67.952614,22.099026,25.041294,-151.25227,39.394936,15.442713,-166.6225,50.410465,38.77761,148.17685,25.757902,50.063427,-153.9764,55.41345,10.647062,-78.793884,37.263996,-10.469263
3293,145.29655,-35.68516,-45.793636,63.803806,-44.25729,17.004223,48.330227,19.591093,53.12033,77.98264,23.889065,-1.976064,149.15225,19.981123,64.21977,69.64281,22.485395,26.11948,-152.10674,38.56213,14.965658,-169.01596,49.697582,39.707264,147.82446,25.509878,49.28183,-152.44035,56.121265,11.443249,-77.959366,37.051453,-9.963785
3312,144.47092,-36.712067,-44.369373,63.435303,-43.289,17.872295,49.064022,19.73059,53.937763,79.034004,23.971867,-0.91254246,148.49861,19.791517,63.885242,71.232475,22.640656,26.936779,-152.77026,37.86128,14.781769,-170.06879,49.019886,40.500977,147.55371,25.22519,48.839,-150.96634,56.4707,12.026363,-77.23759,36.77157,-9.608122
3332,143.81157,-37.601997,-43.19409,63.157402,-42.45891,18.679947,49.834126,19.733545,54.649075,79.82615,23.921495,-0.07257801,147.9752,19.672924,63.57777,72.52849,22.710419,27.526144,-153.1123,37.394154,14.588566,-171.52477,48.576878,41.023026,147.276,25.037666,48.485275,-149.64514,56.67067,12.413494,-76.67767,36.50221,-9.307693
3351,143.33043,-38.267014,-42.267513,62.849426,-41.70046,19.345865,50.166092,19.695158,55.31111,80.33054,23.93081,0.6704443,147.44943,19.69793,63.15342,73.445015,22.859543,27.983074,-153.08699,37.188198,14.125013,-175.96341,48.443436,41.239574,146.99788,25.005745,47.990677,-148.78607,56.961353,12.668226,-76.36925,36.35759,-8.970267
3371,142.97025,-38.660748,-41.49715,62.562626,-40.97468,19.713902,49.82516,19.786327,55.872677,80.5464,24.061817,1.3262582,146.96191,19.795673,62.659718,74.04168,23.134432,28.376461,-152.79057,37.187016,13.545713,177.33485,48.518894,41.240025,146.7932,25.088997,47.461,-148.46667,57.37073,12.897779,-76.262436,36.329052,-8.639839
3433,142.71986,-38.611748,-40.381382,62.56811,-40.01213,19.792385,47.607155,20.098242,56.521976,80.19191,24.33871,1.8906221,146.84987,20.010523,62.27725,74.757355,23.504116,28.57575,-151.32686,37.780243,13.015988,168.60474,49.045933,40.742317,146.77197,25.438978,47.20047,-149.25558,57.77931,12.88659,-76.879074,36.48782,-8.563155
3453,142.77902,-38.399445,-40.54427,62.578186,-39.917355,19.883291,46.721188,20.119572,56.422794,79.754715,24.375578,1.7428828,147.0506,20.098341,62.279922,74.63528,23.525932,28.391687,-150.52797,38.07571,12.9023905,166.34834,49.34118,40.436893,146.95395,25.546513,47.276215,-150.14789,57.74761,12.780634,-77.34251,36.547386,-8.63343
3472,142.77454,-38.176632,-40.883205,62.523304,-39.823658,20.086283,45.620155,20.128567,56.323826,79.21568,24.321095,1.5548627,147.44814,20.04882,62.467056,74.43004,23.482676,28.225386,-149.70695,38.28618,13.021248,165.93976,49.513096,40.229435,147.27528,25.502157,47.54729,-151.11101,57.60653,12.73936,-77.82208,36.555542,-8.790592
3492,142.78758,-37.98461,-41.390575,62.54607,-39.969616,20.346628,44.65183,19.959934,56.216946,78.65449,24.101385,1.2392296,148.04124,19.86345,62.88207,74.27574,23.248407,28.011295,-148.96262,38.36937,13.408308,167.40051,49.53483,40.14225,147.64632,25.328045,48.011547,-151.88188,57.279118,12.679188,-78.29441,36.50342,-9.089396
3512,142.77242,-37.884792,-41.949375,62.59937,-40.19797,20.675228,44.035297,19.631153,56.078014,78.14103,23.751568,0.8629909,148.73203,19.577179,63.422253,74.19889,22.849932,27.762125,-148.30069,38.333595,13.894908,169.23282,49.43134,40.16701,148.02505,25.049835,48.55374,-152.38461,56.83837,12.636286,-78.72993,36.36642,-9.4485655
3531,142.70364,-37.876926,-42.42492,62.6301,-40.38691,21.029312,43.617172,19.226276,55.975235,77.70596,23.35934,0.5516174,149.33986,19.280682,63.889027,74.202515,22.418905,27.570026,-147.71495,38.1852,14.291586,170.16092,49.29644,40.238472,148.40115,24.722054,49.03195,-152.7848,56.374096,12.666772,-79.04534,36.188183,-9.708336
3592,141.9996,-38.41802,-42.447582,62.36632,-40.558064,21.975191,42.338947,18.113039,56.368767,76.98841,22.389761,0.56914145,150.41144,18.329906,64.648766,74.79866,21.618366,27.717682,-146.67258,37.165943,14.82344,168.73825,48.48036,41.018456,149.26039,23.70341,49.67867,-153.25409,55.527214,13.255912,-79.30149,35.35289,-9.807058
3613,141.55359,-38.82593,-42.070873,62.168957,-40.461628,22.395678,42.151215,17.810604,56.700302,77.03923,22.120747,0.8510393,150.58849,17.988045,64.77698,75.27033,21.419842,27.985056,-146.54892,36.688095,14.889,167.74014,48.06707,41.454445,149.45624,23.358139,49.71881,-153.1142,55.360924,13.590161,-79.20687,35.03211,-9.764061
3631,141.06476,-39.305984,-41.61582,62.007412,-40.36391,22.827394,42.19638,17.52766,57.082233,77.205414,21.843674,1.1849393,150.75748,17.605213,64.91955,75.8439,21.208986,28.286995,-146.52066,36.168476,14.994223,167.06154,47.5893,41.952763,149.63972,22.983377,49.76745,-152.8536,55.19649,13.95796,-79.04834,34.733246,-9.604321
3652,140.59196,-39.810276,-41.142563,61.83286,-40.191906,23.306908,42.3925,17.226631,57.48741,76.82738,22.052029,1.3828231,150.82361,17.364525,64.98774,76.48019,21.061943,28.49513,-146.52913,35.725204,15.022613,166.2818,47.289165,42.281345,149.67657,22.719265,49.749294,-152.36307,55.12085,14.178496,-79.37056,36.01666,-7.7970657
3671,140.02946,-40.3289,-40.530163,61.492584,-39.624294,23.774672,42.079987,17.114004,57.9252,76.56697,22.882437,1.6955585,150.4394,17.508825,64.59305,76.934326,21.537615,28.430285,-146.45856,35.504288,14.549673,162.36275,47.273163,42.38566,149.49492,22.741951,49.3682,-151.83739,55.574883,13.964354,-79.93387,36.882515,-7.1178856
3735,139.20703,-41.09353,-39.2644,61.496613,-38.772552,25.047115,40.998215,17.39232,59.049717,77.79068,23.083765,3.2568798,149.18361,17.522894,63.41427,79.377464,21.99933,29.650343,-146.88126,34.98081,13.508092,154.53047,46.399643,43.434853,148.70404,22.726719,48.036938,-149.82211,55.912376,15.42125,-79.57775,37.916916,-4.9953322
3753,139.05241,-41.381245,-38.999886,61.52104,-38.470146,25.606773,41.561775,17.395454,59.37325,78.41377,23.027431,3.6382933,148.84091,17.473364,63.159542,80.38474,22.001904,29.98459,-147.06993,34.743504,13.286787,152.70802,46.163258,43.70421,148.49916,22.669136,47.650307,-149.19748,56.029133,15.80459,-79.87446,38.68224,-4.5298643
3771,138.72943,-41.724785,-38.576477,61.498024,-37.949497,26.093107,42.12043,17.396915,59.66598,79.0299,23.020634,3.8924115,148.65286,17.423843,63.07577,81.28375,22.045544,30.159231,-147.25601,34.55515,13.287779,152.28593,46.03074,43.84974,148.35788,22.594027,47.46697,-148.75827,56.116436,16.038723,-79.8791,39.101498,-4.521985
3792,138.5473,-41.903088,-38.18058,61.847736,-37.723484,26.231686,42.81398,17.406008,59.804123,79.50878,22.945354,3.8036106,148.58093,17.405634,63.170784,82.13563,22.002218,30.118853,-147.53674,34.494186,13.511966,153.64722,45.91885,43.955807,148.16933,22.557808,47.584118,-148.03952,56.047752,16.028225,-79.58792,38.97964,-4.949171
3810,138.73956,-41.88808,-38.206665,62.425148,-37.73515,26.248814,43.762917,17.310352,59.739952,79.99962,22.777143,3.511918,148.22304,17.665533,63.000183,82.96127,22.014877,29.94682,-147.84232,34.65896,13.369307,153.13438,46.02389,43.868145,147.69278,22.80493,47.435627,-147.12917,56.1069,15.79177,-79.22831,39.094364,-4.9241123
3893,139.95288,-40.888466,-37.763,64.16563,-36.160492,25.94843,44.989388,18.689276,60.12836,82.95646,23.041676,4.652451,144.64006,19.705214,59.913242,86.30879,24.161995,30.511652,-149.11638,35.62377,10.620601,132.46231,46.75769,43.242146,145.07735,24.761219,44.33883,-144.19449,58.74574,15.597768,-78.31533,39.93371,-4.0278773
3913,140.27847,-40.66127,-37.732697,64.773285,-36.11962,25.81604,45.824917,19.087246,60.04983,83.6362,23.023699,4.6858425,144.19933,20.002172,59.590553,87.08912,24.389744,30.501177,-149.24814,35.87131,10.461666,130.91394,46.882378,43.11652,144.71954,25.0435,44.11251,-143.6046,59.02126,15.501675,-78.2183,39.900074,-4.301348
3932,140.6884,-40.418427,-37.914433,65.36036,-36.12353,25.705072,46.312847,19.328447,59.94464,84.165054,22.790003,4.56832,143.88147,20.339962,59.347607,87.66669,24.562708,30.388706,-149.19313,36.25196,10.364775,130.32661,47.19116,42.807533,144.40497,25.37069,44.010162,-143.22255,59.22457,15.274977,-78.156105,39.913246,-4.5912027
3952,141.11865,-40.081688,-38.17183,65.89939,-36.13645,25.49263,46.408978,19.52907,59.849102,84.38955,22.669981,4.342281,143.64635,20.737738,59.12644,87.99441,24.787907,30.117891,-148.99213,36.718155,10.20773,129.61874,47.645554,42.352898,144.1363,25.769804,43.920174,-143.17921,59.438663,14.899753,-78.222435,40.050724,-4.785951
3971,141.5494,-39.665306,-38.46601,66.35575,-36.202236,25.209852,46.06196,19.839102,59.63337,84.34826,22.82614,4.129706,143.47348,21.157455,58.886856,88.111305,25.080101,29.78873,-148.64711,37.184624,9.956513,128.43623,48.161884,41.835655,143.95538,26.198252,43.79738,-143.54346,59.708275,14.479222,-78.398285,40.214058,-4.905219
4033,142.48758,-38.36659,-39.45458,67.09083,-36.53229,24.328613,43.861,20.792137,58.812336,83.24676,23.98777,3.4893088,143.74332,21.827477,58.7208,87.798935,25.666288,28.865297,-147.18234,38.101475,9.623036,127.53426,49.271816,40.72547,144.09978,26.987171,43.915684,-146.012,60.066235,13.499978,-79.20798,40.66459,-4.9507875
4052,142.60184,-38.06406,-39.765324,67.10326,-36.65764,24.241776,43.031536,20.993847,58.550823,82.600746,24.489777,3.3113694,144.07661,21.82553,58.869926,87.58548,25.708027,28.586365,-146.5956,38.22156,9.72582,128.61098,49.469536,40.52938,144.39177,27.027185,44.179096,-147.02434,59.961357,13.265397,-79.43783,40.9466,-4.6774573
4072,142.59673,-37.851143,-39.990227,67.063545,-36.749588,24.193394,42.208557,21.128168,58.35618,81.91193,24.980507,3.2019303,144.53891,21.679962,59.17865,87.402,25.65958,28.333181,-146.0164,38.272053,10.044215,130.93053,49.595722,40.404213,144.73178,26.959955,44.586857,-148.05737,59.724888,13.054986,-79.54012,41.320183,-4.24179
4091,142.51814,-37.726315,-40.166668,66.989685,-36.799145,24.237701,41.60111,21.193718,58.20103,81.19769,25.4295,3.1174424,145.09978,21.447601,59.617897,87.27867,25.50164,28.06397,-145.46797,38.298958,10.508045,133.9667,49.666145,40.329655,145.094,26.873682,45.090046,-148.93701,59.377956,12.801997,-79.524216,41.60616,-3.7466245
4112,142.36037,-37.680683,-40.297913,66.842224,-36.90276,24.383774,41.144367,21.176134,58.119335,80.71157,25.62318,3.0934453,145.72919,21.079857,60.14354,87.24232,25.228456,27.862377,-144.75067,38.234524,11.226735,138.4562,49.62558,40.351673,145.64726,26.512257,45.77621,-149.61433,58.908325,12.641908,-79.374214,41.504234,-3.4032607
4174,141.8376,-38.3651,-40.938553,67.296165,-38.849937,25.285505,43.381542,20.28693,58.141758,81.57498,23.755287,2.3548923,149.1678,18.850138,63.80352,88.35682,22.655504,27.188637,-143.62799,37.983635,15.827905,166.05702,48.16804,41.372406,146.93237,25.243347,49.276436,-149.16939,56.07757,12.213523,-78.64527,38.770546,-5.3847876
