millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2
7696,55.729,6.5019803,0.5678463,-160.68814,18.420488,-62.544132,137.27414,6.923606,8.765603,-57.387844,16.781532,-23.603094,94.19722,3.40748,2.522032,-101.44691,3.8977997,-4.127034,-42.287144,-28.548225,3.4860864
7708,55.671146,6.7145176,0.61177874,-160.30333,18.94391,-62.285057,137.26224,6.9750304,8.760049,-57.367016,16.778532,-23.638773,94.187096,3.4570947,2.5234559,-101.44678,3.9076285,-4.1279845,-42.238842,-28.538914,3.4858744
7721,55.240337,7.42632,0.51136255,-159.63264,19.631132,-61.59922,137.25824,6.9914727,8.745452,-57.366394,16.79039,-23.660925,94.187454,3.4478445,2.5132046,-101.46491,3.8773673,-4.1257324,-42.20762,-28.575523,3.4815977
7735,54.70832,6.826188,0.80584836,-158.85234,20.537735,-60.865093,137.25336,6.9608445,8.742351,-57.355694,16.795666,-23.652676,94.178505,3.3783042,2.5204349,-101.48317,3.8328664,-4.1171227,-42.16974,-28.597866,3.4778636
7746,54.461735,5.5810184,1.3356316,-158.15002,21.379168,-60.194252,137.25652,6.93235,8.746303,-57.36285,16.786037,-23.641245,94.17918,3.3190382,2.5183854,-101.49261,3.7877526,-4.1180377,-42.12831,-28.60916,3.479213
7758,54.29938,4.412632,1.1886957,-157.50027,22.157406,-59.569653,137.24718,6.9593,8.735638,-57.333794,16.791922,-23.662525,94.17001,3.2641358,2.5310726,-101.51071,3.7574959,-4.1157503,-42.088947,-28.616451,3.4775975
7769,54.29186,3.6218524,1.0758543,-156.90761,22.765856,-58.998093,137.2369,6.995233,8.728818,-57.3246,16.792229,-23.677286,94.16069,3.244609,2.5301173,-101.510925,3.742252,-4.1192307,-42.051296,-28.645147,3.4759612
7781,54.386463,2.9663377,1.1133935,-156.34546,23.282627,-58.478493,137.24263,6.99832,8.720022,-57.310257,16.811491,-23.700136,94.15106,3.249959,2.5250754,-101.520004,3.7222095,-4.1176023,-42.027866,-28.68965,3.4744744
7794,54.58157,2.5493684,1.0229827,-155.86264,23.658834,-57.98133,137.23524,7.0107217,8.730066,-57.303562,16.815401,-23.708748,94.15116,3.2305675,2.5145168,-101.529305,3.6780999,-4.108656,-41.99599,-28.73024,3.4786322
7806,54.95695,2.2696292,0.698757,-155.49617,23.884644,-57.54028,137.21886,7.0299735,8.73691,-57.288326,16.807753,-23.709982,94.13234,3.1667473,2.5068548,-101.54773,3.5997112,-4.091699,-41.975185,-28.783453,3.4783947
7820,55.43091,2.0439312,0.42542562,-155.22897,24.023582,-57.19211,137.21806,7.017915,8.726269,-57.293655,16.815378,-23.714205,94.12369,3.0777059,2.5134244,-101.58413,3.504308,-4.0885468,-41.93861,-28.820848,3.4723532
7831,55.893074,2.0811963,0.37512395,-155.04706,24.094398,-56.943497,137.19702,7.028527,8.766474,-57.2754,16.79765,-23.692953,94.09591,2.9490032,2.528051,-101.62928,3.3864877,-4.058574,-41.883446,-28.895573,3.4641223
7844,56.275475,2.560038,0.44813496,-154.9106,24.181181,-56.758945,137.1821,6.960173,8.778172,-57.291412,16.775063,-23.6188,94.08705,2.7861712,2.5173209,-101.67425,3.2917395,-4.045678,-41.792908,-28.905981,3.4227378
7856,56.51718,3.547862,0.5784835,-155.03069,24.03088,-56.860573,137.17456,6.7787814,8.752098,-57.33273,16.742222,-23.503654,94.078384,2.6371326,2.5416846,-101.70205,3.2505908,-4.0524077,-41.63758,-28.799484,3.3211596
7868,56.58218,4.1831584,1.0079162,-155.03348,23.994751,-56.984673,137.18974,6.6447363,8.813274,-57.37397,16.66323,-23.416134,94.068886,2.6322422,2.5462365,-101.701805,3.2899032,-4.0563188,-41.59798,-28.773487,3.32628
7881,56.49938,4.464145,1.9161038,-154.99774,24.076155,-57.149597,137.16344,6.7584724,8.812092,-57.315098,16.654165,-23.456474,94.0494,2.7216163,2.5488017,-101.69247,3.3590763,-4.0629053,-41.59888,-28.811104,3.3659606
7893,56.335194,4.5190835,3.0714512,-154.81345,24.395102,-57.2649,137.1483,6.9145136,8.787336,-57.25512,16.695,-23.529718,94.03956,2.8263419,2.5372412,-101.6927,3.4478433,-4.071748,-41.55252,-28.833794,3.316863
7906,56.148903,4.552675,4.4044676,-154.47304,24.941565,-57.375206,137.15291,6.8730206,8.796531,-57.26196,16.71767,-23.533417,94.0195,2.9205942,2.5349727,-101.683334,3.5071895,-4.0773306,-41.54751,-28.874178,3.310514
7917,55.936794,4.4013815,6.0033026,-154.08176,25.513004,-57.396687,137.15826,6.825026,8.808331,-57.24819,16.712812,-23.502684,94.00971,2.9905655,2.527142,-101.69203,3.526462,-4.079547,-41.516018,-28.879255,3.3333495
7930,55.702175,4.0486994,7.870228,-153.53026,26.290125,-57.390446,137.1411,6.779641,8.840686,-57.226727,16.672626,-23.427488,93.999985,2.97556,2.5313506,-101.701164,3.4965992,-4.0768876,-41.452988,-28.85408,3.3329628
7942,55.415054,3.6434886,9.980714,-153.01494,27.00221,-57.367874,137.14166,6.701994,8.871406,-57.227016,16.63615,-23.3424,94.000465,2.9111707,2.534155,-101.71922,3.4521253,-4.0681047,-41.42527,-28.874771,3.3321607
7955,55.088886,3.0566535,12.149967,-152.614,27.585129,-57.38446,137.14589,6.644437,8.879014,-57.219833,16.627325,-23.303043,93.99136,2.8517718,2.5418231,-101.738,3.4320304,-4.0667286,-41.406536,-28.91207,3.3298552
7966,54.682816,2.6616578,13.954386,-152.35478,28.004421,-57.488926,137.13853,6.656853,8.889084,-57.196445,16.628458,-23.289923,93.991486,2.836778,2.5462713,-101.73694,3.4469626,-4.0632234,-41.37409,-28.929495,3.318896
7979,54.280483,2.6214736,15.321825,-152.33824,28.137281,-57.74608,137.12299,6.669632,8.898569,-57.167854,16.616278,-23.276968,93.98202,2.8767588,2.5473359,-101.73751,3.490994,-4.0726023,-41.34573,-28.937452,3.3138635
7992,53.903248,2.849482,16.382421,-152.47534,28.0579,-58.06005,137.12746,6.6281424,8.907773,-57.158203,16.603836,-23.243773,93.96207,2.9464843,2.539257,-101.7369,3.5509768,-4.0686426,-41.303986,-28.948694,3.315021
8004,53.523304,3.31916,17.31769,-152.72865,27.841908,-58.437836,137.12514,6.5740175,8.9216175,-57.160446,16.595089,-23.20615,93.951935,3.0209792,2.5365005,-101.736435,3.6001093,-4.073534,-41.269413,-28.95514,3.3148177
8016,53.160965,3.8750088,18.118763,-153.0595,27.54423,-58.917824,137.11821,6.563876,8.932714,-57.144157,16.586536,-23.181583,93.94239,3.0609653,2.537525,-101.7458,3.639361,-4.077775,-41.241013,-28.963093,3.3097723
8029,52.833344,4.421539,18.809877,-153.43622,27.18185,-59.39793,137.11913,6.5759315,8.943365,-57.125336,16.580591,-23.182505,93.93252,3.0959435,2.5334537,-101.75526,3.664386,-4.075636,-41.195408,-28.973337,3.2943444
8040,52.502205,4.9852595,19.457428,-153.83945,26.792152,-59.87858,137.10931,6.5917892,8.944018,-57.101387,16.593634,-23.19154,93.92288,3.1060505,2.5335145,-101.75405,3.689133,-4.0731173,-41.167297,-28.987648,3.2913766
8054,52.156322,5.6605115,19.911383,-154.18036,26.4711,-60.285175,137.1086,6.598288,8.941407,-57.09721,16.601131,-23.194014,93.91315,3.126037,2.5338929,-101.762794,3.7029757,-4.0797834,-41.13325,-28.990011,3.282628
8066,51.882942,6.2179446,20.03325,-154.42572,26.278553,-60.558548,137.10513,6.5732293,8.95163,-57.07848,16.588985,-23.17561,93.9035,3.1456802,2.5441482,-101.772446,3.7171516,-4.0865016,-41.083637,-28.976461,3.2682393
8079,51.655647,6.48503,20.192135,-154.53676,26.258595,-60.752254,137.10133,6.532108,8.960266,-57.067562,16.581825,-23.135923,93.893776,3.1656675,2.5445192,-101.78109,3.7364182,-4.0887475,-41.04987,-28.985186,3.261574
8090,51.27629,6.587907,20.571836,-154.538,26.348703,-60.893196,137.09749,6.4909883,8.968905,-57.069767,16.57303,-23.0983,93.88394,3.1955333,2.545204,-101.78075,3.7658942,-4.0916886,-41.015144,-28.98335,3.2387314
8103,50.7367,6.378938,21.246227,-154.4359,26.534168,-60.982384,137.08496,6.451748,8.96146,-57.056847,16.556517,-23.061949,93.87433,3.2355285,2.5461774,-101.790276,3.7898953,-4.0993915,-40.947056,-28.92969,3.192989
8114,50.19273,5.9417815,22.02859,-154.28099,26.761251,-61.03723,137.08038,6.41713,8.967496,-57.050854,16.542252,-23.029112,93.8544,3.280361,2.5421286,-101.78992,3.8193715,-4.1023335,-40.88406,-28.902533,3.1721592
8128,49.723816,5.420164,22.921318,-154.08157,27.007437,-61.085564,137.0706,6.3754473,8.99146,-57.046925,16.525375,-22.977964,93.844536,3.305456,2.5376952,-101.79957,3.8291497,-4.1036534,-40.881775,-28.94164,3.1885846
8139,49.18381,4.9177876,23.970858,-153.77475,27.329344,-61.0596,137.07408,6.3429585,9.004521,-57.03026,16.510551,-22.941265,93.83478,3.325442,2.538041,-101.798546,3.8386354,-4.1045885,-40.857796,-28.969196,3.1739044
8152,48.606968,4.407423,25.17117,-153.46762,27.63035,-61.03519,137.06932,6.310845,9.017017,-57.022472,16.507326,-22.90475,93.82522,3.3256707,2.5377612,-101.817276,3.8283765,-4.1042414,-40.816525,-28.976286,3.1664996
8165,48.052757,3.762156,26.51728,-153.20453,27.87322,-61.037613,137.06493,6.294786,9.031111,-57.000496,16.491087,-22.88319,93.81574,3.320792,2.5422657,-101.81637,3.8280365,-4.1041946,-40.78297,-28.991331,3.161885
8179,47.580997,3.1334789,27.705791,-153.01392,28.035343,-61.047955,137.05797,6.2846675,9.042225,-56.980003,16.489918,-22.861128,93.81606,3.321046,2.5422401,-101.82613,3.8279889,-4.104534,-40.75031,-29.00864,3.1508162
8190,47.188633,2.7278802,28.38958,-152.94466,28.074575,-61.13176,137.0523,6.279104,9.044643,-56.970226,16.483572,-22.847273,93.806404,3.3263824,2.5371752,-101.83498,3.8319988,-4.1102347,-40.717045,-29.030054,3.1482496
8202,46.8556,2.5452266,28.88938,-152.98941,28.004492,-61.281544,137.04753,6.246998,9.057149,-56.962845,16.480795,-22.82726,93.79642,3.3362355,2.5372298,-101.84474,3.8319507,-4.1105747,-40.681915,-29.030071,3.1459222
8214,46.579372,2.6431456,29.2321,-153.118,27.859098,-61.47685,137.04959,6.227507,9.064992,-56.957233,16.466951,-22.810925,93.78685,3.3364642,2.5369484,-101.85359,3.831563,-4.110869,-40.639668,-29.03488,3.1449337
8230,46.394024,2.860835,29.50673,-153.27458,27.680408,-61.70425,137.03998,6.2408795,9.059201,-56.937542,16.472466,-22.817516,93.77738,3.3315873,2.541454,-101.86244,3.8311756,-4.111162,-40.606354,-29.056293,3.1423373
8239,46.260292,2.9851432,29.967047,-153.40802,27.517002,-61.91939,137.03781,6.2628713,9.057811,-56.92438,16.480312,-22.834787,93.767815,3.3318162,2.541173,-101.86141,3.84066,-4.112103,-40.573944,-29.079958,3.133281
8250,46.19118,3.0274563,30.314083,-153.51569,27.379189,-62.105495,137.03133,6.2663074,9.064068,-56.907547,16.483637,-22.83239,93.75814,3.341924,2.541198,-101.87093,3.8558667,-4.1090093,-40.546574,-29.09647,3.1237693
8264,46.189262,2.9358997,30.636469,-153.58975,27.268213,-62.267433,137.02437,6.256195,9.075188,-56.888367,16.477144,-22.816841,93.74825,3.37179,2.541829,-101.88057,3.8700395,-4.1157465,-40.513515,-29.10735,3.1105793
8276,46.174454,2.7978432,31.009186,-153.6283,27.191406,-62.39217,137.02713,6.23021,9.0856495,-56.874866,16.472511,-22.80264,93.738464,3.3917766,2.5421515,-101.87953,3.8795211,-4.116689,-40.4786,-29.113739,3.1102796
8289,46.179344,2.7496238,31.289263,-153.64621,27.143152,-62.47705,137.02293,6.2091556,9.086854,-56.868805,16.464418,-22.789139,93.7288,3.392334,2.531986,-101.8885,3.8693094,-4.1159983,-40.43181,-29.121546,3.1011896
8301,46.33558,2.7666113,31.314283,-153.67386,27.11017,-62.514713,137.014,6.2160316,9.083676,-56.85197,16.467737,-22.786747,93.729,3.3773515,2.536472,-101.8976,3.849273,-4.1143165,-40.397167,-29.13431,3.1029282
8312,46.959766,2.7733686,30.715054,-153.83882,26.982447,-62.596592,137.01186,6.2380233,9.082279,-56.84251,16.473864,-22.804361,93.71975,3.3527188,2.540373,-101.91644,3.8291888,-4.1129704,-40.363434,-29.14932,3.0982087
8324,47.79048,2.6482089,29.785105,-153.99619,26.862467,-62.659805,137.01059,6.248512,9.070596,-56.82692,16.478151,-22.827785,93.710075,3.3329344,2.5395148,-101.92553,3.809153,-4.11128,-40.315662,-29.15488,3.0955484
8337,48.28358,2.4931855,29.273436,-154.04903,26.816973,-62.685795,137.00237,6.2488914,9.070033,-56.82032,16.482084,-22.836416,93.710686,3.3083272,2.5436754,-101.93461,3.7891166,-4.109586,-40.266945,-29.158192,3.0993345
8350,48.244102,2.3743994,29.516447,-153.93182,26.905014,-62.628853,137.00316,6.2398925,9.066199,-56.81419,16.48025,-22.84223,93.701004,3.2885447,2.5428212,-101.94368,3.7734733,-4.1132994,-40.21913,-29.163746,3.0966666
8362,47.973503,2.2574685,29.826666,-153.84077,26.955389,-62.633278,136.9976,6.2318263,9.062171,-56.801537,16.476082,-22.837364,93.69173,3.2639127,2.546734,-101.95264,3.7588713,-4.1071815,-40.184067,-29.170128,3.0963316
8375,47.976395,2.0083225,29.804398,-153.87799,26.909866,-62.6843,137.00034,6.205843,9.0726385,-56.795017,16.473751,-22.826685,93.68224,3.2494853,2.5410702,-101.96159,3.7486603,-4.1064725,-40.13622,-29.175678,3.0936546
8387,48.165714,1.8944283,29.461014,-153.95888,26.832045,-62.749104,136.99358,6.1907277,9.070861,-56.785248,16.467375,-22.812841,93.682335,3.244383,2.5458608,-101.97136,3.7486086,-4.106808,-40.10112,-29.182064,3.0933125
8399,48.332108,1.9719145,29.05676,-154.07784,26.719765,-62.840942,136.98466,6.1976037,9.067685,-56.779106,16.465542,-22.818655,93.67275,3.244612,2.5455875,-101.98019,3.7482219,-4.107095,-40.054173,-29.18983,3.0841725
8411,48.478477,2.0488076,28.750542,-154.15233,26.64115,-62.922577,136.98262,6.217089,9.059833,-56.769154,16.477444,-22.839079,93.66318,3.2448406,2.545314,-101.98892,3.7576597,-4.1083794,-40.02603,-29.210451,3.083044
8424,48.461033,2.0341415,28.480865,-154.21512,26.571665,-62.999943,136.97546,6.2270236,9.063475,-56.746166,16.47894,-22.842495,93.65351,3.2549493,2.5453372,-101.98881,3.7674828,-4.109377,-39.992138,-29.225443,3.0782533
8436,48.45419,1.9709291,28.271832,-154.28757,26.500055,-63.066734,136.97064,6.1949286,9.076006,-56.73363,16.468493,-22.818327,93.643524,3.264806,2.5453823,-101.99764,3.7670953,-4.109664,-39.950577,-29.230368,3.0827153
8449,48.433525,1.9846377,27.934496,-154.42169,26.388245,-63.152966,136.97443,6.137405,9.083676,-56.733334,16.455973,-22.78688,93.64374,3.2749372,2.5456543,-102.0074,3.7670448,-4.110001,-39.909008,-29.23736,3.0751748
8460,48.398613,1.9597485,27.368553,-154.5781,26.261427,-63.25355,136.96875,6.1318426,9.08611,-56.723568,16.449587,-22.773037,93.63425,3.265286,2.5450833,-102.01624,3.7622688,-4.104875,-39.868656,-29.250893,3.0751884
8474,48.28464,1.9648756,26.6863,-154.7,26.172888,-63.31391,136.95644,6.1711917,9.069842,-56.707943,16.4539,-22.796465,93.624756,3.255635,2.5445144,-102.02508,3.761882,-4.1051626,-39.827374,-29.264269,3.0696526
8489,48.12381,1.8517119,26.006594,-154.82578,26.080534,-63.38434,136.96399,6.177306,9.067782,-56.706894,16.471714,-22.821394,93.61489,3.2556129,2.5442631,-102.03391,3.7614954,-4.105449,-39.80071,-29.280857,3.0655313
8497,47.99421,1.6268666,25.286848,-155.0129,25.92301,-63.51469,136.9583,6.1717434,9.070213,-56.690033,16.475035,-22.818995,93.6052,3.2657206,2.5442817,-102.0338,3.7713182,-4.1064515,-39.75844,-29.29202,3.0664356
8510,47.915924,1.4987901,24.544905,-155.2822,25.687252,-63.697243,136.94534,6.137525,9.075744,-56.677975,16.458807,-22.792019,93.605316,3.2809508,2.5397558,-102.04251,3.7807543,-4.1077414,-39.717678,-29.299154,3.0644007
8523,47.874966,1.5714805,23.529423,-155.60204,25.412539,-63.880993,136.95084,6.083062,9.090247,-56.680553,16.444052,-22.751596,93.59563,3.2910585,2.5397706,-102.05227,3.7850914,-4.113495,-39.67538,-29.310322,3.0652916
8535,47.980343,1.8055463,22.122753,-155.96075,25.113426,-64.05238,136.95161,6.074059,9.086417,-56.681023,16.438282,-22.748781,93.586044,3.291287,2.539493,-102.061104,3.780317,-4.108368,-39.63554,-29.319654,3.056785
8547,48.14831,2.0884223,20.504782,-156.3848,24.75553,-64.25196,136.93799,6.126395,9.064908,-56.661587,16.456358,-22.78681,93.576256,3.2861655,2.5440357,-102.06995,3.7799292,-4.108656,-39.59418,-29.333012,3.0512009
8559,48.286003,2.3551435,18.75576,-156.85387,24.34954,-64.46722,136.93462,6.158866,9.051809,-56.651493,16.474567,-22.826525,93.566574,3.2914908,2.5389633,-102.06982,3.7897525,-4.1096606,-39.555584,-29.350924,3.0382183
8572,48.34241,2.799857,16.839745,-157.39725,23.883951,-64.68516,136.9355,6.1473546,9.041529,-56.644394,16.484276,-22.837961,93.556885,3.301598,2.5389736,-102.07853,3.7991877,-4.110956,-39.515026,-29.364449,3.038146
8584,48.315376,3.3409758,14.585138,-157.93887,23.417688,-64.87528,136.93008,6.119249,9.045001,-56.63837,16.476156,-22.824476,93.55709,3.3069477,2.5341518,-102.087364,3.7987995,-4.1112456,-39.465546,-29.361372,3.0398297
8597,48.288536,3.8418775,12.316651,-158.47556,22.949644,-65.06213,136.92517,6.104679,9.043608,-56.64172,16.468178,-22.81269,93.5475,3.311959,2.5389566,-102.097,3.8085725,-4.112591,-39.42316,-29.372528,3.0406756
8609,48.241238,4.2304983,10.403608,-158.98721,22.49252,-65.26574,136.92528,6.102169,9.037158,-56.62572,16.471987,-22.819616,93.53782,3.3172832,2.5338802,-102.105705,3.818007,-4.113889,-39.39658,-29.395502,3.0384529
8622,48.153107,4.51525,8.920505,-159.47406,22.045496,-65.494896,136.91626,6.1115537,9.040433,-56.61534,16.477657,-22.82789,93.52783,3.331921,2.538995,-102.105576,3.8278294,-4.1148963,-39.3624,-29.410452,3.0335217
8633,48.063183,4.7585325,7.770723,-159.92108,21.619555,-65.71044,136.90791,6.1144443,9.046329,-56.6027,16.473478,-22.82303,93.518135,3.3420284,2.5389986,-102.11428,3.837263,-4.116196,-39.31867,-29.413029,3.0388181
8646,48.015537,4.970637,6.712755,-160.31738,21.233982,-65.88732,136.91194,6.0754843,9.062055,-56.586918,16.458961,-22.795717,93.50835,3.3572304,2.5342023,-102.12392,3.8470368,-4.1175456,-39.28347,-29.4258,3.0403366
8658,48.10287,5.1813293,5.6421566,-160.70244,20.84272,-66.023,136.90715,6.040889,9.068158,-56.586662,16.446398,-22.764286,93.49875,3.3574584,2.533919,-102.12299,3.8466966,-4.117499,-39.249245,-29.440752,3.0353816
8671,48.276493,5.446888,4.480005,-161.06479,20.456469,-66.12291,136.90903,6.041433,9.06853,-56.573547,16.44798,-22.762238,93.49904,3.3577142,2.5338907,-102.13194,3.8364854,-4.116783,-39.20093,-29.446253,3.0325544
8683,48.46699,5.7871814,3.2608812,-161.38055,20.115063,-66.1644,136.90436,6.086888,9.050181,-56.554527,16.460314,-22.797438,93.489365,3.3427126,2.5381525,-102.141014,3.8208354,-4.1204734,-39.16636,-29.454798,3.025606
8696,48.64483,6.0941644,2.1731403,-161.68394,19.80625,-66.18199,136.89885,6.141346,9.035658,-56.544662,16.47909,-22.85362,93.47997,3.3231814,2.537307,-102.159706,3.8105748,-4.120094,-39.12655,-29.470486,3.0189805
8707,48.672848,6.350708,1.062543,-161.97446,19.530287,-66.19799,136.88646,6.183195,9.025818,-56.524605,16.502968,-22.894407,93.480064,3.3133016,2.537026,-102.15878,3.8058548,-4.114626,-39.09226,-29.485426,3.013991
8720,48.631977,6.546908,0.01404488,-162.289,19.240751,-66.22816,136.88213,6.164645,9.033497,-56.508194,16.500526,-22.889198,93.47047,3.31353,2.5367463,-102.1684,3.8200073,-4.1213975,-39.056946,-29.498201,3.0154598
8733,48.529175,6.6586785,-0.99027133,-162.58102,18.972878,-66.28305,136.88075,6.0975823,9.05272,-56.504433,16.483377,-22.83814,93.46068,3.3335168,2.537026,-102.17792,3.8352213,-4.1183434,-39.01338,-29.507181,3.0226872
8746,48.433254,6.787641,-1.8320428,-162.85973,18.713533,-66.35193,136.87863,6.0370164,9.0693245,-56.504852,16.458715,-22.784626,93.45078,3.3585968,2.5325012,-102.17674,3.854524,-4.1203227,-38.977722,-29.513554,3.0221741
8757,48.364002,6.9246864,-2.4696755,-163.14359,18.428244,-66.43695,136.87918,6.033037,9.078395,-56.486214,16.44639,-22.766298,93.440865,3.383675,2.527972,-102.18623,3.874118,-4.1226916,-38.94336,-29.52849,3.0171516
8769,48.304962,7.114568,-3.174578,-163.42467,18.138378,-66.49546,136.87695,6.0750523,9.06948,-56.470036,16.45652,-22.792517,93.43116,3.393782,2.5279632,-102.19505,3.8737283,-4.122988,-38.909294,-29.549826,3.0140822
8793,-0.7863245,5.3489523,-8.385432,-164.09578,17.411766,-66.60626,136.86334,6.127375,9.047936,-56.181637,16.5398,-22.990416,93.421776,3.379038,2.5322022,-102.21388,3.8536475,-4.1215944,-38.826393,-29.570234,3.0061474
8848,49.096558,13.060483,-24.360653,-166.36533,14.854725,-66.55238,136.75233,6.257308,8.970629,-56.12567,16.574947,-23.093939,93.383575,3.3601878,2.5305145,-102.24914,3.8520887,-4.1227713,-37.71561,-29.85192,2.9122906
8882,48.89309,13.365557,-26.623867,-171.23407,7.3202662,-64.27348,136.74597,6.2582355,8.970429,-56.09654,16.568361,-23.083885,93.18216,3.2800322,2.5372496,103.51885,3.6455905,4.7877836,-37.595318,-29.878508,2.9032304
8905,48.693523,13.661394,-28.178383,-171.56401,6.775101,-63.95654,136.73921,6.243108,8.968683,-56.061,16.572023,-23.094505,93.16283,3.2855666,2.5318813,-102.473915,3.7793288,-4.128454,-37.51697,-29.898022,2.896521
8918,48.627735,13.788799,-28.803886,-171.7289,6.478482,-63.778687,136.72891,6.26295,8.960229,-56.05126,16.57825,-23.112045,93.1532,3.2857926,2.531603,-102.48271,3.7745726,-4.1233087,-37.47518,-29.911514,2.8959978
8930,48.59035,13.9303875,-29.407207,-171.89677,6.1654816,-63.5763,136.72943,6.2764864,8.955328,-56.04066,16.583986,-23.120275,93.1533,3.280713,2.536417,-102.492455,3.7745204,-4.1236463,-37.43987,-29.919916,2.8887808
8943,48.520412,14.051727,-30.115307,-172.1009,5.772287,-63.32872,136.72049,6.283347,8.952134,-56.03436,16.5822,-23.12609,93.14377,3.2710593,2.5358872,-102.501366,3.7643118,-4.1228914,-37.403755,-29.93268,2.8899245
8955,48.44176,14.186844,-31.026417,-172.22955,5.469672,-63.098083,136.72049,6.283347,8.952134,-56.018734,16.580276,-23.130192,93.133965,3.261154,2.5353837,-102.510284,3.7541032,-4.122134,-37.35457,-29.938074,2.8868225
8968,48.417046,14.436333,-31.923504,-172.37743,5.158333,-62.886623,136.71225,6.2837176,8.951571,-56.01194,16.584267,-23.138779,93.134415,3.2464452,2.5399218,-102.52905,3.7383873,-4.1261015,-37.312374,-29.94513,2.8843927
8980,48.42611,14.602213,-32.64709,-172.52621,4.8490076,-62.687347,136.71225,6.2837176,8.951571,-56.005142,16.588259,-23.147367,93.124695,3.2266605,2.5391684,-102.53796,3.7238145,-4.119905,-37.268883,-29.949797,2.8829682
8992,48.442047,14.804116,-33.24885,-172.66452,4.5874796,-62.496586,136.71098,6.2941766,8.939861,-55.99587,16.588718,-23.162134,93.12514,3.2071476,2.538643,-102.54698,3.7037876,-4.1180954,-37.22553,-29.95479,2.8870199
9005,48.39366,15.016938,-33.863956,-172.76508,4.3858495,-62.341984,136.70393,6.3015924,8.937025,-55.989067,16.59271,-23.17072,93.11542,3.187364,2.5378928,-102.55589,3.6935794,-4.117329,-37.17626,-29.960184,2.8839016
9017,48.37242,15.211172,-34.414333,-172.8175,4.272591,-62.250744,136.70337,6.305562,8.927948,-55.977932,16.60423,-23.18171,93.10595,3.1726322,2.5421894,-102.56479,3.683373,-4.1165614,-37.140022,-29.972946,2.8850038
9029,48.41622,15.366771,-34.702034,-172.84715,4.2055364,-62.222,136.69453,6.3098993,8.918305,-55.96229,16.60231,-23.185812,93.09634,3.1680553,2.5368557,-102.57346,3.6928034,-4.1178885,-37.103455,-29.979275,2.8842373
9041,48.48724,15.46108,-34.671444,-172.86404,4.15522,-62.21121,136.68617,6.3127885,8.924188,-55.94963,16.59815,-23.180962,93.08662,3.178163,2.536836,-102.57346,3.6928034,-4.1178885,-37.055573,-29.993143,2.8764682
9054,48.561928,15.470885,-34.452847,-172.90785,4.034846,-62.15976,136.68617,6.3127885,8.924188,-55.936974,16.593988,-23.176119,93.08679,3.1882918,2.5370622,-102.58213,3.7022326,-4.1192164,-37.01897,-29.99947,2.8756914
9066,48.571526,15.429902,-34.453846,-172.91348,3.972149,-62.10115,136.6813,6.298213,8.922805,-55.933136,16.595741,-23.175758,93.07683,3.1981516,2.5370617,-102.59188,3.7021768,-4.1195507,-36.98266,-30.012236,2.8767636
9080,48.585247,15.530791,-34.694954,-172.91261,3.9318662,-62.04144,136.6812,6.300735,8.929251,-55.913654,16.595573,-23.179493,93.067276,3.188497,2.5365448,-102.60078,3.6919696,-4.11878,-36.940235,-30.019283,2.874283
9091,48.677277,15.612991,-34.78161,-172.90315,3.912385,-62.01613,136.67157,6.3140817,8.923418,-55.906834,16.599571,-23.188076,93.05773,3.1788423,2.5360296,-102.609665,3.6817627,-4.1180077,-36.89663,-30.023937,2.87282
9104,48.751404,15.641919,-34.684002,-172.8826,3.9311795,-62.042915,136.67099,6.3180485,8.914339,-55.89753,16.60004,-23.202835,93.057884,3.1638854,2.540602,-102.61857,3.6715558,-4.1172338,-36.85561,-30.039455,2.8656814
9115,48.83171,15.624817,-34.522976,-172.86998,3.9578571,-62.078644,136.66962,6.3310266,8.90907,-55.877533,16.605658,-23.209337,93.04833,3.1542308,2.5400894,-102.62736,3.666808,-4.112072,-36.81891,-30.045784,2.8648784
9128,48.93789,15.596247,-34.35854,-172.85457,4.0206747,-62.149456,136.66243,6.340963,8.912671,-55.871204,16.603882,-23.215155,93.03879,3.1445763,2.5395784,-102.63613,3.6707792,-4.1177883,-36.78219,-30.052103,2.8640707
9140,49.03945,15.62611,-34.145203,-172.84697,4.0914903,-62.23503,136.66243,6.340963,8.912671,-55.861023,16.603249,-23.20413,93.02881,3.1544375,2.5395763,-102.64575,3.676181,-4.1137357,-36.738834,-30.063196,2.864431
9153,49.14463,15.634453,-33.763283,-172.83894,4.163435,-62.375813,136.65558,6.3283525,8.9173765,-55.844513,16.600838,-23.198925,93.0191,3.164545,2.539552,-102.644684,3.6856668,-4.114737,-36.69628,-30.07024,2.8619168
9166,49.297234,15.624903,-33.130424,-172.84337,4.1999326,-62.512802,136.64801,6.3222313,8.919447,-55.83434,16.600197,-23.1879,93.01927,3.1746736,2.5397732,-102.65443,3.6899695,-4.1205087,-36.660652,-30.078587,2.854597
9177,49.449287,15.581716,-32.462887,-172.82881,4.255916,-62.6491,136.65059,6.316301,8.922442,-55.821674,16.59603,-23.183058,93.009636,3.1749,2.5395048,-102.66309,3.6950397,-4.1164045,-36.624165,-30.09135,2.8556042
