millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2
7295,100.39285,-4.504404,5.888108,11.234691,5.546032,2.8309786,163.92577,-19.258127,31.901516,-119.42001,-6.239861,-19.618944,38.046833,-1.3855674,-4.0832605,179.879,-10.188018,-1.8081403
7304,100.08074,0.61082,6.4657297,10.845884,8.1420555,3.472724,164.13852,-20.215536,35.21906,-121.323524,-7.6973395,-15.952389,38.073105,-1.3865366,-4.0990114,179.98619,-10.220446,-2.0353165
7316,99.48829,2.1618927,6.366137,10.51526,8.569345,3.4239962,164.54083,-21.088467,38.8513,-123.48927,-8.857068,-12.042453,38.10267,-1.3846588,-4.165832,-179.98848,-9.92451,-2.2126324
7326,98.71649,2.1428905,5.9153085,10.421105,8.278513,3.616084,164.94875,-21.706991,42.53172,-125.935646,-9.771592,-7.933556,38.16274,-1.355816,-4.179576,179.89967,-9.561733,-2.2729986
7336,97.96049,1.9233861,5.690456,10.700136,7.186471,3.9860964,165.47044,-22.10761,46.303753,-128.55821,-10.285028,-3.6369715,38.190742,-1.3756709,-4.26874,179.62274,-9.321703,-2.2434695
7347,97.67977,1.6055504,5.66905,11.573886,5.714498,4.3665376,166.02576,-22.069218,50.210342,-131.2429,-10.333493,0.8420268,38.203255,-1.3432415,-4.339362,179.33014,-9.264147,-2.100828
7357,98.60376,0.6842423,5.78155,12.990082,3.9968534,4.4576616,166.76007,-21.39814,54.36035,-133.80083,-10.389692,5.1100717,38.141705,-1.3408977,-4.351812,179.15942,-9.308767,-1.9184667
7367,100.60288,-1.7126795,5.8325024,14.748496,1.453039,4.0052834,168.15408,-20.352947,58.706593,-135.99866,-15.886098,4.767825,38.079056,-1.3241562,-4.3000283,179.20485,-9.546515,-1.8296584
7380,103.02572,-4.7929683,5.823593,16.17037,-1.70652,3.1203663,172.50099,-26.12179,56.70284,-134.65251,-23.460157,3.6349838,38.007088,-1.305854,-4.210408,179.45186,-10.089563,-1.820126
7390,105.366264,-8.381847,5.896697,17.216532,-5.186232,1.7934213,-178.21141,-36.43972,50.806385,-132.13013,-31.810633,3.1524522,37.94162,-1.3183951,-4.094569,179.87822,-11.12812,-2.0193574
7400,107.27276,-12.209618,6.037212,19.014734,-8.740251,1.064624,-167.13304,-43.005848,45.121243,-130.265,-39.899105,3.5730255,37.892258,-1.3501025,-3.985776,-179.61897,-11.305855,-2.3988123
7411,108.93916,-15.000691,6.228296,19.96821,-12.763364,1.7528365,-153.33978,-50.22264,38.727646,-128.46454,-45.602226,3.7931106,37.915234,-1.3627778,-3.968468,-179.43526,-11.312145,-2.7754028
