millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2
4364,23.641233,11.103869,46.99509,-102.28143,-30.210236,18.482046,-134.87982,3.8467183,15.305504,128.05545,17.87027,-39.088207,106.25338,42.523674,11.327406,-96.45075,23.177275,-3.106264,-149.59874,-18.664137,-15.953202,106.48118,-38.99558,1.9528966,155.31981,15.105503,-26.658297,10.802377,19.271116,0.11406968
4381,23.634407,11.106749,46.994884,-102.281296,-30.214066,18.486628,-134.87982,3.8467183,15.305504,128.05545,17.87027,-39.088207,106.25338,42.523674,11.327406,-96.45075,23.177275,-3.106264,-149.59874,-18.664137,-15.953202,106.48118,-38.99558,1.9528966,155.31981,15.105503,-26.658297,10.802377,19.271116,0.11406968
4398,23.634407,11.106749,46.994884,-102.281296,-30.214066,18.486628,-134.87982,3.8467183,15.305504,128.06693,17.87289,-39.087902,106.25338,42.523674,11.327406,-96.45075,23.177275,-3.106264,-149.59874,-18.664137,-15.953202,106.48118,-38.99558,1.9528966,155.31981,15.105503,-26.658297,10.802377,19.271116,0.11406968
4418,23.634407,11.106749,46.994884,-102.28143,-30.210236,18.482046,-134.87982,3.8467183,15.305504,128.05878,17.864933,-39.086067,106.25338,42.523674,11.327406,-96.45075,23.177275,-3.106264,-149.59874,-18.664137,-15.953202,106.48118,-38.99558,1.9528966,155.31981,15.105503,-26.658297,10.802478,19.277985,0.11468202
4434,23.637167,11.100885,46.993706,-102.28143,-30.210236,18.482046,-134.87982,3.8467183,15.305504,128.05878,17.864933,-39.086067,106.25338,42.523674,11.327406,-96.45075,23.177275,-3.106264,-149.59045,-18.662842,-15.954102,106.47626,-39.00477,1.9510461,155.31981,15.105503,-26.658297,10.802478,19.277985,0.11468202
4452,23.641233,11.103869,46.99509,-102.28143,-30.210236,18.482046,-134.87982,3.8467183,15.305504,128.05878,17.864933,-39.086067,106.25338,42.523674,11.327406,-96.45075,23.177275,-3.106264,-149.60005,-18.661976,-15.959857,106.47626,-39.00477,1.9510461,155.31981,15.105503,-26.658297,10.802478,19.277985,0.11468202
4470,23.634407,11.106749,46.994884,-102.28143,-30.210236,18.482046,-134.87953,3.853068,15.308155,128.05878,17.864933,-39.086067,106.25338,42.523674,11.327406,-96.45075,23.177275,-3.106264,-149.59874,-18.664137,-15.953202,106.47626,-39.00477,1.9510461,155.31981,15.105503,-26.658297,10.802478,19.277985,0.11468202
4487,23.641233,11.103869,46.99509,-102.281296,-30.214066,18.486628,-134.87982,3.8467183,15.305504,128.05878,17.864933,-39.086067,106.25338,42.523674,11.327406,-96.45075,23.177275,-3.106264,-149.59045,-18.662842,-15.954102,106.47626,-39.00477,1.9510461,155.32785,15.100942,-26.65645,10.802478,19.277985,0.11468202
4505,23.641233,11.103869,46.99509,-102.281296,-30.214066,18.486628,-134.87982,3.8467183,15.305504,128.05878,17.864933,-39.086067,106.25338,42.523674,11.327406,-96.45075,23.177275,-3.106264,-149.59045,-18.662842,-15.954102,106.47626,-39.00477,1.9510461,155.32785,15.100942,-26.65645,10.802478,19.277985,0.11468202
4522,23.644,11.098007,46.993916,-102.28143,-30.210236,18.482046,-134.87953,3.853068,15.308155,128.05545,17.87027,-39.088207,106.25338,42.523674,11.327406,-96.45075,23.177275,-3.106264,-149.59045,-18.662842,-15.954102,106.47626,-39.00477,1.9510461,155.32785,15.100942,-26.65645,10.802478,19.277985,0.11468202
4540,23.644,11.098007,46.993916,-102.28143,-30.210236,18.482046,-134.87996,3.8502996,15.314556,128.05804,17.869875,-39.09084,106.25338,42.523674,11.327406,-96.45075,23.177275,-3.106264,-149.59874,-18.664137,-15.953202,106.47626,-39.00477,1.9510461,155.31967,15.099101,-26.65709,10.802478,19.277985,0.11468202
4558,23.644,11.098007,46.993916,-102.281296,-30.214066,18.486628,-134.87996,3.8502996,15.314556,128.05804,17.869875,-39.09084,106.25338,42.523674,11.327406,-96.45075,23.177275,-3.106264,-149.60005,-18.661976,-15.959857,106.47626,-39.00477,1.9510461,155.31967,15.099101,-26.65709,10.802478,19.277985,0.11468202
4575,23.644,11.098007,46.993916,-102.281296,-30.214066,18.486628,-134.87996,3.8502996,15.314556,128.05545,17.87027,-39.088207,106.25338,42.523674,11.327406,-96.45075,23.177275,-3.106264,-149.60005,-18.661976,-15.959857,106.47626,-39.00477,1.9510461,155.31967,15.099101,-26.65709,10.801303,19.277367,0.12154988
4594,23.644,11.098007,46.993916,-102.281296,-30.214066,18.486628,-134.87996,3.8502996,15.314556,128.05545,17.87027,-39.088207,106.25338,42.523674,11.327406,-96.45075,23.177275,-3.106264,-149.60005,-18.661976,-15.959857,106.47626,-39.00477,1.9510461,155.31845,15.107599,-26.651672,10.801303,19.277367,0.12154988
4611,23.644,11.098007,46.993916,-102.28143,-30.210236,18.482046,-134.87996,3.8502996,15.314556,128.05545,17.87027,-39.088207,106.25338,42.523674,11.327406,-96.45075,23.177275,-3.106264,-149.60097,-18.655499,-15.958332,106.47626,-39.00477,1.9510461,155.31845,15.107599,-26.651672,10.801303,19.277367,0.12154988
4629,23.644,11.098007,46.993916,-102.281296,-30.214066,18.486628,-134.87996,3.8502996,15.314556,128.05545,17.87027,-39.088207,106.25338,42.523674,11.327406,-96.45075,23.177275,-3.106264,-149.60097,-18.655499,-15.958332,106.47685,-39.000973,1.9565392,155.31845,15.107599,-26.651672,10.801303,19.277367,0.12154988
4646,23.644,11.098007,46.993916,-102.281296,-30.214066,18.486628,-134.87996,3.8502996,15.314556,128.05545,17.87027,-39.088207,106.25338,42.523674,11.327406,-96.45075,23.177275,-3.106264,-149.60005,-18.661976,-15.959857,106.47626,-39.00477,1.9510461,155.31845,15.107599,-26.651672,10.801303,19.277367,0.12154988
4665,23.644,11.098007,46.993916,-102.281296,-30.214066,18.486628,-134.87996,3.8502996,15.314556,128.05545,17.87027,-39.088207,106.25338,42.523674,11.327406,-96.45075,23.177275,-3.106264,-149.60005,-18.661976,-15.959857,106.47626,-39.00477,1.9510461,155.31834,15.101198,-26.65046,10.801303,19.277367,0.12154988
4682,23.644,11.098007,46.993916,-102.281296,-30.214066,18.486628,-134.87996,3.8502996,15.314556,128.05545,17.87027,-39.088207,106.25338,42.523674,11.327406,-96.45075,23.177275,-3.106264,-149.60005,-18.661976,-15.959857,106.47626,-39.00477,1.9510461,155.31834,15.101198,-26.65046,10.801303,19.277367,0.12154988
4701,23.641233,11.103869,46.99509,-102.281296,-30.214066,18.486628,-134.87996,3.8502996,15.314556,128.05804,17.869875,-39.09084,106.25293,42.52699,11.332258,-96.45075,23.177275,-3.106264,-149.60005,-18.661976,-15.959857,106.47685,-39.000973,1.9565392,155.31834,15.101198,-26.65046,10.801303,19.277367,0.12154988
4717,23.641233,11.103869,46.99509,-102.281296,-30.214066,18.486628,-134.87996,3.8502996,15.314556,128.05804,17.869875,-39.09084,106.254005,42.529568,11.331124,-96.45075,23.177275,-3.106264,-149.60005,-18.661976,-15.959857,106.47685,-39.000973,1.9565392,155.31834,15.101198,-26.65046,10.801303,19.277367,0.12154988
