millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2
5106,31.889032,-4.242168,-41.37955,-13.512522,-25.570982,-55.07443,-1.4364829,38.995384,5.581005,-14.517181,42.6044,-34.774666,-136.98293,41.943096,43.462852,113.53239,37.011505,-4.234733,159.99149,59.849102,20.762836,-89.8025,72.262245,6.2591496,-60.96027,51.639896,38.135586,68.03293,51.866188,-10.79726,-128.00735,52.548595,-37.140747
5188,33.42822,-2.9078033,-42.690422,-12.543094,-24.676184,-56.56979,0.5624475,38.47259,3.5928779,-10.956491,42.214596,-36.564907,-132.3273,42.170036,42.129585,114.97282,36.627472,-6.1007485,155.80624,60.588387,22.02714,-90.96761,71.72376,4.764309,-55.471287,52.049072,37.926346,66.83653,50.0843,-12.958616,-129.02429,51.327087,-38.544014
5207,33.841507,-2.5086823,-43.03498,-12.298994,-24.429873,-56.999287,1.051106,38.350906,3.0352783,-9.937248,42.1266,-37.041645,-131.29823,42.215466,41.766666,115.34304,36.53065,-6.60091,154.72002,60.74256,22.356853,-91.28828,71.533134,4.358766,-53.680622,52.11032,37.884785,66.54174,49.586853,-13.496682,-129.33536,50.968082,-38.932747
5287,35.20222,-0.78644145,-44.763382,-11.872785,-23.751753,-58.74596,2.6934302,37.47965,0.7768839,-6.2471666,41.387302,-39.186745,-128.38513,41.912178,40.636948,116.65949,35.693047,-8.662812,151.37233,60.974045,23.827614,-92.74687,70.28486,2.7580693,-45.679718,51.81199,38.125317,65.338585,47.455193,-15.2280855,-131.20766,48.943527,-41.031643
5307,35.37873,-0.3621096,-45.34191,-11.968048,-23.709702,-59.148884,3.055636,37.110092,0.235198,-5.541179,41.036713,-39.81062,-127.89647,41.64396,40.476498,117.01993,35.314785,-9.173117,150.7262,60.835423,24.345295,-93.082375,69.79661,2.4260044,-43.399193,51.538754,38.355682,65.13535,46.84904,-15.546687,-131.75478,48.365955,-41.61766
5387,36.151573,1.1311802,-48.12221,-12.15903,-23.719261,-60.416332,5.481159,35.517666,-1.7411797,-2.0833716,39.294247,-42.343346,-124.26811,40.236668,40.017025,119.45413,33.348045,-11.101372,147.98979,59.641174,26.928604,-93.89253,67.31041,1.4379063,-32.323936,50.134575,39.468117,64.67281,44.154858,-16.792025,-134.3877,45.622593,-44.377262
5406,36.54263,1.4142246,-48.782093,-12.055661,-23.695236,-60.697613,6.218232,35.020226,-2.2977517,-0.9380786,38.817387,-43.045734,-123.02456,39.826946,39.868282,120.28517,32.78245,-11.615338,147.11562,59.235294,27.666258,-93.98001,66.615715,1.2159591,-28.682247,49.759396,39.730743,64.61623,43.389576,-17.191872,-135.1102,44.88488,-45.114895
5509,39.939045,3.1200666,-52.05741,-10.070954,-22.619799,-62.759377,11.091915,33.088036,-6.1064587,6.5454187,36.796642,-46.71717,-115.90652,38.15806,37.932934,125.89627,30.134602,-15.02372,139.81744,56.914627,31.780361,-94.20204,63.123787,-0.7328582,-0.5130127,48.226078,40.07882,64.09611,38.778374,-20.638437,-139.04733,40.87971,-48.97132
5607,48.243744,8.093028,-54.424385,-3.8988197,-17.818657,-68.18316,17.515274,31.570074,-13.840262,19.07842,35.42387,-51.697422,-109.4227,37.72175,31.8518,134.6546,28.291937,-21.756552,125.19788,54.64488,35.354973,-95.219574,59.429657,-6.159459,36.3315,47.873,36.596825,61.69289,32.131832,-28.629295,-144.45862,35.920715,-52.33909
5707,61.166073,18.512909,-51.996407,7.1732264,-7.4224205,-77.58223,23.372593,32.520508,-25.489197,35.539066,36.221287,-53.771603,-107.8228,39.150166,20.474089,146.64525,28.899502,-31.946283,106.72981,53.14331,33.96963,-99.20472,56.39069,-16.35448,50.106537,48.96068,26.812164,54.811337,24.263018,-41.747723,-150.5995,30.88032,-50.557255
5727,64.19805,21.218729,-50.428806,9.962705,-4.632841,-79.37512,24.27996,32.9915,-28.152607,39.244087,36.643166,-53.249874,-108.35443,39.696102,17.524578,149.34807,29.516453,-34.22019,102.82496,52.98666,32.67389,-100.749405,55.876095,-18.95776,50.466778,49.27754,24.013857,52.517197,22.621613,-44.84413,-151.68483,29.857939,-49.3775
5807,75.46809,32.609966,-41.9197,19.64251,7.248673,-79.485886,26.093437,34.332985,-38.896156,53.72881,37.479958,-48.392612,-113.73933,41.02489,5.3907437,159.62743,32.41873,-42.896275,88.25806,51.576233,25.638159,-110.372185,52.516716,-30.155884,46.84808,48.68021,12.467801,40.915016,16.03248,-56.557446,-154.84511,25.303688,-43.314323
5828,78.16569,35.47839,-39.349617,21.898588,10.323411,-77.45678,26.482218,34.456074,-41.482426,57.151535,37.440968,-46.565964,-115.38998,41.019226,2.4204757,162.87341,33.057907,-44.81417,85.21082,50.734615,23.703363,-113.2492,51.289093,-32.915104,45.787273,48.003437,9.614803,37.695232,14.226514,-59.42665,-155.54176,24.006239,-41.55614
5907,87.66666,45.995243,-29.209194,29.118317,21.738781,-67.73513,27.59904,33.71245,-50.840637,68.77166,35.575054,-38.458874,-122.29187,39.877148,-10.017426,-177.97987,35.144295,-51.028126,75.24829,46.226547,14.820665,-126.48388,45.737858,-42.989853,41.22016,44.420353,-2.6101735,22.882072,7.1733055,-71.74249,-156.7209,19.23903,-34.449383
5927,89.81872,48.180447,-26.756563,30.70673,24.274923,-65.3472,27.98432,33.38608,-52.67464,71.123665,34.918434,-36.309402,-123.928055,39.485874,-13.079808,-171.72925,35.62267,-51.9108,73.3036,44.91014,12.385472,-130.11247,44.36595,-45.016743,40.18641,43.420933,-5.7987065,19.010778,5.5279174,-74.76754,-156.80826,18.121979,-32.69049
6012,97.41382,54.54016,-17.726374,36.837486,33.39144,-56.50416,30.463373,32.032784,-57.693127,78.190796,32.311386,-27.462637,-130.74138,37.2146,-25.356232,-141.84573,37.5192,-52.479538,66.67277,39.315258,0.9706454,-146.63513,39.08261,-50.316967,35.7393,38.30647,-18.924225,1.603946,-0.78494287,-87.495285,-156.55501,14.15236,-26.065437
6028,98.516594,55.457195,-15.602187,38.01553,35.43143,-54.505604,31.300097,31.649372,-58.337627,79.60524,31.77149,-25.044537,-132.78932,36.54284,-28.785227,-132.69412,38.12898,-51.607872,64.9562,37.711464,-3.0076995,-151.90672,37.786827,-50.521328,34.553513,36.846462,-22.908905,-4.0471673,-2.3261144,-87.12428,-155.97578,13.401571,-24.818705
6108,101.58146,56.93287,-7.7464733,42.915714,42.347122,-47.648495,35.979343,31.153498,-56.89435,84.9745,30.63894,-15.264775,-139.2999,34.422363,-39.953606,-108.48924,40.36781,-45.849735,60.210007,33.174755,-14.934575,-168.61111,33.74026,-47.30888,30.82899,33.024147,-36.084293,-17.85714,-4.3740582,-75.68542,-155.00702,11.946942,-21.55409
6127,102.58587,56.544945,-6.406617,43.934383,43.26595,-46.727642,36.68764,30.967457,-56.45069,86.043175,30.526625,-13.628227,-140.0263,34.110695,-41.460075,-106.320045,40.510227,-45.062103,59.63955,32.599514,-16.28494,-170.52296,33.13053,-46.794365,30.26701,32.542404,-37.938988,-19.077713,-4.3577623,-74.30645,-154.78679,11.8518,-21.2803
6207,103.66763,55.42939,-5.3533435,43.23549,42.986748,-47.012203,38.094414,31.702621,-55.485332,87.96053,31.136137,-12.551479,-139.8482,34.886753,-41.645145,-103.92315,41.190033,-44.386562,58.739883,33.091537,-17.580425,-171.18326,32.418854,-46.572723,30.164062,33.10031,-39.35572,-17.429434,-2.8653197,-74.4159,-153.97433,12.754701,-21.768421
6229,103.29574,55.20133,-5.94183,42.353016,42.248318,-47.751495,38.20159,32.130337,-55.36615,87.87526,31.593227,-13.181801,-139.17905,35.4138,-40.715004,-104.9092,41.292183,-44.811947,58.935474,33.679966,-16.988605,-170.04907,32.602352,-47.009525,30.52517,33.692066,-38.636402,-15.806897,-2.2098947,-75.484924,-154.0124,13.0984,-22.234077
6327,99.657715,55.40529,-9.856596,36.357067,38.619213,-51.30155,37.566048,33.509686,-55.297935,85.79096,33.063797,-17.846443,-135.27225,37.47122,-34.90384,-114.33063,40.511806,-47.98742,61.125877,35.8185,-10.735341,-161.21472,33.395245,-51.819622,33.999775,37.944153,-30.556417,-3.2795677,0.16751738,-86.2881,-156.29459,12.817515,-23.491398
6348,99.891685,54.942764,-10.542972,35.91269,38.306717,-51.606903,37.30869,33.173004,-55.561344,85.42344,32.822327,-18.111216,-135.18954,37.263435,-34.86335,-114.51266,40.193848,-48.33964,60.98305,35.65135,-10.268137,-160.31972,33.17846,-52.621773,34.28139,38.229195,-29.272171,-1.8329996,0.1911194,-87.77906,-156.74922,12.361987,-23.224476
6428,100.32552,55.803062,-9.645762,34.634247,39.500755,-50.12438,36.061043,30.777699,-57.22237,86.36237,30.384687,-17.455425,-137.0202,35.253223,-36.46781,-108.66279,38.09842,-49.649845,58.707363,33.63603,-11.398002,-161.56581,30.542217,-55.374275,33.429863,37.78473,-28.347313,0.071584545,-0.7530099,-88.75171,-157.54187,9.520337,-21.036268
6447,100.6813,56.48174,-8.745813,34.687786,40.361046,-49.115643,35.958668,30.006216,-57.52662,86.97504,29.423738,-16.779892,-137.96606,34.45701,-37.431217,-105.655365,37.53864,-49.721813,57.832985,32.753017,-12.201568,-162.68056,29.602049,-55.97476,32.79241,37.26247,-28.767721,-0.45458227,-1.3808484,-88.20358,-157.60945,8.632476,-20.047861
6548,102.30403,61.20513,-2.8107102,35.297523,45.112766,-42.74872,35.185394,24.39687,-59.269897,91.59998,23.155792,-12.315248,-145.45665,28.375254,-44.195396,-87.25533,32.993454,-49.790527,50.565342,25.83387,-17.127264,-171.85388,21.765907,-59.97022,25.913183,31.031004,-33.142616,-7.3726363,-7.289123,-82.70982,-155.55435,2.5539477,-14.919223
6647,100.86635,66.03072,0.8019257,33.290585,45.39253,-39.126087,33.799927,19.777536,-61.65163,96.129776,17.744677,-10.669056,-151.51909,23.44197,-46.343956,-71.27008,28.471247,-50.953644,44.234688,21.15189,-18.63213,-177.25098,14.813831,-63.56489,19.376415,26.241074,-35.49628,-10.318084,-10.099824,-79.89182,-150.96431,-0.81714934,-14.657901
6747,94.50162,65.57457,-3.3020916,27.19816,38.570923,-43.592026,33.34876,21.55042,-63.820026,98.5837,19.337496,-15.746457,-151.49606,24.849451,-39.959126,-52.489807,27.898256,-55.04346,42.148994,23.618116,-12.531443,-173.68295,14.033069,-68.74889,18.11703,28.371386,-28.63228,-3.4958932,-6.1596646,-81.51196,-146.55344,1.371024,-19.240473
6803,89.578545,63.53858,-7.566738,22.378202,33.297108,-47.598217,32.053368,22.401907,-64.737785,99.12881,20.91777,-20.22142,-150.61902,26.382193,-34.72241,-35.27383,27.883156,-57.861458,41.567406,25.185226,-9.750188,-170.62415,14.541047,-71.48344,18.186575,30.614243,-23.820314,1.1212407,-3.1562154,-79.44425,-144.37007,3.7231936,-23.40888
6848,86.431175,61.382694,-10.541862,19.389935,29.85571,-50.43871,30.202164,24.443064,-64.64097,99.05778,22.475195,-23.027807,-149.4786,27.92423,-31.117811,-21.132479,28.47405,-58.98956,41.43242,28.325161,-5.833209,-168.18163,15.602606,-72.10182,18.878769,32.60399,-20.771729,4.417744,-0.9026261,-77.18772,-143.27539,5.779517,-25.950165
6904,82.13244,57.49376,-14.785145,15.44099,25.096382,-54.68728,28.919088,26.026491,-63.750996,97.8179,25.28781,-26.998222,-146.81909,30.937895,-25.575504,4.8633995,30.578558,-58.768524,42.18118,31.185635,-3.6158664,-163.5059,18.644068,-70.61899,20.773052,36.42507,-16.808714,9.896766,3.4558861,-74.147,-141.6691,10.221733,-28.972677
6948,80.11278,54.062088,-17.003538,13.744762,22.739124,-57.636253,29.383505,30.214758,-59.767727,96.16124,28.238943,-28.809837,-143.9101,33.68273,-21.821392,23.72135,32.586468,-57.341705,45.02455,36.23759,-0.39033765,-159.79736,21.355215,-68.451675,23.186695,39.665737,-13.583669,14.375922,6.720774,-71.00184,-141.6161,13.539972,-30.194326
7003,78.53666,47.740944,-19.966541,11.810503,19.287111,-63.5211,30.753094,33.67732,-56.093845,91.93918,33.58848,-30.597685,-137.87692,39.028774,-16.3649,55.39859,36.858734,-52.84308,48.800884,40.675255,1.1504362,-152.38239,27.750212,-62.247868,29.394325,46.260014,-9.796378,22.22574,12.823091,-66.33581,-141.46707,19.81386,-31.892326
7067,76.2141,40.718105,-24.58972,8.189781,14.982426,-69.10418,32.13083,39.20462,-48.93601,84.70814,37.63668,-34.02465,-131.47363,42.252342,-9.597328,83.63911,38.295605,-49.398346,57.522533,47.364235,8.344505,-144.88988,32.800293,-56.753075,35.82006,50.725555,-2.901837,30.430218,17.152468,-59.12608,-143.55182,23.743029,-35.234116
7167,76.433205,32.293972,-30.275694,4.9496474,10.227643,-76.40903,33.67844,41.604572,-42.836357,70.56455,41.006783,-38.72592,-119.75445,45.08476,-1.3346232,112.90015,38.643406,-43.888985,71.70846,51.348713,15.641056,-133.0111,40.41641,-47.5963,50.308388,55.930958,4.020406,41.253094,21.600534,-53.146126,-146.6836,28.727701,-39.074642
