millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2
2280,24.989248,-13.824229,74.84878,145.29639,0.25729918,58.350765,157.75674,24.700647,65.267296,-148.8681,4.519012,68.21108,163.9656,3.269284,77.23346,163.30081,11.623,73.79735,62.919926,13.179935,33.26429,57.77127,3.7626882,73.76141,12.861319,-13.7156725,74.3529,-154.4952,1.0781543,76.24928,0.56242025,-0.9270163,81.16609
2300,24.885128,-13.834144,74.86935,145.35721,0.2539727,58.42218,157.89543,24.711939,65.25226,-148.83574,4.4825907,68.256714,164.04688,3.2580843,77.3089,163.24802,11.639217,73.72575,63.009514,13.157854,33.339046,57.62046,3.728946,73.82608,12.889831,-13.748159,74.34056,-154.33844,1.0305265,76.21931,0.56805575,-0.9215406,81.21514
2320,24.75386,-13.837976,74.89917,145.4181,0.25063923,58.49359,158.02505,24.728489,65.23169,-148.8121,4.446075,68.31355,164.13043,3.2489567,77.38868,163.20383,11.653565,73.66316,63.095585,13.137958,33.40552,57.456795,3.6922626,73.90123,12.927992,-13.790398,74.31979,-154.17696,0.9859015,76.18426,0.57446855,-0.9150914,81.27475
2342,24.641178,-13.8442955,74.92353,145.49219,0.24146885,58.574738,158.17262,24.743359,65.21244,-148.79462,4.422816,68.364365,164.21188,3.2377677,77.46409,163.16444,11.663335,73.608025,63.18758,13.118891,33.48312,57.281937,3.654859,73.97076,12.967071,-13.832175,74.30401,-154.00967,0.9435864,76.1452,0.5709033,-0.8989863,81.32992
2362,24.527702,-13.849566,74.94822,145.56355,0.23505454,58.647697,158.31721,24.756414,65.19472,-148.76836,4.3941684,68.41783,164.29756,3.2276428,77.53908,163.1229,11.670794,73.54761,63.287983,13.102176,33.54585,57.13172,3.6115456,74.04229,13.011336,-13.878513,74.28384,-153.84937,0.90332323,76.100494,0.57257617,-0.88750696,81.38465
2383,24.419693,-13.868369,74.96137,145.63385,0.2340924,58.71792,158.47229,24.764305,65.18199,-148.75873,4.365875,68.47777,164.37602,3.2145543,77.61112,163.08955,11.67672,73.49847,63.37397,13.081967,33.61228,56.989624,3.5794528,74.11341,13.042445,-13.9094,74.2811,-153.69328,0.860125,76.060425,0.5643079,-0.8662335,81.44023
2403,24.32121,-13.882012,74.9756,145.7126,0.22304383,58.78937,158.60358,24.77857,65.16298,-148.73332,4.3419805,68.53327,164.45645,3.2004557,77.67842,163.05452,11.681108,73.447296,63.482075,13.061485,33.665855,56.860107,3.5398686,74.18001,13.078062,-13.945415,74.27401,-153.52956,0.8268487,76.01428,0.56053704,-0.8503239,81.4954
2423,24.241484,-13.898139,74.984566,145.77945,0.21235192,58.853817,158.75253,24.783056,65.15348,-148.722,4.326392,68.592,164.53378,3.1844463,77.74236,163.03879,11.674141,73.4135,63.582756,13.050732,33.714375,56.760284,3.5006466,74.2399,13.107134,-13.975816,74.2691,-153.38188,0.789659,75.97216,0.55742604,-0.83375406,81.550545
2447,24.179762,-13.914674,74.98965,145.8524,0.20249742,58.914013,158.87004,24.790693,65.141685,-148.70978,4.3058896,68.64862,164.6174,3.1623878,77.804825,163.02266,11.667477,73.38184,63.6986,13.037947,33.756138,56.640003,3.463223,74.295044,13.1338825,-14.001385,74.27001,-153.24869,0.7684116,75.932655,0.54421926,-0.8074254,81.60195
2466,24.125011,-13.932937,74.9907,145.92252,0.19538742,58.96603,159.00134,24.786665,65.141266,-148.68695,4.298246,68.69282,164.6819,3.1455123,77.85444,163.0139,11.658229,73.36074,63.81083,13.027432,33.789597,56.574677,3.4306555,74.339485,13.160663,-14.026915,74.270775,-153.11188,0.741853,75.89138,0.5309279,-0.7812737,81.64805
2487,24.081902,-13.951995,74.99045,145.98485,0.18250069,59.006462,159.10095,24.785774,65.138695,-148.67827,4.2989116,68.74028,164.75262,3.1225846,77.90256,163.01112,11.64514,73.345795,63.926903,13.020806,33.81717,56.509033,3.398086,74.383896,13.17573,-14.042223,74.27809,-152.9971,0.72133374,75.85862,0.5228509,-0.7598611,81.68846
2507,24.063423,-13.970177,74.98414,146.04733,0.17389923,59.041782,159.1858,24.786007,65.13536,-148.6562,4.2960157,68.7866,164.80289,3.102625,77.93253,163.01524,11.628693,73.33809,64.03689,13.013304,33.83357,56.465843,3.3692045,74.42342,13.185431,-14.052792,74.284615,-152.8801,0.7084625,75.8238,0.51,-0.73324126,81.72466
2533,24.055853,-13.986166,74.97804,146.1025,0.16767643,59.068226,159.25952,24.781157,65.137726,-148.62161,4.2963114,68.8163,164.85399,3.0817838,77.958694,163.02756,11.61071,73.34189,64.16203,13.00384,33.843212,56.441406,3.3391137,74.449684,13.197285,-14.063721,74.29284,-152.79285,0.7068368,75.796936,0.5016662,-0.7120538,81.755196
2549,24.075329,-14.008271,74.96255,146.15593,0.15875208,59.089226,159.322,24.771217,65.14586,-148.59663,4.3067966,68.84546,164.89664,3.0649261,77.98199,163.05153,11.584796,73.3606,64.27052,13.005538,33.836906,56.43386,3.3168614,74.47379,13.198065,-14.063914,74.30768,-152.71097,0.70294446,75.77382,0.48858103,-0.68564284,81.78151
2569,24.08567,-14.022724,74.9536,146.20164,0.1483828,59.093513,159.3732,24.76427,65.15151,-148.55371,4.312014,68.86601,164.92415,3.0451639,77.98657,163.07121,11.564253,73.37504,64.3965,13.008502,33.826706,56.442467,3.3030517,74.477844,13.197278,-14.065094,74.31772,-152.63116,0.70370716,75.75346,0.47991654,-0.66465783,81.79761
2590,24.13434,-14.041056,74.93565,146.2461,0.14347188,59.095097,159.40338,24.749353,65.16591,-148.52039,4.327433,68.88603,164.95164,3.0254025,77.991104,163.09908,11.542175,73.40104,64.51622,13.010686,33.805347,56.459072,3.2859,74.48001,13.187539,-14.055942,74.33617,-152.58456,0.7210371,75.742836,0.47651717,-0.6483555,81.80807
2610,24.192556,-14.051179,74.920906,146.2755,0.13744539,59.08659,159.4048,24.739408,65.176605,-148.4744,4.346108,68.88943,164.95422,3.0136566,77.97421,163.13385,11.516746,73.43436,64.62598,13.019574,33.776142,56.52128,3.276107,74.4725,13.171744,-14.042625,74.35409,-152.52768,0.7317397,75.734886,0.47299054,-0.6320806,81.81394
2631,24.258772,-14.064915,74.90168,146.30025,0.13153271,59.064487,159.39847,24.72595,65.19111,-148.41032,4.359557,68.88422,164.96657,2.9910183,77.95992,163.17084,11.493625,73.473015,64.73923,13.02105,33.74362,56.57672,3.27108,74.44978,13.153817,-14.028927,74.37026,-152.503,0.75506806,75.73286,0.46947083,-0.6159543,81.80927
2652,24.355017,-14.0758505,74.87939,146.31047,0.13266799,59.035053,159.38045,24.70736,65.21143,-148.35582,4.383229,68.87846,164.95323,2.9864109,77.933525,163.2078,11.470498,73.511665,64.846275,13.033223,33.697384,56.64902,3.273903,74.42498,13.132614,-14.01093,74.38757,-152.48705,0.7723999,75.740364,0.47572345,-0.60969186,81.79937
2673,24.442291,-14.079079,74.86366,146.3207,0.13382195,59.00562,159.33725,24.695314,65.226036,-148.2832,4.4016933,68.86409,164.94301,2.9738822,77.90212,163.25388,11.446318,73.56298,64.96697,13.05419,33.65061,56.703503,3.2793467,74.39636,13.110476,-13.9934225,74.40002,-152.4619,0.7960681,75.75026,0.48190585,-0.60347927,81.77963
2693,24.557287,-14.088326,74.83856,146.32446,0.12812594,58.96219,159.26494,24.687922,65.23669,-148.21501,4.423863,68.83961,164.91777,2.968328,77.860306,163.29305,11.42549,73.60696,65.06058,13.063862,33.59932,56.80322,3.292163,74.358086,13.079898,-13.966996,74.417854,-152.45117,0.8233607,75.76221,0.49269727,-0.6025225,81.759575
2714,24.655434,-14.086236,74.82447,146.3186,0.13800623,58.914917,159.196,24.67427,65.25376,-148.12851,4.4444265,68.81017,164.87979,2.971807,77.81247,163.33492,11.407751,73.65961,65.16782,13.082331,33.54748,56.88489,3.3076022,74.31602,13.044386,-13.940369,74.43218,-152.46156,0.8558996,75.783714,0.5034452,-0.60158753,81.729675
2734,24.77354,-14.086529,74.80543,146.30078,0.144008,58.865734,159.09772,24.665249,65.266815,-148.02933,4.4683423,68.764114,164.8388,2.9734282,77.76119,163.3827,11.385056,73.71283,65.26564,13.102227,33.484703,56.963264,3.3326902,74.26716,13.0107,-13.914091,74.443214,-152.46716,0.8917362,75.81233,0.5188432,-0.60594785,81.69417
2756,24.901934,-14.080452,74.78863,146.29025,0.14975624,58.80993,159.00284,24.658035,65.278046,-147.9472,4.4926534,68.72456,164.79787,2.9750788,77.70991,163.42026,11.372653,73.76114,65.34806,13.124052,33.428738,57.041237,3.3577816,74.218285,12.9730215,-13.884064,74.45529,-152.47615,0.92062825,75.84195,0.53948593,-0.6148242,81.65376
2778,25.019644,-14.077617,74.770744,146.25941,0.16169825,58.75106,158.886,24.650833,65.28965,-147.85065,4.508664,68.68177,164.75352,2.9816103,77.654434,163.45352,11.365594,73.80511,65.430885,13.140623,33.369663,57.1188,3.38287,74.16941,12.938838,-13.85972,74.45808,-152.48938,0.958721,75.87695,0.56403244,-0.62965477,81.61299
2797,25.131826,-14.061195,74.764,146.22862,0.1736645,58.6922,158.77245,24.645426,65.2994,-147.74516,4.5249066,68.62771,164.70436,2.9872947,77.600365,163.48679,11.358517,73.84903,65.52139,13.158822,33.312996,57.178204,3.4105725,74.11671,12.89733,-13.83042,74.46311,-152.49582,0.9831986,75.91576,0.5939672,-0.64904654,81.566536
2818,25.252182,-14.048311,74.752594,146.19923,0.18449613,58.630943,158.66232,24.641586,65.30709,-147.65627,4.536703,68.57805,164.64558,3.00389,77.543755,163.52002,11.35142,73.89289,65.59743,13.185037,33.2575,57.223923,3.4457717,74.06856,12.860253,-13.80632,74.46376,-152.51918,1.015878,75.95927,0.62852824,-0.67367566,81.51965
2838,25.34876,-14.0234995,74.7552,146.1614,0.2010897,58.573616,158.53773,24.641245,65.311386,-147.54951,4.543353,68.51977,164.59097,3.0215688,77.4867,163.54207,11.353047,73.92512,65.67243,13.205174,33.20767,57.28949,3.4838324,74.01463,12.824272,-13.783125,74.461,-152.53555,1.0471618,76.00719,0.6631435,-0.6982492,81.472694
2859,25.44227,-14.005574,74.75227,146.12529,0.22036546,58.521763,158.42036,24.644342,65.311874,-147.44695,4.551708,68.46897,164.53238,3.0382104,77.4301,163.56459,11.355442,73.96056,65.745056,13.222166,33.15491,57.314613,3.5207882,73.96171,12.787248,-13.760486,74.45289,-152.5555,1.071472,76.0562,0.7022706,-0.7280387,81.42071
2880,25.519789,-13.979344,74.7589,146.08328,0.23874119,58.474136,158.30281,24.655472,65.304085,-147.33511,4.5554667,68.40477,164.48344,3.0537505,77.3845,163.5823,11.362388,73.98835,65.795906,13.23913,33.115063,57.329433,3.5556076,73.92013,12.756732,-13.743412,74.44225,-152.53986,1.0907284,76.09735,0.73624915,-0.75323975,81.37359
2900,25.594099,-13.960027,74.76006,146.05447,0.2555677,58.43109,158.17796,24.665491,65.29738,-147.23557,4.5558934,68.357216,164.42491,3.0801902,77.33635,163.5978,11.367026,74.01089,65.853745,13.25156,33.083237,57.33642,3.5937524,73.8803,12.7228985,-13.725168,74.43269,-152.5469,1.115846,76.14701,0.7756027,-0.7829579,81.33577
2921,25.652351,-13.932416,74.770805,146.01253,0.27395362,58.38345,158.07806,24.668966,65.29652,-147.12134,4.543201,68.304245,164.38133,3.099675,77.29855,163.6026,11.38118,74.02506,65.9115,13.26401,33.051422,-86.17169,28.552032,3.903121,12.69906,-13.718196,74.4114,-152.53459,1.1280619,76.18931,0.81953526,-0.8179297,81.28755
2995,25.7695,-13.8307905,74.830444,145.89525,0.346635,58.288456,157.7615,24.728886,65.2436,-146.74367,4.494981,68.12781,164.24002,3.1887524,77.20033,163.58452,11.431206,74.02489,66.09229,13.296925,33.01023,56.14517,3.1998558,74.45705,12.641895,-13.707542,74.34706,-152.37602,1.1589869,76.32943,0.9392682,-0.91499627,81.18311
3015,25.761295,-13.810536,74.85026,145.87256,0.363732,58.279934,157.72519,24.74318,65.22994,-146.66356,4.4774547,68.10161,164.22087,3.2099154,77.19227,163.5796,11.44456,74.01784,66.1417,13.29408,33.012997,56.181892,3.1704469,74.46962,12.629777,-13.710943,74.324066,-152.32788,1.1544635,76.36243,0.97805005,-0.9453162,81.15452
3036,25.751377,-13.78618,74.872,145.86703,0.37096283,58.286892,157.71533,24.759167,65.214005,-146.58344,4.45994,68.075386,164.22392,3.220927,77.201195,163.55855,11.463259,73.99896,66.2013,13.295983,33.02109,56.31372,3.1573796,74.46463,12.61619,-13.713479,74.29885,-152.2492,1.1425056,76.37942,1.0121788,-0.970278,81.13165
3057,25.720833,-13.773519,74.89034,145.85732,0.3821774,58.288097,157.721,24.774101,65.19887,-146.49934,4.4448924,68.05982,164.23006,3.2338138,77.213486,163.54509,11.478516,73.98276,66.25939,13.297028,33.03799,56.445652,3.1443202,74.45962,12.610152,-13.721018,74.27681,-152.1642,1.1328613,76.39257,1.045562,-0.99602044,81.1185
3077,25.691547,-13.76387,74.90745,145.86658,0.3905316,58.3051,157.72667,24.78904,65.18373,-146.4187,4.426692,68.04958,164.24675,3.2447758,77.23293,163.52185,11.494934,73.958755,66.32828,13.297512,33.057056,56.50179,3.13869,74.45477,12.619965,-13.742407,74.24773,-152.09215,1.1222762,76.40506,1.069228,-1.0119562,81.11093
3098,25.643305,-13.754867,74.928345,145.88585,0.39149106,58.328804,157.75536,24.80388,65.168045,-146.36906,4.412255,68.04703,164.26366,3.2495966,77.25605,163.49767,11.509817,73.92828,66.40067,13.289363,33.089977,56.473106,3.1293044,74.45022,12.61795,-13.753713,74.22481,-151.98389,1.1074654,76.40865,1.0979303,-1.0323523,81.1035
3119,25.583061,-13.748173,74.94905,145.90811,0.3939631,58.35554,157.79887,24.815226,65.15565,-146.3056,4.3943596,68.04327,164.30261,3.2504036,77.29252,163.4713,11.52242,73.89266,66.47216,13.275029,33.12852,56.46436,3.1332307,74.43418,12.624283,-13.769393,74.20511,-151.87477,1.0918651,76.40124,1.1176579,-1.0422448,81.11152
3140,25.540268,-13.7527485,74.95872,145.94337,0.3905488,58.39202,157.87732,24.823738,65.14537,-146.24147,4.3757424,68.055534,164.34586,3.246157,77.33223,163.44327,11.533513,73.85513,66.55388,13.265376,33.1724,56.516994,3.147714,74.416824,12.636124,-13.78969,74.18676,-151.76332,1.071717,76.39108,1.138135,-1.0513867,81.119514
3161,25.465588,-13.758349,74.972435,145.98032,0.38979417,58.433968,157.9709,24.828773,65.13831,-146.19943,4.360349,68.08027,164.39755,3.237937,77.374756,163.41907,11.538491,73.81862,66.64166,13.246166,33.212643,56.605217,3.1688383,74.38414,12.642424,-13.803898,74.17582,-151.6515,1.0515817,76.38087,1.1525079,-1.0568181,81.137886
3183,25.413013,-13.771278,74.97912,146.03922,0.38557017,58.484463,158.05853,24.840906,65.12411,-146.15378,4.3481107,68.09965,164.45573,3.2267025,77.4249,163.39922,11.538117,73.786354,66.739685,13.231611,33.25823,56.6527,3.1921353,74.35919,12.654999,-13.822114,74.16612,-151.52658,1.0323303,76.35931,1.1577567,-1.0516497,81.157486
3204,25.347897,-13.785458,74.98611,146.09816,0.3813323,58.534966,158.18398,24.841326,65.12069,-146.11185,4.3375087,68.126564,164.53072,3.2075117,77.480675,163.37285,11.54081,73.74452,66.840805,13.226301,33.301167,56.62261,3.218778,74.32678,12.667578,-13.840318,74.15642,-151.39351,1.0109007,76.33117,1.1629466,-1.0465839,81.18687
3222,25.29208,-13.807337,74.98637,146.1655,0.36700317,58.586666,158.30449,24.837576,65.12169,-146.0921,4.3300977,68.16598,164.60875,3.1901798,77.53983,163.35297,11.530503,73.70597,66.94873,13.204868,33.354515,56.54464,3.2476828,74.297264,12.681253,-13.857909,74.15206,-151.26015,0.98949844,76.30296,1.1634139,-1.0361606,81.212364
3243,25.237099,-13.83227,74.98503,146.24475,0.3565822,58.64026,158.45285,24.835596,65.12009,-146.05482,4.3223715,68.198845,164.68503,3.164043,77.59547,163.33093,11.527828,73.66822,67.06241,13.190545,33.40497,56.529236,3.2813227,74.26183,12.701235,-13.879476,74.14888,-151.13277,0.96499074,76.26751,1.1593716,-1.0206417,81.252785
3264,25.168282,-13.855434,74.98521,146.33241,0.33605728,58.695034,158.59769,24.83179,65.12009,-146.02937,4.3111706,68.24835,164.77275,3.1357846,77.65727,163.31703,11.513653,73.6356,67.187584,13.1703005,33.454395,56.502346,3.323295,74.23184,12.715703,-13.894917,74.15303,-150.98637,0.9445242,76.22789,1.1452869,-0.9952235,81.289925
3285,25.12915,-13.88867,74.973656,146.42174,0.31814876,58.75524,158.73872,24.826303,65.121925,-145.99698,4.311101,68.289406,164.85739,3.1056325,77.71568,163.30829,11.494567,73.60817,67.314804,13.153093,33.506756,56.50569,3.3655975,74.19505,12.732354,-13.910637,74.15909,-150.84792,0.9255087,76.18379,1.1365747,-0.9745032,81.330956
3306,25.08178,-13.919262,74.9663,146.51527,0.2984441,58.80574,158.89438,24.809172,65.13512,-145.98204,4.3112564,68.337006,164.94823,3.0694387,77.77249,163.29439,11.480361,73.57524,67.46302,13.14122,33.549416,56.459053,3.4093287,74.16019,12.747961,-13.925398,74.16839,-150.71104,0.91108125,76.142426,1.1225005,-0.9492767,81.37256
3326,25.050087,-13.956158,74.94972,146.61174,0.27585906,58.864372,159.04315,24.804764,65.13546,-145.96729,4.3161693,68.38683,165.039,3.0332267,77.82924,163.29802,11.453248,73.55768,67.59651,13.1257715,33.595676,56.362667,3.4544756,74.1272,12.759123,-13.934948,74.18166,-150.57121,0.8913971,76.099236,1.1036172,-0.9188254,81.42002
3347,25.018654,-13.995065,74.93212,146.70357,0.25342262,58.909348,159.18336,24.788673,65.14773,-145.96654,4.3244867,68.43787,165.12672,2.9951231,77.88253,163.29523,11.430277,73.53599,67.72851,13.101891,33.635742,56.21604,3.4864802,74.09458,12.77248,-13.944771,74.196785,-150.46918,0.87659115,76.064,1.0855865,-0.8876764,81.462166
3367,25.00651,-14.033331,74.91094,146.79573,0.23907717,58.957085,159.31548,24.76903,65.16368,-145.93391,4.3290067,68.481155,165.20782,2.9599965,77.92818,163.29892,11.404222,73.52378,67.87248,13.087092,33.66687,56.128017,3.528241,74.05958,12.78479,-13.953621,74.21508,-150.35954,0.8595984,76.0222,1.0627272,-0.8513275,81.51012
3389,24.985992,-14.06898,74.8939,146.89326,0.2174465,58.99778,159.45201,24.751265,65.17774,-145.90578,4.3315496,68.52823,165.29407,2.92807,77.9787,163.29996,11.37614,73.508354,68.048355,13.09375,33.691444,56.10469,3.5750775,74.037346,12.796736,-13.962514,74.227936,-150.24673,0.85027385,75.97844,1.0498488,-0.8248775,81.55163
3409,24.997494,-14.103683,74.87298,146.99684,0.20477508,59.03699,159.57234,24.734503,65.19114,-145.85538,4.3452706,68.56941,165.37585,2.892056,78.02038,163.30408,11.350842,73.499306,68.199,13.092242,33.71421,56.072796,3.6107037,74.01541,12.8105135,-13.970202,74.24576,-150.12427,0.8388381,75.94007,1.0315236,-0.7938182,81.58912
3430,24.995296,-14.135656,74.85383,147.07814,0.18750621,59.064873,159.68271,24.719759,65.20273,-145.83295,4.3610682,68.61081,165.44409,2.8561382,78.05136,163.31677,11.323694,73.49952,68.347565,13.087595,33.734005,55.952972,3.6362045,74.00246,12.816925,-13.972944,74.26577,-150.02518,0.83322257,75.91039,1.0079237,-0.75835025,81.63163
3451,25.034138,-14.171297,74.82583,147.1577,0.1675759,59.087254,159.78679,24.704002,65.21542,-145.80531,4.3691607,68.64405,165.5018,2.822194,78.0751,163.33328,11.299274,73.5014,68.46571,13.062414,33.75149,55.784092,3.6631196,73.99138,12.826611,-13.976907,74.284325,-149.926,0.8276241,75.8807,0.9896801,-0.7273496,81.66374
3471,25.034767,-14.194385,74.81289,147.22408,0.15358835,59.099968,159.87532,24.675703,65.24166,-145.77756,4.3772144,68.67729,165.54678,2.7972777,78.09289,163.34126,11.277767,73.499626,68.605354,13.05414,33.757046,55.6955,3.6784928,73.97776,12.8215685,-13.970996,74.30748,-149.8327,0.81968194,75.85473,0.97661406,-0.70085967,81.69077
3492,25.07615,-14.220075,74.7919,147.2921,0.1422178,59.11813,159.931,24.66092,65.25528,-145.72693,4.3869,68.70022,165.59769,2.7753925,78.11466,163.35661,11.253701,73.50859,68.75558,13.065459,33.76026,55.661808,3.6982174,73.97134,12.822803,-13.97063,74.323135,-149.7582,0.8244731,75.83657,0.9681409,-0.6798156,81.721825
3512,25.128927,-14.240406,74.7729,147.35263,0.13768174,59.122406,159.9786,24.650694,65.264496,-145.67238,4.3997617,68.717834,165.62846,2.7566328,78.1182,163.3775,11.233873,73.52133,68.91107,13.081946,33.748966,55.664364,3.7136123,73.97348,12.825128,-13.971192,74.33553,-149.68835,0.8261734,75.82315,0.95469385,-0.65398043,81.73826
3534,25.172665,-14.254098,74.75991,147.39273,0.1312489,59.120834,159.99869,24.638739,65.27646,-145.61272,4.4097595,68.72947,165.64795,2.7400372,78.1155,163.39075,11.2174835,73.531555,69.0325,13.090486,33.74215,55.609386,3.7192166,73.978035,12.82078,-13.966297,74.35018,-149.60617,0.8341574,75.812225,0.95562583,-0.6431984,81.74867
3554,25.226908,-14.259345,74.75053,147.41805,0.12817085,59.104145,-143.688,25.575588,40.22407,-145.5623,4.4156003,68.734146,165.65175,2.7313025,78.10639,163.41692,11.202778,73.5564,69.13633,13.079,33.72638,55.533115,3.7107012,73.99361,12.815749,-13.961908,74.36491,-149.52974,0.83978313,75.80504,0.9466721,-0.6225666,81.76004
3611,25.404259,-14.2566395,74.732605,147.45514,0.1303099,59.04567,158.59512,24.843851,65.11715,-145.44405,4.428035,68.72089,165.60814,2.7418015,78.03655,163.46727,11.183162,73.618996,69.44211,13.10871,33.64572,55.46372,3.6720402,74.04717,12.775367,-13.936047,74.38921,-149.36273,0.87333983,75.834564,0.9679539,-0.6112172,81.74482
3633,25.494564,-14.248744,74.7277,147.44597,0.14496599,59.013702,158.67232,24.844498,65.11487,-145.38098,4.4327044,68.70673,165.57697,2.7523394,78.00476,163.48714,11.1825485,73.64672,69.53425,13.127659,33.60938,55.464462,3.6465461,74.06988,12.762154,-13.930478,74.38983,-149.31203,0.88619167,75.85564,0.9882774,-0.62045074,81.73367
3653,25.566511,-14.227533,74.73473,147.4282,0.15724757,58.982876,158.78084,24.830086,65.127235,-145.29384,4.437803,68.683815,165.53625,2.7640536,77.96192,163.5027,11.18729,73.67019,69.607254,13.14216,33.57389,55.457104,3.6244028,74.09432,12.746733,-13.924637,74.38856,-149.26219,0.8997571,75.8757,1.0081403,-0.63028485,81.71724
3674,25.646338,-14.207842,74.73807,147.4001,0.16889507,58.942673,158.13054,24.824352,65.14821,-145.2113,4.4362006,68.66245,165.48656,2.7806156,77.92027,163.51872,11.192815,73.697044,69.666435,13.142802,33.53538,55.30375,3.6083791,74.08965,12.726013,-13.915821,74.38312,-149.21812,0.91471523,75.903336,1.0328099,-0.6451507,81.69047
3698,25.718056,-14.1845665,74.74574,147.36206,0.18364556,58.900955,155.45622,24.735275,65.264626,-145.13475,4.4384713,68.63101,165.43842,2.8052661,77.879555,163.53003,11.203979,73.72196,69.72264,13.15076,33.500458,54.239697,3.9322126,73.646164,12.707439,-13.907308,74.37952,-148.81754,0.8229446,75.78596,1.0579731,-0.6593751,81.668945
3716,25.792591,-14.151231,74.7604,147.31573,0.2041124,58.863213,152.48451,24.62439,65.35059,-145.04265,4.4312396,68.59766,165.3821,2.8339353,77.8361,163.54135,11.215132,73.746796,69.785416,13.172232,33.45733,52.471115,4.6098723,72.53667,12.684442,-13.898268,74.37201,-147.98306,0.36048245,75.22225,1.3250682,-0.83614695,81.2346
3736,25.855803,-14.123267,74.773026,147.27371,0.23099627,58.818565,148.99352,24.391222,65.4828,-144.80501,4.496921,68.73257,165.31757,2.8666196,77.789894,163.54883,11.232421,73.77069,69.847046,13.204085,33.420826,51.850677,5.3074207,71.370964,12.648246,-13.875301,74.373535,-147.53487,-0.28662646,74.518906,0.9976489,-0.35598743,81.78979
