millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2
5530,-43.199852,-16.398918,33.066936,-2.2317693,-7.692584,54.952057,-27.403543,4.834502,68.68892,137.26508,-7.1957126,39.334312,-16.989971,-14.531385,42.215405,58.344105,2.5806847,24.864485,78.942,-2.6726348,66.08064,53.582485,-26.514795,53.56408,-69.74792,0.50486106,40.71916,-34.812073,8.985025,55.050255,88.04338,19.903524,-11.867505
5550,-43.65839,-16.0417,32.931564,-2.670689,-7.4253855,54.70832,-28.024248,5.061081,68.33492,136.76884,-6.97083,39.17697,-17.380625,-14.842576,42.107124,57.925713,2.591317,24.69879,79.41414,-2.384503,66.21776,53.37333,-26.42668,53.486546,-70.400375,0.20329875,40.63659,-35.015102,8.713115,55.150703,87.17076,20.572454,-12.131034
5572,-44.200363,-16.0098,32.743713,-3.0881782,-7.2578864,54.52354,-28.584843,5.3604064,68.121056,136.29782,-6.7317247,39.188747,-17.85841,-15.159535,42.069664,57.27896,2.0408845,24.838991,80.43895,-1.9898672,66.15215,52.855602,-26.397182,53.494724,-71.1993,-0.15253347,40.58601,-35.29146,8.569848,55.272667,86.2972,20.799511,-12.257853
5592,-44.574043,-15.419174,32.961544,-3.6666615,-6.612174,54.60805,-29.39054,5.819541,67.838326,135.70181,-6.3367176,39.339333,-18.625229,-14.69394,42.229,56.60895,1.9625536,24.987806,81.61258,-1.3621956,66.214645,52.34485,-25.955622,53.73297,-71.795235,0.05641056,40.77605,-35.606953,9.0367565,55.402645,85.8232,20.011177,-12.46204
5612,-45.19541,-14.9051075,33.340946,-4.2799478,-5.8803186,54.883533,-30.072403,6.590682,67.596634,135.28181,-5.735799,39.77207,-19.204636,-14.20162,42.592846,56.0567,2.5762305,25.209242,80.41972,-0.78741574,66.215645,51.94737,-24.924171,54.402313,-71.96701,0.4014694,41.56376,-35.39002,9.527692,55.978416,85.88911,18.348064,-12.986117
5634,-45.347527,-14.299746,33.99673,-4.6612916,-5.2633414,55.36218,-30.336985,7.3852453,67.70747,135.0927,-5.2834506,40.49703,-19.456259,-13.887524,43.15826,55.58494,3.0028002,25.65938,78.21872,-0.4000932,65.88507,51.848743,-23.599998,55.354893,-71.31132,0.3476538,42.728413,-34.418377,9.982158,56.755657,86.44183,16.533968,-13.695381
5655,-45.26088,-14.114652,34.765965,-4.8709173,-5.0024304,56.03034,-34.627148,8.033875,64.90541,134.64116,-1.9912623,39.75604,-19.141047,-13.593575,44.389446,55.10812,2.9179063,26.371082,58.738655,-0.04883264,66.62059,54.041855,-16.957584,57.602337,-70.65249,1.1075611,44.316826,-35.75751,12.44455,57.43041,86.70296,15.02095,-14.472952
5675,-46.076233,-15.555482,35.240044,-5.811822,-5.9257774,56.346016,-36.55122,11.376096,61.734894,132.12778,-0.359074,38.692715,-18.989656,-14.867631,44.266544,54.976154,3.204362,27.05268,50.6117,6.9181237,66.93675,52.796646,-12.495882,57.978607,-73.39168,5.8987875,47.0336,-38.914673,17.540703,56.14339,86.80559,13.844017,-15.030825
5696,-49.31661,-16.33627,34.61486,-7.76008,-4.6096587,55.72508,-39.140415,11.502788,60.01099,129.40714,-0.43422893,36.96773,-23.398573,-12.458856,41.657417,53.40839,2.9190874,25.756107,45.536137,10.025811,66.77672,52.52315,-10.917016,57.107967,-72.21217,8.655156,47.08283,-40.561905,19.301332,54.663044,85.782135,13.316081,-15.409286
5716,-50.965725,-12.589385,34.886326,-10.401145,-1.8026166,54.70884,-42.14008,9.672966,58.93947,125.98309,-2.029603,34.866356,-27.165268,-10.377666,38.78673,51.382225,5.2415257,22.931747,44.168556,10.268714,67.68669,51.934116,-12.473302,55.063374,-73.972336,9.367861,45.321175,-42.712482,19.8944,52.709263,85.2237,13.250482,-15.227295
5737,-55.113194,-13.856609,33.180813,-12.490354,-1.5268952,52.802605,-45.74675,7.9898705,57.67908,122.853424,-3.3466108,32.860626,-29.900946,-8.999789,37.342464,49.78941,7.6658554,20.69816,49.644096,10.34961,69.49353,52.26488,-15.149511,52.283916,-78.2976,9.327744,42.297314,-45.765472,19.185139,50.7616,84.7271,13.993204,-14.443631
5758,-57.212353,-12.842414,31.75975,-14.312965,-0.12867284,51.24859,-49.418465,5.7470765,56.428318,120.40918,-4.8706055,30.73736,-32.05419,-9.434388,36.462288,47.87804,7.9751563,19.661375,58.332188,9.2229185,72.48917,53.337063,-17.961298,49.415897,-81.4755,8.872416,39.843307,-47.84949,18.78296,49.30556,84.13707,15.509146,-13.334374
5778,-58.758316,-11.003901,30.71,-15.740173,1.5386183,50.341026,-51.370667,2.4688323,55.925507,119.74508,-6.688869,29.021929,-33.4163,-9.982618,35.99753,46.082417,6.9096723,19.377638,67.72226,7.9687476,74.62219,54.31809,-19.745586,47.73202,-83.196785,8.840852,38.89796,-48.90387,18.951963,48.628036,83.74267,17.185722,-12.3169
5800,-60.887085,-10.889759,30.437418,-16.519403,1.840643,50.06787,-51.51259,1.8523006,54.96387,120.334236,-6.244772,27.90972,-34.277252,-8.162922,36.844032,45.163525,8.014258,19.445868,67.05377,6.9224577,76.08071,55.730774,-20.286337,46.340607,-83.67397,9.011262,38.850864,-49.06546,19.26133,48.534367,84.2918,18.256397,-11.490723
5822,-59.848194,-9.23547,29.493208,-16.558506,2.6734748,48.90587,-50.71683,1.3378819,53.054348,121.12578,-5.4160643,26.104927,-33.5076,-5.544892,38.77282,45.051,9.820536,20.246458,72.6926,6.1303368,78.6063,57.328125,-21.080542,44.31669,-82.47716,9.9040365,39.76415,-48.522697,20.280752,48.40202,85.10103,19.427622,-10.633229
5841,-60.88363,-9.174476,27.775753,-17.044739,3.0590947,47.54999,-50.82172,1.3549292,50.909836,121.44685,-3.9606645,24.365833,-32.61483,-7.857023,37.606174,45.684025,9.917426,20.413507,73.40645,5.455751,80.94752,59.553066,-20.574148,42.40253,-81.860535,9.61735,39.504868,-48.775845,19.42378,47.974087,85.0975,21.045279,-9.803775
5862,-63.202053,-10.183444,25.499205,-17.996641,2.781306,45.33779,-51.583076,0.5137512,49.14647,120.84184,-4.476009,22.218235,-32.453236,-10.159715,35.449425,46.09838,7.536345,19.688492,77.28252,4.7830343,83.055984,60.839504,-21.733149,40.035725,-83.64239,8.411649,37.206314,-50.653244,18.139385,46.479042,84.723045,22.916101,-8.95504
5882,-63.789646,-10.768829,23.059969,-18.654905,1.3369838,42.74833,-52.69714,-1.6859522,47.628174,119.99236,-6.0875525,19.645332,-33.521248,-12.273179,32.7209,45.837265,5.4239993,17.804903,98.139915,3.6721473,85.190796,61.981243,-23.22095,37.421375,-86.13737,9.538002,34.227993,-54.14961,19.076149,43.18501,83.8518,23.88317,-8.552142
5902,-64.6242,-11.9927635,20.064632,-19.394316,-0.37241223,39.941597,-53.534756,-4.1424165,45.595978,119.58951,-7.3899407,16.743517,-34.646217,-12.824727,30.108988,45.29759,4.008577,15.681096,156.84966,2.1890728,87.64671,63.49197,-24.748375,34.50035,-88.311424,12.467946,30.981009,-57.73471,20.695978,39.40109,84.332184,22.704094,-8.536572
5924,-65.962364,-13.947542,17.31059,-20.07985,-1.774058,37.58312,-54.319225,-6.3831863,43.087975,119.56969,-7.968721,13.787877,-35.468185,-10.7946205,28.429728,44.98887,4.955815,13.471912,-158.25186,0.6966988,88.098785,64.95595,-26.371786,31.470676,-90.74584,13.071595,27.7178,-60.095963,21.275269,36.45727,85.525215,20.3088,-9.205237
5945,-66.495605,-14.88956,15.268176,-20.542107,-2.4989197,35.786736,-54.85012,-8.12752,40.87222,119.48044,-8.2767105,11.410489,-36.129257,-8.644472,27.27147,44.82623,7.087945,11.804955,-147.82892,-0.5818747,86.116646,66.47021,-26.829947,29.087324,-91.837555,13.674611,25.338253,-61.56226,21.65923,34.360363,87.07852,18.27568,-10.2192135
5966,-66.908966,-15.627307,13.867658,-20.855368,-3.1799996,34.469982,-55.28416,-8.816662,39.034443,119.37943,-7.7040014,9.862081,-36.50959,-7.5491996,26.081697,44.766254,8.836187,10.5034685,-140.72383,-1.5440453,84.246895,67.66753,-27.095818,27.112219,-92.45449,14.657495,23.556534,-62.575657,22.390316,32.47118,88.03423,17.439571,-10.937888
5986,-67.077156,-15.799093,12.708753,-21.093962,-3.1912398,33.294613,-55.838966,-9.189655,37.58841,119.1386,-7.400633,8.628956,-36.87764,-6.7992134,24.838484,44.752663,9.69018,9.403086,-140.4598,-2.5874608,82.67766,68.50672,-27.92087,25.175566,-92.58724,15.177864,22.248537,-63.102505,22.36939,31.202625,87.55299,17.88256,-11.144187
6006,-67.336685,-15.406999,11.602295,-21.575565,-3.095092,32.215622,-56.7069,-10.107182,36.074978,118.85397,-7.1552024,7.384581,-37.40954,-5.8238807,23.667875,44.609543,10.502418,8.386051,-141.55574,-3.572996,81.0277,69.28487,-28.358774,23.190844,-92.72615,15.3143,20.875961,-63.64672,22.79022,29.77001,87.042435,19.051155,-10.733082
6027,-68.38597,-16.51172,10.464253,-22.355303,-3.9226146,31.445694,-57.999302,-11.402428,34.661816,118.402336,-7.2969604,6.336808,-37.97616,-4.6548896,23.048817,44.397633,11.833748,7.4618125,-141.83438,-4.581415,79.36103,69.74255,-29.506382,21.429337,-92.735466,17.4471,19.94092,-64.41616,24.423101,28.323269,86.291916,20.69391,-10.121977
6048,-69.46281,-18.623608,9.713163,-22.981705,-5.5475783,31.139442,-59.392284,-13.388669,34.217854,118.05708,-8.611421,5.710119,-38.406803,-5.661973,22.879095,43.888657,11.956037,7.155416,-145.018,-5.5656757,78.47915,69.91102,-31.111542,20.40802,-93.63704,16.485777,19.043665,-64.973465,22.338621,28.221262,85.58651,22.95608,-9.153192
6068,-70.27366,-20.580402,9.40288,-23.356688,-6.9082336,31.155464,-60.857475,-16.084442,34.497444,117.89408,-11.16774,5.18043,-38.733593,-7.826518,22.890276,43.255123,10.335983,7.5236206,-147.12044,-6.879121,78.112465,70.30264,-33.01751,19.726934,-94.64664,14.034847,18.044865,-65.325066,19.77129,28.435555,84.37479,25.493961,-8.231166
6089,-70.499435,-21.474007,9.610627,-23.486416,-7.86454,31.560297,-62.013477,-19.139938,34.908596,118.14433,-13.698109,4.758415,-38.84593,-9.328358,23.567753,42.675877,8.449629,8.318366,-149.85895,-8.051481,78.00794,70.54215,-34.72278,19.459936,-95.440605,11.72443,17.074686,-65.499695,17.56214,28.49992,83.327286,27.188303,-7.6066113
6109,-70.68323,-22.026176,10.147389,-23.492647,-8.612908,32.356583,-63.690487,-21.890871,35.4987,118.14333,-16.276041,4.730701,-38.916214,-11.18419,24.916464,42.3304,6.7846017,9.52097,-151.78474,-9.182449,77.72385,70.83445,-36.22297,19.331808,-96.01817,8.803179,16.26158,-65.31646,14.941802,28.929604,82.89097,27.158884,-7.4519334
6130,-70.63785,-21.43,11.543745,-23.021992,-7.853397,33.69388,-64.97528,-24.459799,36.19611,118.64925,-18.643904,4.7840433,-38.606255,-14.150126,26.287773,41.989025,3.852818,11.243398,-154.2021,-10.279639,77.525475,71.24014,-38.11675,19.220274,-95.898285,6.3685727,15.740098,-64.81981,12.435187,29.40225,82.63408,25.881594,-7.84226
6151,-69.39622,-19.966427,13.543354,-22.247961,-8.690313,35.0316,-63.796036,-25.083464,36.17807,119.31273,-19.608822,4.656694,-38.634586,-17.184782,26.592386,41.80443,0.5084393,12.6599245,-156.21608,-11.487433,77.08331,71.76638,-39.680725,18.977596,-96.96302,1.3169501,14.664555,-65.269806,8.091989,30.199684,82.493095,23.75572,-8.578642
6172,-69.91118,-22.227522,13.591703,-22.05185,-10.092464,35.031204,-61.019306,-23.139277,35.803238,120.202156,-18.188478,4.6492043,-38.98097,-17.172525,26.4382,41.58267,-1.3476259,13.144818,-156.26314,-12.267201,76.539154,72.353455,-39.334846,18.875284,-97.63115,-3.5851796,13.037733,-65.63852,4.6313043,30.356665,82.764786,21.123,-9.271206
6194,-69.765594,-22.49496,13.190934,-22.327915,-10.904421,34.326336,-59.736557,-22.506062,34.95719,120.58245,-17.026138,4.4984655,-39.238113,-15.951063,25.661001,41.45535,0.24990642,12.579617,-152.9767,-12.761569,75.701645,72.94197,-38.060143,18.657265,-98.154434,-5.4390755,12.18506,-66.041534,4.1602516,29.998129,82.90636,18.674957,-9.928457
6214,-69.929115,-22.494572,12.593092,-22.651823,-11.178643,33.847305,-59.527172,-21.80582,34.4709,120.55905,-16.0562,4.430681,-39.844467,-15.452278,25.213085,41.124893,1.0607405,11.9635,-150.00035,-13.002496,75.08414,73.12655,-37.066395,18.370796,-98.63198,-4.856448,11.902981,-66.32159,5.2327986,29.20098,83.113396,16.906305,-10.609394
6234,-70.158745,-22.517483,12.542029,-22.940626,-11.238756,33.736,-59.791885,-21.90742,33.9281,120.31039,-16.019127,4.2612615,-40.35997,-15.11357,25.206413,40.680805,1.5428444,11.732769,-147.97784,-13.41664,74.37284,73.29947,-36.23642,18.002647,-97.741684,-0.49076578,12.128891,-65.71731,8.862594,27.817823,83.16508,16.125023,-11.362613
6255,-70.571075,-22.838129,12.5241165,-23.145828,-11.569818,33.7273,-60.723766,-22.770866,33.65167,119.89603,-16.603771,4.180093,-40.905685,-14.893621,25.126028,40.20938,1.6781448,11.691194,-146.35364,-13.908774,73.65943,73.47064,-35.290768,17.697338,-96.94933,4.4767013,12.853221,-65.639694,11.855234,26.84393,83.3012,16.492115,-11.732565
6276,-70.83107,-23.149603,12.586447,-23.209785,-11.752356,33.727753,-62.256184,-23.823292,33.68155,119.38717,-17.273817,4.2021823,-41.40337,-14.658335,25.027779,39.755154,1.9067736,11.631666,-144.1781,-14.330419,72.91798,73.666916,-34.612297,17.378557,-96.96948,6.143044,12.916286,-65.90852,12.280044,26.368748,83.11078,17.925594,-11.407568
6296,-70.91888,-23.066153,12.685356,-23.268375,-11.947509,33.69921,-63.597878,-24.771353,33.55838,118.97716,-17.767414,4.0551987,-41.708344,-14.92506,24.98216,39.412205,1.9332739,11.607835,-142.22906,-15.026814,72.027954,73.935486,-34.60314,16.902178,-97.35211,5.175699,12.214266,-66.30666,10.574141,26.124249,82.36389,20.318115,-10.521788
6320,-71.37838,-24.614529,12.210853,-23.365025,-13.179832,33.343838,-63.678097,-24.655134,33.032856,119.03316,-17.233612,3.7096136,-41.696873,-15.189966,24.860577,39.30374,1.4958738,11.59944,-139.22519,-15.968845,70.81454,74.52456,-34.32188,16.253933,-97.9302,2.9449875,10.816021,-66.79706,8.628292,25.544151,81.284454,23.05467,-9.671575
6338,-71.47714,-25.744928,11.3763275,-23.474733,-14.23437,32.545994,-63.206493,-24.635427,31.604378,119.33951,-16.469011,2.7564144,-41.86389,-16.077478,23.897411,39.26016,0.9073389,11.200517,-135.98573,-16.86087,69.44203,75.24052,-33.89811,15.298357,-98.39032,1.6536217,9.423893,-67.33304,7.5666223,24.518948,80.25722,25.270891,-9.320861
6359,-71.56687,-26.923752,10.24626,-23.856995,-15.820125,31.408176,-62.19202,-24.334284,29.689693,119.82923,-15.162451,1.4650954,-42.310608,-16.946651,22.714499,39.098816,0.11130099,10.40869,-131.7348,-17.668985,67.75184,76.06963,-33.031727,14.097281,-98.64141,2.3059769,8.147388,-67.850464,8.20509,22.935898,79.63688,26.371885,-9.451693
6379,-71.48923,-28.112715,8.939171,-24.317476,-17.155668,30.254496,-61.07364,-23.571001,27.651222,120.024124,-14.087915,0.15538052,-42.692852,-17.689596,21.412357,38.84099,-0.7719648,9.460944,-127.80121,-18.283264,66.26995,76.62949,-32.645092,12.8733425,-98.852646,4.454584,7.3456726,-68.423096,9.639197,21.440735,79.338875,26.193228,-9.892024
6401,-71.24503,-27.122955,8.337073,-24.63989,-16.421556,29.366709,-60.4676,-23.006542,26.115808,120.017746,-13.210149,-0.8617516,-43.269535,-17.05461,20.226446,38.470222,-1.0257225,8.371889,-124.80323,-18.649258,65.24185,76.95763,-32.1061,11.907675,-99.242516,5.8818784,6.8086357,-68.893105,10.4642935,20.420565,79.20895,24.79084,-10.430571
6421,-71.55591,-27.000427,7.6824236,-25.49516,-17.16097,28.664028,-60.65492,-22.790846,25.091307,119.6056,-12.987746,-1.6310792,-43.968002,-15.999018,19.309063,37.906113,0.149924,7.2570972,-122.82645,-18.940346,64.42316,77.0635,-30.88208,11.047314,-97.00768,8.057025,6.735591,-66.31973,12.728756,19.536726,79.26437,22.426094,-10.843848
6442,-72.24397,-28.365406,6.836296,-26.045034,-17.972132,28.081793,-63.076305,-25.30353,24.23889,118.66471,-14.530527,-2.7170079,-44.79798,-15.809577,18.632294,37.202538,0.7852871,6.5161595,-118.78926,-18.746952,63.11315,77.5183,-26.434837,10.380626,-93.53865,13.117092,7.841279,-64.58675,16.574299,18.51191,79.09873,19.70188,-11.272712
6463,-72.64193,-29.277954,6.2675223,-26.502333,-18.941833,27.536781,-65.68717,-28.996183,23.50011,118.100075,-16.44291,-3.9293675,-45.694748,-16.397488,18.307594,36.422207,0.19203319,6.217588,-111.67719,-17.803782,61.687557,77.68414,-26.635536,9.2886915,-92.99393,22.65649,8.066234,-65.94824,22.207205,15.869962,79.44984,17.16627,-11.6170225
6483,-72.82893,-30.266712,5.5054703,-26.834303,-19.765244,26.883512,-66.185585,-30.297161,23.313932,117.843925,-18.632818,-4.4908495,-46.430656,-16.681837,18.241573,35.734383,0.11922631,6.239626,-119.87755,-19.77852,61.966,77.39434,-32.380596,8.117761,-92.2402,34.63234,9.160084,-68.59519,32.978714,12.103877,79.60945,15.5766,-11.994765
6505,-72.78486,-30.604012,5.070739,-26.991512,-20.730276,26.366976,-68.83359,-33.991596,23.226929,117.37198,-21.331512,-5.2660575,-47.074715,-17.556622,17.968145,35.151173,-0.677347,6.356438,-121.12279,-20.555935,61.338997,77.69338,-32.765762,7.2049646,-90.92633,44.82957,9.741994,-71.06254,39.722942,9.2542,79.086655,15.268886,-12.376899
6525,-72.65081,-31.362696,4.571793,-27.159641,-21.872417,25.973543,-71.51855,-37.620594,23.061457,116.901566,-24.298582,-6.031324,-48.07807,-16.899488,17.95718,34.403316,-0.74994695,6.398359,-121.07682,-21.320448,60.492252,78.10942,-33.045406,6.288673,-91.276184,48.49254,8.978901,-72.428955,41.36546,7.6650333,79.03595,15.931327,-12.161716
6546,-72.61279,-31.942608,4.3628473,-27.304646,-22.649504,25.79989,-74.912094,-41.625988,23.35535,116.25009,-28.167149,-6.573835,-49.470394,-14.659578,18.659252,33.26592,1.1751485,6.5355754,-120.69546,-22.19818,59.491936,78.5494,-33.361767,5.3892994,-92.31008,48.61966,7.784768,-72.94331,41.048786,6.654819,78.133575,17.228983,-11.598901
6568,-72.88756,-32.629314,4.4262533,-27.604,-23.469042,25.88997,-78.32678,-45.442646,23.756947,115.748535,-31.065735,-6.7766905,-50.322838,-13.550544,20.23045,32.248127,2.987896,7.4254,-121.15572,-22.887316,58.809196,78.92034,-34.74889,4.313513,-92.48416,49.947212,7.0206428,-73.56809,42.319492,5.391189,77.3422,18.891008,-10.873728
6587,-73.496124,-33.68354,4.451208,-28.050543,-23.980042,26.015627,-76.8766,-44.437645,24.406532,115.96547,-31.175688,-6.369675,-51.109543,-13.78844,22.534313,31.472958,3.3500469,9.324582,-119.05312,-23.06491,57.708214,79.28326,-35.72365,3.0490544,-92.29822,52.50599,6.783495,-74.17955,43.33367,4.6224165,76.669586,20.554209,-10.378872
6608,-74.091095,-34.510796,4.188974,-28.236666,-23.589394,26.29905,-72.55233,-41.18238,23.169823,117.92307,-23.881197,-6.240021,-50.946392,-11.42918,24.09853,31.306063,4.1237583,11.02072,-116.24103,-22.66911,57.344532,79.54543,-29.862928,3.853103,-94.308365,49.64676,5.804028,-73.777885,40.556904,4.722614,76.366875,21.73126,-10.158929
6628,-75.37768,-36.891228,3.6508744,-28.748068,-24.258156,26.289104,-63.271748,-30.946873,20.575577,120.10491,-13.986924,-5.8253384,-50.80016,-9.463077,23.910412,31.221579,6.700287,10.969067,-111.06446,-22.680807,56.474697,79.64827,-30.30868,3.9287941,-97.319786,43.46941,3.729627,-72.92834,35.944813,4.8367352,76.53911,22.066631,-10.161919
