millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2,I0,I1,I2,J0,J1,J2,K0,K1,K2
4752,-164.40701,-37.174534,-1.3898141,148.87292,-23.926733,2.4011226,54.060417,-15.444208,9.2886505,154.65656,-66.81789,0.65822107,9.930151,31.143923,-9.485342,-149.02606,0.1150456,-0.99142694,-98.14229,12.704132,-4.7086368,-13.975112,26.451591,4.3011317,-64.87706,-4.607706,30.531729,124.828995,1.1802193,9.162976,-58.624493,-10.954415,28.15553
4782,-164.39844,-37.159626,-1.3837178,148.87495,-23.912167,2.397297,54.060417,-15.444208,9.2886505,154.6616,-66.82417,0.6549011,9.930945,31.15063,-9.484674,-149.02606,0.1150456,-0.99142694,-98.14134,12.713926,-4.7092156,-13.975112,26.451591,4.3011317,-64.87706,-4.607706,30.531729,124.82889,1.1769814,9.156814,-58.627335,-10.958277,28.158415
4794,-164.40012,-37.153046,-1.3830228,148.87808,-23.903776,2.4022677,54.060417,-15.444208,9.2886505,154.6616,-66.82417,0.6549011,9.930945,31.15063,-9.484674,-149.02603,0.1217853,-0.98955935,-98.14134,12.713926,-4.7092156,-13.976556,26.452152,4.307886,-64.87706,-4.607706,30.531729,124.82889,1.1769814,9.156814,-58.623814,-10.960088,28.158573
4809,-164.4087,-37.167953,-1.3891197,148.87314,-23.91877,2.3989606,54.060417,-15.444208,9.2886505,154.64934,-66.827515,0.65911984,9.930945,31.15063,-9.484674,-149.02603,0.1217853,-0.98955935,-98.14134,12.713926,-4.7092156,-13.976094,26.445372,4.3086977,-64.87637,-4.61324,30.535309,124.82889,1.1769814,9.156814,-58.623814,-10.960088,28.158573
4829,-164.41202,-37.188053,-1.3889936,148.86176,-23.934603,2.3975222,54.060417,-15.444208,9.2886505,154.66278,-66.827995,0.65528697,9.930945,31.15063,-9.484674,-149.01833,0.121841505,-0.989536,-98.14045,12.719202,-4.7046022,-13.976094,26.445372,4.3086977,-64.87637,-4.61324,30.535309,124.82889,1.1769814,9.156814,-58.623814,-10.960088,28.158573
4849,-164.40366,-37.18769,-1.3912024,148.86176,-23.934603,2.3975222,54.060417,-15.444208,9.2886505,154.6616,-66.82417,0.6549011,9.930151,31.143923,-9.485342,-149.01833,0.121841505,-0.989536,-98.14045,12.719202,-4.7046022,-13.976094,26.445372,4.3086977,-64.87637,-4.61324,30.535309,124.82889,1.1769814,9.156814,-58.623814,-10.960088,28.158573
4870,-164.40604,-37.16877,-1.3825271,148.87474,-23.92013,2.3994584,54.06856,-15.445302,9.288709,154.6616,-66.82417,0.6549011,9.930945,31.15063,-9.484674,-149.01833,0.121841505,-0.989536,-98.14016,12.729771,-4.704881,-13.976094,26.445372,4.3086977,-64.87706,-4.607706,30.531729,124.82889,1.1769814,9.156814,-58.627335,-10.958277,28.158415
4892,-164.40181,-37.14647,-1.3823279,148.87808,-23.903776,2.4022677,54.06856,-15.445302,9.288709,154.6616,-66.82417,0.6549011,9.930945,31.15063,-9.484674,-149.01833,0.121841505,-0.989536,-98.14016,12.729771,-4.704881,-13.976094,26.445372,4.3086977,-64.87637,-4.61324,30.535309,124.82892,1.1831551,9.153555,-58.620686,-10.956435,28.164597
4912,-164.40012,-37.153046,-1.3830228,148.87808,-23.903776,2.4022677,54.06856,-15.445302,9.288709,154.65656,-66.81789,0.65822107,9.930945,31.15063,-9.484674,-149.02603,0.1217853,-0.98955935,-98.14016,12.729771,-4.704881,-13.976094,26.445372,4.3086977,-64.87637,-4.61324,30.535309,124.82892,1.1831551,9.153555,-58.623814,-10.960088,28.158573
4932,-164.40701,-37.174534,-1.3898141,148.8667,-23.919605,2.4008284,54.072178,-15.445412,9.287608,154.6647,-66.81722,0.6640368,9.930945,31.15063,-9.484674,-149.02603,0.1217853,-0.98955935,-98.13863,12.734269,-4.7005663,-13.975632,26.438595,4.3095098,-64.87637,-4.61324,30.535309,124.82892,1.1831551,9.153555,-58.623814,-10.960088,28.158573
4953,-164.40936,-37.188866,-1.3824016,148.86176,-23.934603,2.3975222,54.06856,-15.445302,9.288709,154.6647,-66.81722,0.6640368,9.930945,31.15063,-9.484674,-149.02603,0.1217853,-0.98955935,-98.139275,12.735047,-4.7002673,-13.975632,26.438595,4.3095098,-64.87637,-4.61324,30.535309,124.82889,1.1769814,9.156814,-58.623814,-10.960088,28.158573
4974,-164.40436,-37.175346,-1.3832216,148.8649,-23.926208,2.4024925,54.072178,-15.445412,9.287608,154.6647,-66.81722,0.6640368,9.930945,31.15063,-9.484674,-149.02603,0.1217853,-0.98955935,-98.13839,12.740323,-4.695654,-13.975632,26.438595,4.3095098,-64.87706,-4.607706,30.531729,124.82889,1.1769814,9.156814,-58.623814,-10.960088,28.158573
4995,-164.40012,-37.153046,-1.3830228,148.8763,-23.91038,2.4039319,54.073345,-15.442427,9.281522,154.68652,-66.811905,0.6596923,9.930945,31.15063,-9.484674,-149.02603,0.1217853,-0.98955935,-98.13833,12.744838,-4.7008443,-13.975632,26.438595,4.3095098,-64.87356,-4.6038585,30.537443,124.82889,1.1769814,9.156814,-58.627335,-10.958277,28.158415
5019,-164.40181,-37.14647,-1.3823279,148.8799,-23.897173,2.400604,54.0728,-15.436198,9.284784,154.67189,-66.8076,0.6631383,9.930945,31.15063,-9.484674,-149.02603,0.1217853,-0.98955935,-98.13833,12.744838,-4.7008443,-13.975632,26.438595,4.3095098,-64.87706,-4.607706,30.531729,124.82889,1.1769814,9.156814,-58.623814,-10.960088,28.158573
5037,-164.40681,-37.159992,-1.3815106,148.8763,-23.91038,2.4039319,54.07162,-15.439185,9.290871,154.67189,-66.8076,0.6631383,9.930945,31.15063,-9.484674,-149.02603,0.1217853,-0.98955935,-98.137436,12.750114,-4.696231,-13.97277,26.436974,4.309433,-64.87706,-4.607706,30.531729,124.82889,1.1769814,9.156814,-58.623814,-10.960088,28.158573
5056,-164.41374,-37.181477,-1.3883,148.87292,-23.926733,2.4011226,54.072178,-15.445412,9.287608,154.67189,-66.8076,0.6631383,9.930151,31.143923,-9.485342,-149.02603,0.1217853,-0.98955935,-98.137436,12.750114,-4.696231,-13.973752,26.430752,4.316998,-64.87637,-4.61324,30.535309,124.82889,1.1769814,9.156814,-58.623814,-10.960088,28.158573
5077,-164.41374,-37.181477,-1.3883,148.8649,-23.926208,2.4024925,54.072178,-15.445412,9.287608,154.67189,-66.8076,0.6631383,9.930945,31.15063,-9.484674,-149.02603,0.1217853,-0.98955935,-98.14723,12.750401,-4.6970034,-13.972308,26.430195,4.310244,-64.87706,-4.607706,30.531729,124.82889,1.1769814,9.156814,-58.623814,-10.960088,28.158573
5098,-164.4087,-37.167953,-1.3891197,148.8763,-23.91038,2.4039319,54.072178,-15.445412,9.287608,154.68533,-66.80809,0.6593065,9.930151,31.143923,-9.485342,-149.02603,0.1217853,-0.98955935,-98.14718,12.754918,-4.702194,-13.97277,26.436974,4.309433,-64.87637,-4.61324,30.535309,124.82889,1.1769814,9.156814,-58.624493,-10.954415,28.15553
5119,-164.40181,-37.14647,-1.3823279,148.8799,-23.897173,2.400604,54.072178,-15.445412,9.287608,154.68533,-66.80809,0.6593065,9.930151,31.143923,-9.485342,-149.02603,0.1217853,-0.98955935,-98.14718,12.754918,-4.702194,-13.97277,26.436974,4.309433,-64.87706,-4.607706,30.531729,124.82889,1.1769814,9.156814,-58.627335,-10.958277,28.158415
5139,-164.40012,-37.153046,-1.3830228,148.8799,-23.897173,2.400604,54.0728,-15.436198,9.284784,154.68533,-66.80809,0.6593065,9.930151,31.143923,-9.485342,-149.02603,0.1217853,-0.98955935,-98.14718,12.754918,-4.702194,-13.974215,26.437532,4.3161864,-64.87706,-4.607706,30.531729,124.82889,1.1769814,9.156814,-58.623814,-10.960088,28.158573
5160,-164.40779,-37.165756,-1.3887975,148.87474,-23.92013,2.3994584,54.0728,-15.436198,9.284784,154.68533,-66.80809,0.6593065,9.930151,31.143923,-9.485342,-149.02603,0.1217853,-0.98955935,-98.146286,12.760192,-4.697581,-13.973752,26.430752,4.316998,-64.87706,-4.607706,30.531729,124.82892,1.1831551,9.153555,-58.626934,-10.963739,28.152554
5180,-164.4154,-37.174896,-1.3876059,148.8649,-23.926208,2.4024925,54.07162,-15.439185,9.290871,154.6647,-66.81722,0.6640368,9.930151,31.143923,-9.485342,-149.02603,0.1217853,-0.98955935,-98.14718,12.754918,-4.702194,-13.973752,26.430752,4.316998,-64.87706,-4.607706,30.531729,124.82889,1.1769814,9.156814,-58.62762,-10.958066,28.14951
5200,-164.40604,-37.16877,-1.3825271,148.86623,-23.924421,2.4091272,54.07162,-15.439185,9.290871,154.6647,-66.81722,0.6640368,9.930945,31.15063,-9.484674,-149.02599,0.128525,-0.98769176,-98.146286,12.760192,-4.697581,-13.973752,26.430752,4.316998,-64.87706,-4.607706,30.531729,124.82892,1.1831551,9.153555,-58.63115,-10.956255,28.149351
5223,-164.40851,-37.153404,-1.3808161,148.87808,-23.903776,2.4022677,54.072178,-15.445412,9.287608,154.6647,-66.81722,0.6640368,9.930945,31.15063,-9.484674,-149.02599,0.128525,-0.98769176,-98.146286,12.760192,-4.697581,-13.977077,26.43915,4.316264,-64.87706,-4.607706,30.531729,124.82892,1.1831551,9.153555,-58.62802,-10.952603,28.15537
5243,-164.4102,-37.14683,-1.3801215,148.88124,-23.895386,2.4072392,54.072178,-15.445412,9.287608,154.6647,-66.81722,0.6640368,9.930945,31.15063,-9.484674,-149.02599,0.128525,-0.98769176,-98.14624,12.76471,-4.702772,-13.977077,26.43915,4.316264,-64.87706,-4.607706,30.531729,124.82892,1.1831551,9.153555,-58.624493,-10.954415,28.15553
5263,-164.40681,-37.159992,-1.3815106,148.87808,-23.903776,2.4022677,54.072178,-15.445412,9.287608,154.67815,-66.81771,0.66020447,9.930151,31.143923,-9.485342,-149.02599,0.128525,-0.98769176,-98.14624,12.76471,-4.702772,-13.973752,26.430752,4.316998,-64.87706,-4.607706,30.531729,124.829025,1.1863928,9.15972,-58.624493,-10.954415,28.15553
5283,-164.41275,-37.17571,-1.3810135,148.8667,-23.919605,2.4008284,54.072178,-15.445412,9.287608,154.6647,-66.81722,0.6640368,9.930151,31.143923,-9.485342,-149.02599,0.128525,-0.98769176,-98.145645,12.759416,-4.6978827,-13.973752,26.430752,4.316998,-64.87356,-4.6038585,30.537443,124.829025,1.1863928,9.15972,-58.626934,-10.963739,28.152554
5304,-164.41275,-37.17571,-1.3810135,148.8667,-23.919605,2.4008284,54.072178,-15.445412,9.287608,154.67815,-66.81771,0.66020447,9.930151,31.143923,-9.485342,-149.02597,0.12665762,-0.980952,-98.145584,12.76393,-4.7030735,-13.973752,26.430752,4.316998,-64.88348,-4.6030455,30.539158,124.829025,1.1863928,9.15972,-58.62762,-10.958066,28.14951
5325,-164.40681,-37.159992,-1.3815106,148.87808,-23.903776,2.4022677,54.072178,-15.445412,9.287608,154.67815,-66.81771,0.66020447,9.930151,31.143923,-9.485342,-149.02597,0.12665762,-0.980952,-98.145584,12.76393,-4.7030735,-13.973752,26.430752,4.316998,-64.88623,-4.6013646,30.538431,124.8309,1.1867164,9.160178,-58.63115,-10.956255,28.149351
5345,-164.40752,-37.147644,-1.3735284,148.8799,-23.897173,2.400604,54.073345,-15.442427,9.281522,154.66975,-66.82351,0.66071653,9.930945,31.15063,-9.484674,-149.02597,0.12665762,-0.980952,-98.14535,12.769985,-4.698159,-13.974215,26.437532,4.3161864,-64.88348,-4.6030455,30.539158,124.8309,1.1867164,9.160178,-58.63115,-10.956255,28.149351
5367,-164.40851,-37.153404,-1.3808161,148.8799,-23.897173,2.400604,54.072178,-15.445412,9.287608,154.67815,-66.81771,0.66020447,9.930945,31.15063,-9.484674,-149.02599,0.128525,-0.98769176,-98.14535,12.769985,-4.698159,-13.973752,26.430752,4.316998,-64.88348,-4.6030455,30.539158,124.82198,1.1871773,9.159854,-58.62762,-10.958066,28.14951
5387,-164.4152,-37.160347,-1.3793033,148.8763,-23.91038,2.4039319,54.07162,-15.439185,9.290871,154.67815,-66.81771,0.66020447,9.930945,31.15063,-9.484674,-149.02597,0.12665762,-0.980952,-98.14471,12.769205,-4.6984606,-13.975193,26.43131,4.3237524,-64.88348,-4.6030455,30.539158,124.82198,1.1871773,9.159854,-58.62762,-10.958066,28.14951
5408,-164.4152,-37.160347,-1.3793033,148.87607,-23.918346,2.4060938,54.07162,-15.439185,9.290871,154.66975,-66.82351,0.66071653,9.930945,31.15063,-9.484674,-149.02597,0.12665762,-0.980952,-98.14529,12.774501,-4.7033505,-13.973752,26.430752,4.316998,-64.88348,-4.6030455,30.539158,124.82198,1.1871773,9.159854,-58.624493,-10.954415,28.15553
5428,-164.41689,-37.15377,-1.3786092,148.8763,-23.91038,2.4039319,54.07162,-15.439185,9.290871,154.6616,-66.82417,0.6549011,9.930945,31.15063,-9.484674,-149.02597,0.12665762,-0.980952,-98.14529,12.774501,-4.7033505,-13.973752,26.430752,4.316998,-64.88348,-4.6030455,30.539158,124.82198,1.1871773,9.159854,-58.624493,-10.954415,28.15553
5449,-164.4102,-37.14683,-1.3801215,148.87943,-23.901989,2.408903,54.07162,-15.439185,9.290871,154.6616,-66.82417,0.6549011,9.930945,31.15063,-9.484674,-149.02597,0.12665762,-0.980952,-98.14529,12.774501,-4.7033505,-13.973752,26.430752,4.316998,-64.88348,-4.6030455,30.539158,124.82187,1.1839392,9.15369,-58.624493,-10.954415,28.15553
5469,-164.4102,-37.14683,-1.3801215,148.87943,-23.901989,2.408903,54.07162,-15.439185,9.290871,154.66975,-66.82351,0.66071653,9.921514,31.15004,-9.479937,-149.01823,0.13532048,-0.9858,-98.14529,12.774501,-4.7033505,-13.973752,26.430752,4.316998,-64.88623,-4.6013646,30.538431,124.82198,1.1871773,9.159854,-58.624493,-10.954415,28.15553
5490,-164.41689,-37.15377,-1.3786092,148.87808,-23.903776,2.4022677,54.07162,-15.439185,9.290871,154.66975,-66.82351,0.66071653,9.92334,31.150026,-9.486611,-149.01823,0.13532048,-0.9858,-98.1444,12.779778,-4.6987376,-13.975193,26.43131,4.3237524,-64.88623,-4.6013646,30.538431,124.82198,1.1871773,9.159854,-58.62762,-10.958066,28.14951
5511,-164.4152,-37.160347,-1.3793033,148.86826,-23.909859,2.4053009,54.07162,-15.439185,9.290871,154.67815,-66.81771,0.66020447,9.921514,31.15004,-9.479937,-149.02592,0.13339731,-0.97908443,-98.145226,12.7790165,-4.708541,-13.975193,26.43131,4.3237524,-64.88698,-4.606892,30.53345,124.82198,1.1871773,9.159854,-58.62762,-10.958066,28.14951
5533,-164.4152,-37.160347,-1.3793033,148.8763,-23.91038,2.4039319,54.07162,-15.439185,9.290871,154.67815,-66.81771,0.66020447,9.921514,31.15004,-9.479937,-149.02594,0.1352647,-0.985824,-98.14434,12.784292,-4.703928,-13.975193,26.43131,4.3237524,-64.889725,-4.605212,30.532717,124.82199,1.1933508,9.156595,-58.624493,-10.954415,28.15553
5552,-164.40851,-37.153404,-1.3808161,148.87808,-23.903776,2.4022677,54.07162,-15.439185,9.290871,154.66975,-66.82351,0.66071653,9.921514,31.15004,-9.479937,-149.02594,0.1352647,-0.985824,-98.14434,12.784292,-4.703928,-13.973752,26.430752,4.316998,-64.87981,-4.606025,30.531,124.82199,1.1933508,9.156595,-58.624493,-10.954415,28.15553
5573,-164.40663,-37.145447,-1.3732071,148.8799,-23.897173,2.400604,54.07162,-15.439185,9.290871,154.66975,-66.82351,0.66071653,9.921514,31.15004,-9.479937,-149.02594,0.1352647,-0.985824,-98.14429,12.78881,-4.709118,-13.973752,26.430752,4.316998,-64.889725,-4.605212,30.532717,124.82199,1.1933508,9.156595,-58.624493,-10.954415,28.15553
5593,-164.4159,-37.148006,-1.3713218,148.87808,-23.903776,2.4022677,54.071075,-15.432957,9.294134,154.66975,-66.82351,0.66071653,9.929119,31.15064,-9.478,-149.01822,0.13345274,-0.9790606,-98.14429,12.78881,-4.709118,-13.9732895,26.423973,4.317811,-64.87356,-4.6038585,30.537443,124.821884,1.1901126,9.150432,-58.624493,-10.954415,28.15553
5615,-164.41422,-37.154587,-1.3720162,148.8763,-23.91038,2.4039319,54.071075,-15.432957,9.294134,154.67094,-66.82734,0.6611025,9.921514,31.15004,-9.479937,-149.01822,0.13345274,-0.9790606,-98.154076,12.789095,-4.709893,-13.975193,26.43131,4.3237524,-64.88348,-4.6030455,30.539158,124.82187,1.1839392,9.15369,-58.624493,-10.954415,28.15553
5635,-164.41422,-37.154587,-1.3720162,148.87495,-23.912167,2.397297,54.07162,-15.439185,9.290871,154.67624,-66.82849,0.6514539,9.921514,31.15004,-9.479937,-149.01819,0.14019223,-0.9771927,-98.15343,12.788315,-4.710195,-13.975193,26.43131,4.3237524,-64.88348,-4.6030455,30.539158,124.821884,1.1901126,9.150432,-58.624493,-10.954415,28.15553
5656,-164.4159,-37.148006,-1.3713218,148.87808,-23.903776,2.4022677,54.07162,-15.439185,9.290871,154.67624,-66.82849,0.6514539,9.921514,31.15004,-9.479937,-149.02592,0.13339731,-0.97908443,-98.15343,12.788315,-4.710195,-13.980528,26.42411,4.31619,-64.87356,-4.6038585,30.537443,124.82187,1.1839392,9.15369,-58.62802,-10.952603,28.15537
5676,-164.4083,-37.13887,-1.3725121,148.8799,-23.897173,2.400604,54.07162,-15.439185,9.290871,154.67505,-66.82466,0.6510685,9.922308,31.156748,-9.47927,-149.02592,0.13339731,-0.97908443,-98.15343,12.788315,-4.710195,-13.980528,26.42411,4.31619,-64.87356,-4.6038585,30.537443,124.82187,1.1839392,9.15369,-58.63115,-10.956255,28.149351
5697,-164.41669,-37.13923,-1.370306,148.8799,-23.897173,2.400604,54.07162,-15.439185,9.290871,154.67505,-66.82466,0.6510685,9.921514,31.15004,-9.479937,-149.02592,0.13339731,-0.97908443,-98.15343,12.788315,-4.710195,-13.980528,26.42411,4.31619,-64.87424,-4.5983224,30.533861,124.82187,1.1839392,9.15369,-58.63115,-10.956255,28.149351
5717,-164.41502,-37.145805,-1.3710006,148.87808,-23.903776,2.4022677,54.07162,-15.439185,9.290871,154.69159,-66.8182,0.6563721,9.921514,31.15004,-9.479937,-149.0259,0.14013705,-0.9772168,-98.152534,12.793592,-4.705582,-13.980528,26.42411,4.31619,-64.87356,-4.6038585,30.537443,124.82187,1.1839392,9.15369,-58.63115,-10.956255,28.149351
5739,-164.41422,-37.154587,-1.3720162,148.87677,-23.905563,2.395633,54.071075,-15.432957,9.294134,154.69159,-66.8182,0.6563721,9.921514,31.15004,-9.479937,-149.0259,0.14013705,-0.9772168,-98.15343,12.788315,-4.710195,-13.980528,26.42411,4.31619,-64.87356,-4.6038585,30.537443,124.81296,1.1905729,9.150106,-58.62762,-10.958066,28.14951
5759,-164.41422,-37.154587,-1.3720162,148.87495,-23.912167,2.397297,54.069897,-15.435941,9.3002205,154.69159,-66.8182,0.6563721,9.921514,31.15004,-9.479937,-149.0259,0.14013705,-0.9772168,-98.15338,12.7928295,-4.715386,-13.980528,26.42411,4.31619,-64.87356,-4.6038585,30.537443,124.821884,1.1901126,9.150432,-58.633583,-10.965581,28.146374
5781,-164.41768,-37.144993,-1.3775934,148.87677,-23.905563,2.395633,54.07162,-15.439185,9.290871,154.69159,-66.8182,0.6563721,9.921514,31.15004,-9.479937,-149.0259,0.14013705,-0.9772168,-98.15247,12.798106,-4.710773,-13.980528,26.42411,4.31619,-64.87356,-4.6038585,30.537443,124.81296,1.1905729,9.150106,-58.63046,-10.961928,28.152397
5801,-164.41165,-37.125706,-1.3711224,148.88013,-23.889215,2.398443,54.07162,-15.439185,9.290871,154.68344,-66.81886,0.65055615,9.921514,31.15004,-9.479937,-149.0259,0.14013705,-0.9772168,-98.15247,12.798106,-4.710773,-13.9809885,26.430891,4.315377,-64.87424,-4.5983224,30.533861,124.821884,1.1901126,9.150432,-58.63046,-10.961928,28.152397
5822,-164.41078,-37.12351,-1.3708012,148.88191,-23.882612,2.396779,54.071075,-15.432957,9.294134,154.67505,-66.82466,0.6510685,9.92334,31.150026,-9.486611,-149.0259,0.14013705,-0.9772168,-98.15338,12.7928295,-4.715386,-13.981969,26.424671,4.322944,-64.87356,-4.6038585,30.537443,124.81296,1.1905729,9.150106,-58.63115,-10.956255,28.149351
5843,-164.41669,-37.13923,-1.370306,148.87857,-23.898962,2.3939688,54.07162,-15.439185,9.290871,154.6832,-66.824,0.656884,9.921514,31.15004,-9.479937,-149.0259,0.14013705,-0.9772168,-98.15338,12.7928295,-4.715386,-13.981969,26.424671,4.322944,-64.88348,-4.6030455,30.539158,124.812935,1.1843997,9.153365,-58.630062,-10.967392,28.14653
5863,-164.42358,-37.160717,-1.377096,148.86719,-23.914793,2.392529,54.07162,-15.439185,9.290871,154.68437,-66.82782,0.65726954,9.921514,31.15004,-9.479937,-149.0259,0.14013705,-0.9772168,-98.152534,12.793592,-4.705582,-13.981969,26.424671,4.322944,-64.87998,-4.599198,30.544872,124.812935,1.1843997,9.153365,-58.630062,-10.967392,28.14653
5884,-164.42358,-37.160717,-1.377096,148.86719,-23.914793,2.392529,54.070446,-15.442169,9.296957,154.68437,-66.82782,0.65726954,9.921514,31.15004,-9.479937,-149.0259,0.14013705,-0.9772168,-98.15247,12.798106,-4.710773,-13.981969,26.424671,4.322944,-64.87998,-4.599198,30.544872,124.812935,1.1843997,9.153365,-58.63046,-10.961928,28.152397
5904,-164.41838,-37.13265,-1.3696115,148.88171,-23.890572,2.39894,54.07162,-15.439185,9.290871,154.67624,-66.82849,0.6514539,9.921514,31.15004,-9.479937,-149.0259,0.13826966,-0.9704771,-98.15312,12.798886,-4.710471,-13.981969,26.424671,4.322944,-64.88348,-4.6030455,30.539158,124.812935,1.1843997,9.153365,-58.63046,-10.961928,28.152397
5926,-164.41245,-37.11693,-1.370106,148.89177,-23.876532,2.3937473,54.07162,-15.439185,9.290871,154.67624,-66.82849,0.6514539,9.921514,31.15004,-9.479937,-149.0259,0.13826966,-0.9704771,-98.15247,12.798106,-4.710773,-13.981969,26.424671,4.322944,-64.88348,-4.6030455,30.539158,124.812935,1.1843997,9.153365,-58.63115,-10.956255,28.149351
5946,-164.41838,-37.13265,-1.3696115,148.88351,-23.883968,2.3972757,54.074062,-15.442279,9.2958555,154.66786,-66.83429,0.6519662,9.921514,31.15004,-9.479937,-149.0259,0.13826966,-0.9704771,-98.15247,12.798106,-4.710773,-13.981969,26.424671,4.322944,-64.8828,-4.6085796,30.542738,124.812935,1.1843997,9.153365,-58.626934,-10.963739,28.152554
5966,-164.42358,-37.160717,-1.377096,148.87495,-23.912167,2.397297,54.074062,-15.442279,9.2958555,154.68437,-66.82782,0.65726954,9.921514,31.15004,-9.479937,-149.0259,0.13826966,-0.9704771,-98.15247,12.798106,-4.710773,-13.981969,26.424671,4.322944,-64.8793,-4.6047325,30.548449,124.81306,1.187638,9.159529,-58.621216,-10.962065,28.14165
5988,-164.42192,-37.167294,-1.3777899,148.86537,-23.921396,2.394194,54.074062,-15.442279,9.2958555,154.676,-66.83362,0.65778136,9.921514,31.15004,-9.479937,-149.0259,0.13826966,-0.9704771,-98.15247,12.798106,-4.710773,-13.981969,26.424671,4.322944,-64.87998,-4.599198,30.544872,124.81306,1.187638,9.159529,-58.633583,-10.965581,28.146374
6008,-164.41502,-37.145805,-1.3710006,148.87857,-23.898962,2.3939688,54.074062,-15.442279,9.2958555,154.68437,-66.82782,0.65726954,9.921514,31.15004,-9.479937,-149.0259,0.13826966,-0.9704771,-98.15243,12.80262,-4.715964,-13.980528,26.42411,4.31619,-64.88348,-4.6030455,30.539158,124.812935,1.1843997,9.153365,-58.63046,-10.961928,28.152397
6028,-164.41078,-37.12351,-1.3708012,148.89177,-23.876532,2.3937473,54.07524,-15.439292,9.289772,154.67624,-66.82849,0.6514539,9.921514,31.15004,-9.479937,-149.0259,0.13826966,-0.9704771,-98.15243,12.80262,-4.715964,-13.980528,26.42411,4.31619,-64.88348,-4.6030455,30.539158,124.812935,1.1843997,9.153365,-58.63046,-10.961928,28.152397
6050,-164.41916,-37.123867,-1.368596,148.88373,-23.876009,2.395115,54.07524,-15.439292,9.289772,154.6832,-66.824,0.656884,9.922308,31.156748,-9.47927,-149.0259,0.13826966,-0.9704771,-98.15247,12.798106,-4.710773,-13.981969,26.424671,4.322944,-64.88273,-4.597517,30.544142,124.812935,1.1843997,9.153365,-58.63046,-10.961928,28.152397
6070,-164.42607,-37.14536,-1.3753871,148.87857,-23.898962,2.3939688,54.074062,-15.442279,9.2958555,154.68437,-66.82782,0.65726954,9.922308,31.156748,-9.47927,-149.0259,0.13826966,-0.9704771,-98.15247,12.798106,-4.710773,-13.981969,26.424671,4.322944,-64.88273,-4.597517,30.544142,124.812935,1.1843997,9.153365,-58.630062,-10.967392,28.14653
6091,-164.43028,-37.167656,-1.3755821,148.86537,-23.921396,2.394194,54.074062,-15.442279,9.2958555,154.6832,-66.824,0.656884,9.922308,31.156748,-9.47927,-149.0259,0.13826966,-0.9704771,-98.15247,12.798106,-4.710773,-13.981506,26.41789,4.323756,-64.87998,-4.599198,30.544872,124.81306,1.187638,9.159529,-58.620537,-10.967738,28.144691
6111,-164.42358,-37.160717,-1.377096,148.87363,-23.913956,2.3906622,54.074062,-15.442279,9.2958555,154.69136,-66.823326,0.6626995,9.922308,31.156748,-9.47927,-149.0259,0.13826966,-0.9704771,-98.15158,12.803382,-4.706161,-13.981969,26.424671,4.322944,-64.87998,-4.599198,30.544872,124.812935,1.1843997,9.153365,-58.633583,-10.965581,28.146374
6133,-164.42104,-37.131832,-1.376205,148.88191,-23.882612,2.396779,54.074062,-15.442279,9.2958555,154.6832,-66.824,0.656884,9.922308,31.156748,-9.47927,-149.0259,0.13826966,-0.9704771,-98.15218,12.808679,-4.7110496,-13.974731,26.42453,4.324565,-64.87998,-4.599198,30.544872,124.812935,1.1843997,9.153365,-58.63046,-10.961928,28.152397
6153,-164.41414,-37.110348,-1.369411,148.88686,-23.867617,2.400086,54.074062,-15.442279,9.2958555,154.6832,-66.824,0.656884,9.922308,31.156748,-9.47927,-149.0259,0.13826966,-0.9704771,-98.151535,12.807898,-4.711352,-13.974731,26.42453,4.324565,-64.88273,-4.597517,30.544142,124.812935,1.1843997,9.153365,-58.626934,-10.963739,28.152554
6173,-164.42104,-37.131832,-1.376205,148.88373,-23.876009,2.395115,54.074062,-15.442279,9.2958555,154.69136,-66.823326,0.6626995,9.922308,31.156748,-9.47927,-149.0259,0.13826966,-0.9704771,-98.151535,12.807898,-4.711352,-13.976175,26.425089,4.3313193,-64.87856,-4.5992055,30.553425,124.814804,1.1847231,9.153824,-58.620537,-10.967738,28.144691
6195,-164.43297,-37.166843,-1.3821748,148.86719,-23.914793,2.392529,54.074062,-15.442279,9.2958555,154.69136,-66.823326,0.6626995,9.922308,31.156748,-9.47927,-149.01819,0.1383245,-0.9704532,-98.15158,12.803382,-4.706161,-13.976175,26.425089,4.3313193,-64.87924,-4.593671,30.54985,124.812935,1.1843997,9.153365,-58.630062,-10.967392,28.14653
6214,-164.42624,-37.1599,-1.3836888,148.86742,-23.90683,2.390367,54.074062,-15.442279,9.2958555,154.69136,-66.823326,0.6626995,9.922308,31.156748,-9.47927,-149.01813,0.145064,-0.96858525,-98.15212,12.813193,-4.7162395,-13.975193,26.43131,4.3237524,-64.87991,-4.588136,30.546268,124.812935,1.1843997,9.153365,-58.64282,-10.965443,28.157118
6236,-164.41414,-37.110348,-1.369411,148.88554,-23.869406,2.3934505,54.07579,-15.445521,9.286507,154.6832,-66.824,0.656884,9.917754,31.164738,-9.48095,-149.02583,0.14500938,-0.9686096,-98.15122,12.81847,-4.7116265,-13.975193,26.43131,4.3237524,-64.87924,-4.593671,30.54985,124.812935,1.1843997,9.153365,-58.63046,-10.961928,28.152397
